chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.allow_partial,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.input1_chromCol,parameters.input1_dbkey,parameters.input1_endCol,parameters.input1_species,parameters.input1_startCol,parameters.input1_strandCol,parameters.min_species,parameters.species,parameters.species.__class__,parameters.species.value,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-10-25 16:52:36.427919,slurm_normal,1508950377.0,0.0,,1.0,main_w4_handler0,3298627,17215439,False,,2767552,maf,11276185,slurm,,132112168.0,corral-repl,,"""0""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31860548}]",,,,,,,"""1""","[""cpi"", ""mte"", ""gin"", ""gag"", ""scr"", ""str"", ""psi"", ""ema"", ""gga"", ""asp"", ""cmy""]",,,32.0,,39989242,1508950371.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2017-10-25 16:53:03.195734,110401.0,6.0
,,2017-10-25 16:51:33.857907,slurm_normal,1508950308.0,0.0,,1.0,main_w4_handler1,3298627,17215433,False,,477613,maf,11276178,slurm,,132112168.0,corral-repl,,"""0""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31860549}]",,,,,,,"""1""","[""cpi"", ""mte"", ""gin"", ""gag"", ""scr"", ""str"", ""cmy"", ""psi"", ""asp"", ""ema"", ""gga""]",,,32.0,,39989242,1508950303.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2017-10-25 16:51:50.061166,110401.0,5.0
,,2017-11-06 22:58:26.139033,slurm_normal,1510009209.0,0.0,,1.0,main_w4_handler1,3313965,17351613,False,,183836200,maf,11414801,slurm,,132112168.0,corral-repl,,"""1""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32100338}]",,,,,,,"""1""","[""JU1373"", ""NIC203""]",,,32.0,,41794118,1510009136.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2017-11-06 23:00:16.088220,,73.0
,,2017-11-02 17:10:41.240550,slurm_normal,1509646673.0,0.0,,1.0,main_w3_handler0,3298627,17305698,False,,509229238,maf,11364923,slurm,,132112168.0,corral-repl,,"""0""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32011144}]",,,,,,,"""1""","[""cpi"", ""mte"", ""gin"", ""gag"", ""scr"", ""str"", ""cmy"", ""psi"", ""asp"", ""ema"", ""gga""]",,,32.0,,39989242,1509642695.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2017-11-02 18:17:56.574584,110401.0,3978.0
,,2017-11-16 16:16:24.837307,slurm_normal,1510849016.0,0.0,,1.0,main_w4_handler1,3319185,17483721,False,,176868,maf,11541934,slurm,,132112168.0,corral-repl,,"""1""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 32203299}]",,,,,,,"""0""","[""hg19"", ""panTro4"", ""gorGor3"", ""rheMac3"", ""ponAbe2""]",,,32.0,,41897134,1510849008.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2017-11-16 16:17:04.564703,,8.0
,,2018-01-16 23:24:51.250579,slurm_normal,1516145100.0,0.0,,1.0,main_w4_handler0,3375145,18054127,False,,3989670,maf,12131757,slurm,,132112168.0,corral-repl,,"""1""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 33340492}]",,,,,,,"""1""","[""hg19""]",,,32.0,,42561686,1516145094.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2018-01-16 23:25:03.604738,60277.0,6.0
,,2018-01-16 23:21:15.588142,slurm_normal,1516144887.0,0.0,,1.0,main_w4_handler0,3375145,18054112,False,,3989670,maf,12131740,slurm,,132112168.0,corral-repl,,"""1""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 33340492}]",,,,,,,"""1""","[""mm9""]",,,32.0,,42561686,1516144881.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2018-01-16 23:21:30.301932,60277.0,6.0
,,2018-01-16 23:23:10.989543,slurm_normal,1516145002.0,0.0,,1.0,main_w3_handler1,3375145,18054116,False,,3989670,maf,12131746,slurm,,132112168.0,corral-repl,,"""1""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 33340492}]",,,,,,,"""1""","[""mm9""]",,,32.0,,42561686,1516144996.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2018-01-16 23:23:25.651241,60277.0,6.0
,,2018-01-16 23:24:12.248432,slurm_normal,1516145063.0,0.0,,1.0,main_w3_handler1,3375145,18054123,False,,3989670,maf,12131753,slurm,,132112168.0,corral-repl,,"""1""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 33340492}]",,,,,,,"""1""","[""hg19"", ""mm9""]",,,32.0,,42561686,1516145056.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2018-01-16 23:24:25.532723,60277.0,7.0
,,2018-02-05 15:04:09.662999,slurm_normal,1517843079.0,0.0,,1.0,main_w3_handler1,3417350,18258832,False,,159813650,maf,12340534,slurm,,132112168.0,corral-repl,,"""1""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 33675370}]",,,,,,,"""1""","[""mm10"", ""hg19"", ""nomLeu2"", ""ornAna1"", ""galGal4"", ""oryLat2"", ""gasAcu1"", ""xenTro3"", ""fr3"", ""canFam3""]",,,32.0,,43687244,1517843055.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2018-02-05 15:04:40.584843,,24.0
,,2018-02-05 17:26:58.635526,slurm_normal,1517851649.0,0.0,,1.0,main_w4_handler0,3417350,18260513,False,,192195458,maf,12342048,slurm,,132112168.0,corral-repl,,"""1""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 33678462}]",,,,,,,"""1""","[""mm10"", ""hg19"", ""nomLeu2"", ""canFam3"", ""ornAna1"", ""gasAcu1"", ""xenTro3"", ""galGal4"", ""oryLat2"", ""fr3""]",,,32.0,,43687244,1517851624.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2018-02-05 17:27:30.848414,,25.0
,,2018-02-06 16:35:46.050207,slurm_normal,1517935048.0,0.0,7680.0,1.0,main_w3_handler1,3418729,18273371,False,,728950048,maf,12355316,slurm,,132112168.0,corral-repl,,"""1""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 33697284}]",,,,,,,"""1""","[""mm10"", ""hg19"", ""nomLeu2"", ""fr3"", ""gasAcu1"", ""oryLat2"", ""xenTro3"", ""ornAna1"", ""galGal4"", ""canFam3""]",,,32.0,,43709563,1517934957.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2018-02-06 16:37:30.771012,,91.0
,,2018-02-06 17:45:48.757072,slurm_normal,1517939271.0,0.0,7680.0,1.0,main_w4_handler0,3419294,18274479,False,,975079864,maf,12356650,slurm,,132112168.0,corral-repl,,"""1""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 33699435}]",,,,,,,"""1""","[""mm10"", ""nomLeu2"", ""hg19"", ""canFam3"", ""gasAcu1"", ""ornAna1"", ""galGal4"", ""oryLat2"", ""xenTro3"", ""fr3""]",,,32.0,,43726326,1517939155.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2018-02-06 17:47:52.315664,,116.0
,,2018-02-07 09:29:16.414185,slurm_normal,1517995849.0,0.0,7680.0,1.0,main_w3_handler1,3420158,18284462,False,,639342772,maf,12367129,slurm,,132112168.0,corral-repl,,"""1""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 33712317}]",,,,,,,"""1""","[""mm10"", ""hg19"", ""nomLeu2"", ""fr3"", ""canFam3"", ""xenTro3"", ""oryLat2"", ""galGal4"", ""gasAcu1"", ""ornAna1""]",,,32.0,,43743981,1517995769.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2018-02-07 09:30:50.722802,,80.0
,,2018-02-08 10:32:59.745677,slurm_normal,1518086049.0,0.0,7680.0,1.0,main_w4_handler0,3421864,18309497,False,,399280637,maf,12392873,slurm,,132112168.0,corral-repl,,"""1""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 33745198}]",,,,,,,"""1""","[""mm10"", ""hg19"", ""ornAna1"", ""galGal4"", ""nomLeu2"", ""canFam3"", ""xenTro3"", ""gasAcu1"", ""fr3"", ""oryLat2""]",,,32.0,,43776304,1518085991.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2018-02-08 10:34:10.934098,,58.0
,,2018-02-08 11:31:05.557877,slurm_normal,1518089533.0,0.0,7680.0,1.0,main_w3_handler1,3421864,18311969,False,,233397443,maf,12394860,slurm,,132112168.0,corral-repl,,"""1""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 33746736}]",,,,,,,"""1""","[""mm10"", ""hg19"", ""nomLeu2"", ""canFam3"", ""ornAna1"", ""xenTro3"", ""oryLat2"", ""galGal4"", ""fr3"", ""gasAcu1""]",,,32.0,,43776304,1518089498.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2018-02-08 11:32:16.772076,,35.0
,,2018-02-08 13:08:47.648969,slurm_normal,1518095393.0,0.0,7680.0,1.0,main_w4_handler1,3421864,18313630,False,,460030427,maf,12397402,slurm,,132112168.0,corral-repl,,"""1""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 33749790}]",,,,,,,"""1""","[""mm10"", ""hg19"", ""nomLeu2"", ""canFam3"", ""ornAna1"", ""gasAcu1"", ""xenTro3"", ""galGal4"", ""oryLat2"", ""fr3""]",,,32.0,,43776304,1518095335.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2018-02-08 13:09:54.793025,,58.0
,,2018-02-08 13:56:04.518517,slurm_normal,1518098222.0,0.0,7680.0,1.0,main_w4_handler1,3421864,18315298,False,,288382863,maf,12398600,slurm,,132112168.0,corral-repl,,"""1""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 33751318}]",,,,,,,"""1""","[""mm10"", ""hg19"", ""nomLeu2"", ""canFam3"", ""ornAna1"", ""xenTro3"", ""galGal4"", ""gasAcu1"", ""fr3"", ""oryLat2""]",,,32.0,,43776304,1518098184.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2018-02-08 13:57:05.030753,,38.0
,,2018-02-08 14:34:54.707332,slurm_normal,1518100666.0,0.0,7680.0,1.0,main_w4_handler1,3421864,18316242,False,,1011142704,maf,12399547,slurm,,132112168.0,corral-repl,,"""1""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 33753136}]",,,,,,,"""1""","[""mm10"", ""hg19"", ""nomLeu2"", ""ornAna1"", ""galGal4"", ""xenTro3"", ""fr3"", ""gasAcu1"", ""oryLat2"", ""canFam3""]",,,32.0,,43776304,1518100507.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2018-02-08 14:37:48.057889,,159.0
,,2018-02-08 15:13:48.963197,slurm_normal,1518102972.0,0.0,7680.0,1.0,main_w4_handler1,3421864,18317703,False,,897430999,maf,12400729,slurm,,132112168.0,corral-repl,,"""1""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 33754371}]",,,,,,,"""1""","[""mm10"", ""hg19"", ""nomLeu2"", ""canFam3"", ""ornAna1"", ""galGal4"", ""xenTro3"", ""fr3"", ""gasAcu1"", ""oryLat2""]",,,32.0,,43776304,1518102864.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2018-02-08 15:16:13.203534,,108.0
,,2018-02-08 16:19:28.179139,slurm_normal,1518106915.0,0.0,7680.0,1.0,main_w3_handler0,3421864,18318709,False,,1034063847,maf,12402514,slurm,,132112168.0,corral-repl,,"""1""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 33756525}]",,,,,,,"""1""","[""mm10"", ""hg19"", ""nomLeu2"", ""canFam3"", ""ornAna1"", ""gasAcu1"", ""xenTro3"", ""galGal4"", ""oryLat2"", ""fr3""]",,,32.0,,43776304,1518106775.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2018-02-08 16:21:58.175808,,140.0
,,2018-02-09 07:29:50.986216,slurm_normal,1518161491.0,0.0,7680.0,1.0,main_w4_handler0,3422383,18325781,False,,760067548,maf,12410017,slurm,,132112168.0,corral-repl,,"""1""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 33768829}]",,,,,,,"""1""","[""mm10"", ""hg19"", ""nomLeu2"", ""canFam3"", ""oryLat2"", ""fr3"", ""xenTro3"", ""galGal4"", ""gasAcu1"", ""ornAna1""]",,,32.0,,43784478,1518161398.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2018-02-09 07:31:33.572809,,93.0
,,2018-02-13 11:42:48.895788,slurm_normal,1518522189.0,0.0,7680.0,1.0,main_w4_handler1,3422383,18364145,False,,2452799,maf,12449031,slurm,,132112168.0,corral-repl,,"""1""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 33827201}]",,,,,,,"""1""","[""mm10"", ""hg19"", ""nomLeu2"", ""ornAna1"", ""galGal4"", ""xenTro3"", ""fr3"", ""gasAcu1"", ""oryLat2"", ""canFam3""]",,,32.0,,43784478,1518522183.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2018-02-13 11:43:10.817374,,6.0
,,2018-02-13 15:30:41.213057,slurm_normal,1518535888.0,0.0,7680.0,1.0,main_w3_handler1,3422383,18366241,False,,143337150,maf,12451105,slurm,,132112168.0,corral-repl,,"""1""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 33830808}]",,,,,,,"""1""","[""mm10"", ""hg19"", ""nomLeu2"", ""canFam3"", ""ornAna1"", ""gasAcu1"", ""galGal4"", ""xenTro3"", ""oryLat2"", ""fr3""]",,,32.0,,43784478,1518535851.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2018-02-13 15:31:34.060493,,37.0
,,2018-02-13 14:45:15.611339,slurm_normal,1518533131.0,0.0,7680.0,1.0,main_w3_handler0,3422383,18365668,False,,2406541,maf,12450535,slurm,,132112168.0,corral-repl,,"""1""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 33830059}]",,,,,,,"""1""","[""mm10"", ""hg19"", ""nomLeu2"", ""canFam3"", ""ornAna1"", ""galGal4"", ""xenTro3"", ""fr3"", ""gasAcu1"", ""oryLat2""]",,,32.0,,43784478,1518533126.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2018-02-13 14:45:32.739166,,5.0
,,2018-02-13 14:34:33.561981,slurm_normal,1518532490.0,0.0,7680.0,1.0,main_w3_handler1,3422383,18365573,False,,3457152,maf,12450447,slurm,,132112168.0,corral-repl,,"""1""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 33829279}]",,,,,,,"""1""","[""mm10"", ""hg19"", ""ornAna1"", ""galGal4"", ""nomLeu2"", ""canFam3"", ""xenTro3"", ""fr3"", ""gasAcu1"", ""oryLat2""]",,,32.0,,43784478,1518532485.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2018-02-13 14:34:53.264433,,5.0
,,2018-02-13 15:06:44.242228,slurm_normal,1518534436.0,0.0,7680.0,1.0,main_w4_handler0,3422383,18365934,False,,120277109,maf,12450799,slurm,,132112168.0,corral-repl,,"""1""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 33830388}]",,,,,,,"""1""","[""mm10"", ""hg19"", ""nomLeu2"", ""gasAcu1"", ""oryLat2"", ""fr3"", ""xenTro3"", ""ornAna1"", ""galGal4"", ""canFam3""]",,,32.0,,43784478,1518534413.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2018-02-13 15:07:19.598583,,23.0
,,2018-02-13 14:58:09.417446,slurm_normal,1518533903.0,0.0,7680.0,1.0,main_w3_handler0,3422383,18365842,False,,2146633,maf,12450709,slurm,,132112168.0,corral-repl,,"""1""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 33830147}]",,,,,,,"""1""","[""mm10"", ""hg19"", ""nomLeu2"", ""canFam3"", ""ornAna1"", ""galGal4"", ""xenTro3"", ""gasAcu1"", ""fr3"", ""oryLat2""]",,,32.0,,43784478,1518533898.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2018-02-13 14:58:26.339394,,5.0
,,2018-02-13 15:18:02.214272,slurm_normal,1518535119.0,0.0,7680.0,1.0,main_w4_handler0,3422383,18366094,False,,142929441,maf,12450961,slurm,,132112168.0,corral-repl,,"""1""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 33830574}]",,,,,,,"""1""","[""mm10"", ""hg19"", ""galGal4"", ""ornAna1"", ""nomLeu2"", ""canFam3"", ""xenTro3"", ""fr3"", ""gasAcu1"", ""oryLat2""]",,,32.0,,43784478,1518535094.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2018-02-13 15:18:41.359711,,25.0
,,2018-02-13 15:41:22.142455,slurm_normal,1518536515.0,0.0,7680.0,1.0,main_w4_handler1,3422383,18366420,False,,120013350,maf,12451223,slurm,,132112168.0,corral-repl,,"""1""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 33831028}]",,,,,,,"""1""","[""mm10"", ""hg19"", ""nomLeu2"", ""canFam3"", ""oryLat2"", ""fr3"", ""xenTro3"", ""galGal4"", ""gasAcu1"", ""ornAna1""]",,,32.0,,43784478,1518536491.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2018-02-13 15:41:58.164927,,24.0
,,2018-02-13 16:16:58.393901,slurm_normal,1518538647.0,0.0,7680.0,1.0,main_w3_handler0,3422383,18366933,False,,110661918,maf,12451628,slurm,,132112168.0,corral-repl,,"""1""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 33831260}]",,,,,,,"""1""","[""mm10"", ""hg19"", ""nomLeu2"", ""ornAna1"", ""galGal4"", ""xenTro3"", ""fr3"", ""gasAcu1"", ""oryLat2"", ""canFam3""]",,,32.0,,43784478,1518538628.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2018-02-13 16:17:30.540220,,19.0
,,2018-02-13 16:40:24.435210,slurm_normal,1518540063.0,0.0,7680.0,1.0,main_w3_handler1,3422383,18367869,False,,168182855,maf,12452389,slurm,,132112168.0,corral-repl,,"""1""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 33832964}]",,,,,,,"""1""","[""mm10"", ""hg19"", ""nomLeu2"", ""canFam3"", ""ornAna1"", ""gasAcu1"", ""galGal4"", ""xenTro3"", ""oryLat2"", ""fr3""]",,,32.0,,43784478,1518540036.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2018-02-13 16:41:11.904291,,27.0
,,2018-02-13 16:50:32.384262,slurm_normal,1518540666.0,0.0,7680.0,1.0,main_w3_handler1,3422383,18368364,False,,107014174,maf,12452722,slurm,,132112168.0,corral-repl,,"""1""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 33833540}]",,,,,,,"""1""","[""mm10"", ""hg19"", ""nomLeu2"", ""canFam3"", ""oryLat2"", ""fr3"", ""xenTro3"", ""galGal4"", ""gasAcu1"", ""ornAna1""]",,,32.0,,43784478,1518540643.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2018-02-13 16:51:12.149157,,23.0
,,2018-02-22 13:10:43.995996,slurm_normal,1519305057.0,0.0,7680.0,1.0,main_w4_handler0,3438823,18482217,False,,5737625,maf,12577232,slurm,,132112168.0,corral-repl,,"""1""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 34011477}]",,,,,,,"""1""","[""hg19"", ""gorGor3""]",,,32.0,,44090449,1519305051.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2018-02-22 13:11:00.539030,,6.0
,,2018-02-22 13:14:09.009877,slurm_normal,1519305263.0,0.0,7680.0,1.0,main_w4_handler0,3438823,18482268,False,,7519740,maf,12577285,slurm,,132112168.0,corral-repl,,"""1""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 34011570}]",,,,,,,"""1""","[""hg19"", ""gorGor3""]",,,32.0,,44090449,1519305258.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2018-02-22 13:14:25.636436,,5.0
,,2018-02-22 12:48:15.386980,slurm_normal,1519303713.0,0.0,7680.0,1.0,main_w3_handler1,3438643,18481973,False,,2551536,maf,12577018,slurm,,132112168.0,corral-repl,,"""1""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 34011199}]",,,,,,,"""1""","[""mm10"", ""hg19"", ""gorGor3""]",,,32.0,,44087298,1519303706.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2018-02-22 12:48:35.393417,,7.0
,,2018-02-22 13:08:13.814754,slurm_normal,1519304916.0,0.0,7680.0,1.0,main_w3_handler1,3438823,18482197,False,,5737625,maf,12577208,slurm,,132112168.0,corral-repl,,"""1""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 34011477}]",,,,,,,"""1""","[""mm10"", ""hg19"", ""gorGor3""]",,,32.0,,44090449,1519304908.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2018-02-22 13:08:39.129924,,8.0
,,2018-02-22 12:11:10.674331,slurm_normal,1519301528.0,0.0,7680.0,1.0,main_w4_handler1,3438643,18481743,False,,392893741,maf,12576737,slurm,,132112168.0,corral-repl,,"""1""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 34010537}]",,,,,,,"""1""","[""mm10"", ""hg19"", ""gorGor3""]",,,32.0,,44087298,1519301476.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2018-02-22 12:12:10.373141,,52.0
,,2018-02-22 13:00:08.839662,slurm_normal,1519304426.0,0.0,7680.0,1.0,main_w3_handler0,3438811,18482131,False,,3267523,maf,12577141,slurm,,132112168.0,corral-repl,,"""1""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 34011401}]",,,,,,,"""1""","[""mm10"", ""hg19"", ""gorGor3""]",,,32.0,,44090291,1519304420.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2018-02-22 13:00:27.874308,,6.0
,,2018-02-22 13:21:24.858180,slurm_normal,1519305704.0,0.0,7680.0,1.0,main_w3_handler1,3438823,18482362,False,,6316564,maf,12577380,slurm,,132112168.0,corral-repl,,"""1""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 34011687}]",,,,,,,"""1""","[""hg19"", ""gorGor3""]",,,32.0,,44090449,1519305696.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2018-02-22 13:21:47.810365,,8.0
,,2018-02-22 13:36:28.181753,slurm_normal,1519306638.0,0.0,7680.0,1.0,main_w4_handler1,3438823,18482540,False,,246140427,maf,12577555,slurm,,132112168.0,corral-repl,,"""1""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 34011834}]",,,,,,,"""1""","[""hg19"", ""gorGor3""]",,,32.0,,44090449,1519306609.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2018-02-22 13:37:21.730916,,29.0
,,2018-02-22 17:16:34.235899,slurm_normal,1519319842.0,0.0,7680.0,1.0,main_w3_handler0,3438823,18486551,False,,317152265,maf,12581792,slurm,,132112168.0,corral-repl,,"""1""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 34017600}]",,,,,,,"""1""","[""hg19"", ""gorGor3""]",,,32.0,,44090449,1519319803.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2018-02-22 17:17:27.011456,,39.0
,,2018-02-22 16:52:02.950923,slurm_normal,1519318371.0,0.0,7680.0,1.0,main_w4_handler0,3438823,18486259,False,,301621985,maf,12581468,slurm,,132112168.0,corral-repl,,"""1""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 34017023}]",,,,,,,"""1""","[""hg19"", ""gorGor3""]",,,32.0,,44090449,1519318333.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2018-02-22 16:52:55.344265,,38.0
,,2018-02-22 17:04:19.582746,slurm_normal,1519319103.0,0.0,7680.0,1.0,main_w4_handler0,3438823,18486422,False,,222435265,maf,12581656,slurm,,132112168.0,corral-repl,,"""1""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 34017417}]",,,,,,,"""1""","[""hg19"", ""gorGor3""]",,,32.0,,44090449,1519319075.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2018-02-22 17:05:08.090540,,28.0
,,2018-02-23 12:10:10.964256,slurm_normal,1519387835.0,0.0,7680.0,1.0,main_w4_handler0,3439852,18495635,False,,106526396,maf,12591215,slurm,,132112168.0,corral-repl,,"""1""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 34031264}]",,,,,,,"""1""","[""hg19"", ""gorGor3""]",,,32.0,,44111596,1519387819.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2018-02-23 12:10:36.215329,,16.0
