chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.sample_num,parameters.tracking_file,parameters.tracking_file.values,parameters.transcripts_file,parameters.transcripts_file.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,tracking_file,tracking_file_filetype,transcripts_file,transcripts_file_filetype,update_time,user_id,runtime
,,2018-02-08 17:02:09.107421,slurm_normal,1518109343.0,0,7680.0,1.0,main_w4_handler0,3413747,18319300,False,,12403023,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""1""",,"[{'src': 'hda', 'id': 33757032}]",,"[{'src': 'hda', 'id': 33757034}]",32.0,,43464187,1518109338.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/filter_transcripts_via_tracking/filter_combined_via_tracking/0.1,0.1,,309131,tabular,2910107,gtf,2018-02-08 17:02:27.413637,120205.0,5.0
,,2015-03-25 06:08:19.904888,rodeo_normal,1427263828.0,0,,1.0,main_w2_handler1,2239347,9030627,False,,3315904.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",18986984,,18976432,,32.0,,21968342,1427263814.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/filter_transcripts_via_tracking/filter_combined_via_tracking/0.1,0.1,,168259635,gtf,118924650,gtf,2015-03-25 06:10:30.559192,14873.0,14.0
,,2015-05-10 23:41:51.389619,slurm_normal,1431301331.0,0,,1.0,main_w2_handler0,2300891,9439586,False,,3765879.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/papHam.len""","""papHam""","""1""",19654896,,19654842,,32.0,,22992053,1431301327.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/filter_transcripts_via_tracking/filter_combined_via_tracking/0.1,0.1,,7017,tabular,17442,gtf,2015-05-10 23:42:14.227002,62079.0,4.0
,,2015-06-21 16:48:32.810399,slurm_normal,1434905333.0,0,,1.0,main_w1_handler0,1812464,9702392,False,,4010701.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",20085179,,14714623,,32.0,,23625469,1434905324.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/filter_transcripts_via_tracking/filter_combined_via_tracking/0.1,0.1,,159331,bed,71167419,gtf,2015-06-21 16:48:55.060101,42873.0,9.0
,,2015-04-15 13:08:16.058407,slurm_normal,1429103310.0,0,,1.0,main_w1_handler1,2270426,9236378,False,,3517622.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""2""",19290006,,19289625,,32.0,,21860637,1429103305.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/filter_transcripts_via_tracking/filter_combined_via_tracking/0.1,0.1,,27706236,gtf,22192846,gtf,2015-04-15 13:08:34.884450,61025.0,5.0
,,2015-04-15 13:07:48.728846,slurm_normal,1429103283.0,0,,1.0,main_w1_handler0,2270426,9236375,False,,3517619.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""1""",19290006,,19289629,,32.0,,21860637,1429103278.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/filter_transcripts_via_tracking/filter_combined_via_tracking/0.1,0.1,,27706236,gtf,34202463,gtf,2015-04-15 13:08:05.639605,61025.0,5.0
,,2015-05-13 17:13:13.338614,slurm_normal,1431537237.0,0,,1.0,main_w1_handler1,2304675,9464823,False,,3789341.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""1""",19693564,,19693543,,32.0,,23057088,1431537233.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/filter_transcripts_via_tracking/filter_combined_via_tracking/0.1,0.1,,136524,tabular,9170717,gtf,2015-05-13 17:14:02.669774,63402.0,4.0
,,2015-05-01 02:31:46.988755,slurm_normal,1430447561.0,0,,1.0,main_w2_handler0,2288896,9372936,False,,3708679.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""1""",19530208,,19530209,,32.0,,22618969,1430447522.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/filter_transcripts_via_tracking/filter_combined_via_tracking/0.1,0.1,,3330557,tabular,51729016,gtf,2015-05-01 02:32:43.078390,61594.0,39.0
,,2015-05-01 02:32:01.802744,slurm_normal,1430447562.0,0,,1.0,main_w2_handler0,2288896,9372941,False,,3708682.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""1""",19530229,,19530230,,32.0,,22618969,1430447539.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/filter_transcripts_via_tracking/filter_combined_via_tracking/0.1,0.1,,3585606,tabular,52064821,gtf,2015-05-01 02:32:48.197816,61594.0,23.0
,,2015-05-01 02:32:01.059965,slurm_normal,1430447642.0,0,,1.0,main_w2_handler1,2288896,9372940,False,,3708688.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""1""",19530225,,19530226,,32.0,,22618969,1430447566.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/filter_transcripts_via_tracking/filter_combined_via_tracking/0.1,0.1,,3552489,tabular,52021964,gtf,2015-05-01 02:34:07.135475,61594.0,76.0
,,2015-05-01 02:31:52.558594,slurm_normal,1430447543.0,0,,1.0,main_w1_handler1,2288896,9372938,False,,3708681.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""1""",19530216,,19530217,,32.0,,22618969,1430447526.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/filter_transcripts_via_tracking/filter_combined_via_tracking/0.1,0.1,,3838844,tabular,52383020,gtf,2015-05-01 02:32:30.557468,61594.0,17.0
,,2015-05-01 02:31:49.621029,slurm_normal,1430447536.0,0,,1.0,main_w2_handler0,2288896,9372937,False,,3708680.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""1""",19530212,,19530213,,32.0,,22618969,1430447528.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/filter_transcripts_via_tracking/filter_combined_via_tracking/0.1,0.1,,3316907,tabular,51707681,gtf,2015-05-01 02:32:24.451948,61594.0,8.0
,,2015-05-01 02:32:04.270650,slurm_normal,1430447651.0,0,,1.0,main_w2_handler1,2288896,9372944,False,,3708689.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""1""",19530237,,19530238,,32.0,,22618969,1430447577.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/filter_transcripts_via_tracking/filter_combined_via_tracking/0.1,0.1,,3807711,tabular,52306898,gtf,2015-05-01 02:34:13.602166,61594.0,74.0
,,2015-05-01 02:32:07.103073,slurm_normal,1430447620.0,0,,1.0,main_w1_handler1,2288896,9372945,False,,3708691.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""1""",19530241,,19530242,,32.0,,22618969,1430447607.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/filter_transcripts_via_tracking/filter_combined_via_tracking/0.1,0.1,,3298236,tabular,51670023,gtf,2015-05-01 02:33:46.021039,61594.0,13.0
,,2015-05-01 02:31:59.583928,slurm_normal,1430447577.0,0,,1.0,main_w1_handler0,2288896,9372939,False,,3708683.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""1""",19530220,,19530221,,32.0,,22618969,1430447534.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/filter_transcripts_via_tracking/filter_combined_via_tracking/0.1,0.1,,3841006,tabular,52363804,gtf,2015-05-01 02:33:10.849597,61594.0,43.0
,,2015-05-01 02:32:02.559886,slurm_normal,1430447748.0,0,,1.0,main_w1_handler0,2288896,9372943,False,,3708687.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""1""",19530233,,19530234,,32.0,,22618969,1430447627.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/filter_transcripts_via_tracking/filter_combined_via_tracking/0.1,0.1,,3828162,tabular,52340496,gtf,2015-05-01 02:35:55.494924,61594.0,121.0
,,2015-06-25 16:48:38.331093,slurm_normal,1435250974.0,0,,1.0,main_w1_handler0,2353314,9734181,False,,4039521,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",20135800,,20132253,,32.0,,23828715,1435250968.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/filter_transcripts_via_tracking/filter_combined_via_tracking/0.1,0.1,,18172019,gtf,37007546,gtf,2015-06-25 16:49:35.445616,60634.0,6.0
,,2015-06-25 16:50:29.042148,slurm_normal,1435251127.0,0,,1.0,main_w1_handler2,2353314,9734193,False,,4039543,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",20135799,,20132253,,32.0,,23828715,1435251121.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/filter_transcripts_via_tracking/filter_combined_via_tracking/0.1,0.1,,5444432,tabular,37007546,gtf,2015-06-25 16:53:00.470218,60634.0,6.0
,,2015-06-25 16:54:19.303497,slurm_normal,1435251366.0,0,,1.0,main_w2_handler0,2353314,9734208,False,,4039576,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",20135799,,20132253,,32.0,,23828715,1435251359.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/filter_transcripts_via_tracking/filter_combined_via_tracking/0.1,0.1,,5444432,tabular,37007546,gtf,2015-06-25 16:56:32.528638,60634.0,7.0
,,2015-06-25 17:24:25.886145,slurm_normal,1435253158.0,0,,1.0,main_w2_handler0,2353314,9734303,False,,4039797,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",20135799,,20132253,,32.0,,23828715,1435253153.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/filter_transcripts_via_tracking/filter_combined_via_tracking/0.1,0.1,,5444432,tabular,37007546,gtf,2015-06-25 17:26:24.963991,60634.0,5.0
,,2015-06-25 17:20:13.359808,slurm_normal,1435252864.0,0,,1.0,main_w2_handler0,2353314,9734295,False,,4039759,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",20135800,,20132253,,32.0,,23828715,1435252859.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/filter_transcripts_via_tracking/filter_combined_via_tracking/0.1,0.1,,18172019,gtf,37007546,gtf,2015-06-25 17:21:07.078723,60634.0,5.0
,,2015-05-29 15:00:19.318003,slurm_normal,1432911653.0,0,,1.0,main_w1_handler0,2321180,9562411,False,,3875894.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",19853982,,19853901,,32.0,,23335557,1432911633.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/filter_transcripts_via_tracking/filter_combined_via_tracking/0.1,0.1,,448794245,gtf,255739770,gtf,2015-05-29 15:00:57.649892,37650.0,20.0
,,2015-05-29 15:02:23.406348,slurm_normal,1432911769.0,0,,1.0,main_w2_handler0,2321180,9562425,False,,3875906.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",19854586,,19844631,,32.0,,23335557,1432911754.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/filter_transcripts_via_tracking/filter_combined_via_tracking/0.1,0.1,,426076288,gtf,122479548,gtf,2015-05-29 15:02:54.806997,37650.0,15.0
,,2015-05-29 15:00:51.662269,slurm_normal,1432911679.0,0,,1.0,main_w2_handler1,2321180,9562415,False,,3875898.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",19853986,,19853901,,32.0,,23335557,1432911663.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/filter_transcripts_via_tracking/filter_combined_via_tracking/0.1,0.1,,520900900,gtf,255739770,gtf,2015-05-29 15:01:21.903951,37650.0,16.0
,,2015-06-01 22:30:49.630854,slurm_normal,1433197884.0,0,,1.0,main_w2_handler0,2326584,9577057,False,,3889727.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",19878636,,19882186,,32.0,,23377746,1433197874.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/filter_transcripts_via_tracking/filter_combined_via_tracking/0.1,0.1,,1277,interval,95269013,gtf,2015-06-01 22:31:26.744590,,10.0
,,2015-06-02 14:42:02.695825,slurm_normal,1433256183.0,0,,1.0,main_w1_handler0,2321180,9582143,False,,3894821.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""2""",19888854,,19845644,,32.0,,23402441,1433256174.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/filter_transcripts_via_tracking/filter_combined_via_tracking/0.1,0.1,,91765336,gtf,95515704,gtf,2015-06-02 14:43:09.061742,37650.0,9.0
,,2015-06-02 14:42:01.127236,slurm_normal,1433256161.0,0,,1.0,main_w1_handler0,2321180,9582141,False,,3894813.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""2""",19888854,,19845632,,32.0,,23402441,1433256151.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/filter_transcripts_via_tracking/filter_combined_via_tracking/0.1,0.1,,91765336,gtf,95665147,gtf,2015-06-02 14:42:44.689238,37650.0,10.0
,,2015-06-02 14:40:46.449413,slurm_normal,1433256090.0,0,,1.0,main_w1_handler0,2321180,9582124,False,,3894800.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",19888854,,19844700,,32.0,,23402441,1433256080.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/filter_transcripts_via_tracking/filter_combined_via_tracking/0.1,0.1,,91765336,gtf,95537428,gtf,2015-06-02 14:41:34.539603,37650.0,10.0
,,2015-06-02 14:40:48.840889,slurm_normal,1433256108.0,0,,1.0,main_w2_handler0,2321180,9582127,False,,3894804.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",19888854,,19844719,,32.0,,23402441,1433256099.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/filter_transcripts_via_tracking/filter_combined_via_tracking/0.1,0.1,,91765336,gtf,95541782,gtf,2015-06-02 14:41:50.066272,37650.0,9.0
,,2015-06-02 14:45:02.298361,slurm_normal,1433256345.0,0,,1.0,main_w1_handler0,2321180,9582166,False,,3894844.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",19888853,,19845644,,32.0,,23402441,1433256329.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/filter_transcripts_via_tracking/filter_combined_via_tracking/0.1,0.1,,38819412,tabular,95515704,gtf,2015-06-02 14:45:48.645762,37650.0,16.0
,,2015-06-02 14:42:02.011598,slurm_normal,1433256179.0,0,,1.0,main_w1_handler0,2321180,9582142,False,,3894820.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""2""",19888854,,19845639,,32.0,,23402441,1433256170.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/filter_transcripts_via_tracking/filter_combined_via_tracking/0.1,0.1,,91765336,gtf,95670359,gtf,2015-06-02 14:43:03.250379,37650.0,9.0
,,2015-06-02 14:41:58.461799,slurm_normal,1433256159.0,0,,1.0,main_w1_handler0,2321180,9582139,False,,3894812.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""2""",19888854,,19845618,,32.0,,23402441,1433256151.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/filter_transcripts_via_tracking/filter_combined_via_tracking/0.1,0.1,,91765336,gtf,95586986,gtf,2015-06-02 14:42:44.273982,37650.0,8.0
,,2015-06-02 14:40:48.089793,slurm_normal,1433256090.0,0,,1.0,main_w2_handler0,2321180,9582126,False,,3894801.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",19888854,,19844712,,32.0,,23402441,1433256080.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/filter_transcripts_via_tracking/filter_combined_via_tracking/0.1,0.1,,91765336,gtf,95510966,gtf,2015-06-02 14:41:33.690550,37650.0,10.0
,,2015-06-02 14:40:45.535750,slurm_normal,1433256086.0,0,,1.0,main_w2_handler1,2321180,9582123,False,,3894798.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",19888854,,19844695,,32.0,,23402441,1433256077.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/filter_transcripts_via_tracking/filter_combined_via_tracking/0.1,0.1,,91765336,gtf,95554581,gtf,2015-06-02 14:41:29.669233,37650.0,9.0
,,2015-06-02 14:41:59.997248,slurm_normal,1433256166.0,0,,1.0,main_w1_handler1,2321180,9582140,False,,3894818.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""2""",19888854,,19845623,,32.0,,23402441,1433256157.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/filter_transcripts_via_tracking/filter_combined_via_tracking/0.1,0.1,,91765336,gtf,95549291,gtf,2015-06-02 14:42:50.906882,37650.0,9.0
,,2015-06-02 14:40:47.290135,slurm_normal,1433256089.0,0,,1.0,main_w2_handler1,2321180,9582125,False,,3894799.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",19888854,,19844705,,32.0,,23402441,1433256080.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/filter_transcripts_via_tracking/filter_combined_via_tracking/0.1,0.1,,91765336,gtf,95561308,gtf,2015-06-02 14:41:32.987338,37650.0,9.0
,,2015-06-08 21:11:03.413107,slurm_normal,1433797889.0,0,,1.0,main_w2_handler1,2229849,9615649,False,,3927126.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",19451947,,19451945,,32.0,,23408334,1433797883.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/filter_transcripts_via_tracking/filter_combined_via_tracking/0.1,0.1,,5745479,tabular,60580136,gtf,2015-06-08 21:11:31.211659,60634.0,6.0
,,2015-06-08 17:26:34.922107,slurm_normal,1433784430.0,0,,1.0,main_w2_handler0,2229849,9614046,False,,3925777.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",19451947,,19451945,,32.0,,23408334,1433784424.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/filter_transcripts_via_tracking/filter_combined_via_tracking/0.1,0.1,,5745479,tabular,60580136,gtf,2015-06-08 17:27:11.667305,60634.0,6.0
,,2015-06-08 17:22:19.699012,slurm_normal,1433784176.0,0,,1.0,main_w1_handler2,2229849,9614022,False,,3925758.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",19451949,,19451945,,32.0,,23408334,1433784170.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/filter_transcripts_via_tracking/filter_combined_via_tracking/0.1,0.1,,51317336,gtf,60580136,gtf,2015-06-08 17:23:00.472503,60634.0,6.0
