chromInfo,chromInfo_filetype,create_time,destination_id,dist_file1,dist_file1_filetype,dist_file2,dist_file2_filetype,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.dist_file1,parameters.dist_file1.values,parameters.dist_file2,parameters.dist_file2.values,parameters.flag_in,parameters.nt_spec,parameters.seq_file,parameters.seq_file.values,parameters.threshold,processor_count,runner_name,seq_file,seq_file_filetype,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-05-18 03:09:28.543411,slurm_normal,8802,tabular,8413,tabular,1431918599.0,0,1.0,main_w1_handler1,2181088,9486838,False,,3809599.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19739198,,19739197,,"""True""","""AC""",18270001,,"""7.0""",32.0,,1939,fasta,23139013.0,1431918592.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2015-05-18 03:10:01.049009,58640.0,7.0
,,2015-05-18 18:36:19.964507,slurm_normal,11254,txt,11329,txt,1431974228.0,0,1.0,main_w2_handler0,2269154,9489581,False,,3812279.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19744630,,19744628,,"""True""","""AC""",19744486,,"""7.0""",32.0,,5491,fasta,22444296.0,1431974213.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2015-05-18 18:37:10.405393,,15.0
,,2015-05-18 19:27:36.685879,slurm_normal,1917,txt,1899,txt,1431977277.0,0,1.0,main_w1_handler0,2310966,9489837,False,,3812554.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19744940,,19744938,,"""True""","""AC""",19744912,,"""7.0""",32.0,,1014,fasta,23149726.0,1431977273.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2015-05-18 19:28:00.354032,58640.0,4.0
,,2015-05-18 19:28:06.042263,slurm_normal,2136,txt,2063,txt,1431977310.0,0,1.0,main_w1_handler1,2310966,9489841,False,,3812558.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19745007,,19745005,,"""True""","""AC""",19744912,,"""7.0""",32.0,,1014,fasta,23149726.0,1431977307.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2015-05-18 19:28:32.254931,58640.0,3.0
,,2015-05-19 02:36:31.581717,slurm_normal,2108,txt,2032,txt,1432003018.0,0,1.0,main_w2_handler1,2310966,9491728,False,,3814268.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19747897,,19747895,,"""True""","""AC""",19744912,,"""7.0""",32.0,,1014,fasta,23163557.0,1432003014.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2015-05-19 02:37:00.466504,58640.0,4.0
,,2015-05-19 03:49:10.611759,slurm_normal,9608,tabular,9488,tabular,1432007387.0,0,1.0,main_w1_handler0,2310966,9492138,False,,3814530.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19748342,,19748340,,"""True""","""AC""",19744889,,"""7.0""",32.0,,1939,fasta,23163780.0,1432007384.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2015-05-19 03:49:51.365338,58640.0,3.0
,,2015-05-19 02:34:54.599757,slurm_normal,2341,txt,2253,txt,1432002932.0,0,1.0,main_w1_handler1,2310966,9491720,False,,3814261.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19747834,,19747832,,"""True""","""AC""",19744912,,"""7.0""",32.0,,1014,fasta,23163557.0,1432002926.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2015-05-19 02:35:35.869566,58640.0,6.0
,,2015-05-19 03:48:44.537048,slurm_normal,7767,tabular,7628,tabular,1432007351.0,0,1.0,main_w1_handler1,2310966,9492136,False,,3814527.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19748339,,19748337,,"""True""","""AC""",19744889,,"""7.0""",32.0,,1939,fasta,23163780.0,1432007348.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2015-05-19 03:49:12.689823,58640.0,3.0
,,2015-05-19 03:48:19.187188,slurm_normal,8802,tabular,8413,tabular,1432007322.0,0,1.0,main_w1_handler1,2310966,9492135,False,,3814526.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19748318,,19748317,,"""True""","""AC""",19744889,,"""7.0""",32.0,,1939,fasta,23163780.0,1432007317.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2015-05-19 03:48:44.652213,58640.0,5.0
,,2015-05-19 03:47:53.221854,slurm_normal,7433,tabular,7160,tabular,1432007306.0,0,1.0,main_w1_handler1,2310966,9492134,False,,3814525.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19748316,,19748315,,"""True""","""AC""",19744889,,"""7.0""",32.0,,1939,fasta,23163780.0,1432007303.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2015-05-19 03:48:29.831297,58640.0,3.0
,,2015-05-16 04:06:29.319150,slurm_normal,1917,txt,1899,txt,1431749221.0,0,1.0,main_w2_handler1,2181088,9482064,False,,3806026.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19727530,,19727501,,"""True""","""AC""",19726938,,"""7.0""",32.0,,1014,fasta,23118647.0,1431749216.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2015-05-16 04:07:05.446386,58640.0,5.0
,,2015-05-16 03:37:20.747159,slurm_normal,1917,txt,1899,txt,1431747473.0,0,1.0,main_w2_handler1,2181088,9481959,False,,3805910.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19727530,,19727501,,"""True""","""AC""",19726938,,"""7.0""",32.0,,1014,fasta,23118647.0,1431747469.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2015-05-16 03:37:55.607055,58640.0,4.0
,,2015-07-01 03:43:26.215049,slurm_normal,11254,txt,11329,txt,1435722229.0,0,1.0,main_w1_handler1,2352016,9772167,False,,4074658.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20172311,,20172310,,"""True""","""AC""",20171945,,"""7.0""",32.0,,5491,fasta,23754860.0,1435722220.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2015-07-01 03:43:50.323780,,9.0
,,2015-07-23 16:32:29.271165,slurm_normal,1858902,txt,1858902,txt,1437669185.0,0,1.0,main_w1_handler0,2158283,9956290,False,,4241015.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/009/443/dataset_9443186.dat""","""s6_mgal""",20501134,,20501101,,"""False""","""ATCG""",20500659,,"""7.0""",32.0,,945207,fasta,23888892.0,1437669178.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2015-07-23 16:33:07.188126,40143.0,7.0
,,2015-09-19 06:12:57.540210,slurm_normal,11254,txt,11329,txt,1442643214.0,0,1.0,main_w1_handler2,2348654,10359254,False,,4641442.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21171941,,21171936,,"""True""","""AC""",21156846,,"""7.0""",32.0,,5491,fasta,25243914.0,1442643203.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2015-09-19 06:13:36.911408,65069.0,11.0
,,2015-09-19 08:49:18.060882,slurm_normal,11254,txt,11329,txt,1442652732.0,0,1.0,main_w1_handler1,2444390,10359436,False,,4641628.roundup,slurm,,132112168.0,corral-repl,,"""4c4575305eab11e588c3005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21172180,,21172181,,"""True""","""AC""",21156846,,"""7.0""",32.0,,5491,fasta,25243914.0,1442652727.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2015-09-19 08:52:14.204566,65069.0,5.0
,,2015-09-05 12:01:49.203872,slurm_normal,11254,txt,11329,txt,1441454542.0,0,1.0,main_w1_handler2,2348654,10264526,False,,4551494.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21016996,,21016995,,"""True""","""AC""",21016980,,"""7.0""",32.0,,5491,fasta,23719017.0,1441454536.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2015-09-05 12:02:24.782139,65069.0,6.0
,,2015-09-23 01:22:04.244814,slurm_normal,3827,txt,3772,txt,1442971357.0,0,1.0,main_w1_handler0,2444484,10387666,False,,4668193.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21216049,,21216048,,"""True""","""AC""",21173082,,"""7.0""",32.0,,1014,fasta,25332986.0,1442971350.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2015-09-23 01:22:38.663236,58640.0,7.0
,,2015-09-23 01:20:35.275913,slurm_normal,3663,txt,3382,txt,1442971264.0,0,1.0,main_w2_handler0,2444484,10387648,False,,4668164.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21216043,,21215991,,"""True""","""AC""",21173082,,"""7.0""",32.0,,1014,fasta,25332986.0,1442971257.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2015-09-23 01:21:07.522090,58640.0,7.0
,,2015-09-23 01:21:27.981746,slurm_normal,4329,txt,4119,txt,1442971323.0,0,1.0,main_w1_handler0,2444484,10387661,False,,4668186.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21216045,,21216044,,"""True""","""AC""",21173082,,"""7.0""",32.0,,1014,fasta,25332986.0,1442971317.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2015-09-23 01:22:06.722904,58640.0,6.0
,,2015-09-23 01:21:46.850999,slurm_normal,3993,txt,3812,txt,1442971350.0,0,1.0,main_w1_handler0,2444484,10387664,False,,4668190.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21216047,,21216046,,"""True""","""AC""",21173082,,"""7.0""",32.0,,1014,fasta,25332986.0,1442971334.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2015-09-23 01:22:34.203207,58640.0,16.0
,,2015-09-23 03:26:48.858823,slurm_normal,3662,txt,3383,txt,1442978840.0,0,1.0,main_w2_handler1,2444484,10388531,False,,4668856.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21217563,,21217553,,"""True""","""AC""",21173082,,"""7.0""",32.0,,1014,fasta,25333569.0,1442978834.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2015-09-23 03:27:24.483100,58640.0,6.0
,,2015-09-24 19:15:48.368111,slurm_normal,4755829,txt,4751530,txt,1443123955.0,0,1.0,main_w2_handler1,2449062,10413035,False,,4691395.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21252269,,21252266,,"""True""","""AC""",21234653,,"""7.0""",32.0,,2365688,fasta,24120604.0,1443123907.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2015-09-24 19:46:01.803779,58640.0,48.0
,,2015-10-27 21:22:54.818543,slurm_normal,319,gg,379,gg,1445981050.0,0,1.0,main_w2_handler0,2405995,10748155,False,,5007697.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21771939,,21567322,,"""True""","""ATCG""",21061283,,"""7.0""",32.0,,139,fasta,24643115.0,1445981043.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2015-10-27 21:24:14.101216,67644.0,7.0
,,2015-10-27 21:22:59.834618,slurm_normal,315,gg,379,gg,1445981028.0,0,1.0,main_w2_handler1,2405995,10748159,False,,5007685.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21771945,,21567322,,"""True""","""ATCG""",21061283,,"""7.0""",32.0,,139,fasta,24643115.0,1445980996.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2015-10-27 21:23:49.746788,67644.0,32.0
,,2015-10-27 21:22:53.480504,slurm_normal,341,gg,379,gg,1445981002.0,0,1.0,main_w1_handler2,2405995,10748154,False,,5007682.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21771937,,21567322,,"""True""","""ATCG""",21061283,,"""7.0""",32.0,,139,fasta,24643115.0,1445980994.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2015-10-27 21:23:31.832410,67644.0,8.0
,,2015-10-27 21:22:58.373947,slurm_normal,330,gg,379,gg,1445981038.0,0,1.0,main_w1_handler2,2405995,10748158,False,,5007686.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21771944,,21567322,,"""True""","""ATCG""",21061283,,"""7.0""",32.0,,139,fasta,24643115.0,1445980995.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2015-10-27 21:24:03.130449,67644.0,43.0
,,2015-10-27 21:22:55.685172,slurm_normal,316,gg,379,gg,1445981003.0,0,1.0,main_w1_handler1,2405995,10748156,False,,5007683.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21771941,,21567322,,"""True""","""ATCG""",21061283,,"""7.0""",32.0,,139,fasta,24643115.0,1445980995.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2015-10-27 21:23:29.465613,67644.0,8.0
,,2015-10-27 21:23:01.135199,slurm_normal,333,gg,379,gg,1445981030.0,0,1.0,main_w1_handler2,2405995,10748160,False,,5007694.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21771947,,21567322,,"""True""","""ATCG""",21061283,,"""7.0""",32.0,,139,fasta,24643115.0,1445981026.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2015-10-27 21:23:53.899032,67644.0,4.0
,,2015-10-27 21:22:56.453229,slurm_normal,297,gg,379,gg,1445981005.0,0,1.0,main_w1_handler0,2405995,10748157,False,,5007684.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21771943,,21567322,,"""True""","""ATCG""",21061283,,"""7.0""",32.0,,139,fasta,24643115.0,1445980994.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2015-10-27 21:23:31.840387,67644.0,11.0
,,2015-10-27 22:37:39.838022,slurm_normal,315,gg,326,gg,1445985494.0,0,1.0,main_w2_handler0,2405995,10748624,False,,5008237.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21771945,,21645954,,"""True""","""ATCG""",21061283,,"""7.0""",32.0,,139,fasta,24643115.0,1445985489.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2015-10-27 22:38:16.267560,67644.0,5.0
,,2015-10-27 22:35:21.181350,slurm_normal,337,gg,326,gg,1445985349.0,0,1.0,main_w1_handler0,2405995,10748616,False,,5008223.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21567314,,21645954,,"""True""","""ATCG""",21061283,,"""7.0""",32.0,,139,fasta,24643115.0,1445985342.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2015-10-27 22:35:52.035143,67644.0,7.0
,,2015-10-27 22:37:27.442811,slurm_normal,341,gg,326,gg,1445985467.0,0,1.0,main_w1_handler1,2405995,10748619,False,,5008229.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21771937,,21645954,,"""True""","""ATCG""",21061283,,"""7.0""",32.0,,139,fasta,24643115.0,1445985463.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2015-10-27 22:37:49.036382,67644.0,4.0
,,2015-10-27 22:37:32.274941,slurm_normal,316,gg,326,gg,1445985477.0,0,1.0,main_w1_handler2,2405995,10748621,False,,5008232.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21771941,,21645954,,"""True""","""ATCG""",21061283,,"""7.0""",32.0,,139,fasta,24643115.0,1445985473.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2015-10-27 22:37:58.850518,67644.0,4.0
,,2015-10-27 22:37:30.750207,slurm_normal,319,gg,326,gg,1445985467.0,0,1.0,main_w1_handler2,2405995,10748620,False,,5008230.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21771939,,21645954,,"""True""","""ATCG""",21061283,,"""7.0""",32.0,,139,fasta,24643115.0,1445985463.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2015-10-27 22:37:49.585706,67644.0,4.0
,,2015-10-27 22:37:37.231123,slurm_normal,330,gg,326,gg,1445985480.0,0,1.0,main_w1_handler2,2405995,10748623,False,,5008233.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21771944,,21645954,,"""True""","""ATCG""",21061283,,"""7.0""",32.0,,139,fasta,24643115.0,1445985476.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2015-10-27 22:38:03.315384,67644.0,4.0
,,2015-10-27 22:37:34.742041,slurm_normal,297,gg,326,gg,1445985476.0,0,1.0,main_w1_handler1,2405995,10748622,False,,5008231.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21771943,,21645954,,"""True""","""ATCG""",21061283,,"""7.0""",32.0,,139,fasta,24643115.0,1445985473.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2015-10-27 22:37:59.041921,67644.0,3.0
,,2015-10-27 22:37:41.221327,slurm_normal,333,gg,326,gg,1445985493.0,0,1.0,main_w2_handler1,2405995,10748626,False,,5008236.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21771947,,21645954,,"""True""","""ATCG""",21061283,,"""7.0""",32.0,,139,fasta,24643115.0,1445985489.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2015-10-27 22:38:16.048114,67644.0,4.0
