chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input,parameters.input.values,parameters.input|__identifier__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-02-25 08:33:17.592488,slurm_normal,1456389264.0,0,,1.0,main_w2_handler0,2601077,11936858,False,,16546754,fastqsanger,6166835.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",23508993,,,32.0,,28257359.0,1456389259.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-02-25 08:34:29.427687,72632.0,5.0
,,2016-02-25 08:33:16.707712,slurm_normal,1456389260.0,0,,1.0,main_w1_handler2,2601077,11936857,False,,9761381,fastqsanger,6166834.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",23508992,,,32.0,,28257359.0,1456389256.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-02-25 08:34:23.614076,72632.0,4.0
,,2016-02-25 08:33:18.221722,slurm_normal,1456389290.0,0,,1.0,main_w1_handler2,2601077,11936859,False,,8727343,fastqsanger,6166841.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",23508994,,,32.0,,28257359.0,1456389286.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-02-25 08:34:53.047321,72632.0,4.0
,,2016-02-25 08:48:01.627306,slurm_normal,1456390164.0,0,,1.0,main_w1_handler2,2601077,11936959,False,,2010282,fastqsanger,6167003.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23509170,,,32.0,,28257359.0,1456390161.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-02-25 08:49:26.097644,72632.0,3.0
,,2016-02-25 08:48:02.529577,slurm_normal,1456390167.0,0,,1.0,main_w1_handler0,2601077,11936960,False,,10895142,fastqsanger,6167004.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23509172,,,32.0,,28257359.0,1456390164.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-02-25 08:49:32.141995,72632.0,3.0
,,2016-02-25 08:48:01.074823,slurm_normal,1456390159.0,0,,1.0,main_w2_handler0,2601077,11936958,False,,2547458,fastqsanger,6167001.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23509169,,,32.0,,28257359.0,1456390155.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-02-25 08:49:23.547230,72632.0,4.0
,,2016-02-25 08:48:03.412152,slurm_normal,1456390182.0,0,,1.0,main_w2_handler0,2601077,11936961,False,,13562643,fastqsanger,6167005.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23509174,,,32.0,,28257359.0,1456390178.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-02-25 08:49:45.456113,72632.0,4.0
,,2016-03-14 22:20:21.984364,slurm_normal,1457994173.0,0,,1.0,main_w2_handler0,2633153,12132376,False,,1697882649,fastqsanger,6351499.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23832090,,,32.0,,28871742.0,1457994063.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-03-14 22:22:56.638840,39800.0,110.0
,,2016-09-09 07:14:41.297567,slurm_normal,1473405307.0,0,,1.0,main_w4_handler0,2180280,13813279,False,,71399762,fastqsanger,8034615.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56c6167b22a79aef6'}]",,32.0,,32860600.0,1473405295.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-09-09 07:15:11.953165,32205.0,12.0
,,2016-06-20 17:24:34.684050,slurm_normal,1466445211.0,0,,1.0,main_w1_handler1,2696613,13212909,False,,16778995512,fastqsanger,7397457.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ffe568836f1a92b2'}]",,32.0,,30924728.0,1466443490.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-06-20 17:53:36.437425,54558.0,1721.0
,,2016-06-20 17:24:33.864332,slurm_normal,1466445140.0,0,,1.0,main_w1_handler0,2696613,13212908,False,,16778995512,fastqsanger,7397456.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56e6df47b85858a78'}]",,32.0,,30924728.0,1466443490.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-06-20 17:52:24.221605,54558.0,1650.0
,,2016-02-23 14:30:50.260239,slurm_normal,1456237993.0,0,,1.0,main_w2_handler0,2233301,11910883,False,,116238846,fasta,6148768.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23473328,,,32.0,,27430703.0,1456237964.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-02-23 14:33:18.219166,60832.0,29.0
,,2016-06-20 19:32:19.652323,slurm_normal,1466451189.0,0,,1.0,main_w2_handler0,2732954,13214684,False,,385566745,fastqsanger,7399216.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a9ae1a5a8b607118'}]",,32.0,,30735682.0,1466451148.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-06-20 19:33:11.443092,85807.0,41.0
,,2016-02-23 21:05:14.055148,slurm_normal,1456262992.0,0,,1.0,main_w1_handler1,2594667,11914001,False,,10082945654,fastqsanger,6151646.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",23338391,,,32.0,,28573304.0,1456262038.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-02-23 21:29:57.737697,65104.0,954.0
,,2016-06-21 08:16:26.974555,slurm_normal,1466497425.0,0,,1.0,main_w2_handler1,2745435,13221302,False,,512561236,fastqsanger,7405799.roundup,slurm,,132112168.0,corral-repl,,"""6f890712378811e698a6005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5189f083e3708126c'}]",,32.0,,30960693.0,1466497387.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-06-21 08:23:50.676287,33277.0,38.0
,,2016-06-21 08:16:28.531866,slurm_normal,1466497412.0,0,,1.0,main_w2_handler0,2745435,13221303,False,,512855611,fastqsanger,7405796.roundup,slurm,,132112168.0,corral-repl,,"""6f890712378811e698a6005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53b9122133ff042bc'}]",,32.0,,30960693.0,1466497377.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-06-21 08:23:34.261240,33277.0,35.0
,,2016-03-15 06:37:21.029880,slurm_normal,1458023933.0,0,,1.0,main_w2_handler0,2625942,12136951,False,,633030204,fastqsanger,6355179.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23841432,,,32.0,,28849956.0,1458023884.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-03-15 06:38:57.218288,79916.0,49.0
,,2016-06-21 08:33:38.810798,slurm_normal,1466498487.0,0,,1.0,main_w2_handler0,2745462,13221553,False,,589280522,fastqsanger,7406006.roundup,slurm,,132112168.0,corral-repl,,"""d3d0aea8378a11e68297005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a87377134e51f9b4'}]",,32.0,,30960693.0,1466498447.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-06-21 08:41:29.436425,33277.0,40.0
,,2016-06-21 07:36:50.801446,slurm_normal,1466494973.0,0,,1.0,main_w2_handler1,2743910,13220857,False,,441514910,fastqsanger,7405402.roundup,slurm,,132112168.0,corral-repl,,"""e8ceb3ca378211e6be3a005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b579ef1114695113ea'}]",,32.0,,30960693.0,1466494942.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-06-21 07:42:55.506205,33277.0,31.0
,,2016-06-21 07:36:50.455618,slurm_normal,1466494981.0,0,,1.0,main_w1_handler0,2743910,13220856,False,,442884692,fastqsanger,7405405.roundup,slurm,,132112168.0,corral-repl,,"""e8ceb3ca378211e6be3a005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5700ae21d73cd6c72'}]",,32.0,,30960693.0,1466494950.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-06-21 07:43:02.258196,33277.0,31.0
,,2016-06-21 07:36:49.861143,slurm_normal,1466494982.0,0,,1.0,main_w2_handler1,2743910,13220855,False,,444582493,fastqsanger,7405404.roundup,slurm,,132112168.0,corral-repl,,"""e8ceb3ca378211e6be3a005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d33516ced5e6e048'}]",,32.0,,30960693.0,1466494950.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-06-21 07:43:06.900002,33277.0,32.0
,,2016-02-26 16:59:13.569980,slurm_normal,1456506115.0,0,,1.0,main_w1_handler2,2584563,11952370,False,,782209238,fastqsanger,6185735.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23530335,,,32.0,,28644004.0,1456506064.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-02-26 17:01:59.601985,77824.0,51.0
,,2016-02-26 17:05:57.528984,slurm_normal,1456506447.0,0,,1.0,main_w2_handler1,2584563,11952440,False,,926552873,fastqsanger,6185795.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23530458,,,32.0,,28644004.0,1456506391.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-02-26 17:07:33.345270,77824.0,56.0
,,2016-06-21 07:36:51.444357,slurm_normal,1466494998.0,0,,1.0,main_w2_handler0,2743910,13220858,False,,433431881,fastqsanger,7405413.roundup,slurm,,132112168.0,corral-repl,,"""e8ceb3ca378211e6be3a005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ba690b91f3da3f96'}]",,32.0,,30960693.0,1466494959.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-06-21 07:43:22.824034,33277.0,39.0
,,2016-02-28 15:06:58.669830,slurm_normal,1456672368.0,0,,1.0,main_w1_handler1,2612028,11961321,False,,11910732638,fastqsanger,6194658.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23543314,,,32.0,,28675487.0,1456672055.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-02-28 15:12:53.984638,50962.0,313.0
,,2016-02-26 21:01:44.620319,slurm_normal,1456520569.0,0,,1.0,main_w1_handler0,2594261,11954582,False,,5403156,fastqsanger,6187868.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23533481,,,32.0,,28245381.0,1456520537.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-02-26 21:02:51.137623,,32.0
,,2016-02-27 00:19:00.190422,slurm_normal,1456532411.0,0,,1.0,main_w2_handler0,2594261,11955895,False,,5155740,fastqsanger,6188971.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23535469,,,32.0,,28245381.0,1456532405.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-02-27 00:20:16.701917,,6.0
,,2016-02-26 23:49:26.931345,slurm_normal,1456530639.0,0,,1.0,main_w1_handler0,2594261,11955826,False,,2777772,fastqsanger,6188845.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23535366,,,32.0,,28245381.0,1456530633.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-02-26 23:50:42.538007,,6.0
,,2016-02-27 00:02:43.129659,slurm_normal,1456531417.0,0,,1.0,main_w1_handler2,2594261,11955857,False,,5094480,fastqsanger,6188906.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23535433,,,32.0,,28245381.0,1456531412.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-02-27 00:03:40.737766,,5.0
,,2016-02-27 00:19:11.482665,slurm_normal,1456532381.0,0,,1.0,main_w1_handler1,2594261,11955897,False,,5990304,fastqsanger,6188969.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23535471,,,32.0,,28245381.0,1456532376.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-02-27 00:19:43.763768,,5.0
,,2016-02-26 23:26:54.505197,slurm_normal,1456529290.0,0,,1.0,main_w2_handler0,2594261,11955723,False,,5813638,fastqsanger,6188757.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23535163,,,32.0,,28245381.0,1456529284.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-02-26 23:28:16.626413,,6.0
,,2016-02-27 00:07:05.865472,slurm_normal,1456531684.0,0,,1.0,main_w1_handler1,2594261,11955866,False,,5241010,fastqsanger,6188924.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23535440,,,32.0,,28245381.0,1456531680.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-02-27 00:08:07.251955,,4.0
,,2016-02-27 11:02:16.889945,slurm_normal,1456572315.0,0,,1.0,main_w1_handler0,2584563,11957013,False,,33789759845,fastqsanger,6190394.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23533106,,,32.0,,28644004.0,1456571017.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-02-27 11:25:18.146225,77824.0,1298.0
,,2016-02-27 11:50:47.995969,slurm_normal,1456574097.0,0,,1.0,main_w1_handler0,2584563,11957091,False,,3117077542,fastqsanger,6190468.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23537287,,,32.0,,28644004.0,1456573965.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-02-27 11:54:59.773616,77824.0,132.0
,,2016-02-27 11:04:52.007363,slurm_normal,1456573644.0,0,,1.0,main_w2_handler1,2584563,11957019,False,,35060615735,fastqsanger,6190438.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23533312,,,32.0,,28644004.0,1456572334.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-02-27 11:47:29.365511,77824.0,1310.0
,,2016-02-27 11:04:36.622283,slurm_normal,1456572982.0,0,,1.0,main_w2_handler1,2584563,11957018,False,,32636039500,fastqsanger,6190399.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23533150,,,32.0,,28644004.0,1456571155.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-02-27 11:36:28.346926,77824.0,1827.0
