chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input_1,input_1_filetype,input_2,input_2_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,own_file,own_file_filetype,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.analysis_type.__current_case__,parameters.analysis_type.alignment_options.__current_case__,parameters.analysis_type.alignment_options.alignment_options_selector,parameters.analysis_type.analysis_type_selector,parameters.analysis_type.effort_options.__current_case__,parameters.analysis_type.effort_options.effort_options_selector,parameters.analysis_type.input_options.__current_case__,parameters.analysis_type.input_options.input_options_selector,parameters.analysis_type.other_options.__current_case__,parameters.analysis_type.other_options.other_options_selector,parameters.analysis_type.presets,parameters.analysis_type.reporting_options.__current_case__,parameters.analysis_type.reporting_options.reporting_options_selector,parameters.analysis_type.sam_options.__current_case__,parameters.analysis_type.sam_options.sam_options_selector,parameters.analysis_type.scoring_options.__current_case__,parameters.analysis_type.scoring_options.scoring_options_selector,parameters.chromInfo,parameters.dbkey,parameters.library.__current_case__,parameters.library.input_1,parameters.library.input_1.values,parameters.library.input_2,parameters.library.input_2.values,parameters.library.paired_options.I,parameters.library.paired_options.X,parameters.library.paired_options.__current_case__,parameters.library.paired_options.dovetail,parameters.library.paired_options.fr_rf_ff,parameters.library.paired_options.no_contain,parameters.library.paired_options.no_discordant,parameters.library.paired_options.no_mixed,parameters.library.paired_options.no_overlap,parameters.library.paired_options.paired_options_selector,parameters.library.type,parameters.library.unaligned_file,parameters.read_group.__current_case__,parameters.read_group.read_group_selector,parameters.read_group.rgid,parameters.read_group.rglb,parameters.read_group.rgpl,parameters.read_group.rgsm,parameters.reference_genome.__current_case__,parameters.reference_genome.index,parameters.reference_genome.own_file,parameters.reference_genome.own_file.values,parameters.reference_genome.source,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-04-24 17:21:30.355587,slurm_multi,1429899828.0,0.0,,6.0,main_w2_handler2,2281009,9324786,False,,9601432863,fastqsanger,,,3660971,slurm,,132112168.0,corral-repl,,,,0.0,no,,"""5847fd7ceaa611e4b737005056a52a46""",0,,,simple,,,,,,,no_presets,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,19455056.0,,,,,,,,,,,,,,single,False,1,no,,,,,0,mm9,,,indexed,32.0,,21671693,1429896684.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2/0.3,0.3,,2015-04-24 18:23:57.059068,53803.0,3144.0
,,2015-04-24 17:20:50.634140,slurm_multi,1429902206.0,0.0,,6.0,main_w2_handler2,2281009,9324775,False,,8928848459,fastqsanger,,,3661679,slurm,,132112168.0,corral-repl,,,,0.0,no,,"""40ce9b56eaa611e4b2fc005056a51846""",0,,,simple,,,,,,,no_presets,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,19455054.0,,,,,,,,,,,,,,single,False,1,no,,,,,0,mm9,,,indexed,32.0,,21671693,1429899693.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2/0.3,0.3,,2015-04-24 19:03:31.396806,53803.0,2513.0
,,2015-04-24 17:21:06.311283,slurm_multi,1429899660.0,0.0,,6.0,main_w2_handler2,2281009,9324779,False,,7914820944,fastqsanger,,,3660990,slurm,,132112168.0,corral-repl,,,,0.0,no,,"""4a344fceeaa611e4b09f005056a51846""",0,,,simple,,,,,,,no_presets,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,19455055.0,,,,,,,,,,,,,,single,False,1,no,,,,,0,mm9,,,indexed,32.0,,21671693,1429896808.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2/0.3,0.3,,2015-04-24 18:21:07.362926,53803.0,2852.0
,,2015-04-24 18:22:09.064697,slurm_multi,1429905047.0,0.0,,6.0,main_w2_handler2,2281009,9325111,False,,9316277489,fastqsanger,,,3662132,slurm,,132112168.0,corral-repl,,,,0.0,no,,"""d142b502eaae11e49cf5005056a51846""",0,,,simple,,,,,,,no_presets,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,19455834.0,,,,,,,,,,,,,,single,False,1,no,,,,,0,mm9,,,indexed,32.0,,21671693,1429902243.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2/0.3,0.3,,2015-04-24 19:50:53.120153,53803.0,2804.0
,,2015-04-24 14:44:16.010924,slurm_multi,1429889675.0,0.0,,6.0,main_w2_handler2,2281009,9323968,False,,8534694343,fastqsanger,,,3658964,slurm,,132112168.0,corral-repl,,,,0.0,no,,"""614b55a6ea9011e49ca4005056a51846""",0,,,simple,,,,,,,no_presets,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,19453744.0,,,,,,,,,,,,,,single,False,1,no,,,,,0,mm9,,,indexed,32.0,,21671693,1429887032.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2/0.3,0.3,,2015-04-24 15:34:45.216958,53803.0,2643.0
,,2015-04-24 17:53:10.048016,slurm_multi,1429902826.0,0.0,,6.0,main_w2_handler2,2281009,9324929,False,,9185560147,fastqsanger,,,3661698,slurm,,132112168.0,corral-repl,,,,0.0,no,,"""c4f5b000eaaa11e49f27005056a51846""",0,,,simple,,,,,,,no_presets,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,19455328.0,,,,,,,,,,,,,,single,False,1,no,,,,,0,mm9,,,indexed,32.0,,21671693,1429899873.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2/0.3,0.3,,2015-04-24 19:13:54.941314,53803.0,2953.0
,,2015-04-24 13:57:40.549922,slurm_multi,1429886760.0,0.0,,6.0,main_w2_handler2,2281009,9323609,False,,8094012396,fastqsanger,,,3658076,slurm,,132112168.0,corral-repl,,,,0.0,no,,,0,,,simple,,,,,,,no_presets,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,19452841.0,,,,,,,,,,,,,,single,False,1,no,,,,,0,mm9,,,indexed,32.0,,21671693,1429883883.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2/0.3,0.3,,2015-04-24 14:46:03.446912,53803.0,2877.0
,,2015-04-24 14:44:58.284975,slurm_multi,1429892671.0,0.0,,6.0,main_w2_handler2,2281009,9323975,False,,8964787952,fastqsanger,,,3659560,slurm,,132112168.0,corral-repl,,,,0.0,no,,"""7a3d1ca2ea9011e49cf5005056a51846""",0,,,simple,,,,,,,no_presets,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,19453746.0,,,,,,,,,,,,,,single,False,1,no,,,,,0,mm9,,,indexed,32.0,,21671693,1429889855.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2/0.3,0.3,,2015-04-24 16:24:34.840552,53803.0,2816.0
,,2015-04-24 14:43:54.995965,slurm_multi,1429889839.0,0.0,,6.0,main_w2_handler2,2281009,9323963,False,,8382921173,fastqsanger,,,3658976,slurm,,132112168.0,corral-repl,,,,0.0,no,,"""5482ab1cea9011e4afda005056a51846""",0,,,simple,,,,,,,no_presets,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,19453743.0,,,,,,,,,,,,,,single,False,1,no,,,,,0,mm9,,,indexed,32.0,,21671693,1429887158.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2/0.3,0.3,,2015-04-24 15:37:27.704793,53803.0,2681.0
,,2015-04-24 15:17:31.465541,slurm_multi,1429894834.0,0.0,,6.0,main_w2_handler2,2281009,9324117,False,,8568925486,fastqsanger,,,3660076,slurm,,132112168.0,corral-repl,,,,0.0,no,,"""06852854ea9511e4955a005056a52a46""",0,,,simple,,,,,,,no_presets,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,19453943.0,,,,,,,,,,,,,,single,False,1,no,,,,,0,mm9,,,indexed,32.0,,21671693,1429892253.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2/0.3,0.3,,2015-04-24 17:00:40.249762,53803.0,2581.0
,,2015-04-24 14:44:30.891939,slurm_multi,1429892237.0,0.0,,6.0,main_w2_handler2,2281009,9323971,False,,8020831755,fastqsanger,,,3659530,slurm,,132112168.0,corral-repl,,,,0.0,no,,"""6a0eae0eea9011e49f27005056a51846""",0,,,simple,,,,,,,no_presets,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,19453745.0,,,,,,,,,,,,,,single,False,1,no,,,,,0,mm9,,,indexed,32.0,,21671693,1429889698.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2/0.3,0.3,,2015-04-24 16:17:20.555506,53803.0,2539.0
,,2015-04-24 15:17:48.161113,slurm_multi,1429894653.0,0.0,,6.0,main_w2_handler2,2281009,9324123,False,,6206127358,fastqsanger,,,3660175,slurm,,132112168.0,corral-repl,,,,0.0,no,,"""0fece8faea9511e4bd37005056a52a46""",0,,,simple,,,,,,,no_presets,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,19453944.0,,,,,,,,,,,,,,single,False,1,no,,,,,0,mm9,,,indexed,32.0,,21671693,1429892703.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2/0.3,0.3,,2015-04-24 16:57:36.852347,53803.0,1950.0
,,2015-05-20 17:03:35.793311,slurm_multi_dynamic_walltime,1432146039.0,0.0,,6.0,main_w2_handler2,2312510,9506040,False,,9776109283,fastqsanger,,,3827407,slurm,,132112168.0,corral-repl,,,,0.0,no,,"""25973b7eff1211e4a8c9005056a51846""",0,,,simple,,,,,,,no_presets,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,19770244.0,,,,,,,,,,,,,,single,False,1,no,,,,,0,mm9,,,indexed,32.0,,23181371,1432142574.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2/0.3,0.3,,2015-05-20 18:58:29.561552,53803.0,3465.0
,,2015-05-19 21:05:26.008859,slurm_multi_dynamic_walltime,1432073692.0,0.0,,6.0,main_w2_handler2,2312510,9499040,False,,10156385567,fastqsanger,,,3820695,slurm,,132112168.0,corral-repl,,,,0.0,no,,"""c4dfa688fe6a11e4b194005056a52a46""",0,,,simple,,,,,,,no_presets,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,19758529.0,,,,,,,,,,,,,,single,False,1,no,,,,,0,mm9,,,indexed,32.0,,23181371,1432070868.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2/0.3,0.3,,2015-05-19 22:15:00.902196,53803.0,2824.0
,,2015-05-19 20:57:42.857792,slurm_multi_dynamic_walltime,1432072077.0,0.0,,6.0,main_w2_handler2,2312510,9498993,False,,7332345419,fastqsanger,,,3820587,slurm,,132112168.0,corral-repl,,,,0.0,no,,"""b10d4972fe6911e48003005056a52a46""",0,,,simple,,,,,,,no_presets,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,19758472.0,,,,,,,,,,,,,,single,False,1,no,,,,,0,mm9,,,indexed,32.0,,23181371,1432069818.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2/0.3,0.3,,2015-05-19 21:48:04.926996,53803.0,2259.0
,,2015-05-19 22:58:03.838573,slurm_multi_dynamic_walltime,1432082788.0,0.0,,6.0,main_w2_handler2,2312510,9499596,False,,9381832063,fastqsanger,,,3821244,slurm,,132112168.0,corral-repl,,,,0.0,no,,"""81223ae0fe7a11e4a5a1005056a52a46""",0,,,simple,,,,,,,no_presets,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,19759176.0,,,,,,,,,,,,,,single,False,1,no,,,,,0,mm9,,,indexed,32.0,,22699144,1432076796.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2/0.3,0.3,,2015-05-20 00:46:32.752976,53803.0,5992.0
,,2015-05-20 00:03:07.293439,slurm_multi_dynamic_walltime,1432083386.0,0.0,,6.0,main_w2_handler2,2312510,9500008,False,,5869333821,fastqsanger,,,3821666,slurm,,132112168.0,corral-repl,,,,0.0,no,,"""97d4dbaefe8311e4babe005056a52a46""",0,,,simple,,,,,,,no_presets,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,19759688.0,,,,,,,,,,,,,,single,False,1,no,,,,,0,mm9,,,indexed,32.0,,22699144,1432081589.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2/0.3,0.3,,2015-05-20 00:56:31.014777,53803.0,1797.0
,,2015-05-19 23:03:30.971240,slurm_multi_dynamic_walltime,1432081569.0,0.0,,6.0,main_w2_handler2,2312510,9499624,False,,13161656794,fastqsanger,,,3821333,slurm,,132112168.0,corral-repl,,,,0.0,no,,"""43c64a64fe7b11e49a06005056a52a46""",0,,,simple,,,,,,,no_presets,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,19759210.0,,,,,,,,,,,,,,single,False,1,no,,,,,0,mm9,,,indexed,32.0,,22699144,1432077712.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2/0.3,0.3,,2015-05-20 00:26:13.894304,53803.0,3857.0
,,2015-05-20 00:55:13.763058,slurm_multi_dynamic_walltime,1432083666.0,0.0,,6.0,main_w2_handler2,2312510,9500204,False,,0,fastqsanger,,,3821840,slurm,,132112168.0,corral-repl,,,,0.0,no,,"""de6b788cfe8a11e4be10005056a52a46""",0,,,simple,,,,,,,no_presets,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,19759994.0,,,,,,,,,,,,,,single,False,1,no,,,,,0,mm9,,,indexed,32.0,,22699144,1432083659.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2/0.3,0.3,,2015-05-20 01:01:10.739687,53803.0,7.0
,,2015-05-20 00:03:37.674275,slurm_multi_dynamic_walltime,1432085666.0,0.0,,6.0,main_w2_handler2,2312510,9500011,False,,10529554814,fastqsanger,,,3821798,slurm,,132112168.0,corral-repl,,,,0.0,no,,"""a9c87a5afe8311e48f91005056a52a46""",0,,,simple,,,,,,,no_presets,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,19759728.0,,,,,,,,,,,,,,single,False,1,no,,,,,0,mm9,,,indexed,32.0,,22699144,1432082807.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2/0.3,0.3,,2015-05-20 01:35:52.207864,53803.0,2859.0
,,2015-05-20 00:55:58.521893,slurm_multi_dynamic_walltime,1432089139.0,0.0,,6.0,main_w2_handler2,2312510,9500209,False,,10611413745,fastqsanger,,,3821920,slurm,,132112168.0,corral-repl,,,,0.0,no,,"""f9c3f794fe8a11e48dc5005056a52a46""",0,,,simple,,,,,,,no_presets,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,19759995.0,,,,,,,,,,,,,,single,False,1,no,,,,,0,mm9,,,indexed,32.0,,22699144,1432085127.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2/0.3,0.3,,2015-05-20 02:32:22.734002,53803.0,4012.0
,,2015-05-20 18:04:02.367707,slurm_multi_dynamic_walltime,1432151790.0,0.0,,6.0,main_w2_handler2,2312510,9506357,False,,11371160725,fastqsanger,,,3827655,slurm,,132112168.0,corral-repl,,,,0.0,no,,"""9858ff3cff1a11e499b8005056a51846""",0,,,simple,,,,,,,no_presets,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,19770706.0,,,,,,,,,,,,,,single,False,1,no,,,,,0,mm9,,,indexed,32.0,,23181371,1432148380.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2/0.3,0.3,,2015-05-20 19:56:35.704371,53803.0,3410.0
,,2015-05-20 19:26:15.449395,slurm_multi_dynamic_walltime,1432154177.0,0.0,,6.0,main_w2_handler2,2312510,9506608,False,,11825087485,fastqsanger,,,3827855,slurm,,132112168.0,corral-repl,,,,0.0,no,,"""1419b80eff2611e4918e005056a52a46""",0,,,simple,,,,,,,no_presets,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,19771029.0,,,,,,,,,,,,,,single,False,1,no,,,,,0,mm9,,,indexed,32.0,,23181371,1432150659.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2/0.3,0.3,,2015-05-20 20:36:20.830691,53803.0,3518.0
,,2015-05-20 20:35:59.249806,slurm_multi_dynamic_walltime,1432157021.0,0.0,,6.0,main_w2_handler2,2312510,9506973,False,,8176253138,fastqsanger,,,3828274,slurm,,132112168.0,corral-repl,,,,0.0,no,,"""d260b26eff2f11e4b20b005056a52a46""",0,,,simple,,,,,,,no_presets,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,19771538.0,,,,,,,,,,,,,,single,False,1,no,,,,,0,mm9,,,indexed,32.0,,23181371,1432154530.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2/0.3,0.3,,2015-05-20 21:23:43.645857,53803.0,2491.0
,,2015-06-01 20:59:38.960520,slurm_multi_dynamic_walltime,1433195592.0,0.0,,6.0,main_w2_handler2,2312510,9576487,False,,10278320052,fastqsanger,,,3889349,slurm,,132112168.0,corral-repl,,,,0.0,no,,"""1d780b5608a111e5b42b005056a52a46""",0,,,simple,,,,,,,no_presets,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,19881239.0,,,,,,,,,,,,,,single,False,1,no,,,,,0,mm9,,,indexed,32.0,,23181371,1433192822.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2/0.3,0.3,,2015-06-01 21:53:16.239885,53803.0,2770.0
,,2015-06-01 20:59:06.479138,slurm_multi_dynamic_walltime,1433194917.0,0.0,,6.0,main_w2_handler2,2312510,9576484,False,,7109495543,fastqsanger,,,3889361,slurm,,132112168.0,corral-repl,,,,0.0,no,,"""0944874008a111e5bcb4005056a52a46""",0,,,simple,,,,,,,no_presets,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,19881238.0,,,,,,,,,,,,,,single,False,1,no,,,,,0,mm9,,,indexed,32.0,,23181371,1433192924.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2/0.3,0.3,,2015-06-01 21:42:01.354671,53803.0,1993.0
