chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.amino,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.step,parameters.termini,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-06-15 17:15:32.002675,slurm_normal,1434388786.0,0.0,1.0,main_w2_handler1,2343355,9655746,False,,1372453,fasta,3966482.roundup,slurm,,132112168.0,corral-repl,,,"""1""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20010428,,""".5""","""yes""",32.0,,23646086,1434388782.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: iep45/5.0.0,5.0.0,,2015-06-15 17:19:48.443846,,4.0
,,2015-06-15 17:15:33.565467,slurm_normal,1434388574.0,0.0,1.0,main_w2_handler0,2343355,9655749,False,,1367122,fasta,3966437.roundup,slurm,,132112168.0,corral-repl,,,"""1""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20010432,,""".5""","""yes""",32.0,,23646086,1434388571.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: iep45/5.0.0,5.0.0,,2015-06-15 17:16:17.973230,,3.0
,,2015-06-15 17:15:36.176603,slurm_normal,1434388805.0,0.0,1.0,main_w2_handler1,2343355,9655752,False,,1159439,fasta,3966485.roundup,slurm,,132112168.0,corral-repl,,,"""1""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20010435,,""".5""","""yes""",32.0,,23646086,1434388800.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: iep45/5.0.0,5.0.0,,2015-06-15 17:20:08.211621,,5.0
,,2015-06-15 17:15:34.836521,slurm_normal,1434388901.0,0.0,1.0,main_w1_handler0,2343355,9655751,False,,1204370,fasta,3966494.roundup,slurm,,132112168.0,corral-repl,,,"""1""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20010434,,""".5""","""yes""",32.0,,23646086,1434388896.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: iep45/5.0.0,5.0.0,,2015-06-15 17:21:45.235435,,5.0
,,2015-06-15 17:15:28.248793,slurm_normal,1434388610.0,0.0,1.0,main_w2_handler0,2343355,9655737,False,,1262309,fasta,3966443.roundup,slurm,,132112168.0,corral-repl,,,"""1""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20010420,,""".5""","""yes""",32.0,,23646086,1434388607.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: iep45/5.0.0,5.0.0,,2015-06-15 17:16:52.965374,,3.0
,,2015-06-15 17:15:34.242061,slurm_normal,1434388629.0,0.0,1.0,main_w2_handler0,2343355,9655750,False,,1114021,fasta,3966446.roundup,slurm,,132112168.0,corral-repl,,,"""1""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20010433,,""".5""","""yes""",32.0,,23646086,1434388625.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: iep45/5.0.0,5.0.0,,2015-06-15 17:17:10.661525,,4.0
,,2015-06-15 17:15:32.622964,slurm_normal,1434388628.0,0.0,1.0,main_w1_handler2,2343355,9655748,False,,1163519,fasta,3966447.roundup,slurm,,132112168.0,corral-repl,,,"""1""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20010431,,""".5""","""yes""",32.0,,23646086,1434388625.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: iep45/5.0.0,5.0.0,,2015-06-15 17:17:09.437302,,3.0
,,2015-06-15 17:15:30.675570,slurm_normal,1434388645.0,0.0,1.0,main_w1_handler1,2343355,9655743,False,,1171516,fasta,3966450.roundup,slurm,,132112168.0,corral-repl,,,"""1""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20010424,,""".5""","""yes""",32.0,,23646086,1434388642.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: iep45/5.0.0,5.0.0,,2015-06-15 17:17:27.736459,,3.0
,,2015-06-15 17:15:32.355840,slurm_normal,1434388678.0,0.0,1.0,main_w1_handler1,2343355,9655747,False,,1300423,fasta,3966455.roundup,slurm,,132112168.0,corral-repl,,,"""1""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20010430,,""".5""","""yes""",32.0,,23646086,1434388675.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: iep45/5.0.0,5.0.0,,2015-06-15 17:18:01.023090,,3.0
,,2015-09-09 18:37:26.663710,slurm_normal,1441823875.0,0.0,1.0,main_w1_handler0,2433627,10289147,False,,1105,fasta,4574484.roundup,slurm,,132112168.0,corral-repl,,,"""1""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21061648,,""".25""","""yes""",32.0,,25091495,1441823863.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: iep45/5.0.0,5.0.0,,2015-09-09 18:38:03.439859,54638.0,12.0
39.0,len,2015-10-28 15:23:47.232288,slurm_normal,1446045872.0,0.0,1.0,main_w2_handler0,2158283,10754435,False,,894093,fasta,5013757.roundup,slurm,,132112168.0,corral-repl,,,"""1""","""/galaxy-repl/main/files/011/950/dataset_11950824.dat""","""?""",21782137,,""".5""","""yes""",32.0,,25947843,1446045855.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: iep45/5.0.0,5.0.0,,2015-10-28 15:24:34.895256,40143.0,17.0
39.0,len,2015-10-28 15:29:53.113446,slurm_normal,1446047542.0,0.0,1.0,main_w1_handler0,2158283,10754493,False,,894093,fasta,5013858.roundup,slurm,,132112168.0,corral-repl,,,"""1""","""/galaxy-repl/main/files/011/950/dataset_11950824.dat""","""?""",21782137,,""".5""","""yes""",32.0,,25947843,1446047522.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: iep45/5.0.0,5.0.0,,2015-10-28 15:53:13.540096,40143.0,20.0
,,2015-10-06 12:28:02.807464,slurm_normal,1444134507.0,0.0,1.0,main_w1_handler1,2461771,10509444,False,,1046,fasta,4785043.roundup,slurm,,132112168.0,corral-repl,,,"""1""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21414777,,""".5""","""yes""",32.0,,25527158,1444134504.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: iep45/5.0.0,5.0.0,,2015-10-06 12:28:30.460618,36889.0,3.0
,,2015-10-06 12:26:12.508327,slurm_normal,1444134402.0,0.0,1.0,main_w2_handler1,2461771,10509433,False,,1046,fasta,4785032.roundup,slurm,,132112168.0,corral-repl,,,"""1""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21414777,,""".5""","""yes""",32.0,,25527158,1444134398.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: iep45/5.0.0,5.0.0,,2015-10-06 12:26:44.930594,36889.0,4.0
,,2015-11-25 18:06:10.700338,slurm_normal,1448474810.0,0.0,1.0,main_w1_handler0,2519137,11008954,False,,660623,fasta,5267337.roundup,slurm,,132112168.0,corral-repl,,,"""1""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22163976,,""".5""","""yes""",32.0,,26436515,1448474805.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: iep45/5.0.0,5.0.0,,2015-11-25 18:06:52.652009,,5.0
,,2016-06-17 07:34:49.086452,slurm_normal,1466148910.0,0.0,1.0,main_w1_handler0,2237168,13190923,False,,19016,fasta,7375660.roundup,slurm,,132112168.0,corral-repl,,,"""1""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54842175dc62a1194'}]",""".5""","""yes""",32.0,,30182352,1466148906.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: iep45/5.0.0,5.0.0,,2016-06-17 07:35:15.386410,60885.0,4.0
,,2015-12-01 08:14:52.281889,slurm_normal,1448957726.0,0.0,1.0,main_w1_handler1,2524343,11050999,False,,3568337,fasta,5305779.roundup,slurm,,132112168.0,corral-repl,,,"""1""","""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",22231711,,""".5""","""yes""",32.0,,26511112,1448957721.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: iep45/5.0.0,5.0.0,,2015-12-01 08:15:29.292311,,5.0
,,2016-06-17 07:34:35.881046,slurm_normal,1466148895.0,0.0,1.0,main_w2_handler0,2237168,13190921,False,,40765,fasta,7375658.roundup,slurm,,132112168.0,corral-repl,,,"""1""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f3c738ef399e9996'}]",""".5""","""yes""",32.0,,30182352,1466148890.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: iep45/5.0.0,5.0.0,,2016-06-17 07:34:59.036953,60885.0,5.0
,,2015-12-05 06:41:36.002312,slurm_normal,1449297714.0,0.0,1.0,main_w1_handler1,2526871,11093679,False,,3691109,fasta,5350508.roundup,slurm,,132112168.0,corral-repl,,,"""1""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22314795,,""".5""","""yes""",32.0,,26557011,1449297710.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: iep45/5.0.0,5.0.0,,2015-12-05 06:41:57.251001,,4.0
,,2015-12-07 01:47:11.059901,slurm_normal,1449452941.0,0.0,1.0,main_w1_handler1,2526871,11107611,False,,7169281,fasta,5370158.roundup,slurm,,132112168.0,corral-repl,,,"""1""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22333484,,""".5""","""yes""",32.0,,26557011,1449452935.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: iep45/5.0.0,5.0.0,,2015-12-07 01:49:03.868608,,6.0
,,2016-06-17 07:34:26.459545,slurm_normal,1466148884.0,0.0,1.0,main_w1_handler0,2237168,13190920,False,,16604,fasta,7375657.roundup,slurm,,132112168.0,corral-repl,,,"""1""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5394a05d6342cac42'}]",""".1""","""yes""",32.0,,30182352,1466148880.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: iep45/5.0.0,5.0.0,,2016-06-17 07:34:47.494562,60885.0,4.0
,,2016-06-17 07:34:43.846878,slurm_normal,1466148903.0,0.0,1.0,main_w1_handler1,2237168,13190922,False,,20861,fasta,7375659.roundup,slurm,,132112168.0,corral-repl,,,"""1""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fac7f22ecd50189f'}]",""".5""","""yes""",32.0,,30182352,1466148899.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: iep45/5.0.0,5.0.0,,2016-06-17 07:35:08.809824,60885.0,4.0
,,2016-02-04 22:40:44.384159,slurm_normal,1454625682.0,0.0,1.0,main_w2_handler0,2586779,11714050,False,,200932,fasta,5971771.roundup,slurm,,132112168.0,corral-repl,,,"""1""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23191365,,""".5""","""yes""",32.0,,28111278,1454625675.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: iep45/5.0.0,5.0.0,,2016-02-04 22:41:25.018163,77954.0,7.0
,,2016-02-04 22:33:23.746132,slurm_normal,1454625242.0,0.0,1.0,main_w2_handler0,2586779,11714000,False,,41091,fasta,5971700.roundup,slurm,,132112168.0,corral-repl,,,"""1""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23191304,,""".5""","""yes""",32.0,,28111278,1454625232.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: iep45/5.0.0,5.0.0,,2016-02-04 22:34:10.785672,77954.0,10.0
,,2016-02-04 22:33:58.768793,slurm_normal,1454625299.0,0.0,1.0,main_w2_handler1,2586779,11714005,False,,9878,fasta,5971715.roundup,slurm,,132112168.0,corral-repl,,,"""1""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23191295,,""".5""","""yes""",32.0,,28111278,1454625290.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: iep45/5.0.0,5.0.0,,2016-02-04 22:35:08.520881,77954.0,9.0
,,2016-02-04 22:34:14.316920,slurm_normal,1454625310.0,0.0,1.0,main_w2_handler1,2586779,11714008,False,,7332,fasta,5971716.roundup,slurm,,132112168.0,corral-repl,,,"""1""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23191286,,""".5""","""yes""",32.0,,28111278,1454625298.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: iep45/5.0.0,5.0.0,,2016-02-04 22:35:15.981949,77954.0,12.0
,,2016-02-04 22:40:26.840547,slurm_normal,1454625652.0,0.0,1.0,main_w1_handler1,2586779,11714046,False,,183167,fasta,5971766.roundup,slurm,,132112168.0,corral-repl,,,"""1""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23191364,,""".5""","""yes""",32.0,,28111278,1454625646.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: iep45/5.0.0,5.0.0,,2016-02-04 22:40:57.550069,77954.0,6.0
,,2016-02-04 22:33:46.654109,slurm_normal,1454625258.0,0.0,1.0,main_w1_handler0,2586779,11714002,False,,34289,fasta,5971704.roundup,slurm,,132112168.0,corral-repl,,,"""1""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23191303,,""".5""","""yes""",32.0,,28111278,1454625250.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: iep45/5.0.0,5.0.0,,2016-02-04 22:34:21.569684,77954.0,8.0
,,2016-02-04 22:34:04.986896,slurm_normal,1454625285.0,0.0,1.0,main_w1_handler0,2586779,11714006,False,,7332,fasta,5971711.roundup,slurm,,132112168.0,corral-repl,,,"""1""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23191286,,""".5""","""yes""",32.0,,28111278,1454625274.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: iep45/5.0.0,5.0.0,,2016-02-04 22:34:51.076080,77954.0,11.0
,,2016-02-07 21:33:08.611352,slurm_normal,1454880813.0,0.0,1.0,main_w1_handler0,2591768,11739657,False,,1200,fasta,5996227.roundup,slurm,,132112168.0,corral-repl,,,"""1""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23227185,,""".5""","""yes""",32.0,,28186653,1454880808.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: iep45/5.0.0,5.0.0,,2016-02-07 21:33:34.595073,76220.0,5.0
,,2016-02-08 03:30:10.125586,slurm_normal,1454902233.0,0.0,1.0,main_w1_handler1,2591778,11740768,False,,2439,cusp,5997316.roundup,slurm,,132112168.0,corral-repl,,,"""1""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23228459,,""".5""","""yes""",32.0,,27603594,1454902230.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: iep45/5.0.0,5.0.0,,2016-02-08 03:30:36.676507,76285.0,3.0
,,2016-02-08 07:26:06.582426,slurm_normal,1454916394.0,0.0,1.0,main_w1_handler0,2588248,11741310,False,,1200,fasta,5997845.roundup,slurm,,132112168.0,corral-repl,,,"""1""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23229464,,""".1""","""yes""",32.0,,27250179,1454916389.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: iep45/5.0.0,5.0.0,,2016-02-08 07:26:37.678976,76283.0,5.0
,,2016-02-08 09:04:29.760528,slurm_normal,1454922295.0,0.0,1.0,main_w2_handler0,2592177,11742073,False,,1200,fasta,5998575.roundup,slurm,,132112168.0,corral-repl,,,"""1""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23230385,,""".5""","""yes""",32.0,,28197194,1454922291.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: iep45/5.0.0,5.0.0,,2016-02-08 09:04:58.893831,76300.0,4.0
,,2016-02-09 00:11:00.012619,slurm_normal,1454976683.0,0.0,1.0,main_w1_handler1,2588248,11754255,False,,1169,txt,6010323.roundup,slurm,,132112168.0,corral-repl,,,"""1""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23246034,,""".1""","""yes""",32.0,,27250179,1454976679.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: iep45/5.0.0,5.0.0,,2016-02-09 00:11:25.416347,76283.0,4.0
,,2016-01-21 23:47:13.058377,slurm_normal,1453420073.0,0.0,1.0,main_w2_handler0,2572896,11575682,False,,613,fasta,5841447.roundup,slurm,,132112168.0,corral-repl,,,"""1""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22998968,,""".5""","""yes""",32.0,,27637931,1453420047.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: iep45/5.0.0,5.0.0,,2016-01-21 23:47:58.126758,77210.0,26.0
,,2016-01-21 19:42:55.642559,slurm_normal,1453405534.0,0.0,1.0,main_w2_handler1,2558289,11574285,False,,440,fasta,5839337.roundup,slurm,,132112168.0,corral-repl,,,"""1""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22996446,,""".5""","""yes""",32.0,,27335703,1453405528.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: iep45/5.0.0,5.0.0,,2016-01-21 19:45:41.104724,76354.0,6.0
,,2016-03-15 00:09:43.245672,slurm_normal,1458000627.0,0.0,1.0,main_w1_handler2,2633591,12133457,False,,12525,fasta,6352593.roundup,slurm,,132112168.0,corral-repl,,,"""1""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23837391,,""".5""","""yes""",32.0,,28190102,1458000620.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: iep45/5.0.0,5.0.0,,2016-03-15 00:10:28.083074,78216.0,7.0
,,2016-03-15 00:09:55.397891,slurm_normal,1458000653.0,0.0,1.0,main_w2_handler0,2633591,12133462,False,,8040,fasta,6352602.roundup,slurm,,132112168.0,corral-repl,,,"""1""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23837371,,""".5""","""yes""",32.0,,28190102,1458000650.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: iep45/5.0.0,5.0.0,,2016-03-15 00:10:58.301540,78216.0,3.0
,,2016-03-15 01:05:54.043334,slurm_normal,1458004025.0,0.0,1.0,main_w2_handler0,2631622,12135857,False,,743,fasta,6353080.roundup,slurm,,132112168.0,corral-repl,,,"""1""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23836912,,""".5""","""yes""",32.0,,27566300,1458004021.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: iep45/5.0.0,5.0.0,,2016-03-15 01:07:07.934189,76288.0,4.0
,,2016-03-15 01:06:33.830343,slurm_normal,1458004030.0,0.0,1.0,main_w1_handler1,2631622,12135860,False,,734,fasta,6353081.roundup,slurm,,132112168.0,corral-repl,,,"""1""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23836899,,""".5""","""yes""",32.0,,27566300,1458004024.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: iep45/5.0.0,5.0.0,,2016-03-15 01:07:11.973976,76288.0,6.0
