create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,input2,input2_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.input2,parameters.input2.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-07-27 17:12:47.746151,slurm_normal,1438017211.0,0,1.0,main_w1_handler0,2240271,10008906,False,,29201238,vcf,7104,vcf,4291171.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20523336,,20582108,,32.0,,24282063,1438017195.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfaddinfo/vcfaddinfo/0.0.3,0.0.3,,2015-07-27 17:13:35.718002,61039.0,16.0
2015-07-27 17:22:51.836016,slurm_normal,1438017823.0,0,1.0,main_w2_handler0,2240271,10008944,False,,29201238,vcf,7970,vcf,4291227.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20523336,,20582169,,32.0,,24282063,1438017803.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfaddinfo/vcfaddinfo/0.0.3,0.0.3,,2015-07-27 17:23:46.906545,61039.0,20.0
2015-07-28 15:06:36.673048,slurm_normal,1438096081.0,0,1.0,main_w1_handler2,2240271,10017553,False,,29201238,vcf,9488,vcf,4299426.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20523336,,20596540,,32.0,,24282063,1438096046.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfaddinfo/vcfaddinfo/0.0.3,0.0.3,,2015-07-28 15:08:06.985157,61039.0,35.0
2015-07-28 15:43:56.409437,slurm_normal,1438098328.0,0,1.0,main_w1_handler0,2240271,10017925,False,,29201238,vcf,46641,vcf,4299793.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20523336,,20597180,,32.0,,24282063,1438098309.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfaddinfo/vcfaddinfo/0.0.3,0.0.3,,2015-07-28 15:45:56.961697,61039.0,19.0
2015-07-28 16:59:45.253090,slurm_normal,1438102885.0,0,1.0,main_w1_handler0,2240271,10018585,False,,29201238,vcf,46641,vcf,4300430.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20523336,,20597892,,32.0,,24282063,1438102837.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfaddinfo/vcfaddinfo/0.0.3,0.0.3,,2015-07-28 17:01:51.826023,61039.0,48.0
2015-08-03 19:22:19.790115,slurm_normal,1438629780.0,0,1.0,main_w1_handler1,2240271,10057397,False,,29201238,vcf,46641,vcf,4336530.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20678667,,20597892,,32.0,,24282063,1438629763.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfaddinfo/vcfaddinfo/0.0.3,0.0.3,,2015-08-03 19:23:01.563290,61039.0,17.0
2015-08-05 15:19:37.854253,slurm_normal,1438788061.0,0,1.0,main_w1_handler2,2240271,10067861,False,,29201238,vcf,46641,vcf,4346280.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20694513,,20694511,,32.0,,24282063,1438788000.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfaddinfo/vcfaddinfo/0.0.3,0.0.3,,2015-08-05 15:21:02.959656,61039.0,61.0
2015-08-05 15:16:57.593264,slurm_normal,1438787869.0,0,1.0,main_w1_handler1,2240271,10067849,False,,29201238,vcf,46641,vcf,4346267.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20694492,,20694488,,32.0,,24282063,1438787843.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfaddinfo/vcfaddinfo/0.0.3,0.0.3,,2015-08-05 15:17:51.245626,61039.0,26.0
2015-08-05 15:24:14.876894,slurm_normal,1438788333.0,0,1.0,main_w1_handler1,2240271,10067937,False,,29201238,vcf,46641,vcf,4346320.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20694708,,20694721,,32.0,,24282063,1438788280.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfaddinfo/vcfaddinfo/0.0.3,0.0.3,,2015-08-05 15:25:35.134412,61039.0,53.0
2015-08-05 15:36:20.628263,slurm_normal,1438789125.0,0,1.0,main_w1_handler1,2240271,10068025,False,,29201238,vcf,46641,vcf,4346417.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20694971,,20694845,,32.0,,24282063,1438789008.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfaddinfo/vcfaddinfo/0.0.3,0.0.3,,2015-08-05 15:38:49.027700,61039.0,117.0
