create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,header,header_filetype,history_id,id,imported,info,input_bam,input_bam_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.header.values,parameters.input_bam.values,parameters.input_bam|__identifier__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-10-31 00:34:01.690351,slurm_normal,1509412906.0,0,,1.0,main_w4_handler1,,,3305002,17271138,False,,5479185446,bam,11331291,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 31976758}]",,32.0,,39710803,1509410915.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_split/samtools_split/1.3.1,1.3.1,,2017-10-31 01:47:36.292894,109764.0,1991.0
2017-10-31 02:12:49.656149,slurm_normal,1509416296.0,0,,1.0,main_w4_handler1,,,3245887,17271567,False,,465220664,bam,11331765,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer2.len""","""sacCer2""",,"[{'src': 'hda', 'id': 31977367}]",,32.0,,41629938,1509416092.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_split/samtools_split/1.3.1,1.3.1,,2017-10-31 02:20:43.629691,111127.0,204.0
2017-11-03 01:42:06.859187,slurm_normal,1509673824.0,0,,1.0,main_w4_handler1,,,3307995,17311087,False,,766232150,bam,11370724,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32041103}]",,32.0,,41541213,1509673508.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_split/samtools_split/1.3.1,1.3.1,,2017-11-03 01:53:44.008564,113841.0,316.0
2017-11-04 07:26:33.900662,slurm_normal,1509780705.0,0,,1.0,main_w3_handler0,,,3307995,17325401,False,,766232150,bam,11386136,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32041103}]",,32.0,,41541213,1509780407.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_split/samtools_split/1.3.1,1.3.1,,2017-11-04 07:32:28.258362,113841.0,298.0
2018-01-09 14:50:39.080243,slurm_normal,1515510128.0,0,,1.0,main_w3_handler1,,,3385995,17981989,False,,1113057355,bam,12058777,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33230037}]",,32.0,,42987696,1515509533.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_split/samtools_split/1.3.1,1.3.1,,2018-01-09 15:03:06.439402,119382.0,595.0
2017-11-06 17:23:39.378915,slurm_normal,1509989811.0,0,,1.0,main_w3_handler1,,,3308499,17348354,False,,208334779,bam,11411662,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 32057127}]",,32.0,,41729603,1509989719.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_split/samtools_split/1.3.1,1.3.1,,2017-11-06 17:47:53.332279,100772.0,92.0
2017-11-08 08:29:15.545233,slurm_normal,1510132260.0,0,,1.0,main_w3_handler0,,,3300893,17377876,False,,7632866219,bam,11439295,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 32143362}]",,32.0,,41838004,1510129772.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_split/samtools_split/1.3.1,1.3.1,,2017-11-08 09:11:06.179867,114568.0,2488.0
2017-11-08 02:08:22.566896,slurm_normal,1510115594.0,0,,1.0,main_w3_handler0,,,3315936,17376256,False,,1547123328,bam,11438032,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32141283}]",,32.0,,41829685,1510114992.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_split/samtools_split/1.3.1,1.3.1,,2017-11-08 04:34:48.733292,113841.0,602.0
2017-11-09 05:58:46.506767,slurm_normal,1510207160.0,0,,1.0,main_w4_handler0,,,3300360,17392312,False,Job output deleted by user before job completed.,27066788,bam,11453869,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32180525}]",,32.0,,41531738,1510207145.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_split/samtools_split/1.3.1,1.3.1,,2017-11-09 05:59:28.516413,,15.0
2017-11-10 20:10:38.341641,slurm_normal,1510347747.0,0,,1.0,main_w4_handler1,,,3315550,17414855,False,,8177300290,bam,11476716,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32237732}]",,32.0,,41916596,1510344646.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_split/samtools_split/1.3.1,1.3.1,,2017-11-10 21:07:37.720573,115597.0,3101.0
2017-11-14 11:39:05.728970,slurm_normal,1510659871.0,0,,1.0,main_w3_handler0,,,3324253,17451684,False,,446856824,bam,11509296,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer2.len""","""sacCer2""",,"[{'src': 'hda', 'id': 32305150}]",,32.0,,41978874,1510659621.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_split/samtools_split/1.3.1,1.3.1,,2017-11-14 11:44:35.089178,116209.0,250.0
2017-11-14 11:51:22.943810,slurm_normal,1510660510.0,0,,1.0,main_w4_handler0,,,3324253,17451758,False,,446856824,bam,11509380,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer2.len""","""sacCer2""",,"[{'src': 'hda', 'id': 32305150}]",,32.0,,41978874,1510660294.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_split/samtools_split/1.3.1,1.3.1,,2017-11-14 11:55:20.325882,116209.0,216.0
2017-11-14 12:29:16.819401,slurm_normal,1510662775.0,0,,1.0,main_w4_handler0,,,3324253,17452042,False,,446856824,bam,11509722,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer2.len""","""sacCer2""",,"[{'src': 'hda', 'id': 32305150}]",,32.0,,41978874,1510662561.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_split/samtools_split/1.3.1,1.3.1,,2017-11-14 12:32:57.364112,116209.0,214.0
2018-01-12 01:29:51.969272,slurm_normal,1515720812.0,0,,1.0,main_w3_handler1,,,3232490,18009138,False,,465220664,bam,12086419,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer2.len""","""sacCer2""",,"[{'src': 'hda', 'id': 33273199}]",,32.0,,43101929,1515720595.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_split/samtools_split/1.3.1,1.3.1,,2018-01-12 01:33:57.021763,41671.0,217.0
2017-11-18 00:16:35.339715,slurm_normal,1510964414.0,0,,1.0,main_w4_handler0,,,3329641,17499475,False,,465220664,bam,11558979,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer2.len""","""sacCer2""",,"[{'src': 'hda', 'id': 32382743}]",,32.0,,41530896,1510964203.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_split/samtools_split/1.3.1,1.3.1,,2017-11-18 00:20:42.607594,114525.0,211.0
2017-11-19 14:48:06.300118,slurm_normal,1511102897.0,0,,1.0,main_w4_handler1,,,3330811,17508103,False,,10173692,bam,11568503,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 32394531}]",,32.0,,41280788,1511102889.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_split/samtools_split/1.3.1,1.3.1,,2017-11-19 14:48:19.394307,113640.0,8.0
2017-11-20 06:33:09.304852,slurm_normal,1511159636.0,0,,1.0,main_w3_handler1,,,3282829,17513373,False,,124394222,bam,11573220,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31736651}]",,32.0,,41213691,1511159591.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_split/samtools_split/1.3.1,1.3.1,,2017-11-20 06:34:08.747965,37154.0,45.0
2017-11-22 07:28:41.533913,slurm_normal,1511335732.0,0,,1.0,main_w3_handler0,3768726.0,bam,3333570,17546319,False,,3768726,bam,11606303,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32467444}]","[{'src': 'hda', 'id': 32467444}]",,32.0,,42118069,1511335727.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_split/samtools_split/1.3.1,1.3.1,,2017-11-22 07:28:56.899531,116715.0,5.0
2017-11-22 07:28:40.982990,slurm_normal,1511335728.0,0,,1.0,main_w3_handler1,1443531.0,bam,3333570,17546318,False,,1443531,bam,11606301,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32467443}]","[{'src': 'hda', 'id': 32467443}]",,32.0,,42118069,1511335724.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_split/samtools_split/1.3.1,1.3.1,,2017-11-22 07:28:53.812940,116715.0,4.0
2017-11-25 03:30:21.313337,slurm_normal,1511585529.0,0,,1.0,main_w3_handler1,,,3300204,17576231,False,,11302887781,bam,11638646,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32521469}]",,32.0,,42224828,1511580624.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_split/samtools_split/1.3.1,1.3.1,,2017-11-25 04:52:11.462841,111505.0,4905.0
2017-11-26 09:02:19.000437,slurm_normal,1511692043.0,0,,1.0,main_w4_handler0,,,3300204,17588477,False,,11349151239,bam,11646890,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32538833}]",,32.0,,42224828,1511686943.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_split/samtools_split/1.3.1,1.3.1,,2017-11-26 10:27:25.847202,111505.0,5100.0
2017-11-28 11:12:22.459868,slurm_normal,1511867944.0,0,,1.0,main_w3_handler0,,,3341830,17617253,False,,897058866,bam,11678111,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32568152}]",,32.0,,42300611,1511867548.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_split/samtools_split/1.3.1,1.3.1,,2017-11-28 11:19:09.462551,96656.0,396.0
2017-12-02 21:43:31.896106,slurm_normal,1512251036.0,0,,1.0,main_w4_handler0,,,3349301,17677979,False,,12435260,bam,11740485,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 32696733}]",,32.0,,42414907,1512251022.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_split/samtools_split/1.3.1,1.3.1,,2017-12-02 21:43:58.193993,117627.0,14.0
2017-12-03 21:31:56.707861,slurm_normal,1512336990.0,0,,1.0,main_w4_handler1,,,3351262,17684495,False,,465221936,bam,11748927,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer2.len""","""sacCer2""",,"[{'src': 'hda', 'id': 32707401}]",,32.0,,42411190,1512336791.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_split/samtools_split/1.3.1,1.3.1,,2017-12-03 21:36:51.474907,117854.0,199.0
2018-01-16 13:26:36.944032,slurm_normal,1516109335.0,0,,1.0,main_w4_handler0,,,3372354,18048506,False,,247501237,bam,12125943,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/papHam.len""","""papHam""",,"[{'src': 'hda', 'id': 33328641}]",,32.0,,43073052,1516109200.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_split/samtools_split/1.3.1,1.3.1,,2018-01-16 13:28:57.341982,109973.0,135.0
2017-12-04 06:37:39.144682,slurm_normal,1512369677.0,0,,1.0,main_w3_handler1,,,3351577,17686597,False,,465220664,bam,11751160,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer2.len""","""sacCer2""",,"[{'src': 'hda', 'id': 32712196}]",,32.0,,42427706,1512369470.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_split/samtools_split/1.3.1,1.3.1,,2017-12-04 06:41:48.449546,112039.0,207.0
2017-12-04 18:21:10.432938,slurm_normal,1512411695.0,0,,1.0,main_w3_handler1,,,3328208,17693854,False,,26546982,bam,11757546,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 32721384}]",,32.0,,42053795,1512411680.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_split/samtools_split/1.3.1,1.3.1,,2017-12-04 18:21:38.664139,116472.0,15.0
2017-12-04 16:31:09.090098,slurm_normal,1512405225.0,0,,1.0,main_w4_handler1,,,3328208,17691828,False,,312941338,bam,11756174,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 32719855}]",,32.0,,42053795,1512405077.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_split/samtools_split/1.3.1,1.3.1,,2017-12-04 16:33:48.084582,116472.0,148.0
2017-12-04 18:21:02.015767,slurm_normal,1512411824.0,0,,1.0,main_w4_handler1,,,3328208,17693851,False,,287515984,bam,11757548,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 32721366}]",,32.0,,42053795,1512411686.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_split/samtools_split/1.3.1,1.3.1,,2017-12-04 18:23:49.277235,116472.0,138.0
2017-12-06 01:12:58.890762,slurm_normal,1512523120.0,0,,1.0,main_w3_handler0,,,3354188,17711695,False,,465220664,bam,11776677,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer2.len""","""sacCer2""",,"[{'src': 'hda', 'id': 32758332}]",,32.0,,42463729,1512522914.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_split/samtools_split/1.3.1,1.3.1,,2017-12-06 01:19:09.885077,117510.0,206.0
2017-12-06 03:53:17.266889,slurm_normal,1512532603.0,0,,1.0,main_w3_handler0,,,3344336,17712887,False,,465220235,bam,11777979,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer2.len""","""sacCer2""",,"[{'src': 'hda', 'id': 32760025}]",,32.0,,42312569,1512532404.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_split/samtools_split/1.3.1,1.3.1,,2017-12-06 03:57:07.927521,117502.0,199.0
2018-02-01 15:38:02.487750,slurm_normal,1517499562.0,0,,1.0,main_w3_handler1,,,3412065,18224449,False,,210220371,bam,12304857,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33592406}]",,32.0,,43606695,1517499493.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_split/samtools_split/1.3.1,1.3.1,,2018-02-01 15:39:35.860098,121109.0,69.0
2017-12-10 20:52:54.967108,slurm_normal,1512939392.0,0,,1.0,main_w4_handler0,,,3320791,17766363,False,,465220664,bam,11835052,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer2.len""","""sacCer2""",,"[{'src': 'hda', 'id': 32848978}]",,32.0,,41683065,1512939187.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_split/samtools_split/1.3.1,1.3.1,,2017-12-10 20:56:55.624283,114923.0,205.0
2017-12-10 03:44:57.539681,slurm_normal,1512877858.0,0,,1.0,main_w3_handler1,,,3359883,17760266,False,,1200453520,bam,11828843,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32840310}]",,32.0,,42455442,1512877508.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_split/samtools_split/1.3.1,1.3.1,,2017-12-10 03:51:38.045365,115966.0,350.0
2017-12-10 23:22:30.692000,slurm_normal,1512948504.0,0,,1.0,main_w4_handler0,,,3359883,17767033,False,,1200453520,bam,11835757,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32850013}]",,32.0,,42455442,1512948157.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_split/samtools_split/1.3.1,1.3.1,,2017-12-10 23:29:03.906860,115966.0,347.0
2018-01-18 08:24:42.338545,slurm_normal,1516263894.0,0,,1.0,main_w3_handler1,,,3394977,18069395,False,,13732241,bam,12147964,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 33365806}]",,32.0,,42940718,1516263884.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_split/samtools_split/1.3.1,1.3.1,,2018-01-18 08:24:56.471706,119263.0,10.0
2017-12-11 20:12:24.520678,slurm_normal,1513023463.0,0,,1.0,main_w4_handler0,,,3354542,17776056,False,,465220664,bam,11845104,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer2.len""","""sacCer2""",,"[{'src': 'hda', 'id': 32863914}]",,32.0,,42482854,1513023253.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_split/samtools_split/1.3.1,1.3.1,,2017-12-11 20:18:11.370946,86168.0,210.0
2018-01-23 15:22:16.031541,slurm_normal,1516721762.0,0,,1.0,main_w4_handler0,,,3398327,18134774,False,,2074951890,bam,12214269,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 33463927}]",,32.0,,43308748,1516720947.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_split/samtools_split/1.3.1,1.3.1,,2018-01-23 15:36:05.558626,120278.0,815.0
2018-01-18 18:35:23.496129,slurm_normal,1516308117.0,0,,1.0,main_w3_handler0,,,3389172,18074740,False,,18926381039,bam,12153333,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/dm3.len""","""dm3""",,"[{'src': 'hda', 'id': 33371298}]",,32.0,,43140984,1516300530.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_split/samtools_split/1.3.1,1.3.1,,2018-01-18 20:41:58.216126,119747.0,7587.0
2018-01-18 15:18:49.061470,slurm_normal,1516299443.0,0,,1.0,main_w3_handler1,,,3389172,18072763,False,,18926381039,bam,12151800,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/dm3.len""","""dm3""",,"[{'src': 'hda', 'id': 33371298}]",,32.0,,43140984,1516291896.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_split/samtools_split/1.3.1,1.3.1,,2018-01-18 18:17:24.293313,119747.0,7547.0
2018-01-18 20:53:43.530822,slurm_normal,1516326978.0,0,,1.0,main_w3_handler0,2592558174.0,bam,3389172,18076137,False,,18926381039,bam,12156844,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/dm3.len""","""dm3""","[{'src': 'hda', 'id': 33353709}]","[{'src': 'hda', 'id': 33376066}]",,32.0,,43140984,1516319399.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_split/samtools_split/1.3.1,1.3.1,,2018-01-19 01:56:20.022891,119747.0,7579.0
2017-12-13 15:01:28.051455,slurm_normal,1513177728.0,0,,1.0,main_w3_handler1,,,3364331,17797304,False,,465220664,bam,11866557,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer2.len""","""sacCer2""",,"[{'src': 'hda', 'id': 32905999}]",,32.0,,42313300,1513177512.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_split/samtools_split/1.3.1,1.3.1,,2017-12-13 15:09:14.473977,43004.0,216.0
