chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.LVL1MAXGAP,parameters.LVL2MAXGAP,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.cutofflink,parameters.cutoffpeak,parameters.dbkey,parameters.infile.values,parameters.minlen,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-10-31 18:52:01.737774,slurm_normal,1509475969.0,0,,1.0,main_w3_handler0,3254923,17279843,False,132665237,bedgraph,,11340513,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""1.0""","""2.0""","""mm10""","[{'src': 'hda', 'id': 31917588}]","""200""",32.0,,41648076.0,1509475950.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.1.20160309.0,2.1.1.20160309.0,,2017-10-31 18:52:53.579212,111663.0,19.0
,,2017-11-04 18:26:23.496254,slurm_normal,1509820080.0,0,,1.0,main_w4_handler1,3289843,17328739,False,1108609936,bedgraph,,11390372,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""1.0""","""2.0""","""mm10""","[{'src': 'hda', 'id': 32066437}]","""200""",32.0,,40909239.0,1509819995.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.1.20160309.0,2.1.1.20160309.0,,2017-11-04 18:28:01.737194,49587.0,85.0
,,2017-11-06 11:16:07.515000,slurm_normal,1509966992.0,0,,1.0,main_w4_handler0,3310037,17343971,False,110485410,bedgraph,,11407073,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""1.0""","""5.0""","""hg19""","[{'src': 'hda', 'id': 32087544}]","""300""",32.0,,41730331.0,1509966979.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.1.20160309.0,2.1.1.20160309.0,,2017-11-06 11:16:33.847498,115179.0,13.0
,,2017-11-08 23:47:52.200335,slurm_normal,1510184971.0,0,,1.0,main_w4_handler1,3251963,17388705,False,276985968,bedgraph,,11450446,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""1.0""","""2.0""","""mm10""","[{'src': 'hda', 'id': 32175629}]","""200""",32.0,,40305695.0,1510184936.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.1.20160309.0,2.1.1.20160309.0,,2017-11-08 23:49:34.412298,111006.0,35.0
,,2018-01-10 18:18:11.870094,slurm_normal,1515609558.0,0,,1.0,main_w4_handler1,3382264,17995250,False,660257242,bedgraph,,12072215,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""1.0""","""2.0""","""hg19""","[{'src': 'hda', 'id': 33249866}]","""200""",32.0,,42702178.0,1515609489.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.1.20160309.0,2.1.1.20160309.0,,2018-01-10 18:39:24.541322,38960.0,69.0
,,2018-01-10 18:49:27.179101,slurm_normal,1515610231.0,0,,1.0,main_w4_handler0,3382264,17995531,False,626886399,bedgraph,,12072283,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""1.0""","""5.0""","""hg19""","[{'src': 'hda', 'id': 33249867}]","""200""",32.0,,42702178.0,1515610177.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.1.20160309.0,2.1.1.20160309.0,,2018-01-10 18:50:46.918036,38960.0,54.0
,,2018-01-10 18:18:13.948371,slurm_normal,1515609665.0,0,,1.0,main_w3_handler1,3382264,17995251,False,626886399,bedgraph,,12072224,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""1.0""","""2.0""","""hg19""","[{'src': 'hda', 'id': 33249867}]","""200""",32.0,,42702178.0,1515609604.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.1.20160309.0,2.1.1.20160309.0,,2018-01-10 18:41:07.334695,38960.0,61.0
,,2018-01-10 18:49:26.716970,slurm_normal,1515610229.0,0,,1.0,main_w3_handler0,3382264,17995530,False,660257242,bedgraph,,12072282,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""1.0""","""5.0""","""hg19""","[{'src': 'hda', 'id': 33249866}]","""200""",32.0,,42702178.0,1515610170.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.1.20160309.0,2.1.1.20160309.0,,2018-01-10 18:50:30.498336,38960.0,59.0
,,2018-01-10 18:18:14.380655,slurm_normal,1515610918.0,0,,1.0,main_w3_handler0,3382264,17995252,False,717412546,bedgraph,,12072365,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""1.0""","""2.0""","""hg19""","[{'src': 'hda', 'id': 33249868}]","""200""",32.0,,42702178.0,1515610848.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.1.20160309.0,2.1.1.20160309.0,,2018-01-10 19:01:59.661893,38960.0,70.0
,,2018-01-10 18:18:16.802463,slurm_normal,1515610972.0,0,,1.0,main_w4_handler0,3382264,17995253,False,1065111038,bedgraph,,12072370,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""1.0""","""2.0""","""hg19""","[{'src': 'hda', 'id': 33249869}]","""200""",32.0,,42702178.0,1515610878.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.1.20160309.0,2.1.1.20160309.0,,2018-01-10 19:03:00.406023,38960.0,94.0
,,2018-01-10 18:49:29.203194,slurm_normal,1515610963.0,0,,1.0,main_w4_handler0,3382264,17995533,False,1065111038,bedgraph,,12072371,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""1.0""","""5.0""","""hg19""","[{'src': 'hda', 'id': 33249869}]","""200""",32.0,,42702178.0,1515610878.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.1.20160309.0,2.1.1.20160309.0,,2018-01-10 19:02:48.564487,38960.0,85.0
,,2018-01-10 18:49:28.518658,slurm_normal,1515610914.0,0,,1.0,main_w3_handler1,3382264,17995532,False,717412546,bedgraph,,12072366,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""1.0""","""5.0""","""hg19""","[{'src': 'hda', 'id': 33249868}]","""200""",32.0,,42702178.0,1515610848.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.1.20160309.0,2.1.1.20160309.0,,2018-01-10 19:01:56.482174,38960.0,66.0
,,2017-11-11 17:25:21.319621,slurm_normal,1510421240.0,0,,1.0,main_w3_handler0,2641038,17418607,False,1742399022,bedgraph,,11480791,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""1.0""","""2.0""","""hg19""","[{'src': 'hda', 'id': 32211793}]","""200""",32.0,,41801116.0,1510421124.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.1.20160309.0,2.1.1.20160309.0,,2017-11-11 17:27:24.212265,81070.0,116.0
,,2017-11-13 04:03:36.623618,slurm_normal,1510549525.0,0,,1.0,main_w3_handler0,2641038,17432469,False,447311999,bedgraph,,11491191,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""1.0""","""2.0""","""hg19""","[{'src': 'hda', 'id': 32273360}]","""200""",32.0,,41801116.0,1510549468.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.1.20160309.0,2.1.1.20160309.0,,2017-11-13 05:05:26.564577,81070.0,57.0
,,2018-03-06 07:21:30.132051,slurm_normal,1520320974.0,0,7680.0,1.0,main_w3_handler1,3452738,18619225,False,851006819,bedgraph,,12715557,slurm,,132112168.0,corral-repl,,"""100""","""800""",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""0.0""","""2.0""","""mm9""","[{'src': 'hda', 'id': 34231377}]","""200""",32.0,,44365036.0,1520320898.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.1.20160309.0,2.1.1.20160309.0,,2018-03-06 07:23:02.935168,123135.0,76.0
,,2017-11-13 14:40:57.465685,slurm_normal,1510584098.0,0,,1.0,main_w3_handler0,2107480,17438039,False,364642999,bedgraph,,11496730,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1.0""","""2.0""","""?""","[{'src': 'hda', 'id': 32282449}]","""200""",32.0,,41634261.0,1510584061.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.1.20160309.0,2.1.1.20160309.0,,2017-11-13 14:41:40.594980,55442.0,37.0
,,2017-11-13 16:30:37.565733,slurm_normal,1510590684.0,0,,1.0,main_w3_handler0,2641038,17439582,False,447311999,bedgraph,,11498238,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""1.0""","""5.0""","""hg19""","[{'src': 'hda', 'id': 32273360}]","""200""",32.0,,41801116.0,1510590642.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.1.20160309.0,2.1.1.20160309.0,,2017-11-13 16:31:24.897446,81070.0,42.0
,,2017-11-15 03:39:43.864566,slurm_normal,1510717203.0,0,,1.0,main_w4_handler1,2641038,17462907,False,46161185,bedgraph,,11521140,slurm,,132112168.0,corral-repl,,"""30""","""8000""",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""1.0""","""5.0""","""hg19""","[{'src': 'hda', 'id': 32323794}]","""2000""",32.0,,41801116.0,1510717190.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.1.20160309.0,2.1.1.20160309.0,,2017-11-15 03:40:07.423030,81070.0,13.0
,,2017-11-15 03:46:16.720646,slurm_normal,1510718274.0,0,,1.0,main_w4_handler0,2641038,17463007,False,9316794,bedgraph,,11521425,slurm,,132112168.0,corral-repl,,"""30""","""20000""",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""1.0""","""5.0""","""hg19""","[{'src': 'hda', 'id': 32324031}]","""10000""",32.0,,41801116.0,1510718262.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.1.20160309.0,2.1.1.20160309.0,,2017-11-15 03:57:56.866681,81070.0,12.0
,,2018-01-11 21:42:42.782475,slurm_normal,1515706996.0,0,,1.0,main_w4_handler1,3388240,18007694,False,340535739,bedgraph,,12084909,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""1.0""","""2.0""","""mm9""","[{'src': 'hda', 'id': 33270905}]","""200""",32.0,,43070462.0,1515706967.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.1.20160309.0,2.1.1.20160309.0,,2018-01-11 21:43:18.574487,9133.0,29.0
,,2017-11-17 21:39:37.340438,slurm_normal,1510954814.0,0,,1.0,main_w4_handler0,2572687,17498310,False,139948012,bedgraph,,11557561,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1.0""","""2.0""","""?""","[{'src': 'hda', 'id': 32380505}]","""200""",32.0,,41893080.0,1510954795.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.1.20160309.0,2.1.1.20160309.0,,2017-11-17 21:40:22.312583,63934.0,19.0
,,2017-11-29 03:55:29.075399,slurm_normal,1511927785.0,0,,1.0,main_w4_handler0,3342476,17629457,False,796157473,bedgraph,,11689949,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""1.0""","""2.0""","""hg38""","[{'src': 'hda', 'id': 32603593}]","""200""",32.0,,42317465.0,1511927733.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.1.20160309.0,2.1.1.20160309.0,,2017-11-29 03:56:27.889138,108876.0,52.0
,,2017-12-01 07:52:31.723752,slurm_normal,1512114830.0,0,,1.0,main_w4_handler0,3347879,17657900,False,792735126,bedgraph,,11718413,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1.0""","""2.0""","""?""","[{'src': 'hda', 'id': 32662668}]","""200""",32.0,,42378593.0,1512114761.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.1.20160309.0,2.1.1.20160309.0,,2017-12-01 07:53:52.353596,,69.0
,,2017-12-01 07:53:10.167916,slurm_normal,1512114894.0,0,,1.0,main_w4_handler0,3347879,17657904,False,962366280,bedgraph,,11718431,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1.0""","""2.0""","""?""","[{'src': 'hda', 'id': 32662667}]","""200""",32.0,,42378593.0,1512114836.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.1.20160309.0,2.1.1.20160309.0,,2017-12-01 07:54:57.105089,,58.0
,,2018-01-16 21:10:47.597274,slurm_normal,1516137071.0,0,,1.0,main_w3_handler0,3333134,18053022,False,57142451,bedgraph,,12130568,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19Patch10.len""","""1.0""","""2.0""","""hg19Patch10""","[{'src': 'hda', 'id': 33338774}]","""100""",32.0,,42136849.0,1516137051.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.1.20160309.0,2.1.1.20160309.0,,2018-01-16 21:11:13.095623,,20.0
,,2017-12-06 14:27:42.194842,slurm_normal,1512570555.0,0,,1.0,main_w3_handler0,3095859,17720064,False,1005943260,bedgraph,,11785479,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""1.0""","""2.0""","""mm10""","[{'src': 'hda', 'id': 32769872}]","""200""",32.0,,42451762.0,1512570476.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.1.20160309.0,2.1.1.20160309.0,,2017-12-06 14:29:17.144016,40410.0,79.0
,,2017-12-11 13:37:38.598062,slurm_normal,1512999587.0,0,,1.0,main_w3_handler0,3361214,17772613,False,1387882798,bedgraph,,11841414,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""1.0""","""2.0""","""hg19""","[{'src': 'hda', 'id': 32858193}]","""200""",32.0,,42469138.0,1512999469.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.1.20160309.0,2.1.1.20160309.0,,2017-12-11 13:39:48.964318,90306.0,118.0
,,2018-01-18 07:52:09.644392,slurm_normal,1516262072.0,0,,1.0,main_w4_handler0,2891386,18069181,False,1662940241,bedgraph,,12147747,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""1.0""","""2.0""","""hg19""","[{'src': 'hda', 'id': 27227642}]","""200""",32.0,,43242675.0,1516261933.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.1.20160309.0,2.1.1.20160309.0,,2018-01-18 07:54:33.946577,94654.0,139.0
,,2018-03-07 09:08:59.122053,slurm_normal,1520413814.0,0,7680.0,1.0,main_w3_handler0,3190055,18636426,False,466949272,bedgraph,,12732622,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Homo_sapiens_nuHg19_mtrCRS.len""","""1.0""","""2.0""","""Homo_sapiens_nuHg19_mtrCRS""","[{'src': 'hda', 'id': 34260332}]","""200""",32.0,,44309727.0,1520413751.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.1.20160309.0,2.1.1.20160309.0,,2018-03-07 09:10:18.865913,87304.0,63.0
,,2018-03-07 09:09:44.570697,slurm_normal,1520413853.0,0,7680.0,1.0,main_w4_handler1,3454943,18636442,False,466949272,bedgraph,,12732637,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""1.0""","""2.0""","""hg19""","[{'src': 'hda', 'id': 34260206}]","""200""",32.0,,44413673.0,1520413795.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.1.20160309.0,2.1.1.20160309.0,,2018-03-07 09:10:54.609095,,58.0
,,2018-03-07 09:11:26.734313,slurm_normal,1520413955.0,0,7680.0,1.0,main_w4_handler1,3190055,18636466,False,466949272,bedgraph,,12732665,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Homo_sapiens_nuHg19_mtrCRS.len""","""1.0""","""2.0""","""Homo_sapiens_nuHg19_mtrCRS""","[{'src': 'hda', 'id': 34260332}]","""300""",32.0,,44309727.0,1520413896.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.1.20160309.0,2.1.1.20160309.0,,2018-03-07 09:12:38.076742,87304.0,59.0
,,2018-03-07 09:13:30.034703,slurm_normal,1520414077.0,0,7680.0,1.0,main_w4_handler1,3190055,18636491,False,466949272,bedgraph,,12732691,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Homo_sapiens_nuHg19_mtrCRS.len""","""2.0""","""4.0""","""Homo_sapiens_nuHg19_mtrCRS""","[{'src': 'hda', 'id': 34260332}]","""200""",32.0,,44309727.0,1520414021.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.1.20160309.0,2.1.1.20160309.0,,2018-03-07 09:14:38.406731,87304.0,56.0
,,2018-03-07 09:15:47.938237,slurm_normal,1520414214.0,0,7680.0,1.0,main_w3_handler0,3190055,18636529,False,466949272,bedgraph,,12732721,slurm,,132112168.0,corral-repl,,"""100""","""800""",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Homo_sapiens_nuHg19_mtrCRS.len""","""1.0""","""2.0""","""Homo_sapiens_nuHg19_mtrCRS""","[{'src': 'hda', 'id': 34260332}]","""200""",32.0,,44309727.0,1520414159.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.1.20160309.0,2.1.1.20160309.0,,2018-03-07 09:16:57.609750,87304.0,55.0
,,2017-12-14 08:09:42.926833,slurm_normal,1513239063.0,0,,1.0,main_w4_handler1,3365089,17804308,False,683276441,bedgraph,,11873992,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1.0""","""5.0""","""?""","[{'src': 'hda', 'id': 32927168}]","""200""",32.0,,42653159.0,1513238992.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.1.20160309.0,2.1.1.20160309.0,,2017-12-14 08:11:05.305582,,71.0
