create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input_bam,input_bam_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input_bam.values,parameters.option_set.__current_case__,parameters.option_set.change_identical,parameters.option_set.compute_cap,parameters.option_set.extended_baq,parameters.option_set.modify_quality,parameters.option_set.option_sets,parameters.reference_source.__current_case__,parameters.reference_source.ref_fasta,parameters.reference_source.ref_fasta.values,parameters.reference_source.reference_source_selector,processor_count,ref_fasta,ref_fasta_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-11-22 09:45:00.103896,slurm_normal,1511344161.0,0,,1.0,main_w4_handler1,3285999,17547143,False,,208333620,bam,11607141,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/20079.len""","""20079""","[{'src': 'hda', 'id': 32468661}]",0,,,,,default,0,eschColi_K12_DH10B,,cached,32.0,,,,41620760.0,1511344060.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2017-11-22 09:49:23.967530,113600.0,101.0
2018-01-16 20:46:35.181669,slurm_normal,1516135607.0,0,,1.0,main_w3_handler0,3223700,18052602,False,,509640,bam,12130240,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33332434}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516135600.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-16 20:46:50.968239,76361.0,7.0
2018-01-19 14:41:08.842369,slurm_normal,1516372904.0,0,,1.0,main_w4_handler1,3223700,18084469,False,,1688,bam,12163690,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33391908}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516372896.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-19 14:41:46.575052,76361.0,8.0
2018-01-19 14:41:17.569509,slurm_normal,1516372929.0,0,,1.0,main_w4_handler1,3223700,18084482,False,,4916,bam,12163697,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33391926}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516372916.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-19 14:42:12.963683,76361.0,13.0
2018-01-19 14:41:32.040280,slurm_normal,1516372969.0,0,,1.0,main_w3_handler0,3223700,18084504,False,,2168,bam,12163721,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33391976}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516372960.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-19 14:42:50.368882,76361.0,9.0
2018-01-19 14:41:04.875377,slurm_normal,1516372915.0,0,,1.0,main_w4_handler0,3223700,18084464,False,,3463,bam,12163694,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33391900}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516372908.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-19 14:41:57.176340,76361.0,7.0
2018-01-19 14:41:20.231841,slurm_normal,1516372977.0,0,,1.0,main_w4_handler1,3223700,18084486,False,,18220,bam,12163723,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33391934}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516372969.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-19 14:42:59.195267,76361.0,8.0
2018-01-19 14:41:29.370671,slurm_normal,1516372980.0,0,,1.0,main_w3_handler0,3223700,18084500,False,,10386,bam,12163725,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33391966}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516372973.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-19 14:43:02.295098,76361.0,7.0
2018-01-19 14:41:31.138552,slurm_normal,1516373044.0,0,,1.0,main_w4_handler0,3223700,18084503,False,,3167,bam,12163752,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33391974}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516373038.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-19 14:44:07.093262,76361.0,6.0
2018-01-18 20:59:12.756055,slurm_normal,1516309174.0,0,,1.0,main_w4_handler1,3223700,18076178,False,,16203,bam,12154813,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33332763}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516309161.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-18 20:59:38.126110,76361.0,13.0
2018-01-18 21:01:48.858903,slurm_normal,1516309327.0,0,,1.0,main_w4_handler1,3223700,18076192,False,,26035,bam,12154826,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33332618}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516309316.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-18 21:02:13.316300,76361.0,11.0
2018-01-18 21:02:13.713519,slurm_normal,1516309478.0,0,,1.0,main_w4_handler1,3223700,18076228,False,,525079,bam,12154883,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33332740}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516309462.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-18 21:04:48.324340,76361.0,16.0
2018-01-18 21:02:14.932658,slurm_normal,1516309537.0,0,,1.0,main_w4_handler1,3223700,18076232,False,,28972,bam,12154901,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33332744}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516309524.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-18 21:05:44.098315,76361.0,13.0
2018-01-18 21:02:17.986323,slurm_normal,1516309594.0,0,,1.0,main_w4_handler1,3223700,18076242,False,,23005,bam,12154924,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33332758}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516309582.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-18 21:06:46.826609,76361.0,12.0
2018-01-18 21:02:16.288820,slurm_normal,1516309527.0,0,,1.0,main_w3_handler0,3223700,18076239,False,,58950,bam,12154897,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33332751}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516309514.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-18 21:05:29.509475,76361.0,13.0
2018-01-18 17:16:25.338416,slurm_normal,1516295805.0,0,,1.0,main_w3_handler1,3223700,18073986,False,,16203,bam,12152554,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33332763}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516295794.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-18 17:16:46.913954,76361.0,11.0
2018-01-18 21:01:58.214365,slurm_normal,1516309408.0,0,,1.0,main_w4_handler1,3223700,18076203,False,,679618,bam,12154853,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33332629}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516309393.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-18 21:03:31.267778,76361.0,15.0
2018-01-18 21:01:56.837468,slurm_normal,1516309352.0,0,,1.0,main_w4_handler1,3223700,18076199,False,,262504,bam,12154835,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33332625}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516309343.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-18 21:02:37.007674,76361.0,9.0
2018-01-18 21:01:48.441708,slurm_normal,1516309345.0,0,,1.0,main_w4_handler0,3223700,18076191,False,,383336,bam,12154831,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33332612}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516309337.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-18 21:02:28.324257,76361.0,8.0
2018-01-18 21:02:11.985805,slurm_normal,1516309454.0,0,,1.0,main_w4_handler0,3223700,18076221,False,,334709,bam,12154874,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33332732}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516309439.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-18 21:04:18.672899,76361.0,15.0
2018-01-18 21:01:57.309830,slurm_normal,1516309364.0,0,,1.0,main_w4_handler0,3223700,18076201,False,,49108,bam,12154839,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33332627}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516309356.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-18 21:02:45.754262,76361.0,8.0
2018-01-18 21:01:47.879986,slurm_normal,1516309326.0,0,,1.0,main_w4_handler0,3223700,18076190,False,,13958,bam,12154828,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33332611}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516309319.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-18 21:02:10.594604,76361.0,7.0
2018-01-18 21:01:47.344938,slurm_normal,1516309345.0,0,,1.0,main_w3_handler1,3223700,18076189,False,,44817,bam,12154833,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33332610}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516309337.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-18 21:02:29.486307,76361.0,8.0
2018-01-18 21:02:10.940717,slurm_normal,1516309441.0,0,,1.0,main_w3_handler1,3223700,18076215,False,,24553,bam,12154869,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33332706}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516309433.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-18 21:04:03.266647,76361.0,8.0
2018-01-18 21:01:52.094901,slurm_normal,1516309337.0,0,,1.0,main_w4_handler1,3223700,18076196,False,,11655,bam,12154829,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33332622}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516309331.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-18 21:02:18.985254,76361.0,6.0
2018-01-18 21:01:59.834214,slurm_normal,1516309341.0,0,,1.0,main_w3_handler0,3223700,18076204,False,,45283,bam,12154830,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33332630}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516309334.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-18 21:02:22.141427,76361.0,7.0
2018-01-18 21:01:45.265620,slurm_normal,1516309331.0,0,,1.0,main_w4_handler0,3223700,18076187,False,,509640,bam,12154827,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33332434}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516309319.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-18 21:02:15.125770,76361.0,12.0
2018-01-18 21:01:49.331351,slurm_normal,1516309356.0,0,,1.0,main_w4_handler0,3223700,18076193,False,,64925,bam,12154836,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33332619}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516309344.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-18 21:02:38.151254,76361.0,12.0
2018-01-18 21:01:47.006631,slurm_normal,1516309319.0,0,,1.0,main_w3_handler1,3223700,18076188,False,,19313,bam,12154825,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33332435}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516309312.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-18 21:02:02.874049,76361.0,7.0
2018-01-18 21:02:11.597413,slurm_normal,1516309433.0,0,,1.0,main_w4_handler0,3223700,18076219,False,,26122,bam,12154866,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33332710}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516309420.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-18 21:03:55.677731,76361.0,13.0
2018-01-18 21:02:11.351286,slurm_normal,1516309395.0,0,,1.0,main_w4_handler0,3223700,18076218,False,,59578,bam,12154848,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33332709}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516309383.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-18 21:03:17.189775,76361.0,12.0
2018-01-18 21:01:55.849225,slurm_normal,1516309413.0,0,,1.0,main_w3_handler1,3223700,18076198,False,,10302,bam,12154860,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33332624}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516309403.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-18 21:03:34.513533,76361.0,10.0
2018-01-18 21:01:54.200721,slurm_normal,1516309406.0,0,,1.0,main_w3_handler1,3223700,18076197,False,,16260,bam,12154855,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33332623}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516309397.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-18 21:03:30.145412,76361.0,9.0
2018-01-18 21:01:51.393467,slurm_normal,1516309367.0,0,,1.0,main_w3_handler1,3223700,18076195,False,,494765,bam,12154840,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33332621}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516309359.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-18 21:02:49.327939,76361.0,8.0
2018-01-18 21:02:17.842371,slurm_normal,1516309603.0,0,,1.0,main_w3_handler1,3223700,18076241,False,,23514,bam,12154932,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33332756}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516309592.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-18 21:06:46.882326,76361.0,11.0
2018-01-18 21:01:50.208417,slurm_normal,1516309360.0,0,,1.0,main_w3_handler1,3223700,18076194,False,,33217,bam,12154838,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33332620}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516309353.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-18 21:02:41.836213,76361.0,7.0
2018-01-18 21:01:57.485254,slurm_normal,1516309382.0,0,,1.0,main_w4_handler1,3223700,18076202,False,,8310,bam,12154845,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33332628}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516309373.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-18 21:03:14.065192,76361.0,9.0
2018-01-18 21:01:57.059293,slurm_normal,1516309367.0,0,,1.0,main_w4_handler1,3223700,18076200,False,,32257,bam,12154841,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33332626}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516309360.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-18 21:02:49.190750,76361.0,7.0
2018-01-18 21:02:14.219644,slurm_normal,1516309502.0,0,,1.0,main_w4_handler1,3223700,18076229,False,,367619,bam,12154889,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33332741}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516309490.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-18 21:05:08.000332,76361.0,12.0
2018-01-18 21:02:16.623714,slurm_normal,1516309578.0,0,,1.0,main_w4_handler1,3223700,18076240,False,,514671,bam,12154915,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33332752}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516309565.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-18 21:06:24.565313,76361.0,13.0
2018-01-18 21:02:10.580898,slurm_normal,1516309379.0,0,,1.0,main_w4_handler0,3223700,18076211,False,,20780,bam,12154844,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33332704}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516309371.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-18 21:03:12.764040,76361.0,8.0
2018-01-18 21:02:15.341380,slurm_normal,1516309573.0,0,,1.0,main_w3_handler1,3223700,18076234,False,,47811,bam,12154914,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33332746}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516309565.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-18 21:06:16.548572,76361.0,8.0
2018-01-18 21:02:08.277278,slurm_normal,1516309373.0,0,,1.0,main_w4_handler0,3223700,18076209,False,,488981,bam,12154842,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33332703}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516309365.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-18 21:02:56.418643,76361.0,8.0
2018-01-18 21:02:11.833634,slurm_normal,1516309422.0,0,,1.0,main_w4_handler1,3223700,18076220,False,,491926,bam,12154863,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33332731}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516309413.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-18 21:03:49.282446,76361.0,9.0
2018-01-18 21:02:07.117986,slurm_normal,1516309430.0,0,,1.0,main_w3_handler1,3223700,18076207,False,,498332,bam,12154864,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33332702}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516309417.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-18 21:03:52.526061,76361.0,13.0
2018-01-18 21:02:13.506052,slurm_normal,1516309455.0,0,,1.0,main_w4_handler1,3223700,18076227,False,,17379,bam,12154876,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33332739}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516309447.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-18 21:04:20.814666,76361.0,8.0
2018-01-18 21:02:01.375817,slurm_normal,1516309416.0,0,,1.0,main_w3_handler0,3223700,18076205,False,,36646,bam,12154856,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33332631}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516309400.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-18 21:03:40.037896,76361.0,16.0
2018-01-18 21:02:15.865340,slurm_normal,1516309548.0,0,,1.0,main_w4_handler1,3223700,18076237,False,,637335,bam,12154904,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33332749}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516309536.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-18 21:05:55.802500,76361.0,12.0
2018-01-18 21:02:12.935246,slurm_normal,1516309436.0,0,,1.0,main_w4_handler1,3223700,18076225,False,,22784,bam,12154867,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33332736}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516309425.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-18 21:04:00.612854,76361.0,11.0
