create_time,destination_id,end_epoch,exit_code,galaxy_slots,geneMap,geneMap_filetype,handler,history_id,id,imported,info,input_mate1,input_mate1_filetype,input_mate2,input_mate2_filetype,input_singles,input_singles_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,ownFile,ownFile_filetype,param_filename,parameters.__workflow_invocation_uuid__,parameters.adv.biasSpeedSamp,parameters.adv.consistentHits,parameters.adv.coverage,parameters.adv.dumpEq,parameters.adv.extraSensitive,parameters.adv.fldMax,parameters.adv.fldMean,parameters.adv.fldSD,parameters.adv.forgettingFactor,parameters.adv.gcSizeSamp,parameters.adv.incompatPrior,parameters.adv.initUniform,parameters.adv.maxOcc,parameters.adv.maxReadOcc,parameters.adv.minLen,parameters.adv.noBiasLengthThreshold,parameters.adv.noEffectiveLengthCorrection,parameters.adv.noFragLengthDist,parameters.adv.numAuxModelSamples,parameters.adv.numBiasSamples,parameters.adv.numBootstraps,parameters.adv.numGibbsSamples,parameters.adv.numPreAuxModelSamples,parameters.adv.perTranscriptPrior,parameters.adv.sensitive,parameters.adv.splitSpanningSeeds,parameters.adv.splitWidth,parameters.adv.strictIntersect,parameters.adv.useVBOpt,parameters.adv.vbPrior,parameters.adv.writeMappings,parameters.adv.writeUnmappedNames,parameters.chromInfo,parameters.dbkey,parameters.gcBias,parameters.geneMap.values,parameters.input_mate1|__identifier__,parameters.input_mate2|__identifier__,parameters.perfectHash,parameters.quasi_orphans.__current_case__,parameters.quasi_orphans.allowOrphans,parameters.quasi_orphans.type,parameters.refTranscriptSource.TranscriptSource,parameters.refTranscriptSource.__current_case__,parameters.refTranscriptSource.kmerLen,parameters.refTranscriptSource.ownFile.values,parameters.sasamp,parameters.seqBias,parameters.single_or_paired.__current_case__,parameters.single_or_paired.input_mate1.values,parameters.single_or_paired.input_mate2.values,parameters.single_or_paired.input_singles.values,parameters.single_or_paired.orientation,parameters.single_or_paired.single_or_paired_opts,parameters.single_or_paired.strandedness,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-04-09 05:49:10.881290,slurm_normal,1491717725.0,0,1.0,151467494.0,gtf,main_w3_handler1,3060527,15533013,False,,4881256919.0,fastqsanger,3816968627.0,fastqsanger,,,9659079.roundup,slurm,,132112168.0,corral-repl,190754957,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 29137588}]",,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 29137664}]","""1""","""false""",1,"[{'src': 'hda', 'id': 29090279}]","[{'src': 'hda', 'id': 29090282}]",,I,paired,SF,32.0,,37073482.0,1491716954.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-04-09 06:02:07.305992,94782.0,771.0
2017-05-03 19:42:19.017266,slurm_normal,1493845256.0,0,1.0,,,main_w3_handler0,3096531,15739527,False,,18759552109.0,fastq,18759552109.0,fastq,,,9849138.roundup,slurm,,132112168.0,corral-repl,314064661,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 29455154}]","""1""","""false""",1,"[{'src': 'hda', 'id': 29454797}]","[{'src': 'hda', 'id': 29454798}]",,I,paired,U,32.0,,37584030.0,1493840580.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-05-03 21:01:00.501929,104237.0,4676.0
2017-04-07 12:56:13.225613,slurm_normal,1491569954.0,0,1.0,,,main_w3_handler1,3060914,15519808,False,,,,,,3865968.0,fastq,9646498.roundup,slurm,,132112168.0,corral-repl,72911062,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,,,"""false""",0,,quasi,history,1,21,"[{'src': 'hda', 'id': 29116992}]","""1""","""false""",0,,,"[{'src': 'hda', 'id': 29088997}]",,single,U,32.0,,36666396.0,1491569778.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-04-07 12:59:17.395269,32201.0,176.0
2017-02-21 23:22:50.135271,slurm_normal,1487724307.0,0,1.0,,,main_w3_handler1,3003960,15100726,False,,9114155465.0,fastqsanger,9394709938.0,fastqsanger,,,9255985.roundup,slurm,,132112168.0,corral-repl,121662621,fasta,,,1,false,0.7,false,false,3500,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,true,true,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 28452648}]","""1""","""false""",1,"[{'src': 'hda', 'id': 28443361}]","[{'src': 'hda', 'id': 28443360}]",,I,paired,SF,32.0,,36138485.0,1487719675.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-02-22 00:45:10.384433,94149.0,4632.0
2017-04-07 12:56:21.532353,slurm_normal,1491570090.0,0,1.0,,,main_w3_handler0,3060914,15519826,False,,,,,,1785706001.0,fastq,9646510.roundup,slurm,,132112168.0,corral-repl,72911062,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,,,"""false""",0,,quasi,history,1,21,"[{'src': 'hda', 'id': 29116992}]","""1""","""false""",0,,,"[{'src': 'hda', 'id': 29089052}]",,single,U,32.0,,36666396.0,1491569815.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-04-07 13:01:32.088996,32201.0,275.0
2017-04-07 12:56:17.022291,slurm_normal,1491570242.0,0,1.0,,,main_w3_handler0,3060914,15519815,False,,,,,,4165739834.0,fastq,9646502.roundup,slurm,,132112168.0,corral-repl,72911062,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,,,"""false""",0,,quasi,history,1,21,"[{'src': 'hda', 'id': 29116992}]","""1""","""false""",0,,,"[{'src': 'hda', 'id': 29089040}]",,single,U,32.0,,36666396.0,1491569784.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-04-07 13:04:03.861811,32201.0,458.0
2017-04-07 15:02:17.109784,slurm_normal,1491577864.0,0,1.0,,,main_w4_handler1,3060914,15521678,False,,,,,,50216001.0,fastq,9648064.roundup,slurm,,132112168.0,corral-repl,72911062,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 29116992}]","""1""","""false""",0,,,"[{'src': 'hda', 'id': 29089378}]",,single,U,32.0,,36666396.0,1491577343.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-04-07 15:11:10.637535,32201.0,521.0
2017-04-07 15:01:52.159081,slurm_normal,1491577884.0,0,1.0,,,main_w3_handler1,3060914,15521675,False,,,,,,94234924.0,fastq,9648031.roundup,slurm,,132112168.0,corral-repl,72911062,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 29116992}]","""1""","""false""",0,,,"[{'src': 'hda', 'id': 29089270}]",,single,U,32.0,,36666396.0,1491577315.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-04-07 15:11:28.834747,32201.0,569.0
2017-04-07 15:34:26.334842,slurm_normal,1491580537.0,0,1.0,,,main_w4_handler1,3044854,15521929,False,,,,,,7454846112.0,fastqsanger,9648411.roundup,slurm,,132112168.0,corral-repl,37306615,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 28972783}]","""1""","""false""",0,,,"[{'src': 'hda', 'id': 29116570}]",,single,U,32.0,,37194971.0,1491579269.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-04-07 15:55:42.316824,102774.0,1268.0
2017-04-29 17:12:33.524678,slurm_normal,1493486215.0,0,1.0,,,main_w4_handler1,3090100,15707779,False,,,,,,59152861.0,fastq,9820022.roundup,slurm,,132112168.0,corral-repl,192637808,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""false""",,,,"""false""",0,,quasi,history,1,19,"[{'src': 'hda', 'id': 29392545}]","""1""","""false""",0,,,"[{'src': 'hda', 'id': 29392446}]",,single,SF,32.0,,37301658.0,1493485957.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-04-29 17:16:59.246111,76993.0,258.0
2017-04-29 17:54:45.263944,slurm_normal,1493488739.0,0,1.0,,,main_w4_handler1,3090100,15707895,False,,,,,,56268244.0,fastq,9820115.roundup,slurm,,132112168.0,corral-repl,192637808,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""false""",,,,"""false""",0,,quasi,history,1,19,"[{'src': 'hda', 'id': 29392545}]","""1""","""false""",0,,,"[{'src': 'hda', 'id': 29392483}]",,single,SF,32.0,,37301658.0,1493488492.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-04-29 17:59:02.098595,76993.0,247.0
2017-04-07 19:27:44.114128,slurm_normal,1491593916.0,0,1.0,,,main_w4_handler0,3060914,15525889,False,,,,,,2484009996.0,fastq,9652352.roundup,slurm,,132112168.0,corral-repl,72911062,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 29116992}]","""1""","""false""",0,,,"[{'src': 'hda', 'id': 29117803}]",,single,U,32.0,,36666396.0,1491593375.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-04-07 19:38:46.753852,32201.0,541.0
2017-03-21 16:49:51.081077,slurm_normal,1490116690.0,0,1.0,289207004.0,gff3,main_w3_handler1,2188861,15356709,False,,,,,,1594848826.0,fastqsanger,9495874.roundup,slurm,,132112168.0,corral-repl,175044359,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 28857616}]",,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 28841526}]","""1""","""false""",0,,,"[{'src': 'hda', 'id': 28812654}]",,single,U,32.0,,36666396.0,1490116101.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-03-21 17:18:13.631304,32201.0,589.0
2017-03-21 16:21:21.620606,slurm_normal,1490113773.0,0,1.0,289207004.0,gff3,main_w4_handler1,2188861,15356476,False,,,,,,857120186.0,fastqsanger,9495585.roundup,slurm,,132112168.0,corral-repl,175044359,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 28857616}]",,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 28841526}]","""1""","""false""",0,,,"[{'src': 'hda', 'id': 28812543}]",,single,U,32.0,,36666396.0,1490113293.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-03-21 16:38:58.353490,32201.0,480.0
2017-03-21 16:49:45.943152,slurm_normal,1490115588.0,0,1.0,289207004.0,gff3,main_w3_handler1,2188861,15356700,False,,,,,,705782799.0,fastqsanger,9495760.roundup,slurm,,132112168.0,corral-repl,175044359,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 28857616}]",,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 28841526}]","""1""","""false""",0,,,"[{'src': 'hda', 'id': 28812641}]",,single,U,32.0,,36666396.0,1490114993.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-03-21 16:59:55.605762,32201.0,595.0
2017-02-22 11:45:03.101224,slurm_normal,1487764697.0,0,1.0,,,main_w3_handler1,3003426,15105905,False,,4854914091.0,fastqsanger,4826604999.0,fastqsanger,,,9260938.roundup,slurm,,132112168.0,corral-repl,62964730,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 28454932}]","""1""","""false""",1,"[{'src': 'hda', 'id': 28454801}]","[{'src': 'hda', 'id': 28454802}]",,I,paired,U,32.0,,36216719.0,1487763908.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-02-22 11:58:19.984777,100551.0,789.0
2017-03-21 16:49:51.993251,slurm_normal,1490115988.0,0,1.0,289207004.0,gff3,main_w3_handler0,2188861,15356711,False,,,,,,1545057380.0,fastqsanger,9495815.roundup,slurm,,132112168.0,corral-repl,175044359,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 28857616}]",,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 28841526}]","""1""","""false""",0,,,"[{'src': 'hda', 'id': 28812658}]",,single,U,32.0,,36666396.0,1490115554.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-03-21 17:06:30.488050,32201.0,434.0
2017-03-21 16:49:48.479916,slurm_normal,1490123563.0,0,1.0,289207004.0,gff3,main_w4_handler0,2188861,15356704,False,,,,,,769569869.0,fastqsanger,9496617.roundup,slurm,,132112168.0,corral-repl,175044359,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 28857616}]",,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 28841526}]","""1""","""false""",0,,,"[{'src': 'hda', 'id': 28812648}]",,single,U,32.0,,36666396.0,1490123018.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-03-21 20:40:43.070851,32201.0,545.0
2017-03-21 16:49:46.344155,slurm_normal,1490115549.0,0,1.0,289207004.0,gff3,main_w3_handler1,2188861,15356702,False,,,,,,769569869.0,fastqsanger,9495761.roundup,slurm,,132112168.0,corral-repl,175044359,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 28857616}]",,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 28841526}]","""1""","""false""",0,,,"[{'src': 'hda', 'id': 28812642}]",,single,U,32.0,,36666396.0,1490114997.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-03-21 16:59:12.458686,32201.0,552.0
2017-03-21 16:49:45.427119,slurm_normal,1490115510.0,0,1.0,289207004.0,gff3,main_w3_handler1,2188861,15356699,False,,,,,,1163765313.0,fastqsanger,9495759.roundup,slurm,,132112168.0,corral-repl,175044359,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 28857616}]",,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 28841526}]","""1""","""false""",0,,,"[{'src': 'hda', 'id': 28812595}]",,single,U,32.0,,36666396.0,1490114992.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-03-21 16:58:34.519078,32201.0,518.0
2017-03-21 16:49:47.638528,slurm_normal,1490115923.0,0,1.0,289207004.0,gff3,main_w3_handler1,2188861,15356703,False,,,,,,1026066447.0,fastqsanger,9495816.roundup,slurm,,132112168.0,corral-repl,175044359,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 28857616}]",,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 28841526}]","""1""","""false""",0,,,"[{'src': 'hda', 'id': 28812643}]",,single,U,32.0,,36666396.0,1490115554.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-03-21 17:05:27.668319,32201.0,369.0
2017-03-21 16:49:50.642414,slurm_normal,1490116094.0,0,1.0,289207004.0,gff3,main_w3_handler1,2188861,15356708,False,,,,,,1455714736.0,fastqsanger,9495814.roundup,slurm,,132112168.0,corral-repl,175044359,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 28857616}]",,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 28841526}]","""1""","""false""",0,,,"[{'src': 'hda', 'id': 28812653}]",,single,U,32.0,,36666396.0,1490115517.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-03-21 17:08:17.870108,32201.0,577.0
2017-03-21 16:49:50.104576,slurm_normal,1490116139.0,0,1.0,289207004.0,gff3,main_w3_handler0,2188861,15356707,False,,,,,,3111816594.0,fastqsanger,9495763.roundup,slurm,,132112168.0,corral-repl,175044359,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 28857616}]",,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 28841526}]","""1""","""false""",0,,,"[{'src': 'hda', 'id': 28812651}]",,single,U,32.0,,36666396.0,1490115013.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-03-21 17:09:03.362087,32201.0,1126.0
2017-03-21 16:49:52.451066,slurm_normal,1490117206.0,0,1.0,289207004.0,gff3,main_w3_handler1,2188861,15356712,False,,,,,,1424721815.0,fastqsanger,9495903.roundup,slurm,,132112168.0,corral-repl,175044359,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 28857616}]",,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 28841526}]","""1""","""false""",0,,,"[{'src': 'hda', 'id': 28812659}]",,single,U,32.0,,36666396.0,1490116696.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-03-21 17:26:48.621753,32201.0,510.0
2017-03-21 16:49:49.091775,slurm_normal,1490125460.0,0,1.0,289207004.0,gff3,main_w4_handler0,2188861,15356705,False,,,,,,935054996.0,fastqsanger,9496771.roundup,slurm,,132112168.0,corral-repl,175044359,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 28857616}]",,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 28841526}]","""1""","""false""",0,,,"[{'src': 'hda', 'id': 28812649}]",,single,U,32.0,,36666396.0,1490124892.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-03-21 20:47:01.264554,32201.0,568.0
2017-03-22 05:06:56.646270,slurm_normal,1490171648.0,0,1.0,,,main_w4_handler0,3037163,15361249,False,,18901528156.0,fastqsanger,18901528156.0,fastqsanger,,,9500296.roundup,slurm,,132112168.0,corral-repl,39872766,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,true,true,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 28869392}]","""1""","""false""",1,"[{'src': 'hda', 'id': 28827846}]","[{'src': 'hda', 'id': 28827847}]",,I,paired,SF,32.0,,36767405.0,1490159219.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-03-22 08:34:11.046728,82719.0,12429.0
2017-03-22 08:36:10.461522,slurm_normal,1490174510.0,0,1.0,1408386097.0,gtf,main_w3_handler0,2806770,15362815,False,,,,,,13947622686.0,fastqsanger,9501836.roundup,slurm,,132112168.0,corral-repl,318138629,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 28841667}]",,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 28806222}]","""1""","""false""",0,,,"[{'src': 'hda', 'id': 28801327}]",,single,U,32.0,,36745292.0,1490171774.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-03-22 09:21:52.745042,89282.0,2736.0
2017-03-22 11:07:25.310547,slurm_normal,1490184200.0,0,1.0,224892925.0,gff3,main_w4_handler0,3017790,15364742,False,,,,,,9836213435.0,fastqsanger,9503625.roundup,slurm,,132112168.0,corral-repl,30934857,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""false""","[{'src': 'hda', 'id': 28653971}]",,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 28876652}]","""1""","""false""",0,,,"[{'src': 'hda', 'id': 28601227}]",,single,U,32.0,,36217144.0,1490180851.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-03-22 12:03:26.379863,100668.0,3349.0
2017-03-22 11:07:26.113023,slurm_normal,1490184189.0,0,1.0,224892925.0,gff3,main_w4_handler1,3017790,15364744,False,,,,,,9836213435.0,fastqsanger,9503622.roundup,slurm,,132112168.0,corral-repl,23850886,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""false""","[{'src': 'hda', 'id': 28653971}]",,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 28876654}]","""1""","""false""",0,,,"[{'src': 'hda', 'id': 28601227}]",,single,U,32.0,,36217144.0,1490180851.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-03-22 12:03:11.420964,100668.0,3338.0
2017-03-22 11:07:26.745236,slurm_normal,1490184110.0,0,1.0,224892925.0,gff3,main_w3_handler0,3017790,15364745,False,,,,,,9836213435.0,fastqsanger,9503623.roundup,slurm,,132112168.0,corral-repl,18894865,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""false""","[{'src': 'hda', 'id': 28653971}]",,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 28876655}]","""1""","""false""",0,,,"[{'src': 'hda', 'id': 28601227}]",,single,U,32.0,,36217144.0,1490180851.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-03-22 12:01:52.350271,100668.0,3259.0
