create_time,destination_id,end_epoch,exit_code,fasta_file,fasta_file_filetype,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.fasta_file.values,parameters.force_quality_encoding,parameters.qual_file.values,processor_count,qual_file,qual_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-12-15 21:04:54.339088,slurm_normal,1513380463.0,0,12602513,fasta,,1.0,main_w4_handler0,3367437,17822175,False,,11891527,slurm,,132112168.0,corral-repl,,"""8f60df16e1db11e7bb4c005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32955758}]","""ascii""",,32.0,,,,,1513380453.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_combiner/fastq_combiner/1.1.1,1.1.1,,2017-12-15 23:27:44.789483,73233.0,10.0
2017-12-15 21:04:55.313272,slurm_normal,1513380518.0,0,47390288,fasta,,1.0,main_w3_handler0,3367437,17822177,False,,11891534,slurm,,132112168.0,corral-repl,,"""8f60df16e1db11e7bb4c005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32955760}]","""ascii""",,32.0,,,,,1513380495.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_combiner/fastq_combiner/1.1.1,1.1.1,,2017-12-15 23:28:39.965178,73233.0,23.0
2017-12-15 21:11:48.433887,slurm_normal,1513377366.0,0,52536995,fasta,,1.0,main_w3_handler0,3367443,17822309,False,,11891311,slurm,,132112168.0,corral-repl,,"""88bdf896e1dc11e783e0005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32955965}]","""ascii""",,32.0,,,,,1513377339.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_combiner/fastq_combiner/1.1.1,1.1.1,,2017-12-15 22:36:07.254071,73233.0,27.0
2017-12-15 21:11:47.912646,slurm_normal,1513377363.0,0,52672440,fasta,,1.0,main_w4_handler1,3367443,17822308,False,,11891310,slurm,,132112168.0,corral-repl,,"""88bdf896e1dc11e783e0005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32955964}]","""ascii""",,32.0,,,,,1513377336.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_combiner/fastq_combiner/1.1.1,1.1.1,,2017-12-15 22:36:05.818017,73233.0,27.0
2017-12-15 21:11:46.731621,slurm_normal,1513377301.0,0,13745734,fasta,,1.0,main_w3_handler0,3367443,17822306,False,,11891296,slurm,,132112168.0,corral-repl,,"""88bdf896e1dc11e783e0005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32955962}]","""ascii""",,32.0,,,,,1513377290.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_combiner/fastq_combiner/1.1.1,1.1.1,,2017-12-15 22:35:03.896409,73233.0,11.0
2017-12-15 21:11:47.353433,slurm_normal,1513377301.0,0,13745327,fasta,,1.0,main_w4_handler0,3367443,17822307,False,,11891297,slurm,,132112168.0,corral-repl,,"""88bdf896e1dc11e783e0005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32955963}]","""ascii""",,32.0,,,,,1513377291.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_combiner/fastq_combiner/1.1.1,1.1.1,,2017-12-15 22:35:03.910782,73233.0,10.0
2017-12-15 21:04:55.712460,slurm_normal,1513380516.0,0,47318236,fasta,,1.0,main_w4_handler1,3367437,17822178,False,,11891533,slurm,,132112168.0,corral-repl,,"""8f60df16e1db11e7bb4c005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32955761}]","""ascii""",,32.0,,,,,1513380492.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_combiner/fastq_combiner/1.1.1,1.1.1,,2017-12-15 23:28:38.175256,73233.0,24.0
2017-12-15 21:09:35.673801,slurm_normal,1513418584.0,0,15290078,fasta,,1.0,main_w4_handler0,3367442,17822247,False,,11896860,slurm,,132112168.0,corral-repl,,"""3b79e496e1dc11e7aa8e005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32955872}]","""ascii""",,32.0,,,,,1513418574.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_combiner/fastq_combiner/1.1.1,1.1.1,,2017-12-16 10:03:05.995023,73233.0,10.0
2017-12-15 21:09:36.324739,slurm_normal,1513418592.0,0,15289405,fasta,,1.0,main_w4_handler0,3367442,17822248,False,,11896862,slurm,,132112168.0,corral-repl,,"""3b79e496e1dc11e7aa8e005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32955873}]","""ascii""",,32.0,,,,,1513418582.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_combiner/fastq_combiner/1.1.1,1.1.1,,2017-12-16 10:03:13.754394,73233.0,10.0
2017-12-15 21:09:37.084685,slurm_normal,1513418643.0,0,57299749,fasta,,1.0,main_w4_handler1,3367442,17822250,False,,11896863,slurm,,132112168.0,corral-repl,,"""3b79e496e1dc11e7aa8e005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32955875}]","""ascii""",,32.0,,,,,1513418615.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_combiner/fastq_combiner/1.1.1,1.1.1,,2017-12-16 10:04:04.911047,73233.0,28.0
2017-12-15 21:09:36.642683,slurm_normal,1513418647.0,0,57427718,fasta,,1.0,main_w3_handler0,3367442,17822249,False,,11896864,slurm,,132112168.0,corral-repl,,"""3b79e496e1dc11e7aa8e005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32955874}]","""ascii""",,32.0,,,,,1513418618.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_combiner/fastq_combiner/1.1.1,1.1.1,,2017-12-16 10:04:09.565341,73233.0,29.0
2017-12-15 20:36:28.552268,slurm_normal,1513416874.0,0,13909542,fasta,,1.0,main_w3_handler0,3367419,17821856,False,,11896641,slurm,,132112168.0,corral-repl,,"""9993aa1ce1d711e78c50005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32955304}]","""ascii""",,32.0,,,,,1513416864.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_combiner/fastq_combiner/1.1.1,1.1.1,,2017-12-16 09:34:36.364896,73233.0,10.0
2017-12-15 20:36:27.810396,slurm_normal,1513416878.0,0,13912429,fasta,,1.0,main_w4_handler0,3367419,17821855,False,,11896642,slurm,,132112168.0,corral-repl,,"""9993aa1ce1d711e78c50005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32955303}]","""ascii""",,32.0,,,,,1513416867.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_combiner/fastq_combiner/1.1.1,1.1.1,,2017-12-16 09:34:39.591936,73233.0,11.0
2017-12-15 20:36:30.645944,slurm_normal,1513417092.0,0,52374228,fasta,,1.0,main_w4_handler0,3367419,17821858,False,,11896672,slurm,,132112168.0,corral-repl,,"""9993aa1ce1d711e78c50005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32955307}]","""ascii""",,32.0,,,,,1513417066.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_combiner/fastq_combiner/1.1.1,1.1.1,,2017-12-16 09:38:14.904754,73233.0,26.0
2017-12-15 20:36:29.391900,slurm_normal,1513417092.0,0,52492264,fasta,,1.0,main_w4_handler0,3367419,17821857,False,,11896673,slurm,,132112168.0,corral-repl,,"""9993aa1ce1d711e78c50005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32955306}]","""ascii""",,32.0,,,,,1513417066.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_combiner/fastq_combiner/1.1.1,1.1.1,,2017-12-16 09:38:15.122712,73233.0,26.0
2017-12-16 14:19:50.755744,slurm_normal,1513434006.0,0,603092,fasta,,1.0,main_w4_handler1,3364719,17825269,False,,11898595,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32956218}]","""ascii""",,32.0,,,,42689600.0,1513434001.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_combiner/fastq_combiner/1.1.1,1.1.1,,2017-12-16 14:20:08.246971,118051.0,5.0
2017-10-21 04:58:51.843471,slurm_normal,1508561959.0,0,29309768,fasta,,1.0,main_w4_handler0,2696145,17161422,False,,11220336,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 31785806}]","""ascii""",,32.0,,,,40925516.0,1508561942.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_combiner/fastq_combiner/1.1.1,1.1.1,,2017-10-21 04:59:24.351444,83024.0,17.0
2017-10-25 10:27:53.929235,slurm_normal,1508927298.0,0,2894816,fasta,,1.0,main_w3_handler0,3250533,17209896,False,,11270088,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31873294}]","""ascii""","[{'src': 'hda', 'id': 31873305}]",32.0,8389610.0,qual454,,40383333.0,1508927293.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_combiner/fastq_combiner/1.1.1,1.1.1,,2017-10-25 10:28:22.333778,111214.0,5.0
2017-10-25 11:14:08.381756,slurm_normal,1508930106.0,0,6014,fasta,,1.0,main_w4_handler1,3087951,17210119,False,,11270536,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31840266}]","""ascii""",,32.0,,,,41349205.0,1508930102.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_combiner/fastq_combiner/1.1.1,1.1.1,,2017-10-25 11:15:12.619049,104764.0,4.0
2018-03-02 13:56:03.314907,slurm_normal,1519999009.0,0,81336515,fasta,7680.0,1.0,main_w3_handler0,3447421,18580790,False,,12675519,slurm,,132112168.0,corral-repl,,"""70e367ac1e2111e89f88005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34138899}]","""ascii""",,32.0,,,,,1519998973.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_combiner/fastq_combiner/1.1.1,1.1.1,,2018-03-02 13:56:53.189003,21626.0,36.0
2017-10-25 11:02:32.115330,slurm_normal,1508955775.0,0,41660,fasta,,1.0,main_w3_handler1,3284871,17210065,False,,11277312,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31664272}]","""ascii""",,32.0,,,,41244782.0,1508955770.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_combiner/fastq_combiner/1.1.1,1.1.1,,2017-10-25 18:23:02.308840,113518.0,5.0
2017-10-25 18:52:32.956586,slurm_normal,1508957609.0,0,0,fasta,,1.0,main_w3_handler0,3299610,17216865,False,,11277554,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31883041}]","""ascii""",,32.0,,,,41471082.0,1508957605.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_combiner/fastq_combiner/1.1.1,1.1.1,,2017-10-25 18:54:20.643885,80372.0,4.0
2018-03-02 13:36:24.109183,slurm_normal,1519997796.0,0,73012,fasta,7680.0,1.0,main_w4_handler1,3447608,18580631,False,,12675347,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34169338}]","""ascii""",,32.0,,,,44254109.0,1519997793.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_combiner/fastq_combiner/1.1.1,1.1.1,,2018-03-02 13:36:37.860332,21626.0,3.0
2018-03-02 14:28:04.873422,slurm_normal,1520000922.0,0,58643674,fasta,7680.0,1.0,main_w3_handler0,3447421,18581185,False,,12675924,slurm,,132112168.0,corral-repl,,"""ea95a80e1e2511e8a274005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34138930}]","""ascii""",,32.0,,,,,1520000896.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_combiner/fastq_combiner/1.1.1,1.1.1,,2018-03-02 14:28:45.274301,21626.0,26.0
2018-03-02 14:28:28.668907,slurm_normal,1520000944.0,0,67271989,fasta,7680.0,1.0,main_w3_handler0,3447421,18581201,False,,12675930,slurm,,132112168.0,corral-repl,,"""f765ef121e2511e89159005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34139143}]","""ascii""",,32.0,,,,,1520000915.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_combiner/fastq_combiner/1.1.1,1.1.1,,2018-03-02 14:29:06.236915,21626.0,29.0
2018-03-02 14:28:59.464255,slurm_normal,1520000976.0,0,56480741,fasta,7680.0,1.0,main_w3_handler1,3447421,18581219,False,,12675945,slurm,,132112168.0,corral-repl,,"""09dbe0201e2611e8a426005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34139077}]","""ascii""",,32.0,,,,,1520000950.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_combiner/fastq_combiner/1.1.1,1.1.1,,2018-03-02 14:29:40.534409,21626.0,26.0
2018-03-02 13:34:15.737097,slurm_normal,1519997686.0,0,52593773,fasta,7680.0,1.0,main_w4_handler0,3447421,18580612,False,,12675321,slurm,,132112168.0,corral-repl,,"""64af29ba1e1e11e89067005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34138850}]","""ascii""",,32.0,,,,,1519997662.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_combiner/fastq_combiner/1.1.1,1.1.1,,2018-03-02 13:34:47.001952,21626.0,24.0
2018-03-02 13:40:13.501778,slurm_normal,1519998049.0,0,58128784,fasta,7680.0,1.0,main_w3_handler0,3447421,18580665,False,,12675379,slurm,,132112168.0,corral-repl,,"""3a3af47e1e1f11e8854b005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34138884}]","""ascii""",,32.0,,,,,1519998024.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_combiner/fastq_combiner/1.1.1,1.1.1,,2018-03-02 13:40:51.747788,21626.0,25.0
2018-03-02 13:47:52.919854,slurm_normal,1519998511.0,0,66598662,fasta,7680.0,1.0,main_w3_handler1,3447421,18580699,False,,12675433,slurm,,132112168.0,corral-repl,,"""4c31b63a1e2011e89159005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34138861}]","""ascii""",,32.0,,,,,1519998483.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_combiner/fastq_combiner/1.1.1,1.1.1,,2018-03-02 13:48:35.019903,21626.0,28.0
2018-03-02 14:24:24.573759,slurm_normal,1520000706.0,0,72443680,fasta,7680.0,1.0,main_w4_handler0,3447421,18581141,False,,12675884,slurm,,132112168.0,corral-repl,,"""66a036e01e2511e8bd85005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34138916}]","""ascii""",,32.0,,,,,1520000674.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_combiner/fastq_combiner/1.1.1,1.1.1,,2018-03-02 14:25:07.561913,21626.0,32.0
2018-03-02 13:50:30.789469,slurm_normal,1519998661.0,0,55497541,fasta,7680.0,1.0,main_w4_handler0,3447421,18580718,False,,12675451,slurm,,132112168.0,corral-repl,,"""aa882bba1e2011e8a274005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34138887}]","""ascii""",,32.0,,,,,1519998637.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_combiner/fastq_combiner/1.1.1,1.1.1,,2018-03-02 13:51:05.392562,21626.0,24.0
2018-03-02 14:25:44.040833,slurm_normal,1520000780.0,0,72443680,fasta,7680.0,1.0,main_w4_handler0,3447421,18581156,False,,12675900,slurm,,132112168.0,corral-repl,,"""95ec58a21e2511e8af35005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34138916}]","""ascii""",,32.0,,,,,1520000749.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_combiner/fastq_combiner/1.1.1,1.1.1,,2018-03-02 14:26:21.873179,21626.0,31.0
2018-03-02 13:55:28.336409,slurm_normal,1519998974.0,0,81336515,fasta,7680.0,1.0,main_w4_handler0,3447421,18580781,False,,12675513,slurm,,132112168.0,corral-repl,,"""5bd603741e2111e89941005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34138899}]","""ascii""",,32.0,,,,,1519998937.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_combiner/fastq_combiner/1.1.1,1.1.1,,2018-03-02 13:56:15.392112,21626.0,37.0
2018-03-02 13:59:40.922049,slurm_normal,1519999207.0,0,33686854,fasta,7680.0,1.0,main_w3_handler1,3447421,18580830,False,,12675558,slurm,,132112168.0,corral-repl,,"""f11cf7081e2111e8b0ce005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34138906}]","""ascii""",,32.0,,,,,1519999189.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_combiner/fastq_combiner/1.1.1,1.1.1,,2018-03-02 14:00:09.503685,21626.0,18.0
2017-12-17 14:21:38.312065,slurm_normal,1513522035.0,0,25166729,fasta,,1.0,main_w4_handler0,3368361,17830085,False,,11903609,slurm,,132112168.0,corral-repl,,"""91ea5ff4e33511e7871d005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32971860}]","""ascii""",,32.0,,,,,1513522018.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_combiner/fastq_combiner/1.1.1,1.1.1,,2017-12-17 14:47:16.340220,73233.0,17.0
2017-12-17 14:25:13.936774,slurm_normal,1513522034.0,0,1218165,fasta,,1.0,main_w3_handler1,3368364,17830145,False,,11903617,slurm,,132112168.0,corral-repl,,"""0ddd3fc8e33611e7b048005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32971933}]","""ascii""",,32.0,,,,,1513522028.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_combiner/fastq_combiner/1.1.1,1.1.1,,2017-12-17 14:47:15.902354,73233.0,6.0
2017-12-17 14:21:37.951689,slurm_normal,1513522039.0,0,25292665,fasta,,1.0,main_w4_handler1,3368361,17830084,False,,11903612,slurm,,132112168.0,corral-repl,,"""91ea5ff4e33511e7871d005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32971859}]","""ascii""",,32.0,,,,,1513522024.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_combiner/fastq_combiner/1.1.1,1.1.1,,2017-12-17 14:47:22.832244,73233.0,15.0
2017-12-17 14:25:12.745731,slurm_normal,1513522034.0,0,1217464,fasta,,1.0,main_w3_handler0,3368364,17830144,False,,11903613,slurm,,132112168.0,corral-repl,,"""0ddd3fc8e33611e7b048005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32971932}]","""ascii""",,32.0,,,,,1513522028.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_combiner/fastq_combiner/1.1.1,1.1.1,,2017-12-17 14:47:17.363902,73233.0,6.0
