chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,maf_file,maf_file_filetype,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.input1_chromCol,parameters.input1_column_types,parameters.input1_columns,parameters.input1_dbkey,parameters.input1_endCol,parameters.input1_nameCol,parameters.input1_startCol,parameters.input1_strandCol,parameters.maf_file_dbkey,parameters.maf_file_species,parameters.maf_source_type.__current_case__,parameters.maf_source_type.maf_file,parameters.maf_source_type.maf_file.values,parameters.maf_source_type.maf_identifier,parameters.maf_source_type.maf_identifier.__class__,parameters.maf_source_type.maf_identifier.value,parameters.maf_source_type.maf_source,parameters.maf_source_type.species,parameters.maf_source_type.species.__class__,parameters.maf_source_type.species.value,parameters.overwrite_with_gaps,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-06-06 21:06:08.817883,slurm_normal,1496786404.0,0.0,,1.0,main_w4_handler1,2265084,16031848,False,,829753,bed,10122706.roundup,slurm,,1319594995.0,maf,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29917121}]",,,,,,,,,,,0.0,,"[{'src': 'hda', 'id': 29918872}]",,,,user,"['hg19', 'loxAfr3', 'balMys', 'turTru2', 'bosTau7', 'phyMac', 'orcOrc', 'megNov1', 'balAcu', 'mm10', 'canFam3', 'monDom5']",,,"""True""",32.0,,38012964,1496783771.0,ok,1023996.0,GeneBed_Maf_Fasta2,1.0.1,,2017-06-06 22:00:06.272158,62197.0,2633.0
,,2017-06-06 21:05:52.558888,slurm_normal,1496786234.0,0.0,,1.0,main_w4_handler0,2265084,16031844,False,,822707,bed,10122679.roundup,slurm,,1173052852.0,maf,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29917112}]",,,,,,,,,,,0.0,,"[{'src': 'hda', 'id': 29918871}]",,,,user,"['hg19', 'canFam3', 'bosTau7', 'balMys', 'megNov1', 'phyMac', 'orcOrc', 'mm10', 'balAcu', 'loxAfr3', 'turTru2', 'monDom5']",,,"""True""",32.0,,38012964,1496783615.0,ok,1023996.0,GeneBed_Maf_Fasta2,1.0.1,,2017-06-06 21:57:16.895951,62197.0,2619.0
,,2017-06-06 20:45:19.967536,slurm_normal,1496783380.0,0.0,,1.0,main_w3_handler0,2265084,16031644,False,,1152738,bed,10122447.roundup,slurm,,1484278378.0,maf,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29916990}]",,,,,,,,,,,0.0,,"[{'src': 'hda', 'id': 29917029}]",,,,user,"['hg19', 'bosTau7', 'balMys', 'megNov1', 'balAcu', 'turTru2', 'loxAfr3', 'canFam3', 'orcOrc', 'phyMac', 'mm10', 'monDom5']",,,"""True""",32.0,,38012964,1496782119.0,ok,1023996.0,GeneBed_Maf_Fasta2,1.0.1,,2017-06-06 21:09:45.929944,62197.0,1261.0
,,2017-06-06 20:45:35.066045,slurm_normal,1496783475.0,0.0,,1.0,main_w3_handler0,2265084,16031645,False,,910551,bed,10122453.roundup,slurm,,1361011455.0,maf,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29917110}]",,,,,,,,,,,0.0,,"[{'src': 'hda', 'id': 29917101}]",,,,user,"['hg19', 'balMys', 'megNov1', 'balAcu', 'turTru2', 'loxAfr3', 'phyMac', 'orcOrc', 'canFam3', 'bosTau7', 'monDom5', 'mm10']",,,"""True""",32.0,,38012964,1496782171.0,ok,1023996.0,GeneBed_Maf_Fasta2,1.0.1,,2017-06-06 21:11:17.517086,62197.0,1304.0
,,2017-06-06 21:09:45.119944,slurm_normal,1496785294.0,0.0,,1.0,main_w4_handler0,2265084,16031878,False,,1449269,bed,10122689.roundup,slurm,,1291921826.0,maf,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29918877}]",,,,,,,,,,,0.0,,"[{'src': 'hda', 'id': 29918888}]",,,,user,"['hg19', 'loxAfr3', 'monDom5', 'orcOrc', 'bosTau7', 'phyMac', 'canFam3', 'turTru2', 'mm10', 'balMys', 'megNov1', 'balAcu']",,,"""True""",32.0,,38012964,1496783655.0,ok,1023996.0,GeneBed_Maf_Fasta2,1.0.1,,2017-06-06 21:41:42.378927,62197.0,1639.0
,,2017-06-06 21:10:07.177167,slurm_normal,1496786808.0,0.0,,1.0,main_w3_handler0,2265084,16031881,False,,1409813,bed,10123048.roundup,slurm,,1256509506.0,maf,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29918880}]",,,,,,,,,,,0.0,,"[{'src': 'hda', 'id': 29919047}]",,,,user,"['hg19', 'megNov1', 'phyMac', 'orcOrc', 'turTru2', 'balMys', 'canFam3', 'balAcu', 'loxAfr3', 'mm10', 'bosTau7', 'monDom5']",,,"""True""",32.0,,38012964,1496785306.0,ok,1023996.0,GeneBed_Maf_Fasta2,1.0.1,,2017-06-06 22:06:52.317505,62197.0,1502.0
,,2017-06-06 21:06:31.499326,slurm_normal,1496785761.0,0.0,,1.0,main_w3_handler0,2265084,16031850,False,,1449269,bed,10122741.roundup,slurm,,1291921826.0,maf,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29918877}]",,,,,,,,,,,0.0,,"[{'src': 'hda', 'id': 29918888}]",,,,user,"['hg19', 'loxAfr3', 'monDom5', 'orcOrc', 'bosTau7', 'phyMac', 'canFam3', 'turTru2', 'mm10', 'balMys', 'megNov1', 'balAcu']",,,"""True""",32.0,,38012964,1496783986.0,ok,1023996.0,GeneBed_Maf_Fasta2,1.0.1,,2017-06-06 21:49:26.348572,62197.0,1775.0
,,2017-06-06 22:07:48.584991,slurm_normal,1496787599.0,0.0,,1.0,main_w3_handler0,2265084,16032348,False,,886838,bed,10123257.roundup,slurm,,871555574.0,maf,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29919398}]",,,,,,,,,,,0.0,,"[{'src': 'hda', 'id': 29919143}]",,,,user,"['hg19', 'loxAfr3', 'balMys', 'megNov1', 'balAcu', 'phyMac', 'orcOrc', 'turTru2', 'bosTau7', 'canFam3', 'mm10', 'monDom5']",,,"""True""",32.0,,38012964,1496786889.0,ok,1023996.0,GeneBed_Maf_Fasta2,1.0.1,,2017-06-06 22:20:00.944527,62197.0,710.0
,,2017-06-06 22:08:17.679424,slurm_normal,1496794771.0,0.0,,1.0,main_w3_handler0,2265084,16032352,False,,898777,bed,10123262.roundup,slurm,,861553096.0,maf,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29919399}]",,,,,,,,,,,0.0,,"[{'src': 'hda', 'id': 29919186}]",,,,user,"['hg19', 'loxAfr3', 'canFam3', 'monDom5', 'balMys', 'megNov1', 'balAcu', 'phyMac', 'orcOrc', 'turTru2', 'bosTau7', 'mm10']",,,"""True""",32.0,,38012964,1496786915.0,ok,1023996.0,GeneBed_Maf_Fasta2,1.0.1,,2017-06-07 00:19:35.809238,62197.0,7856.0
,,2017-06-06 22:07:22.734867,slurm_normal,1496787232.0,0.0,,1.0,main_w3_handler1,2265084,16032339,False,,367327,bed,10123252.roundup,slurm,,918800673.0,maf,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29919389}]",,,,,,,,,,,0.0,,"[{'src': 'hda', 'id': 29919142}]",,,,user,"['hg19', 'canFam3', 'bosTau7', 'loxAfr3', 'balAcu', 'phyMac', 'orcOrc', 'turTru2', 'mm10', 'balMys', 'megNov1', 'monDom5']",,,"""True""",32.0,,38012964,1496786855.0,ok,1023996.0,GeneBed_Maf_Fasta2,1.0.1,,2017-06-06 22:13:54.008488,62197.0,377.0
