create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.annotation_databases,parameters.chromInfo,parameters.dbkey,parameters.ensembl,parameters.infile,parameters.infile.values,parameters.lof,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-05-15 13:30:33.843294,slurm_normal,1494855116.0,0,,1.0,main_w3_handler1,3107945,15838566,False,197797888,gemini.sqlite,,9939558.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 29601808}]","""false""",32.0,,37930914.0,1494855106.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2017-05-15 13:31:58.067027,100534.0,10.0
2017-05-15 13:30:22.576228,slurm_normal,1494855062.0,0,,1.0,main_w3_handler0,3107945,15838541,False,195751936,gemini.sqlite,,9939530.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 29601779}]","""false""",32.0,,37930914.0,1494855053.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2017-05-15 13:31:03.855573,100534.0,9.0
2017-05-15 13:30:25.674836,slurm_normal,1494855049.0,0,,1.0,main_w4_handler0,3107945,15838547,False,195738624,gemini.sqlite,,9939527.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 29601785}]","""false""",32.0,,37930914.0,1494855041.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2017-05-15 13:30:50.878536,100534.0,8.0
2017-05-15 13:30:25.148901,slurm_normal,1494855050.0,0,,1.0,main_w4_handler1,3107945,15838546,False,195818496,gemini.sqlite,,9939528.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 29601784}]","""false""",32.0,,37930914.0,1494855041.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2017-05-15 13:30:53.368322,100534.0,9.0
2017-05-15 13:30:26.893194,slurm_normal,1494855066.0,0,,1.0,main_w4_handler0,3107945,15838549,False,195757056,gemini.sqlite,,9939531.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 29601787}]","""false""",32.0,,37930914.0,1494855056.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2017-05-15 13:31:08.509952,100534.0,10.0
2017-05-15 13:30:24.619442,slurm_normal,1494855066.0,0,,1.0,main_w3_handler1,3107945,15838545,False,195720192,gemini.sqlite,,9939532.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 29601783}]","""false""",32.0,,37930914.0,1494855056.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2017-05-15 13:31:07.795751,100534.0,10.0
2017-05-15 13:30:30.849499,slurm_normal,1494855067.0,0,,1.0,main_w4_handler1,3107945,15838558,False,195737600,gemini.sqlite,,9939534.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 29601796}]","""false""",32.0,,37930914.0,1494855056.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2017-05-15 13:31:08.253871,100534.0,11.0
2017-05-15 13:30:31.460316,slurm_normal,1494855074.0,0,,1.0,main_w4_handler1,3107945,15838560,False,195714048,gemini.sqlite,,9939537.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 29601799}]","""false""",32.0,,37930914.0,1494855066.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2017-05-15 13:31:18.315837,100534.0,8.0
2017-05-15 13:30:35.507038,slurm_normal,1494855113.0,0,,1.0,main_w4_handler1,3107945,15838571,False,195721216,gemini.sqlite,,9939556.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 29601812}]","""false""",32.0,,37930914.0,1494855106.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2017-05-15 13:31:57.900549,100534.0,7.0
2017-05-15 13:30:22.906507,slurm_normal,1494855076.0,0,,1.0,main_w3_handler0,3107945,15838542,False,196107264,gemini.sqlite,,9939538.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 29601780}]","""false""",32.0,,37930914.0,1494855066.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2017-05-15 13:31:21.764309,100534.0,10.0
2017-05-15 13:30:31.190667,slurm_normal,1494855148.0,0,,1.0,main_w3_handler0,3107945,15838559,False,195786752,gemini.sqlite,,9939569.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 29601797}]","""false""",32.0,,37930914.0,1494855138.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2017-05-15 13:32:31.847574,100534.0,10.0
2017-05-15 13:30:27.361858,slurm_normal,1494855074.0,0,,1.0,main_w3_handler1,3107945,15838550,False,195730432,gemini.sqlite,,9939536.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 29601788}]","""false""",32.0,,37930914.0,1494855066.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2017-05-15 13:31:15.656569,100534.0,8.0
2017-05-15 13:30:34.099221,slurm_normal,1494855126.0,0,,1.0,main_w3_handler1,3107945,15838567,False,195704832,gemini.sqlite,,9939561.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 29601809}]","""false""",32.0,,37930914.0,1494855117.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2017-05-15 13:32:10.171465,100534.0,9.0
2017-05-15 13:30:28.478901,slurm_normal,1494855074.0,0,,1.0,main_w4_handler0,3107945,15838552,False,195739648,gemini.sqlite,,9939539.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 29601791}]","""false""",32.0,,37930914.0,1494855066.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2017-05-15 13:31:15.590812,100534.0,8.0
2017-05-15 13:30:29.984404,slurm_normal,1494855085.0,0,,1.0,main_w3_handler1,3107945,15838556,False,195742720,gemini.sqlite,,9939543.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 29601794}]","""false""",32.0,,37930914.0,1494855078.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2017-05-15 13:31:28.047649,100534.0,7.0
2017-05-15 13:30:31.794130,slurm_normal,1494855086.0,0,,1.0,main_w4_handler1,3107945,15838561,False,197080064,gemini.sqlite,,9939545.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 29601801}]","""false""",32.0,,37930914.0,1494855078.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2017-05-15 13:31:28.816066,100534.0,8.0
2017-05-15 13:30:33.022229,slurm_normal,1494855097.0,0,,1.0,main_w4_handler0,3107945,15838564,False,196083712,gemini.sqlite,,9939551.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 29601806}]","""false""",32.0,,37930914.0,1494855090.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2017-05-15 13:31:40.090772,100534.0,7.0
2017-05-15 13:30:35.096212,slurm_normal,1494855098.0,0,,1.0,main_w4_handler1,3107945,15838569,False,195733504,gemini.sqlite,,9939550.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 29601811}]","""false""",32.0,,37930914.0,1494855090.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2017-05-15 13:31:40.979270,100534.0,8.0
2017-05-15 13:30:33.512305,slurm_normal,1494855100.0,0,,1.0,main_w4_handler0,3107945,15838565,False,195718144,gemini.sqlite,,9939552.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 29601807}]","""false""",32.0,,37930914.0,1494855093.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2017-05-15 13:31:42.965989,100534.0,7.0
2017-05-15 13:30:29.630098,slurm_normal,1494855099.0,0,,1.0,main_w3_handler1,3107945,15838555,False,196032512,gemini.sqlite,,9939549.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 29601793}]","""false""",32.0,,37930914.0,1494855090.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2017-05-15 13:31:43.179722,100534.0,9.0
2017-05-15 13:30:32.539015,slurm_normal,1494855111.0,0,,1.0,main_w3_handler1,3107945,15838563,False,195758080,gemini.sqlite,,9939553.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 29601805}]","""false""",32.0,,37930914.0,1494855103.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2017-05-15 13:31:54.351918,100534.0,8.0
2017-05-15 13:30:37.059838,slurm_normal,1494855128.0,0,,1.0,main_w4_handler0,3107945,15838574,False,195727360,gemini.sqlite,,9939563.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 29601815}]","""false""",32.0,,37930914.0,1494855119.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2017-05-15 13:32:11.340794,100534.0,9.0
2017-05-15 13:30:38.237461,slurm_normal,1494855129.0,0,,1.0,main_w4_handler1,3107945,15838576,False,195730432,gemini.sqlite,,9939562.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 29601817}]","""false""",32.0,,37930914.0,1494855119.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2017-05-15 13:32:11.143905,100534.0,10.0
2017-05-15 13:30:37.651185,slurm_normal,1494855128.0,0,,1.0,main_w3_handler1,3107945,15838575,False,195725312,gemini.sqlite,,9939564.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 29601816}]","""false""",32.0,,37930914.0,1494855120.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2017-05-15 13:32:10.352712,100534.0,8.0
2017-05-15 13:30:35.929162,slurm_normal,1494855155.0,0,,1.0,main_w3_handler0,3107945,15838572,False,195743744,gemini.sqlite,,9939572.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 29601813}]","""false""",32.0,,37930914.0,1494855145.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2017-05-15 13:32:37.116017,100534.0,10.0
2017-05-15 13:30:38.683032,slurm_normal,1494855142.0,0,,1.0,main_w3_handler1,3107945,15838577,False,196055040,gemini.sqlite,,9939566.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 29601818}]","""false""",32.0,,37930914.0,1494855132.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2017-05-15 13:32:23.065202,100534.0,10.0
2017-05-15 13:30:29.151751,slurm_normal,1494855143.0,0,,1.0,main_w3_handler0,3107945,15838553,False,195756032,gemini.sqlite,,9939567.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 29601792}]","""false""",32.0,,37930914.0,1494855135.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2017-05-15 13:32:25.532507,100534.0,8.0
2017-05-15 13:30:32.107734,slurm_normal,1494855147.0,0,,1.0,main_w3_handler0,3107945,15838562,False,195730432,gemini.sqlite,,9939570.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 29601804}]","""false""",32.0,,37930914.0,1494855138.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2017-05-15 13:32:28.851247,100534.0,9.0
2017-06-15 06:29:54.277997,slurm_normal,1497508860.0,0,,1.0,main_w3_handler1,3121386,16105671,False,11144374272,gemini.sqlite,,10189409.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 29983065}]","""false""",32.0,,38680795.0,1497508206.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2017-06-15 06:41:06.659140,42102.0,654.0
2017-06-15 06:29:38.775128,slurm_normal,1497509559.0,0,,1.0,main_w4_handler1,3121386,16105670,False,14719931392,gemini.sqlite,,10189408.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 29978368}]","""false""",32.0,,38680795.0,1497508190.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2017-06-15 06:52:44.617799,42102.0,1369.0
2017-06-16 06:54:46.421501,slurm_normal,1497597321.0,0,,1.0,main_w4_handler1,3157936,16114055,False,14620344320,gemini.sqlite,,10196235.roundup,slurm,,132112168.0,corral-repl,,"""a46451fa526011e7bde5005056a51846""","""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 30050144}]","""false""",32.0,,,1497596109.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2017-06-16 07:15:23.248598,42102.0,1212.0
2017-06-16 02:38:57.988006,slurm_normal,1497597479.0,0,,1.0,main_w3_handler1,3157679,16113454,False,16577393664,gemini.sqlite,,10196312.roundup,slurm,,132112168.0,corral-repl,,,"""2015-02-16""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 30049033}]","""true""",32.0,,38680795.0,1497597423.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2017-06-16 07:44:01.590605,42102.0,56.0
2017-05-23 07:04:34.437869,slurm_normal,1495538459.0,0,,1.0,main_w4_handler0,3121386,15913891,False,2528231424,gemini.sqlite,,10013891.roundup,slurm,,132112168.0,corral-repl,,"""0e7e135c3f8611e7816e005056a52a46""","""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 29728062}]","""false""",32.0,,,1495538221.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2017-05-23 11:21:03.157096,42102.0,238.0
2017-05-23 07:10:46.181234,slurm_normal,1495538824.0,0,,1.0,main_w4_handler0,3123121,15913948,False,2528231424,gemini.sqlite,,10013952.roundup,slurm,,132112168.0,corral-repl,,"""e9fbb4d43f8611e7809a005056a51846""","""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 29728120}]","""false""",32.0,,,1495538607.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2017-05-23 11:27:06.088219,42102.0,217.0
2017-06-17 02:44:59.040264,slurm_normal,1497667747.0,0,,1.0,main_w3_handler1,3159255,16120890,False,2512643072,gemini.sqlite,,10202444.roundup,slurm,,132112168.0,corral-repl,,"""f28591cc530611e7adbd005056a52a46""","""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 30061302}]","""false""",32.0,,,1497667532.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2017-06-17 02:49:09.284991,42102.0,215.0
2017-06-17 03:15:40.668707,slurm_normal,1497669583.0,0,,1.0,main_w3_handler1,3159255,16120974,False,2512643072,gemini.sqlite,,10202532.roundup,slurm,,132112168.0,corral-repl,,,"""2015-02-16""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 30061344}]","""false""",32.0,,38680795.0,1497669354.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2017-06-17 03:19:46.928641,42102.0,229.0
2017-06-18 07:53:43.213064,slurm_normal,1497772709.0,0,,1.0,main_w4_handler0,3160844,16124899,False,2512643072,gemini.sqlite,,10205881.roundup,slurm,,132112168.0,corral-repl,,"""37d832c653fb11e79ca9005056a51846""","""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 30061302}]","""false""",32.0,,,1497772478.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2017-06-18 07:58:32.515931,42102.0,231.0
2017-06-18 07:56:02.987982,slurm_normal,1497772942.0,0,,1.0,main_w3_handler1,3160845,16124913,False,2548345856,gemini.sqlite,,10205896.roundup,slurm,,132112168.0,corral-repl,,"""918c355653fb11e7a3f4005056a52a46""","""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 30066711}]","""false""",32.0,,,1497772724.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2017-06-18 08:02:24.684923,42102.0,218.0
2017-06-18 08:01:02.520553,slurm_normal,1497773130.0,0,,1.0,main_w3_handler1,3160847,16124938,False,2700510208,gemini.sqlite,,10205900.roundup,slurm,,132112168.0,corral-repl,,"""4443a79c53fc11e7b4ca005056a52a46""","""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 30067881}]","""false""",32.0,,,1497772888.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2017-06-18 08:05:33.490808,42102.0,242.0
2017-06-20 06:44:06.434608,slurm_normal,1497941477.0,0,,1.0,main_w4_handler1,3164373,16139717,False,2548345856,gemini.sqlite,,10219443.roundup,slurm,,132112168.0,corral-repl,,"""d97901d0558311e7935a005056a52a46""","""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 30067994}]","""false""",32.0,,,1497941254.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2017-06-20 06:51:20.365447,42102.0,223.0
2017-06-24 09:33:22.724494,slurm_normal,1498297064.0,0,,1.0,main_w3_handler0,3121386,16174051,False,2548345856,gemini.sqlite,,10250791.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 30067994}]","""false""",32.0,,38889717.0,1498296814.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2017-06-24 09:37:45.088179,42102.0,250.0
2017-07-06 19:30:06.926438,slurm_normal,1499369431.0,0,,1.0,main_w4_handler0,2897421,16275686,False,182473728,gemini.sqlite,,10346427.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 30337350}]","""true""",32.0,,39138691.0,1499369420.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2017-07-06 19:30:36.058259,91209.0,11.0
2017-08-01 03:21:53.663643,slurm_normal,1501557942.0,0,,1.0,main_w3_handler0,3208468,16474545,False,2527497216,gemini.sqlite,,10542905.roundup,slurm,,132112168.0,corral-repl,,"""8fdb7db8766811e79318005056ba55fb""","""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 30068654}]","""false""",32.0,,,1501557720.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2017-08-01 03:25:43.175395,42102.0,222.0
2017-09-14 09:10:43.011629,slurm_normal,1505380258.0,0,,1.0,main_w3_handler0,3226562,16815801,False,185066496,gemini.sqlite,,10885369.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 31228930}]","""false""",32.0,,40489361.0,1505380252.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2017-09-14 09:11:00.502479,107157.0,6.0
2017-09-15 02:18:48.811990,slurm_normal,1505441944.0,0,,1.0,main_w3_handler0,3226562,16827250,False,185066496,gemini.sqlite,,10896330.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 31228930}]","""false""",32.0,,40489361.0,1505441939.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2017-09-15 02:19:07.671425,107157.0,5.0
2017-10-12 04:38:23.949630,slurm_normal,1507783127.0,0,,1.0,main_w4_handler0,3282544,17083959,False,271224832,gemini.sqlite,,11139936.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 31658586}]","""false""",32.0,,41207958.0,1507783118.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2017-10-12 04:38:55.205863,54965.0,9.0
2017-10-18 14:43:47.242240,slurm_normal,1508337840.0,0,,1.0,main_w4_handler1,3290654,17133338,False,185314304,gemini.sqlite,,11189523,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 31740029}]","""false""",32.0,,41352763.0,1508337835.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2017-10-18 14:44:03.388130,77417.0,5.0
2017-10-20 13:55:23.155765,slurm_normal,1508507753.0,0,,1.0,main_w4_handler0,3293393,17154727,False,201811968,gemini.sqlite,,11213090,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 31774731}]","""false""",32.0,,40969650.0,1508507738.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2017-10-20 13:55:58.834663,88312.0,15.0
