chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.advancedOpt.__current_case__,parameters.advancedOpt.averageTypeBins,parameters.advancedOpt.binSize,parameters.advancedOpt.maxThreshold,parameters.advancedOpt.minThreshold,parameters.advancedOpt.missingDataAsZero,parameters.advancedOpt.scale,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.skipZeros,parameters.advancedOpt.sortRegions,parameters.advancedOpt.sortUsing,parameters.chromInfo,parameters.dbkey,parameters.mode.__current_case__,parameters.mode.afterRegionStartLength,parameters.mode.beforeRegionStartLength,parameters.mode.mode_select,parameters.mode.nanAfterEnd,parameters.mode.referencePoint,parameters.mode.regionBodyLength,parameters.mode.regionStartLength.__current_case__,parameters.mode.regionStartLength.afterRegionStartLength,parameters.mode.regionStartLength.beforeRegionStartLength,parameters.mode.regionStartLength.regionStartLength_select,parameters.mode.regionStartLength.unscaled3prime,parameters.mode.regionStartLength.unscaled5prime,parameters.output.__current_case__,parameters.output.saveMatrix,parameters.output.saveSortedRegions,parameters.output.showOutputSettings,parameters.regionsFiles,parameters.scoreFileName,parameters.scoreFileName.values,processor_count,regionsFiles_0|regionsFile,regionsFiles_0|regionsFile_filetype,regionsFiles_10|regionsFile,regionsFiles_10|regionsFile_filetype,regionsFiles_11|regionsFile,regionsFiles_11|regionsFile_filetype,regionsFiles_12|regionsFile,regionsFiles_12|regionsFile_filetype,regionsFiles_13|regionsFile,regionsFiles_13|regionsFile_filetype,regionsFiles_14|regionsFile,regionsFiles_14|regionsFile_filetype,regionsFiles_1|regionsFile,regionsFiles_1|regionsFile_filetype,regionsFiles_2|regionsFile,regionsFiles_2|regionsFile_filetype,regionsFiles_3|regionsFile,regionsFiles_3|regionsFile_filetype,regionsFiles_4|regionsFile,regionsFiles_4|regionsFile_filetype,regionsFiles_5|regionsFile,regionsFiles_5|regionsFile_filetype,regionsFiles_6|regionsFile,regionsFiles_6|regionsFile_filetype,regionsFiles_7|regionsFile,regionsFiles_7|regionsFile_filetype,regionsFiles_8|regionsFile,regionsFiles_8|regionsFile_filetype,regionsFiles_9|regionsFile,regionsFiles_9|regionsFile_filetype,runner_name,scoreFileName,scoreFileName1,scoreFileName10,scoreFileName10_filetype,scoreFileName11,scoreFileName11_filetype,scoreFileName12,scoreFileName12_filetype,scoreFileName13,scoreFileName13_filetype,scoreFileName14,scoreFileName14_filetype,scoreFileName15,scoreFileName15_filetype,scoreFileName16,scoreFileName16_filetype,scoreFileName17,scoreFileName17_filetype,scoreFileName18,scoreFileName18_filetype,scoreFileName19,scoreFileName19_filetype,scoreFileName1_filetype,scoreFileName2,scoreFileName20,scoreFileName20_filetype,scoreFileName2_filetype,scoreFileName3,scoreFileName3_filetype,scoreFileName4,scoreFileName4_filetype,scoreFileName5,scoreFileName5_filetype,scoreFileName6,scoreFileName6_filetype,scoreFileName7,scoreFileName7_filetype,scoreFileName8,scoreFileName8_filetype,scoreFileName9,scoreFileName9_filetype,scoreFileName_filetype,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-04-28 17:39:28.434116,slurm_normal,1461865449.0,0,1.0,main_w2_handler0,2679206,12674091,False,,6875098.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,no,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,scale-regions,,,2000,1.0,2000,2000,yes,0,0,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b522a232b367d25cd1""}]}}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f169e2d332f3669e'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5e8d2cd9bea74f770'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5249ad0eef8472401'}, {'src': 'hda', 'id': 'bbd44e69cb8906b55e0d6cd8226e214b'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5b5562e611a7ded49'}, {'src': 'hda', 'id': 'bbd44e69cb8906b537653bdd0cf99904'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5cc400ceeaa2c0d15'}]",32.0,61250,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1741558,1741558.0,,,,,,,,,,,,,,,,,,,,,bigwig,172608200.0,,,bigwig,95098448.0,bigwig,92144023.0,bigwig,67657954.0,bigwig,115411291.0,bigwig,170927392.0,bigwig,,,,,bigwig,29183917,1461865216.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-28 17:44:12.932365,81363.0,233.0
,,2016-04-28 18:30:58.278864,slurm_normal,1461886884.0,0,1.0,main_w1_handler2,2672416,12674405,False,,6875582.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,no,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,15000,15000,reference-point,false,center,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b586d48b7bd5c243ca""}]}}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b558ccfb0211a5d44e'}]",32.0,1818364,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2563171,2563171.0,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,bigwig,28479787,1461868288.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-28 23:41:27.360482,40656.0,18596.0
,,2016-04-28 21:26:02.385727,slurm_normal,1461878835.0,0,1.0,main_w1_handler0,2688844,12677249,False,,6877697.roundup,slurm,,132112168.0,corral-repl,,,,,,1,mean,50,,,false,,yes,false,descend,mean,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,1000,1000,reference-point,false,center,,,,,,,,1,true,false,yes,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b515506bbf8c6d8f3b""}]}}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5aaf693a5c246d0c2'}, {'src': 'hda', 'id': 'bbd44e69cb8906b57f52a0c6f5ba541f'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5af4aa247b2927690'}]",32.0,31172,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245462314,245462314.0,,,,,,,,,,,,,,,,,,,,,bigwig,196823299.0,,,bigwig,258100795.0,bigwig,,,,,,,,,,,,,bigwig,29726391,1461878798.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-28 21:27:18.118747,83068.0,37.0
,,2016-04-29 14:55:45.667472,slurm_normal,1461941840.0,0,1.0,main_w2_handler0,2689649,12688243,False,Job output deleted by user before job completed.,6887659.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,no,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",1,500,500,reference-point,false,center,,,,,,,,1,true,false,yes,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b55a5efbfd42653c35""}]}}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5df7a79e4d5627a55'}, {'src': 'hda', 'id': 'bbd44e69cb8906b52c5afc706bfbdb44'}]",32.0,111215,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196823299,196823299.0,,,,,,,,,,,,,,,,,,,,,bigwig,258100795.0,,,bigwig,,,,,,,,,,,,,,,bigwig,29726391,1461941791.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-29 14:57:22.611245,83068.0,49.0
,,2016-04-29 14:57:30.139261,slurm_normal,1461942024.0,0,1.0,main_w2_handler1,2689649,12688312,False,,6887670.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,no,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",1,1000,1000,reference-point,false,center,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b55a5efbfd42653c35""}]}}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b574a4919ee62d6482'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5df7a79e4d5627a55'}, {'src': 'hda', 'id': 'bbd44e69cb8906b52c5afc706bfbdb44'}]",32.0,111215,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245462314,245462314.0,,,,,,,,,,,,,,,,,,,,,bigwig,196823299.0,,,bigwig,258100795.0,bigwig,,,,,,,,,,,,,bigwig,29726391,1461941890.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-29 15:00:28.468823,83068.0,134.0
,,2016-04-29 01:10:36.124658,slurm_normal,1461892306.0,0,1.0,main_w2_handler0,2685292,12680088,False,,6880442.roundup,slurm,,132112168.0,corral-repl,,,,,,1,mean,50,,,false,,yes,false,descend,mean,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,1000,1000,reference-point,false,center,,,,,,,,1,true,false,yes,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b585eca7234991d4f4""}]}}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5df58941bc8d58a82'}, {'src': 'hda', 'id': 'bbd44e69cb8906b50efbf5b01f9b6552'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5a8c63a2acaf0e348'}]",32.0,136018,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245462314,245462314.0,,,,,,,,,,,,,,,,,,,,,bigwig,196823299.0,,,bigwig,258100795.0,bigwig,,,,,,,,,,,,,bigwig,29726391,1461892268.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-29 01:11:50.675060,83068.0,38.0
,,2016-04-29 01:32:11.954583,slurm_normal,1461893598.0,0,1.0,main_w1_handler0,2685292,12680217,False,,6880741.roundup,slurm,,132112168.0,corral-repl,,,,,,1,mean,50,,,false,,yes,false,descend,mean,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,500,500,reference-point,false,center,,,,,,,,1,true,true,yes,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b585eca7234991d4f4""}]}}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5df58941bc8d58a82'}, {'src': 'hda', 'id': 'bbd44e69cb8906b50efbf5b01f9b6552'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5a8c63a2acaf0e348'}]",32.0,136018,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245462314,245462314.0,,,,,,,,,,,,,,,,,,,,,bigwig,196823299.0,,,bigwig,258100795.0,bigwig,,,,,,,,,,,,,bigwig,29726391,1461893561.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-29 01:33:21.386466,83068.0,37.0
,,2016-04-29 02:07:55.470596,slurm_normal,1461896342.0,0,1.0,main_w1_handler2,2360559,12680373,False,,6881189.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,no,,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",1,15000,15000,reference-point,false,center,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5515e8fa424ad54b3""}]}}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b512e2dfcd374f1174'}]",32.0,103156,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2512076,2512076.0,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,bigwig,28479787,1461895708.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-29 02:19:12.450605,40656.0,634.0
,,2016-04-29 02:09:22.997407,slurm_normal,1461896450.0,0,1.0,main_w2_handler1,2360559,12680380,False,,6881213.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,no,,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",1,15000,15000,reference-point,false,center,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5515e8fa424ad54b3""}]}}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5efc183c3610fa8d9'}]",32.0,103156,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2361872,2361872.0,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,bigwig,28479787,1461895803.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-29 02:20:52.680069,40656.0,647.0
,,2016-05-04 01:15:38.827933,slurm_normal,1462324634.0,0,1.0,main_w2_handler1,2666333,12763506,False,,6963997.roundup,slurm,,132112168.0,corral-repl,,,,,,1,mean,1000,,,true,,yes,true,descend,mean,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,,,scale-regions,,,10000,1.0,5000,5000,yes,0,1000,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b543071ce6c74b977c""}]}}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5eb1abaf930e38190'}, {'src': 'hda', 'id': 'bbd44e69cb8906b58416d4574bebb1e4'}]",32.0,201311,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25551367,25551367.0,,,,,,,,,,,,,,,,,,,,,bigwig,26302367.0,,,bigwig,,,,,,,,,,,,,,,bigwig,29491800,1462324583.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-05-04 01:17:18.044648,3720.0,51.0
,,2016-04-29 17:13:13.148039,slurm_normal,1461950577.0,0,1.0,main_w1_handler0,2679206,12690828,False,,6891445.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,no,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,scale-regions,,,2000,1.0,10000,10000,yes,0,0,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5cd98886af55a1866""}]}}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5525acf90157fc2f4'}, {'src': 'hda', 'id': 'bbd44e69cb8906b56b8ac7513586fbf8'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c422edc87447f45b'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c2b61dff2d7d19e9'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5a10836a37b157f22'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5a640895b1964e38f'}]",32.0,61250,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136637105,136637105.0,,,,,,,,,,,,,,,,,,,,,bigwig,63518737.0,,,bigwig,63518737.0,bigwig,118363998.0,bigwig,156452581.0,bigwig,1741558.0,bigwig,,,,,,,bigwig,29183917,1461950027.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-29 17:23:00.893344,81363.0,550.0
,,2016-04-29 17:48:34.101907,slurm_normal,1461952278.0,0,1.0,main_w1_handler0,2679206,12691058,False,,6891977.roundup,slurm,,132112168.0,corral-repl,,,,,,1,mean,50,,,false,,yes,false,descend,mean,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,scale-regions,,,2000,1.0,10000,10000,yes,0,0,1,false,false,yes,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5cd98886af55a1866""}]}}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5525acf90157fc2f4'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c422edc87447f45b'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c2b61dff2d7d19e9'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5a10836a37b157f22'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5a640895b1964e38f'}, {'src': 'hda', 'id': 'bbd44e69cb8906b548d47665a9654e7d'}]",32.0,61250,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136637105,136637105.0,,,,,,,,,,,,,,,,,,,,,bigwig,63518737.0,,,bigwig,118363998.0,bigwig,156452581.0,bigwig,1741558.0,bigwig,56677.0,bigwig,,,,,,,bigwig,29183917,1461952139.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-29 17:51:21.020843,81363.0,139.0
,,2016-04-29 18:03:45.028566,slurm_normal,1461953211.0,0,1.0,main_w1_handler1,2672416,12691115,False,,6892182.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,no,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,15000,15000,reference-point,false,center,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5f8f0a9cb683113e7""}]}}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b517bbc06e0e4deeb4'}]",32.0,10310,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81475544,81475544.0,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,bigwig,28479787,1461953118.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-29 18:06:53.421314,40656.0,93.0
,,2016-04-29 18:05:42.786216,slurm_normal,1461953287.0,0,1.0,main_w1_handler2,2672416,12691144,False,,6892204.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,no,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,15000,15000,reference-point,false,center,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5f8f0a9cb683113e7""}]}}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56dfef17297693835'}]",32.0,10310,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32356068,32356068.0,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,bigwig,28479787,1461953196.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-29 18:08:10.872235,40656.0,91.0
,,2016-04-29 18:38:34.136409,slurm_normal,1461955784.0,0,1.0,main_w1_handler2,2679206,12691326,False,,6892767.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,no,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,scale-regions,,,2000,1.0,10000,10000,yes,0,0,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5cd98886af55a1866""}]}}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5525acf90157fc2f4'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c422edc87447f45b'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c2b61dff2d7d19e9'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5a10836a37b157f22'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5a640895b1964e38f'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5dd84d98b33e357e7'}]",32.0,61250,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136637105,136637105.0,,,,,,,,,,,,,,,,,,,,,bigwig,63518737.0,,,bigwig,118363998.0,bigwig,156452581.0,bigwig,1741558.0,bigwig,14608463.0,bigwig,,,,,,,bigwig,29183917,1461955151.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-29 18:49:47.614783,81363.0,633.0
,,2016-04-29 19:39:44.837590,slurm_normal,1461962396.0,0,1.0,main_w1_handler1,2679206,12691714,False,,6893610.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,no,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,scale-regions,,,500,0.0,,,no,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5ae9def75fe58c19a""}]}}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5525acf90157fc2f4'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c422edc87447f45b'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c2b61dff2d7d19e9'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5a10836a37b157f22'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5a640895b1964e38f'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5dd84d98b33e357e7'}]",32.0,5602742,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136637105,136637105.0,,,,,,,,,,,,,,,,,,,,,bigwig,63518737.0,,,bigwig,118363998.0,bigwig,156452581.0,bigwig,1741558.0,bigwig,14608463.0,bigwig,,,,,,,bigwig,29183917,1461958824.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-29 20:40:01.071936,81363.0,3572.0
,,2016-04-29 20:51:04.961769,slurm_normal,1461963752.0,0,1.0,main_w1_handler2,2360559,12692399,False,,6895066.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,no,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,15000,15000,reference-point,false,center,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5bfa6946648fee0d0""}]}}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b581428726f6ee67a1'}]",32.0,111371,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331313,331313.0,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,bigwig,28479787,1461963107.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-29 21:02:38.626435,40656.0,645.0
,,2016-04-29 20:53:18.609310,slurm_normal,1461963965.0,0,1.0,main_w2_handler0,2360559,12692408,False,,6895096.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,no,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,15000,15000,reference-point,false,center,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5bfa6946648fee0d0""}]}}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f16b1a3b921fb066'}]",32.0,111371,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333393,333393.0,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,bigwig,28479787,1461963305.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-29 21:06:07.674022,40656.0,660.0
,,2016-04-29 19:02:00.177565,slurm_normal,1461974212.0,0,1.0,main_w1_handler1,2679206,12691502,False,,6893139.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,no,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,scale-regions,,,2000,1.0,2000,2000,yes,0,0,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5eee979d072a4ef68""}]}}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5525acf90157fc2f4'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c422edc87447f45b'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c2b61dff2d7d19e9'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5a10836a37b157f22'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5a640895b1964e38f'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5dd84d98b33e357e7'}]",32.0,8512612,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136637105,136637105.0,,,,,,,,,,,,,,,,,,,,,bigwig,63518737.0,,,bigwig,118363998.0,bigwig,156452581.0,bigwig,1741558.0,bigwig,14608463.0,bigwig,,,,,,,bigwig,29183917,1461956557.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-29 23:56:55.262816,81363.0,17655.0
,,2016-04-30 17:10:20.212209,slurm_normal,1462053391.0,0,1.0,main_w1_handler1,2688226,12698248,False,,6904703.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,no,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,,,scale-regions,,,5000,0.0,,,no,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5bebf5545a5933de2""}]}}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cfe51c8725c85445'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5160ea21ac473ad74'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5292a574747602160'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5146225b04b07203f'}, {'src': 'hda', 'id': 'bbd44e69cb8906b586e3221c57649876'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5e327f856620085fa'}]",32.0,8555046,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122567872,122567872.0,,,,,,,,,,,,,,,,,,,,,bigwig,163924229.0,,,bigwig,152646641.0,bigwig,192203857.0,bigwig,159460365.0,bigwig,182699763.0,bigwig,,,,,,,bigwig,29968734,1462036251.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-30 21:56:33.931542,57113.0,17140.0
