chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input_bams,input_bams1,input_bams10,input_bams10_filetype,input_bams11,input_bams11_filetype,input_bams12,input_bams12_filetype,input_bams13,input_bams13_filetype,input_bams14,input_bams14_filetype,input_bams15,input_bams15_filetype,input_bams16,input_bams16_filetype,input_bams17,input_bams17_filetype,input_bams18,input_bams18_filetype,input_bams19,input_bams19_filetype,input_bams1_filetype,input_bams2,input_bams20,input_bams20_filetype,input_bams21,input_bams21_filetype,input_bams22,input_bams22_filetype,input_bams23,input_bams23_filetype,input_bams24,input_bams24_filetype,input_bams2_filetype,input_bams3,input_bams3_filetype,input_bams4,input_bams4_filetype,input_bams5,input_bams5_filetype,input_bams6,input_bams6_filetype,input_bams7,input_bams7_filetype,input_bams8,input_bams8_filetype,input_bams9,input_bams9_filetype,input_bams_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.analysis_type.__current_case__,parameters.analysis_type.analysis_type_selector,parameters.analysis_type.tag_name,parameters.chromInfo,parameters.dbkey,parameters.input_bams,parameters.input_bams.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-12-27 17:34:10.087401,slurm_normal,1514396289.0,0,,1.0,main_w3_handler1,3213207,17904355,False,,56331070,56331070,106427743.0,bam,55439358.0,bam,92433888.0,bam,102001983.0,bam,90493304.0,bam,139459827.0,bam,158105201.0,bam,54878319.0,bam,96373726.0,bam,63611244.0,bam,bam,121003229.0,108951785.0,bam,89751587.0,bam,127442929.0,bam,61305045.0,bam,62949116.0,bam,bam,88835009.0,bam,77402972.0,bam,100445381.0,bam,145864937.0,bam,107847071.0,bam,124625217.0,bam,47766014.0,bam,bam,11979130,slurm,,132112168.0,corral-repl,,,0,-mapped,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33097433}, {'src': 'hda', 'id': 33097439}, {'src': 'hda', 'id': 33097446}, {'src': 'hda', 'id': 33097452}, {'src': 'hda', 'id': 33097458}, {'src': 'hda', 'id': 33097464}, {'src': 'hda', 'id': 33097470}, {'src': 'hda', 'id': 33097476}, {'src': 'hda', 'id': 33097482}, {'src': 'hda', 'id': 33097488}, {'src': 'hda', 'id': 33097494}, {'src': 'hda', 'id': 33097500}, {'src': 'hda', 'id': 33097506}, {'src': 'hda', 'id': 33097512}, {'src': 'hda', 'id': 33097518}, {'src': 'hda', 'id': 33097524}, {'src': 'hda', 'id': 33097530}, {'src': 'hda', 'id': 33097536}, {'src': 'hda', 'id': 33097542}, {'src': 'hda', 'id': 33097548}, {'src': 'hda', 'id': 33097554}, {'src': 'hda', 'id': 33097560}, {'src': 'hda', 'id': 33097566}, {'src': 'hda', 'id': 33097572}]",32.0,,42863148.0,1514396273.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_split/bamSplit/0.0.2,0.0.2,,2017-12-27 17:38:15.553518,109783.0,16.0
,,2017-12-27 17:55:09.117362,slurm_normal,1514397324.0,0,,1.0,main_w3_handler1,3213207,17904444,False,,51031094,51031094,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11979199,slurm,,132112168.0,corral-repl,,,0,-mapped,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33097776}]",32.0,,42863148.0,1514397310.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_split/bamSplit/0.0.2,0.0.2,,2017-12-27 17:55:26.506850,109783.0,14.0
,,2017-12-27 17:52:29.323460,slurm_normal,1514397172.0,0,,1.0,main_w4_handler1,3213207,17904427,False,,88835009,88835009,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11979186,slurm,,132112168.0,corral-repl,,,0,-mapped,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33097446}]",32.0,,42863148.0,1514397152.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_split/bamSplit/0.0.2,0.0.2,,2017-12-27 17:53:00.081270,109783.0,20.0
,,2017-12-27 17:54:25.514033,slurm_normal,1514397287.0,0,,1.0,main_w4_handler1,3213207,17904441,False,,77402972,77402972,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11979196,slurm,,132112168.0,corral-repl,,,0,-mapped,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33097452}]",32.0,,42863148.0,1514397268.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_split/bamSplit/0.0.2,0.0.2,,2017-12-27 17:54:55.294571,109783.0,19.0
,,2017-12-27 17:56:56.030117,slurm_normal,1514397441.0,0,,1.0,main_w3_handler0,3213207,17904448,False,,100445381,100445381,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11979203,slurm,,132112168.0,corral-repl,,,0,-mapped,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33097458}]",32.0,,42863148.0,1514397418.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_split/bamSplit/0.0.2,0.0.2,,2017-12-27 17:57:24.989206,109783.0,23.0
,,2017-12-27 17:59:56.450642,slurm_normal,1514397630.0,0,,1.0,main_w3_handler0,3213207,17904461,False,,145864937,145864937,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11979218,slurm,,132112168.0,corral-repl,,,0,-mapped,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33097464}]",32.0,,42863148.0,1514397600.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_split/bamSplit/0.0.2,0.0.2,,2017-12-27 18:00:39.100798,109783.0,30.0
,,2018-01-04 18:11:22.652111,slurm_normal,1515089536.0,0,,1.0,main_w3_handler0,3381119,17946341,False,,106413170,106413170,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,12022509,slurm,,132112168.0,corral-repl,,,2,-reference,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 33163794}]",32.0,,42963787.0,1515089484.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_split/bamSplit/0.0.2,0.0.2,,2018-01-04 18:12:37.980541,70329.0,52.0
,,2017-12-27 20:17:32.087090,slurm_normal,1514405869.0,0,,1.0,main_w4_handler1,3213207,17904888,False,,47766014,47766014,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11979698,slurm,,132112168.0,corral-repl,,,0,-mapped,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33097482}]",32.0,,42863148.0,1514405856.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_split/bamSplit/0.0.2,0.0.2,,2017-12-27 20:17:55.652523,109783.0,13.0
,,2017-12-27 20:34:36.624818,slurm_normal,1514406903.0,0,,1.0,main_w4_handler1,3213207,17904959,False,,96373726,96373726,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11979778,slurm,,132112168.0,corral-repl,,,0,-mapped,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33097536}]",32.0,,42863148.0,1514406880.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_split/bamSplit/0.0.2,0.0.2,,2017-12-27 20:35:10.061422,109783.0,23.0
,,2017-10-19 13:24:11.817066,slurm_normal,1508422267.0,0,,1.0,main_w4_handler0,3292496,17145093,False,,2173934444,2173934444,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11203041,slurm,,132112168.0,corral-repl,,"""c88ad6dab4d011e79932005056ba55fb""",0,-mapped,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31758301}]",32.0,,,1508421612.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_split/bamSplit/0.0.2,0.0.2,,2017-10-19 14:14:23.475820,113287.0,655.0
,,2017-12-27 20:43:51.280134,slurm_normal,1514407448.0,0,,1.0,main_w3_handler0,3213207,17904983,False,,61305045,61305045,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11979807,slurm,,132112168.0,corral-repl,,,0,-mapped,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33097566}]",32.0,,42863148.0,1514407433.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_split/bamSplit/0.0.2,0.0.2,,2017-12-27 20:44:12.211252,109783.0,15.0
,,2017-12-27 20:41:08.447977,slurm_normal,1514407296.0,0,,1.0,main_w3_handler0,3213207,17904977,False,,89751587,89751587,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11979798,slurm,,132112168.0,corral-repl,,,0,-mapped,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33097554}]",32.0,,42863148.0,1514407273.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_split/bamSplit/0.0.2,0.0.2,,2017-12-27 20:41:40.473608,109783.0,23.0
,,2017-12-27 20:25:49.797386,slurm_normal,1514406375.0,0,,1.0,main_w3_handler1,3213207,17904925,False,,102001983,102001983,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11979742,slurm,,132112168.0,corral-repl,,,0,-mapped,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33097506}]",32.0,,42863148.0,1514406352.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_split/bamSplit/0.0.2,0.0.2,,2017-12-27 20:26:21.923013,109783.0,23.0
,,2017-12-27 20:29:27.585448,slurm_normal,1514406602.0,0,,1.0,main_w4_handler0,3213207,17904944,False,,139459827,139459827,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11979760,slurm,,132112168.0,corral-repl,,,0,-mapped,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33097518}]",32.0,,42863148.0,1514406571.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_split/bamSplit/0.0.2,0.0.2,,2017-12-27 20:30:08.215177,109783.0,31.0
,,2017-12-27 20:23:54.564389,slurm_normal,1514406260.0,0,,1.0,main_w3_handler1,3213207,17904922,False,,92433888,92433888,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11979738,slurm,,132112168.0,corral-repl,,,0,-mapped,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33097500}]",32.0,,42863148.0,1514406238.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_split/bamSplit/0.0.2,0.0.2,,2017-12-27 20:24:27.610676,109783.0,22.0
,,2017-12-27 20:27:38.474346,slurm_normal,1514406482.0,0,,1.0,main_w3_handler0,3213207,17904932,False,,90493304,90493304,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11979749,slurm,,132112168.0,corral-repl,,,0,-mapped,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33097512}]",32.0,,42863148.0,1514406461.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_split/bamSplit/0.0.2,0.0.2,,2017-12-27 20:28:06.790445,109783.0,21.0
,,2017-12-27 20:19:05.124256,slurm_normal,1514405972.0,0,,1.0,main_w4_handler0,3213207,17904894,False,,106427743,106427743,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11979704,slurm,,132112168.0,corral-repl,,,0,-mapped,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33097488}]",32.0,,42863148.0,1514405948.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_split/bamSplit/0.0.2,0.0.2,,2017-12-27 20:19:39.419777,109783.0,24.0
,,2017-12-27 20:14:43.337010,slurm_normal,1514405715.0,0,,1.0,main_w4_handler1,3213207,17904879,False,,124625217,124625217,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11979680,slurm,,132112168.0,corral-repl,,,0,-mapped,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33097476}]",32.0,,42863148.0,1514405687.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_split/bamSplit/0.0.2,0.0.2,,2017-12-27 20:15:23.289864,109783.0,28.0
,,2017-12-27 20:37:02.010310,slurm_normal,1514407043.0,0,,1.0,main_w4_handler1,3213207,17904966,False,,63611244,63611244,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11979783,slurm,,132112168.0,corral-repl,,,0,-mapped,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33097542}]",32.0,,42863148.0,1514407027.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_split/bamSplit/0.0.2,0.0.2,,2017-12-27 20:37:29.487530,109783.0,16.0
,,2017-12-27 20:57:28.285141,slurm_normal,1514408265.0,0,,1.0,main_w4_handler1,3213207,17905118,False,,54265082,54265082,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11979906,slurm,,132112168.0,corral-repl,,,0,-mapped,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 33098655}]",32.0,,42863148.0,1514408252.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_split/bamSplit/0.0.2,0.0.2,,2017-12-27 20:57:53.609485,109783.0,13.0
,,2017-12-27 20:22:22.184047,slurm_normal,1514406160.0,0,,1.0,main_w3_handler1,3213207,17904915,False,,55439358,55439358,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11979731,slurm,,132112168.0,corral-repl,,,0,-mapped,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33097494}]",32.0,,42863148.0,1514406146.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_split/bamSplit/0.0.2,0.0.2,,2017-12-27 20:22:45.323191,109783.0,14.0
,,2017-12-27 20:33:09.524231,slurm_normal,1514406805.0,0,,1.0,main_w3_handler1,3213207,17904953,False,,54878319,54878319,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11979773,slurm,,132112168.0,corral-repl,,,0,-mapped,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33097530}]",32.0,,42863148.0,1514406791.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_split/bamSplit/0.0.2,0.0.2,,2017-12-27 20:33:29.243864,109783.0,14.0
,,2017-12-27 20:38:48.873528,slurm_normal,1514407158.0,0,,1.0,main_w3_handler1,3213207,17904972,False,,108951785,108951785,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11979790,slurm,,132112168.0,corral-repl,,,0,-mapped,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33097548}]",32.0,,42863148.0,1514407133.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_split/bamSplit/0.0.2,0.0.2,,2017-12-27 20:39:26.074312,109783.0,25.0
,,2017-12-27 20:42:15.099455,slurm_normal,1514407367.0,0,,1.0,main_w4_handler1,3213207,17904980,False,,127442929,127442929,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11979801,slurm,,132112168.0,corral-repl,,,0,-mapped,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33097560}]",32.0,,42863148.0,1514407339.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_split/bamSplit/0.0.2,0.0.2,,2017-12-27 20:42:54.714421,109783.0,28.0
,,2017-12-27 20:47:54.939287,slurm_normal,1514407696.0,0,,1.0,main_w3_handler0,3213207,17904986,False,,62949116,62949116,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11979812,slurm,,132112168.0,corral-repl,,,0,-mapped,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33097572}]",32.0,,42863148.0,1514407678.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_split/bamSplit/0.0.2,0.0.2,,2017-12-27 20:48:23.190193,109783.0,18.0
,,2017-12-27 20:31:12.771594,slurm_normal,1514406711.0,0,,1.0,main_w4_handler0,3213207,17904950,False,,158105201,158105201,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11979770,slurm,,132112168.0,corral-repl,,,0,-mapped,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33097524}]",32.0,,42863148.0,1514406676.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_split/bamSplit/0.0.2,0.0.2,,2017-12-27 20:31:58.450710,109783.0,35.0
,,2017-12-28 19:02:50.378187,slurm_normal,1514487789.0,0,,1.0,main_w4_handler1,3213207,17910350,False,,37165046,37165046,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11985382,slurm,,132112168.0,corral-repl,,,0,-mapped,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 33101247}]",32.0,,42486307.0,1514487777.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_split/bamSplit/0.0.2,0.0.2,,2017-12-28 19:03:15.615252,109783.0,12.0
,,2017-10-19 14:33:31.824672,slurm_normal,1508424279.0,0,,1.0,main_w3_handler1,3292454,17145766,False,,2173935430,2173935430,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11203342,slurm,,132112168.0,corral-repl,,,0,-mapped,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31758344}]",32.0,,41393861.0,1508423624.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_split/bamSplit/0.0.2,0.0.2,,2017-10-19 14:49:55.613572,113287.0,655.0
,,2017-12-27 22:43:22.978197,slurm_normal,1514414619.0,0,,1.0,main_w4_handler1,3213207,17905627,False,,51746872,51746872,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11980464,slurm,,132112168.0,corral-repl,,,0,-mapped,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 33100227}]",32.0,,42863148.0,1514414605.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_split/bamSplit/0.0.2,0.0.2,,2017-12-27 22:43:45.024150,109783.0,14.0
,,2017-12-28 01:47:12.205561,slurm_normal,1514425648.0,0,,1.0,main_w4_handler0,3213207,17906408,False,,38084546,38084546,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11981165,slurm,,132112168.0,corral-repl,,,0,-mapped,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 33101263}]",32.0,,42486307.0,1514425635.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_split/bamSplit/0.0.2,0.0.2,,2017-12-28 01:47:34.625293,109783.0,13.0
,,2017-12-28 23:07:32.587625,slurm_normal,1514502472.0,0,,1.0,main_w3_handler0,3213207,17911359,False,,55152622,55152622,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11986733,slurm,,132112168.0,corral-repl,,,0,-mapped,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 33100568}]",32.0,,42486307.0,1514502456.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_split/bamSplit/0.0.2,0.0.2,,2017-12-28 23:07:58.723238,109783.0,16.0
,,2017-12-28 23:39:57.651604,slurm_normal,1514504423.0,0,,1.0,main_w3_handler1,3213207,17911461,False,,88047198,88047198,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11986871,slurm,,132112168.0,corral-repl,,,0,-mapped,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 33100797}]",32.0,,42863148.0,1514504401.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_split/bamSplit/0.0.2,0.0.2,,2017-12-28 23:40:29.028146,109783.0,22.0
,,2017-12-28 23:45:57.641018,slurm_normal,1514504777.0,0,,1.0,main_w3_handler1,3213207,17911477,False,,59708483,59708483,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11986894,slurm,,132112168.0,corral-repl,,,0,-mapped,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 33100678}]",32.0,,42863148.0,1514504760.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_split/bamSplit/0.0.2,0.0.2,,2017-12-28 23:46:22.471912,109783.0,17.0
,,2017-12-28 23:38:36.572254,slurm_normal,1514504334.0,0,,1.0,main_w3_handler1,3213207,17911453,False,,50184903,50184903,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11986861,slurm,,132112168.0,corral-repl,,,0,-mapped,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 33101202}]",32.0,,42863148.0,1514504319.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_split/bamSplit/0.0.2,0.0.2,,2017-12-28 23:38:58.783705,109783.0,15.0
,,2017-12-28 23:41:09.550160,slurm_normal,1514504491.0,0,,1.0,main_w3_handler1,3213207,17911463,False,,70215604,70215604,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11986875,slurm,,132112168.0,corral-repl,,,0,-mapped,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 33100778}]",32.0,,42863148.0,1514504472.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_split/bamSplit/0.0.2,0.0.2,,2017-12-28 23:41:36.275381,109783.0,19.0
,,2017-12-28 23:39:07.233028,slurm_normal,1514504366.0,0,,1.0,main_w4_handler0,3213207,17911456,False,,54962170,54962170,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11986865,slurm,,132112168.0,corral-repl,,,0,-mapped,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 33101017}]",32.0,,42863148.0,1514504350.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_split/bamSplit/0.0.2,0.0.2,,2017-12-28 23:39:31.424110,109783.0,16.0
,,2017-12-28 23:38:02.925180,slurm_normal,1514504304.0,0,,1.0,main_w4_handler0,3213207,17911451,False,,66335303,66335303,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11986858,slurm,,132112168.0,corral-repl,,,0,-mapped,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 33101224}]",32.0,,42863148.0,1514504286.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_split/bamSplit/0.0.2,0.0.2,,2017-12-28 23:38:29.945826,109783.0,18.0
,,2017-12-28 23:39:28.126433,slurm_normal,1514504381.0,0,,1.0,main_w4_handler0,3213207,17911458,False,,27061258,27061258,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11986867,slurm,,132112168.0,corral-repl,,,0,-mapped,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 33100832}]",32.0,,42863148.0,1514504371.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_split/bamSplit/0.0.2,0.0.2,,2017-12-28 23:39:46.431957,109783.0,10.0
,,2017-12-28 23:45:01.147995,slurm_normal,1514504715.0,0,,1.0,main_w4_handler1,3213207,17911474,False,,29735236,29735236,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11986891,slurm,,132112168.0,corral-repl,,,0,-mapped,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 33100709}]",32.0,,42863148.0,1514504704.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_split/bamSplit/0.0.2,0.0.2,,2017-12-28 23:45:20.732189,109783.0,11.0
,,2017-12-28 23:45:44.586704,slurm_normal,1514504768.0,0,,1.0,main_w3_handler0,3213207,17911476,False,,67704937,67704937,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11986893,slurm,,132112168.0,corral-repl,,,0,-mapped,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 33100688}]",32.0,,42863148.0,1514504748.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_split/bamSplit/0.0.2,0.0.2,,2017-12-28 23:46:13.371044,109783.0,20.0
