chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input_file,input_file_filetype,input_header,input_header_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input_file,parameters.input_file.values,parameters.input_header,parameters.input_header.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-09-16 20:18:34.886320,slurm_normal,1442434750.0,0,1.0,main_w1_handler0,2438616,10338494,False,,92,bam,63584681,sam,4621921.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21139661,,21139560,,32.0,,25172457,1442434746.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_reheader/samtools_reheader/2.0,2.0,,2015-09-16 20:19:16.715034,69235.0,4.0
,,2015-06-14 17:35:17.284028,slurm_normal,1434303650.0,0,1.0,main_w2_handler0,2314168,9651205,False,,10897154830,bam,7248069102,bam,3962181.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",19779949,,20002861,,32.0,,23458057,1434303349.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_reheader/samtools_reheader/2.0,2.0,,2015-06-14 17:40:54.349755,50245.0,301.0
,,2015-06-14 18:52:28.946601,slurm_normal,1434308585.0,0,1.0,main_w2_handler1,2314168,9651371,False,,9084794491,bam,7248069102,bam,3962395.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",19903795,,20002861,,32.0,,23215653,1434308337.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_reheader/samtools_reheader/2.0,2.0,,2015-06-14 19:03:08.176300,50245.0,248.0
,,2015-06-10 12:36:44.952312,slurm_normal,1433939856.0,0,1.0,main_w1_handler2,2334291,9625700,False,,382458260,bam,1944858684,sam,3936575.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19963519,,19963394,,32.0,,23560300,1433939839.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_reheader/samtools_reheader/2.0,2.0,,2015-06-10 12:37:40.723639,44297.0,17.0
,,2015-06-11 13:12:46.188752,slurm_normal,1434028941.0,0,1.0,main_w2_handler1,2334291,9633336,False,,8660285125,bam,382458260,bam,3944390,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19973679,,19963519,,32.0,,23583420,1434028455.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_reheader/samtools_reheader/2.0,2.0,,2015-06-11 13:22:50.126912,44297.0,486.0
,,2015-06-11 15:12:03.904170,slurm_normal,1434035547.0,0,1.0,main_w1_handler0,2331005,9634018,False,,92,bam,60116412,sam,3945692.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",19976075,,19976060,,32.0,,23545780,1434035544.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_reheader/samtools_reheader/2.0,2.0,,2015-06-11 15:12:30.556605,64516.0,3.0
,,2015-06-13 21:01:16.656895,slurm_normal,1434229304.0,0,1.0,main_w1_handler2,2337944,9649010,False,,45364,bam,45364,bam,3960415.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20000341,,20000341,,32.0,,23583497,1434229299.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_reheader/samtools_reheader/2.0,2.0,,2015-06-13 21:01:46.464077,,5.0
,,2015-06-14 18:52:16.762309,slurm_normal,1434308317.0,0,1.0,main_w2_handler0,2314168,9651370,False,,9560764429,bam,7248069102,bam,3962378.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",19779948,,20002861,,32.0,,23215653,1434308058.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_reheader/samtools_reheader/2.0,2.0,,2015-06-14 18:58:40.123726,50245.0,259.0
,,2015-06-14 14:12:00.077395,slurm_normal,1434291613.0,0,1.0,main_w1_handler1,2314168,9650580,False,,9297594632,bam,8321268698,bam,3961693.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",19779951,,20003128,,32.0,,23458057,1434291377.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_reheader/samtools_reheader/2.0,2.0,,2015-06-14 14:20:15.224436,50245.0,236.0
,,2015-06-14 14:11:49.584153,slurm_normal,1434291342.0,0,1.0,main_w1_handler0,2314168,9650579,False,,8321269608,bam,7248069102,bam,3961689.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",19771943,,20002861,,32.0,,23458057,1434291137.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_reheader/samtools_reheader/2.0,2.0,,2015-06-14 14:15:44.235248,50245.0,205.0
,,2015-06-14 17:35:49.646625,slurm_normal,1434303884.0,0,1.0,main_w1_handler1,2314168,9651206,False,,8855441070,bam,7248069102,bam,3962193.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",19779950,,20002861,,32.0,,23458057,1434303638.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_reheader/samtools_reheader/2.0,2.0,,2015-06-14 17:44:49.476963,50245.0,246.0
,,2015-07-09 21:07:01.771301,slurm_normal,1436476059.0,0,1.0,main_w2_handler1,2348040,9824645,False,,92,bam,1647437937,bam,4123962.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20285687,,20285003,,32.0,,23811188,1436476049.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_reheader/samtools_reheader/2.0,2.0,,2015-07-09 21:07:48.214182,65051.0,10.0
,,2015-07-14 01:42:54.664223,slurm_normal,1436838310.0,0,1.0,main_w1_handler0,2369780,9857012,False,,3146972759,bam,4346578769,bam,4151598.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",20329989,,20329988,,32.0,,24114388,1436838218.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_reheader/samtools_reheader/2.0,2.0,,2015-07-14 01:45:13.423021,61426.0,92.0
,,2015-07-14 11:36:36.454812,slurm_normal,1436874006.0,0,1.0,main_w1_handler2,2361225,9860259,False,,4659703066,bam,33549582316,sam,4153955.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20344072,,20220790,,32.0,,24079329,1436873834.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_reheader/samtools_reheader/2.0,2.0,,2015-07-14 11:40:08.520232,64800.0,172.0
,,2015-07-14 13:15:18.256858,slurm_normal,1436879862.0,0,1.0,main_w2_handler1,2361225,9861848,False,,4469984653,bam,4659703066,bam,4155235.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20343661,,20344072,,32.0,,24079329,1436879750.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_reheader/samtools_reheader/2.0,2.0,,2015-07-14 13:17:45.718722,64800.0,112.0
,,2015-07-24 05:18:46.916045,slurm_normal,1437715160.0,0,1.0,main_w2_handler0,2387758,9962132,False,,92,bam,48296025,sam,4246730.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20510241,,20509979,,32.0,,24282885,1437715157.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_reheader/samtools_reheader/2.0,2.0,,2015-07-24 05:19:23.296590,66780.0,3.0
,,2015-07-24 05:18:19.505672,slurm_normal,1437715133.0,0,1.0,main_w2_handler0,2387758,9962130,False,,92,bam,63584681,sam,4246727.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20510240,,20509978,,32.0,,24282885,1437715127.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_reheader/samtools_reheader/2.0,2.0,,2015-07-24 05:18:55.936548,66780.0,6.0
,,2015-07-24 05:19:06.899835,slurm_normal,1437715174.0,0,1.0,main_w1_handler1,2387758,9962135,False,,92,bam,47538738,sam,4246732.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20510242,,20509980,,32.0,,24282885,1437715170.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_reheader/samtools_reheader/2.0,2.0,,2015-07-24 05:19:35.808561,66780.0,4.0
,,2015-09-17 20:57:14.912921,slurm_normal,1442523458.0,0,1.0,main_w2_handler0,2442818,10347860,False,,92,bam,35527100,sam,4630822.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21154618,,21154523,,32.0,,25172457,1442523453.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_reheader/samtools_reheader/2.0,2.0,,2015-09-17 20:57:40.283889,69235.0,5.0
,,2015-09-20 03:46:14.747066,slurm_normal,1442720836.0,0,1.0,main_w1_handler2,2427551,10363187,False,,71532,bam,176220,sam,4644938.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21178242,,21178236,,32.0,,25001453,1442720830.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_reheader/samtools_reheader/2.0,2.0,,2015-09-20 03:47:18.933004,68510.0,6.0
,,2015-08-24 18:05:07.672535,slurm_normal,1440439532.0,0,1.0,main_w1_handler0,2415958,10190951,False,,92,bam,2028344079,sam,4459644.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",20891848,,20891796,,32.0,,24770266,1440439527.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_reheader/samtools_reheader/2.0,2.0,,2015-08-24 18:05:38.566652,68015.0,5.0
,,2015-08-22 00:12:23.496112,slurm_normal,1440202376.0,0,1.0,main_w1_handler0,2414301,10170206,False,,92,bam,4969021069,sam,4438722.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20858774,,20858619,,32.0,,24770266,1440202371.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_reheader/samtools_reheader/2.0,2.0,,2015-08-22 00:13:00.931508,68015.0,5.0
,,2015-08-25 00:27:32.480050,slurm_normal,1440462494.0,0,1.0,main_w1_handler2,2412058,10193154,False,,92,bam,55156283,sam,4462303.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",20895112,,20895043,,32.0,,24750298,1440462472.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_reheader/samtools_reheader/2.0,2.0,,2015-08-25 00:28:18.013648,67925.0,22.0
,,2015-08-25 00:26:56.136797,slurm_normal,1440462439.0,0,1.0,main_w2_handler1,2412058,10193150,False,,92,bam,23531194,sam,4462296.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",20895111,,20895042,,32.0,,24750298,1440462434.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_reheader/samtools_reheader/2.0,2.0,,2015-08-25 00:27:20.733758,67925.0,5.0
,,2015-08-25 02:19:58.949316,slurm_normal,1440469223.0,0,1.0,main_w2_handler1,2417562,10193453,False,,186274634,bam,186292869,bam,4462781.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",20895512,,20895513,,32.0,,24816218,1440469215.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_reheader/samtools_reheader/2.0,2.0,,2015-08-25 02:20:25.605117,68143.0,8.0
,,2015-08-26 13:44:20.655265,slurm_normal,1440596790.0,0,1.0,main_w1_handler2,2415738,10204072,False,,3801057047,bam,69602,sam,4473653.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/012/203/dataset_12203125.dat""","""dm6_iso_all""",20902598,,20914985,,32.0,,24758913,1440596682.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_reheader/samtools_reheader/2.0,2.0,,2015-08-26 13:46:34.277336,58185.0,108.0
,,2015-08-26 20:00:11.069779,slurm_normal,1440619242.0,0,1.0,main_w2_handler0,2404736,10206554,False,,92,bam,19449309851,sam,4476195.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/bosTau7.len""","""bosTau7""",20919016,,20916689,,32.0,,24855434,1440619237.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_reheader/samtools_reheader/2.0,2.0,,2015-08-26 20:00:45.087855,67320.0,5.0
,,2015-08-31 14:45:00.704983,slurm_normal,1441032331.0,0,1.0,main_w1_handler1,2424098,10230606,False,,92,bam,85120842,sam,4506091.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20962788,,20961579,,32.0,,24748317,1441032326.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_reheader/samtools_reheader/2.0,2.0,,2015-08-31 14:45:36.541805,60631.0,5.0
,,2015-09-01 09:33:05.220762,slurm_normal,1441100054.0,0,1.0,main_w1_handler0,2424314,10235497,False,,9239494,bam,277,bam,4514674.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20971386,,20971359,,32.0,,24258230,1441100048.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_reheader/samtools_reheader/2.0,2.0,,2015-09-01 09:34:19.637893,66686.0,6.0
,,2015-10-26 22:07:34.617884,slurm_normal,1445897286.0,0,1.0,main_w1_handler0,2486152,10739992,False,,123427042,bam,123427042,bam,4999839.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21759631,,21759631,,32.0,,25906276,1445897279.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_reheader/samtools_reheader/2.0,2.0,,2015-10-26 22:08:10.195450,,7.0
,,2015-09-27 18:50:35.666744,slurm_normal,1443379862.0,0,1.0,main_w1_handler0,2452823,10443028,False,,92,bam,63768207,sam,4721293.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",21296739,,21296478,,32.0,,25300191,1443379858.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_reheader/samtools_reheader/2.0,2.0,,2015-09-27 18:51:05.224063,49555.0,4.0
,,2015-09-27 18:50:34.801472,slurm_normal,1443380015.0,0,1.0,main_w1_handler0,2452823,10443027,False,,92,bam,67205724,sam,4721290.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",21296738,,21296472,,32.0,,25300191,1443380008.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_reheader/samtools_reheader/2.0,2.0,,2015-09-27 18:53:49.994720,49555.0,7.0
,,2015-09-27 18:50:33.500163,slurm_normal,1443379849.0,0,1.0,main_w2_handler1,2452823,10443026,False,,92,bam,85221094,sam,4721288.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",21296737,,21296467,,32.0,,25300191,1443379845.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_reheader/samtools_reheader/2.0,2.0,,2015-09-27 18:50:52.482121,49555.0,4.0
,,2015-12-11 04:09:22.409848,slurm_normal,1449806989.0,0,1.0,main_w1_handler2,2534163,11146706,False,,10185824,bam,10185824,bam,5417019.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22405065,,22405065,,32.0,,26678137,1449806984.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_reheader/samtools_reheader/2.0,2.0,,2015-12-11 04:09:52.791718,75023.0,5.0
,,2015-12-11 04:09:20.048591,slurm_normal,1449806997.0,0,1.0,main_w1_handler1,2534163,11146704,False,,13466118,bam,13466118,bam,5417021.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22405063,,22405063,,32.0,,26678137,1449806992.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_reheader/samtools_reheader/2.0,2.0,,2015-12-11 04:10:00.936922,75023.0,5.0
,,2015-12-11 04:09:20.913350,slurm_normal,1449806994.0,0,1.0,main_w2_handler1,2534163,11146705,False,,10204872,bam,10204872,bam,5417020.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22405064,,22405064,,32.0,,26678137,1449806989.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_reheader/samtools_reheader/2.0,2.0,,2015-12-11 04:09:56.583294,75023.0,5.0
,,2015-12-11 04:25:31.290947,slurm_normal,1449807959.0,0,1.0,main_w2_handler0,2534163,11146773,False,,10185824,bam,58782407,sam,5417088.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22405155,,22405135,,32.0,,26678137,1449807954.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_reheader/samtools_reheader/2.0,2.0,,2015-12-11 04:26:02.302636,75023.0,5.0
,,2015-12-11 04:25:28.212098,slurm_normal,1449807953.0,0,1.0,main_w1_handler2,2534163,11146771,False,,13466118,bam,78430670,sam,5417087.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22405153,,22405133,,32.0,,26678137,1449807949.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_reheader/samtools_reheader/2.0,2.0,,2015-12-11 04:25:57.141593,75023.0,4.0
,,2015-12-11 04:25:29.879172,slurm_normal,1449807961.0,0,1.0,main_w2_handler1,2534163,11146772,False,,10204872,bam,61704583,sam,5417089.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22405154,,22405134,,32.0,,26678137,1449807954.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_reheader/samtools_reheader/2.0,2.0,,2015-12-11 04:26:04.442166,75023.0,7.0
,,2015-10-08 14:44:26.954286,slurm_normal,1444315532.0,0,1.0,main_w1_handler2,2449788,10528481,False,,626949625,bam,626949625,bam,4802875.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21246870,,21246870,,32.0,,25570515,1444315484.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_reheader/samtools_reheader/2.0,2.0,,2015-10-08 14:45:37.691741,69938.0,48.0
,,2015-10-12 10:15:03.662479,slurm_normal,1444644936.0,0,1.0,main_w2_handler1,2371580,10546777,False,,92,bam,92,bam,4820406.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",21480491,,21480491,,32.0,,24222268,1444644932.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_reheader/samtools_reheader/2.0,2.0,,2015-10-12 10:15:40.566743,26891.0,4.0
,,2015-10-12 10:47:03.845011,slurm_normal,1444646860.0,0,1.0,main_w1_handler0,2371580,10547121,False,,92,bam,1189842434,sam,4820603.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",21481424,,21465451,,32.0,,24222268,1444646842.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_reheader/samtools_reheader/2.0,2.0,,2015-10-12 10:47:46.001814,26891.0,18.0
,,2015-10-23 13:42:56.320781,slurm_normal,1445607807.0,0,1.0,main_w2_handler1,2481570,10699989,False,,92,bam,130993184,sam,4962848.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21698380,,21690417,,32.0,,25449068,1445607802.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_reheader/samtools_reheader/2.0,2.0,,2015-10-23 13:43:32.846882,56294.0,5.0
,,2015-12-11 20:50:25.484860,slurm_normal,1449867100.0,0,1.0,main_w2_handler1,2535397,11160460,False,,10204871,bam,3154,sam,5427916.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22422075,,22422068,,32.0,,26678137,1449867082.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_reheader/samtools_reheader/2.0,2.0,,2015-12-11 20:51:44.604228,75023.0,18.0
,,2015-12-11 20:50:26.606045,slurm_normal,1449867100.0,0,1.0,main_w2_handler0,2535397,11160461,False,,10185822,bam,3154,sam,5427914.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22422076,,22422070,,32.0,,26678137,1449867079.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_reheader/samtools_reheader/2.0,2.0,,2015-12-11 20:51:45.756712,75023.0,21.0
