create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.addlast,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.orfml,parameters.out_format2,parameters.out_format3,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-08-29 18:10:21.981278,slurm_normal,1440871858.0,0.0,,1.0,main_w1_handler1,2422946,10221860,False,,48593,fasta,4493837.roundup,slurm,,132112168.0,corral-repl,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20948504,,"""100""","""fasta""","""gff""",32.0,,24835722,1440871852.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2015-08-29 18:11:03.472690,68176.0,6.0
2015-10-30 10:07:42.763549,slurm_normal,1446199691.0,0.0,,1.0,main_w1_handler2,2490237,10770791,False,,17320,fasta,5029374.roundup,slurm,,132112168.0,corral-repl,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21807879,,"""100""","""fasta""","""gff""",32.0,,25992337,1446199681.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2015-10-30 10:08:19.178457,,10.0
2015-10-30 09:54:48.478348,slurm_normal,1446198909.0,0.0,,1.0,main_w2_handler0,2490298,10770706,False,,17320,fasta,5029290.roundup,slurm,,132112168.0,corral-repl,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21807824,,"""63""","""fasta""","""gff""",32.0,,25992815,1446198905.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2015-10-30 09:55:13.937973,,4.0
2015-10-30 09:56:29.033649,slurm_normal,1446199010.0,0.0,,1.0,main_w2_handler1,2490298,10770714,False,,17320,fasta,5029298.roundup,slurm,,132112168.0,corral-repl,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21807824,,"""1""","""fasta""","""gff""",32.0,,25992815,1446199005.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2015-10-30 09:56:54.579878,,5.0
2015-10-30 08:25:12.030363,slurm_normal,1446193557.0,0.0,,1.0,main_w1_handler0,2490194,10770054,False,,17320,fasta,5028697.roundup,slurm,,132112168.0,corral-repl,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21806913,,"""100""","""fasta""","""gff""",32.0,,25992246,1446193553.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2015-10-30 08:26:01.780950,,4.0
2015-11-06 06:25:16.414401,slurm_normal,1446791337.0,0.0,,1.0,main_w1_handler1,2457217,10832905,False,,18156632,fasta,5088033.roundup,slurm,,132112168.0,corral-repl,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21890041,,"""100""","""fasta""","""gff""",32.0,,25221156,1446791135.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2015-11-06 06:29:02.550529,2919.0,202.0
2015-12-16 14:52:55.036819,slurm_normal,1450277608.0,0.0,,1.0,main_w2_handler0,2005538,11197918,False,,2767,fasta,5468770.roundup,slurm,,132112168.0,corral-repl,,"""yes""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",22483160,,"""10""","""fasta""","""swiss""",32.0,,26500537,1450277602.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2015-12-16 14:53:33.492618,51844.0,6.0
2015-11-24 15:07:05.778784,slurm_normal,1448377647.0,0.0,,1.0,main_w1_handler0,2495382,10995810,False,,15315696,fasta,5255272.roundup,slurm,,132112168.0,corral-repl,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22142310,,"""600""","""fasta""","""embl""",32.0,,26097509,1448377642.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2015-11-24 15:07:31.333614,,5.0
2015-11-30 13:25:28.839409,slurm_normal,1448889957.0,0.0,,1.0,main_w2_handler0,2523269,11042877,False,,15315696,fasta,5298120.roundup,slurm,,132112168.0,corral-repl,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22218782,,"""600""","""fasta""","""gff""",32.0,,26493169,1448889951.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2015-11-30 13:26:02.656438,,6.0
2016-02-08 21:58:59.399097,slurm_normal,1454968765.0,0.0,,1.0,main_w1_handler2,2589495,11753544,False,,48593,fasta,6009612.roundup,slurm,,132112168.0,corral-repl,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23244747,,"""100""","""fasta""","""gff""",32.0,,28071003,1454968761.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2016-02-08 21:59:29.169635,75009.0,4.0
2016-02-24 18:05:55.751526,slurm_normal,1456337697.0,0.0,,1.0,main_w2_handler1,2610116,11931239,False,,8257647,fasta,6159977.roundup,slurm,,132112168.0,corral-repl,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23478128,,"""1""","""fasta""","""gff""",32.0,,28549225,1456337602.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2016-02-24 18:15:02.508268,79128.0,95.0
2016-02-24 23:03:39.215431,slurm_normal,1456355080.0,0.0,,1.0,main_w1_handler2,2610116,11933666,False,,7951289,fasta,6162677.roundup,slurm,,132112168.0,corral-repl,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23478219,,"""1""","""fasta""","""gff""",32.0,,28549225,1456355067.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2016-02-24 23:04:44.572484,79128.0,13.0
2016-02-24 23:12:19.284327,slurm_normal,1456355587.0,0.0,,1.0,main_w1_handler0,2610116,11933831,False,,4700953,fasta,6162748.roundup,slurm,,132112168.0,corral-repl,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23504746,,"""20""","""fasta""","""gff""",32.0,,28549225,1456355577.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2016-02-24 23:13:15.087069,79128.0,10.0
2016-02-24 23:45:14.722138,slurm_normal,1456357561.0,0.0,,1.0,main_w1_handler0,2611695,11934033,False,,504491,fasta,6163018.roundup,slurm,,132112168.0,corral-repl,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23505085,,"""100""","""fasta""","""gff""",32.0,,28549225,1456357556.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2016-02-24 23:46:05.500175,79128.0,5.0
2016-02-25 02:29:20.720874,slurm_normal,1456367392.0,0.0,,1.0,main_w1_handler0,2611695,11934789,False,,504491,fasta,6164162.roundup,slurm,,132112168.0,corral-repl,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23505085,,"""30""","""fasta""","""gff""",32.0,,28549225,1456367386.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2016-02-25 02:29:56.412370,79128.0,6.0
2016-03-15 00:54:15.367730,slurm_normal,1458003308.0,0.0,,1.0,main_w1_handler0,2633631,12135804,False,,65972,fasta,6352991.roundup,slurm,,132112168.0,corral-repl,,"""yes""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23839756,,"""100""","""fasta""","""gff""",32.0,,27453530,1458003302.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2016-03-15 00:55:10.013943,76800.0,6.0
2016-09-15 13:07:58.401717,slurm_normal,1473944896.0,0.0,,1.0,main_w4_handler1,2637199,13856189,False,,7319087,fasta,8079286.roundup,slurm,,132112168.0,corral-repl,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f170f39d11b37272'}]","""100""","""fasta""","""swiss""",32.0,,32971091,1473944890.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2016-09-15 13:08:18.777654,80842.0,6.0
2016-09-15 13:11:33.429986,slurm_normal,1473945111.0,0.0,,1.0,main_w3_handler1,2637199,13856224,False,,7319087,fasta,8079320.roundup,slurm,,132112168.0,corral-repl,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f170f39d11b37272'}]","""50""","""fasta""","""gff""",32.0,,32971091,1473945106.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2016-09-15 13:11:53.932034,80842.0,5.0
2016-09-15 13:51:59.953390,slurm_normal,1473947548.0,0.0,,1.0,main_w3_handler0,2637199,13856717,False,,7327504,fasta,8079848.roundup,slurm,,132112168.0,corral-repl,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57a85592e38b9c260'}]","""20""","""fasta""","""gff""",32.0,,32971091,1473947538.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2016-09-15 13:52:29.041355,80842.0,10.0
2016-09-16 08:21:08.815042,slurm_normal,1474014114.0,0.0,,1.0,main_w3_handler1,2637199,13863423,False,,128761150,fasta,8086633.roundup,slurm,,132112168.0,corral-repl,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57c3d9ca6487caa41'}]","""20""","""fasta""","""embl""",32.0,,32971091,1474014081.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2016-09-16 08:21:56.348463,80842.0,33.0
2016-09-19 12:40:22.574649,slurm_normal,1474288853.0,0.0,,1.0,main_w4_handler1,2808908,13883221,False,,30277,fasta,8106362.roundup,slurm,,132112168.0,corral-repl,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53b492f00da8b75ec'}]","""100""","""fasta""","""gff""",32.0,,32728479,1474288841.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2016-09-19 12:40:55.907106,,12.0
2016-04-04 14:13:12.644312,slurm_normal,1459779243.0,0.0,,1.0,main_w1_handler2,2656960,12334093,False,,119935500,fasta,6540312.roundup,slurm,,132112168.0,corral-repl,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",24136661,,"""100""","""fasta""","""gff""",32.0,,28200911,1459779205.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2016-04-04 14:14:05.986717,78239.0,38.0
2016-04-11 16:47:36.483324,slurm_normal,1460393448.0,0.0,,1.0,main_w2_handler1,2661221,12419758,False,,48593,fasta,6620809.roundup,slurm,,132112168.0,corral-repl,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",24254072,,"""1""","""fasta""","""gff""",32.0,,28676979,1460393440.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2016-04-11 16:50:54.095124,79473.0,8.0
2016-04-21 18:17:38.293099,slurm_normal,1461262688.0,0.0,,1.0,main_w2_handler1,2678292,12553241,False,,560563,fasta,6741592.roundup,slurm,,132112168.0,corral-repl,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54de6d63579c066e1'}]","""1""","""fasta""","""gff""",32.0,,28549225,1461262684.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2016-04-21 18:18:16.719271,79128.0,4.0
2016-06-01 14:31:25.893262,slurm_normal,1464791524.0,0.0,,1.0,main_w2_handler0,2719123,13041317,False,,27309282,fasta,7220800.roundup,slurm,,132112168.0,corral-repl,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b573060dda38e0ccfe'}]","""100""","""fasta""","""gff""",32.0,,30442453,1464791513.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2016-06-01 14:32:06.568888,,11.0
2016-07-20 22:20:20.924108,slurm_normal,1469053270.0,0.0,,1.0,main_w2_handler0,2771614,13456487,False,,9797,fasta,7670688.roundup,slurm,,132112168.0,corral-repl,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5db661a055a6db61b'}]","""100""","""fasta""","""gff""",32.0,,31597484,1469053265.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2016-07-20 22:21:12.470908,,5.0
2017-05-08 22:48:06.732096,slurm_normal,1494283696.0,0.0,,1.0,main_w4_handler0,3061030,15785086,False,,1804,fasta,9891349.roundup,slurm,,132112168.0,corral-repl,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29525392}]","""100""","""fasta""","""gff""",32.0,,37259414,1494283692.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2017-05-08 22:48:20.940177,103884.0,4.0
2016-07-28 16:00:21.431684,slurm_normal,1469721647.0,0.0,,1.0,main_w1_handler0,2638750,13517041,False,,18165,fasta,7732370.roundup,slurm,,132112168.0,corral-repl,,"""yes""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58613c7e6d4956445'}]","""1""","""fasta""","""gff""",32.0,,31310405,1469721639.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2016-07-28 16:00:51.021793,12752.0,8.0
2016-10-21 06:34:58.998973,slurm_normal,1477031725.0,0.0,,1.0,main_w4_handler0,2831513,14136774,False,,77132,fasta,8350707.roundup,slurm,,132112168.0,corral-repl,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b595a56aa1d822f351'}]","""100""","""fasta""","""gff""",32.0,,33163556,1477031711.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2016-10-21 06:35:28.451251,,14.0
2016-08-19 11:54:52.891492,slurm_normal,1471607736.0,0.0,,1.0,main_w4_handler1,2771237,13686653,False,,22022680,fasta,7901331.roundup,slurm,,132112168.0,corral-repl,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5058073cfc5a26772'}]","""100""","""fasta""","""gff""",32.0,,31862173,1471607727.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2016-08-19 11:55:38.700759,85672.0,9.0
2016-08-19 11:50:12.121258,slurm_normal,1471607460.0,0.0,,1.0,main_w4_handler1,2771237,13686647,False,,51066798,fasta,7901327.roundup,slurm,,132112168.0,corral-repl,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b530f9e64acb1a24de'}]","""100""","""fasta""","""gff""",32.0,,31862173,1471607437.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2016-08-19 11:51:02.070045,85672.0,23.0
2016-08-16 07:04:36.850081,slurm_normal,1471331094.0,0.0,,1.0,main_w1_handler1,2771237,13665602,False,,22313151,fasta,7881978.roundup,slurm,,132112168.0,corral-repl,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57684302a51dbc230'}]","""100""","""fasta""","""gff""",32.0,,31862173,1471331087.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2016-08-16 07:04:57.832678,85672.0,7.0
2017-01-11 13:50:44.171391,slurm_normal,1484142674.0,0.0,,1.0,main_w4_handler0,2921888,14740121,False,,67206976,fasta,8905023.roundup,slurm,,132112168.0,corral-repl,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27661700}]","""100""","""fasta""","""gff""",32.0,,35312546,1484142654.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2017-01-11 13:51:19.751601,41615.0,20.0
2016-09-07 07:33:24.730113,slurm_normal,1473233623.0,0.0,,1.0,main_w4_handler1,2812712,13794957,False,,821,fasta,8015333.roundup,slurm,,132112168.0,corral-repl,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5409387b84c51dd2f'}]","""100""","""fasta""","""gff""",32.0,,32807714,1473233617.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2016-09-07 07:33:46.957756,,6.0
2017-01-11 16:27:13.249560,slurm_normal,1484152124.0,0.0,,1.0,main_w3_handler0,2953104,14741340,False,,290404,fasta,8906188.roundup,slurm,,132111800.0,corral-repl,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27893099}]","""100""","""fasta""","""gff""",32.0,,35111472,1484152041.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2017-01-11 16:28:55.200172,,83.0
2016-09-05 23:59:04.073258,slurm_normal,1473119991.0,0.0,,1.0,main_w4_handler0,2777629,13784685,False,,115482765,fasta,8006250.roundup,slurm,,132112168.0,corral-repl,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e71997675b5c12a9'}]","""100""","""fasta""","""gff""",32.0,,31758353,1473119964.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2016-09-05 23:59:54.474370,,27.0
2016-11-10 17:10:01.378460,slurm_normal,1478797956.0,0.0,,1.0,main_w3_handler1,2886717,14308419,False,,153153821,fasta,8516662.roundup,slurm,,132112168.0,corral-repl,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51449b0356364ff8a'}]","""100""","""fasta""","""gff""",32.0,,34149942,1478797825.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2016-11-10 17:12:44.062111,,131.0
2016-11-13 07:00:14.027929,slurm_normal,1479020425.0,0.0,,1.0,main_w4_handler0,2892298,14327818,False,,10200,fasta,8535142.roundup,slurm,,132112168.0,corral-repl,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51050bf7b4bdf615f'}]","""100""","""fasta""","""gff""",32.0,,32480544,1479020420.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2016-11-13 07:00:27.665777,77853.0,5.0
2016-11-20 23:21:41.566518,slurm_normal,1479684118.0,0.0,,1.0,main_w4_handler0,2902478,14393141,False,,59633,fasta,8598496.roundup,slurm,,132112168.0,corral-repl,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c2f85cb2cdd4975e'}]","""100""","""fasta""","""gff""",32.0,,32830342,1479684105.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2016-11-20 23:21:59.160338,89722.0,13.0
2017-01-16 08:28:38.983411,slurm_normal,1484555328.0,0.0,,1.0,main_w3_handler1,2941370,14775438,False,,290404,fasta,8937849.roundup,slurm,,132112168.0,corral-repl,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27942196}]","""100""","""fasta""","""gff""",32.0,,35107546,1484555324.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2017-01-16 08:28:51.284121,,4.0
