create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,inputA,inputA_filetype,inputB,inputB1,inputB1_filetype,inputB2,inputB2_filetype,inputB_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.addition,parameters.addition2.__current_case__,parameters.addition2.addition2_select,parameters.addition2.fd,parameters.addition2.fu,parameters.addition2.id,parameters.addition2.iu,parameters.chromInfo,parameters.dbkey,parameters.inputA.values,parameters.io,parameters.k,parameters.mdb,parameters.overlap_with.__current_case__,parameters.overlap_with.inputB.values,parameters.overlap_with.source,parameters.strand,parameters.ties,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2018-03-07 16:22:00.328177,slurm_normal,1520439739.0,0,7680.0,1.0,main_w3_handler1,3404417,18642652,False,,158567,gtf,1250477,1250477,gff3,,,gff3,12738203,slurm,,132112168.0,corral-repl,,"""false""",0,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34270829}]","""false""","""1""","""each""",1,"[{'src': 'hda', 'id': 34254476}]",history,"""-S""","""all""",32.0,,43612412,1520439734.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.27.0.0,2.27.0.0,,2018-03-07 16:22:21.472484,111552.0,5.0
2018-03-07 16:35:17.311390,slurm_normal,1520440534.0,0,7680.0,1.0,main_w3_handler0,2886279,18643031,False,,29037,bed,2497277,2497277,bed,,,bed,12738446,slurm,,132112168.0,corral-repl,,"""false""",0,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34103701}]","""true""","""1""","""each""",1,"[{'src': 'hda', 'id': 34271271}]",history,"""""","""all""",32.0,,43943959,1520440529.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.27.0.0,2.27.0.0,,2018-03-07 16:35:37.322595,94242.0,5.0
2018-03-08 00:40:34.087314,slurm_normal,1520469654.0,0,7680.0,1.0,main_w4_handler0,3404417,18649703,False,,45500,bed,1250477,1250477,gff3,,,gff3,12744735,slurm,,132112168.0,corral-repl,,"""false""",0,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34281684}]","""false""","""1""","""each""",1,"[{'src': 'hda', 'id': 34254476}]",history,"""-S""","""all""",32.0,,43612412,1520469649.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.27.0.0,2.27.0.0,,2018-03-08 00:40:57.488085,111552.0,5.0
2018-03-08 01:01:43.015954,slurm_normal,1520470934.0,0,7680.0,1.0,main_w3_handler1,3404417,18649921,False,,40851,bed,1250477,1250477,gff3,,,gff3,12745120,slurm,,132112168.0,corral-repl,,"""false""",0,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34282335}]","""false""","""1""","""each""",1,"[{'src': 'hda', 'id': 34254476}]",history,"""-S""","""all""",32.0,,43612412,1520470929.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.27.0.0,2.27.0.0,,2018-03-08 01:02:16.524540,111552.0,5.0
2018-03-08 01:11:14.618299,slurm_normal,1520471513.0,0,7680.0,1.0,main_w3_handler0,3404417,18650000,False,Job output deleted by user before job completed.,10802,bed,1250477,1250477,gff3,,,gff3,12745308,slurm,,132112168.0,corral-repl,,"""false""",0,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34282456}]","""false""","""1""","""each""",1,"[{'src': 'hda', 'id': 34254476}]",history,"""-S""","""all""",32.0,,43612412,1520471509.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.27.0.0,2.27.0.0,,2018-03-08 01:11:55.877401,111552.0,4.0
2018-03-08 01:14:20.728710,slurm_normal,1520471677.0,0,7680.0,1.0,main_w3_handler1,3404417,18650028,False,,10802,bed,4134537,4134537,gff,,,gff,12745358,slurm,,132112168.0,corral-repl,,"""false""",0,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34282456}]","""false""","""1""","""each""",1,"[{'src': 'hda', 'id': 34282487}]",history,"""""","""all""",32.0,,43612412,1520471673.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.27.0.0,2.27.0.0,,2018-03-08 01:14:38.292431,111552.0,4.0
2018-03-08 01:16:52.820006,slurm_normal,1520471825.0,0,7680.0,1.0,main_w4_handler1,3404417,18650054,False,,10802,bed,1250477,1250477,gff3,,,gff3,12745407,slurm,,132112168.0,corral-repl,,"""false""",0,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34282456}]","""false""","""1""","""each""",1,"[{'src': 'hda', 'id': 34254476}]",history,"""-S""","""all""",32.0,,43612412,1520471821.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.27.0.0,2.27.0.0,,2018-03-08 01:17:08.269645,111552.0,4.0
2018-03-08 12:51:09.910482,slurm_normal,1520513490.0,0,7680.0,1.0,main_w3_handler1,3455679,18656863,False,,27171,bed,2958228,2958228,bed,,,bed,12752780,slurm,,132112168.0,corral-repl,,"""true""",0,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34293049}]","""false""","""1""","""each""",1,"[{'src': 'hda', 'id': 34293050}]",history,"""""","""all""",32.0,,44435095,1520513486.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.27.0.0,2.27.0.0,,2018-03-08 12:51:33.400841,123568.0,4.0
2018-03-08 14:44:37.533865,slurm_normal,1520520294.0,0,7680.0,1.0,main_w3_handler0,3277632,18658331,False,,890846,bed,2984873,2984873,bed,,,bed,12754279,slurm,,132112168.0,corral-repl,,"""true""",0,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 34295333}]","""false""","""1""","""each""",1,"[{'src': 'hda', 'id': 34295264}]",history,"""""","""all""",32.0,,44420918,1520520286.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.27.0.0,2.27.0.0,,2018-03-08 14:44:56.548344,112954.0,8.0
2018-03-08 18:43:09.072823,slurm_normal,1520534613.0,0,7680.0,1.0,main_w3_handler0,3404417,18661623,False,,15233,gtf,1250477,1250477,gff3,,,gff3,12757720,slurm,,132112168.0,corral-repl,,"""false""",0,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34303369}]","""false""","""1""","""each""",1,"[{'src': 'hda', 'id': 34303141}]",history,"""-S""","""all""",32.0,,43612412,1520534609.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.27.0.0,2.27.0.0,,2018-03-08 18:43:35.640334,111552.0,4.0
2018-03-08 18:30:56.209798,slurm_normal,1520534342.0,0,7680.0,1.0,main_w3_handler0,3404417,18661498,False,,21479,gtf,1250477,1250477,gff3,,,gff3,12757615,slurm,,132112168.0,corral-repl,,"""false""",0,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34303074}]","""false""","""2""","""each""",1,"[{'src': 'hda', 'id': 34303141}]",history,"""-S""","""all""",32.0,,43612412,1520534337.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.27.0.0,2.27.0.0,,2018-03-08 18:39:43.605373,111552.0,5.0
2018-03-08 18:29:27.409801,slurm_normal,1520533780.0,0,7680.0,1.0,main_w4_handler0,3404417,18661482,False,,21479,gtf,1250477,1250477,gff3,,,gff3,12757524,slurm,,132112168.0,corral-repl,,"""false""",0,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34303074}]","""false""","""1""","""each""",1,"[{'src': 'hda', 'id': 34303141}]",history,"""-S""","""all""",32.0,,43612412,1520533775.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.27.0.0,2.27.0.0,,2018-03-08 18:29:43.166404,111552.0,5.0
2018-03-09 00:01:27.444130,slurm_normal,1520553714.0,0,7680.0,1.0,main_w3_handler1,3404417,18665592,False,,12756,gff,1250477,1250477,gff3,,,gff3,12761612,slurm,,132112168.0,corral-repl,,"""false""",0,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34309944}]","""false""","""1""","""each""",1,"[{'src': 'hda', 'id': 34303141}]",history,"""-S""","""all""",32.0,,43612412,1520553711.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.27.0.0,2.27.0.0,,2018-03-09 00:01:56.398654,111552.0,3.0
2018-03-09 00:09:57.161119,slurm_normal,1520554240.0,0,7680.0,1.0,main_w4_handler1,3404417,18665638,False,,18196,gff,1250477,1250477,gff3,,,gff3,12761681,slurm,,132112168.0,corral-repl,,"""false""",0,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34310005}]","""false""","""1""","""each""",1,"[{'src': 'hda', 'id': 34303141}]",history,"""-S""","""all""",32.0,,43612412,1520554237.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.27.0.0,2.27.0.0,,2018-03-09 00:10:46.303817,111552.0,3.0
2018-03-09 13:19:05.823840,slurm_normal,1520601559.0,0,7680.0,1.0,main_w3_handler0,3411628,18671771,False,,5966,bed,12058080,12058080,bed,,,bed,12768250,slurm,,132112168.0,corral-repl,,"""false""",0,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34323281}]","""false""","""1""","""each""",1,"[{'src': 'hda', 'id': 34322987}]",history,"""""","""first""",32.0,,44502086,1520601555.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.27.0.0,2.27.0.0,,2018-03-09 13:19:21.896717,29502.0,4.0
2018-03-09 13:17:45.402106,slurm_normal,1520601490.0,0,7680.0,1.0,main_w4_handler1,3411628,18671731,False,,12058080,bed,5966,5966,bed,6798.0,bed,bed,12768237,slurm,,132112168.0,corral-repl,,"""false""",0,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34322987}]","""false""","""1""","""each""",1,"[{'src': 'hda', 'id': 34323281}, {'src': 'hda', 'id': 34323282}]",history,"""""","""first""",32.0,,44502086,1520601476.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.27.0.0,2.27.0.0,,2018-03-09 13:18:11.542445,29502.0,14.0
2018-03-09 13:19:06.057282,slurm_normal,1520601556.0,0,7680.0,1.0,main_w4_handler1,3411628,18671773,False,,6798,bed,12058080,12058080,bed,,,bed,12768248,slurm,,132112168.0,corral-repl,,"""false""",0,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34323282}]","""false""","""1""","""each""",1,"[{'src': 'hda', 'id': 34322987}]",history,"""""","""first""",32.0,,44502086,1520601552.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.27.0.0,2.27.0.0,,2018-03-09 13:19:19.435919,29502.0,4.0
2018-03-09 22:27:44.652655,slurm_normal,1520634475.0,0,7680.0,1.0,main_w3_handler1,3450320,18677914,False,,8881,bed,7766,7766,bed,,,bed,12774174,slurm,,132112168.0,corral-repl,,"""true""",0,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""","""sacCer3""","[{'src': 'hda', 'id': 34332875}]","""false""","""1""","""each""",1,"[{'src': 'hda', 'id': 34183457}]",history,"""""","""all""",32.0,,43914664,1520634471.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.27.0.0,2.27.0.0,,2018-03-09 22:27:57.767264,99535.0,4.0
2018-02-22 21:42:15.510796,slurm_normal,1519335760.0,0,7680.0,1.0,main_w4_handler0,3436128,18489506,False,,44477,bed,2958228,2958228,bed,,,bed,12584834,slurm,,132112168.0,corral-repl,,"""true""",0,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34022592}]","""false""","""1""","""each""",1,"[{'src': 'hda', 'id': 34022617}]",history,"""""","""all""",32.0,,44055908,1519335755.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.27.0.0,2.27.0.0,,2018-02-22 21:42:43.221605,121284.0,5.0
2018-02-22 22:43:05.710387,slurm_normal,1519339419.0,0,7680.0,1.0,main_w4_handler0,3320392,18490198,False,,2203,bed,2958228,2958228,bed,,,bed,12585451,slurm,,132112168.0,corral-repl,,"""true""",0,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34023553}]","""false""","""1""","""each""",1,"[{'src': 'hda', 'id': 33270843}]",history,"""""","""all""",32.0,,44104275,1519339415.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.27.0.0,2.27.0.0,,2018-02-22 22:43:40.749652,115950.0,4.0
2018-02-24 07:39:46.988674,slurm_normal,1519458001.0,0,7680.0,1.0,main_w4_handler0,3382258,18505299,False,,4510,bed,2313355,2313355,bed,,,bed,12601244,slurm,,132112168.0,corral-repl,,"""false""",2,a,false,false,false,false,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 33192328}]","""false""","""1""","""each""",1,"[{'src': 'hda', 'id': 34045059}]",history,"""""","""all""",32.0,,43096841,1519457998.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.27.0.0,2.27.0.0,,2018-02-24 07:40:03.501238,90802.0,3.0
2018-02-24 13:39:39.681315,slurm_normal,1519479593.0,0,7680.0,1.0,main_w3_handler0,3437284,18506891,False,,360267,bed,2736712,2736712,bed,,,bed,12602906,slurm,,132112168.0,corral-repl,,"""false""",0,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34047482}]","""false""","""1""","""each""",1,"[{'src': 'hda', 'id': 34047469}]",history,"""""","""first""",32.0,,43861720,1519479588.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.27.0.0,2.27.0.0,,2018-02-24 13:39:55.701934,70484.0,5.0
2018-02-24 20:48:55.076524,slurm_normal,1519505348.0,0,7680.0,1.0,main_w3_handler1,3436128,18508357,False,,67930,bed,948666,948666,bed,,,bed,12604491,slurm,,132112168.0,corral-repl,,"""true""",0,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 34050293}]","""false""","""1""","""each""",1,"[{'src': 'hda', 'id': 34050297}]",history,"""""","""all""",32.0,,44119645,1519505344.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.27.0.0,2.27.0.0,,2018-02-24 20:49:09.742868,121284.0,4.0
2018-02-25 10:27:24.688750,slurm_normal,1519554470.0,0,7680.0,1.0,main_w4_handler1,3436128,18511548,False,,1671,bed,948666,948666,bed,,,bed,12607840,slurm,,132112168.0,corral-repl,,"""true""",0,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 34054899}]","""false""","""1""","""each""",1,"[{'src': 'hda', 'id': 34050297}]",history,"""""","""all""",32.0,,44119645,1519554466.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.27.0.0,2.27.0.0,,2018-02-25 10:27:54.076796,121284.0,4.0
2018-02-25 10:33:11.003019,slurm_normal,1519554804.0,0,7680.0,1.0,main_w3_handler0,3436128,18511565,False,,33196,bed,948666,948666,bed,,,bed,12607852,slurm,,132112168.0,corral-repl,,"""true""",0,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 34054922}]","""false""","""1""","""each""",1,"[{'src': 'hda', 'id': 34050297}]",history,"""""","""all""",32.0,,44119645,1519554798.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.27.0.0,2.27.0.0,,2018-02-25 10:33:26.271102,121284.0,6.0
2018-02-26 01:11:23.165057,slurm_normal,1519607495.0,0,7680.0,1.0,main_w4_handler1,3442239,18517281,False,,1316,bed,631965,631965,bed,,,bed,12613432,slurm,,132112168.0,corral-repl,,"""true""",0,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34063907}]","""false""","""1""","""each""",1,"[{'src': 'hda', 'id': 34063945}]",history,"""""","""all""",32.0,,44159768,1519607491.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.27.0.0,2.27.0.0,,2018-02-26 01:11:39.008328,,4.0
2018-02-26 19:40:26.099384,slurm_normal,1519674598.0,0,7680.0,1.0,main_w3_handler1,3320392,18526263,False,,1981,bed,2958228,2958228,bed,,,bed,12622369,slurm,,132112168.0,corral-repl,,"""true""",0,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34079041}]","""false""","""1""","""each""",1,"[{'src': 'hda', 'id': 33270843}]",history,"""""","""all""",32.0,,44175929,1519674593.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.27.0.0,2.27.0.0,,2018-02-26 19:50:00.303409,115950.0,5.0
2018-02-26 19:28:04.449528,slurm_normal,1519673296.0,0,7680.0,1.0,main_w4_handler0,3320392,18526062,False,,734,bed,2958228,2958228,bed,,,bed,12622107,slurm,,132112168.0,corral-repl,,"""true""",0,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34078528}]","""false""","""1""","""each""",1,"[{'src': 'hda', 'id': 33270843}]",history,"""""","""all""",32.0,,44175929,1519673292.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.27.0.0,2.27.0.0,,2018-02-26 19:28:18.743666,115950.0,4.0
2018-02-26 20:01:38.167252,slurm_normal,1519675311.0,0,7680.0,1.0,main_w3_handler0,3320392,18526519,False,,2431,bed,2958228,2958228,bed,,,bed,12622550,slurm,,132109816.0,corral-repl,,"""true""",0,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34079620}]","""false""","""1""","""each""",1,"[{'src': 'hda', 'id': 33270843}]",history,"""""","""all""",32.0,,44175929,1519675305.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.27.0.0,2.27.0.0,,2018-02-26 20:01:52.576334,115950.0,6.0
