create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.d,parameters.dbkey,parameters.families,parameters.filter.__current_case__,parameters.filter.filter_selector,parameters.gt_pl_max,parameters.infile.values,parameters.lenient,parameters.min_gq,parameters.min_kindreds,parameters.only_affected,parameters.report.__current_case__,parameters.report.report_selector,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-09-13 17:22:06.007498,slurm_normal,1473787602.0,0,,1.0,main_w4_handler0,2819207,13843683,False,186754048,gemini.sqlite,,8066399.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""0""","""hg19""","""""",0,no,"""-1""","[{'src': 'hda', 'id': 'bbd44e69cb8906b516c7148ca977be92'}]","""false""","""0""","""1""","""false""",0,all,32.0,,32940546.0,1473787577.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_mendel_errors/gemini_mendel_errors/0.18.1.0,0.18.1.0,,2016-09-13 17:26:45.745248,43732,25.0
2016-09-13 17:50:49.985636,slurm_normal,1473789074.0,0,,1.0,main_w3_handler1,2819267,13843843,False,428916736,gemini.sqlite,,8066531.roundup,slurm,,132112168.0,corral-repl,,"""9a08919e79da11e69842005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""0""","""hg19""","""""",0,no,"""-1""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5fa4684f99e7efcf1'}]","""false""","""0""","""1""","""false""",0,all,32.0,,32941547.0,1473789061.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_mendel_errors/gemini_mendel_errors/0.18.1.0,0.18.1.0,,2016-09-13 17:51:18.195089,42102,13.0
2016-09-14 12:40:08.612075,slurm_normal,1473859264.0,0,,1.0,main_w3_handler0,2820023,13848716,False,355899392,gemini.sqlite,,8071986.roundup,slurm,,132112168.0,corral-repl,,"""5ba100e67a7811e691cd005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""0""","""hg19""","""""",0,no,"""-1""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5cf301a70542a6d0a'}]","""false""","""0""","""1""","""false""",0,all,32.0,,32950954.0,1473859259.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_mendel_errors/gemini_mendel_errors/0.18.1.0,0.18.1.0,,2016-09-14 13:21:06.569963,42102,5.0
2016-09-15 03:43:03.927401,slurm_normal,1473912533.0,0,,1.0,main_w4_handler0,2820747,13853457,False,355900416,gemini.sqlite,,8076556.roundup,slurm,,132112168.0,corral-repl,,"""7e91f12c7af611e69275005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""0""","""hg19""","""""",0,no,"""-1""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5b7dc5313125a001b'}]","""false""","""0""","""1""","""false""",0,all,32.0,,32950954.0,1473912526.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_mendel_errors/gemini_mendel_errors/0.18.1.0,0.18.1.0,,2016-09-15 04:08:55.480930,42102,7.0
2016-09-15 04:54:05.022315,slurm_normal,1473919091.0,0,,1.0,main_w3_handler1,2820818,13853582,False,264665088,gemini.sqlite,,8076758.roundup,slurm,,132112168.0,corral-repl,,"""6b77e24a7b0011e69bbc005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""0""","""hg19""","""""",0,no,"""-1""","[{'src': 'hda', 'id': 'bbd44e69cb8906b54574ce2002df6084'}]","""false""","""0""","""1""","""false""",0,all,32.0,,32950954.0,1473919086.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_mendel_errors/gemini_mendel_errors/0.18.1.0,0.18.1.0,,2016-09-15 05:58:12.474058,42102,5.0
2016-09-15 04:54:31.009844,slurm_normal,1474031799.0,0,,1.0,main_w3_handler1,2820819,13853595,False,2804011008,gemini.sqlite,,8088122.roundup,slurm,,132112168.0,corral-repl,,"""7a3864f87b0011e6a225005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""0""","""hg19""","""""",0,no,"""-1""","[{'src': 'hda', 'id': 'bbd44e69cb8906b52d8ef989ebd250d4'}]","""false""","""0""","""1""","""false""",0,all,32.0,,32950954.0,1474031793.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_mendel_errors/gemini_mendel_errors/0.18.1.0,0.18.1.0,,2016-09-16 13:16:41.796211,42102,6.0
2016-09-16 14:47:41.189251,slurm_normal,1474040326.0,0,,1.0,main_w3_handler1,2822388,13865997,False,355899392,gemini.sqlite,,8089897.roundup,slurm,,132112168.0,corral-repl,,"""7f659cee7c1c11e6a24e005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""0""","""hg19""","""""",0,no,"""-1""","[{'src': 'hda', 'id': 'bbd44e69cb8906b52beee0c9cf90c658'}]","""false""","""0""","""1""","""false""",0,all,32.0,,32993553.0,1474040226.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_mendel_errors/gemini_mendel_errors/0.18.1.0,0.18.1.0,,2016-09-16 15:38:50.399252,38442,100.0
2016-09-17 05:45:10.438422,slurm_normal,1474092788.0,0,,1.0,main_w4_handler0,2822924,13870483,False,355899392,gemini.sqlite,,8093921.roundup,slurm,,132112168.0,corral-repl,,"""e2c5fb127c9911e69c9d005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""0""","""hg19""","""""",0,no,"""-1""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5ae1498386aa231c1'}]","""false""","""0""","""1""","""false""",0,all,32.0,,32993553.0,1474092784.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_mendel_errors/gemini_mendel_errors/0.18.1.0,0.18.1.0,,2016-09-17 06:13:09.137131,38442,4.0
2016-09-19 08:14:20.935855,slurm_normal,1474272878.0,0,,1.0,main_w4_handler1,2819267,13880350,False,428916736,gemini.sqlite,,8103398.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""0""","""hg19""","""""",0,no,"""-1""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5100c84dcafd45e0d'}]","""false""","""0""","""1""","""false""",0,all,32.0,,33021032.0,1474272874.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_mendel_errors/gemini_mendel_errors/0.18.1.0,0.18.1.0,,2016-09-19 08:14:41.460809,42102,4.0
2016-09-19 07:48:15.226726,slurm_normal,1474296092.0,0,,1.0,main_w4_handler0,2824327,13879979,False,533128192,gemini.sqlite,,8107688.roundup,slurm,,132112168.0,corral-repl,,"""695deb5e7e3d11e6b7ee005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""0""","""hg19""","""""",0,no,"""-1""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5a2ac7e80484594ac'}]","""false""","""0""","""1""","""false""",0,all,32.0,,33021032.0,1474296073.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_mendel_errors/gemini_mendel_errors/0.18.1.0,0.18.1.0,,2016-09-19 14:41:35.074571,42102,19.0
2016-08-06 18:48:23.460034,slurm_normal,1470509374.0,0,,1.0,main_w2_handler0,2763183,13609732,False,1707018240,gemini.sqlite,,7821982.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""0""","""hg19""","""""",0,no,"""-1""","[{'src': 'hda', 'id': 'bbd44e69cb8906b57249eaca573b82d1'}]","""false""","""0""","""1""","""false""",0,all,32.0,,32017974.0,1470509357.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_mendel_errors/gemini_mendel_errors/0.18.1.0,0.18.1.0,,2016-08-06 18:49:35.355295,87572,17.0
2017-02-26 13:27:33.280363,slurm_normal,1488115699.0,0,,1.0,main_w4_handler0,3010804,15146753,False,359962624,gemini.sqlite,,9299205.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""0""","""hg19""","""""",0,no,"""-1""","[{'src': 'hda', 'id': 28522188}]","""false""","""0""","""1""","""false""",0,all,32.0,,36290267.0,1488115656.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_mendel_errors/gemini_mendel_errors/0.18.1.0,0.18.1.0,,2017-02-26 13:28:20.330995,14331,43.0
2017-02-16 11:07:36.817683,slurm_normal,1487243402.0,0,,1.0,main_w4_handler1,2997953,15055971,False,190405632,gemini.sqlite,,9211524.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""0""","""hg19""","""""",0,no,"""-1""","[{'src': 'hda', 'id': 28380103}]","""false""","""0""","""1""","""false""",0,all,32.0,,36076034.0,1487243262.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_mendel_errors/gemini_mendel_errors/0.18.1.0,0.18.1.0,,2017-02-16 11:10:10.341453,100216,140.0
2017-02-16 14:31:24.048915,slurm_normal,1487255534.0,0,,1.0,main_w3_handler0,2996687,15058413,False,359958528,gemini.sqlite,,9213957.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""0""","""hg19""","""""",0,no,"""-1""","[{'src': 'hda', 'id': 28373065}]","""false""","""0""","""1""","""false""",0,all,32.0,,36088140.0,1487255489.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_mendel_errors/gemini_mendel_errors/0.18.1.0,0.18.1.0,,2017-02-16 14:32:16.071926,69518,45.0
2017-02-17 06:29:30.241680,slurm_normal,1487313026.0,0,,1.0,main_w4_handler0,2999124,15064220,False,359962624,gemini.sqlite,,9219687.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""0""","""hg19""","""""",0,no,"""-1""","[{'src': 'hda', 'id': 28391796}]","""false""","""0""","""1""","""false""",0,all,32.0,,36088140.0,1487312973.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_mendel_errors/gemini_mendel_errors/0.18.1.0,0.18.1.0,,2017-02-17 06:30:29.796487,69518,53.0
2017-02-26 14:09:14.182206,slurm_normal,1488118208.0,0,,1.0,main_w4_handler1,3010772,15146931,False,359958528,gemini.sqlite,,9299336.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""0""","""hg19""","""""",0,no,"""-1""","[{'src': 'hda', 'id': 28521960}]","""false""","""0""","""1""","""false""",0,all,32.0,,36265241.0,1488118156.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_mendel_errors/gemini_mendel_errors/0.18.1.0,0.18.1.0,,2017-02-26 14:10:10.138036,69518,52.0
2017-04-11 09:09:57.830295,slurm_normal,1491901828.0,0,,1.0,main_w4_handler1,3032357,15551036,False,183933952,gemini.sqlite,,9675464.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""0""","""hg19""","""""",0,no,"""-1""","[{'src': 'hda', 'id': 29164748}]","""false""","""0""","""1""","""false""",0,all,32.0,,37265062.0,1491901812.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_mendel_errors/gemini_mendel_errors/0.18.1.0,0.18.1.0,,2017-04-11 09:10:29.071555,101831,16.0
2017-06-08 01:36:09.004680,slurm_normal,1496901216.0,0,,1.0,main_w4_handler0,3144521,16047208,False,2513309696,gemini.sqlite,,10138954.roundup,slurm,,132112168.0,corral-repl,,"""d258ea664bea11e7806f005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""0""","""hg19""","""""",0,no,"""-1""","[{'src': 'hda', 'id': 29942988}]","""false""","""0""","""1""","""false""",0,all,32.0,,,1496901200.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_mendel_errors/gemini_mendel_errors/0.18.1.0,0.18.1.0,,2017-06-08 05:53:40.643792,42102,16.0
2017-06-11 13:32:54.537873,slurm_normal,1497188595.0,0,,1.0,main_w3_handler1,3149447,16074473,False,11144374272,gemini.sqlite,,10162059.roundup,slurm,,132112168.0,corral-repl,,"""748cec084eaa11e7a972005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""0""","""hg19""","""""",0,no,"""-1""","[{'src': 'hda', 'id': 29983065}]","""false""","""0""","""1""","""false""",0,all,32.0,,,1497188584.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_mendel_errors/gemini_mendel_errors/0.18.1.0,0.18.1.0,,2017-06-11 13:43:17.061758,42102,11.0
2017-06-11 13:33:38.121262,slurm_normal,1497189187.0,0,,1.0,main_w4_handler1,3149448,16074484,False,14719931392,gemini.sqlite,,10162089.roundup,slurm,,132112168.0,corral-repl,,"""8eab4bf24eaa11e7a145005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""0""","""hg19""","""""",0,no,"""-1""","[{'src': 'hda', 'id': 29978368}]","""false""","""0""","""1""","""false""",0,all,32.0,,,1497189183.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_mendel_errors/gemini_mendel_errors/0.18.1.0,0.18.1.0,,2017-06-11 13:53:10.095062,42102,4.0
2017-06-12 09:27:31.372707,slurm_normal,1497260244.0,0,,1.0,main_w4_handler0,3150733,16079728,False,11450917888,gemini.sqlite,,10166627.roundup,slurm,,132112168.0,corral-repl,,"""59e5ba724f5111e789a7005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""0""","""hg19""","""""",0,no,"""-1""","[{'src': 'hda', 'id': 29987934}]","""false""","""0""","""1""","""false""",0,all,32.0,,,1497260240.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_mendel_errors/gemini_mendel_errors/0.18.1.0,0.18.1.0,,2017-06-12 09:37:27.526632,42102,4.0
2017-06-20 06:44:10.379717,slurm_normal,1497941491.0,0,,1.0,main_w4_handler0,3164373,16139725,False,2548345856,gemini.sqlite,,10219459.roundup,slurm,,132112168.0,corral-repl,,"""d97901d0558311e7935a005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""0""","""hg19""","""""",0,no,"""-1""","[{'src': 'hda', 'id': 30067994}]","""false""","""0""","""1""","""false""",0,all,32.0,,,1497941487.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_mendel_errors/gemini_mendel_errors/0.18.1.0,0.18.1.0,,2017-06-20 06:51:34.599266,42102,4.0
2017-06-16 01:59:44.865904,slurm_normal,1497579006.0,0,,1.0,main_w4_handler0,3157679,16113247,False,16577393664,gemini.sqlite,,10195730.roundup,slurm,,132112168.0,corral-repl,,"""64d46d1e523711e780b3005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""0""","""hg19""","""""",0,no,"""-1""","[{'src': 'hda', 'id': 30048784}]","""false""","""0""","""1""","""false""",0,all,32.0,,,1497579000.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_mendel_errors/gemini_mendel_errors/0.18.1.0,0.18.1.0,,2017-06-16 02:10:08.730013,42102,6.0
2017-06-16 06:54:49.674978,slurm_normal,1497597407.0,0,,1.0,main_w3_handler0,3157936,16114063,False,14620344320,gemini.sqlite,,10196307.roundup,slurm,,132112168.0,corral-repl,,"""a46451fa526011e7bde5005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""0""","""hg19""","""""",0,no,"""-1""","[{'src': 'hda', 'id': 30050144}]","""false""","""0""","""1""","""false""",0,all,32.0,,,1497597389.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_mendel_errors/gemini_mendel_errors/0.18.1.0,0.18.1.0,,2017-06-16 07:16:58.801473,42102,18.0
