chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__current_case__,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2018-03-04 13:46:57.900258,slurm_normal,1520171250.0,0,7680.0,1.0,main_w4_handler0,3358584,18599810,False,,134463208,fasta.gz,12694839,slurm,,132112168.0,corral-repl,,,"""80ac08b41fb211e8a6cb005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34100748}]",32.0,,,1520171227.0,ok,1023996.0,CONVERTER_fastagz_to_fasta,1.0.0,,2018-03-04 13:47:31.471143,118291.0,23.0
,,2018-03-04 13:47:38.046089,slurm_normal,1520171289.0,0,7680.0,1.0,main_w4_handler0,3358584,18599817,False,,130400634,fasta.gz,12694846,slurm,,132112168.0,corral-repl,,,"""99051e0a1fb211e8a66f005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34100756}]",32.0,,,1520171267.0,ok,1023996.0,CONVERTER_fastagz_to_fasta,1.0.0,,2018-03-04 13:48:10.418265,118291.0,22.0
,,2018-03-05 01:10:32.006634,slurm_normal,1520212248.0,0,7680.0,1.0,main_w4_handler1,3405300,18604102,False,,47716596,fasta.gz,12699413,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34206814}]",32.0,,43525019.0,1520212240.0,ok,1023996.0,CONVERTER_fastagz_to_fasta,1.0.0,,2018-03-05 01:10:51.013156,104820.0,8.0
,,2018-03-05 13:13:17.056534,slurm_normal,1520255679.0,0,7680.0,1.0,main_w4_handler1,3449576,18610015,False,,869925027,fasta.gz,12705441,slurm,,132112168.0,corral-repl,,1,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34215710}]",32.0,,44229525.0,1520255604.0,ok,1023996.0,CONVERTER_fastagz_to_fasta,1.0.0,,2018-03-05 13:14:40.717915,121976.0,75.0
,,2018-03-05 14:03:40.069495,slurm_normal,1520258708.0,0,7680.0,1.0,main_w4_handler1,3449576,18610680,False,,869925027,fasta.gz,12706337,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg_g1k_v37.len""","""hg_g1k_v37""","[{'src': 'hda', 'id': 34215710}]",32.0,,44229525.0,1520258630.0,ok,1023996.0,CONVERTER_fastagz_to_fasta,1.0.0,,2018-03-05 14:05:09.823345,121976.0,78.0
1330.0,len,2018-03-05 15:34:43.111435,slurm_normal,1520264172.0,0,7680.0,1.0,main_w3_handler1,3449576,18611927,False,,869925027,fasta.gz,12707596,slurm,,132112168.0,corral-repl,,1,,"""/galaxy-repl/main/files/023/913/dataset_23913000.dat""","""hg_g1k_v37""","[{'src': 'hda', 'id': 34215710}]",32.0,,44229525.0,1520264093.0,ok,1023996.0,CONVERTER_fastagz_to_fasta,1.0.0,,2018-03-05 15:36:15.128642,121976.0,79.0
,,2018-03-07 14:57:04.170996,slurm_normal,1520434647.0,0,7680.0,1.0,main_w3_handler0,3405300,18640961,False,,41437555,fasta.gz,12736740,slurm,,132109816.0,corral-repl,,1,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34267482}]",32.0,,43525019.0,1520434641.0,ok,1023996.0,CONVERTER_fastagz_to_fasta,1.0.0,,2018-03-07 14:57:32.337611,104820.0,6.0
,,2018-03-07 19:35:36.421600,slurm_normal,1520451413.0,0,7680.0,1.0,main_w3_handler1,3455747,18645329,False,,687456439,fasta.gz,12740544,slurm,,132112168.0,corral-repl,,1,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34275114}]",32.0,,44435236.0,1520451353.0,ok,1023996.0,CONVERTER_fastagz_to_fasta,1.0.0,,2018-03-07 19:36:56.549563,,60.0
,,2018-03-08 12:08:53.233594,slurm_normal,1520510950.0,0,7680.0,1.0,main_w4_handler1,3456672,18656558,False,,328029116,fasta.gz,12752462,slurm,,132112168.0,corral-repl,,1,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34292314}]",32.0,,44469762.0,1520510945.0,ok,1023996.0,CONVERTER_fastagz_to_fasta,1.0.0,,2018-03-08 12:09:11.983072,,5.0
,,2018-03-09 04:11:15.326989,slurm_normal,1520568874.0,0,7680.0,1.0,main_w4_handler1,3457849,18667360,False,,1636720916,fasta.gz,12763517,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34312485}]",32.0,,43176009.0,1520568703.0,ok,1023996.0,CONVERTER_fastagz_to_fasta,1.0.0,,2018-03-09 04:14:36.496099,119191.0,171.0
,,2018-03-09 04:11:12.844890,slurm_normal,1520568751.0,0,7680.0,1.0,main_w4_handler0,3457849,18667350,False,,616568222,fasta.gz,12763514,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34312480}]",32.0,,43176009.0,1520568682.0,ok,1023996.0,CONVERTER_fastagz_to_fasta,1.0.0,,2018-03-09 04:12:33.180538,119191.0,69.0
,,2018-03-09 04:11:12.170234,slurm_normal,1520568754.0,0,7680.0,1.0,main_w3_handler0,3457849,18667348,False,,592140748,fasta.gz,12763513,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34312479}]",32.0,,43176009.0,1520568682.0,ok,1023996.0,CONVERTER_fastagz_to_fasta,1.0.0,,2018-03-09 04:12:35.415864,119191.0,72.0
,,2018-03-09 04:11:11.767278,slurm_normal,1520568700.0,0,7680.0,1.0,main_w4_handler1,3457849,18667346,False,,160277066,fasta.gz,12763512,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34312478}]",32.0,,43176009.0,1520568682.0,ok,1023996.0,CONVERTER_fastagz_to_fasta,1.0.0,,2018-03-09 04:11:41.906903,119191.0,18.0
,,2018-03-09 04:11:11.382187,slurm_normal,1520568717.0,0,7680.0,1.0,main_w3_handler1,3457849,18667344,False,,333420055,fasta.gz,12763510,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34312477}]",32.0,,43176009.0,1520568679.0,ok,1023996.0,CONVERTER_fastagz_to_fasta,1.0.0,,2018-03-09 04:11:59.612326,119191.0,38.0
,,2018-03-09 04:11:15.732043,slurm_normal,1520568947.0,0,7680.0,1.0,main_w3_handler0,3457849,18667362,False,,2406258409,fasta.gz,12763518,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34312486}]",32.0,,43176009.0,1520568708.0,ok,1023996.0,CONVERTER_fastagz_to_fasta,1.0.0,,2018-03-09 04:15:49.546715,119191.0,239.0
,,2018-03-09 15:50:15.445762,slurm_normal,1520610712.0,0,7680.0,1.0,main_w3_handler1,3388707,18673580,False,,881214396,fasta.gz,12769845,slurm,,132112168.0,corral-repl,,1,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg_g1k_v37.len""","""hg_g1k_v37""","[{'src': 'hda', 'id': 34322354}]",32.0,,43347919.0,1520610623.0,ok,1023996.0,CONVERTER_fastagz_to_fasta,1.0.0,,2018-03-09 15:51:54.480351,119704.0,89.0
,,2018-03-09 16:52:46.186021,slurm_normal,1520614722.0,0,7680.0,1.0,main_w3_handler1,3388707,18674257,False,,4487112431,fasta.gz,12770483,slurm,,132112168.0,corral-repl,,1,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg_g1k_v37.len""","""hg_g1k_v37""","[{'src': 'hda', 'id': 34321983}]",32.0,,43347919.0,1520614376.0,ok,1023996.0,CONVERTER_fastagz_to_fasta,1.0.0,,2018-03-09 16:58:44.201327,119704.0,346.0
,,2018-03-09 16:52:45.143916,slurm_normal,1520614769.0,0,7680.0,1.0,main_w4_handler1,3388707,18674256,False,,4292504757,fasta.gz,12770481,slurm,,132112168.0,corral-repl,,1,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg_g1k_v37.len""","""hg_g1k_v37""","[{'src': 'hda', 'id': 34321982}]",32.0,,43347919.0,1520614376.0,ok,1023996.0,CONVERTER_fastagz_to_fasta,1.0.0,,2018-03-09 16:59:30.454909,119704.0,393.0
,,2018-03-09 17:15:16.009678,slurm_normal,1520615776.0,0,7680.0,1.0,main_w3_handler1,3458141,18674442,False,,430531169,fasta.gz,12770657,slurm,,132112168.0,corral-repl,,0,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 34327302}]",32.0,,44500839.0,1520615725.0,ok,1023996.0,CONVERTER_fastagz_to_fasta,1.0.0,,2018-03-09 17:16:19.751589,123728.0,51.0
,,2018-03-09 17:16:43.882446,slurm_normal,1520615900.0,0,7680.0,1.0,main_w4_handler1,3458141,18674457,False,,585284054,fasta.gz,12770670,slurm,,132112168.0,corral-repl,,0,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 34326993}]",32.0,,44500839.0,1520615817.0,ok,1023996.0,CONVERTER_fastagz_to_fasta,1.0.0,,2018-03-09 17:18:21.708844,123728.0,83.0
,,2018-03-09 17:16:04.241999,slurm_normal,1520615831.0,0,7680.0,1.0,main_w3_handler1,3458141,18674448,False,,466209865,fasta.gz,12770662,slurm,,132112168.0,corral-repl,,0,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 34327269}]",32.0,,44500839.0,1520615772.0,ok,1023996.0,CONVERTER_fastagz_to_fasta,1.0.0,,2018-03-09 17:17:14.145902,123728.0,59.0
,,2018-02-20 01:53:29.672655,slurm_normal,1519091694.0,0,7680.0,1.0,main_w3_handler1,3434829,18442649,False,,861994171,fasta.gz,12537609,slurm,,132112168.0,corral-repl,,1,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 33949551}]",32.0,,43847361.0,1519091621.0,ok,1023996.0,CONVERTER_fastagz_to_fasta,1.0.0,,2018-02-20 01:54:56.076728,121717.0,73.0
,,2018-02-20 14:25:02.752484,slurm_normal,1519136715.0,0,7680.0,1.0,main_w4_handler0,3429016,18447181,False,,141144987,fasta.gz,12542171,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33957304}]",32.0,,43911850.0,1519136711.0,ok,1023996.0,CONVERTER_fastagz_to_fasta,1.0.0,,2018-02-20 14:25:17.231168,,4.0
,,2018-02-20 14:28:38.856651,slurm_normal,1519136931.0,0,7680.0,1.0,main_w4_handler1,3429016,18447229,False,,141144987,fasta.gz,12542205,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33957305}]",32.0,,43911850.0,1519136926.0,ok,1023996.0,CONVERTER_fastagz_to_fasta,1.0.0,,2018-02-20 14:28:52.729758,,5.0
,,2018-02-21 16:56:47.570146,slurm_normal,1519232376.0,0,7680.0,1.0,main_w4_handler1,3437607,18469806,False,,861994171,fasta.gz,12562382,slurm,,132112168.0,corral-repl,,1,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 33991098}]",32.0,,43814687.0,1519232278.0,ok,1023996.0,CONVERTER_fastagz_to_fasta,1.0.0,,2018-02-21 16:59:39.062365,121717.0,98.0
,,2018-02-22 20:47:59.955190,slurm_normal,1519332884.0,0,7680.0,1.0,main_w4_handler1,3268863,18488952,False,,4740655316,fasta.gz,12584233,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33996291}]",32.0,,44062077.0,1519332488.0,ok,1023996.0,CONVERTER_fastagz_to_fasta,1.0.0,,2018-02-22 20:54:45.658927,64218.0,396.0
,,2018-02-22 20:48:19.210380,slurm_normal,1519332821.0,0,7680.0,1.0,main_w3_handler0,3268863,18488955,False,,3683462207,fasta.gz,12584237,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33996290}]",32.0,,44062077.0,1519332510.0,ok,1023996.0,CONVERTER_fastagz_to_fasta,1.0.0,,2018-02-22 20:53:42.145233,64218.0,311.0
,,2018-02-22 20:48:34.711664,slurm_normal,1519332969.0,0,7680.0,1.0,main_w3_handler1,3268863,18488958,False,,4919596961,fasta.gz,12584240,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33996288}]",32.0,,44062077.0,1519332524.0,ok,1023996.0,CONVERTER_fastagz_to_fasta,1.0.0,,2018-02-22 20:56:10.871838,64218.0,445.0
,,2018-02-22 20:48:27.048039,slurm_normal,1519332963.0,0,7680.0,1.0,main_w3_handler0,3268863,18488956,False,,5035723784,fasta.gz,12584238,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33996289}]",32.0,,44062077.0,1519332519.0,ok,1023996.0,CONVERTER_fastagz_to_fasta,1.0.0,,2018-02-22 20:56:05.048065,64218.0,444.0
,,2018-02-26 11:52:01.838988,slurm_normal,1519646003.0,0,7680.0,1.0,main_w3_handler1,3442812,18521365,False,,507657964,fasta.gz,12617485,slurm,,132112168.0,corral-repl,,1,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34070481}]",32.0,,44166865.0,1519645929.0,ok,1023996.0,CONVERTER_fastagz_to_fasta,1.0.0,,2018-02-26 11:53:26.046333,,74.0
,,2018-02-23 17:58:57.853024,slurm_normal,1519408799.0,0,7680.0,1.0,main_w3_handler0,3437588,18500292,False,,672960718,fasta.gz,12595863,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33993563}]",32.0,,43051392.0,1519408747.0,ok,1023996.0,CONVERTER_fastagz_to_fasta,1.0.0,,2018-02-23 18:00:01.666614,91803.0,52.0
,,2018-02-26 02:27:33.267576,slurm_normal,1519612066.0,0,7680.0,1.0,main_w4_handler0,3442335,18517873,False,,1826,fasta.gz,12614039,slurm,,132112168.0,corral-repl,,1,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34064644}]",32.0,,44160534.0,1519612063.0,ok,1023996.0,CONVERTER_fastagz_to_fasta,1.0.0,,2018-02-26 02:27:47.278127,122761.0,3.0
,,2018-02-26 11:52:02.312882,slurm_normal,1519646085.0,0,7680.0,1.0,main_w3_handler1,3442812,18521366,False,,530074037,fasta.gz,12617507,slurm,,132112168.0,corral-repl,,1,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34070494}]",32.0,,44166865.0,1519646010.0,ok,1023996.0,CONVERTER_fastagz_to_fasta,1.0.0,,2018-02-26 11:54:46.974729,,75.0
,,2018-02-27 03:46:18.274671,slurm_normal,1519703189.0,0,7680.0,1.0,main_w3_handler1,3443930,18531080,False,,1826,fasta.gz,12627464,slurm,,132112168.0,corral-repl,,1,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34087619}]",32.0,,44185993.0,1519703186.0,ok,1023996.0,CONVERTER_fastagz_to_fasta,1.0.0,,2018-02-27 03:46:29.732325,73233.0,3.0
,,2018-02-27 16:26:15.265312,slurm_normal,1519748813.0,0,7680.0,1.0,main_w4_handler1,3439004,18537497,False,,53230667,fasta.gz,12633975,slurm,,132112168.0,corral-repl,,1,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34099203}]",32.0,,43206917.0,1519748801.0,ok,1023996.0,CONVERTER_fastagz_to_fasta,1.0.0,,2018-02-27 16:26:55.298220,21457.0,12.0
,,2018-02-27 16:33:09.913677,slurm_normal,1519749306.0,0,7680.0,1.0,main_w3_handler1,3444861,18537539,False,,687456439,fasta.gz,12634031,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34098700}]",32.0,,43051392.0,1519749221.0,ok,1023996.0,CONVERTER_fastagz_to_fasta,1.0.0,,2018-02-27 16:35:07.658265,91803.0,85.0
,,2018-02-27 18:34:17.671052,slurm_normal,1519756521.0,0,7680.0,1.0,main_w3_handler1,3445060,18538442,False,,687456439,fasta.gz,12635080,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34100699}]",32.0,,43051392.0,1519756463.0,ok,1023996.0,CONVERTER_fastagz_to_fasta,1.0.0,,2018-02-27 18:35:23.135796,91803.0,58.0
,,2018-02-27 21:09:49.245855,slurm_normal,1519765868.0,0,7680.0,1.0,main_w3_handler1,3445060,18540393,False,,692103657,fasta.gz,12636806,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34103899}]",32.0,,43051392.0,1519765810.0,ok,1023996.0,CONVERTER_fastagz_to_fasta,1.0.0,,2018-02-27 21:11:10.086763,91803.0,58.0
,,2018-02-27 21:33:14.455561,slurm_normal,1519767265.0,0,7680.0,1.0,main_w4_handler0,3445280,18540879,False,,687456439,fasta.gz,12637116,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34104475}]",32.0,,43051392.0,1519767203.0,ok,1023996.0,CONVERTER_fastagz_to_fasta,1.0.0,,2018-02-27 21:34:27.858867,91803.0,62.0
,,2018-02-28 10:50:31.696164,slurm_normal,1519815069.0,0,7680.0,1.0,main_w4_handler1,3358584,18546331,False,,130565981,fasta.gz,12642982,slurm,,132112168.0,corral-repl,,0,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34100769}]",32.0,,44218683.0,1519815046.0,ok,1023996.0,CONVERTER_fastagz_to_fasta,1.0.0,,2018-02-28 10:51:12.643498,118291.0,23.0
,,2018-02-28 10:50:34.977788,slurm_normal,1519815071.0,0,7680.0,1.0,main_w3_handler0,3358584,18546337,False,,112233136,fasta.gz,12642980,slurm,,132112168.0,corral-repl,,0,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34100805}]",32.0,,44218683.0,1519815046.0,ok,1023996.0,CONVERTER_fastagz_to_fasta,1.0.0,,2018-02-28 10:51:16.337891,118291.0,25.0
,,2018-02-28 10:50:34.330687,slurm_normal,1519815070.0,0,7680.0,1.0,main_w4_handler0,3358584,18546335,False,,113658519,fasta.gz,12642981,slurm,,132112168.0,corral-repl,,0,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34100800}]",32.0,,44218683.0,1519815046.0,ok,1023996.0,CONVERTER_fastagz_to_fasta,1.0.0,,2018-02-28 10:51:13.003084,118291.0,24.0
,,2018-02-28 08:45:57.730646,slurm_normal,1519807592.0,0,7680.0,1.0,main_w3_handler1,3358584,18545186,False,,136219047,fasta.gz,12641766,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34100796}]",32.0,,44218683.0,1519807569.0,ok,1023996.0,CONVERTER_fastagz_to_fasta,1.0.0,,2018-02-28 08:46:33.740065,118291.0,23.0
,,2018-02-28 05:20:46.373742,slurm_normal,1519795264.0,0,7680.0,1.0,main_w3_handler0,3445695,18544040,False,,1826,fasta.gz,12640577,slurm,,132112168.0,corral-repl,,1,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34109725}]",32.0,,,1519795260.0,ok,1023996.0,CONVERTER_fastagz_to_fasta,1.0.0,,2018-02-28 05:21:05.395333,123005.0,4.0
,,2018-02-28 08:45:57.069597,slurm_normal,1519807589.0,0,7680.0,1.0,main_w3_handler1,3358584,18545184,False,,130469079,fasta.gz,12641765,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34100763}]",32.0,,44218683.0,1519807566.0,ok,1023996.0,CONVERTER_fastagz_to_fasta,1.0.0,,2018-02-28 08:46:31.536950,118291.0,23.0
,,2018-02-28 10:50:32.804776,slurm_normal,1519815072.0,0,7680.0,1.0,main_w4_handler1,3358584,18546333,False,,122045036,fasta.gz,12642983,slurm,,132112168.0,corral-repl,,0,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34100773}]",32.0,,44218683.0,1519815046.0,ok,1023996.0,CONVERTER_fastagz_to_fasta,1.0.0,,2018-02-28 10:51:14.824727,118291.0,26.0
