chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input_database,input_database_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input_database,parameters.input_database.values,parameters.input_database|__identifier__,parameters.tables,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-01-30 14:18:26.880069,slurm_normal,1454163529.0,0,,1.0,main_w1_handler1,2583365,11637563,False,,183057408,sqlite,5901221.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",23090464,,,"[""--tables splicing_diff""]",32.0,,27698002,1454163518.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1,1.0.1,,2016-01-30 14:18:51.709884,75753.0,11.0
,,2016-01-30 14:23:05.867287,slurm_normal,1454163814.0,0,,1.0,main_w2_handler0,2583365,11637567,False,,183057408,sqlite,5901228.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",23090464,,,"[""--tables isoform_exp_diff""]",32.0,,27698002,1454163797.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1,1.0.1,,2016-01-30 14:23:38.464025,75753.0,17.0
,,2016-01-30 17:34:44.005564,slurm_normal,1454175305.0,0,,1.0,main_w1_handler1,2583365,11638784,False,,183057408,sqlite,5902233.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",23090464,,,"[""--tables promoters_diff""]",32.0,,27698002,1454175297.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1,1.0.1,,2016-01-30 17:35:07.966266,75753.0,8.0
,,2016-01-30 16:43:18.985026,slurm_normal,1454172225.0,0,,1.0,main_w2_handler0,2579910,11638694,False,,224690176,sqlite,5901748.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",23090455,,,"[""--tables isoform_exp_diff""]",32.0,,27698002,1454172209.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1,1.0.1,,2016-01-30 16:43:48.383833,75753.0,16.0
,,2016-01-30 14:31:10.235979,slurm_normal,1454164293.0,0,,1.0,main_w2_handler0,2583365,11637576,False,,183057408,sqlite,5901239.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",23090464,,,"[""--tables promoters_diff""]",32.0,,27698002,1454164282.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1,1.0.1,,2016-01-30 14:31:35.201402,75753.0,11.0
,,2016-01-30 16:03:21.009462,slurm_normal,1454169823.0,0,,1.0,main_w2_handler0,2579910,11638216,False,,224690176,sqlite,5901484.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",23090455,,,"[""--tables gene_exp_diff""]",32.0,,27698002,1454169812.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1,1.0.1,,2016-01-30 16:03:47.067118,75753.0,11.0
,,2016-03-10 16:06:33.738313,slurm_normal,1457626030.0,0,,1.0,main_w2_handler1,2607210,12097081,False,,155356160,sqlite,6321447.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23441746,,,"[""--tables gene_exp_diff""]",32.0,,28921180,1457626011.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1,1.0.1,,2016-03-10 16:07:15.065312,73598.0,19.0
,,2016-02-01 08:58:20.115960,slurm_normal,1454317463.0,0,,1.0,main_w2_handler0,2557140,11654331,False,,479378432,sqlite,5915206.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",23090307,,,"[""--tables cds_count"", ""--tables cds_diff"", ""--tables cds_exp_diff"", ""--tables cds_fpkm"", ""--tables cds_rg"", ""--tables gene_exp_diff"", ""--tables genes_count"", ""--tables genes_fpkm"", ""--tables gene_rg"", ""--tables isoform_exp_diff"", ""--tables isoform_count"", ""--tables isoform_fpkm"", ""--tables isoform_rg"", ""--tables promoters_diff"", ""--tables read_groups"", ""--tables run_info"", ""--tables splicing_diff"", ""--tables tss_group_exp"", ""--tables tss_count_tracking"", ""--tables tss_fpkm"", ""--tables tss_rg"", ""--tables var_model""]",32.0,,27196727,1454317146.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1,1.0.1,,2016-02-01 09:04:46.165530,48306.0,317.0
,,2016-02-01 20:23:13.922589,slurm_normal,1454358218.0,0,,1.0,main_w2_handler1,2584959,11661568,False,,214016,sqlite,5921239.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",23118363,,,"[""--tables gene_exp_diff""]",32.0,,27698002,1454358210.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1,1.0.1,,2016-02-01 20:23:47.072675,75753.0,8.0
,,2016-02-01 20:25:12.719531,slurm_normal,1454358348.0,0,,1.0,main_w2_handler1,2584959,11661605,False,,214016,sqlite,5921280.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",23118363,,,"[""--tables cds_exp_diff""]",32.0,,27698002,1454358339.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1,1.0.1,,2016-02-01 20:25:55.161417,75753.0,9.0
,,2016-02-02 02:19:00.386031,slurm_normal,1454379556.0,0,,1.0,main_w1_handler2,2584959,11666083,False,,253952,sqlite,5925586.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",23124863,,,"[""--tables isoform_exp_diff""]",32.0,,27886637,1454379553.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1,1.0.1,,2016-02-02 02:19:23.063498,75753.0,3.0
,,2016-02-01 23:25:02.847989,slurm_normal,1454369144.0,0,,1.0,main_w2_handler0,2584959,11664972,False,,243712,sqlite,5923650.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",23122458,,,"[""--tables splicing_diff""]",32.0,,27886637,1454369138.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1,1.0.1,,2016-02-01 23:25:51.286606,75753.0,6.0
,,2016-02-01 23:27:12.558793,slurm_normal,1454369258.0,0,,1.0,main_w1_handler1,2584959,11664990,False,,243712,sqlite,5923675.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",23122458,,,"[""--tables isoform_exp_diff""]",32.0,,27886637,1454369252.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1,1.0.1,,2016-02-01 23:27:44.246463,75753.0,6.0
,,2016-02-01 23:31:18.092288,slurm_normal,1454369506.0,0,,1.0,main_w2_handler1,2584959,11665030,False,,243712,sqlite,5923727.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",23122458,,,"[""--tables tss_group_exp""]",32.0,,27886637,1454369502.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1,1.0.1,,2016-02-01 23:31:52.876971,75753.0,4.0
,,2016-02-02 01:56:51.793581,slurm_normal,1454378247.0,0,,1.0,main_w2_handler1,2584959,11666046,False,,253952,sqlite,5925385.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",23124863,,,"[""--tables gene_exp_diff""]",32.0,,27886637,1454378241.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1,1.0.1,,2016-02-02 01:57:34.562578,75753.0,6.0
,,2016-02-02 01:59:51.254252,slurm_normal,1454378427.0,0,,1.0,main_w2_handler0,2584959,11666050,False,,253952,sqlite,5925446.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",23124863,,,"[""--tables promoters_diff""]",32.0,,27886637,1454378422.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1,1.0.1,,2016-02-02 02:00:38.809685,75753.0,5.0
,,2016-02-02 08:39:07.500589,slurm_normal,1454407998.0,0,,1.0,main_w2_handler1,2557140,11669200,False,,847843328,sqlite,5930320.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",23116342,,,"[""--tables gene_exp_diff""]",32.0,,28023913,1454407971.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1,1.0.1,,2016-02-02 10:13:24.099797,48306.0,27.0
,,2016-02-02 08:36:50.323663,slurm_normal,1454407956.0,0,,1.0,main_w1_handler0,2557140,11669193,False,,625979392,sqlite,5930314.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",23116322,,,"[""--tables gene_exp_diff""]",32.0,,28023913,1454407928.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1,1.0.1,,2016-02-02 10:12:45.030424,48306.0,28.0
,,2016-02-02 10:28:54.471964,slurm_normal,1454408977.0,0,,1.0,main_w2_handler1,2557140,11672842,False,,847843328,sqlite,5930551.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",23116342,,,"[""--tables genes_fpkm""]",32.0,,27196727,1454408961.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1,1.0.1,,2016-02-02 10:29:40.930181,48306.0,16.0
,,2016-02-02 10:28:30.423460,slurm_normal,1454409018.0,0,,1.0,main_w1_handler1,2557140,11672814,False,,625979392,sqlite,5930559.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",23116322,,,"[""--tables genes_fpkm""]",32.0,,27196727,1454408998.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1,1.0.1,,2016-02-02 10:30:24.181938,48306.0,20.0
,,2016-02-03 11:41:42.318086,slurm_normal,1454499746.0,0,,1.0,main_w2_handler1,2584099,11697921,False,,660387840,sqlite,5951528.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",23119650,,,"[""--tables gene_exp_diff""]",32.0,,28064669,1454499737.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1,1.0.1,,2016-02-03 11:42:31.308963,49259.0,9.0
,,2016-02-03 11:41:22.722444,slurm_normal,1454499724.0,0,,1.0,main_w2_handler1,2584099,11697917,False,,590976000,sqlite,5951519.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",23119559,,,"[""--tables gene_exp_diff""]",32.0,,28064669,1454499714.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1,1.0.1,,2016-02-03 11:42:16.859255,49259.0,10.0
,,2016-02-03 11:41:30.447221,slurm_normal,1454499720.0,0,,1.0,main_w1_handler1,2584099,11697919,False,,626277376,sqlite,5951515.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",23119566,,,"[""--tables gene_exp_diff""]",32.0,,28064669,1454499711.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1,1.0.1,,2016-02-03 11:42:04.654740,49259.0,9.0
,,2016-02-03 11:38:46.270765,slurm_normal,1454499563.0,0,,1.0,main_w2_handler0,2584099,11697906,False,,1337966592,sqlite,5951456.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",23119537,,,"[""--tables gene_exp_diff""]",32.0,,28064515,1454499543.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1,1.0.1,,2016-02-03 11:39:28.391563,49259.0,20.0
,,2015-12-22 15:47:57.118576,slurm_normal,1450799624.0,0,,1.0,main_w1_handler0,2533016,11311301,False,,8913920,sqlite,5590280.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22626955,,,"[""--tables isoform_exp_diff""]",32.0,,26955835,1450799619.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1,1.0.1,,2015-12-22 15:53:46.453583,69259.0,5.0
,,2015-12-22 20:03:12.057650,slurm_normal,1450814661.0,0,,1.0,main_w2_handler1,2546412,11312839,False,,199680,sqlite,5591390.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22629170,,,"[""--tables isoform_exp_diff""]",32.0,,26397415,1450814630.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1,1.0.1,,2015-12-22 20:04:27.790260,54130.0,31.0
,,2015-12-23 20:27:18.626794,slurm_normal,1450902477.0,0,,1.0,main_w2_handler1,2547131,11319583,False,,46906368,sqlite,5597352.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22639369,,,"[""--tables isoform_exp_diff""]",32.0,,26922950,1450902466.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1,1.0.1,,2015-12-23 20:28:04.036880,75175.0,11.0
,,2016-02-03 11:41:36.950680,slurm_normal,1454499731.0,0,,1.0,main_w1_handler0,2584099,11697920,False,,613084160,sqlite,5951522.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",23119588,,,"[""--tables gene_exp_diff""]",32.0,,28064669,1454499723.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1,1.0.1,,2016-02-03 11:42:14.828481,49259.0,8.0
,,2016-09-08 06:46:56.618816,slurm_normal,1473317595.0,0,,1.0,main_w4_handler1,2795383,13803761,False,,477650944,sqlite,8024263.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53584f275efd859fd'}]",,"[""--tables cds_count"", ""--tables cds_diff"", ""--tables cds_exp_diff"", ""--tables cds_fpkm"", ""--tables cds_rg"", ""--tables gene_exp_diff"", ""--tables genes_count"", ""--tables genes_fpkm"", ""--tables gene_rg"", ""--tables isoform_exp_diff"", ""--tables isoform_count"", ""--tables isoform_fpkm"", ""--tables isoform_rg"", ""--tables promoters_diff"", ""--tables read_groups"", ""--tables run_info"", ""--tables splicing_diff"", ""--tables tss_group_exp"", ""--tables tss_count_tracking"", ""--tables tss_fpkm"", ""--tables tss_rg"", ""--tables var_model""]",32.0,,32775696,1473317235.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1,1.0.1,,2016-09-08 06:53:27.536348,88666.0,360.0
,,2015-12-31 08:51:29.296911,slurm_normal,1451551930.0,0,,1.0,main_w2_handler1,2542806,11353208,False,,6397952,sqlite,5625942.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22697571,,,"[""--tables gene_exp_diff"", ""--tables isoform_exp_diff""]",32.0,,26397415,1451551925.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1,1.0.1,,2015-12-31 08:52:12.522300,54130.0,5.0
,,2015-12-31 16:05:45.454993,slurm_normal,1451577990.0,0,,1.0,main_w1_handler0,2546354,11354091,False,,6411264,sqlite,5627042.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22699171,,,"[""--tables gene_exp_diff""]",32.0,,26397415,1451577985.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1,1.0.1,,2015-12-31 16:06:34.135546,54130.0,5.0
,,2016-01-02 08:28:09.341021,slurm_normal,1451723320.0,0,,1.0,main_w2_handler1,2536388,11359479,False,,914432,sqlite,5632543.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22708496,,,"[""--tables isoform_exp_diff""]",32.0,,27129694,1451723315.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1,1.0.1,,2016-01-02 08:28:43.500972,69259.0,5.0
