chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.infile,parameters.infile.values,parameters.separator.__current_case__,parameters.separator.before,parameters.separator.regex,parameters.separator.separator_select,parameters.separator.separator_string,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-07-14 07:45:29.163039,slurm_normal,1468482466.0,0,1.0,main_w2_handler0,2765736,13407287,False,3496,txt,,7619334.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55ca103e605c1da6f'}]",0,,,no,,32.0,,31468166,1468482450.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_tac/1.0.0,1.0.0,,2016-07-14 07:47:47.701258,,16.0
,,2016-10-19 08:15:17.991146,slurm_normal,1476864951.0,0,1.0,main_w3_handler0,2860299,14114918,False,7,txt,,8329596.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b539f8a8644f7430eb'}]",0,,,no,,32.0,,33799158,1476864944.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_tac/1.0.0,1.0.0,,2016-10-19 08:15:53.439659,,7.0
,,2016-07-22 17:31:11.925556,slurm_normal,1469208712.0,0,1.0,main_w1_handler0,2770488,13471370,False,103455347,tabular,,7686487.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b588ae85ed6e8dc382'}]",0,,,no,,32.0,,31639902,1469208682.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_tac/1.0.0,1.0.0,,2016-07-22 17:32:02.372226,15917.0,30.0
,,2016-06-11 08:39:01.423913,slurm_normal,1465634359.0,0,1.0,main_w2_handler0,2705361,13138639,False,7706,tabular,,7323507.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53d2c188f8176f97f'}]",0,,,no,,32.0,,30223360,1465634354.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_tac/1.0.0,1.0.0,,2016-06-11 08:39:21.517596,,5.0
,,2016-06-11 08:41:26.389923,slurm_normal,1465634504.0,0,1.0,main_w2_handler1,2705361,13138641,False,7843,fasta,,7323510.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54367b56a08ffba73'}]",0,,,no,,32.0,,30223360,1465634499.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_tac/1.0.0,1.0.0,,2016-06-11 08:41:46.491464,,5.0
,,2016-08-11 12:37:36.486119,slurm_normal,1470919188.0,0,1.0,main_w1_handler0,2253704,13643967,False,121465,fasta,,7858336.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b72129ff8fd561cc'}]",0,,,no,,32.0,,32161100,1470919183.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_tac/1.0.0,1.0.0,,2016-08-11 12:39:53.550272,53323.0,5.0
,,2016-09-02 08:29:34.942890,slurm_normal,1472805046.0,0,1.0,main_w3_handler0,2808704,13768292,False,1514,txt,,7989571.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b508a6cd664f8f3d84'}]",0,,,no,,32.0,,32725213,1472805004.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_tac/1.0.0,1.0.0,,2016-09-02 08:30:51.189386,,42.0
,,2016-09-02 09:32:52.747866,slurm_normal,1472808795.0,0,1.0,main_w3_handler0,2808704,13768658,False,1514,txt,,7989943.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b571a43e318862fd76'}]",0,,,no,,32.0,,32725213,1472808790.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_tac/1.0.0,1.0.0,,2016-09-02 09:33:18.395117,,5.0
,,2016-10-07 20:01:08.448906,slurm_normal,1475870587.0,0,1.0,main_w3_handler0,2842588,14032645,False,5635239,fastqsanger,,8250171.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b0d46f45992ba744'}]",0,,,no,,32.0,,33463665,1475870560.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_tac/1.0.0,1.0.0,,2016-10-07 20:03:11.388999,80611.0,27.0
,,2016-10-07 20:05:20.236467,slurm_normal,1475870846.0,0,1.0,main_w4_handler1,2842588,14032675,False,1560576,fastqsanger,,8250200.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ab3adb10db53baf4'}]",0,,,no,,32.0,,33463665,1475870840.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_tac/1.0.0,1.0.0,,2016-10-07 20:07:29.434642,80611.0,6.0
,,2016-10-07 20:09:26.689836,slurm_normal,1475871011.0,0,1.0,main_w3_handler1,2842588,14032708,False,5635239,fastqsanger,,8250220.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b0d46f45992ba744'}]",0,,,no,,32.0,,33463665,1475871007.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_tac/1.0.0,1.0.0,,2016-10-07 20:10:14.994808,80611.0,4.0
,,2016-10-07 19:37:31.993626,slurm_normal,1475869140.0,0,1.0,main_w3_handler0,2842588,14032482,False,13993985,fastqsanger,,8250022.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b531965ec4801ff169'}]",0,,,no,,32.0,,33463665,1475869123.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_tac/1.0.0,1.0.0,,2016-10-07 19:39:20.867726,80611.0,17.0
,,2016-10-07 20:16:23.405067,slurm_normal,1475871547.0,0,1.0,main_w3_handler1,2842588,14032756,False,1141248,tabular,,8250272.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50c6e83a23b1b33ed'}]",0,,,no,,32.0,,33463665,1475871537.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_tac/1.0.0,1.0.0,,2016-10-07 20:19:12.469279,80611.0,10.0
,,2016-10-07 20:22:46.471385,slurm_normal,1475871825.0,0,1.0,main_w4_handler0,2842588,14032787,False,5406862,tabular,,8250287.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56523c391887b5c4c'}]",1,true,true,yes,,32.0,,33463665,1475871803.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_tac/1.0.0,1.0.0,,2016-10-07 20:23:47.925016,80611.0,22.0
,,2016-10-07 20:15:49.907027,slurm_normal,1475871444.0,0,1.0,main_w4_handler1,2842588,14032753,False,15264595,tabular,,8250264.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a30a9d9d10f7616a'}]",0,,,no,,32.0,,33463665,1475871417.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_tac/1.0.0,1.0.0,,2016-10-07 20:17:29.211784,80611.0,27.0
,,2017-01-17 08:56:09.750693,slurm_normal,1484643667.0,0,1.0,main_w4_handler1,1983097,14786059,False,176318151,tabular,,8948414.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27948818}]",0,,,no,,32.0,,35426122,1484643375.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_tac/1.0.0,1.0.0,,2017-01-17 09:01:12.955867,51177.0,292.0
,,2016-11-18 21:27:26.862691,slurm_normal,1479504466.0,0,1.0,main_w3_handler1,2874726,14381060,False,52432,fasta,,8586784.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ab3177dc400ffad4'}]",0,,,no,,32.0,,33989083,1479504451.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_tac/1.0.0,1.0.0,,2016-11-18 21:27:50.862186,,15.0
,,2016-11-17 03:42:44.315751,slurm_normal,1479354170.0,0,1.0,main_w3_handler1,2874726,14362250,False,398952,fasta,,8568208.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d6517e2d2f32a89e'}]",0,,,no,,32.0,,33989083,1479354167.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_tac/1.0.0,1.0.0,,2016-11-17 03:42:53.384240,,3.0
,,2016-11-17 03:58:07.298159,slurm_normal,1479355093.0,0,1.0,main_w3_handler0,2874726,14362293,False,52524,fasta,,8568260.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bbe98a5048abe655'}]",0,,,no,,32.0,,33989083,1479355090.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_tac/1.0.0,1.0.0,,2016-11-17 03:58:15.939555,,3.0
,,2016-11-18 21:41:34.710289,slurm_normal,1479505377.0,0,1.0,main_w4_handler0,2874726,14381150,False,51182,fasta,,8586891.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55948523b3e27aaaa'}]",0,,,no,,32.0,,33989083,1479505321.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_tac/1.0.0,1.0.0,,2016-11-18 21:43:00.369007,,56.0
,,2016-11-30 12:05:25.670029,slurm_normal,1480507533.0,0,1.0,main_w3_handler1,1209583,14453661,False,4012,bed,,8648601.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",,"[{'src': 'hda', 'id': 9700069}]",0,,,no,,32.0,,34540463,1480507528.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_tac/1.0.0,1.0.0,,2016-11-30 12:05:36.470572,9079.0,5.0
,,2016-11-30 12:04:35.428839,slurm_normal,1480507977.0,0,1.0,main_w4_handler0,1209583,14453659,False,19,tabular,,8648669.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 14494969}]",0,,,no,,32.0,,34540463,1480507972.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_tac/1.0.0,1.0.0,,2016-11-30 12:19:25.549385,9079.0,5.0
,,2016-11-30 12:04:25.227545,slurm_normal,1480507479.0,0,1.0,main_w3_handler1,1209583,14453658,False,18731,html,,8648598.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 14589767}]",0,,,no,,32.0,,34540463,1480507469.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_tac/1.0.0,1.0.0,,2016-11-30 12:04:41.370690,9079.0,10.0
,,2017-01-21 13:35:20.246375,slurm_normal,1485005742.0,0,1.0,main_w3_handler0,1983097,14835264,False,196903696,tabular,,8995553.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28027144}]",0,,,no,,32.0,,35510652,1485005722.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_tac/1.0.0,1.0.0,,2017-01-21 13:35:43.858733,51177.0,20.0
,,2017-06-26 10:26:04.832182,slurm_normal,1498472932.0,0,1.0,main_w3_handler1,3134297,16187486,False,3446,fasta,,10263953.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29833028}]",0,,,no,,32.0,,38916519,1498472927.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_tac/1.0.0,1.0.0,,2017-06-26 10:28:55.671482,60247.0,5.0
,,2017-01-07 07:32:21.364027,slurm_normal,1483774350.0,0,1.0,main_w3_handler0,2945918,14707874,False,579178,fasta,,8877464.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27813750}]",0,,,no,,32.0,,35082505,1483774346.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_tac/1.0.0,1.0.0,,2017-01-07 07:32:32.859325,91355.0,4.0
,,2017-03-18 18:10:58.340779,slurm_normal,1489860665.0,0,1.0,main_w4_handler1,2970175,15332071,False,72,bed,,9472476.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28814105}]",0,,,no,,32.0,,36695793,1489860661.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_tac/1.0.0,1.0.0,,2017-03-18 18:11:07.239296,98025.0,4.0
10.0,len,2017-04-05 05:14:39.846862,slurm_normal,1491369286.0,0,1.0,main_w4_handler1,3057752,15491464,False,2252797,fasta,,9619383.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/019/462/dataset_19462319.dat""","""?""",,"[{'src': 'hda', 'id': 29072885}]",0,,,no,,32.0,,37091225,1491369282.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_tac/1.0.0,1.0.0,,2017-04-05 05:14:47.574007,103520.0,4.0
10.0,len,2017-04-05 05:14:40.260919,slurm_normal,1491369290.0,0,1.0,main_w3_handler1,3057752,15491465,False,2501269,fasta,,9619384.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/019/462/dataset_19462319.dat""","""?""",,"[{'src': 'hda', 'id': 29072886}]",0,,,no,,32.0,,37091225,1491369285.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_tac/1.0.0,1.0.0,,2017-04-05 05:14:51.112626,103520.0,5.0
10.0,len,2017-04-05 05:14:39.464759,slurm_normal,1491369287.0,0,1.0,main_w3_handler0,3057752,15491463,False,1905264,fasta,,9619382.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/019/462/dataset_19462319.dat""","""?""",,"[{'src': 'hda', 'id': 29072884}]",0,,,no,,32.0,,37091225,1491369282.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_tac/1.0.0,1.0.0,,2017-04-05 05:14:49.001950,103520.0,5.0
10.0,len,2017-04-05 05:14:40.892899,slurm_normal,1491369289.0,0,1.0,main_w3_handler0,3057752,15491466,False,3096545,fasta,,9619385.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/019/462/dataset_19462319.dat""","""?""",,"[{'src': 'hda', 'id': 29072887}]",0,,,no,,32.0,,37091225,1491369285.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_tac/1.0.0,1.0.0,,2017-04-05 05:14:51.832993,103520.0,4.0
10.0,len,2017-04-05 05:14:41.333762,slurm_normal,1491369294.0,0,1.0,main_w3_handler0,3057752,15491467,False,3423814,fasta,,9619386.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/019/462/dataset_19462319.dat""","""?""",,"[{'src': 'hda', 'id': 29072890}]",0,,,no,,32.0,,37091225,1491369290.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_tac/1.0.0,1.0.0,,2017-04-05 05:14:56.328378,103520.0,4.0
,,2017-04-05 12:59:09.282268,slurm_normal,1491397160.0,0,1.0,main_w3_handler0,3009410,15494329,False,3446,fasta,,9622006.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28654919}]",0,,,no,,32.0,,36192907,1491397155.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_tac/1.0.0,1.0.0,,2017-04-05 13:00:12.864292,60247.0,5.0
,,2017-03-17 15:54:46.559197,slurm_normal,1489766096.0,0,1.0,main_w3_handler0,3035679,15325658,False,1295,fasta,,9466486.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28808215}]",0,,,no,,32.0,,36682088,1489766092.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_tac/1.0.0,1.0.0,,2017-03-17 15:54:59.401752,102280.0,4.0
,,2017-03-17 17:43:40.438544,slurm_normal,1489772629.0,0,1.0,main_w3_handler1,3035679,15326585,False,3234,bed,Job output deleted by user before job completed.,9467435.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 28809909}]",0,,,no,,32.0,,36682088,1489772623.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_tac/1.0.0,1.0.0,,2017-03-17 17:43:50.259766,102280.0,6.0
,,2017-03-18 15:57:36.505101,slurm_normal,1489852666.0,0,1.0,main_w3_handler1,3036760,15331431,False,2943,fasta,,9471888.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",,"[{'src': 'hda', 'id': 28818774}]",0,,,no,,32.0,,36699459,1489852660.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_tac/1.0.0,1.0.0,,2017-03-18 15:57:48.789548,,6.0
,,2017-07-11 09:43:02.701144,slurm_normal,1499766202.0,0,1.0,main_w4_handler0,3188711,16308064,False,32,tabular,,10375675.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 30385298}]",0,,,no,,32.0,,39095128,1499766199.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_tac/1.0.0,1.0.0,,2017-07-11 09:43:23.616634,102646.0,3.0
,,2017-08-16 20:46:27.139669,slurm_normal,1502916400.0,0,1.0,main_w3_handler1,3220011,16597111,False,387584,fasta,,10669080.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 30897524}]",0,,,no,,32.0,,38980728,1502916395.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_tac/1.0.0,1.0.0,,2017-08-16 20:46:44.416932,,5.0
,,2017-08-16 20:32:53.539749,slurm_normal,1502915795.0,0,1.0,main_w4_handler0,3220011,16596981,False,621132,fasta,,10668948.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 30897336}]",0,,,no,,32.0,,38980728,1502915791.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_tac/1.0.0,1.0.0,,2017-08-16 20:38:28.382661,,4.0
,,2017-08-21 21:19:36.370405,slurm_normal,1503350389.0,0,1.0,main_w3_handler0,3228504,16627081,False,1513,tabular,,10699115.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30943317}]",0,,,no,,32.0,,39988709,1503350385.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_tac/1.0.0,1.0.0,,2017-08-21 21:19:54.295835,48807.0,4.0
,,2017-09-01 20:54:34.787965,slurm_normal,1504299290.0,0,1.0,main_w3_handler1,3201247,16713768,False,753,txt,,10786271.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 31077403}]",0,,,no,,32.0,,39476587,1504299285.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_tac/1.0.0,1.0.0,,2017-09-01 20:54:52.969477,70730.0,5.0
,,2017-09-01 20:58:41.044208,slurm_normal,1504299536.0,0,1.0,main_w4_handler0,3201247,16713775,False,743,txt,,10786289.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 31077419}]",0,,,no,,32.0,,39476587,1504299532.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_tac/1.0.0,1.0.0,,2017-09-01 20:58:59.527870,70730.0,4.0
