create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__current_case__,parameters.__index__,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.chromInfo,parameters.dbkey,parameters.input.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2018-02-27 02:31:17.305569,slurm_normal,1519698956.0,0,7680.0,1.0,main_w3_handler1,3443717,18530589,False,,504593236,bam_native,12626926,slurm,,132112168.0,corral-repl,,,,0.0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 34086952}]",32.0,,44184266,1519698687.0,ok,1023996.0,CONVERTER_bam_native_to_bam,1.0.0,,2018-02-27 02:35:58.322178,122872.0,269.0
2018-02-27 02:31:19.050069,slurm_normal,1519698913.0,0,7680.0,1.0,main_w3_handler1,3443717,18530592,False,,553457708,bam_native,12626927,slurm,,132112168.0,corral-repl,,,,0.0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 34087003}]",32.0,,44184266,1519698687.0,ok,1023996.0,CONVERTER_bam_native_to_bam,1.0.0,,2018-02-27 02:35:14.323691,122872.0,226.0
2018-02-27 02:31:18.437311,slurm_normal,1519698918.0,0,7680.0,1.0,main_w4_handler0,3443717,18530591,False,,547700461,bam_native,12626928,slurm,,132112168.0,corral-repl,,,,0.0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 34087007}]",32.0,,44184266,1519698687.0,ok,1023996.0,CONVERTER_bam_native_to_bam,1.0.0,,2018-02-27 02:35:20.041110,122872.0,231.0
2018-02-27 02:31:16.569125,slurm_normal,1519698906.0,0,7680.0,1.0,main_w4_handler1,3443717,18530588,False,,500015647,bam_native,12626925,slurm,,132112168.0,corral-repl,,,,0.0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 34087005}]",32.0,,44184266,1519698684.0,ok,1023996.0,CONVERTER_bam_native_to_bam,1.0.0,,2018-02-27 02:35:08.393168,122872.0,222.0
2018-02-27 11:06:35.675331,slurm_normal,1519730995.0,0,7680.0,1.0,main_w3_handler1,3437020,18533558,False,,3618888795,bam_native,12630057,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34091891}]",32.0,,44190421,1519729604.0,ok,1023996.0,CONVERTER_bam_native_to_bam,1.0.0,,2018-02-27 11:30:01.727502,122457.0,1391.0
2018-02-27 12:21:02.390675,slurm_normal,1519735896.0,0,7680.0,1.0,main_w3_handler0,3437020,18534270,False,,4631092184,bam_native,12630884,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34092740}]",32.0,,44190421,1519734075.0,ok,1023996.0,CONVERTER_bam_native_to_bam,1.0.0,,2018-02-27 12:51:39.006512,122457.0,1821.0
2018-02-27 11:59:43.906506,slurm_normal,1519733335.0,0,7680.0,1.0,main_w3_handler0,3444285,18534165,False,,1522536476,bam_native,12630762,slurm,,132112168.0,corral-repl,,,,0.0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34091262}]",32.0,,44190496,1519732794.0,ok,1023996.0,CONVERTER_bam_native_to_bam,1.0.0,,2018-02-27 12:08:57.179926,105625.0,541.0
2018-02-27 13:46:45.079984,slurm_normal,1519740765.0,0,7680.0,1.0,main_w4_handler1,3437020,18535222,False,,3370379323,bam_native,12631770,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34095221}]",32.0,,44190421,1519739213.0,ok,1023996.0,CONVERTER_bam_native_to_bam,1.0.0,,2018-02-27 14:12:47.296424,122457.0,1552.0
2018-02-27 14:05:35.659954,slurm_normal,1519740616.0,0,7680.0,1.0,main_w4_handler0,3443951,18535484,False,,547700461,bam_native,12632001,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 34088331}]",32.0,,44184266,1519740350.0,ok,1023996.0,CONVERTER_bam_native_to_bam,1.0.0,,2018-02-27 14:10:17.984227,122872.0,266.0
2018-02-27 14:05:25.553061,slurm_normal,1519740624.0,0,7680.0,1.0,main_w3_handler1,3443951,18535473,False,,504593236,bam_native,12631997,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 34088328}]",32.0,,44184266,1519740337.0,ok,1023996.0,CONVERTER_bam_native_to_bam,1.0.0,,2018-02-27 14:10:27.585986,122872.0,287.0
2018-02-27 14:05:30.594829,slurm_normal,1519740602.0,0,7680.0,1.0,main_w3_handler1,3443951,18535476,False,,553457708,bam_native,12631999,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 34088329}]",32.0,,44184266,1519740344.0,ok,1023996.0,CONVERTER_bam_native_to_bam,1.0.0,,2018-02-27 14:10:07.610797,122872.0,258.0
2018-02-27 14:05:32.517073,slurm_normal,1519740855.0,0,7680.0,1.0,main_w4_handler1,3443951,18535480,False,,500015647,bam_native,12632061,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 34088330}]",32.0,,44184266,1519740623.0,ok,1023996.0,CONVERTER_bam_native_to_bam,1.0.0,,2018-02-27 14:14:17.146770,122872.0,232.0
2018-02-27 16:30:56.525659,slurm_normal,1519756203.0,0,7680.0,1.0,main_w3_handler0,3437020,18537524,False,,14605133191,bam_native,12634017,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34099178}]",32.0,,44190421,1519749071.0,ok,1023996.0,CONVERTER_bam_native_to_bam,1.0.0,,2018-02-27 18:30:05.394194,122457.0,7132.0
2018-02-27 20:33:13.079520,slurm_normal,1519768634.0,0,7680.0,1.0,main_w3_handler0,3437020,18540054,False,,11162885101,bam_native,12636462,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34103394}]",32.0,,44204022,1519763600.0,ok,1023996.0,CONVERTER_bam_native_to_bam,1.0.0,,2018-02-27 21:57:17.031277,122457.0,5034.0
2018-02-28 09:27:43.189688,slurm_normal,1519818478.0,0,7680.0,1.0,main_w3_handler1,3437020,18545470,False,,19228851566,bam_native,12642109,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34111967}]",32.0,,44218824,1519810074.0,ok,1023996.0,CONVERTER_bam_native_to_bam,1.0.0,,2018-02-28 11:48:00.240760,122457.0,8404.0
2018-02-28 13:23:37.973412,slurm_normal,1519824231.0,0,7680.0,1.0,main_w4_handler1,3446143,18547601,False,,2633491,bam_native,12644271,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34115596}]",32.0,,44226058,1519824225.0,ok,1023996.0,CONVERTER_bam_native_to_bam,1.0.0,,2018-02-28 13:23:55.785963,123022.0,6.0
2018-02-28 20:53:03.662749,slurm_normal,1519853226.0,0,7680.0,1.0,main_w3_handler1,2937813,18554244,False,,4412991659,bam_native,12650533,slurm,,132112168.0,corral-repl,,,,0.0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34127824}]",32.0,,43814773,1519851195.0,ok,1023996.0,CONVERTER_bam_native_to_bam,1.0.0,,2018-02-28 21:27:09.118595,96837.0,2031.0
