create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.from,parameters.input1,parameters.input1.values,parameters.out_format1,parameters.to,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-04-01 13:09:31.240099,slurm_normal,1459516189.0,0.0,,1.0,main_w2_handler1,2556937,12310251,False,,648,fasta,6517975.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",24100623,,"""fasta""","""30""",32.0,,27237306,1459516185.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cutseq18/5.0.0,5.0.0,,2016-04-01 13:09:54.788706,,4.0
2016-07-14 11:56:07.632538,slurm_normal,1468497406.0,0.0,,1.0,main_w1_handler0,2765828,13409346,False,Job output deleted by user before job completed.,39431929,fasta,7621234.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c684157ce73b8804'}]","""fasta""","""100""",32.0,,31470400,1468497403.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cutseq18/5.0.0,5.0.0,,2016-07-14 11:56:49.414347,16906.0,3.0
2016-04-14 05:19:09.342400,slurm_normal,1460611185.0,0.0,,1.0,main_w1_handler0,2666060,12448793,False,,207569,fasta,6646569.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ff5bdc541fc343ae'}]","""fasta""","""88""",32.0,,29597476,1460611182.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cutseq18/5.0.0,5.0.0,,2016-04-14 05:19:47.016545,82325.0,3.0
2016-06-01 14:11:37.264904,slurm_normal,1464790348.0,0.0,,1.0,main_w1_handler0,2719123,13041100,False,,4309340,fasta,7220653.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""111""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5027afa4e95dbf0b3'}]","""fasta""","""222""",32.0,,30442453,1464790344.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cutseq18/5.0.0,5.0.0,,2016-06-01 14:12:31.226829,,4.0
2014-10-29 09:51:21.823614,rodeo_normal,1414576292.0,0.0,,1.0,main_w1_handler1,2100969,8061540,False,,52854,fasta,91741.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",17365260,,"""fasta""","""1""",2.0,,17995665,1414576289.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cutseq18/5.0.0,5.0.0,,2014-10-29 09:51:35.729777,55098.0,3.0
2015-01-25 05:07:19.197753,rodeo_normal,1422162452.0,0.0,,1.0,main_w1_handler0,2183786,8601436,False,,31460,fasta,2557835.roundup,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""31""",18291416,,"""fasta""","""300""",32.0,,20638317,1422162450.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cutseq18/5.0.0,5.0.0,,2015-01-25 05:07:34.423028,44985.0,2.0
2014-10-24 09:37:22.991395,rodeo_normal,1414143460.0,0.0,,1.0,main_w2_handler0,1579325,8036273,False,,9310905,fasta,69616.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",17322418,,"""fasta""","""60""",2.0,,17811385,1414143456.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cutseq18/5.0.0,5.0.0,,2014-10-24 09:37:43.519590,38417.0,4.0
2014-12-18 00:48:09.071886,rodeo_normal,1418863714.0,0.0,,1.0,main_w2_handler0,2152400,8436965,False,,146017112,fasta,591139.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",18014643,,"""fasta""","""15""",2.0,,20106353,1418863710.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cutseq18/5.0.0,5.0.0,,2014-12-18 00:48:37.477681,,4.0
2015-02-04 11:01:43.081089,rodeo_normal,1423047724.0,0.0,,1.0,main_w2_handler1,2174842,8662335,False,,404230,fasta,2641390.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""51""",18352269,,"""fasta""","""199""",32.0,,19835535,1423047721.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cutseq18/5.0.0,5.0.0,,2015-02-04 11:02:06.969611,25253.0,3.0
2015-03-03 10:19:09.330716,rodeo_normal,1425377962.0,0.0,,1.0,main_w1_handler1,2084968,8849654,False,,60068300,fasta,2985196.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",18700794,,"""fasta""","""200""",32.0,,21524105,1425377958.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cutseq18/5.0.0,5.0.0,,2015-03-03 10:19:28.107463,54307.0,4.0
2017-12-22 19:07:08.443154,slurm_normal,1513969637.0,0.0,,1.0,main_w3_handler1,3028928,17881601,False,,2153137,fasta,11955402,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg18.len""","""hg18""","""100""",,"[{'src': 'hda', 'id': 33055165}]","""fasta""","""469""",32.0,,42668732,1513969633.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cutseq18/5.0.0,5.0.0,,2017-12-22 19:07:18.933611,101911.0,4.0
2017-11-06 12:12:04.826998,slurm_normal,1509970373.0,0.0,,1.0,main_w3_handler0,3274625,17344386,False,,468,fasta,11407557,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""",,"[{'src': 'hda', 'id': 32085290}]","""fasta""","""371""",32.0,,41027873,1509970368.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cutseq18/5.0.0,5.0.0,,2017-11-06 12:13:01.516344,112722.0,5.0
2017-11-06 12:16:46.767273,slurm_normal,1509970641.0,0.0,,1.0,main_w4_handler1,3274625,17344425,False,,8589,fasta,11407606,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""",,"[{'src': 'hda', 'id': 32041690}]","""fasta""","""371""",32.0,,41027873,1509970637.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cutseq18/5.0.0,5.0.0,,2017-11-06 12:17:29.414520,112722.0,4.0
2018-01-31 06:04:47.956153,slurm_normal,1517378699.0,0.0,,1.0,main_w3_handler0,3411275,18208407,False,,3131,fasta,12289357,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""1""",,"[{'src': 'hda', 'id': 33583931}]","""fasta""","""20""",32.0,,43429090,1517378695.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cutseq18/5.0.0,5.0.0,,2018-01-31 06:05:01.017836,288.0,4.0
2018-03-10 02:12:55.381844,slurm_normal,1520647990.0,0.0,7680.0,1.0,main_w3_handler1,3449094,18678854,False,,322954620,fasta,12775250,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""",,"[{'src': 'hda', 'id': 34165370}]","""fasta""","""23""",32.0,,43622766,1520647987.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cutseq18/5.0.0,5.0.0,,2018-03-10 02:13:11.480296,119480.0,3.0
2018-03-10 02:12:55.203263,slurm_normal,1520647985.0,0.0,7680.0,1.0,main_w3_handler0,3449094,18678853,False,,319251118,fasta,12775248,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""",,"[{'src': 'hda', 'id': 34165369}]","""fasta""","""23""",32.0,,43622766,1520647982.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cutseq18/5.0.0,5.0.0,,2018-03-10 02:13:06.722776,119480.0,3.0
2018-03-10 02:12:54.991765,slurm_normal,1520647987.0,0.0,7680.0,1.0,main_w4_handler0,3449094,18678852,False,,318455842,fasta,12775249,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""",,"[{'src': 'hda', 'id': 34165368}]","""fasta""","""23""",32.0,,43622766,1520647985.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cutseq18/5.0.0,5.0.0,,2018-03-10 02:13:09.878628,119480.0,2.0
