create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input_bams_0|input_bam,input_bams_0|input_bam_filetype,input_bams_10|input_bam,input_bams_10|input_bam_filetype,input_bams_11|input_bam,input_bams_11|input_bam_filetype,input_bams_12|input_bam,input_bams_12|input_bam_filetype,input_bams_13|input_bam,input_bams_13|input_bam_filetype,input_bams_14|input_bam,input_bams_14|input_bam_filetype,input_bams_15|input_bam,input_bams_15|input_bam_filetype,input_bams_16|input_bam,input_bams_16|input_bam_filetype,input_bams_17|input_bam,input_bams_17|input_bam_filetype,input_bams_18|input_bam,input_bams_18|input_bam_filetype,input_bams_19|input_bam,input_bams_19|input_bam_filetype,input_bams_1|input_bam,input_bams_1|input_bam_filetype,input_bams_20|input_bam,input_bams_20|input_bam_filetype,input_bams_21|input_bam,input_bams_21|input_bam_filetype,input_bams_22|input_bam,input_bams_22|input_bam_filetype,input_bams_23|input_bam,input_bams_23|input_bam_filetype,input_bams_2|input_bam,input_bams_2|input_bam_filetype,input_bams_3|input_bam,input_bams_3|input_bam_filetype,input_bams_4|input_bam,input_bams_4|input_bam_filetype,input_bams_5|input_bam,input_bams_5|input_bam_filetype,input_bams_6|input_bam,input_bams_6|input_bam_filetype,input_bams_7|input_bam,input_bams_7|input_bam_filetype,input_bams_8|input_bam,input_bams_8|input_bam_filetype,input_bams_9|input_bam,input_bams_9|input_bam_filetype,input_cnv_map_bed,input_cnv_map_bed_filetype,input_target_bed,input_target_bed_filetype,input_variant_vcf,input_variant_vcf_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.options_type.__current_case__,parameters.options_type.options_type_selector,parameters.reference_source.__current_case__,parameters.reference_source.input_bams,parameters.reference_source.ref_file,parameters.reference_source.ref_file.__class__,parameters.reference_source.ref_file.value,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,parameters.target_limit_type.__current_case__,parameters.target_limit_type.target_limit_type_selector,processor_count,ref_file,ref_file_filetype,reference_source|input_bams_0|input_bam,reference_source|input_bams_0|input_bam_filetype,reference_source|input_bams_1|input_bam,reference_source|input_bams_1|input_bam_filetype,reference_source|input_bams_2|input_bam,reference_source|input_bams_2|input_bam_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-04-01 19:54:53.002671,slurm_normal,1427922939.0,0.0,,1.0,main_w2_handler0,2257290,9117601,False,,18186825.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3404013.roundup,slurm,,132112168.0,corral-repl,,"""e5765dacd8a811e481de005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,0,"[{'__index__': 0, 'input_bam': 19109713}]",hg19,,,,cached,,,32.0,,,,,,,,,,22204478.0,1427922872.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/0.0.3,0.0.3,,2015-04-01 21:15:44.320887,56265.0,67.0
2015-04-01 19:55:57.774084,slurm_normal,1427925056.0,0.0,,1.0,main_w2_handler1,2257301,9117660,False,,18186825.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3404250.roundup,slurm,,132112168.0,corral-repl,,"""166d218ed8a911e48998005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,0,"[{'__index__': 0, 'input_bam': 19109808}]",hg19,,,,cached,,,32.0,,,,,,,,,,22204310.0,1427924988.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/0.0.3,0.0.3,,2015-04-01 21:51:01.413916,61854.0,68.0
2015-04-01 20:07:51.574002,slurm_normal,1427925427.0,0.0,,1.0,main_w1_handler0,2257319,9117753,False,,18186825.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3404242.roundup,slurm,,132112168.0,corral-repl,,"""bc4afabcd8aa11e49c15005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,0,"[{'__index__': 0, 'input_bam': 19109941}]",Homo_sapiens_nuHg19_mtrCRS,,,,cached,,,32.0,,,,,,,,,,22204606.0,1427924939.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/0.0.3,0.0.3,,2015-04-01 21:57:09.611752,61862.0,488.0
2015-05-05 19:58:02.312674,slurm_normal,1430859889.0,0.0,,1.0,main_w2_handler0,2289308,9403283,False,,100999134.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3734404.roundup,slurm,,132112168.0,corral-repl,,"""e29caa00f36011e4830e005056a52a46""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",0.0,basic,0,"[{'__index__': 0, 'input_bam': 19592121}]",,UnvalidatedValue,hg_g1k_v37,,cached,,,32.0,,,,,,,,,,21535925.0,1430858490.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/0.0.3,0.0.3,,2015-05-05 21:04:52.311075,12159.0,1399.0
2015-06-19 15:16:55.086138,slurm_normal,1434738646.0,0.0,,1.0,main_w1_handler0,2349191,9693328,False,,79443049.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4003253.roundup,slurm,,132112168.0,corral-repl,,"""194283ce169611e5bb3f005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,0,"[{'__index__': 0, 'input_bam': 20070892}]",hg19,,,,cached,,,32.0,,,,,,,,,,23722074.0,1434738124.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/0.0.3,0.0.3,,2015-06-19 18:30:47.465584,64966.0,522.0
2015-06-19 15:16:52.702778,slurm_normal,1434737927.0,0.0,,1.0,main_w2_handler1,2349191,9693325,False,,89112296.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4003117.roundup,slurm,,132112168.0,corral-repl,,"""194283ce169611e5bb3f005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,0,"[{'__index__': 0, 'input_bam': 20070889}]",hg19,,,,cached,,,32.0,,,,,,,,,,23722074.0,1434737298.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/0.0.3,0.0.3,,2015-06-19 18:18:50.853027,64966.0,629.0
2015-06-19 15:16:53.918884,slurm_normal,1434738510.0,0.0,,1.0,main_w2_handler1,2349191,9693326,False,,110622085.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4003231.roundup,slurm,,132112168.0,corral-repl,,"""194283ce169611e5bb3f005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,0,"[{'__index__': 0, 'input_bam': 20070890}]",hg19,,,,cached,,,32.0,,,,,,,,,,23722074.0,1434737909.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/0.0.3,0.0.3,,2015-06-19 18:28:34.612527,64966.0,601.0
2015-06-19 15:16:54.517011,slurm_normal,1434738530.0,0.0,,1.0,main_w1_handler2,2349191,9693327,False,,82624728.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4003238.roundup,slurm,,132112168.0,corral-repl,,"""194283ce169611e5bb3f005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,0,"[{'__index__': 0, 'input_bam': 20070891}]",hg19,,,,cached,,,32.0,,,,,,,,,,23722074.0,1434738014.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/0.0.3,0.0.3,,2015-06-19 18:28:52.570670,64966.0,516.0
2015-05-06 11:52:18.464073,slurm_normal,1430913634.0,0.0,,1.0,main_w1_handler1,2295431,9408664,False,,22050746.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3739328.roundup,slurm,,132112168.0,corral-repl,,"""554b5ed6f3e611e4acc0005056a51846""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",0.0,basic,0,"[{'__index__': 0, 'input_bam': 19604060}]",hg_g1k_v37,,,,cached,,,32.0,,,,,,,,,,21535925.0,1430913373.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/0.0.3,0.0.3,,2015-05-06 12:00:37.731485,12159.0,261.0
2015-05-09 00:42:20.089993,slurm_normal,1431134141.0,0.0,,1.0,main_w2_handler1,2232931,9433170,False,,69291393.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3760180.roundup,slurm,,132112168.0,corral-repl,,"""286847eef5e411e4bd98005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0.0,basic,0,"[{'__index__': 0, 'input_bam': 19643684}]",hg19,,,,cached,,,32.0,,,,,,,,,,21692142.0,1431133786.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/0.0.3,0.0.3,,2015-05-09 01:15:46.458158,60734.0,355.0
2015-05-08 13:25:35.294107,slurm_normal,1431092129.0,0.0,,1.0,main_w1_handler1,2298619,9429861,False,,6018096.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3757514.roundup,slurm,,132112168.0,corral-repl,,"""b2a9fc9af58511e493c4005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0.0,basic,0,"[{'__index__': 0, 'input_bam': 19638393}]",,UnvalidatedValue,hg19,,cached,,,32.0,,,,,,,,,,22960035.0,1431091676.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/0.0.3,0.0.3,,2015-05-08 13:35:32.169002,39548.0,453.0
2015-05-09 00:42:22.793282,slurm_normal,1431133897.0,0.0,,1.0,main_w2_handler0,2232931,9433173,False,,63596128.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3760157.roundup,slurm,,132112168.0,corral-repl,,"""286847eef5e411e4bd98005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0.0,basic,0,"[{'__index__': 0, 'input_bam': 19643687}]",hg19,,,,cached,,,32.0,,,,,,,,,,21692142.0,1431133245.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/0.0.3,0.0.3,,2015-05-09 01:11:42.425106,60734.0,652.0
2015-05-09 00:42:18.868116,slurm_normal,1431134383.0,0.0,,1.0,main_w1_handler0,2232931,9433169,False,,80258578.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3760156.roundup,slurm,,132112168.0,corral-repl,,"""286847eef5e411e4bd98005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0.0,basic,0,"[{'__index__': 0, 'input_bam': 19643683}]",hg19,,,,cached,,,32.0,,,,,,,,,,21692142.0,1431133238.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/0.0.3,0.0.3,,2015-05-09 01:19:45.421894,60734.0,1145.0
2015-05-09 00:42:21.010600,slurm_normal,1431134493.0,0.0,,1.0,main_w2_handler1,2232931,9433171,False,,57824521.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3760163.roundup,slurm,,132112168.0,corral-repl,,"""286847eef5e411e4bd98005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0.0,basic,0,"[{'__index__': 0, 'input_bam': 19643685}]",hg19,,,,cached,,,32.0,,,,,,,,,,21692142.0,1431133301.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/0.0.3,0.0.3,,2015-05-09 01:21:37.026883,60734.0,1192.0
2015-05-11 06:06:38.897140,slurm_normal,1431325091.0,0.0,,1.0,main_w1_handler0,2301257,9440838,False,,2374352.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3767051.roundup,slurm,,132112168.0,corral-repl,,"""e0a02ef6f7a311e49baa005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0.0,basic,0,"[{'__index__': 0, 'input_bam': 19657462}]",,UnvalidatedValue,hg19,,cached,,,32.0,,,,,,,,,,22960035.0,1431324604.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/0.0.3,0.0.3,,2015-05-11 06:18:13.595493,39548.0,487.0
2015-05-11 06:06:31.325156,slurm_normal,1431325258.0,0.0,,1.0,main_w1_handler1,2301256,9440829,False,,5961835.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3767072.roundup,slurm,,132112168.0,corral-repl,,"""db25dc32f7a311e49baa005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0.0,basic,0,"[{'__index__': 0, 'input_bam': 19657451}]",,UnvalidatedValue,hg19,,cached,,,32.0,,,,,,,,,,22960035.0,1431324669.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/0.0.3,0.0.3,,2015-05-11 06:21:01.368740,39548.0,589.0
2015-05-11 06:07:10.078955,slurm_normal,1431325635.0,0.0,,1.0,main_w2_handler1,2301261,9440875,False,,17959488.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3767074.roundup,slurm,,132112168.0,corral-repl,,"""f36a7ae6f7a311e49baa005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0.0,basic,0,"[{'__index__': 0, 'input_bam': 19657510}]",,UnvalidatedValue,hg19,,cached,,,32.0,,,,,,,,,,22960035.0,1431324677.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/0.0.3,0.0.3,,2015-05-11 06:27:18.117776,39548.0,958.0
2015-05-11 06:08:29.411854,slurm_normal,1431328080.0,0.0,,1.0,main_w1_handler0,2301271,9440959,False,,28297534.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3767506.roundup,slurm,,132112168.0,corral-repl,,"""2242e6b4f7a411e49baa005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0.0,basic,0,"[{'__index__': 0, 'input_bam': 19657619}]",,UnvalidatedValue,hg19,,cached,,,32.0,,,,,,,,,,22960035.0,1431327250.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/0.0.3,0.0.3,,2015-05-11 07:08:03.287140,39548.0,830.0
2015-05-11 06:08:37.664439,slurm_normal,1431329103.0,0.0,,1.0,main_w1_handler1,2301272,9440969,False,,12009333.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3767701.roundup,slurm,,132112168.0,corral-repl,,"""27526bacf7a411e49baa005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0.0,basic,0,"[{'__index__': 0, 'input_bam': 19657630}]",,UnvalidatedValue,hg19,,cached,,,32.0,,,,,,,,,,22960035.0,1431328633.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/0.0.3,0.0.3,,2015-05-11 07:25:06.798996,39548.0,470.0
2015-05-11 06:06:53.512477,slurm_normal,1431325336.0,0.0,,1.0,main_w2_handler0,2301259,9440856,False,,8758219.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3767064.roundup,slurm,,132112168.0,corral-repl,,"""e9731d36f7a311e49baa005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0.0,basic,0,"[{'__index__': 0, 'input_bam': 19657484}]",,UnvalidatedValue,hg19,,cached,,,32.0,,,,,,,,,,22960035.0,1431324648.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/0.0.3,0.0.3,,2015-05-11 06:22:18.669744,39548.0,688.0
2015-05-11 06:08:21.198195,slurm_normal,1431328211.0,0.0,,1.0,main_w2_handler0,2301270,9440949,False,,43271306.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3767504.roundup,slurm,,132112168.0,corral-repl,,"""1c85fd7ef7a411e49baa005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0.0,basic,0,"[{'__index__': 0, 'input_bam': 19657604}]",,UnvalidatedValue,hg19,,cached,,,32.0,,,,,,,,,,22960035.0,1431327233.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/0.0.3,0.0.3,,2015-05-11 07:10:16.903026,39548.0,978.0
2015-05-11 06:07:29.142331,slurm_normal,1431326761.0,0.0,,1.0,main_w2_handler0,2301264,9440893,False,,5771710.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3767391.roundup,slurm,,132112168.0,corral-repl,,"""fe1e4314f7a311e49baa005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0.0,basic,0,"[{'__index__': 0, 'input_bam': 19657533}]",,UnvalidatedValue,hg19,,cached,,,32.0,,,,,,,,,,22960035.0,1431326312.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/0.0.3,0.0.3,,2015-05-11 06:46:03.667310,39548.0,449.0
