chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.coverage_cap,parameters.dbkey,parameters.inputFile,parameters.minimum_base_quality,parameters.minimum_mapping_quality,parameters.reference_source.__current_case__,parameters.reference_source.ref_file,parameters.reference_source.reference_source_selector,parameters.validation_stringency,processor_count,ref_file,ref_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-06-16 19:51:39.737166,slurm_normal_16gb,1434484619.0,0,1.0,main_w2_handler0,2340872,9667388,False,,55940778,bam,3977493.roundup,slurm,,132112168.0,corral-repl,,"""03c96d78146111e5b6e9005056a52a46""","""/galaxy-repl/localdata/chrom/384.len""","""250""","""384""",20028378,"""20""","""20""",1,20026908,history,"""LENIENT""",32.0,5504755.0,fasta,,23655062,1434484572.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-16 19:57:02.680211,46265.0,47.0
,,2015-06-16 19:51:43.876973,slurm_normal_16gb,1434484753.0,0,1.0,main_w2_handler1,2340872,9667390,False,,63752334,bam,3977511.roundup,slurm,,132112168.0,corral-repl,,"""03c96d78146111e5b6e9005056a52a46""","""/galaxy-repl/localdata/chrom/384.len""","""250""","""384""",20028380,"""20""","""20""",1,20026908,history,"""LENIENT""",32.0,5504755.0,fasta,,23655062,1434484722.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-16 19:59:17.225934,46265.0,31.0
,,2015-06-16 20:25:15.029685,slurm_normal_16gb,1434486800.0,0,1.0,main_w1_handler2,2341404,9667619,False,,55126578,bam,3977752.roundup,slurm,,132112168.0,corral-repl,,"""acc26f3e146511e5a52a005056a51846""","""/galaxy-repl/localdata/chrom/384.len""","""250""","""384""",20028625,"""20""","""20""",1,20026909,history,"""LENIENT""",32.0,5504755.0,fasta,,23655062,1434486786.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-16 20:33:23.424809,46265.0,14.0
,,2015-06-16 19:51:48.533504,slurm_normal_16gb,1434485284.0,0,1.0,main_w1_handler0,2340872,9667393,False,,69502038,bam,3977558.roundup,slurm,,132112168.0,corral-repl,,"""03c96d78146111e5b6e9005056a52a46""","""/galaxy-repl/localdata/chrom/384.len""","""250""","""384""",20028382,"""20""","""20""",1,20026908,history,"""LENIENT""",32.0,5504755.0,fasta,,23655062,1434485268.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-16 20:08:08.371177,46265.0,16.0
,,2015-06-16 19:51:51.149773,slurm_normal_16gb,1434484961.0,0,1.0,main_w1_handler0,2340872,9667394,False,,67167506,bam,3977528.roundup,slurm,,132112168.0,corral-repl,,"""03c96d78146111e5b6e9005056a52a46""","""/galaxy-repl/localdata/chrom/384.len""","""250""","""384""",20028383,"""20""","""20""",1,20026908,history,"""LENIENT""",32.0,5504755.0,fasta,,23655062,1434484916.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-16 20:02:46.025073,46265.0,45.0
,,2015-06-16 19:51:55.381989,slurm_normal_16gb,1434485046.0,0,1.0,main_w1_handler1,2340872,9667396,False,,64624383,bam,3977532.roundup,slurm,,132112168.0,corral-repl,,"""03c96d78146111e5b6e9005056a52a46""","""/galaxy-repl/localdata/chrom/384.len""","""250""","""384""",20028387,"""20""","""20""",1,20026908,history,"""LENIENT""",32.0,5504755.0,fasta,,23655062,1434484983.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-16 20:04:09.439682,46265.0,63.0
,,2015-06-16 20:25:27.464188,slurm_normal_16gb,1434487180.0,0,1.0,main_w2_handler0,2341404,9667625,False,,68754734,bam,3977786.roundup,slurm,,132112168.0,corral-repl,,"""acc26f3e146511e5a52a005056a51846""","""/galaxy-repl/localdata/chrom/384.len""","""250""","""384""",20028633,"""20""","""20""",1,20026909,history,"""LENIENT""",32.0,5504755.0,fasta,,23655062,1434487160.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-16 20:39:45.096222,46265.0,20.0
,,2015-06-16 19:51:41.582880,slurm_normal_16gb,1434485219.0,0,1.0,main_w1_handler1,2340872,9667389,False,,69163590,bam,3977553.roundup,slurm,,132112168.0,corral-repl,,"""03c96d78146111e5b6e9005056a52a46""","""/galaxy-repl/localdata/chrom/384.len""","""250""","""384""",20028379,"""20""","""20""",1,20026908,history,"""LENIENT""",32.0,5504755.0,fasta,,23655062,1434485200.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-16 20:07:03.061555,46265.0,19.0
,,2015-06-16 19:51:53.934224,slurm_normal_16gb,1434485388.0,0,1.0,main_w2_handler1,2340872,9667395,False,,72873547,bam,3977572.roundup,slurm,,132112168.0,corral-repl,,"""03c96d78146111e5b6e9005056a52a46""","""/galaxy-repl/localdata/chrom/384.len""","""250""","""384""",20028385,"""20""","""20""",1,20026908,history,"""LENIENT""",32.0,5504755.0,fasta,,23655062,1434485371.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-16 20:09:51.917581,46265.0,17.0
,,2015-06-16 20:25:29.807271,slurm_normal_16gb,1434487507.0,0,1.0,main_w2_handler1,2341404,9667627,False,,73626137,bam,3977819.roundup,slurm,,132112168.0,corral-repl,,"""acc26f3e146511e5a52a005056a51846""","""/galaxy-repl/localdata/chrom/384.len""","""250""","""384""",20028635,"""20""","""20""",1,20026909,history,"""LENIENT""",32.0,5504755.0,fasta,,23655062,1434487484.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-16 20:45:09.649846,46265.0,23.0
,,2015-06-16 20:25:18.071829,slurm_normal_16gb,1434486825.0,0,1.0,main_w2_handler1,2341404,9667621,False,,70743610,bam,3977756.roundup,slurm,,132112168.0,corral-repl,,"""acc26f3e146511e5a52a005056a51846""","""/galaxy-repl/localdata/chrom/384.len""","""250""","""384""",20028630,"""20""","""20""",1,20026909,history,"""LENIENT""",32.0,5504755.0,fasta,,23655062,1434486808.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-16 20:33:49.644338,46265.0,17.0
,,2015-06-16 20:25:31.128460,slurm_normal_16gb,1434487349.0,0,1.0,main_w1_handler0,2341404,9667628,False,,62001108,bam,3977801.roundup,slurm,,132112168.0,corral-repl,,"""acc26f3e146511e5a52a005056a51846""","""/galaxy-repl/localdata/chrom/384.len""","""250""","""384""",20028636,"""20""","""20""",1,20026909,history,"""LENIENT""",32.0,5504755.0,fasta,,23655062,1434487300.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-16 20:42:33.318696,46265.0,49.0
,,2015-06-16 20:25:20.336832,slurm_normal_16gb,1434487269.0,0,1.0,main_w1_handler1,2341404,9667622,False,,67019872,bam,3977794.roundup,slurm,,132112168.0,corral-repl,,"""acc26f3e146511e5a52a005056a51846""","""/galaxy-repl/localdata/chrom/384.len""","""250""","""384""",20028631,"""20""","""20""",1,20026909,history,"""LENIENT""",32.0,5504755.0,fasta,,23655062,1434487243.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-16 20:41:12.656387,46265.0,26.0
,,2015-06-16 20:25:16.874126,slurm_normal_16gb,1434486764.0,0,1.0,main_w2_handler1,2341404,9667620,False,,64500839,bam,3977746.roundup,slurm,,132112168.0,corral-repl,,"""acc26f3e146511e5a52a005056a51846""","""/galaxy-repl/localdata/chrom/384.len""","""250""","""384""",20028627,"""20""","""20""",1,20026909,history,"""LENIENT""",32.0,5504755.0,fasta,,23655062,1434486721.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-16 20:32:47.565391,46265.0,43.0
,,2015-06-16 20:25:24.509137,slurm_normal_16gb,1434486932.0,0,1.0,main_w2_handler0,2341404,9667624,False,,66388814,bam,3977766.roundup,slurm,,132112168.0,corral-repl,,"""acc26f3e146511e5a52a005056a51846""","""/galaxy-repl/localdata/chrom/384.len""","""250""","""384""",20028632,"""20""","""20""",1,20026909,history,"""LENIENT""",32.0,5504755.0,fasta,,23655062,1434486915.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-16 20:35:34.458509,46265.0,17.0
,,2015-06-16 21:02:57.104206,slurm_normal_16gb,1434489342.0,0,1.0,main_w1_handler1,2341621,9667901,False,,61192197,bam,3978041.roundup,slurm,,132112168.0,corral-repl,,"""fa7c65ea146a11e5b6e9005056a52a46""","""/galaxy-repl/localdata/chrom/384.len""","""250""","""384""",20029008,"""20""","""20""",1,20026910,history,"""LENIENT""",32.0,5504755.0,fasta,,23655062,1434489308.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-16 21:15:45.628024,46265.0,34.0
,,2015-06-16 21:03:05.383006,slurm_normal_16gb,1434489391.0,0,1.0,main_w2_handler1,2341621,9667907,False,,67364318,bam,3978056.roundup,slurm,,132112168.0,corral-repl,,"""fa7c65ea146a11e5b6e9005056a52a46""","""/galaxy-repl/localdata/chrom/384.len""","""250""","""384""",20029013,"""20""","""20""",1,20026910,history,"""LENIENT""",32.0,5504755.0,fasta,,23655062,1434489366.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-16 21:16:33.027829,46265.0,25.0
,,2015-06-16 21:02:57.846385,slurm_normal_16gb,1434489493.0,0,1.0,main_w2_handler1,2341621,9667902,False,,63600907,bam,3978073.roundup,slurm,,132112168.0,corral-repl,,"""fa7c65ea146a11e5b6e9005056a52a46""","""/galaxy-repl/localdata/chrom/384.len""","""250""","""384""",20029009,"""20""","""20""",1,20026910,history,"""LENIENT""",32.0,5504755.0,fasta,,23655062,1434489451.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-16 21:18:15.528008,46265.0,42.0
,,2015-06-16 21:02:59.545762,slurm_normal_16gb,1434489617.0,0,1.0,main_w1_handler0,2341621,9667903,False,,70695562,bam,3978090.roundup,slurm,,132112168.0,corral-repl,,"""fa7c65ea146a11e5b6e9005056a52a46""","""/galaxy-repl/localdata/chrom/384.len""","""250""","""384""",20029010,"""20""","""20""",1,20026910,history,"""LENIENT""",32.0,5504755.0,fasta,,23655062,1434489580.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-16 21:20:19.685614,46265.0,37.0
,,2015-06-16 21:02:56.548367,slurm_normal_16gb,1434488887.0,0,1.0,main_w2_handler1,2341621,9667900,False,,67277463,bam,3977982.roundup,slurm,,132112168.0,corral-repl,,"""fa7c65ea146a11e5b6e9005056a52a46""","""/galaxy-repl/localdata/chrom/384.len""","""250""","""384""",20029007,"""20""","""20""",1,20026910,history,"""LENIENT""",32.0,5504755.0,fasta,,23655062,1434488869.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-16 21:08:11.667942,46265.0,18.0
,,2015-06-16 21:03:07.107678,slurm_normal_16gb,1434489437.0,0,1.0,main_w2_handler1,2341621,9667909,False,,53094885,bam,3978064.roundup,slurm,,132112168.0,corral-repl,,"""fa7c65ea146a11e5b6e9005056a52a46""","""/galaxy-repl/localdata/chrom/384.len""","""250""","""384""",20029014,"""20""","""20""",1,20026910,history,"""LENIENT""",32.0,5504755.0,fasta,,23655062,1434489403.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-16 21:17:19.664136,46265.0,34.0
,,2015-06-16 21:03:02.523280,slurm_normal_16gb,1434489200.0,0,1.0,main_w1_handler2,2341621,9667904,False,,63119753,bam,3978025.roundup,slurm,,132112168.0,corral-repl,,"""fa7c65ea146a11e5b6e9005056a52a46""","""/galaxy-repl/localdata/chrom/384.len""","""250""","""384""",20029011,"""20""","""20""",1,20026910,history,"""LENIENT""",32.0,5504755.0,fasta,,23655062,1434489164.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-16 21:13:22.793773,46265.0,36.0
,,2015-06-16 21:03:03.896039,slurm_normal_16gb,1434489146.0,0,1.0,main_w1_handler2,2341621,9667905,False,,57296129,bam,3978023.roundup,slurm,,132112168.0,corral-repl,,"""fa7c65ea146a11e5b6e9005056a52a46""","""/galaxy-repl/localdata/chrom/384.len""","""250""","""384""",20029012,"""20""","""20""",1,20026910,history,"""LENIENT""",32.0,5504755.0,fasta,,23655062,1434489131.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-16 21:12:29.033301,46265.0,15.0
,,2015-06-16 21:21:40.440904,slurm_normal_16gb,1434490048.0,0,1.0,main_w2_handler0,2345192,9668074,False,,67277461,bam,3978144.roundup,slurm,,132112168.0,corral-repl,,"""9e3b5fe0146d11e5902b005056a52a46""","""/galaxy-repl/localdata/chrom/384.len""","""250""","""384""",20029219,"""20""","""20""",1,20026910,history,"""LENIENT""",32.0,5504755.0,fasta,,23655062,1434489993.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-16 21:27:31.638631,46265.0,55.0
,,2015-06-16 21:21:42.168691,slurm_normal_16gb,1434490130.0,0,1.0,main_w1_handler2,2345192,9668075,False,,61192196,bam,3978152.roundup,slurm,,132112168.0,corral-repl,,"""9e3b5fe0146d11e5902b005056a52a46""","""/galaxy-repl/localdata/chrom/384.len""","""250""","""384""",20029220,"""20""","""20""",1,20026910,history,"""LENIENT""",32.0,5504755.0,fasta,,23655062,1434490091.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-16 21:28:53.641718,46265.0,39.0
,,2015-06-16 21:21:43.221996,slurm_normal_16gb,1434490282.0,0,1.0,main_w1_handler2,2345192,9668076,False,,63600906,bam,3978165.roundup,slurm,,132112168.0,corral-repl,,"""9e3b5fe0146d11e5902b005056a52a46""","""/galaxy-repl/localdata/chrom/384.len""","""250""","""384""",20029221,"""20""","""20""",1,20026910,history,"""LENIENT""",32.0,5504755.0,fasta,,23655062,1434490244.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-16 21:31:24.587887,46265.0,38.0
34.0,len,2015-06-17 14:16:12.101950,slurm_normal_16gb,1434550916.0,0,1.0,main_w1_handler1,2346134,9673943,False,,81590808,bam,3983714.roundup,slurm,,132112168.0,corral-repl,,"""5749b65214fb11e59ab7005056a52a46""","""/galaxy-repl/main/files/011/578/dataset_11578195.dat""","""250""","""E.coli K12 MG1655""",20040530,"""20""","""20""",1,20038265,history,"""LENIENT""",32.0,4708048.0,fasta,,23675044,1434550895.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-17 14:22:02.461090,46265.0,21.0
34.0,len,2015-06-17 14:16:20.629547,slurm_normal_16gb,1434551551.0,0,1.0,main_w2_handler0,2346134,9673950,False,,87927798,bam,3983823.roundup,slurm,,132112168.0,corral-repl,,"""5749b65214fb11e59ab7005056a52a46""","""/galaxy-repl/main/files/011/578/dataset_11578195.dat""","""250""","""E.coli K12 MG1655""",20040542,"""20""","""20""",1,20038265,history,"""LENIENT""",32.0,4708048.0,fasta,,23675044,1434551460.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-17 14:32:34.918613,46265.0,91.0
34.0,len,2015-06-17 14:16:14.198453,slurm_normal_16gb,1434551591.0,0,1.0,main_w1_handler2,2346134,9673944,False,,84508069,bam,3983838.roundup,slurm,,132112168.0,corral-repl,,"""5749b65214fb11e59ab7005056a52a46""","""/galaxy-repl/main/files/011/578/dataset_11578195.dat""","""250""","""E.coli K12 MG1655""",20040531,"""20""","""20""",1,20038265,history,"""LENIENT""",32.0,4708048.0,fasta,,23675044,1434551564.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-17 14:33:12.491841,46265.0,27.0
34.0,len,2015-06-17 14:16:15.875116,slurm_normal_16gb,1434551825.0,0,1.0,main_w1_handler1,2346134,9673946,False,,105365557,bam,3983881.roundup,slurm,,132112168.0,corral-repl,,"""5749b65214fb11e59ab7005056a52a46""","""/galaxy-repl/main/files/011/578/dataset_11578195.dat""","""250""","""E.coli K12 MG1655""",20040538,"""20""","""20""",1,20038265,history,"""LENIENT""",32.0,4708048.0,fasta,,23675044,1434551730.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-17 14:37:08.135240,46265.0,95.0
34.0,len,2015-06-17 14:16:17.226085,slurm_normal_16gb,1434551581.0,0,1.0,main_w1_handler0,2346134,9673947,False,,102018394,bam,3983835.roundup,slurm,,132112168.0,corral-repl,,"""5749b65214fb11e59ab7005056a52a46""","""/galaxy-repl/main/files/011/578/dataset_11578195.dat""","""250""","""E.coli K12 MG1655""",20040539,"""20""","""20""",1,20038265,history,"""LENIENT""",32.0,4708048.0,fasta,,23675044,1434551561.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-17 14:33:03.692709,46265.0,20.0
,,2015-06-17 14:55:49.436342,slurm_normal_16gb,1434554060.0,0,1.0,main_w2_handler0,2346217,9674475,False,,94420185,bam,3984288.roundup,slurm,,132112168.0,corral-repl,,"""d6151d0a150011e5ae24005056a52a46""","""/galaxy-repl/main/files/011/578/dataset_11578195.dat""","""250""","""E.coli K12 MG1655""",20041250,"""20""","""20""",1,20040102,history,"""LENIENT""",32.0,4708048.0,fasta,,23675044,1434554042.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-17 15:14:23.513578,46265.0,18.0
34.0,len,2015-06-17 14:16:15.030264,slurm_normal_16gb,1434551127.0,0,1.0,main_w1_handler2,2346134,9673945,False,,107588923,bam,3983765.roundup,slurm,,132112168.0,corral-repl,,"""5749b65214fb11e59ab7005056a52a46""","""/galaxy-repl/main/files/011/578/dataset_11578195.dat""","""250""","""E.coli K12 MG1655""",20040537,"""20""","""20""",1,20038265,history,"""LENIENT""",32.0,4708048.0,fasta,,23675044,1434551073.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-17 14:25:30.534726,46265.0,54.0
,,2015-06-17 14:55:47.234409,slurm_normal_16gb,1434554086.0,0,1.0,main_w2_handler1,2346217,9674473,False,,89475519,bam,3984291.roundup,slurm,,132112168.0,corral-repl,,"""d6151d0a150011e5ae24005056a52a46""","""/galaxy-repl/main/files/011/578/dataset_11578195.dat""","""250""","""E.coli K12 MG1655""",20041248,"""20""","""20""",1,20040102,history,"""LENIENT""",32.0,4708048.0,fasta,,23675044,1434554068.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-17 15:14:48.747845,46265.0,18.0
,,2015-06-17 14:55:42.984769,slurm_normal_16gb,1434553678.0,0,1.0,main_w2_handler1,2346217,9674470,False,,90708592,bam,3984224.roundup,slurm,,132112168.0,corral-repl,,"""d6151d0a150011e5ae24005056a52a46""","""/galaxy-repl/main/files/011/578/dataset_11578195.dat""","""250""","""E.coli K12 MG1655""",20041245,"""20""","""20""",1,20040102,history,"""LENIENT""",32.0,4708048.0,fasta,,23675044,1434553648.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-17 15:08:01.128256,46265.0,30.0
