chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.description,parameters.disp_name,parameters.firstorf,parameters.html_out1,parameters.input1,parameters.input1.values,parameters.input1|__identifier__,parameters.lastorf,parameters.length,parameters.margin,parameters.mstart,parameters.number,parameters.offset,parameters.orfminsize,parameters.out_format2,parameters.reverse,parameters.table,parameters.uppercase,parameters.width,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-06-22 03:19:14.749736,slurm_normal,1466565577.0,0.0,,1.0,main_w1_handler1,2746409,13231550,False,,122440,fasta,7416646.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/psufiles/004/687/dataset_4687077.dat""","""pt_v1""","""yes""","""yes""","""yes""","""no""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5de381f187c1c5605'}]",,"""yes""","""0""","""10""","""no""","""yes""","""1""","""1""","""fasta""","""yes""","""0""","""""","""60""",32.0,,30589103,1466565572.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2016-06-22 03:19:39.348044,15920.0,5.0
,,2016-09-11 19:26:17.942936,slurm_normal,1473621999.0,0.0,,1.0,main_w3_handler1,2816965,13826236,False,,22865,fasta,8048187.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cf3d9434330dbe7f'}]",,"""yes""","""0""","""10""","""no""","""yes""","""1""","""1""","""fasta""","""yes""","""0""","""""","""60""",32.0,,32894797,1473621994.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2016-09-11 19:26:41.227060,,5.0
,,2016-03-20 22:50:37.994301,slurm_normal,1458514269.0,0.0,,1.0,main_w2_handler0,2640492,12205593,False,,48593,fasta,6418746.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",23943062,,,"""yes""","""0""","""10""","""no""","""yes""","""1""","""1""","""fasta""","""yes""","""0""","""""","""60""",32.0,,27967571,1458514264.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2016-03-20 22:51:10.540475,77782.0,5.0
,,2016-03-20 22:55:57.529678,slurm_normal,1458514591.0,0.0,,1.0,main_w2_handler0,2640492,12205605,False,,48593,fasta,6418773.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",23943062,,,"""yes""","""0""","""10""","""no""","""yes""","""1""","""1""","""fasta""","""no""","""0""","""""","""60""",32.0,,27967571,1458514587.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2016-03-20 22:56:34.879906,77782.0,4.0
,,2016-03-20 23:29:28.690272,slurm_normal,1458516618.0,0.0,,1.0,main_w2_handler0,2640492,12205715,False,,48593,fasta,6418939.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""yes""",23943062,,,"""yes""","""0""","""10""","""no""","""yes""","""1""","""1""","""fasta""","""no""","""0""","""""","""60""",32.0,,27967571,1458516614.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2016-03-20 23:30:20.799693,77782.0,4.0
,,2016-07-03 03:05:41.503724,slurm_normal,1467515187.0,0.0,,1.0,main_w2_handler0,2755962,13316611,False,,48593,fasta,7520396.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5397267b929b221ca'}]",,"""yes""","""0""","""10""","""no""","""yes""","""1""","""1""","""fasta""","""no""","""0""","""""","""60""",32.0,,31241002,1467515182.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2016-07-03 03:06:28.546875,,5.0
,,2016-07-03 03:00:49.618589,slurm_normal,1467514896.0,0.0,,1.0,main_w2_handler0,2755962,13316602,False,,48593,fasta,7520383.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5397267b929b221ca'}]",,"""yes""","""0""","""10""","""no""","""yes""","""1""","""1""","""fasta""","""yes""","""0""","""""","""60""",32.0,,31241002,1467514893.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2016-07-03 03:01:39.261495,,3.0
,,2016-07-03 04:09:03.035909,slurm_normal,1467518981.0,0.0,,1.0,main_w1_handler1,2755962,13316767,False,,48593,fasta,7520575.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b546b56bdb0634e443'}]",,"""yes""","""0""","""10""","""yes""","""yes""","""1""","""1""","""fasta""","""no""","""0""","""""","""60""",32.0,,31241002,1467518976.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2016-07-03 04:09:44.108680,,5.0
,,2016-03-23 09:37:08.474510,slurm_normal,1458725873.0,0.0,,1.0,main_w1_handler0,2643841,12233460,False,,7607,fasta,6447833.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",23988047,,,"""yes""","""0""","""10""","""no""","""yes""","""1""","""1""","""fasta""","""yes""","""0""","""""","""60""",32.0,,29161922,1458725869.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2016-03-23 09:37:56.578114,81236.0,4.0
,,2016-03-23 09:57:18.137255,slurm_normal,1458727093.0,0.0,,1.0,main_w1_handler0,2643841,12233593,False,,628,fasta,6447932.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",23988445,,,"""yes""","""0""","""10""","""no""","""yes""","""1""","""1""","""fasta""","""yes""","""0""","""""","""80""",32.0,,29161922,1458727088.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2016-03-23 09:58:15.955468,81236.0,5.0
,,2016-03-23 09:57:19.620496,slurm_normal,1458727117.0,0.0,,1.0,main_w1_handler1,2643841,12233596,False,,2128,fasta,6447936.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",23988448,,,"""yes""","""0""","""10""","""no""","""yes""","""1""","""1""","""fasta""","""yes""","""0""","""""","""80""",32.0,,29161922,1458727114.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2016-03-23 09:58:41.233364,81236.0,3.0
,,2016-03-23 09:57:17.325488,slurm_normal,1458727104.0,0.0,,1.0,main_w1_handler2,2643841,12233592,False,,189,fasta,6447934.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",23988444,,,"""yes""","""0""","""10""","""no""","""yes""","""1""","""1""","""fasta""","""yes""","""0""","""""","""80""",32.0,,29161922,1458727100.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2016-03-23 09:58:32.274183,81236.0,4.0
,,2016-03-23 09:57:19.059000,slurm_normal,1458727147.0,0.0,,1.0,main_w1_handler2,2643841,12233595,False,,2584,fasta,6447937.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",23988447,,,"""yes""","""0""","""10""","""no""","""yes""","""1""","""1""","""fasta""","""yes""","""0""","""""","""80""",32.0,,29161922,1458727144.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2016-03-23 09:59:10.916725,81236.0,3.0
,,2016-03-23 09:57:18.522836,slurm_normal,1458727115.0,0.0,,1.0,main_w1_handler2,2643841,12233594,False,,1601,fasta,6447935.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",23988446,,,"""yes""","""0""","""10""","""no""","""yes""","""1""","""1""","""fasta""","""yes""","""0""","""""","""80""",32.0,,29161922,1458727111.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2016-03-23 09:58:37.431459,81236.0,4.0
,,2017-06-20 16:10:13.756627,slurm_normal,1497975030.0,0.0,,1.0,main_w4_handler1,3143850,16144998,False,,4111190,fasta,10224018.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",,"[{'src': 'hda', 'id': 30098447}]",,"""yes""","""100000""","""10""","""no""","""yes""","""1""","""1""","""fasta""","""yes""","""0""","""""","""1000000""",32.0,,38508721,1497975026.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2017-06-20 16:10:34.294511,,4.0
,,2016-04-11 16:04:58.399329,slurm_normal,1460390752.0,0.0,,1.0,main_w1_handler0,2661221,12419188,False,,48593,fasta,6620335.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""yes""","""yes""","""no""",24254072,,,"""yes""","""0""","""10""","""yes""","""yes""","""1""","""1""","""fasta""","""no""","""0""","""""","""60""",32.0,,28676979,1460390742.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2016-04-11 16:05:56.517980,79473.0,10.0
,,2016-04-09 15:34:45.034709,slurm_normal,1460216116.0,0.0,,1.0,main_w2_handler1,2288868,12400833,False,,155197,fasta,6600716.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""no""","""no""","""no""",24230813,,,"""no""","""0""","""10""","""yes""","""yes""","""1""","""50""","""fasta""","""yes""","""0""","""""","""60""",32.0,,28104400,1460216099.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2016-04-09 15:35:19.276529,62515.0,17.0
,,2017-06-20 16:25:50.512991,slurm_normal,1497975973.0,0.0,,1.0,main_w4_handler1,3143850,16145118,False,,4049797,fasta,10224140.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",,"[{'src': 'hda', 'id': 30098917}]",,"""yes""","""0""","""10""","""no""","""yes""","""1""","""1""","""fasta""","""yes""","""0""","""""","""60""",32.0,,38508721,1497975969.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2017-06-20 16:26:14.610978,,4.0
,,2016-09-22 10:14:49.083257,slurm_normal,1474539327.0,0.0,,1.0,main_w3_handler0,2796298,13915098,False,,2452,fasta,8137563.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56a273eb6c9a3d5e5'}]",,"""yes""","""0""","""10""","""no""","""yes""","""1""","""1""","""fasta""","""yes""","""0""","""""","""60""",32.0,,32766319,1474539324.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2016-09-22 10:15:30.269362,88711.0,3.0
,,2016-07-20 22:07:34.976577,slurm_normal,1469052522.0,0.0,,1.0,main_w2_handler1,2771614,13456412,False,,48593,fasta,7670588.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""yes""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b590bdf95d44b0b5e1'}]",,"""yes""","""0""","""10""","""no""","""yes""","""1""","""1""","""fasta""","""no""","""0""","""""","""60""",32.0,,31597484,1469052519.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2016-07-20 22:08:45.912807,,3.0
,,2016-07-26 18:30:26.404732,slurm_normal,1469557847.0,0.0,,1.0,main_w2_handler0,2759653,13500479,False,,85711,fasta,7716005.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56b51b107b7a7bf79'}]",,"""no""","""0""","""10""","""yes""","""yes""","""1""","""1""","""fasta""","""yes""","""0""","""""","""60""",32.0,,31317724,1469557843.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2016-07-26 18:30:49.223609,,4.0
,,2016-10-20 14:08:46.892090,slurm_normal,1476972551.0,0.0,,1.0,main_w4_handler0,2811927,14130997,False,,2944187,fasta,8345233.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5555a7ad34cc4c2ee'}]",,"""yes""","""0""","""10""","""no""","""yes""","""1""","""1""","""fasta""","""yes""","""0""","""""","""60""",32.0,,33203810,1476972534.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2016-10-20 14:09:22.987534,81806.0,17.0
,,2016-08-03 06:31:49.596886,slurm_normal,1470205927.0,0.0,,1.0,main_w2_handler0,2782894,13573168,False,,5736,fasta,7782101.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54d2d28cb214c7ce4'}]",,"""yes""","""0""","""10""","""no""","""yes""","""1""","""1""","""fasta""","""yes""","""0""","""""","""60""",32.0,,31517922,1470205923.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2016-08-03 06:32:09.038535,64111.0,4.0
,,2016-09-27 15:48:37.604509,slurm_normal,1474991334.0,0.0,,1.0,main_w3_handler0,2814039,13958523,False,,2452,fasta,8177700.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59427ab00b1a5371d'}]",,"""yes""","""0""","""10""","""no""","""yes""","""1""","""1""","""fasta""","""yes""","""0""","""""","""60""",32.0,,33255137,1474991331.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2016-09-27 15:48:56.804732,89727.0,3.0
,,2016-08-04 10:28:45.375505,slurm_normal,1470306561.0,0.0,,1.0,main_w2_handler0,2784631,13588636,False,,5591,fasta,7798197.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fca0a49265a1c64c'}]",,"""yes""","""0""","""10""","""no""","""yes""","""1""","""1""","""fasta""","""yes""","""0""","""""","""60""",32.0,,31949288,1470306558.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2016-08-04 10:29:23.214117,88133.0,3.0
,,2016-08-11 03:08:37.672907,slurm_normal,1470885042.0,0.0,,1.0,main_w2_handler1,2666060,13640875,False,,40587,fasta,7855372.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f8a8bef8480563ac'}]",,"""yes""","""0""","""10""","""no""","""yes""","""1""","""50""","""fasta""","""no""","""0""","""""","""60""",32.0,,32157593,1470885039.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2016-08-11 03:10:44.602123,82325.0,3.0
,,2016-09-29 14:37:03.176102,slurm_normal,1475159937.0,0.0,,1.0,main_w4_handler1,2811944,13974613,False,,2452,fasta,8193893.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b595beb142e7a206b5'}]",,"""yes""","""0""","""10""","""no""","""yes""","""1""","""1""","""fasta""","""yes""","""0""","""""","""60""",32.0,,32797095,1475159919.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2016-09-29 14:39:01.605221,89580.0,18.0
,,2016-09-29 14:51:53.048576,slurm_normal,1475160873.0,0.0,,1.0,main_w4_handler1,2811952,13974813,False,,2452,fasta,8194138.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e7a1f1e8a410f467'}]",,"""yes""","""0""","""10""","""no""","""yes""","""1""","""1""","""fasta""","""yes""","""0""","""""","""60""",32.0,,32938346,1475160823.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2016-09-29 14:54:37.422509,89587.0,50.0
,,2016-09-29 14:52:48.456264,slurm_normal,1475160876.0,0.0,,1.0,main_w4_handler1,2811951,13974820,False,,2452,fasta,8194146.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ce6b8e039c85c2cb'}]",,"""yes""","""0""","""10""","""no""","""yes""","""1""","""1""","""fasta""","""yes""","""0""","""""","""60""",32.0,,32797235,1475160867.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2016-09-29 14:54:41.147434,89586.0,9.0
,,2016-09-29 14:56:45.564571,slurm_normal,1475161102.0,0.0,,1.0,main_w3_handler1,2811953,13974849,False,,2452,fasta,8194205.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b579da2be4d5c9a44c'}]",,"""yes""","""0""","""10""","""no""","""yes""","""1""","""1""","""fasta""","""yes""","""0""","""""","""60""",32.0,,32797124,1475161090.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2016-09-29 14:58:27.975974,89588.0,12.0
,,2016-09-29 14:53:40.706668,slurm_normal,1475160951.0,0.0,,1.0,main_w3_handler1,2811946,13974825,False,,2452,fasta,8194162.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b577ecf0ed630144c4'}]",,"""yes""","""0""","""10""","""no""","""yes""","""1""","""1""","""fasta""","""yes""","""0""","""""","""60""",32.0,,32797105,1475160933.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2016-09-29 14:56:00.122301,89581.0,18.0
,,2016-09-29 14:54:11.400110,slurm_normal,1475161016.0,0.0,,1.0,main_w3_handler1,2814182,13974831,False,,2452,fasta,8194164.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dfd8c457fcdb1e4f'}]",,"""yes""","""0""","""10""","""no""","""yes""","""1""","""1""","""fasta""","""yes""","""0""","""""","""60""",32.0,,33332445,1475160936.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2016-09-29 14:57:01.833056,89758.0,80.0
,,2016-09-29 14:52:40.758952,slurm_normal,1475160955.0,0.0,,1.0,main_w3_handler1,2811961,13974817,False,,2452,fasta,8194150.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5624c3543ec148a12'}]",,"""yes""","""0""","""10""","""no""","""yes""","""1""","""1""","""fasta""","""yes""","""0""","""""","""60""",32.0,,33332284,1475160875.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2016-09-29 14:56:01.045834,89594.0,80.0
,,2016-09-29 14:52:41.349230,slurm_normal,1475161012.0,0.0,,1.0,main_w3_handler1,2811956,13974819,False,,2452,fasta,8194151.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5650f0e71155fb2aa'}]",,"""yes""","""0""","""10""","""no""","""yes""","""1""","""1""","""fasta""","""yes""","""0""","""""","""60""",32.0,,33332298,1475160875.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2016-09-29 14:56:56.684459,89591.0,137.0
,,2016-09-29 14:54:11.378304,slurm_normal,1475161016.0,0.0,,1.0,main_w4_handler1,2811954,13974830,False,,2452,fasta,8194154.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50e072a9aa0e333d9'}]",,"""yes""","""0""","""10""","""no""","""yes""","""1""","""1""","""fasta""","""yes""","""0""","""""","""60""",32.0,,32797129,1475160922.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2016-09-29 14:57:01.116798,89589.0,94.0
,,2016-09-29 14:54:41.245310,slurm_normal,1475161024.0,0.0,,1.0,main_w4_handler1,2811953,13974836,False,,2452,fasta,8194173.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b579da2be4d5c9a44c'}]",,"""yes""","""0""","""10""","""no""","""yes""","""1""","""1""","""fasta""","""yes""","""0""","""""","""60""",32.0,,32797124,1475160988.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2016-09-29 14:57:09.066864,89588.0,36.0
,,2016-09-29 14:54:06.504270,slurm_normal,1475161050.0,0.0,,1.0,main_w4_handler0,2811947,13974828,False,,2452,fasta,8194168.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5878a05e6e8c5d85b'}]",,"""yes""","""0""","""10""","""no""","""yes""","""1""","""1""","""fasta""","""yes""","""0""","""""","""60""",32.0,,32797110,1475160956.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2016-09-29 14:57:36.776215,89582.0,94.0
,,2016-09-29 14:54:11.412633,slurm_normal,1475161059.0,0.0,,1.0,main_w3_handler1,2811949,13974832,False,,2452,fasta,8194165.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5608f063647f77f96'}]",,"""yes""","""0""","""10""","""no""","""yes""","""1""","""1""","""fasta""","""yes""","""0""","""""","""60""",32.0,,33332286,1475160936.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2016-09-29 14:57:42.183970,89584.0,123.0
,,2016-09-29 15:00:28.272323,slurm_normal,1475161498.0,0.0,,1.0,main_w4_handler1,2811948,13974880,False,,2452,fasta,8194244.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b56cfb620bb7391a'}]",,"""yes""","""0""","""10""","""no""","""yes""","""1""","""1""","""fasta""","""yes""","""0""","""""","""60""",32.0,,32797112,1475161304.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2016-09-29 15:05:04.986960,89583.0,194.0
,,2016-09-29 15:01:17.725505,slurm_normal,1475161578.0,0.0,,1.0,main_w4_handler1,2811950,13974893,False,,2452,fasta,8194259.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5048bf235ded73b9e'}]",,"""yes""","""0""","""10""","""no""","""yes""","""1""","""1""","""fasta""","""yes""","""0""","""""","""60""",32.0,,32839006,1475161362.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2016-09-29 15:06:21.454919,89585.0,216.0
