chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.assume_sorted,parameters.chromInfo,parameters.dbkey,parameters.ignore_list,parameters.inputFile,parameters.inputFile.values,parameters.inputFile|__identifier__,parameters.metric_accumulation_level,parameters.minimum_length,parameters.refFlat,parameters.refFlat.values,parameters.reference_source.__current_case__,parameters.reference_source.ref_file,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,parameters.ribosomal_intervals.values,parameters.rrna_fragment_percentage,parameters.strand_specificity,parameters.validation_stringency,processor_count,refFlat,refFlat_filetype,ref_file,ref_file_filetype,ribosomal_intervals,ribosomal_intervals_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2018-01-28 19:07:52.882727,slurm_normal,1517166531.0,0,1.0,main_w3_handler1,2336506,18180729,False,,101651827,bam,12262505,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",[],,"[{'src': 'hda', 'id': 33367300}]",,"[""ALL_READS""]","""500""",,"[{'src': 'hda', 'id': 28014721}]",0,hg19,,cached,,"""0.8""","""NONE""","""LENIENT""",32.0,158314123,gtf,,,,,,43299884.0,1517166478.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/1.136.0,1.136.0,,2018-01-28 19:08:53.206791,64485.0,53.0
,,2018-01-28 19:11:16.932400,slurm_normal,1517166739.0,0,1.0,main_w3_handler0,2336506,18180808,False,,101651827,bam,12262565,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",[],,"[{'src': 'hda', 'id': 33367300}]",,"[""ALL_READS""]","""500""",,"[{'src': 'hda', 'id': 33539739}]",0,hg19,,cached,,"""0.8""","""NONE""","""LENIENT""",32.0,19048370,tabular,,,,,,43299884.0,1517166684.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/1.136.0,1.136.0,,2018-01-28 19:12:21.316872,64485.0,55.0
,,2016-09-07 19:38:30.194122,slurm_normal_16gb,1473277612.0,0,1.0,main_w4_handler0,2813328,13801034,False,,721810346,bam,8021377.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",[],,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52ebb476f76de0452'}]",,"[""ALL_READS""]","""500""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5646dd44a16f67d43'}]",0,ce10,,cached,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5955f52373a2d8484'}]","""0.8""","""NONE""","""SILENT""",32.0,45728502,gtf,,,1105.0,picard_interval_list,,32719668.0,1473277413.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/1.136.0,1.136.0,,2016-09-07 19:46:58.112192,67913.0,199.0
,,2016-09-07 19:38:32.402873,slurm_normal_16gb,1473277608.0,0,1.0,main_w4_handler1,2813328,13801037,False,,1498022047,bam,8021379.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",[],,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52d2be462aa8b20bb'}]",,"[""ALL_READS""]","""500""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5646dd44a16f67d43'}]",0,ce10,,cached,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5955f52373a2d8484'}]","""0.8""","""NONE""","""SILENT""",32.0,45728502,gtf,,,1105.0,picard_interval_list,,32719668.0,1473277415.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/1.136.0,1.136.0,,2016-09-07 19:46:51.867628,67913.0,193.0
,,2016-09-07 19:38:31.524502,slurm_normal_16gb,1473277901.0,0,1.0,main_w3_handler1,2813328,13801036,False,,950490853,bam,8021430.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",[],,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54bbd46ef893e0922'}]",,"[""ALL_READS""]","""500""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5646dd44a16f67d43'}]",0,ce10,,cached,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5955f52373a2d8484'}]","""0.8""","""NONE""","""SILENT""",32.0,45728502,gtf,,,1105.0,picard_interval_list,,32719668.0,1473277623.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/1.136.0,1.136.0,,2016-09-07 19:51:45.772302,67913.0,278.0
,,2016-09-07 19:38:30.677619,slurm_normal_16gb,1473278009.0,0,1.0,main_w4_handler1,2813328,13801035,False,,1210559964,bam,8021437.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",[],,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e2f7c7ee374ccf19'}]",,"[""ALL_READS""]","""500""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5646dd44a16f67d43'}]",0,ce10,,cached,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5955f52373a2d8484'}]","""0.8""","""NONE""","""SILENT""",32.0,45728502,gtf,,,1105.0,picard_interval_list,,32719668.0,1473277658.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/1.136.0,1.136.0,,2016-09-07 19:53:34.664460,67913.0,351.0
300.0,len,2016-10-12 15:40:57.765306,slurm_normal_16gb,1476287366.0,0,1.0,main_w4_handler1,2834310,14064760,False,,2250715624,bam,8281735.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/main/files/017/317/dataset_17317869.dat""","""?""",[],,"[{'src': 'hda', 'id': 'bbd44e69cb8906b584b8ee7658f4dce5'}]","""WT4_15b_ATCACG_R_concat""","[""ALL_READS""]","""500""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a0cb535bade19cc8'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51be16e511af7572a'}]",history,,"""0.8""","""NONE""","""LENIENT""",32.0,15174879,tabular,1359596620.0,fasta,,,,33328624.0,1476287219.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/1.136.0,1.136.0,,2016-10-12 15:49:31.796880,80786.0,147.0
300.0,len,2016-10-12 15:40:55.852773,slurm_normal_16gb,1476287186.0,0,1.0,main_w4_handler1,2834310,14064757,False,,2174641146,bam,8281687.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/main/files/017/317/dataset_17317869.dat""","""?""",[],,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56aa7b4a90992c677'}]","""WT2_15a_ACAGTG_R""","[""ALL_READS""]","""500""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a0cb535bade19cc8'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51be16e511af7572a'}]",history,,"""0.8""","""NONE""","""LENIENT""",32.0,15174879,tabular,1359596620.0,fasta,,,,33328624.0,1476286882.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/1.136.0,1.136.0,,2016-10-12 15:46:44.419903,80786.0,304.0
300.0,len,2016-10-12 15:40:54.844666,slurm_normal_16gb,1476287204.0,0,1.0,main_w4_handler0,2834310,14064755,False,,2265875397,bam,8281685.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/main/files/017/317/dataset_17317869.dat""","""?""",[],,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b4cab8eb440ac768'}]","""WT1_27a_TGACCA_R""","[""ALL_READS""]","""500""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a0cb535bade19cc8'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51be16e511af7572a'}]",history,,"""0.8""","""NONE""","""LENIENT""",32.0,15174879,tabular,1359596620.0,fasta,,,,33328624.0,1476286878.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/1.136.0,1.136.0,,2016-10-12 15:46:51.008029,80786.0,326.0
300.0,len,2016-10-12 15:40:56.898800,slurm_normal_16gb,1476287506.0,0,1.0,main_w4_handler1,2834310,14064759,False,,2464235537,bam,8281733.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/main/files/017/317/dataset_17317869.dat""","""?""",[],,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53a52d9ba4226047e'}]","""WT3_7a_GCCAAT_R""","[""ALL_READS""]","""500""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a0cb535bade19cc8'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51be16e511af7572a'}]",history,,"""0.8""","""NONE""","""LENIENT""",32.0,15174879,tabular,1359596620.0,fasta,,,,33328624.0,1476287213.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/1.136.0,1.136.0,,2016-10-12 15:51:50.470034,80786.0,293.0
300.0,len,2016-10-12 15:40:59.387348,slurm_normal_16gb,1476287694.0,0,1.0,main_w4_handler1,2834310,14064761,False,,2965714535,bam,8281747.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/main/files/017/317/dataset_17317869.dat""","""?""",[],,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c045e5cd111095d8'}]","""WT5_19c_CAGATC_concat_R_001""","[""ALL_READS""]","""500""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a0cb535bade19cc8'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51be16e511af7572a'}]",history,,"""0.8""","""NONE""","""LENIENT""",32.0,15174879,tabular,1359596620.0,fasta,,,,33328624.0,1476287377.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/1.136.0,1.136.0,,2016-10-12 15:54:58.102377,80786.0,317.0
,,2016-09-08 14:03:02.413408,slurm_normal_16gb,1473343700.0,0,1.0,main_w3_handler0,2813623,13806910,False,,2760229199,bam,8027516.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",[],,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54d03f9c964e15fd9'}]",,"[""ALL_READS""]","""500""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5419d84600eeff4eb'}]",0,mm10,,cached,,"""0.8""","""NONE""","""LENIENT""",32.0,68314427,gtf,,,,,,31007539.0,1473343402.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/1.136.0,1.136.0,,2016-09-08 14:08:24.379527,81129.0,298.0
,,2016-09-08 17:44:52.579115,slurm_normal_16gb,1473357436.0,0,1.0,main_w3_handler1,2813623,13809473,False,,2760229199,bam,8030425.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",[],,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54d03f9c964e15fd9'}]",,"[""ALL_READS""]","""500""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57b756d467b71b191'}]",0,mm10,,cached,,"""0.8""","""NONE""","""LENIENT""",32.0,13525667,tabular,,,,,,31030270.0,1473356718.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/1.136.0,1.136.0,,2016-09-08 17:57:19.117375,81129.0,718.0
,,2016-09-08 20:47:05.997556,slurm_normal_16gb,1473367982.0,0,1.0,main_w3_handler1,2813623,13811093,False,,834722704,bam,8032082.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",[],,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cf24f0877aebd1b2'}]",,"[""ALL_READS""]","""500""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56ceba6a15f074925'}]",0,hg38,,cached,,"""0.8""","""NONE""","""LENIENT""",32.0,15400574,tabular,,,,,,31030270.0,1473367642.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/1.136.0,1.136.0,,2016-09-08 20:53:08.837534,81129.0,340.0
,,2016-05-02 20:29:57.869375,slurm_normal_16gb,1462221508.0,0,1.0,main_w2_handler0,2690493,12738445,False,,366637623,bam,6938056.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/papHam.len""","""papHam""",[],,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b6a0a6235d00dd26'}]","""Baboon-31277-Seq1-TC-Neg1_S122_L002__001""","[""ALL_READS""]","""500""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c99fbe13234eb8f0'}]",0,papHam1,,cached,,"""0.8""","""NONE""","""LENIENT""",32.0,87446,gtf,,,,,,29614731.0,1462221345.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/1.136.0,1.136.0,,2016-05-02 20:38:42.301750,65894.0,163.0
,,2016-05-02 20:29:56.083490,slurm_normal_16gb,1462222202.0,0,1.0,main_w1_handler0,2690493,12738443,False,,179416158,bam,6938229.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/papHam.len""","""papHam""",[],,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c98734c9a3cb08e0'}]","""Baboon-31277-Seq1-C51-1_S161_L002__001""","[""ALL_READS""]","""500""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c99fbe13234eb8f0'}]",0,papHam1,,cached,,"""0.8""","""NONE""","""LENIENT""",32.0,87446,gtf,,,,,,29614731.0,1462222088.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/1.136.0,1.136.0,,2016-05-02 20:50:05.334256,65894.0,114.0
,,2016-05-02 20:29:52.830236,slurm_normal_16gb,1462222291.0,0,1.0,main_w1_handler2,2690493,12738434,False,,215333533,bam,6938251.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/papHam.len""","""papHam""",[],,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53ed7f8db80c755da'}]","""Baboon-31277-Seq1-C44-1_S132_L002__001""","[""ALL_READS""]","""500""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c99fbe13234eb8f0'}]",0,papHam1,,cached,,"""0.8""","""NONE""","""LENIENT""",32.0,87446,gtf,,,,,,29614731.0,1462222211.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/1.136.0,1.136.0,,2016-05-02 20:51:37.079827,65894.0,80.0
,,2016-05-02 20:29:59.699316,slurm_normal_16gb,1462222380.0,0,1.0,main_w1_handler0,2690493,12738447,False,,40803741,bam,6938274.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/papHam.len""","""papHam""",[],,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59a65ba10173d4a05'}]","""Baboon-31277-Seq1-TC-Pos_S121_L002__001""","[""ALL_READS""]","""500""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c99fbe13234eb8f0'}]",0,papHam1,,cached,,"""0.8""","""NONE""","""LENIENT""",32.0,87446,gtf,,,,,,29614731.0,1462222301.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/1.136.0,1.136.0,,2016-05-02 20:53:22.975266,65894.0,79.0
,,2016-05-02 20:30:00.857474,slurm_normal_16gb,1462222437.0,0,1.0,main_w1_handler1,2690493,12738448,False,,416649477,bam,6938275.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/papHam.len""","""papHam""",[],,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53badd38fa097a705'}]","""Baboon-31277-Seq1-TC-Uns-star_S123_L002__001""","[""ALL_READS""]","""500""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c99fbe13234eb8f0'}]",0,papHam1,,cached,,"""0.8""","""NONE""","""LENIENT""",32.0,87446,gtf,,,,,,29614731.0,1462222302.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/1.136.0,1.136.0,,2016-05-02 20:54:11.894248,65894.0,135.0
,,2016-05-02 20:29:53.365710,slurm_normal_16gb,1462222605.0,0,1.0,main_w1_handler2,2690493,12738436,False,,823479608,bam,6938303.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/papHam.len""","""papHam""",[],,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57e1c6ba085d2530b'}]","""Baboon-31277-Seq1-C45-1_S143_L002__001""","[""ALL_READS""]","""500""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c99fbe13234eb8f0'}]",0,papHam1,,cached,,"""0.8""","""NONE""","""LENIENT""",32.0,87446,gtf,,,,,,29614731.0,1462222442.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/1.136.0,1.136.0,,2016-05-02 20:56:59.524820,65894.0,163.0
,,2016-05-02 20:29:54.458989,slurm_normal_16gb,1462222614.0,0,1.0,main_w1_handler2,2690493,12738441,False,,794257643,bam,6938309.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/papHam.len""","""papHam""",[],,"[{'src': 'hda', 'id': 'bbd44e69cb8906b568ee4d00d17b142f'}]","""Baboon-31277-Seq1-C47-1_S192_L002__001""","[""ALL_READS""]","""500""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c99fbe13234eb8f0'}]",0,papHam1,,cached,,"""0.8""","""NONE""","""LENIENT""",32.0,87446,gtf,,,,,,29614731.0,1462222468.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/1.136.0,1.136.0,,2016-05-02 20:57:06.290462,65894.0,146.0
,,2016-05-02 20:29:55.400251,slurm_normal_16gb,1462222718.0,0,1.0,main_w1_handler2,2690493,12738442,False,,160523264,bam,6938400.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/papHam.len""","""papHam""",[],,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bc6245b0a5e98210'}]","""Baboon-31277-Seq1-C49-1-star_S149_L002__001""","[""ALL_READS""]","""500""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c99fbe13234eb8f0'}]",0,papHam1,,cached,,"""0.8""","""NONE""","""LENIENT""",32.0,87446,gtf,,,,,,29614731.0,1462222640.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/1.136.0,1.136.0,,2016-05-02 20:58:53.223236,65894.0,78.0
,,2016-05-02 20:29:58.888990,slurm_normal_16gb,1462222798.0,0,1.0,main_w2_handler1,2690493,12738446,False,,447533628,bam,6938396.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/papHam.len""","""papHam""",[],,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5289f54ae7f53ca48'}]","""Baboon-31277-Seq1-TC-Neg2-star_S120_L002__001""","[""ALL_READS""]","""500""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c99fbe13234eb8f0'}]",0,papHam1,,cached,,"""0.8""","""NONE""","""LENIENT""",32.0,87446,gtf,,,,,,29614731.0,1462222634.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/1.136.0,1.136.0,,2016-05-02 21:00:23.635115,65894.0,164.0
,,2016-05-02 20:02:12.704053,slurm_normal_16gb,1462219553.0,0,1.0,main_w1_handler1,2690493,12738096,False,,179416158,bam,6937421.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/papHam.len""","""papHam""",[],,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c98734c9a3cb08e0'}]","""Baboon-31277-Seq1-C51-1_S161_L002__001""","[""ALL_READS""]","""500""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bbc85548b945e104'}]",0,papHam1,,cached,,"""0.8""","""NONE""","""LENIENT""",32.0,7118,tabular,,,,,,29614731.0,1462219374.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/1.136.0,1.136.0,,2016-05-02 20:05:58.077912,65894.0,179.0
,,2016-05-02 20:02:04.946742,slurm_normal_16gb,1462219736.0,0,1.0,main_w2_handler1,2690493,12738089,False,,267696676,bam,6937423.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/papHam.len""","""papHam""",[],,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e200c504f7b130d2'}]","""Baboon-31277-Seq1-C37-1_S124_L002__001""","[""ALL_READS""]","""500""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bbc85548b945e104'}]",0,papHam1,,cached,,"""0.8""","""NONE""","""LENIENT""",32.0,7118,tabular,,,,,,29614731.0,1462219377.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/1.136.0,1.136.0,,2016-05-02 20:09:03.122056,65894.0,359.0
,,2016-05-02 20:02:03.818842,slurm_normal_16gb,1462219782.0,0,1.0,main_w2_handler0,2690493,12738088,False,,323954105,bam,6937460.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/papHam.len""","""papHam""",[],,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5420c50493ce37c20'}]","""Baboon-31277-Seq1-C29-1_S190_L002__001""","[""ALL_READS""]","""500""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bbc85548b945e104'}]",0,papHam1,,cached,,"""0.8""","""NONE""","""LENIENT""",32.0,7118,tabular,,,,,,29614731.0,1462219564.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/1.136.0,1.136.0,,2016-05-02 20:09:48.934273,65894.0,218.0
,,2016-05-02 20:29:52.332033,slurm_normal_16gb,1462221685.0,0,1.0,main_w2_handler1,2690493,12738432,False,,240069697,bam,6938096.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/papHam.len""","""papHam""",[],,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c95f2fcb4c86e2cb'}]","""Baboon-31277-Seq1-C43-1_S125_L002__001""","[""ALL_READS""]","""500""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c99fbe13234eb8f0'}]",0,papHam1,,cached,,"""0.8""","""NONE""","""LENIENT""",32.0,87446,gtf,,,,,,29614731.0,1462221551.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/1.136.0,1.136.0,,2016-05-02 20:41:35.592488,65894.0,134.0
,,2016-05-02 20:02:09.993850,slurm_normal_16gb,1462219999.0,0,1.0,main_w1_handler2,2690493,12738093,False,,194327015,bam,6937491.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/papHam.len""","""papHam""",[],,"[{'src': 'hda', 'id': 'bbd44e69cb8906b545bf563fcdf82c0c'}]","""Baboon-31277-Seq1-C46-1-question_S188_L002__001""","[""ALL_READS""]","""500""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bbc85548b945e104'}]",0,papHam1,,cached,,"""0.8""","""NONE""","""LENIENT""",32.0,7118,tabular,,,,,,29614731.0,1462219754.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/1.136.0,1.136.0,,2016-05-02 20:13:28.617897,65894.0,245.0
,,2016-05-02 20:02:08.903191,slurm_normal_16gb,1462220120.0,0,1.0,main_w2_handler0,2690493,12738092,False,,823479608,bam,6937499.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/papHam.len""","""papHam""",[],,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57e1c6ba085d2530b'}]","""Baboon-31277-Seq1-C45-1_S143_L002__001""","[""ALL_READS""]","""500""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bbc85548b945e104'}]",0,papHam1,,cached,,"""0.8""","""NONE""","""LENIENT""",32.0,7118,tabular,,,,,,29614731.0,1462219799.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/1.136.0,1.136.0,,2016-05-02 20:15:30.349936,65894.0,321.0
,,2016-05-02 20:02:07.804077,slurm_normal_16gb,1462220492.0,0,1.0,main_w1_handler0,2690493,12738091,False,,215333533,bam,6937662.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/papHam.len""","""papHam""",[],,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53ed7f8db80c755da'}]","""Baboon-31277-Seq1-C44-1_S132_L002__001""","[""ALL_READS""]","""500""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bbc85548b945e104'}]",0,papHam1,,cached,,"""0.8""","""NONE""","""LENIENT""",32.0,7118,tabular,,,,,,29614731.0,1462220397.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/1.136.0,1.136.0,,2016-05-02 20:21:48.946709,65894.0,95.0
,,2016-05-02 20:02:06.488764,slurm_normal_16gb,1462220489.0,0,1.0,main_w1_handler0,2690493,12738090,False,,240069697,bam,6937540.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/papHam.len""","""papHam""",[],,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c95f2fcb4c86e2cb'}]","""Baboon-31277-Seq1-C43-1_S125_L002__001""","[""ALL_READS""]","""500""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bbc85548b945e104'}]",0,papHam1,,cached,,"""0.8""","""NONE""","""LENIENT""",32.0,7118,tabular,,,,,,29614731.0,1462220017.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/1.136.0,1.136.0,,2016-05-02 20:21:45.334066,65894.0,472.0
