create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input1,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-03-02 16:23:01.916538,slurm_normal,1456935814.0,0.0,1.0,main_w1_handler0,2618473,11996770,False,,930837,encodepeak,6224501.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",23613698,32.0,,28707442,1456935810.0,ok,1023996.0,CONVERTER_encodepeak_to_bgzip_0,1.0.0,,2016-03-02 16:28:15.222465,46626,4.0
2016-03-02 17:05:47.169661,slurm_normal,1456938573.0,0.0,1.0,main_w1_handler2,2618473,11997125,False,,930837,encodepeak,6224920.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",23613698,32.0,,28707442,1456938564.0,ok,1023996.0,CONVERTER_encodepeak_to_bgzip_0,1.0.0,,2016-03-02 17:09:41.245881,46626,9.0
2014-10-21 17:15:50.509321,rodeo_normal,1413911764.0,0.0,1.0,main_w2_handler1,2092309,8018502,False,,202996,encodepeak,54043.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17295733,2.0,,17826686,1413911761.0,ok,0.0,CONVERTER_encodepeak_to_bgzip_0,1.0.0,,2014-10-21 17:16:07.649424,54619,3.0
2014-10-21 17:18:21.349364,rodeo_normal,1413911918.0,0.0,1.0,main_w1_handler1,2092309,8018518,False,,202996,encodepeak,54058.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17295733,2.0,,17826686,1413911914.0,ok,0.0,CONVERTER_encodepeak_to_bgzip_0,1.0.0,,2014-10-21 17:18:46.275617,54619,4.0
