chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,fastq_input1,fastq_input11,fastq_input11_filetype,fastq_input12,fastq_input12_filetype,fastq_input1_filetype,fastq_input2,fastq_input2_filetype,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,long,long_filetype,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.fastq_input1|__identifier__,parameters.graph_clean.min_component_size,parameters.graph_clean.min_dead_end_size,parameters.linear_seqs,parameters.long.values,parameters.min_fasta_length,parameters.mode,parameters.paired_unpaired.__current_case__,parameters.paired_unpaired.fastq_input1.values,parameters.paired_unpaired.fastq_input2.values,parameters.paired_unpaired.fastq_input_selector,parameters.pilon.min_polish_size,parameters.pilon.no_pilon,parameters.spades.depth_filter,parameters.spades.kmer_count,parameters.spades.max_kmer_frac,parameters.spades.min_kmer_frac,parameters.spades.no_correct,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2018-03-02 16:10:17.935897,bridges_normal,1520007750.0,0,13465613.0,,,,,fastqsanger,13568035.0,fastqsanger,11.0,main_w4_handler2,3423974,18583170,False,,18583170,pulsar_bridges,,,,3170320084.0,corral-repl,,0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,1000,1000,"""0""",,"""100""","""normal""",0,"[{'src': 'hda', 'id': 34162776}]","[{'src': 'hda', 'id': 34162777}]",paired,1000,false,0.25,10,0.95,0.2,false,80.0,,43933042.0,1520007094.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1.1,0.4.1.1,,2018-03-02 16:22:46.643546,119181,656.0
,,2018-03-02 16:43:45.764190,bridges_normal,1520009580.0,0,15015342.0,,,,,fastqsanger,15020208.0,fastqsanger,11.0,main_w4_handler2,3423974,18583555,False,,18583555,pulsar_bridges,,,,3170320084.0,corral-repl,,0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,1000,1000,"""0""",,"""100""","""normal""",0,"[{'src': 'hda', 'id': 34162774}]","[{'src': 'hda', 'id': 34162775}]",paired,1000,false,0.25,10,0.95,0.2,false,80.0,,43933042.0,1520009137.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1.1,0.4.1.1,,2018-03-02 16:53:17.686567,119181,443.0
,,2018-03-02 17:05:11.800281,bridges_normal,1520016225.0,0,1866035663.0,,,,,fastqsanger,1866035663.0,fastqsanger,11.0,main_w3_handler2,3232911,18583829,False,,18583829,pulsar_bridges,,203246225.0,fastqsanger,3170322324.0,corral-repl,,0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,1000,1000,"""0""","[{'src': 'hda', 'id': 34174267}]","""100""","""conservative""",0,"[{'src': 'hda', 'id': 32311959}]","[{'src': 'hda', 'id': 32311975}]",paired,1000,false,0.25,10,0.95,0.2,false,64.0,,44294280.0,1520010461.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1.1,0.4.1.1,,2018-03-02 18:44:11.489841,110556,5764.0
,,2018-03-02 17:55:35.739508,bridges_normal,1520022046.0,0,3436384765.0,,,,,fastqsanger,3430596755.0,fastqsanger,10.0,main_w3_handler2,3232911,18584435,False,,18584435,pulsar_bridges,,23070281.0,fastqsanger,3170322324.0,corral-repl,,0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,1000,1000,"""0""","[{'src': 'hda', 'id': 34157364}]","""100""","""conservative""",0,"[{'src': 'hda', 'id': 33356795}]","[{'src': 'hda', 'id': 33356797}]",paired,1000,false,0.25,10,0.95,0.2,false,64.0,,44294280.0,1520013457.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1.1,0.4.1.1,,2018-03-02 20:20:59.716136,110556,8589.0
,,2018-03-02 20:30:21.191018,bridges_normal,1520029768.0,0,3436384765.0,,,,,fastqsanger,3430596755.0,fastqsanger,11.0,main_w4_handler2,3232911,18586143,False,,18586143,pulsar_bridges,,23070281.0,fastqsanger,3170322324.0,corral-repl,,0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,1000,1000,"""0""","[{'src': 'hda', 'id': 34157364}]","""100""","""normal""",0,"[{'src': 'hda', 'id': 33356795}]","[{'src': 'hda', 'id': 33356797}]",paired,1000,false,0.25,10,0.95,0.2,false,64.0,,44294280.0,1520022856.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1.1,0.4.1.1,,2018-03-02 22:29:45.045166,110556,6912.0
,,2018-03-02 20:31:13.776481,bridges_normal,1520033379.0,0,3436384765.0,,,,,fastqsanger,3430596755.0,fastqsanger,11.0,main_w3_handler2,3232911,18586150,False,,18586150,pulsar_bridges,,23070281.0,fastqsanger,3170320084.0,corral-repl,,0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,1000,1000,"""0""","[{'src': 'hda', 'id': 34157364}]","""100""","""bold""",0,"[{'src': 'hda', 'id': 33356795}]","[{'src': 'hda', 'id': 33356797}]",paired,1000,false,0.25,10,0.95,0.2,false,80.0,,44294280.0,1520025505.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1.1,0.4.1.1,,2018-03-02 23:30:02.190547,110556,7874.0
,,2018-03-02 22:57:54.036088,bridges_normal,1520044416.0,0,5945164.0,,,,,fastqsanger,,,2.0,main_w4_handler2,3450005,18587559,False,,18587559,pulsar_bridges,,5945164.0,fastqsanger,3170320084.0,corral-repl,,0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,1000,1000,"""0""","[{'src': 'hda', 'id': 34179424}]","""100""","""normal""",2,"[{'src': 'hda', 'id': 34179424}]",,single,1000,false,0.25,10,0.95,0.2,false,80.0,,42671887.0,1520031490.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1.1,0.4.1.1,,2018-03-03 02:33:56.918383,17744,12926.0
,,2018-03-03 04:15:48.775012,bridges_normal,1520050767.0,0,4137809.0,,,,,fastqsanger,4137809.0,fastqsanger,11.0,main_w4_handler2,2878144,18588704,False,,18588704,pulsar_bridges,,,,3170322324.0,corral-repl,,0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,1000,1000,"""0""",,"""100""","""normal""",0,"[{'src': 'hda', 'id': 34179544}]","[{'src': 'hda', 'id': 34179547}]",paired,1000,false,0.25,10,0.95,0.2,true,64.0,,44298480.0,1520050566.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1.1,0.4.1.1,,2018-03-03 04:19:47.211693,93623,201.0
,,2018-03-03 12:06:44.382750,bridges_normal,1520078956.0,0,10265451.0,,,,,fastqsanger,10293691.0,fastqsanger,11.0,main_w3_handler2,3423974,18591256,False,,18591256,pulsar_bridges,,,,3170322324.0,corral-repl,,0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,1000,1000,"""0""",,"""100""","""normal""",0,"[{'src': 'hda', 'id': 34185271}]","[{'src': 'hda', 'id': 34185205}]",paired,1000,false,0.25,10,0.95,0.2,false,64.0,,43933042.0,1520078823.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1.1,0.4.1.1,,2018-03-03 12:09:26.487895,119181,133.0
,,2018-03-03 12:06:58.154446,bridges_normal,1520078995.0,0,11159074.0,,,,,fastqsanger,11183594.0,fastqsanger,11.0,main_w4_handler2,3423974,18591260,False,,18591260,pulsar_bridges,,,,3170322324.0,corral-repl,,0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,1000,1000,"""0""",,"""100""","""normal""",0,"[{'src': 'hda', 'id': 34185269}]","[{'src': 'hda', 'id': 34185270}]",paired,1000,false,0.25,10,0.95,0.2,false,64.0,,43933042.0,1520078831.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1.1,0.4.1.1,,2018-03-03 12:10:11.395503,119181,164.0
,,2018-03-03 12:07:09.573187,bridges_normal,1520079023.0,0,7688102.0,,,,,fastqsanger,7692048.0,fastqsanger,10.0,main_w4_handler2,3423974,18591261,False,,18591261,pulsar_bridges,,,,3170322324.0,corral-repl,,0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,1000,1000,"""0""",,"""100""","""normal""",0,"[{'src': 'hda', 'id': 34185267}]","[{'src': 'hda', 'id': 34185268}]",paired,1000,false,0.25,10,0.95,0.2,false,64.0,,43933042.0,1520078842.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1.1,0.4.1.1,,2018-03-03 12:10:41.562691,119181,181.0
,,2018-03-03 12:07:25.444734,bridges_normal,1520087187.0,0,962908998.0,,,,,fastqsanger,972539702.0,fastqsanger,11.0,main_w3_handler2,3423974,18591263,False,,18591263,pulsar_bridges,,,,3170320084.0,corral-repl,,0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,1000,1000,"""0""",,"""100""","""normal""",0,"[{'src': 'hda', 'id': 34185247}]","[{'src': 'hda', 'id': 34185266}]",paired,1000,false,0.25,10,0.95,0.2,false,80.0,,43933042.0,1520078889.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1.1,0.4.1.1,,2018-03-03 15:35:44.225775,119181,8298.0
,,2018-03-03 11:55:57.329210,bridges_normal,1520084347.0,0,6113047810.0,,,,,fastqsanger,4947340450.0,fastqsanger,11.0,main_w4_handler2,3449333,18591208,False,,18591208,pulsar_bridges,,,,3170322324.0,corral-repl,,0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/31.len""","""31""",,1000,1000,"""0""",,"""500""","""normal""",0,"[{'src': 'hda', 'id': 34185599}]","[{'src': 'hda', 'id': 34185600}]",paired,1000,false,0.25,10,0.95,0.2,false,64.0,,44259658.0,1520078483.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1.1,0.4.1.1,,2018-03-03 15:35:47.201537,66355,5864.0
,,2018-03-03 16:19:49.256735,bridges_normal,1520100872.0,0,5107742326.0,,,,,fastqsanger,4360536098.0,fastqsanger,11.0,main_w3_handler2,3449333,18592409,False,,18592409,pulsar_bridges,,,,3170322324.0,corral-repl,,0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pseuAeru.len""","""pseuAeru""",,1000,1000,"""0""",,"""500""","""normal""",0,"[{'src': 'hda', 'id': 34186418}]","[{'src': 'hda', 'id': 34186419}]",paired,1000,false,0.25,10,0.95,0.2,false,64.0,,44259658.0,1520094151.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1.1,0.4.1.1,,2018-03-03 18:14:50.224432,66355,6721.0
,,2018-03-04 14:21:53.457723,bridges_normal,1520199150.0,0,5030300345.0,,,,,fastqsanger,5033877495.0,fastqsanger,11.0,main_w3_handler2,3023394,18600203,False,,18600203,pulsar_bridges,,6983800.0,fasta,3170322324.0,corral-repl,,0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,1000,1000,"""0""","[{'src': 'hda', 'id': 34196905}]","""100""","""normal""",0,"[{'src': 'hda', 'id': 34196921}]","[{'src': 'hda', 'id': 34196920}]",paired,1000,false,0.25,10,0.95,0.2,false,64.0,,43963144.0,1520173483.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1.1,0.4.1.1,,2018-03-04 21:32:52.422687,52639,25667.0
,,2018-03-05 09:34:14.852480,bridges_normal,1520243019.0,0,869388092.0,,,,,fastqsanger,,,11.0,main_w3_handler2,3329671,18607194,False,,18607194,pulsar_bridges,,,,3170322324.0,corral-repl,,0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,1000,1000,"""0""",,"""100""","""normal""",2,"[{'src': 'hda', 'id': 34211036}]",,single,1000,false,0.25,10,0.95,0.2,false,64.0,,44215139.0,1520242487.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1.1,0.4.1.1,,2018-03-05 09:44:02.537557,116556,532.0
24.0,len,2018-03-05 12:17:55.001250,bridges_normal,1520253123.0,0,90620095.0,,,,,fastqsanger,91228823.0,fastqsanger,11.0,main_w3_handler2,2980527,18609205,False,,18609205,pulsar_bridges,,,,3170322324.0,corral-repl,,0,no,,"""/galaxy-repl/main/files/019/830/dataset_19830893.dat""","""?""",,1000,1000,"""0""",,"""100""","""normal""",0,"[{'src': 'hda', 'id': 34214217}]","[{'src': 'hda', 'id': 34214226}]",paired,1000,false,0.25,10,0.95,0.2,false,64.0,,43693805.0,1520252295.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1.1,0.4.1.1,,2018-03-05 12:32:26.407260,99240,828.0
,,2018-03-05 11:34:00.044159,bridges_normal,1520257092.0,0,259641775.0,,,,,fastqsanger,213514483.0,fastqsanger,11.0,main_w4_handler2,3444965,18608856,False,,18608856,pulsar_bridges,,1250898733.0,fastqsanger,3170322324.0,corral-repl,,0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,1000,1000,"""0""","[{'src': 'hda', 'id': 34099907}]","""100""","""normal""",0,"[{'src': 'hda', 'id': 34099908}]","[{'src': 'hda', 'id': 34099909}]",paired,1000,false,0.25,10,0.95,0.2,false,64.0,,44337640.0,1520249684.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1.1,0.4.1.1,,2018-03-05 13:38:35.282628,122619,7408.0
,,2018-03-05 21:20:36.068624,bridges_normal,1520285449.0,0,8229610.0,,,,,fastqsanger,8270818.0,fastqsanger,11.0,main_w4_handler2,3306490,18615561,False,,18615561,pulsar_bridges,,,,3170322324.0,corral-repl,,0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,1000,1000,"""0""",,"""100""","""normal""",0,"[{'src': 'hda', 'id': 34223355}]","[{'src': 'hda', 'id': 34223343}]",paired,1000,false,0.25,10,0.95,0.2,false,64.0,,43764681.0,1520284876.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1.1,0.4.1.1,,2018-03-05 21:31:09.299448,114850,573.0
,,2018-03-05 21:06:34.364134,bridges_normal,1520287886.0,0,1807136712.0,,,,,fastqsanger,1807199074.0,fastqsanger,11.0,main_w3_handler2,3232911,18615386,False,,18615386,pulsar_bridges,,43428579.0,fastqsanger,3170322324.0,corral-repl,,0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,1000,1000,"""0""","[{'src': 'hda', 'id': 34157304}]","""100""","""normal""",0,"[{'src': 'hda', 'id': 34158403}]","[{'src': 'hda', 'id': 34173972}]",paired,1000,false,0.25,10,0.95,0.2,false,64.0,,44294280.0,1520284153.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1.1,0.4.1.1,,2018-03-05 22:11:43.313637,110556,3733.0
,,2018-03-05 21:19:28.042521,bridges_normal,1520288065.0,0,1807136712.0,,,,,fastqsanger,1807199074.0,fastqsanger,11.0,main_w3_handler2,3232911,18615551,False,,18615551,pulsar_bridges,,43428579.0,fastqsanger,3170322324.0,corral-repl,,0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,1000,1000,"""0""","[{'src': 'hda', 'id': 34157304}]","""100""","""conservative""",0,"[{'src': 'hda', 'id': 34158403}]","[{'src': 'hda', 'id': 34173972}]",paired,1000,false,0.25,10,0.95,0.2,false,64.0,,44294280.0,1520284876.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1.1,0.4.1.1,,2018-03-05 22:14:43.982399,110556,3189.0
,,2018-03-05 21:20:04.391042,bridges_normal,1520302140.0,0,1807136712.0,,,,,fastqsanger,1807199074.0,fastqsanger,11.0,main_w3_handler2,3232911,18615557,False,,18615557,pulsar_bridges,,1807199074.0,fastqsanger,3170320084.0,corral-repl,,0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,1000,1000,"""0""","[{'src': 'hda', 'id': 34173972}]","""100""","""bold""",0,"[{'src': 'hda', 'id': 34158403}]","[{'src': 'hda', 'id': 34173972}]",paired,1000,false,0.25,10,0.95,0.2,false,80.0,,44294280.0,1520284996.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1.1,0.4.1.1,,2018-03-06 02:09:25.756392,110556,17144.0
,,2018-03-06 02:09:40.178777,bridges_normal,1520303133.0,0,54292796.0,,,,,fastqsanger,,,11.0,main_w3_handler2,3389622,18617618,False,,18617618,pulsar_bridges,,,,3170320084.0,corral-repl,,0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,1000,1000,"""0""",,"""50""","""normal""",2,"[{'src': 'hda', 'id': 34109378}]",,single,1000,false,0.25,10,0.95,0.2,true,80.0,,43177934.0,1520302640.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1.1,0.4.1.1,,2018-03-06 02:25:53.082210,119743,493.0
,,2018-03-06 11:42:05.870988,bridges_normal,1520342652.0,0,798121913.0,,,,,fastqsanger,798121913.0,fastqsanger,11.0,main_w4_handler2,3376279,18622058,False,,18622058,pulsar_bridges,,,,3170320084.0,corral-repl,,0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,1000,1000,"""0""",,"""100""","""normal""",0,"[{'src': 'hda', 'id': 34228796}]","[{'src': 'hda', 'id': 34228794}]",paired,1000,false,0.25,10,0.95,0.2,false,80.0,,43104731.0,1520336720.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1.1,0.4.1.1,,2018-03-06 13:24:26.318120,110149,5932.0
,,2018-03-06 14:31:53.138155,bridges_normal,1520347533.0,0,176503431.0,,,,,fastqsanger,176524123.0,fastqsanger,11.0,main_w3_handler2,3190200,18624355,False,,18624355,pulsar_bridges,,,,3170322324.0,corral-repl,,0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,1000,1000,"""0""",,"""100""","""normal""",0,"[{'src': 'hda', 'id': 34239231}]","[{'src': 'hda', 'id': 34239232}]",paired,1000,false,0.25,10,0.95,0.2,false,64.0,,44371478.0,1520347075.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1.1,0.4.1.1,,2018-03-06 14:45:45.497126,108879,458.0
