chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.header,parameters.ignore_case,parameters.infile.values,parameters.infile|__identifier__,parameters.sortkeys,parameters.unique,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-12-15 05:24:12.975895,slurm_normal,1513315467.0,0,,1.0,main_w3_handler0,3366622,17814567,False,1083,tabular,,11883152,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""0""","""false""","[{'src': 'hda', 'id': 32942897}]",,"[{""column"": ""8"", ""__index__"": 0, ""style"": ""n"", ""order"": ""r""}]","""false""",32.0,,42674563.0,1513315462.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2017-12-15 05:24:29.519858,114146.0,5.0
,,2017-12-15 10:19:40.762558,slurm_normal,1513333194.0,0,,1.0,main_w4_handler1,3353042,17816002,False,2279,tabular,,11884668,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg18.len""","""hg18""","""1""","""false""","[{'src': 'hda', 'id': 32934789}]",,"[{""column"": ""9"", ""__index__"": 0, ""style"": ""g"", ""order"": ""r""}]","""false""",32.0,,42642153.0,1513333189.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2017-12-15 10:19:56.495195,118596.0,5.0
,,2018-03-02 02:00:15.762640,slurm_normal,1519956034.0,0,7680.0,1.0,main_w3_handler0,3415492,18574689,False,405658,tabular,,12668976,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/eschColi_K12.len""","""eschColi_K12""","""0""","""false""","[{'src': 'hda', 'id': 33652270}]",,"[{""column"": ""13"", ""__index__"": 0, ""style"": ""g"", ""order"": """"}]","""false""",32.0,,44098783.0,1519956029.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2018-03-02 02:00:36.489735,91816.0,5.0
,,2018-03-02 02:50:48.701511,slurm_normal,1519959066.0,0,7680.0,1.0,main_w4_handler0,3448743,18575572,False,18334,tabular,,12669609,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""0""","""false""","[{'src': 'hda', 'id': 34161592}]",,"[{""column"": ""2"", ""__index__"": 0, ""style"": ""n"", ""order"": ""r""}]","""false""",32.0,,42437264.0,1519959061.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2018-03-02 02:51:11.006604,117921.0,5.0
,,2018-03-02 05:07:14.735972,slurm_normal,1519967247.0,0,7680.0,1.0,main_w3_handler0,3431170,18576436,False,42447,tabular,,12670705,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""","""false""","[{'src': 'hda', 'id': 34163069}]",,"[{""column"": ""1"", ""__index__"": 0, ""style"": ""n"", ""order"": ""r""}]","""false""",32.0,,43949299.0,1519967241.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2018-03-02 05:07:28.424854,113115.0,6.0
,,2018-03-02 05:08:48.063498,slurm_normal,1519967342.0,0,7680.0,1.0,main_w4_handler1,3431170,18576459,False,42447,tabular,,12670723,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""","""false""","[{'src': 'hda', 'id': 34163069}]",,"[{""column"": ""2"", ""__index__"": 0, ""style"": ""n"", ""order"": ""r""}]","""false""",32.0,,43949299.0,1519967336.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2018-03-02 05:09:05.454657,113115.0,6.0
,,2018-03-02 04:56:21.453697,slurm_normal,1519966598.0,0,7680.0,1.0,main_w4_handler0,3431170,18576364,False,52825,tabular,,12670635,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""","""false""","[{'src': 'hda', 'id': 34162921}]",,"[{""column"": ""2"", ""__index__"": 0, ""style"": ""n"", ""order"": ""r""}]","""false""",32.0,,43949299.0,1519966593.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2018-03-02 04:56:40.306411,113115.0,5.0
,,2018-03-02 04:51:41.578168,slurm_normal,1519966317.0,0,7680.0,1.0,main_w3_handler1,3431170,18576335,False,52825,tabular,,12670605,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""","""false""","[{'src': 'hda', 'id': 34162921}]",,"[{""column"": ""1"", ""__index__"": 0, ""style"": ""n"", ""order"": ""r""}]","""false""",32.0,,43949299.0,1519966312.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2018-03-02 04:51:59.223791,113115.0,5.0
,,2018-02-08 10:23:03.523409,slurm_normal,1518085394.0,0,7680.0,1.0,main_w4_handler1,3420781,18308890,False,414731,bed,,12392529,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""","""false""","[{'src': 'hda', 'id': 33745322}]",,"[{""column"": ""1"", ""__index__"": 0, ""style"": ""n"", ""order"": """"}]","""false""",32.0,,43773774.0,1518085390.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2018-02-08 10:23:16.663233,121523.0,4.0
,,2018-03-02 09:15:26.277343,slurm_normal,1519982148.0,0,7680.0,1.0,main_w4_handler0,3437338,18577913,False,9595989,bed,,12672340,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""0""","""true""","[{'src': 'hda', 'id': 34164492}]",,"[{""column"": ""1"", ""__index__"": 0, ""style"": ""n"", ""order"": """"}]","""false""",32.0,,44220346.0,1519982134.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2018-03-02 09:15:50.256890,21426.0,14.0
,,2017-12-15 13:09:27.279672,slurm_normal,1513343381.0,0,,1.0,main_w4_handler1,3349178,17818297,False,229662,tabular,,11886954,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""0""","""false""","[{'src': 'hda', 'id': 32949752}]",,"[{""column"": ""2"", ""__index__"": 0, ""style"": ""n"", ""order"": """"}]","""false""",32.0,,42395577.0,1513343376.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2017-12-15 13:09:44.193535,,5.0
,,2018-01-21 22:46:39.103106,slurm_normal,1516574823.0,0,,1.0,main_w4_handler0,3398496,18108039,False,12939736,tabular,,12186983,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""","""false""","[{'src': 'hda', 'id': 33427159}]",,"[{""column"": ""8"", ""__index__"": 0, ""style"": ""n"", ""order"": """"}]","""false""",32.0,,43307659.0,1516574811.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2018-01-21 22:47:05.041737,108909.0,12.0
,,2018-01-21 22:44:28.174587,slurm_normal,1516574686.0,0,,1.0,main_w4_handler0,3398496,18108027,False,12939736,tabular,,12186972,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""","""false""","[{'src': 'hda', 'id': 33427159}]",,"[{""column"": ""8"", ""__index__"": 0, ""style"": ""n"", ""order"": """"}]","""false""",32.0,,43307659.0,1516574677.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2018-01-21 22:44:47.529711,108909.0,9.0
,,2018-01-21 22:49:20.986532,slurm_normal,1516574982.0,0,,1.0,main_w3_handler0,3398496,18108057,False,12939736,tabular,,12187004,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""","""false""","[{'src': 'hda', 'id': 33427159}]",,"[{""column"": ""8"", ""__index__"": 0, ""style"": ""n"", ""order"": ""r""}]","""false""",32.0,,43307659.0,1516574971.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2018-01-21 22:49:44.080419,108909.0,11.0
,,2017-12-15 16:38:04.804113,slurm_normal,1513355898.0,0,,1.0,main_w4_handler1,3366169,17820228,False,64181,bed,,11889021,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/dm6.len""","""dm6""","""0""","""false""","[{'src': 'hda', 'id': 32952297}]",,"[{""column"": ""1"", ""__index__"": 0, ""style"": """", ""order"": """"}, {""column"": ""2"", ""__index__"": 1, ""style"": ""n"", ""order"": """"}]","""false""",32.0,,42614811.0,1513355892.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2017-12-15 16:38:19.999451,86595.0,6.0
,,2017-12-15 17:00:56.583301,slurm_normal,1513357431.0,0,,1.0,main_w3_handler0,3366169,17820404,False,9147,bed,,11889186,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/dm6.len""","""dm6""","""0""","""false""","[{'src': 'hda', 'id': 32952288}]",,"[{""column"": ""1"", ""__index__"": 0, ""style"": """", ""order"": """"}, {""column"": ""2"", ""__index__"": 1, ""style"": ""n"", ""order"": """"}]","""false""",32.0,,42614811.0,1513357426.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2017-12-15 17:03:54.514698,86595.0,5.0
,,2017-12-15 16:59:59.443202,slurm_normal,1513357428.0,0,,1.0,main_w3_handler0,3366169,17820393,False,11058,bed,,11889181,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/dm6.len""","""dm6""","""0""","""false""","[{'src': 'hda', 'id': 32952305}]",,"[{""column"": ""1"", ""__index__"": 0, ""style"": """", ""order"": """"}, {""column"": ""2"", ""__index__"": 1, ""style"": ""n"", ""order"": """"}]","""false""",32.0,,42614811.0,1513357422.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2017-12-15 17:03:50.503275,86595.0,6.0
,,2017-12-15 18:33:44.757735,slurm_normal,1513362840.0,0,,1.0,main_w4_handler1,3366169,17821015,False,46453,bed,,11889736,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/dm6.len""","""dm6""","""0""","""false""","[{'src': 'hda', 'id': 32953508}]",,"[{""column"": ""1"", ""__index__"": 0, ""style"": """", ""order"": """"}, {""column"": ""2"", ""__index__"": 1, ""style"": ""n"", ""order"": """"}]","""false""",32.0,,42614811.0,1513362835.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2017-12-15 18:34:01.361974,86595.0,5.0
,,2017-12-15 20:26:41.304150,slurm_normal,1513369618.0,0,,1.0,main_w4_handler1,3360678,17821799,False,12063,tabular,,11890537,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""0""","""false""","[{'src': 'hda', 'id': 32955163}]",,"[{""column"": ""2"", ""__index__"": 0, ""style"": ""n"", ""order"": ""r""}]","""false""",32.0,,42429685.0,1513369612.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2017-12-15 20:27:00.222795,116583.0,6.0
,,2017-12-16 05:39:26.031389,slurm_normal,1513402783.0,0,,1.0,main_w3_handler0,3367364,17824068,False,199825,tabular,,11894538,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""0""","""false""","[{'src': 'hda', 'id': 32959554}]",,"[{""column"": ""2"", ""__index__"": 0, ""style"": ""n"", ""order"": ""r""}]","""false""",32.0,,42248524.0,1513402776.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2017-12-16 05:39:45.057796,116030.0,7.0
,,2018-01-19 16:37:45.306846,slurm_normal,1516379882.0,0,,1.0,main_w3_handler0,3355352,18085580,False,33119,bed,,12164939,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""","""false""","[{'src': 'hda', 'id': 33394202}]",,"[{""column"": ""1"", ""__index__"": 0, ""style"": ""n"", ""order"": ""r""}]","""false""",32.0,,43134915.0,1516379876.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2018-01-19 16:38:06.212387,108997.0,6.0
,,2018-02-07 10:29:36.780120,slurm_normal,1517999388.0,0,7680.0,1.0,main_w3_handler1,3419155,18286148,False,10245,tabular,,12369018,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""","""false""","[{'src': 'hda', 'id': 33714249}]",,"[{""column"": ""10"", ""__index__"": 0, ""style"": ""n"", ""order"": ""r""}]","""false""",32.0,,43691730.0,1517999385.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2018-02-07 10:29:50.101679,117269.0,3.0
,,2018-01-25 00:27:54.798600,slurm_normal,1516840088.0,0,,1.0,main_w4_handler1,3404364,18150034,False,148488,tabular,,12230743,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""0""","""false""","[{'src': 'hda', 'id': 33488861}]",,"[{""column"": ""2"", ""__index__"": 0, ""style"": ""n"", ""order"": """"}]","""false""",32.0,,43422505.0,1516840083.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2018-01-25 00:28:11.349202,120574.0,5.0
,,2017-12-16 14:29:53.657237,slurm_normal,1513434611.0,0,,1.0,main_w3_handler0,3360914,17825290,False,5783139,tabular,,11898624,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg18.len""","""hg18""","""0""","""false""","[{'src': 'hda', 'id': 32962941}]",,"[{""column"": ""1"", ""__index__"": 0, ""style"": ""n"", ""order"": """"}]","""false""",32.0,,42694269.0,1513434601.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2017-12-16 14:30:12.089800,118371.0,10.0
,,2017-12-16 13:36:17.901817,slurm_normal,1513431392.0,0,,1.0,main_w3_handler0,3366170,17825176,False,1015,tabular,,11898307,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""0""","""false""","[{'src': 'hda', 'id': 32964426}]",,"[{""column"": ""2"", ""__index__"": 0, ""style"": ""n"", ""order"": ""r""}]","""false""",32.0,,42552938.0,1513431388.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2017-12-16 13:36:34.576912,116810.0,4.0
,,2018-01-25 02:06:16.456893,slurm_normal,1516846043.0,0,,1.0,main_w4_handler1,3404451,18150726,False,30226,tabular,,12231536,slurm,,132112168.0,corral-repl,,"""50b9ea74017411e89e44005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""0""","""false""","[{'src': 'hda', 'id': 33490403}]",,"[{""column"": ""2"", ""__index__"": 0, ""style"": ""n"", ""order"": ""r""}]","""false""",32.0,,,1516846038.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2018-01-25 02:07:26.710250,120574.0,5.0
,,2017-12-16 17:39:37.888651,slurm_normal,1513445993.0,0,,1.0,main_w4_handler1,3367888,17825976,False,36459,tabular,,11899362,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""0""","""false""","[{'src': 'hda', 'id': 32965711}]",,"[{""column"": ""2"", ""__index__"": 0, ""style"": ""n"", ""order"": ""r""}]","""false""",32.0,,42284533.0,1513445988.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2017-12-16 17:39:55.169720,81238.0,5.0
,,2017-12-18 02:40:19.969512,slurm_normal,1513564833.0,0,,1.0,main_w4_handler1,3368669,17833558,False,0,tabular,,11907045,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""0""","""true""","[{'src': 'hda', 'id': 32978866}]",,"[{""column"": ""1"", ""__index__"": 0, ""style"": ""n"", ""order"": ""r""}]","""false""",32.0,,42436750.0,1513564828.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2017-12-18 02:40:34.669827,117918.0,5.0
,,2017-12-18 01:09:29.453469,slurm_normal,1513559383.0,0,,1.0,main_w4_handler1,3367939,17833171,False,11074,tabular,,11906564,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""0""","""false""","[{'src': 'hda', 'id': 32977692}]",,"[{""column"": ""2"", ""__index__"": 0, ""style"": ""n"", ""order"": ""r""}]","""false""",32.0,,42552938.0,1513559377.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2017-12-18 01:09:44.486569,116810.0,6.0
,,2017-12-18 01:21:05.102439,slurm_normal,1513560077.0,0,,1.0,main_w3_handler0,3367939,17833205,False,11241,tabular,,11906611,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""0""","""false""","[{'src': 'hda', 'id': 32977737}]",,"[{""column"": ""2"", ""__index__"": 0, ""style"": ""n"", ""order"": ""r""}]","""false""",32.0,,42552938.0,1513560073.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2017-12-18 01:21:18.783413,116810.0,4.0
,,2017-12-18 02:45:31.155540,slurm_normal,1513565148.0,0,,1.0,main_w4_handler1,3368669,17833574,False,26656,tabular,,11907072,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""0""","""false""","[{'src': 'hda', 'id': 32978892}]",,"[{""column"": ""2"", ""__index__"": 0, ""style"": ""n"", ""order"": ""r""}]","""false""",32.0,,42436750.0,1513565143.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2017-12-18 02:45:49.819552,117918.0,5.0
,,2018-03-02 16:49:08.654792,slurm_normal,1520009365.0,0,7680.0,1.0,main_w3_handler1,3448525,18583599,False,459806,tabular,,12678398,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""","""false""","[{'src': 'hda', 'id': 34174010}]",,"[{""column"": ""2"", ""__index__"": 0, ""style"": ""n"", ""order"": ""r""}]","""false""",32.0,,43662468.0,1520009359.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2018-03-02 16:49:27.962834,40567.0,6.0
