chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.genome_version,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2018-03-05 11:16:13.435601,slurm_normal,1520248636.0,0,7680.0,1.0,main_w3_handler0,3452123,18608652,False,,12704028,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""GRCh37.75""",32.0,,44287235.0,1520248583.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.1.0,4.1.0,,2018-03-05 11:17:29.770214,111867.0,53.0
,,2018-03-05 11:43:08.633770,slurm_normal,1520250211.0,0,7680.0,1.0,main_w3_handler0,3429170,18608931,False,,12704295,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""hg38""",32.0,,44337680.0,1520250199.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.1.0,4.1.0,,2018-03-05 11:43:33.958129,121983.0,12.0
,,2018-03-05 12:09:07.211743,slurm_normal,1520251768.0,0,7680.0,1.0,main_w4_handler0,3451914,18609123,False,,12704526,slurm,,132112168.0,corral-repl,,"""001ced82206e11e89c9d005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""hg38""",32.0,,,1520251755.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.1.0,4.1.0,,2018-03-05 12:09:31.199421,122896.0,13.0
,,2018-03-05 12:13:09.409385,slurm_normal,1520252025.0,0,7680.0,1.0,main_w4_handler0,3451914,18609141,False,,12704550,slurm,,132112168.0,corral-repl,,"""90146f82206e11e8a66f005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""hg38""",32.0,,,1520252000.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.1.0,4.1.0,,2018-03-05 12:13:49.664301,122896.0,25.0
,,2018-03-05 12:28:29.882182,slurm_normal,1520252930.0,0,7680.0,1.0,main_w4_handler0,3451914,18609285,False,,12704700,slurm,,132112168.0,corral-repl,,"""b417deb2207011e88bfb005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""hg38""",32.0,,,1520252919.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.1.0,4.1.0,,2018-03-05 12:28:53.193771,122896.0,11.0
,,2018-03-05 12:53:23.888373,slurm_normal,1520254438.0,0,7680.0,1.0,main_w4_handler0,3451914,18609710,False,,12705086,slurm,,132112168.0,corral-repl,,"""2e54ff22207411e8a927005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""hg38""",32.0,,,1520254418.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.1.0,4.1.0,,2018-03-05 12:53:59.900163,122896.0,20.0
,,2018-03-05 11:17:26.678681,slurm_normal,1520248675.0,0,7680.0,1.0,main_w4_handler0,3452157,18608665,False,,12704039,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""hg38""",32.0,,44337247.0,1520248662.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.1.0,4.1.0,,2018-03-05 11:17:56.334741,64295.0,13.0
,,2018-03-05 11:25:45.090490,slurm_normal,1520249175.0,0,7680.0,1.0,main_w3_handler0,3452157,18608744,False,,12704119,slurm,,132112168.0,corral-repl,,"""f0ea092c206711e88263005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""hg38""",32.0,,,1520249154.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.1.0,4.1.0,,2018-03-05 11:26:17.613690,64295.0,21.0
,,2018-03-05 11:40:16.880669,slurm_normal,1520250061.0,0,7680.0,1.0,main_w3_handler0,3429170,18608906,False,,12704270,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""GRCh37.74""",32.0,,44337680.0,1520250025.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.1.0,4.1.0,,2018-03-05 11:41:09.509177,121983.0,36.0
,,2018-03-05 14:05:44.445631,slurm_normal,1520258796.0,0,7680.0,1.0,main_w3_handler0,3444506,18610703,False,,12706375,slurm,,132112168.0,corral-repl,,"""48a87868207e11e88263005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""GRCh37.74""",32.0,,,1520258756.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.1.0,4.1.0,,2018-03-05 14:06:47.478275,122893.0,40.0
