chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input,parameters.input.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2014-11-03 18:20:05.983599,rodeo_normal,1415038818.0,0.0,,1.0,main_w2_handler1,2094122,8091892,False,,11933,tabular,116537.rodeo,slurm,,8059880.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17412969,,1.0,,17867627,1415038814.0,ok,835576.0,solid_qual_boxplot,1.0.0,,2014-11-03 18:20:20.843632,54718.0,4.0
,,2014-11-03 18:23:54.054572,rodeo_normal,1415039051.0,0.0,,1.0,main_w2_handler0,2094122,8091898,False,,6694,txt,116553.rodeo,slurm,,8059880.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17412982,,1.0,,17867627,1415039047.0,ok,835576.0,solid_qual_boxplot,1.0.0,,2014-11-03 18:24:13.590678,54718.0,4.0
,,2014-11-06 01:12:18.574711,rodeo_normal,1415236354.0,0.0,,1.0,main_w1_handler0,2108507,8111685,False,,11414,tabular,1946178.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17442942,,32.0,,17620426,1415236352.0,ok,1023992.0,solid_qual_boxplot,1.0.0,,2014-11-06 01:12:36.406961,,2.0
,,2014-11-06 01:34:14.586163,rodeo_normal,1415237666.0,0.0,,1.0,main_w1_handler0,2108507,8111895,False,,11608,tabular,133707.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17443182,,2.0,,17620426,1415237663.0,ok,0.0,solid_qual_boxplot,1.0.0,,2014-11-06 01:34:29.807861,,3.0
,,2014-11-05 07:17:54.681718,rodeo_normal,1415171890.0,0.0,,1.0,main_w1_handler0,2105492,8106301,False,,4970,txt,128028.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",17433507,,2.0,,18298215,1415171886.0,ok,0.0,solid_qual_boxplot,1.0.0,,2014-11-05 07:18:12.815037,8017.0,4.0
,,2014-11-05 11:20:43.474613,rodeo_normal,1415186454.0,0.0,,1.0,main_w1_handler0,2087426,8107495,False,,2642,txt,129025.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17435152,,2.0,,17638060,1415186451.0,ok,0.0,solid_qual_boxplot,1.0.0,,2014-11-05 11:20:59.551930,,3.0
,,2014-11-05 12:15:23.419590,rodeo_normal,1415189739.0,0.0,,1.0,main_w2_handler0,2087426,8107772,False,,6602,txt,129261.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17435542,,2.0,,17638060,1415189737.0,ok,0.0,solid_qual_boxplot,1.0.0,,2014-11-05 12:15:44.744332,,2.0
,,2015-01-11 21:05:38.605395,rodeo_normal,1421010364.0,0.0,,1.0,main_w1_handler1,2169454,8529298,False,,3913,txt,740711.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18181055,,2.0,,20444199,1421010359.0,ok,0.0,solid_qual_boxplot,1.0.0,,2015-01-11 21:06:06.846919,58080.0,5.0
,,2014-10-02 22:50:05.232529,roundup_single,1412290219.0,0.0,,1.0,main_w1_handler1,1946737,7921628,False,,9880,tabular,1901012,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",17128173,,32.0,,17198305,1412290216.0,ok,1023992.0,solid_qual_boxplot,1.0.0,,2014-10-02 22:50:20.933167,39790.0,3.0
,,2014-10-02 22:50:12.432661,roundup_single,1412290227.0,0.0,,1.0,main_w1_handler1,1946737,7921630,False,,9858,tabular,1901014,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",17128171,,32.0,,17198305,1412290225.0,ok,1023992.0,solid_qual_boxplot,1.0.0,,2014-10-02 22:50:28.952819,39790.0,2.0
,,2014-11-06 04:15:55.838622,rodeo_normal,1415247373.0,0.0,,1.0,main_w2_handler1,2087381,8112412,False,,6602,txt,1947008.roundup,slurm,,132112068.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17443974,,32.0,,17638043,1415247371.0,ok,1023996.0,solid_qual_boxplot,1.0.0,,2014-11-06 04:16:16.700646,54410.0,2.0
,,2014-11-06 04:24:34.299423,rodeo_normal,1415247885.0,0.0,,1.0,main_w1_handler1,2087381,8112440,False,,6602,txt,1947044.roundup,slurm,,132112068.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17444015,,32.0,,17638043,1415247884.0,ok,1023996.0,solid_qual_boxplot,1.0.0,,2014-11-06 04:24:54.852978,54410.0,1.0
,,2014-11-20 10:49:49.357664,rodeo_normal,1416480604.0,0.0,,1.0,main_w1_handler1,2124294,8209753,False,,3917,txt,269099.rodeo,slurm,,16332532.0,corral-repl,,"""a565073670a211e4b74d005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",17617383,,2.0,,19601619,1416480600.0,ok,0.0,solid_qual_boxplot,1.0.0,,2014-11-20 10:50:08.506720,50484.0,4.0
,,2014-10-02 14:48:12.467949,roundup_single,1412261330.0,0.0,,1.0,main_w1_handler1,2071355,7918876,False,,4524,txt,1898065,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17124710,,32.0,,17040800,1412261324.0,ok,1023992.0,solid_qual_boxplot,1.0.0,,2014-10-02 14:48:53.032535,21751.0,6.0
,,2014-10-02 20:25:38.172472,roundup_single,1412281557.0,0.0,,1.0,main_w2_handler1,1946737,7921120,False,,9874,tabular,1900371,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",17128015,,32.0,,17198305,1412281556.0,ok,1023992.0,solid_qual_boxplot,1.0.0,,2014-10-02 20:25:59.553724,39790.0,1.0
,,2014-10-03 00:26:28.385146,roundup_single,1412296004.0,0.0,,1.0,main_w1_handler1,1946737,7922001,False,,9876,tabular,1901487,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",17129179,,32.0,,17198305,1412296002.0,ok,1023992.0,solid_qual_boxplot,1.0.0,,2014-10-03 00:26:45.570015,39790.0,2.0
,,2014-10-03 00:27:24.397403,roundup_single,1412296057.0,0.0,,1.0,main_w1_handler0,1946737,7922006,False,,9874,tabular,1901493,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",17129185,,32.0,,17198305,1412296055.0,ok,1023992.0,solid_qual_boxplot,1.0.0,,2014-10-03 00:27:38.591911,39790.0,2.0
,,2014-10-03 13:52:11.240682,roundup_single,1412344354.0,0.0,,1.0,main_w1_handler0,2038762,7924221,False,,12222,txt,1903961,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",17132580,,32.0,,16895723,1412344345.0,ok,1023992.0,solid_qual_boxplot,1.0.0,,2014-10-03 13:52:35.665327,2722.0,9.0
,,2014-10-10 11:51:12.351058,rodeo_normal,1412941883.0,0.0,,1.0,main_w2_handler0,2081488,7960938,False,,2571,txt,4466.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",17193179,,2.0,,17508679,1412941880.0,ok,0.0,solid_qual_boxplot,1.0.0,,2014-10-10 11:51:26.566848,,3.0
,,2014-10-11 06:12:46.603393,rodeo_normal,1413007984.0,0.0,,1.0,main_w2_handler1,2066654,7965175,False,,9901,tabular,7409.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17199435,,2.0,,17232093,1413007980.0,ok,0.0,solid_qual_boxplot,1.0.0,,2014-10-11 06:13:07.894209,,4.0
