chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.file_format.__current_case__,parameters.file_format.seq_file,parameters.file_format.seq_file.values,parameters.file_format.type,parameters.length,parameters.mapping_file.__current_case__,parameters.mapping_file.param_a,parameters.mapping_file.param_best,parameters.mapping_file.param_five,parameters.mapping_file.param_k,parameters.mapping_file.param_m,parameters.mapping_file.param_three,parameters.mapping_file.param_v,parameters.mapping_file.type,parameters.reference_file,parameters.reference_file.values,parameters.seq_file|__identifier__,parameters.shift,parameters.t_end,processor_count,reference_file,reference_file_filetype,runner_name,seq_file,seq_file_filetype,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-12-08 17:42:29.408844,slurm_normal,1481218961.0,0,1.0,main_w3_handler1,2923492,14519225,False,,8702015.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,"[{'src': 'hda', 'id': 27545128}]",fastq,"""12""",1,false,false,0,1,-1,0,3,user,,"[{'src': 'hda', 'id': 27545122}]",,"""1""","""five_end""",32.0,179,fasta,,79374,fastq,33774441.0,1481218954.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2016-12-08 17:42:43.011589,71268.0,7.0
,,2016-12-08 17:42:28.779779,slurm_normal,1481218963.0,0,1.0,main_w4_handler0,2923492,14519224,False,,8702013.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,"[{'src': 'hda', 'id': 27545126}]",fastq,"""12""",1,false,false,0,1,-1,0,3,user,,"[{'src': 'hda', 'id': 27545122}]",,"""1""","""five_end""",32.0,179,fasta,,125566,fastq,33774441.0,1481218952.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2016-12-08 17:42:43.740542,71268.0,11.0
,,2016-12-08 17:42:26.802664,slurm_normal,1481218963.0,0,1.0,main_w4_handler1,2923492,14519221,False,,8702010.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,"[{'src': 'hda', 'id': 27545123}]",fastq,"""12""",1,false,false,0,1,-1,0,3,user,,"[{'src': 'hda', 'id': 27545122}]",,"""1""","""five_end""",32.0,179,fasta,,194623,fastq,33774441.0,1481218951.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2016-12-08 17:42:45.213245,71268.0,12.0
,,2016-12-08 17:42:28.029987,slurm_normal,1481218963.0,0,1.0,main_w3_handler0,2923492,14519223,False,,8702012.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,"[{'src': 'hda', 'id': 27545125}]",fastq,"""12""",1,false,false,0,1,-1,0,3,user,,"[{'src': 'hda', 'id': 27545122}]",,"""1""","""five_end""",32.0,179,fasta,,48740,fastq,33774441.0,1481218951.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2016-12-08 17:42:46.568048,71268.0,12.0
,,2016-12-09 01:03:19.364361,slurm_normal,1481245423.0,0,1.0,main_w3_handler1,2923950,14524756,False,,8707234.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,"[{'src': 'hda', 'id': 27552933}]",fastq,"""12""",1,false,false,0,1,-1,0,3,user,,"[{'src': 'hda', 'id': 27552932}]",,"""1""","""five_end""",32.0,179,fasta,,28572,fastq,33774441.0,1481245401.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2016-12-09 01:03:45.744438,71268.0,22.0
,,2016-12-09 01:03:22.445234,slurm_normal,1481245421.0,0,1.0,main_w4_handler1,2923950,14524762,False,,8707239.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,"[{'src': 'hda', 'id': 27552939}]",fastq,"""12""",1,false,false,0,1,-1,0,3,user,,"[{'src': 'hda', 'id': 27552932}]",,"""1""","""five_end""",32.0,179,fasta,,4515,fastq,33774441.0,1481245407.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2016-12-09 01:03:45.089695,71268.0,14.0
,,2016-12-09 01:03:20.955819,slurm_normal,1481245410.0,0,1.0,main_w3_handler0,2923950,14524759,False,,8707237.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,"[{'src': 'hda', 'id': 27552936}]",fastq,"""12""",1,false,false,0,1,-1,0,3,user,,"[{'src': 'hda', 'id': 27552932}]",,"""1""","""five_end""",32.0,179,fasta,,3518,fastq,33774441.0,1481245404.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2016-12-09 01:03:33.713303,71268.0,6.0
,,2016-12-09 01:03:21.355265,slurm_normal,1481245410.0,0,1.0,main_w4_handler0,2923950,14524760,False,,8707238.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,"[{'src': 'hda', 'id': 27552937}]",fastq,"""12""",1,false,false,0,1,-1,0,3,user,,"[{'src': 'hda', 'id': 27552932}]",,"""1""","""five_end""",32.0,179,fasta,,1789,fastq,33774441.0,1481245404.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2016-12-09 01:03:31.973004,71268.0,6.0
,,2016-12-09 01:03:23.449368,slurm_normal,1481245422.0,0,1.0,main_w4_handler1,2923950,14524764,False,,8707244.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,"[{'src': 'hda', 'id': 27552941}]",fastq,"""12""",1,false,false,0,1,-1,0,3,user,,"[{'src': 'hda', 'id': 27552932}]",,"""1""","""five_end""",32.0,179,fasta,,25987,fastq,33774441.0,1481245417.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2016-12-09 01:03:45.670382,71268.0,5.0
,,2016-12-09 01:03:20.376189,slurm_normal,1481245422.0,0,1.0,main_w4_handler0,2923950,14524758,False,,8707235.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,"[{'src': 'hda', 'id': 27552935}]",fastq,"""12""",1,false,false,0,1,-1,0,3,user,,"[{'src': 'hda', 'id': 27552932}]",,"""1""","""five_end""",32.0,179,fasta,,7314,fastq,33774441.0,1481245404.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2016-12-09 01:03:43.728911,71268.0,18.0
,,2016-12-09 01:03:21.908889,slurm_normal,1481245423.0,0,1.0,main_w4_handler0,2923950,14524761,False,,8707240.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,"[{'src': 'hda', 'id': 27552938}]",fastq,"""12""",1,false,false,0,1,-1,0,3,user,,"[{'src': 'hda', 'id': 27552932}]",,"""1""","""five_end""",32.0,179,fasta,,5844,fastq,33774441.0,1481245407.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2016-12-09 01:03:46.372190,71268.0,16.0
,,2016-12-09 01:03:19.860893,slurm_normal,1481245422.0,0,1.0,main_w4_handler1,2923950,14524757,False,,8707236.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,"[{'src': 'hda', 'id': 27552934}]",fastq,"""12""",1,false,false,0,1,-1,0,3,user,,"[{'src': 'hda', 'id': 27552932}]",,"""1""","""five_end""",32.0,179,fasta,,26688,fastq,33774441.0,1481245404.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2016-12-09 01:03:50.201465,71268.0,18.0
,,2016-12-09 01:03:22.953758,slurm_normal,1481245430.0,0,1.0,main_w3_handler1,2923950,14524763,False,,8707245.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,"[{'src': 'hda', 'id': 27552940}]",fastq,"""12""",1,false,false,0,1,-1,0,3,user,,"[{'src': 'hda', 'id': 27552932}]",,"""1""","""five_end""",32.0,179,fasta,,4316,fastq,33774441.0,1481245417.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2016-12-09 01:03:52.725579,71268.0,13.0
,,2016-12-09 01:03:23.879370,slurm_normal,1481245440.0,0,1.0,main_w4_handler1,2923950,14524765,False,,8707251.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,"[{'src': 'hda', 'id': 27552942}]",fastq,"""12""",1,false,false,0,1,-1,0,3,user,,"[{'src': 'hda', 'id': 27552932}]",,"""1""","""five_end""",32.0,179,fasta,,425676,fastq,33774441.0,1481245430.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2016-12-09 01:04:02.652482,71268.0,10.0
,,2017-03-24 11:43:46.913962,slurm_normal,1490355849.0,0,1.0,main_w3_handler0,3042398,15384878,False,,9521633.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,"[{'src': 'hda', 'id': 28895100}]",fasta,"""16""",0,,,,,,,,default,,"[{'src': 'hda', 'id': 28906723}]",,"""1""","""five_end""",32.0,35304,fasta,,10071,fasta,36632766.0,1490355830.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2017-03-24 11:44:10.851876,71954.0,19.0
,,2017-01-04 16:58:14.262957,slurm_normal,1483549112.0,0,1.0,main_w4_handler1,2945899,14690766,False,,8860639.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,"[{'src': 'hda', 'id': 27804995}]",fastq,"""12""",1,false,false,0,1,-1,0,3,user,,"[{'src': 'hda', 'id': 27804992}]",,"""1""","""five_end""",32.0,179,fasta,,8327,fastq,35194097.0,1483549102.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2017-01-04 16:58:36.872927,71268.0,10.0
,,2017-01-04 16:58:18.616291,slurm_normal,1483549128.0,0,1.0,main_w3_handler1,2945899,14690772,False,,8860643.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,"[{'src': 'hda', 'id': 27805001}]",fastq,"""12""",1,false,false,0,1,-1,0,3,user,,"[{'src': 'hda', 'id': 27804992}]",,"""1""","""five_end""",32.0,179,fasta,,31446,fastq,35194097.0,1483549118.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2017-01-04 16:58:50.820095,71268.0,10.0
,,2017-01-04 16:58:15.860663,slurm_normal,1483549132.0,0,1.0,main_w4_handler1,2945899,14690768,False,,8860646.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,"[{'src': 'hda', 'id': 27804997}]",fastq,"""12""",1,false,false,0,1,-1,0,3,user,,"[{'src': 'hda', 'id': 27804992}]",,"""1""","""five_end""",32.0,179,fasta,,20992,fastq,35194097.0,1483549124.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2017-01-04 16:58:55.308450,71268.0,8.0
,,2017-01-04 16:58:19.385680,slurm_normal,1483549128.0,0,1.0,main_w4_handler0,2945899,14690773,False,,8860645.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,"[{'src': 'hda', 'id': 27805002}]",fastq,"""12""",1,false,false,0,1,-1,0,3,user,,"[{'src': 'hda', 'id': 27804992}]",,"""1""","""five_end""",32.0,179,fasta,,34038,fastq,35194097.0,1483549121.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2017-01-04 16:58:51.307724,71268.0,7.0
,,2017-01-04 16:58:12.837890,slurm_normal,1483549108.0,0,1.0,main_w4_handler1,2945899,14690764,False,,8860636.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,"[{'src': 'hda', 'id': 27804993}]",fastq,"""12""",1,false,false,0,1,-1,0,3,user,,"[{'src': 'hda', 'id': 27804992}]",,"""1""","""five_end""",32.0,179,fasta,,6367,fastq,35194097.0,1483549099.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2017-01-04 16:58:34.114383,71268.0,9.0
,,2017-01-04 16:58:13.668826,slurm_normal,1483549113.0,0,1.0,main_w3_handler0,2945899,14690765,False,,8860637.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,"[{'src': 'hda', 'id': 27804994}]",fastq,"""12""",1,false,false,0,1,-1,0,3,user,,"[{'src': 'hda', 'id': 27804992}]",,"""1""","""five_end""",32.0,179,fasta,,6238,fastq,35194097.0,1483549102.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2017-01-04 16:58:37.954744,71268.0,11.0
,,2017-01-04 16:58:17.271730,slurm_normal,1483549134.0,0,1.0,main_w4_handler1,2945899,14690770,False,,8860647.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,"[{'src': 'hda', 'id': 27804999}]",fastq,"""12""",1,false,false,0,1,-1,0,3,user,,"[{'src': 'hda', 'id': 27804992}]",,"""1""","""five_end""",32.0,179,fasta,,4626,fastq,35194097.0,1483549124.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2017-01-04 16:58:58.548067,71268.0,10.0
,,2017-01-04 16:58:16.477345,slurm_normal,1483549109.0,0,1.0,main_w3_handler0,2945899,14690769,False,,8860640.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,"[{'src': 'hda', 'id': 27804998}]",fastq,"""12""",1,false,false,0,1,-1,0,3,user,,"[{'src': 'hda', 'id': 27804992}]",,"""1""","""five_end""",32.0,179,fasta,,2131,fastq,35194097.0,1483549102.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2017-01-04 16:58:34.362977,71268.0,7.0
,,2017-01-04 16:58:17.916065,slurm_normal,1483549112.0,0,1.0,main_w4_handler0,2945899,14690771,False,,8860641.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,"[{'src': 'hda', 'id': 27805000}]",fastq,"""12""",1,false,false,0,1,-1,0,3,user,,"[{'src': 'hda', 'id': 27804992}]",,"""1""","""five_end""",32.0,179,fasta,,8898,fastq,35194097.0,1483549105.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2017-01-04 16:58:38.017721,71268.0,7.0
,,2017-01-04 16:58:15.118366,slurm_normal,1483549137.0,0,1.0,main_w3_handler1,2945899,14690767,False,,8860638.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,"[{'src': 'hda', 'id': 27804996}]",fastq,"""12""",1,false,false,0,1,-1,0,3,user,,"[{'src': 'hda', 'id': 27804992}]",,"""1""","""five_end""",32.0,179,fasta,,335169,fastq,35194097.0,1483549104.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2017-01-04 16:59:02.004691,71268.0,33.0
,,2017-01-06 23:14:12.135235,slurm_normal,1483744473.0,0,1.0,main_w3_handler0,2874767,14706631,False,,8876316.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,"[{'src': 'hda', 'id': 27045599}]",fastq,"""12""",1,false,false,0,1,-1,0,3,user,,"[{'src': 'hda', 'id': 27838350}]",,"""1""","""five_end""",32.0,168,fasta,,42079,fastq,33774441.0,1483744460.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2017-01-06 23:14:38.411728,71268.0,13.0
,,2017-01-06 23:14:12.931216,slurm_normal,1483744487.0,0,1.0,main_w3_handler0,2874767,14706633,False,,8876325.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,"[{'src': 'hda', 'id': 27045601}]",fastq,"""12""",1,false,false,0,1,-1,0,3,user,,"[{'src': 'hda', 'id': 27838350}]",,"""1""","""five_end""",32.0,168,fasta,,3650,fastq,33774441.0,1483744480.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2017-01-06 23:14:52.395984,71268.0,7.0
,,2017-01-06 23:14:11.749856,slurm_normal,1483744469.0,0,1.0,main_w3_handler1,2874767,14706630,False,,8876313.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,"[{'src': 'hda', 'id': 27045598}]",fastq,"""12""",1,false,false,0,1,-1,0,3,user,,"[{'src': 'hda', 'id': 27838350}]",,"""1""","""five_end""",32.0,168,fasta,,64208,fastq,33774441.0,1483744456.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2017-01-06 23:14:33.074593,71268.0,13.0
,,2017-01-06 23:14:13.646630,slurm_normal,1483744482.0,0,1.0,main_w4_handler0,2874767,14706634,False,,8876320.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,"[{'src': 'hda', 'id': 27045602}]",fastq,"""12""",1,false,false,0,1,-1,0,3,user,,"[{'src': 'hda', 'id': 27838350}]",,"""1""","""five_end""",32.0,168,fasta,,34523,fastq,33774441.0,1483744463.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2017-01-06 23:14:44.792571,71268.0,19.0
,,2017-01-06 23:14:11.248832,slurm_normal,1483744473.0,0,1.0,main_w4_handler0,2874767,14706629,False,,8876315.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,"[{'src': 'hda', 'id': 27045597}]",fastq,"""12""",1,false,false,0,1,-1,0,3,user,,"[{'src': 'hda', 'id': 27838350}]",,"""1""","""five_end""",32.0,168,fasta,,113039,fastq,33774441.0,1483744459.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2017-01-06 23:14:39.199193,71268.0,14.0
,,2017-01-06 23:14:12.531510,slurm_normal,1483744477.0,0,1.0,main_w3_handler0,2874767,14706632,False,,8876319.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,"[{'src': 'hda', 'id': 27045600}]",fastq,"""12""",1,false,false,0,1,-1,0,3,user,,"[{'src': 'hda', 'id': 27838350}]",,"""1""","""five_end""",32.0,168,fasta,,142219,fastq,33774441.0,1483744462.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2017-01-06 23:14:40.990426,71268.0,15.0
,,2017-01-06 23:14:10.743912,slurm_normal,1483744479.0,0,1.0,main_w4_handler1,2874767,14706628,False,,8876314.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,"[{'src': 'hda', 'id': 27045596}]",fastq,"""12""",1,false,false,0,1,-1,0,3,user,,"[{'src': 'hda', 'id': 27838350}]",,"""1""","""five_end""",32.0,168,fasta,,133523,fastq,33774441.0,1483744459.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2017-01-06 23:14:42.851580,71268.0,20.0
,,2017-02-22 01:39:13.165053,slurm_normal,1487727668.0,0,1.0,main_w4_handler1,2918295,15101664,False,,9256924.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,"[{'src': 'hda', 'id': 28454027}]",fasta,"""21""",0,,,,,,,,default,,"[{'src': 'hda', 'id': 28453965}]",,"""1""","""three_end""",32.0,5491,fasta,,4677802,fasta,34644861.0,1487727556.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2017-02-22 01:41:11.353114,96301.0,112.0
,,2017-02-22 01:41:00.911801,slurm_normal,1487727779.0,0,1.0,main_w4_handler1,2918295,15101715,False,,9256940.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,"[{'src': 'hda', 'id': 28453994}]",fasta,"""21""",0,,,,,,,,default,,"[{'src': 'hda', 'id': 28453965}]",,"""1""","""three_end""",32.0,5491,fasta,,4669748,fasta,34644861.0,1487727664.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2017-02-22 01:43:00.733611,96301.0,115.0
,,2017-02-24 15:51:59.111094,slurm_normal,1487951630.0,0,1.0,main_w3_handler0,3009264,15131565,False,,9285140.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,"[{'src': 'hda', 'id': 28499099}]",fastq,"""21""",0,,,,,,,,default,,"[{'src': 'hda', 'id': 28499642}]",,"""1""","""five_end""",32.0,21303957,fasta,,28111397,fastq,35990005.0,1487951524.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2017-02-24 15:53:56.120692,79126.0,106.0
,,2017-02-24 15:51:59.571385,slurm_normal,1487951645.0,0,1.0,main_w3_handler1,3009264,15131566,False,,9285141.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,"[{'src': 'hda', 'id': 28499162}]",fastq,"""21""",0,,,,,,,,default,,"[{'src': 'hda', 'id': 28499642}]",,"""1""","""five_end""",32.0,21303957,fasta,,9835462,fastq,35990005.0,1487951525.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2017-02-24 15:54:12.153073,79126.0,120.0
,,2017-02-24 15:51:58.662766,slurm_normal,1487951651.0,0,1.0,main_w4_handler0,3009264,15131564,False,,9285139.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,"[{'src': 'hda', 'id': 28498830}]",fastq,"""21""",0,,,,,,,,default,,"[{'src': 'hda', 'id': 28499642}]",,"""1""","""five_end""",32.0,21303957,fasta,,18101789,fastq,35990005.0,1487951521.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2017-02-24 15:54:14.897836,79126.0,130.0
,,2017-03-01 21:51:24.475641,slurm_normal,1488405160.0,0,1.0,main_w3_handler0,3015665,15182833,False,,9333666.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,"[{'src': 'hda', 'id': 28577171}]",fastq,"""21""",0,,,,,,,,default,,"[{'src': 'hda', 'id': 28577550}]",,"""1""","""five_end""",32.0,4281793,fasta,,1283063,fastq,36371425.0,1488405091.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2017-03-01 21:52:45.826071,101152.0,69.0
,,2017-03-02 17:05:14.947124,slurm_normal,1488476122.0,0,1.0,main_w3_handler0,3016810,15190809,False,,9341597.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,"[{'src': 'hda', 'id': 28589886}]",fastq,"""21""",0,,,,,,,,default,,"[{'src': 'hda', 'id': 28589909}]",,"""1""","""five_end""",32.0,2184754,fasta,,1306048032,fastqsanger,36370451.0,1488474319.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2017-03-02 17:35:24.912797,101147.0,1803.0
,,2017-04-05 12:30:17.113245,slurm_normal,1491403685.0,0,1.0,main_w3_handler1,2918295,15494150,False,,9621831.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",1,,"[{'src': 'hda', 'id': 29082492}]",fasta,"""21""",0,,,,,,,,default,,"[{'src': 'hda', 'id': 28934537}]",,"""1""","""three_end""",32.0,121164007,fasta,,100138896,fasta,36473220.0,1491395421.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2017-04-05 14:48:15.066960,96301.0,8264.0
,,2017-03-10 00:34:29.180948,slurm_normal,1489106250.0,0,1.0,main_w3_handler1,3025992,15259112,False,,9405459.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,"[{'src': 'hda', 'id': 28702481}]",fasta,"""21""",0,,,,,,,,default,,"[{'src': 'hda', 'id': 28702483}]",,"""1""","""five_end""",32.0,2906,fasta,,214624,fasta,36542397.0,1489106072.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2017-03-10 00:37:33.863827,,178.0
,,2017-03-13 11:14:37.874737,slurm_normal,1489404436.0,0,1.0,main_w4_handler0,2838929,15280581,False,,9425027.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/015/783/dataset_15783574.dat""","""FaustoE12_MCP""",0,,"[{'src': 'hda', 'id': 25092433}]",fastq,"""21""",0,,,,,,,,default,,"[{'src': 'hda', 'id': 26678495}]","""forward""","""1""","""five_end""",32.0,472996,fasta,,38133011,fastqsanger,35905212.0,1489404393.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2017-03-13 11:27:20.709276,80465.0,43.0
,,2017-03-13 11:14:37.212045,slurm_normal,1489403795.0,0,1.0,main_w3_handler1,2838929,15280580,False,,9424933.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,"[{'src': 'hda', 'id': 25092430}]",fastq,"""21""",0,,,,,,,,default,,"[{'src': 'hda', 'id': 26678495}]","""reverse""","""1""","""five_end""",32.0,472996,fasta,,130515300,fastqsanger,35905212.0,1489403685.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2017-03-13 11:16:38.189391,80465.0,110.0
