chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.bam_paired_end_type.__current_case__,parameters.bam_paired_end_type.bam_paired_end_type_selector,parameters.bam_paired_end_type.force_se,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.input1|__identifier__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-06-19 13:51:00.934193,slurm_normal,1497880736.0,0,,1.0,main_w3_handler0,3160401,16132273,False,,497131632,bam,10212259.roundup,slurm,,132112168.0,corral-repl,,,0,PE,false,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 30079629}]",,32.0,,38750454.0,1497880547.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_rmdup/samtools_rmdup/2.0.1,2.0.1,,2017-06-19 13:58:58.478478,47785.0,189.0
,,2017-06-19 13:50:59.598294,slurm_normal,1497880538.0,0,,1.0,main_w4_handler0,3160401,16132270,False,,691593389,bam,10212234.roundup,slurm,,132112168.0,corral-repl,,,0,PE,false,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 30079626}]",,32.0,,38750454.0,1497880280.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_rmdup/samtools_rmdup/2.0.1,2.0.1,,2017-06-19 13:55:41.010265,47785.0,258.0
,,2017-06-19 13:51:00.423702,slurm_normal,1497880561.0,0,,1.0,main_w3_handler0,3160401,16132272,False,,758155145,bam,10212230.roundup,slurm,,132112168.0,corral-repl,,,0,PE,false,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 30079628}]",,32.0,,38750454.0,1497880271.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_rmdup/samtools_rmdup/2.0.1,2.0.1,,2017-06-19 13:56:05.051996,47785.0,290.0
,,2017-06-19 13:51:01.443908,slurm_normal,1497880427.0,0,,1.0,main_w4_handler1,3160401,16132274,False,,386348175,bam,10212233.roundup,slurm,,132112168.0,corral-repl,,,0,PE,false,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 30079630}]",,32.0,,38750454.0,1497880277.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_rmdup/samtools_rmdup/2.0.1,2.0.1,,2017-06-19 13:53:49.463349,47785.0,150.0
,,2017-06-19 08:15:38.392149,slurm_normal,1497860753.0,0,,1.0,main_w3_handler0,3154999,16129967,False,,1560269869,bam,10210229.roundup,slurm,,132112168.0,corral-repl,,,1,SE,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 30052375}]",,32.0,,38663649.0,1497860437.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_rmdup/samtools_rmdup/2.0.1,2.0.1,,2017-06-19 08:25:55.501445,107669.0,316.0
,,2017-06-19 14:49:09.667691,slurm_normal,1497885306.0,0,,1.0,main_w4_handler0,3040492,16132791,False,,3512286559,bam,10212614.roundup,slurm,,132112168.0,corral-repl,,,0,PE,false,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 30059227}]",,32.0,,37854590.0,1497883767.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_rmdup/samtools_rmdup/2.0.1,2.0.1,,2017-06-19 15:15:10.685859,91117.0,1539.0
,,2017-06-19 14:49:08.430924,slurm_normal,1497885109.0,0,,1.0,main_w3_handler1,3040492,16132789,False,,2986670810,bam,10212617.roundup,slurm,,132112168.0,corral-repl,,,0,PE,false,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 30058124}]",,32.0,,37854590.0,1497883768.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_rmdup/samtools_rmdup/2.0.1,2.0.1,,2017-06-19 15:11:51.113710,91117.0,1341.0
,,2017-06-20 02:18:35.269741,slurm_normal,1497925476.0,0,,1.0,main_w4_handler1,3159970,16138630,False,,810519718,bam,10218411.roundup,slurm,,132112168.0,corral-repl,,,1,SE,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 30089236}]",,32.0,,38793402.0,1497925382.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_rmdup/samtools_rmdup/2.0.1,2.0.1,,2017-06-20 02:24:40.764802,47785.0,94.0
,,2017-06-22 07:41:47.753221,slurm_normal,1498128048.0,0,,1.0,main_w3_handler0,3166602,16161291,False,,1530244193,bam,10240487.roundup,slurm,,132112168.0,corral-repl,,,1,SE,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 30122323}]",,32.0,,38832926.0,1498127585.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_rmdup/samtools_rmdup/2.0.1,2.0.1,,2017-06-22 10:40:52.153095,107977.0,463.0
,,2017-05-29 21:19:20.039860,slurm_normal,1496093293.0,0,,1.0,main_w4_handler1,2418892,15963338,False,,3687574742,bam,10060153.roundup,slurm,,132112168.0,corral-repl,,,1,SE,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29800512}]",,32.0,,38292798.0,1496092772.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_rmdup/samtools_rmdup/2.0.1,2.0.1,,2017-05-29 21:28:15.977425,68237.0,521.0
