create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.idc,parameters.input1,parameters.input1.values,parameters.out_format1,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-10-29 11:06:06.747606,slurm_normal,1509275187.0,0.0,,1.0,main_w4_handler1,3279288,17253525,False,,12047,fasta,11313988,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 31645526}]","""excel""",32.0,,41133567,1509275182.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-10-29 11:06:32.290973,,5.0
2017-10-29 09:25:21.442099,slurm_normal,1509269167.0,0.0,,1.0,main_w4_handler0,3279240,17253289,False,,4406,fasta,11313722,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 31943851}]","""excel""",32.0,,41132930,1509269162.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-10-29 09:26:14.315165,,5.0
2017-10-29 13:32:17.676744,slurm_normal,1509283968.0,0.0,,1.0,main_w3_handler0,3279240,17253928,False,,96819,fasta,11314431,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 31944855}]","""excel""",32.0,,41132930,1509283961.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-10-29 13:32:51.759179,,7.0
2017-10-29 13:32:17.848040,slurm_normal,1509283952.0,0.0,,1.0,main_w4_handler1,3279240,17253929,False,,53004,fasta,11314429,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 31944856}]","""excel""",32.0,,41132930,1509283945.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-10-29 13:32:32.880938,,7.0
2017-10-30 20:38:18.746747,slurm_normal,1509395948.0,0.0,,1.0,main_w4_handler0,3302382,17269146,False,,96819,fasta,11328855,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 31972734}]","""excel""",32.0,,41571388,1509395940.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-10-30 20:39:16.224103,,8.0
2017-11-01 19:37:47.577380,slurm_normal,1509565092.0,0.0,,1.0,main_w3_handler0,3307409,17289374,False,,104474,fasta,11351222,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 32008855}]","""excel""",32.0,,41680208,1509565086.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-11-01 19:38:19.748651,,6.0
2017-11-01 19:37:46.596506,slurm_normal,1509565095.0,0.0,,1.0,main_w4_handler1,3307409,17289373,False,,69849,fasta,11351223,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 32008854}]","""excel""",32.0,,41680208,1509565089.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-11-01 19:38:20.927031,,6.0
2017-11-02 16:55:27.976731,slurm_normal,1509641773.0,0.0,,1.0,main_w4_handler1,3308767,17305515,False,,53004,fasta,11364748,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 32032286}]","""excel""",32.0,,41705604,1509641767.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-11-02 16:56:18.772306,,6.0
2017-11-02 16:55:28.106316,slurm_normal,1509641818.0,0.0,,1.0,main_w4_handler1,3308767,17305516,False,,96819,fasta,11364756,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 32032288}]","""excel""",32.0,,41705604,1509641808.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-11-02 16:57:05.816202,,10.0
2017-11-02 17:16:59.822368,slurm_normal,1509643107.0,0.0,,1.0,main_w4_handler1,3298071,17305825,False,,96819,fasta,11365026,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 32032714}]","""excel""",32.0,,41488933,1509643100.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-11-02 17:18:33.893031,,7.0
2017-11-02 17:16:59.401659,slurm_normal,1509643065.0,0.0,,1.0,main_w4_handler1,3298071,17305823,False,,53004,fasta,11365015,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 32032713}]","""excel""",32.0,,41488933,1509643060.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-11-02 17:17:50.326674,,5.0
2017-11-02 17:16:55.812332,slurm_normal,1509643121.0,0.0,,1.0,main_w3_handler1,3298067,17305820,False,,96819,fasta,11365028,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 32032636}]","""excel""",32.0,,41488930,1509643115.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-11-02 17:18:51.095104,,6.0
2017-11-02 17:16:56.206249,slurm_normal,1509643057.0,0.0,,1.0,main_w3_handler0,3298067,17305821,False,,53004,fasta,11365013,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 32032638}]","""excel""",32.0,,41488930,1509643052.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-11-02 17:17:48.099451,,5.0
2017-11-02 18:30:39.111895,slurm_normal,1509647484.0,0.0,,1.0,main_w4_handler1,3308897,17306961,False,Job output deleted by user before job completed.,96819,fasta,11366181,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 32034260}]","""excel""",32.0,,41709095,1509647475.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-11-02 18:31:32.012329,,9.0
2017-11-02 18:26:13.731831,slurm_normal,1509647202.0,0.0,,1.0,main_w3_handler0,3308895,17306917,False,,96819,fasta,11366140,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 32034239}]","""excel""",32.0,,41709091,1509647195.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-11-02 18:26:45.818409,,7.0
2017-11-02 18:32:33.535333,slurm_normal,1509647597.0,0.0,,1.0,main_w4_handler1,3308897,17306980,False,,53004,fasta,11366202,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 32034259}]","""excel""",32.0,,41709095,1509647587.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-11-02 18:33:24.930696,,10.0
2017-11-02 18:32:34.062487,slurm_normal,1509647633.0,0.0,,1.0,main_w4_handler1,3308897,17306982,False,,96819,fasta,11366210,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 32034260}]","""excel""",32.0,,41709095,1509647627.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-11-02 18:33:59.781392,,6.0
2017-11-02 18:31:12.812910,slurm_normal,1509647524.0,0.0,,1.0,main_w4_handler1,3308897,17306966,False,,53004,fasta,11366188,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 32034259}]","""tagseq""",32.0,,41709095,1509647520.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-11-02 18:32:11.300005,,4.0
2017-11-02 18:32:49.313658,slurm_normal,1509647616.0,0.0,,1.0,main_w3_handler1,3308895,17306984,False,,53004,fasta,11366206,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 32034184}]","""excel""",32.0,,41709091,1509647612.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-11-02 18:33:42.180594,,4.0
2017-11-02 18:27:27.355725,slurm_normal,1509647281.0,0.0,,1.0,main_w3_handler1,3308897,17306930,False,,53004,fasta,11366151,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 32034259}]","""excel""",32.0,,41709095,1509647276.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-11-02 18:28:12.259212,,5.0
2017-11-02 18:32:49.611476,slurm_normal,1509647589.0,0.0,,1.0,main_w3_handler0,3308895,17306985,False,,96819,fasta,11366200,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 32034239}]","""excel""",32.0,,41709091,1509647583.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-11-02 18:33:10.908699,,6.0
2017-11-02 18:27:27.544480,slurm_normal,1509647306.0,0.0,,1.0,main_w3_handler0,3308897,17306931,False,,96819,fasta,11366156,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 32034260}]","""excel""",32.0,,41709095,1509647299.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-11-02 18:28:31.676306,,7.0
2017-11-02 20:35:11.449481,slurm_normal,1509654944.0,0.0,,1.0,main_w3_handler1,3309189,17308694,False,,96819,fasta,11367934,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 32037217}]","""excel""",32.0,,41711374,1509654938.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-11-02 20:35:48.537746,,6.0
2017-11-02 20:35:10.706842,slurm_normal,1509654987.0,0.0,,1.0,main_w3_handler0,3309189,17308692,False,,53004,fasta,11367940,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 32037216}]","""excel""",32.0,,41711374,1509654980.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-11-02 20:36:40.861967,,7.0
2017-11-03 12:35:15.184079,slurm_normal,1509712530.0,0.0,,1.0,main_w3_handler0,3298069,17316509,False,,96819,fasta,11376654,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 32048872}]","""excel""",32.0,,41488931,1509712525.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-11-03 12:35:32.365145,,5.0
2017-11-03 12:35:15.576276,slurm_normal,1509712557.0,0.0,,1.0,main_w4_handler0,3298069,17316510,False,,53004,fasta,11376656,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 32048885}]","""excel""",32.0,,41488931,1509712552.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-11-03 12:36:04.511533,,5.0
2017-11-03 13:10:26.240016,slurm_normal,1509714720.0,0.0,,1.0,main_w4_handler0,3298069,17316977,False,,53004,fasta,11377156,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 32049534}]","""excel""",32.0,,41488931,1509714715.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-11-03 13:12:09.091411,,5.0
2017-11-03 13:10:26.104537,slurm_normal,1509714678.0,0.0,,1.0,main_w4_handler0,3298069,17316976,False,,96819,fasta,11377143,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 32049533}]","""excel""",32.0,,41488931,1509714670.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-11-03 13:11:33.022750,,8.0
2017-11-03 14:07:46.214550,slurm_normal,1509718095.0,0.0,,1.0,main_w3_handler1,3298058,17317645,False,,53004,fasta,11377917,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 32050434}]","""excel""",32.0,,41488911,1509718089.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-11-03 14:08:20.458887,,6.0
2017-11-03 14:07:46.575001,slurm_normal,1509718135.0,0.0,,1.0,main_w4_handler0,3298058,17317646,False,,96819,fasta,11377930,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 32050435}]","""excel""",32.0,,41488911,1509718130.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-11-03 14:09:09.111653,,5.0
2017-11-04 21:01:55.847383,slurm_normal,1509829417.0,0.0,,1.0,main_w3_handler0,3298078,17330083,False,,53004,fasta,11391774,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 32068452}]","""excel""",32.0,,41488939,1509829332.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-11-04 21:03:40.310820,,85.0
2017-11-04 21:01:56.242513,slurm_normal,1509829432.0,0.0,,1.0,main_w3_handler0,3298078,17330084,False,,96819,fasta,11391793,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 32068453}]","""excel""",32.0,,41488939,1509829427.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-11-04 21:03:57.801911,,5.0
2017-11-05 00:15:01.869379,slurm_normal,1509840918.0,0.0,,1.0,main_w3_handler0,3298076,17331944,False,,72052,fasta,11393754,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 32071708}]","""excel""",32.0,,41488936,1509840913.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-11-05 00:15:18.884302,,5.0
2017-11-05 00:15:02.226222,slurm_normal,1509840937.0,0.0,,1.0,main_w3_handler1,3298076,17331945,False,,104474,fasta,11393755,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 32071709}]","""excel""",32.0,,41488936,1509840926.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-11-05 00:15:39.698275,,11.0
2017-11-05 03:29:43.888501,slurm_normal,1509852598.0,0.0,,1.0,main_w3_handler0,3298076,17332679,False,,72052,fasta,11394779,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 32072982}]","""excel""",32.0,,41488936,1509852594.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-11-05 03:30:00.713365,,4.0
2017-11-05 03:29:44.324114,slurm_normal,1509852618.0,0.0,,1.0,main_w3_handler1,3298076,17332680,False,,104474,fasta,11394785,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 32072983}]","""excel""",32.0,,41488936,1509852613.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-11-05 03:30:20.741126,,5.0
2017-11-05 14:16:01.166569,slurm_normal,1509891394.0,0.0,,1.0,main_w3_handler0,3298060,17335359,False,,155423,fasta,11397700,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 32076642}]","""excel""",32.0,,41488913,1509891389.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-11-05 14:16:39.733494,,5.0
2017-11-05 13:14:10.864822,slurm_normal,1509887669.0,0.0,,1.0,main_w4_handler0,3298067,17334790,False,,53004,fasta,11397193,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 32032638}]","""excel""",32.0,,41488930,1509887662.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-11-05 13:14:31.895894,,7.0
2017-11-05 13:14:10.526655,slurm_normal,1509887688.0,0.0,,1.0,main_w3_handler0,3298067,17334789,False,,96819,fasta,11397194,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 32032636}]","""excel""",32.0,,41488930,1509887681.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-11-05 13:14:51.877862,,7.0
2017-11-05 14:16:02.329510,slurm_normal,1509891399.0,0.0,,1.0,main_w4_handler1,3298060,17335360,False,,69849,fasta,11397703,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 32076643}]","""excel""",32.0,,41488913,1509891394.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-11-05 14:16:47.018822,,5.0
2017-11-07 10:33:57.940050,slurm_normal,1510050941.0,0.0,,1.0,main_w3_handler0,3314738,17359308,False,,96819,fasta,11420854,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 32113982}]","""excel""",32.0,,41809735,1510050934.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-11-07 10:35:51.541882,,7.0
