create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,inputA,inputA_filetype,inputB,inputB_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.c_and_o_argument_repeat,parameters.chromInfo,parameters.dbkey,parameters.genome.__current_case__,parameters.genome.genome_choose,parameters.header,parameters.inputA.values,parameters.inputB.values,parameters.overlap,parameters.reciprocal,parameters.split,parameters.strand,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-05-29 23:54:06.078066,slurm_normal,1496102063.0,0,,1.0,main_w4_handler0,3041826,15963699,False,,182704,bed,39665540,bed,10060528.roundup,slurm,,132112168.0,corral-repl,,[],"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",1,false,"""false""","[{'src': 'hda', 'id': 29810321}]","[{'src': 'hda', 'id': 29810337}]","""1e-09""","""false""","""false""","""""",32.0,,37979547,1496102059.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.26.0.0,2.26.0.0,,2017-05-29 23:54:25.006470,83591.0,4.0
2017-05-30 01:24:42.979668,slurm_normal,1496107537.0,0,,1.0,main_w3_handler0,3041826,15963899,False,,182704,bed,39665540,bed,10060726.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""5""}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",1,false,"""false""","[{'src': 'hda', 'id': 29810605}]","[{'src': 'hda', 'id': 29810820}]","""1e-09""","""false""","""false""","""""",32.0,,37979547,1496107533.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.26.0.0,2.26.0.0,,2017-05-30 01:25:40.174171,83591.0,4.0
2017-04-11 20:29:36.383849,slurm_normal,1491942632.0,0,,1.0,main_w4_handler0,2453573,15559347,False,,863955,bed,449971,bed,9683058.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}, {""__index__"": 1, ""operation"": ""mean"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,false,"""false""","[{'src': 'hda', 'id': 29177479}]","[{'src': 'hda', 'id': 29173343}]","""1e-09""","""false""","""false""","""""",32.0,,36959686,1491942625.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.26.0.0,2.26.0.0,,2017-04-11 20:30:35.065963,56195.0,7.0
2017-06-19 15:37:35.133565,slurm_normal,1497886717.0,0,,1.0,main_w3_handler1,3044553,16133439,False,,10463232,bed,5043188,bed,10213109.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28911910}]","[{'src': 'hda', 'id': 30081730}]","""1e-09""","""false""","""false""","""-s""",32.0,,38661379,1497886708.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.26.0.0,2.26.0.0,,2017-06-19 15:38:48.074830,5424.0,9.0
2017-06-19 18:07:27.129939,slurm_normal,1497895667.0,0,,1.0,main_w4_handler0,3044553,16135045,False,,26011,bed,5043188,bed,10214556.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28911913}]","[{'src': 'hda', 'id': 30081730}]","""1e-09""","""false""","""false""","""-s""",32.0,,38747965,1497895662.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.26.0.0,2.26.0.0,,2017-06-19 18:07:49.482181,5424.0,5.0
2017-04-12 12:12:01.768591,slurm_normal,1491999137.0,0,,1.0,main_w4_handler0,2453573,15564741,False,,908645,bed,340106,bed,9688283.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""distinct"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,false,"""false""","[{'src': 'hda', 'id': 29186060}]","[{'src': 'hda', 'id': 29186061}]","""1e-09""","""false""","""false""","""""",32.0,,36959686,1491999132.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.26.0.0,2.26.0.0,,2017-04-12 12:12:19.534939,56195.0,5.0
2017-04-12 12:14:25.143486,slurm_normal,1491999283.0,0,,1.0,main_w3_handler1,2453573,15564761,False,,340106,bed,908645,bed,9688290.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""distinct"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,false,"""false""","[{'src': 'hda', 'id': 29186061}]","[{'src': 'hda', 'id': 29186060}]","""1e-09""","""false""","""false""","""""",32.0,,36959686,1491999278.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.26.0.0,2.26.0.0,,2017-04-12 12:14:46.512401,56195.0,5.0
2017-04-12 12:40:18.117350,slurm_normal,1492000842.0,0,,1.0,main_w4_handler0,2453573,15564977,False,,1290676,bed,908645,bed,9688508.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""distinct"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,false,"""false""","[{'src': 'hda', 'id': 29186467}]","[{'src': 'hda', 'id': 29186060}]","""1e-09""","""false""","""false""","""""",32.0,,36959686,1492000834.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.26.0.0,2.26.0.0,,2017-04-12 12:40:46.085600,56195.0,8.0
2017-06-19 18:07:25.831262,slurm_normal,1497895668.0,0,,1.0,main_w3_handler1,3044553,16135043,False,,1122227,bed,5043188,bed,10214557.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28911911}]","[{'src': 'hda', 'id': 30081730}]","""1e-09""","""false""","""false""","""-s""",32.0,,38747965,1497895663.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.26.0.0,2.26.0.0,,2017-06-19 18:07:50.235939,5424.0,5.0
2017-06-19 18:07:22.410187,slurm_normal,1497895670.0,0,,1.0,main_w4_handler0,3044553,16135038,False,,10236611,bed,5043188,bed,10214555.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28911906}]","[{'src': 'hda', 'id': 30081730}]","""1e-09""","""false""","""false""","""-s""",32.0,,38747965,1497895662.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.26.0.0,2.26.0.0,,2017-06-19 18:07:53.179749,5424.0,8.0
2017-06-19 18:07:23.126526,slurm_normal,1497895685.0,0,,1.0,main_w3_handler0,3044553,16135039,False,,11261590,bed,5043188,bed,10214560.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28911907}]","[{'src': 'hda', 'id': 30081730}]","""1e-09""","""false""","""false""","""-s""",32.0,,38747965,1497895677.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.26.0.0,2.26.0.0,,2017-06-19 18:08:12.853261,5424.0,8.0
2017-04-20 10:40:44.951819,slurm_normal,1492684922.0,0,,1.0,main_w3_handler0,3080233,15634097,False,,389499242,bed,389499242,bed,9752122.roundup,slurm,,132112168.0,corral-repl,,[],"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,false,"""false""","[{'src': 'hda', 'id': 29290952}]","[{'src': 'hda', 'id': 29290952}]","""1e-09""","""false""","""false""","""""",32.0,,37452776,1492684860.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.26.0.0,2.26.0.0,,2017-04-20 10:42:12.481839,,62.0
2017-04-24 18:11:47.846152,slurm_normal,1493057526.0,0,,1.0,main_w3_handler0,3084863,15665117,False,,69548,bed,88434,bed,9780907.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""distinct"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,false,"""false""","[{'src': 'hda', 'id': 29340798}]","[{'src': 'hda', 'id': 29340797}]","""1e-09""","""false""","""false""","""""",32.0,,37531360,1493057521.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.26.0.0,2.26.0.0,,2017-04-24 18:12:08.576286,,5.0
2017-04-24 18:13:00.349755,slurm_normal,1493057598.0,0,,1.0,main_w3_handler0,3084863,15665122,False,,88434,bed,69548,bed,9780913.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""distinct"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,false,"""false""","[{'src': 'hda', 'id': 29340797}]","[{'src': 'hda', 'id': 29340798}]","""1e-09""","""false""","""false""","""""",32.0,,37531360,1493057594.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.26.0.0,2.26.0.0,,2017-04-24 18:13:23.368215,,4.0
2017-05-08 17:31:41.457791,slurm_normal,1494267289.0,0,,1.0,main_w4_handler1,3102706,15782397,False,,226585187,bed,3063890732,bed,9889176.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""1""}]","""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",1,false,"""true""","[{'src': 'hda', 'id': 29521160}]","[{'src': 'hda', 'id': 29521164}]","""1e-09""","""false""","""false""","""""",32.0,,37836133,1494267153.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.26.0.0,2.26.0.0,,2017-05-08 18:14:54.057659,105493.0,136.0
2017-05-08 17:31:43.115370,slurm_normal,1494267285.0,0,,1.0,main_w3_handler1,3102706,15782400,False,,226585187,bed,3052195521,bed,9889175.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""1""}]","""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",1,false,"""true""","[{'src': 'hda', 'id': 29521160}]","[{'src': 'hda', 'id': 29521171}]","""1e-09""","""false""","""false""","""""",32.0,,37836133,1494267150.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.26.0.0,2.26.0.0,,2017-05-08 18:14:47.013206,105493.0,135.0
2017-05-08 17:31:40.347283,slurm_normal,1494267255.0,0,,1.0,main_w3_handler1,3102706,15782394,False,,226585187,bed,3060582940,bed,9889170.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""1""}]","""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",1,false,"""true""","[{'src': 'hda', 'id': 29521160}]","[{'src': 'hda', 'id': 29521161}]","""1e-09""","""false""","""false""","""""",32.0,,37836133,1494267109.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.26.0.0,2.26.0.0,,2017-05-08 18:14:17.901170,105493.0,146.0
2017-05-08 17:31:47.791538,slurm_normal,1494267469.0,0,,1.0,main_w4_handler1,3102706,15782405,False,,226585187,bed,3100694832,bed,9889195.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""1""}]","""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",1,false,"""true""","[{'src': 'hda', 'id': 29521160}]","[{'src': 'hda', 'id': 29521175}]","""1e-09""","""false""","""false""","""""",32.0,,37836133,1494267343.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.26.0.0,2.26.0.0,,2017-05-08 18:17:55.972523,105493.0,126.0
2017-05-08 17:31:45.702659,slurm_normal,1494267588.0,0,,1.0,main_w4_handler0,3102706,15782402,False,,226585187,bed,3219596418,bed,9889205.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""1""}]","""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",1,false,"""true""","[{'src': 'hda', 'id': 29521160}]","[{'src': 'hda', 'id': 29521173}]","""1e-09""","""false""","""false""","""""",32.0,,37836133,1494267448.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.26.0.0,2.26.0.0,,2017-05-08 18:19:55.430470,105493.0,140.0
2017-06-16 10:28:29.693671,slurm_normal,1497608935.0,0,,1.0,main_w3_handler0,3145307,16115249,False,,8724332,bed,8724332,bed,10197475.roundup,slurm,,132112168.0,corral-repl,,[],"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,false,"""false""","[{'src': 'hda', 'id': 30050543}]","[{'src': 'hda', 'id': 30050543}]","""1e-09""","""false""","""false""","""""",32.0,,38718133,1497608926.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.26.0.0,2.26.0.0,,2017-06-16 10:28:57.768814,107771.0,9.0
2017-05-20 23:26:04.960819,slurm_normal,1495322786.0,0,,1.0,main_w3_handler1,3119810,15898425,False,,3208754,bed,3208754,bed,9997660.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""5""}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,false,"""false""","[{'src': 'hda', 'id': 29703197}]","[{'src': 'hda', 'id': 29703197}]","""1e-09""","""false""","""false""","""""",32.0,,36447133,1495322778.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.26.0.0,2.26.0.0,,2017-05-20 23:26:28.601879,12540.0,8.0
2017-05-24 02:07:55.824376,slurm_normal,1495591708.0,0,,1.0,main_w4_handler0,3124730,15923343,False,,143191,bed,87340067,gff,10021332.roundup,slurm,,132112168.0,corral-repl,,[],"""/galaxy-repl/localdata/chrom/mm10Patch1.len""","""mm10Patch1""",1,false,"""false""","[{'src': 'hda', 'id': 29742844}]","[{'src': 'hda', 'id': 29742828}]","""1e-09""","""false""","""false""","""""",32.0,,36630838,1495591703.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.26.0.0,2.26.0.0,,2017-05-24 02:08:33.736065,100453.0,5.0
2017-06-17 22:10:43.718465,slurm_normal,1497737462.0,0,,1.0,main_w4_handler0,3044553,16123460,False,,10236611,bed,4426449,bed,10204705.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""count"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28911906}]","[{'src': 'hda', 'id': 30065926}]","""1e-09""","""false""","""false""","""-s""",32.0,,38747965,1497737453.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.26.0.0,2.26.0.0,,2017-06-17 22:11:04.326273,5424.0,9.0
2017-06-18 08:43:25.007323,slurm_normal,1497775425.0,0,,1.0,main_w3_handler1,3044553,16125028,False,,1122227,bed,4426449,bed,10205973.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""count"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28911911}]","[{'src': 'hda', 'id': 30065926}]","""1e-09""","""false""","""false""","""-s""",32.0,,38747965,1497775420.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.26.0.0,2.26.0.0,,2017-06-18 08:43:46.637379,5424.0,5.0
2017-06-18 08:43:24.801209,slurm_normal,1497775426.0,0,,1.0,main_w3_handler1,3044553,16125027,False,,10463232,bed,4426449,bed,10205971.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""count"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28911910}]","[{'src': 'hda', 'id': 30065926}]","""1e-09""","""false""","""false""","""-s""",32.0,,38747965,1497775417.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.26.0.0,2.26.0.0,,2017-06-18 08:43:48.637514,5424.0,9.0
2017-06-18 08:43:25.200849,slurm_normal,1497775443.0,0,,1.0,main_w3_handler0,3044553,16125029,False,,1217481,bed,4426449,bed,10205975.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""count"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28911912}]","[{'src': 'hda', 'id': 30065926}]","""1e-09""","""false""","""false""","""-s""",32.0,,38747965,1497775437.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.26.0.0,2.26.0.0,,2017-06-18 08:44:04.875020,5424.0,6.0
2017-06-18 08:43:24.577773,slurm_normal,1497775421.0,0,,1.0,main_w4_handler1,3044553,16125026,False,,1440828,bed,4426449,bed,10205972.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""count"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28911909}]","[{'src': 'hda', 'id': 30065926}]","""1e-09""","""false""","""false""","""-s""",32.0,,38747965,1497775416.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.26.0.0,2.26.0.0,,2017-06-18 08:43:44.264830,5424.0,5.0
2017-06-18 08:43:24.330037,slurm_normal,1497775434.0,0,,1.0,main_w3_handler0,3044553,16125025,False,,1201279,bed,4426449,bed,10205974.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""count"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28911908}]","[{'src': 'hda', 'id': 30065926}]","""1e-09""","""false""","""false""","""-s""",32.0,,38747965,1497775428.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.26.0.0,2.26.0.0,,2017-06-18 08:43:57.089534,5424.0,6.0
2017-06-18 08:43:25.560040,slurm_normal,1497775444.0,0,,1.0,main_w3_handler0,3044553,16125030,False,,26011,bed,4426449,bed,10205976.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""count"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28911913}]","[{'src': 'hda', 'id': 30065926}]","""1e-09""","""false""","""false""","""-s""",32.0,,38747965,1497775440.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.26.0.0,2.26.0.0,,2017-06-18 08:44:05.127012,5424.0,4.0
