chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input_vcfs_0|input_vcf,input_vcfs_0|input_vcf_filetype,input_vcfs_10|input_vcf,input_vcfs_10|input_vcf_filetype,input_vcfs_11|input_vcf,input_vcfs_11|input_vcf_filetype,input_vcfs_12|input_vcf,input_vcfs_12|input_vcf_filetype,input_vcfs_13|input_vcf,input_vcfs_13|input_vcf_filetype,input_vcfs_14|input_vcf,input_vcfs_14|input_vcf_filetype,input_vcfs_15|input_vcf,input_vcfs_15|input_vcf_filetype,input_vcfs_16|input_vcf,input_vcfs_16|input_vcf_filetype,input_vcfs_17|input_vcf,input_vcfs_17|input_vcf_filetype,input_vcfs_18|input_vcf,input_vcfs_18|input_vcf_filetype,input_vcfs_19|input_vcf,input_vcfs_19|input_vcf_filetype,input_vcfs_1|input_vcf,input_vcfs_1|input_vcf_filetype,input_vcfs_20|input_vcf,input_vcfs_20|input_vcf_filetype,input_vcfs_21|input_vcf,input_vcfs_21|input_vcf_filetype,input_vcfs_22|input_vcf,input_vcfs_22|input_vcf_filetype,input_vcfs_23|input_vcf,input_vcfs_23|input_vcf_filetype,input_vcfs_24|input_vcf,input_vcfs_24|input_vcf_filetype,input_vcfs_25|input_vcf,input_vcfs_25|input_vcf_filetype,input_vcfs_26|input_vcf,input_vcfs_26|input_vcf_filetype,input_vcfs_27|input_vcf,input_vcfs_27|input_vcf_filetype,input_vcfs_28|input_vcf,input_vcfs_28|input_vcf_filetype,input_vcfs_29|input_vcf,input_vcfs_29|input_vcf_filetype,input_vcfs_2|input_vcf,input_vcfs_2|input_vcf_filetype,input_vcfs_30|input_vcf,input_vcfs_30|input_vcf_filetype,input_vcfs_31|input_vcf,input_vcfs_31|input_vcf_filetype,input_vcfs_32|input_vcf,input_vcfs_32|input_vcf_filetype,input_vcfs_33|input_vcf,input_vcfs_33|input_vcf_filetype,input_vcfs_34|input_vcf,input_vcfs_34|input_vcf_filetype,input_vcfs_35|input_vcf,input_vcfs_35|input_vcf_filetype,input_vcfs_36|input_vcf,input_vcfs_36|input_vcf_filetype,input_vcfs_37|input_vcf,input_vcfs_37|input_vcf_filetype,input_vcfs_38|input_vcf,input_vcfs_38|input_vcf_filetype,input_vcfs_39|input_vcf,input_vcfs_39|input_vcf_filetype,input_vcfs_3|input_vcf,input_vcfs_3|input_vcf_filetype,input_vcfs_40|input_vcf,input_vcfs_40|input_vcf_filetype,input_vcfs_41|input_vcf,input_vcfs_41|input_vcf_filetype,input_vcfs_42|input_vcf,input_vcfs_42|input_vcf_filetype,input_vcfs_43|input_vcf,input_vcfs_43|input_vcf_filetype,input_vcfs_44|input_vcf,input_vcfs_44|input_vcf_filetype,input_vcfs_45|input_vcf,input_vcfs_45|input_vcf_filetype,input_vcfs_46|input_vcf,input_vcfs_46|input_vcf_filetype,input_vcfs_47|input_vcf,input_vcfs_47|input_vcf_filetype,input_vcfs_48|input_vcf,input_vcfs_48|input_vcf_filetype,input_vcfs_49|input_vcf,input_vcfs_49|input_vcf_filetype,input_vcfs_4|input_vcf,input_vcfs_4|input_vcf_filetype,input_vcfs_50|input_vcf,input_vcfs_50|input_vcf_filetype,input_vcfs_51|input_vcf,input_vcfs_51|input_vcf_filetype,input_vcfs_52|input_vcf,input_vcfs_52|input_vcf_filetype,input_vcfs_53|input_vcf,input_vcfs_53|input_vcf_filetype,input_vcfs_54|input_vcf,input_vcfs_54|input_vcf_filetype,input_vcfs_55|input_vcf,input_vcfs_55|input_vcf_filetype,input_vcfs_56|input_vcf,input_vcfs_56|input_vcf_filetype,input_vcfs_57|input_vcf,input_vcfs_57|input_vcf_filetype,input_vcfs_58|input_vcf,input_vcfs_58|input_vcf_filetype,input_vcfs_59|input_vcf,input_vcfs_59|input_vcf_filetype,input_vcfs_5|input_vcf,input_vcfs_5|input_vcf_filetype,input_vcfs_60|input_vcf,input_vcfs_60|input_vcf_filetype,input_vcfs_61|input_vcf,input_vcfs_61|input_vcf_filetype,input_vcfs_62|input_vcf,input_vcfs_62|input_vcf_filetype,input_vcfs_63|input_vcf,input_vcfs_63|input_vcf_filetype,input_vcfs_64|input_vcf,input_vcfs_64|input_vcf_filetype,input_vcfs_65|input_vcf,input_vcfs_65|input_vcf_filetype,input_vcfs_66|input_vcf,input_vcfs_66|input_vcf_filetype,input_vcfs_67|input_vcf,input_vcfs_67|input_vcf_filetype,input_vcfs_68|input_vcf,input_vcfs_68|input_vcf_filetype,input_vcfs_69|input_vcf,input_vcfs_69|input_vcf_filetype,input_vcfs_6|input_vcf,input_vcfs_6|input_vcf_filetype,input_vcfs_70|input_vcf,input_vcfs_70|input_vcf_filetype,input_vcfs_71|input_vcf,input_vcfs_71|input_vcf_filetype,input_vcfs_72|input_vcf,input_vcfs_72|input_vcf_filetype,input_vcfs_73|input_vcf,input_vcfs_73|input_vcf_filetype,input_vcfs_74|input_vcf,input_vcfs_74|input_vcf_filetype,input_vcfs_75|input_vcf,input_vcfs_75|input_vcf_filetype,input_vcfs_76|input_vcf,input_vcfs_76|input_vcf_filetype,input_vcfs_77|input_vcf,input_vcfs_77|input_vcf_filetype,input_vcfs_78|input_vcf,input_vcfs_78|input_vcf_filetype,input_vcfs_79|input_vcf,input_vcfs_79|input_vcf_filetype,input_vcfs_7|input_vcf,input_vcfs_7|input_vcf_filetype,input_vcfs_80|input_vcf,input_vcfs_80|input_vcf_filetype,input_vcfs_81|input_vcf,input_vcfs_81|input_vcf_filetype,input_vcfs_82|input_vcf,input_vcfs_82|input_vcf_filetype,input_vcfs_83|input_vcf,input_vcfs_83|input_vcf_filetype,input_vcfs_84|input_vcf,input_vcfs_84|input_vcf_filetype,input_vcfs_85|input_vcf,input_vcfs_85|input_vcf_filetype,input_vcfs_86|input_vcf,input_vcfs_86|input_vcf_filetype,input_vcfs_87|input_vcf,input_vcfs_87|input_vcf_filetype,input_vcfs_88|input_vcf,input_vcfs_88|input_vcf_filetype,input_vcfs_89|input_vcf,input_vcfs_89|input_vcf_filetype,input_vcfs_8|input_vcf,input_vcfs_8|input_vcf_filetype,input_vcfs_90|input_vcf,input_vcfs_90|input_vcf_filetype,input_vcfs_91|input_vcf,input_vcfs_91|input_vcf_filetype,input_vcfs_92|input_vcf,input_vcfs_92|input_vcf_filetype,input_vcfs_93|input_vcf,input_vcfs_93|input_vcf_filetype,input_vcfs_94|input_vcf,input_vcfs_94|input_vcf_filetype,input_vcfs_95|input_vcf,input_vcfs_95|input_vcf_filetype,input_vcfs_9|input_vcf,input_vcfs_9|input_vcf_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input_vcfs,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-08-19 06:52:40.639898,slurm_normal,1439967243.0,0,1.0,main_w2_handler1,2412292,10146826,False,,56355,vcf,,,,,,,,,,,,,,,,,,,,,55824,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4417534.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{""__index__"": 0, ""input_vcf"": 20819499}, {""__index__"": 1, ""input_vcf"": 20819589}]",32.0,,24665404.0,1439967239.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcombine/vcfcombine/0.0.2,0.0.2,,2015-08-19 06:54:07.979472,53481.0,4.0
,,2015-08-19 06:52:56.815099,slurm_normal,1439967272.0,0,1.0,main_w2_handler1,2412292,10146841,False,,52521,vcf,,,,,,,,,,,,,,,,,,,,,55824,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4417537.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{""__index__"": 0, ""input_vcf"": 20819514}, {""__index__"": 1, ""input_vcf"": 20819589}]",32.0,,24665404.0,1439967266.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcombine/vcfcombine/0.0.2,0.0.2,,2015-08-19 06:54:34.581554,53481.0,6.0
,,2015-08-19 06:53:00.677986,slurm_normal,1439967318.0,0,1.0,main_w1_handler1,2412292,10146845,False,,50791,vcf,,,,,,,,,,,,,,,,,,,,,55824,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4417554.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{""__index__"": 0, ""input_vcf"": 20819518}, {""__index__"": 1, ""input_vcf"": 20819589}]",32.0,,24665404.0,1439967314.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcombine/vcfcombine/0.0.2,0.0.2,,2015-08-19 06:55:27.892828,53481.0,4.0
,,2015-08-19 06:52:51.724672,slurm_normal,1439967304.0,0,1.0,main_w1_handler0,2412292,10146835,False,,52413,vcf,,,,,,,,,,,,,,,,,,,,,55824,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4417550.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{""__index__"": 0, ""input_vcf"": 20819508}, {""__index__"": 1, ""input_vcf"": 20819589}]",32.0,,24665404.0,1439967295.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcombine/vcfcombine/0.0.2,0.0.2,,2015-08-19 06:55:07.548791,53481.0,9.0
,,2015-08-19 06:52:46.619884,slurm_normal,1439967218.0,0,1.0,main_w2_handler0,2412292,10146831,False,,49436,vcf,,,,,,,,,,,,,,,,,,,,,55824,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4417528.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{""__index__"": 0, ""input_vcf"": 20819504}, {""__index__"": 1, ""input_vcf"": 20819589}]",32.0,,24665404.0,1439967215.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcombine/vcfcombine/0.0.2,0.0.2,,2015-08-19 06:53:44.007876,53481.0,3.0
,,2015-08-19 06:52:37.033051,slurm_normal,1439967221.0,0,1.0,main_w2_handler1,2412292,10146823,False,,50566,vcf,,,,,,,,,,,,,,,,,,,,,55824,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4417531.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{""__index__"": 0, ""input_vcf"": 20819496}, {""__index__"": 1, ""input_vcf"": 20819589}]",32.0,,24665404.0,1439967218.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcombine/vcfcombine/0.0.2,0.0.2,,2015-08-19 06:53:45.034870,53481.0,3.0
,,2015-08-19 06:53:19.870898,slurm_normal,1439967392.0,0,1.0,main_w2_handler1,2412292,10146861,False,Job output deleted by user before job completed.,44846,vcf,,,,,,,,,,,,,,,,,,,,,55824,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4417571.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{""__index__"": 0, ""input_vcf"": 20819537}, {""__index__"": 1, ""input_vcf"": 20819589}]",32.0,,24665404.0,1439967387.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcombine/vcfcombine/0.0.2,0.0.2,,2015-08-19 06:56:37.010627,53481.0,5.0
,,2015-08-19 06:52:39.523907,slurm_normal,1439967344.0,0,1.0,main_w1_handler2,2412292,10146825,False,,56144,vcf,,,,,,,,,,,,,,,,,,,,,55824,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4417558.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{""__index__"": 0, ""input_vcf"": 20819498}, {""__index__"": 1, ""input_vcf"": 20819589}]",32.0,,24665404.0,1439967341.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcombine/vcfcombine/0.0.2,0.0.2,,2015-08-19 06:55:53.434840,53481.0,3.0
,,2015-08-19 06:52:34.106818,slurm_normal,1439967316.0,0,1.0,main_w1_handler2,2412292,10146822,False,,50489,vcf,,,,,,,,,,,,,,,,,,,,,55824,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4417551.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{""__index__"": 0, ""input_vcf"": 20819494}, {""__index__"": 1, ""input_vcf"": 20819589}]",32.0,,24665404.0,1439967311.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcombine/vcfcombine/0.0.2,0.0.2,,2015-08-19 06:55:26.568310,53481.0,5.0
,,2015-08-19 06:52:43.593335,slurm_normal,1439967270.0,0,1.0,main_w1_handler1,2412292,10146829,False,,50022,vcf,,,,,,,,,,,,,,,,,,,,,55824,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4417538.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{""__index__"": 0, ""input_vcf"": 20819502}, {""__index__"": 1, ""input_vcf"": 20819589}]",32.0,,24665404.0,1439967266.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcombine/vcfcombine/0.0.2,0.0.2,,2015-08-19 06:54:34.170898,53481.0,4.0
,,2015-08-19 06:52:41.465440,slurm_normal,1439967202.0,0,1.0,main_w1_handler1,2412292,10146827,False,,53731,vcf,,,,,,,,,,,,,,,,,,,,,55824,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4417526.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{""__index__"": 0, ""input_vcf"": 20819500}, {""__index__"": 1, ""input_vcf"": 20819589}]",32.0,,24665404.0,1439967199.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcombine/vcfcombine/0.0.2,0.0.2,,2015-08-19 06:53:27.242092,53481.0,3.0
,,2015-08-19 06:52:55.772069,slurm_normal,1439967242.0,0,1.0,main_w2_handler0,2412292,10146840,False,,56200,vcf,,,,,,,,,,,,,,,,,,,,,55824,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4417532.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{""__index__"": 0, ""input_vcf"": 20819513}, {""__index__"": 1, ""input_vcf"": 20819589}]",32.0,,24665404.0,1439967236.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcombine/vcfcombine/0.0.2,0.0.2,,2015-08-19 06:54:07.179045,53481.0,6.0
,,2015-08-19 06:53:33.005910,slurm_normal,1439967345.0,0,1.0,main_w2_handler0,2412292,10146871,False,,61493,vcf,,,,,,,,,,,,,,,,,,,,,55824,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4417557.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{""__index__"": 0, ""input_vcf"": 20819548}, {""__index__"": 1, ""input_vcf"": 20819589}]",32.0,,24665404.0,1439967338.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcombine/vcfcombine/0.0.2,0.0.2,,2015-08-19 06:55:49.551326,53481.0,7.0
,,2015-08-19 06:52:24.167774,slurm_normal,1439967186.0,0,1.0,main_w2_handler1,2412292,10146818,False,,55310,vcf,,,,,,,,,,,,,,,,,,,,,55824,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4417523.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{""__index__"": 0, ""input_vcf"": 20819490}, {""__index__"": 1, ""input_vcf"": 20819589}]",32.0,,24665404.0,1439967181.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcombine/vcfcombine/0.0.2,0.0.2,,2015-08-19 06:53:08.255299,53481.0,5.0
,,2015-08-19 06:53:06.665029,slurm_normal,1439967320.0,0,1.0,main_w2_handler1,2412292,10146849,False,,60073,vcf,,,,,,,,,,,,,,,,,,,,,55824,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4417552.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{""__index__"": 0, ""input_vcf"": 20819524}, {""__index__"": 1, ""input_vcf"": 20819589}]",32.0,,24665404.0,1439967314.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcombine/vcfcombine/0.0.2,0.0.2,,2015-08-19 06:55:25.432049,53481.0,6.0
,,2015-08-19 06:52:27.056805,slurm_normal,1439967184.0,0,1.0,main_w1_handler0,2412292,10146819,False,,45731,vcf,,,,,,,,,,,,,,,,,,,,,55824,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4417521.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{""__index__"": 0, ""input_vcf"": 20819491}, {""__index__"": 1, ""input_vcf"": 20819589}]",32.0,,24665404.0,1439967181.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcombine/vcfcombine/0.0.2,0.0.2,,2015-08-19 06:53:10.958717,53481.0,3.0
,,2015-08-19 06:52:50.181986,slurm_normal,1439967270.0,0,1.0,main_w2_handler1,2412292,10146834,False,,58708,vcf,,,,,,,,,,,,,,,,,,,,,55824,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4417536.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{""__index__"": 0, ""input_vcf"": 20819507}, {""__index__"": 1, ""input_vcf"": 20819589}]",32.0,,24665404.0,1439967263.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcombine/vcfcombine/0.0.2,0.0.2,,2015-08-19 06:54:34.116375,53481.0,7.0
,,2015-08-19 07:19:41.802916,slurm_normal,1439968826.0,0,1.0,main_w2_handler0,2412292,10146979,False,,52537,vcf,60073.0,vcf,55702.0,vcf,50321.0,vcf,59678.0,vcf,50791.0,vcf,57996.0,vcf,57723.0,vcf,52431.0,vcf,52521.0,vcf,56200.0,vcf,52450,vcf,52268.0,vcf,46230.0,vcf,61724.0,vcf,45978.0,vcf,52413.0,vcf,,,,,,,,,,,56759.0,vcf,,,,,,,,,,,,,,,,,,,,,49018.0,vcf,,,,,,,,,,,,,,,,,,,,,53299.0,vcf,,,,,,,,,,,,,,,,,,,,,54639.0,vcf,,,,,,,,,,,,,,,,,,,,,48962.0,vcf,,,,,,,,,,,,,,,,,,,,,54099.0,vcf,,,,,,,,,,,,,,,,,,,,,47307.0,vcf,,,,,,,,,,,,,53008.0,vcf,4417639.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{""__index__"": 0, ""input_vcf"": 20819535}, {""__index__"": 1, ""input_vcf"": 20819534}, {""__index__"": 2, ""input_vcf"": 20819533}, {""__index__"": 3, ""input_vcf"": 20819532}, {""__index__"": 4, ""input_vcf"": 20819531}, {""__index__"": 5, ""input_vcf"": 20819530}, {""__index__"": 6, ""input_vcf"": 20819529}, {""__index__"": 7, ""input_vcf"": 20819528}, {""__index__"": 8, ""input_vcf"": 20819527}, {""__index__"": 9, ""input_vcf"": 20819526}, {""__index__"": 10, ""input_vcf"": 20819524}, {""__index__"": 11, ""input_vcf"": 20819523}, {""__index__"": 12, ""input_vcf"": 20819521}, {""__index__"": 13, ""input_vcf"": 20819519}, {""__index__"": 14, ""input_vcf"": 20819518}, {""__index__"": 15, ""input_vcf"": 20819517}, {""__index__"": 16, ""input_vcf"": 20819516}, {""__index__"": 17, ""input_vcf"": 20819515}, {""__index__"": 18, ""input_vcf"": 20819514}, {""__index__"": 19, ""input_vcf"": 20819513}, {""__index__"": 20, ""input_vcf"": 20819512}, {""__index__"": 21, ""input_vcf"": 20819511}, {""__index__"": 22, ""input_vcf"": 20819510}, {""__index__"": 23, ""input_vcf"": 20819509}, {""__index__"": 24, ""input_vcf"": 20819508}]",32.0,,24665404.0,1439968817.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcombine/vcfcombine/0.0.2,0.0.2,,2015-08-19 07:20:29.668785,53481.0,9.0
,,2015-08-19 06:53:24.355687,slurm_normal,1439967296.0,0,1.0,main_w2_handler0,2412292,10146865,False,,46778,vcf,,,,,,,,,,,,,,,,,,,,,55824,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4417545.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{""__index__"": 0, ""input_vcf"": 20819541}, {""__index__"": 1, ""input_vcf"": 20819589}]",32.0,,24665404.0,1439967291.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcombine/vcfcombine/0.0.2,0.0.2,,2015-08-19 06:55:00.680323,53481.0,5.0
,,2015-08-19 06:52:38.505975,slurm_normal,1439967199.0,0,1.0,main_w2_handler0,2412292,10146824,False,,52652,vcf,,,,,,,,,,,,,,,,,,,,,55824,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4417524.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{""__index__"": 0, ""input_vcf"": 20819497}, {""__index__"": 1, ""input_vcf"": 20819589}]",32.0,,24665404.0,1439967195.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcombine/vcfcombine/0.0.2,0.0.2,,2015-08-19 06:53:20.970919,53481.0,4.0
