chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.gaplimit,parameters.input1,parameters.input1.values,parameters.maxpallen,parameters.minpallen,parameters.nummismatches,parameters.overlap,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2018-02-15 15:55:28.111601,slurm_normal,1518710157.0,0.0,7680.0,1.0,main_w4_handler0,3387648,18398503,False,,110094,fasta,12483955,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""",,"[{'src': 'hda', 'id': 33723672}]","""1000""","""10""","""1""","""yes""",32.0,,43940851,1518710141.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: palindrome65/5.0.0,5.0.0,,2018-02-15 15:55:58.937695,102197.0,16.0
,,2018-02-15 16:03:38.388305,slurm_normal,1518710639.0,0.0,7680.0,1.0,main_w3_handler0,3387648,18398630,False,,110094,fasta,12484095,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""",,"[{'src': 'hda', 'id': 33723672}]","""1000""","""7""","""0""","""yes""",32.0,,43940851,1518710630.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: palindrome65/5.0.0,5.0.0,,2018-02-15 16:04:01.558673,102197.0,9.0
,,2018-02-15 15:53:51.669771,slurm_normal,1518710046.0,0.0,7680.0,1.0,main_w3_handler0,3387648,18398495,False,,110094,fasta,12483933,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100""",,"[{'src': 'hda', 'id': 33723672}]","""100""","""10""","""0""","""yes""",32.0,,43940851,1518710042.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: palindrome65/5.0.0,5.0.0,,2018-02-15 15:54:09.603815,102197.0,4.0
,,2018-02-15 15:54:04.617553,slurm_normal,1518710059.0,0.0,7680.0,1.0,main_w3_handler0,3387648,18398497,False,,110094,fasta,12483935,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100""",,"[{'src': 'hda', 'id': 33723672}]","""100""","""10""","""1""","""yes""",32.0,,43940851,1518710055.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: palindrome65/5.0.0,5.0.0,,2018-02-15 15:54:22.905780,102197.0,4.0
,,2018-02-15 16:10:02.695010,slurm_normal,1518711025.0,0.0,7680.0,1.0,main_w3_handler0,3387648,18398679,False,,110094,fasta,12484205,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 33723672}]","""1000""","""7""","""0""","""yes""",32.0,,43940851,1518711014.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: palindrome65/5.0.0,5.0.0,,2018-02-15 16:10:27.998642,102197.0,11.0
,,2018-02-21 15:05:04.724359,slurm_normal,1519225542.0,0.0,7680.0,1.0,main_w3_handler0,3387648,18463659,False,,117315,fasta,12558359,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 33984159}]","""1000""","""6""","""0""","""yes""",32.0,,43940851,1519225531.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: palindrome65/5.0.0,5.0.0,,2018-02-21 15:05:46.855271,102197.0,11.0
,,2018-02-21 15:07:38.689818,slurm_normal,1519225761.0,0.0,7680.0,1.0,main_w3_handler0,3387648,18463695,False,,117315,fasta,12558446,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""",,"[{'src': 'hda', 'id': 33984159}]","""1000""","""6""","""0""","""yes""",32.0,,43940851,1519225710.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: palindrome65/5.0.0,5.0.0,,2018-02-21 15:09:23.897597,102197.0,51.0
,,2018-02-22 20:15:59.951014,slurm_normal,1519330703.0,0.0,7680.0,1.0,main_w4_handler1,3386511,18488685,False,,4557742,fasta,12583900,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""3""",,"[{'src': 'hda', 'id': 33969188}]","""100""","""6""","""3""","""yes""",32.0,,43798596,1519330569.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: palindrome65/5.0.0,5.0.0,,2018-02-22 20:18:26.165367,82209.0,134.0
,,2018-02-22 20:27:25.686573,slurm_normal,1519331301.0,0.0,7680.0,1.0,main_w4_handler0,3386511,18488813,False,,4557742,fasta,12584073,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""3""",,"[{'src': 'hda', 'id': 33969188}]","""100""","""8""","""2""","""no""",32.0,,43798596,1519331257.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: palindrome65/5.0.0,5.0.0,,2018-02-22 20:28:24.049000,82209.0,44.0
,,2018-02-22 20:30:53.971711,slurm_normal,1519331496.0,0.0,7680.0,1.0,main_w4_handler0,3386511,18488828,False,,4557742,fasta,12584090,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""4""",,"[{'src': 'hda', 'id': 33969188}]","""100""","""10""","""0""","""no""",32.0,,43798596,1519331463.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: palindrome65/5.0.0,5.0.0,,2018-02-22 20:31:38.492135,82209.0,33.0
