chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.out_format1,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-06-01 19:08:09.083306,slurm_normal,1433185760.0,0.0,,1.0,main_w2_handler0,2254323,9575730,False,,414662712,fasta,3888526.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19880208,,"""fasta""",32.0,,23382603,1433185725.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2015-06-01 19:09:24.152120,60145.0,35.0
,,2015-06-02 18:25:45.400782,slurm_normal,1433269610.0,0.0,,1.0,main_w1_handler0,2229849,9583338,False,,369137984,fasta,3895835.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19890905,,"""fasta""",32.0,,23408334,1433269580.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2015-06-02 18:26:53.388861,60634.0,30.0
,,2015-06-05 20:28:45.249636,slurm_normal,1433536174.0,0.0,,1.0,main_w2_handler1,2229849,9606535,False,,367720043,fasta,3917903.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19925666,,"""fasta""",32.0,,23428779,1433536150.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2015-06-05 20:29:39.257085,60634.0,24.0
,,2015-06-09 16:46:29.930063,slurm_normal,1433868459.0,0.0,,1.0,main_w1_handler2,2229849,9621155,False,,329008051,fasta,3932456.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19954656,,"""fasta""",32.0,,23550207,1433868423.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2015-06-09 16:47:40.836389,60634.0,36.0
,,2015-06-10 17:49:28.381701,slurm_normal,1433958698.0,0.0,,1.0,main_w1_handler1,2254323,9628927,False,,44546345,tabular,3939429.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19967454,,"""fasta""",32.0,,23562077,1433958677.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2015-06-10 17:51:41.947328,60145.0,21.0
,,2015-06-11 16:12:48.343081,slurm_normal,1434039206.0,0.0,,1.0,main_w1_handler2,2254323,9634402,False,,50874462,fasta,3946174.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19976591,,"""fasta""",32.0,,23562077,1434039195.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2015-06-11 16:13:28.884457,60145.0,11.0
,,2015-10-06 09:12:27.321492,slurm_normal,1444122767.0,0.0,,1.0,main_w2_handler0,2461771,10508458,False,,13615,fasta,4784113.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21413552,,"""fasta""",32.0,,25521969,1444122763.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2015-10-06 09:12:51.114883,36889.0,4.0
,,2015-11-15 21:12:37.120417,slurm_normal,1447621981.0,0.0,,1.0,main_w2_handler1,2507135,10909241,False,,69372,fasta,5162792.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22013140,,"""fasta""",32.0,,26284542,1447621976.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2015-11-15 21:13:04.101531,73492.0,5.0
,,2015-11-30 13:46:14.006063,slurm_normal,1448891236.0,0.0,,1.0,main_w1_handler2,2522336,11043021,False,,265503629,fasta,5298269.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22208901,,"""fasta""",32.0,,26483121,1448891197.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2015-11-30 13:47:19.589539,73445.0,39.0
,,2015-12-03 16:45:06.825850,slurm_normal,1449161146.0,0.0,,1.0,main_w1_handler0,2527540,11079725,False,,415916,fasta,5332473.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22284144,,"""fasta""",32.0,,26567274,1449161135.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2015-12-03 16:45:49.294839,,11.0
,,2015-12-03 21:07:31.159312,slurm_normal,1449176928.0,0.0,,1.0,main_w1_handler1,2519648,11081357,False,,403097898,fasta,5334851.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/salmTyph.len""","""salmTyph""",22215457,,"""fasta""",32.0,,26269315,1449176878.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2015-12-03 21:08:50.693830,73445.0,50.0
,,2016-06-20 08:54:44.984853,slurm_normal,1466412905.0,0.0,,1.0,main_w2_handler1,2743948,13207931,False,,2562708,fasta,7392379.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b598c2e32bc28c7439'}]","""fasta""",32.0,,30959670,1466412899.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2016-06-20 08:55:07.700357,,6.0
,,2016-05-02 03:36:53.535320,slurm_normal,1462160254.0,0.0,,1.0,main_w1_handler2,2689998,12719195,False,,172209127,fasta,6925645.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/papAnu2.len""","""papAnu2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55abb7cd2055c5e46'}]","""fasta""",32.0,,28531605,1462160237.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2016-05-02 03:37:35.953473,35039.0,17.0
,,2016-03-09 19:32:50.415217,slurm_normal,1457552043.0,0.0,,1.0,main_w1_handler1,2627684,12087349,False,,419004,fasta,6311950.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23765116,,"""fasta""",32.0,,27252725,1457552037.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2016-03-09 19:34:08.366574,3741.0,6.0
,,2016-05-30 16:31:55.315797,slurm_normal,1464703505.0,0.0,,1.0,main_w2_handler1,2719123,13024744,False,,4299255,fastqsanger,7208889.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b562dfd96baaabbe00'}]","""fasta""",32.0,,30442453,1464703496.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2016-05-31 14:05:25.231741,,9.0
,,2016-07-25 01:06:20.994652,slurm_normal,1469408800.0,0.0,,1.0,main_w1_handler1,2771435,13481480,False,,22594869,fasta,7697386.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/dm2.len""","""dm2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b590024185af2f4c62'}]","""fasta""",32.0,,31593243,1469408795.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2016-07-25 01:06:41.887559,,5.0
,,2016-08-19 05:32:05.969891,slurm_normal,1471586513.0,0.0,,1.0,main_w4_handler1,2796688,13685287,False,Job output deleted by user before job completed.,77864,fasta,7900811.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52c621b20f42b3f46'}]","""fasta""",32.0,,32136212,1471586507.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2016-08-19 06:01:53.888841,,6.0
,,2017-04-17 17:13:58.012918,slurm_normal,1492449261.0,0.0,,1.0,main_w4_handler0,3076529,15607072,False,,123124,fasta,9726562.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29249448}]","""fasta""",32.0,,37378552,1492449257.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2017-04-17 17:14:24.528827,104231.0,4.0
,,2017-04-17 17:13:58.255915,slurm_normal,1492449266.0,0.0,,1.0,main_w4_handler1,3076529,15607073,False,,80654,fasta,9726564.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29249450}]","""fasta""",32.0,,37378552,1492449261.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2017-04-17 17:14:31.463171,104231.0,5.0
,,2017-04-17 17:13:58.816047,slurm_normal,1492449277.0,0.0,,1.0,main_w3_handler0,3076529,15607075,False,,131473,fasta,9726568.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29249455}]","""fasta""",32.0,,37378552,1492449273.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2017-04-17 17:14:37.846557,104231.0,4.0
,,2017-04-17 17:14:00.273937,slurm_normal,1492449294.0,0.0,,1.0,main_w3_handler0,3076529,15607081,False,,40336,fasta,9726576.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29249469}]","""fasta""",32.0,,37378552,1492449290.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2017-04-17 17:14:57.682502,104231.0,4.0
,,2017-01-18 05:44:23.634966,slurm_normal,1484718290.0,0.0,,1.0,main_w3_handler0,2949499,14795968,False,,12965,fasta,8958682.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27971524}]","""fasta""",32.0,,35253618,1484718286.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2017-01-18 05:44:51.421771,,4.0
,,2017-01-18 06:52:26.493605,slurm_normal,1484722470.0,0.0,,1.0,main_w3_handler1,2949499,14796156,False,,51867,fasta,8958895.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27971998}]","""fasta""",32.0,,35253618,1484722466.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2017-01-18 06:54:34.777618,,4.0
,,2017-01-18 06:52:24.763238,slurm_normal,1484722410.0,0.0,,1.0,main_w3_handler0,2949499,14796152,False,,142660,fasta,8958887.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27971994}]","""fasta""",32.0,,35253618,1484722389.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2017-01-18 06:53:32.784654,,21.0
,,2017-01-18 06:52:27.978664,slurm_normal,1484722370.0,0.0,,1.0,main_w4_handler1,2949499,14796159,False,,350188,fasta,8958882.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27972001}]","""fasta""",32.0,,35253618,1484722367.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2017-01-18 06:52:52.927136,,3.0
,,2017-01-18 06:18:02.146688,slurm_normal,1484720296.0,0.0,,1.0,main_w4_handler0,2949499,14796051,False,,37993412,fasta,8958775.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27971862}]","""fasta""",32.0,,35253618,1484720289.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2017-01-18 06:18:18.070697,,7.0
,,2017-01-18 06:52:26.909531,slurm_normal,1484722460.0,0.0,,1.0,main_w3_handler0,2949499,14796157,False,,570610,fasta,8958894.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27971999}]","""fasta""",32.0,,35253618,1484722429.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2017-01-18 06:54:23.769788,,31.0
,,2017-01-18 06:52:25.476521,slurm_normal,1484722383.0,0.0,,1.0,main_w3_handler1,2949499,14796154,False,,12971,fasta,8958885.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27971996}]","""fasta""",32.0,,35253618,1484722379.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2017-01-18 06:53:06.448989,,4.0
,,2017-01-18 06:52:27.443284,slurm_normal,1484722361.0,0.0,,1.0,main_w4_handler0,2949499,14796158,False,,77835,fasta,8958881.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27972000}]","""fasta""",32.0,,35253618,1484722357.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2017-01-18 06:52:42.871882,,4.0
,,2017-01-18 06:57:17.785578,slurm_normal,1484722646.0,0.0,,1.0,main_w4_handler1,2949499,14796183,False,,7108230,fasta,8958914.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27972009}]","""fasta""",32.0,,35253618,1484722642.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2017-01-18 06:57:28.890859,,4.0
,,2017-01-18 06:52:25.964634,slurm_normal,1484722352.0,0.0,,1.0,main_w4_handler1,2949499,14796155,False,,51889,fasta,8958880.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27971997}]","""fasta""",32.0,,35253618,1484722349.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2017-01-18 06:52:34.504462,,3.0
,,2017-01-18 06:57:18.144615,slurm_normal,1484722663.0,0.0,,1.0,main_w4_handler1,2949499,14796185,False,,10453924,fasta,8958918.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27972012}]","""fasta""",32.0,,35253618,1484722656.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2017-01-18 06:57:46.537532,,7.0
,,2017-01-18 06:57:19.088146,slurm_normal,1484722765.0,0.0,,1.0,main_w3_handler0,2949499,14796188,False,,2049369,fasta,8958928.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27972014}]","""fasta""",32.0,,35253618,1484722760.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2017-01-18 06:59:29.222656,,5.0
,,2017-01-18 06:57:17.327244,slurm_normal,1484722677.0,0.0,,1.0,main_w3_handler0,2949499,14796182,False,,817059,fasta,8958920.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27972008}]","""fasta""",32.0,,35253618,1484722672.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2017-01-18 06:58:28.383050,,5.0
,,2017-01-18 06:57:18.530407,slurm_normal,1484722728.0,0.0,,1.0,main_w3_handler0,2949499,14796187,False,,38916,fasta,8958923.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27972013}]","""fasta""",32.0,,35253618,1484722723.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2017-01-18 06:59:16.327119,,5.0
,,2017-05-31 13:37:07.777680,slurm_normal,1496238344.0,0.0,,1.0,main_w4_handler0,2950793,15978710,False,,15710242,fasta,10074465.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29832539}]","""fasta""",32.0,,38004995,1496238339.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2017-05-31 13:45:50.690428,97814.0,5.0
,,2017-01-25 16:29:29.652019,slurm_normal,1485361792.0,0.0,,1.0,main_w4_handler0,2964525,14868244,False,,254775366,fasta,9027601.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28079575}]","""fasta""",32.0,,35488235,1485361772.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2017-01-25 16:29:54.332926,48848.0,20.0
,,2017-01-25 21:11:24.454567,slurm_normal,1485378713.0,0.0,,1.0,main_w4_handler1,2968341,14871950,False,,230754443,fasta,9031269.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28085552}]","""fasta""",32.0,,35488235,1485378693.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2017-01-25 21:11:55.892944,48848.0,20.0
,,2017-01-27 19:49:47.786757,slurm_normal,1485546594.0,0.0,,1.0,main_w4_handler1,2968341,14892769,False,,195373,fasta,9051824.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28117755}]","""fasta""",32.0,,35488235,1485546590.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2017-01-27 19:49:55.845102,48848.0,4.0
,,2017-01-27 19:37:28.845070,slurm_normal,1485545857.0,0.0,,1.0,main_w3_handler1,2968341,14892699,False,,186091,fasta,9051706.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28117680}]","""fasta""",32.0,,35488235,1485545853.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2017-01-27 19:37:38.851395,48848.0,4.0
,,2017-01-28 01:51:46.459450,slurm_normal,1485568314.0,0.0,,1.0,main_w3_handler1,2968341,14895935,False,,236248,fasta,9054864.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28124138}]","""fasta""",32.0,,35488235,1485568310.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2017-01-28 01:51:56.375562,48848.0,4.0
,,2017-02-07 20:36:03.046006,slurm_normal,1486499772.0,0.0,,1.0,main_w3_handler1,2949499,14976337,False,,12976,fasta,9133932.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28253400}]","""fasta""",32.0,,35253618,1486499767.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2017-02-07 20:36:13.785015,,5.0
,,2017-03-15 19:59:10.774586,slurm_normal,1489607960.0,0.0,,1.0,main_w3_handler1,3029962,15306408,False,,26025318,fasta,9448572.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28773217}]","""fasta""",32.0,,36628338,1489607954.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2017-03-15 19:59:24.417765,28561.0,6.0
