create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.chromInfo,parameters.dbkey,parameters.input.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-01-09 21:02:44.253949,jetstream_iu_multi,1483995775.0,0.0,10.0,main_w4_handler2,2353085,14719563,False,,11413,tabular,14719563,pulsar_jetstream_iu,,30717280.0,corral-repl,,0,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27859216}]",10.0,,34912306,1483995770.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.5,0.5,,2017-01-09 21:03:09.865959,48313,5.0
2017-01-10 10:17:54.200235,jetstream_iu_multi,1484127007.0,0.0,10.0,main_w4_handler2,2950427,14722604,False,,16835510778,tabular,14722604,pulsar_jetstream_iu,,30717280.0,corral-repl,,0,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27863366}]",10.0,,35268589,1484043714.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.5,0.5,,2017-01-11 09:37:22.676001,84316,83293.0
2017-01-30 17:34:34.928733,slurm_multi,1485817313.0,0.0,6.0,main_w3_handler2,2974682,14906972,False,,828111970,tabular,9063065,slurm,,132111800.0,corral-repl,,1,yes,slurm_multi,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28140963}]",32.0,,35610585,1485797957.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.5,0.5,,2017-01-30 23:01:55.397577,97764,19356.0
2017-01-30 17:34:35.563699,slurm_multi,1485832438.0,0.0,6.0,main_w3_handler2,2974682,14906973,False,,586587954,tabular,9065911,slurm,,132112168.0,corral-repl,,1,yes,slurm_multi,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28140971}]",32.0,,35610585,1485817369.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.5,0.5,,2017-01-31 03:14:01.010738,97764,15069.0
2017-01-30 17:34:36.133453,slurm_multi,1485858974.0,0.0,6.0,main_w3_handler2,2974682,14906974,False,,990172072,tabular,9067716,slurm,,132112168.0,corral-repl,,1,yes,slurm_multi,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28140975}]",32.0,,35610585,1485832478.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.5,0.5,,2017-01-31 10:36:16.164719,97764,26496.0
