create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,gtf,gtf_filetype,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.chromInfo,parameters.dbkey,parameters.fdr_cutoff,parameters.gtf.values,parameters.rep_factorName,parameters.report,processor_count,rep_factorName_0|countFiles1,rep_factorName_0|countFiles11,rep_factorName_0|countFiles11_filetype,rep_factorName_0|countFiles12,rep_factorName_0|countFiles12_filetype,rep_factorName_0|countFiles13,rep_factorName_0|countFiles13_filetype,rep_factorName_0|countFiles14,rep_factorName_0|countFiles14_filetype,rep_factorName_0|countFiles15,rep_factorName_0|countFiles15_filetype,rep_factorName_0|countFiles1_filetype,rep_factorName_0|countFiles2,rep_factorName_0|countFiles21,rep_factorName_0|countFiles21_filetype,rep_factorName_0|countFiles22,rep_factorName_0|countFiles22_filetype,rep_factorName_0|countFiles23,rep_factorName_0|countFiles23_filetype,rep_factorName_0|countFiles24,rep_factorName_0|countFiles24_filetype,rep_factorName_0|countFiles25,rep_factorName_0|countFiles25_filetype,rep_factorName_0|countFiles2_filetype,rep_factorName_1|countFiles1,rep_factorName_1|countFiles11,rep_factorName_1|countFiles11_filetype,rep_factorName_1|countFiles12,rep_factorName_1|countFiles12_filetype,rep_factorName_1|countFiles13,rep_factorName_1|countFiles13_filetype,rep_factorName_1|countFiles14,rep_factorName_1|countFiles14_filetype,rep_factorName_1|countFiles1_filetype,rep_factorName_1|countFiles2,rep_factorName_1|countFiles21,rep_factorName_1|countFiles21_filetype,rep_factorName_1|countFiles22,rep_factorName_1|countFiles22_filetype,rep_factorName_1|countFiles23,rep_factorName_1|countFiles23_filetype,rep_factorName_1|countFiles24,rep_factorName_1|countFiles24_filetype,rep_factorName_1|countFiles2_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-08-17 16:50:45.950655,slurm_normal,1503036891.0,0,,1.0,117711191,gtf,main_w4_handler0,3201157,16603236,False,,10674893.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.1""","[{'src': 'hda', 'id': 30842996}]","[{""factorName"": ""condition"", ""countFiles1"": {""values"": [{""src"": ""hda"", ""id"": 30905473}, {""src"": ""hda"", ""id"": 30905475}, {""src"": ""hda"", ""id"": 30905476}]}, ""factorLevel2"": ""N8"", ""factorLevel1"": ""HMLE"", ""countFiles2"": {""values"": [{""src"": ""hda"", ""id"": 30905469}, {""src"": ""hda"", ""id"": 30905470}, {""src"": ""hda"", ""id"": 30905471}]}, ""__index__"": 0}]","""true""",32.0,13012207,13012207,tabular,13012903,tabular,13040390.0,tabular,,,,,tabular,13043973,13043973,tabular,13014800,tabular,13030083.0,tabular,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,39862431,1502988653.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq/1.20.1,1.20.1,,2017-08-18 06:15:38.699937,107924,48238.0
2017-08-18 12:42:08.178144,slurm_normal,1503128623.0,0,,1.0,117711191,gtf,main_w3_handler0,3201157,16607879,False,,10679644.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.1""","[{'src': 'hda', 'id': 30842996}]","[{""factorName"": ""condition"", ""countFiles1"": {""values"": [{""src"": ""hda"", ""id"": 30875771}, {""src"": ""hda"", ""id"": 30875773}, {""src"": ""hda"", ""id"": 30875774}]}, ""factorLevel2"": ""Day 7"", ""factorLevel1"": ""No dox"", ""countFiles2"": {""values"": [{""src"": ""hda"", ""id"": 30875775}, {""src"": ""hda"", ""id"": 30875776}, {""src"": ""hda"", ""id"": 30875777}]}, ""__index__"": 0}]","""true""",32.0,13313238,13313238,tabular,13293823,tabular,13288379.0,tabular,,,,,tabular,13279399,13279399,tabular,13282611,tabular,13289338.0,tabular,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,39866607,1503060140.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq/1.20.1,1.20.1,,2017-08-19 07:51:34.612662,107924,68483.0
2017-10-03 03:27:00.531644,reserved_normal,1507006304.0,0,,1.0,14191787,gtf,main_w4_handler0,3273496,16999623,False,,11060904.roundup,slurm,,132112168.0,corral-repl,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0.05""","[{'src': 'hda', 'id': 31522691}]","[{""factorName"": ""condition"", ""countFiles1"": {""values"": [{""src"": ""hda"", ""id"": 31512655}, {""src"": ""hda"", ""id"": 31512656}, {""src"": ""hda"", ""id"": 31512657}]}, ""factorLevel2"": ""untreat"", ""factorLevel1"": ""treat"", ""countFiles2"": {""values"": [{""src"": ""hda"", ""id"": 31512652}, {""src"": ""hda"", ""id"": 31512653}, {""src"": ""hda"", ""id"": 31512654}, {""src"": ""hda"", ""id"": 31512658}]}, ""__index__"": 0}, {""factorName"": ""sequencing"", ""countFiles1"": {""values"": [{""src"": ""hda"", ""id"": 31512653}, {""src"": ""hda"", ""id"": 31512654}, {""src"": ""hda"", ""id"": 31512656}, {""src"": ""hda"", ""id"": 31512657}]}, ""factorLevel2"": ""SE"", ""factorLevel1"": ""PE"", ""countFiles2"": {""values"": [{""src"": ""hda"", ""id"": 31512652}, {""src"": ""hda"", ""id"": 31512655}, {""src"": ""hda"", ""id"": 31512658}]}, ""__index__"": 1}]","""true""",32.0,1513177,1513177,tabular,1514153,tabular,1520924.0,tabular,,,,,tabular,1510942,1510942,tabular,1518867,tabular,1519031.0,tabular,1516032.0,tabular,,,tabular,1518867.0,1518867.0,tabular,1519031.0,tabular,1514153.0,tabular,1520924.0,tabular,tabular,1510942.0,1510942.0,tabular,1513177.0,tabular,1516032.0,tabular,,,tabular,,40570174,1507001311.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq/1.20.1,1.20.1,,2017-10-03 05:12:16.817082,5254,4993.0
2017-10-03 03:52:05.360153,reserved_normal,1507006650.0,0,,1.0,14191787,gtf,main_w3_handler0,3273496,16999879,False,,11061113.roundup,slurm,,132112168.0,corral-repl,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0.05""","[{'src': 'hda', 'id': 31523152}]","[{""factorName"": ""condition"", ""countFiles1"": {""values"": [{""src"": ""hda"", ""id"": 31512655}, {""src"": ""hda"", ""id"": 31512656}, {""src"": ""hda"", ""id"": 31512657}]}, ""factorLevel2"": ""untreat"", ""factorLevel1"": ""treat"", ""countFiles2"": {""values"": [{""src"": ""hda"", ""id"": 31512652}, {""src"": ""hda"", ""id"": 31512653}, {""src"": ""hda"", ""id"": 31512654}, {""src"": ""hda"", ""id"": 31512658}]}, ""__index__"": 0}, {""factorName"": ""sequencing"", ""countFiles1"": {""values"": [{""src"": ""hda"", ""id"": 31512653}, {""src"": ""hda"", ""id"": 31512654}, {""src"": ""hda"", ""id"": 31512656}, {""src"": ""hda"", ""id"": 31512657}]}, ""factorLevel2"": ""SE"", ""factorLevel1"": ""PE"", ""countFiles2"": {""values"": [{""src"": ""hda"", ""id"": 31512652}, {""src"": ""hda"", ""id"": 31512655}, {""src"": ""hda"", ""id"": 31512658}]}, ""__index__"": 1}]","""true""",32.0,1513177,1513177,tabular,1514153,tabular,1520924.0,tabular,,,,,tabular,1510942,1510942,tabular,1518867,tabular,1519031.0,tabular,1516032.0,tabular,,,tabular,1518867.0,1518867.0,tabular,1519031.0,tabular,1514153.0,tabular,1520924.0,tabular,tabular,1510942.0,1510942.0,tabular,1513177.0,tabular,1516032.0,tabular,,,tabular,,40570174,1507002759.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq/1.20.1,1.20.1,,2017-10-03 05:33:08.532645,5254,3891.0
2017-08-28 17:08:36.221125,slurm_normal,1503988394.0,0,,1.0,117711191,gtf,main_w4_handler1,3201157,16675081,False,,10747051.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.05""","[{'src': 'hda', 'id': 30842996}]","[{""factorName"": ""condition"", ""countFiles1"": {""values"": [{""src"": ""hda"", ""id"": 30963807}, {""src"": ""hda"", ""id"": 30967089}, {""src"": ""hda"", ""id"": 30969865}]}, ""factorLevel2"": ""n8"", ""factorLevel1"": ""hmle"", ""countFiles2"": {""values"": [{""src"": ""hda"", ""id"": 30989937}, {""src"": ""hda"", ""id"": 31002841}, {""src"": ""hda"", ""id"": 31014994}]}, ""__index__"": 0}]","""true""",32.0,13111642,13111642,tabular,13114210,tabular,13146009.0,tabular,,,,,tabular,13114714,13114714,tabular,13135098,tabular,13150373.0,tabular,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,39862431,1503940124.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq/1.20.1,1.20.1,,2017-08-29 06:33:51.616046,107924,48270.0
2017-09-18 17:31:59.023817,slurm_normal,1505833069.0,0,,1.0,117711191,gtf,main_w3_handler0,3201157,16857899,False,,10925540.roundup,slurm,,132112168.0,corral-repl,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0.05""","[{'src': 'hda', 'id': 30842996}]","[{""factorName"": ""condition"", ""countFiles1"": {""values"": [{""src"": ""hda"", ""id"": 31290290}, {""src"": ""hda"", ""id"": 31290294}, {""src"": ""hda"", ""id"": 31290299}]}, ""factorLevel2"": ""emt"", ""factorLevel1"": ""noemt"", ""countFiles2"": {""values"": [{""src"": ""hda"", ""id"": 31261870}, {""src"": ""hda"", ""id"": 31261872}, {""src"": ""hda"", ""id"": 31261873}]}, ""__index__"": 0}]","""true""",32.0,13352241,13352241,tabular,13359190,tabular,13356968.0,tabular,,,,,tabular,13370407,13370407,tabular,13345165,tabular,13345613.0,tabular,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,39862431,1505763437.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq/1.20.1,1.20.1,,2017-09-19 18:28:26.705928,107924,69632.0
2017-12-20 05:05:20.448383,slurm_multi,1513754491.0,0,,6.0,62787572,gtf,main_w3_handler2,3370009,17855278,False,,11928030,slurm,,132112168.0,corral-repl,,0.0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""0.05""","[{'src': 'hda', 'id': 33011244}]","[{""factorName"": ""FoldChange"", ""countFiles1"": {""values"": [{""src"": ""hda"", ""id"": 33011263}, {""src"": ""hda"", ""id"": 33011264}, {""src"": ""hda"", ""id"": 33011265}]}, ""factorLevel2"": ""KO"", ""factorLevel1"": ""WT"", ""countFiles2"": {""values"": [{""src"": ""hda"", ""id"": 33011266}, {""src"": ""hda"", ""id"": 33011267}, {""src"": ""hda"", ""id"": 33011268}]}, ""__index__"": 0}]","""false""",32.0,8950864,8950864,tabular,8958353,tabular,8974732.0,tabular,,,,,tabular,8960826,8960826,tabular,8961819,tabular,8971479.0,tabular,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,42519537,1513746330.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq/1.20.1,1.20.1,,2017-12-20 07:21:33.844538,12540,8161.0
2017-10-25 00:21:06.925173,reserved_normal,1508903097.0,0,,1.0,43721648,gtf,main_w4_handler0,3298802,17204231,False,,11263955.roundup,slurm,,132112168.0,corral-repl,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0.05""","[{'src': 'hda', 'id': 31864903}]","[{""factorName"": ""condition"", ""countFiles1"": {""values"": [{""src"": ""hdca"", ""id"": 78280}]}, ""factorLevel2"": ""FactorLevel2"", ""factorLevel1"": ""FactorLevel1"", ""countFiles2"": {""values"": [{""src"": ""hdca"", ""id"": 78281}]}, ""__index__"": 0}]","""false""",32.0,6494126,6494126,tabular,6481594,tabular,6494651.0,tabular,,,,,tabular,6481918,6481918,tabular,6473828,tabular,6487886.0,tabular,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,40570174,1508890878.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq/1.20.1,1.20.1,,2017-10-25 03:45:01.561673,5254,12219.0
2017-10-25 00:20:37.017183,reserved_normal,1508902885.0,0,,1.0,43721648,gtf,main_w4_handler0,3298802,17204228,False,,11263952.roundup,slurm,,132112168.0,corral-repl,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0.05""","[{'src': 'hda', 'id': 31864903}]","[{""factorName"": ""Condition"", ""countFiles1"": {""values"": [{""src"": ""hdca"", ""id"": 78280}]}, ""factorLevel2"": ""FactorLevel2"", ""factorLevel1"": ""FactorLevel1"", ""countFiles2"": {""values"": [{""src"": ""hdca"", ""id"": 78281}]}, ""__index__"": 0}]","""false""",32.0,6494126,6494126,tabular,6481594,tabular,6494651.0,tabular,,,,,tabular,6481918,6481918,tabular,6473828,tabular,6487886.0,tabular,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,40570174,1508890845.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq/1.20.1,1.20.1,,2017-10-25 03:41:32.968595,5254,12040.0
2017-10-25 00:20:25.160792,reserved_normal,1508903882.0,0,,1.0,43721648,gtf,main_w4_handler1,3298802,17204227,False,,11263953.roundup,slurm,,132112168.0,corral-repl,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0.05""","[{'src': 'hda', 'id': 31864903}]","[{""factorName"": ""condition"", ""countFiles1"": {""values"": [{""src"": ""hdca"", ""id"": 78280}]}, ""factorLevel2"": ""FactorLevel2"", ""factorLevel1"": ""FactorLevel1"", ""countFiles2"": {""values"": [{""src"": ""hdca"", ""id"": 78281}]}, ""__index__"": 0}]","""true""",32.0,6494126,6494126,tabular,6481594,tabular,6494651.0,tabular,,,,,tabular,6481918,6481918,tabular,6473828,tabular,6487886.0,tabular,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,40570174,1508890849.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq/1.20.1,1.20.1,,2017-10-25 04:08:31.468917,5254,13033.0
2018-01-18 20:27:10.904941,slurm_multi,1516357927.0,0,,6.0,117711191,gtf,main_w4_handler2,3201157,18075924,False,,12154591,slurm,,132112168.0,corral-repl,,0.0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0.0533""","[{'src': 'hda', 'id': 30842996}]","[{""factorName"": ""condition"", ""countFiles1"": {""values"": [{""src"": ""hda"", ""id"": 31290290}, {""src"": ""hda"", ""id"": 31290294}, {""src"": ""hda"", ""id"": 31290299}]}, ""factorLevel2"": ""emt"", ""factorLevel1"": ""noemt"", ""countFiles2"": {""values"": [{""src"": ""hda"", ""id"": 31261870}, {""src"": ""hda"", ""id"": 31261872}, {""src"": ""hda"", ""id"": 31261873}]}, ""__index__"": 0}]","""true""",32.0,13352241,13352241,tabular,13359190,tabular,13356968.0,tabular,,,,,tabular,13370407,13370407,tabular,13345165,tabular,13345613.0,tabular,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,42129666,1516308285.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq/1.20.1,1.20.1,,2018-01-19 10:53:11.967017,107924,49642.0
2017-10-25 15:10:39.498817,slurm_normal,1508982788.0,0,,1.0,93901378,gtf,main_w3_handler1,3009576,17214246,False,,11274851,slurm,,132112168.0,corral-repl,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""0.05""","[{'src': 'hda', 'id': 31522388}]","[{""factorName"": ""condition"", ""countFiles1"": {""values"": [{""src"": ""hda"", ""id"": 31866157}, {""src"": ""hda"", ""id"": 31866158}, {""src"": ""hda"", ""id"": 31866159}, {""src"": ""hda"", ""id"": 31866160}]}, ""factorLevel2"": ""WT"", ""factorLevel1"": ""KO"", ""countFiles2"": {""values"": [{""src"": ""hda"", ""id"": 31866161}, {""src"": ""hda"", ""id"": 31866162}, {""src"": ""hda"", ""id"": 31866163}, {""src"": ""hda"", ""id"": 31866164}]}, ""__index__"": 0}]","""true""",32.0,13690918,13690918,tabular,13680345,tabular,13674728.0,tabular,13687643.0,tabular,,,tabular,13683681,13683681,tabular,13680050,tabular,13678459.0,tabular,13689396.0,tabular,,,tabular,,,,,,,,,,,,,,,,,,,,,,39732180,1508944270.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq/1.20.1,1.20.1,,2017-10-26 01:53:11.620363,100453,38518.0
2017-10-25 15:10:55.402796,slurm_normal,1508982523.0,0,,1.0,93901378,gtf,main_w3_handler1,3009576,17214252,False,,11274859,slurm,,132112168.0,corral-repl,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""0.1""","[{'src': 'hda', 'id': 31522388}]","[{""factorName"": ""condition"", ""countFiles1"": {""values"": [{""src"": ""hda"", ""id"": 31866157}, {""src"": ""hda"", ""id"": 31866158}, {""src"": ""hda"", ""id"": 31866159}, {""src"": ""hda"", ""id"": 31866160}]}, ""factorLevel2"": ""WT"", ""factorLevel1"": ""KO"", ""countFiles2"": {""values"": [{""src"": ""hda"", ""id"": 31866161}, {""src"": ""hda"", ""id"": 31866162}, {""src"": ""hda"", ""id"": 31866163}, {""src"": ""hda"", ""id"": 31866164}]}, ""__index__"": 0}]","""true""",32.0,13690918,13690918,tabular,13680345,tabular,13674728.0,tabular,13687643.0,tabular,,,tabular,13683681,13683681,tabular,13680050,tabular,13678459.0,tabular,13689396.0,tabular,,,tabular,,,,,,,,,,,,,,,,,,,,,,39732180,1508944282.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq/1.20.1,1.20.1,,2017-10-26 01:48:46.361581,100453,38241.0
2017-11-02 13:10:50.814613,slurm_multi,1509637964.0,0,,6.0,65828885,gtf,main_w4_handler2,3089000,17300662,False,,11362005,slurm,,132112168.0,corral-repl,,0.0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""0.05""","[{'src': 'hda', 'id': 31962395}]","[{""factorName"": ""condition"", ""countFiles1"": {""values"": [{""src"": ""hda"", ""id"": 31962457}, {""src"": ""hda"", ""id"": 31962458}, {""src"": ""hda"", ""id"": 31962459}]}, ""factorLevel2"": ""AD"", ""factorLevel1"": ""control"", ""countFiles2"": {""values"": [{""src"": ""hda"", ""id"": 31962460}, {""src"": ""hda"", ""id"": 31962461}, {""src"": ""hda"", ""id"": 31962462}]}, ""__index__"": 0}]","""true""",32.0,19012942,19012942,tabular,19031807,tabular,19037532.0,tabular,,,,,tabular,19037497,19037497,tabular,19042868,tabular,19037263.0,tabular,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,41415826,1509628279.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq/1.20.1,1.20.1,,2017-11-02 15:53:05.506410,37746,9685.0
2017-11-06 06:26:22.747971,slurm_multi,1509991635.0,0,,6.0,190865278,gtf,main_w3_handler2,3191294,17341410,False,,11404357,slurm,,132112168.0,corral-repl,,0.0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""0.05""","[{'src': 'hda', 'id': 31962862}]","[{""factorName"": ""condition"", ""countFiles1"": {""values"": [{""src"": ""hda"", ""id"": 31963157}, {""src"": ""hda"", ""id"": 31963158}, {""src"": ""hda"", ""id"": 31963159}]}, ""factorLevel2"": ""AD"", ""factorLevel1"": ""control"", ""countFiles2"": {""values"": [{""src"": ""hda"", ""id"": 31963160}, {""src"": ""hda"", ""id"": 31963161}, {""src"": ""hda"", ""id"": 31963162}]}, ""__index__"": 0}]","""true""",32.0,88928374,88928374,tabular,88968065,tabular,88978756.0,tabular,,,,,tabular,88987121,88987121,tabular,88974714,tabular,88954411.0,tabular,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,41780037,1509949602.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq/1.20.1,1.20.1,,2017-11-06 18:41:50.132839,86979,42033.0
2017-11-06 05:05:08.777278,slurm_multi,1509954816.0,0,,6.0,65828885,gtf,main_w3_handler2,3189968,17340926,False,,11403791,slurm,,132112168.0,corral-repl,,0.0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""0.05""","[{'src': 'hda', 'id': 31962833}]","[{""factorName"": ""condition"", ""countFiles1"": {""values"": [{""src"": ""hda"", ""id"": 31962841}, {""src"": ""hda"", ""id"": 31962842}, {""src"": ""hda"", ""id"": 31962843}]}, ""factorLevel2"": ""AD"", ""factorLevel1"": ""control"", ""countFiles2"": {""values"": [{""src"": ""hda"", ""id"": 31962844}, {""src"": ""hda"", ""id"": 31962846}, {""src"": ""hda"", ""id"": 31962847}]}, ""__index__"": 0}]","""true""",32.0,19010127,19010127,tabular,19032920,tabular,19038315.0,tabular,,,,,tabular,19048072,19048072,tabular,19034726,tabular,19025865.0,tabular,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,41415826,1509944719.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq/1.20.1,1.20.1,,2017-11-06 07:53:45.055121,37746,10097.0
2017-11-06 06:23:47.596743,slurm_multi,1509959180.0,0,,6.0,65828885,gtf,main_w4_handler2,3116112,17341401,False,,11404343,slurm,,132112168.0,corral-repl,,0.0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""0.05""","[{'src': 'hda', 'id': 31963212}]","[{""factorName"": ""condition"", ""countFiles1"": {""values"": [{""src"": ""hda"", ""id"": 31963268}, {""src"": ""hda"", ""id"": 31963269}, {""src"": ""hda"", ""id"": 31963270}]}, ""factorLevel2"": ""AD"", ""factorLevel1"": ""control"", ""countFiles2"": {""values"": [{""src"": ""hda"", ""id"": 31963271}, {""src"": ""hda"", ""id"": 31963272}, {""src"": ""hda"", ""id"": 31963273}]}, ""__index__"": 0}]","""true""",32.0,19006745,19006745,tabular,19029514,tabular,19034586.0,tabular,,,,,tabular,19038771,19038771,tabular,19030728,tabular,19022054.0,tabular,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,41779455,1509949438.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq/1.20.1,1.20.1,,2017-11-06 09:06:43.603933,82552,9742.0
2017-11-06 06:01:40.300907,slurm_multi,1509979679.0,0,,6.0,190865278,gtf,main_w3_handler2,3130547,17341266,False,,11404181,slurm,,132111800.0,corral-repl,,0.0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""0.05""","[{'src': 'hda', 'id': 31963188}]","[{""factorName"": ""condition"", ""countFiles1"": {""values"": [{""src"": ""hda"", ""id"": 31963281}, {""src"": ""hda"", ""id"": 31963282}, {""src"": ""hda"", ""id"": 31963283}]}, ""factorLevel2"": ""AD"", ""factorLevel1"": ""control"", ""countFiles2"": {""values"": [{""src"": ""hda"", ""id"": 31963284}, {""src"": ""hda"", ""id"": 31963285}, {""src"": ""hda"", ""id"": 31963286}]}, ""__index__"": 0}]","""true""",32.0,88920647,88920647,tabular,88960821,tabular,88970942.0,tabular,,,,,tabular,88977079,88977079,tabular,88950695,tabular,88936523.0,tabular,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,41779455,1509948117.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq/1.20.1,1.20.1,,2017-11-06 14:48:34.588203,82552,31562.0
2017-11-07 04:54:44.820080,slurm_multi,1510071691.0,0,,6.0,190865278,gtf,main_w3_handler2,3113100,17354360,False,,11417931,slurm,,132109816.0,corral-repl,,0.0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""0.05""","[{'src': 'hda', 'id': 31963478}]","[{""factorName"": ""condition"", ""countFiles1"": {""values"": [{""src"": ""hda"", ""id"": 32085491}, {""src"": ""hda"", ""id"": 32085492}, {""src"": ""hda"", ""id"": 32085493}]}, ""factorLevel2"": ""AD"", ""factorLevel1"": ""control"", ""countFiles2"": {""values"": [{""src"": ""hda"", ""id"": 32085494}, {""src"": ""hda"", ""id"": 32085495}, {""src"": ""hda"", ""id"": 32085496}]}, ""__index__"": 0}]","""true""",32.0,88931357,88931357,tabular,88964670,tabular,88976396.0,tabular,,,,,tabular,88974735,88974735,tabular,88987918,tabular,88974250.0,tabular,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,41803456,1510030508.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq/1.20.1,1.20.1,,2017-11-07 16:22:22.249943,37746,41183.0
2017-11-09 06:53:28.233818,slurm_multi,1510210514.0,0,,6.0,61657,gtf,main_w4_handler2,3317979,17392610,False,,11454285,slurm,,132111800.0,corral-repl,,0.0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0.05""","[{'src': 'hda', 'id': 32185864}]","[{""factorName"": ""condition"", ""countFiles1"": {""values"": [{""src"": ""hda"", ""id"": 32185961}, {""src"": ""hda"", ""id"": 32185963}, {""src"": ""hda"", ""id"": 32185965}]}, ""factorLevel2"": ""control"", ""factorLevel1"": ""knockdown"", ""countFiles2"": {""values"": [{""src"": ""hda"", ""id"": 32185966}, {""src"": ""hda"", ""id"": 32185968}, {""src"": ""hda"", ""id"": 32185970}, {""src"": ""hda"", ""id"": 32185971}]}, ""__index__"": 0}, {""factorName"": ""libtype"", ""countFiles1"": {""values"": [{""src"": ""hda"", ""id"": 32185961}, {""src"": ""hda"", ""id"": 32185966}, {""src"": ""hda"", ""id"": 32185968}]}, ""factorLevel2"": ""pairedend"", ""factorLevel1"": ""singleend"", ""countFiles2"": {""values"": [{""src"": ""hda"", ""id"": 32185963}, {""src"": ""hda"", ""id"": 32185965}, {""src"": ""hda"", ""id"": 32185970}, {""src"": ""hda"", ""id"": 32185971}]}, ""__index__"": 1}]","""true""",32.0,5738,5738,tabular,5694,tabular,5706.0,tabular,,,,,tabular,5707,5707,tabular,5735,tabular,5685.0,tabular,5692.0,tabular,,,tabular,5738.0,5738.0,tabular,5707.0,tabular,5735.0,tabular,,,tabular,5694.0,5694.0,tabular,5706.0,tabular,5685.0,tabular,5692.0,tabular,tabular,,41611119,1510210437.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq/1.20.1,1.20.1,,2017-11-09 06:55:43.756631,52034,77.0
