chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,forward_input,forward_input_filetype,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input_sequences,input_sequences_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input_sequences|__identifier__,parameters.kraken_database,parameters.only_classified_output,parameters.quick_operation.__current_case__,parameters.quick_operation.min_hits,parameters.quick_operation.quick,parameters.single_paired.__current_case__,parameters.single_paired.check_names,parameters.single_paired.forward_input.values,parameters.single_paired.input_sequences.values,parameters.single_paired.reverse_input.values,parameters.single_paired.single_paired_selector,parameters.split_reads,processor_count,reverse_input,reverse_input_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-02-24 17:59:11.287081,slurm_multi,1487959250.0,0.0,,,,6.0,main_w3_handler2,3008259,15133993,False,,300513.0,fasta,9287438,slurm,,132112168.0,corral-repl,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""bacteria""","""false""",1,,no,2,,,"[{'src': 'hda', 'id': 28502839}]",,no,"""true""",32.0,,,,36254477.0,1487959242.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken/kraken/1.2.1,1.2.1,,2017-02-24 18:00:53.170977,93774.0,8.0
,,2017-02-24 17:59:16.063348,slurm_multi,1487959251.0,0.0,,,,6.0,main_w3_handler2,3008227,15134004,False,,298205.0,fasta,9287436,slurm,,132112168.0,corral-repl,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""bacteria""","""true""",1,,no,2,,,"[{'src': 'hda', 'id': 28502926}]",,no,"""true""",32.0,,,,36254309.0,1487959235.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken/kraken/1.2.1,1.2.1,,2017-02-24 18:00:53.793419,93819.0,16.0
,,2017-02-24 17:51:40.820619,slurm_multi,1487958709.0,0.0,,,,6.0,main_w4_handler2,3008246,15133850,False,,303376.0,fasta,9287263,slurm,,132112168.0,corral-repl,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""bacteria""","""false""",1,,no,2,,,"[{'src': 'hda', 'id': 28500520}]",,no,"""false""",32.0,,,,36269846.0,1487958705.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken/kraken/1.2.1,1.2.1,,2017-02-24 17:51:51.853371,100868.0,4.0
,,2017-02-24 17:59:12.467154,slurm_multi,1487959266.0,0.0,,,,6.0,main_w3_handler2,3008259,15133994,False,,364361.0,fasta,9287442,slurm,,132112168.0,corral-repl,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""bacteria""","""false""",1,,no,2,,,"[{'src': 'hda', 'id': 28502840}]",,no,"""true""",32.0,,,,36254477.0,1487959259.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken/kraken/1.2.1,1.2.1,,2017-02-24 18:01:09.300937,93774.0,7.0
,,2017-02-24 17:59:16.664376,slurm_multi,1487959268.0,0.0,,,,6.0,main_w3_handler2,3008227,15134005,False,,339359.0,fasta,9287443,slurm,,132112168.0,corral-repl,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""bacteria""","""true""",1,,no,2,,,"[{'src': 'hda', 'id': 28502927}]",,no,"""true""",32.0,,,,36254309.0,1487959259.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken/kraken/1.2.1,1.2.1,,2017-02-24 18:01:10.189047,93819.0,9.0
,,2017-02-24 17:59:13.851785,slurm_multi,1487959281.0,0.0,,,,6.0,main_w3_handler2,3008259,15133999,False,,302620.0,fasta,9287444,slurm,,132112168.0,corral-repl,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""bacteria""","""false""",1,,no,2,,,"[{'src': 'hda', 'id': 28502842}]",,no,"""true""",32.0,,,,36254477.0,1487959273.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken/kraken/1.2.1,1.2.1,,2017-02-24 18:01:22.722044,93774.0,8.0
,,2017-02-24 18:01:12.265836,slurm_multi,1487959284.0,0.0,,,,6.0,main_w3_handler2,3009403,15134030,False,,265488.0,fasta,9287445,slurm,,132112168.0,corral-repl,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""bacteria""","""false""",1,,no,2,,,"[{'src': 'hda', 'id': 28503000}]",,no,"""true""",32.0,,,,36268911.0,1487959276.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken/kraken/1.2.1,1.2.1,,2017-02-24 18:01:26.841204,100793.0,8.0
,,2017-02-24 18:03:59.146674,slurm_multi,1487959452.0,0.0,,,,6.0,main_w3_handler2,3008268,15134066,False,,315549.0,fasta,9287481,slurm,,132112168.0,corral-repl,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""bacteria""","""false""",1,,no,2,,,"[{'src': 'hda', 'id': 28503027}]",,no,"""true""",32.0,,,,36267851.0,1487959444.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken/kraken/1.2.1,1.2.1,,2017-02-24 18:04:14.243046,100810.0,8.0
,,2017-02-24 17:54:19.921985,slurm_multi,1487958871.0,0.0,,,,6.0,main_w3_handler2,3008288,15133919,False,,322614.0,fasta,9287335,slurm,,132112168.0,corral-repl,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""bacteria""","""false""",1,,no,2,,,"[{'src': 'hda', 'id': 28502829}]",,no,"""true""",32.0,,,,36267685.0,1487958866.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken/kraken/1.2.1,1.2.1,,2017-02-24 17:54:33.614884,100816.0,5.0
,,2017-02-24 17:59:10.667097,slurm_multi,1487959233.0,0.0,,,,6.0,main_w3_handler2,3008259,15133992,False,,317055.0,fasta,9287433,slurm,,132112168.0,corral-repl,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""bacteria""","""false""",1,,no,2,,,"[{'src': 'hda', 'id': 28502838}]",,no,"""true""",32.0,,,,36254477.0,1487959225.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken/kraken/1.2.1,1.2.1,,2017-02-24 18:00:36.643242,93774.0,8.0
,,2017-03-18 22:56:08.002491,slurm_multi,1489887315.0,0.0,131990469.0,fastq,,6.0,main_w3_handler2,3028418,15333403,False,,,,9473672,slurm,,132112168.0,corral-repl,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""bacteria""","""false""",1,,no,1,false,"[{'src': 'hda', 'id': 28821665}]",,"[{'src': 'hda', 'id': 28821713}]",yes,"""false""",32.0,132569055.0,fastq,,36700026.0,1489878440.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken/kraken/1.2.1,1.2.1,,2017-03-19 01:35:16.335053,101458.0,8875.0
,,2017-02-24 18:07:37.986316,slurm_multi,1487959669.0,0.0,,,,6.0,main_w3_handler2,3008207,15134132,False,,221812.0,fasta,9287536,slurm,,132112168.0,corral-repl,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""bacteria""","""false""",1,,no,2,,,"[{'src': 'hda', 'id': 28503012}]",,no,"""true""",32.0,,,,36254293.0,1487959662.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken/kraken/1.2.1,1.2.1,,2017-02-24 18:07:51.176950,100796.0,7.0
,,2017-02-24 18:04:54.639074,slurm_multi,1487959509.0,0.0,,,,6.0,main_w3_handler2,3008249,15134084,False,,240937.0,fasta,9287498,slurm,,132112168.0,corral-repl,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""bacteria""","""false""",1,,no,2,,,"[{'src': 'hda', 'id': 28503078}]",,no,"""true""",32.0,,,,36255160.0,1487959501.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken/kraken/1.2.1,1.2.1,,2017-02-24 18:05:12.471566,100807.0,8.0
,,2017-02-24 18:09:57.665912,slurm_multi,1487959814.0,0.0,,,,6.0,main_w3_handler2,3008199,15134162,False,,342946.0,fasta,9287570,slurm,,132112168.0,corral-repl,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""bacteria""","""false""",1,,no,2,,,"[{'src': 'hda', 'id': 28503187}]",,no,"""true""",32.0,,,,36268166.0,1487959805.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken/kraken/1.2.1,1.2.1,,2017-02-24 18:10:16.021663,100794.0,9.0
,,2017-02-24 18:08:18.898964,slurm_multi,1487959754.0,0.0,,,,6.0,main_w3_handler2,3008223,15134144,False,,351598.0,fasta,9287550,slurm,,132112168.0,corral-repl,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""bacteria""","""false""",1,,no,2,,,"[{'src': 'hda', 'id': 28503143}]",,no,"""true""",32.0,,,,36254321.0,1487959703.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken/kraken/1.2.1,1.2.1,,2017-02-24 18:09:16.023373,100802.0,51.0
,,2017-02-24 18:18:10.989683,slurm_multi,1487960301.0,0.0,,,,6.0,main_w3_handler2,3008285,15134375,False,,397989.0,fasta,9287780,slurm,,132112168.0,corral-repl,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""bacteria""","""false""",1,,no,2,,,"[{'src': 'hda', 'id': 28503518}]",,no,"""true""",32.0,,,,36267883.0,1487960296.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken/kraken/1.2.1,1.2.1,,2017-02-24 18:18:23.087832,100815.0,5.0
,,2017-02-24 18:17:22.592771,slurm_multi,1487960252.0,0.0,,,,6.0,main_w3_handler2,3008318,15134357,False,,363655.0,fasta,9287761,slurm,,132112168.0,corral-repl,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""bacteria""","""false""",1,,no,2,,,"[{'src': 'hda', 'id': 28503482}]",,no,"""true""",32.0,,,,36267798.0,1487960247.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken/kraken/1.2.1,1.2.1,,2017-02-24 18:17:35.101749,79227.0,5.0
,,2017-02-24 18:23:49.554091,slurm_multi,1487960653.0,0.0,,,,6.0,main_w3_handler2,2985992,15134519,False,,318155.0,fasta,9287907,slurm,,132112168.0,corral-repl,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""bacteria""","""false""",1,,no,2,,,"[{'src': 'hda', 'id': 28503652}]",,no,"""true""",32.0,,,,36267880.0,1487960648.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken/kraken/1.2.1,1.2.1,,2017-02-24 18:24:15.380597,99644.0,5.0
,,2017-02-24 18:27:15.755395,slurm_multi,1487960858.0,0.0,,,,6.0,main_w3_handler2,3008207,15134610,False,,330693.0,fasta,9287987,slurm,,132112168.0,corral-repl,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""viruses""","""false""",1,,no,2,,,"[{'src': 'hda', 'id': 28503700}]",,no,"""true""",32.0,,,,36254293.0,1487960842.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken/kraken/1.2.1,1.2.1,,2017-02-24 18:27:59.116477,100796.0,16.0
,,2017-07-13 09:03:21.514230,slurm_multi,1499941270.0,0.0,757154701.0,fastqsanger,,6.0,main_w3_handler2,3189327,16329444,False,,,,10396785,slurm,,132112168.0,corral-repl,,0.0,no,,"""1d5d3a8c67aa11e7b5a7005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""viruses""","""true""",1,,no,1,false,"[{'src': 'hda', 'id': 30469608}]",,"[{'src': 'hda', 'id': 30469624}]",yes,"""true""",32.0,757154701.0,fastqsanger,,,1499941201.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken/kraken/1.2.1,1.2.1,,2017-07-13 10:21:14.392825,21426.0,69.0
,,2017-03-19 08:13:19.231803,slurm_multi,1489912410.0,0.0,131990469.0,fastq,,6.0,main_w3_handler2,3028418,15334770,False,,,,9474998,slurm,,132111800.0,corral-repl,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""viruses""","""false""",1,,no,1,false,"[{'src': 'hda', 'id': 28821665}]",,"[{'src': 'hda', 'id': 28821713}]",yes,"""false""",32.0,132569055.0,fastq,,36705818.0,1489912110.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken/kraken/1.2.1,1.2.1,,2017-03-19 08:33:32.230089,101458.0,300.0
,,2017-03-19 11:22:39.884253,slurm_multi,1489923648.0,0.0,135916062.0,fastq,,6.0,main_w4_handler2,3028418,15335328,False,,,,9475611,slurm,,132112168.0,corral-repl,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""viruses""","""false""",1,,no,1,false,"[{'src': 'hda', 'id': 28823862}]",,"[{'src': 'hda', 'id': 28823886}]",yes,"""false""",32.0,137657745.0,fastq,,36705818.0,1489923366.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken/kraken/1.2.1,1.2.1,,2017-03-19 11:40:49.664051,101458.0,282.0
,,2017-03-19 08:52:36.959097,slurm_multi,1489921020.0,0.0,135916062.0,fastq,,6.0,main_w3_handler2,3028418,15334879,False,,,,9475133,slurm,,132111800.0,corral-repl,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""bacteria""","""false""",1,,no,1,false,"[{'src': 'hda', 'id': 28823862}]",,"[{'src': 'hda', 'id': 28823886}]",yes,"""false""",32.0,137657745.0,fastq,,36705818.0,1489914230.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken/kraken/1.2.1,1.2.1,,2017-03-19 10:57:02.197877,101458.0,6790.0
,,2017-03-19 11:57:16.585586,slurm_multi,1489929841.0,0.0,75179509.0,fastq,,6.0,main_w3_handler2,3028418,15335467,False,,,,9475664,slurm,,132112168.0,corral-repl,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""bacteria""","""false""",1,,no,1,false,"[{'src': 'hda', 'id': 28824882}]",,"[{'src': 'hda', 'id': 28824886}]",yes,"""false""",32.0,75932833.0,fastq,,36707076.0,1489925257.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken/kraken/1.2.1,1.2.1,,2017-03-19 13:24:04.403883,101458.0,4584.0
,,2017-02-24 18:21:44.313756,slurm_multi,1487960515.0,0.0,,,,6.0,main_w4_handler2,3008242,15134482,False,,349595.0,fasta,9287859,slurm,,132112168.0,corral-repl,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""bacteria""","""false""",1,,no,2,,,"[{'src': 'hda', 'id': 28503644}]",,no,"""true""",32.0,,,,36254384.0,1487960508.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken/kraken/1.2.1,1.2.1,,2017-02-24 18:21:57.096995,100805.0,7.0
,,2017-02-24 18:21:53.810737,slurm_multi,1487960525.0,0.0,,,,6.0,main_w3_handler2,3008300,15134485,False,,315369.0,fasta,9287864,slurm,,132112168.0,corral-repl,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""bacteria""","""false""",1,,no,2,,,"[{'src': 'hda', 'id': 28503588}]",,no,"""true""",32.0,,,,36267994.0,1487960520.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken/kraken/1.2.1,1.2.1,,2017-02-24 18:22:08.355195,100818.0,5.0
,,2017-02-24 18:22:26.664275,slurm_multi,1487960558.0,0.0,,,,6.0,main_w4_handler2,3008218,15134496,False,,325476.0,fasta,9287876,slurm,,132112168.0,corral-repl,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""bacteria""","""false""",1,,no,2,,,"[{'src': 'hda', 'id': 28503648}]",,no,"""true""",32.0,,,,36254351.0,1487960553.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken/kraken/1.2.1,1.2.1,,2017-02-24 18:22:39.226018,100800.0,5.0
,,2017-02-24 18:23:54.953831,slurm_multi,1487960646.0,0.0,,,,6.0,main_w4_handler2,3008207,15134528,False,,330693.0,fasta,9287905,slurm,,132112168.0,corral-repl,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""bacteria""","""false""",1,,no,2,,,"[{'src': 'hda', 'id': 28503700}]",,no,"""true""",32.0,,,,36254293.0,1487960641.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken/kraken/1.2.1,1.2.1,,2017-02-24 18:24:08.277269,100796.0,5.0
,,2017-02-24 18:24:27.597089,slurm_multi,1487960679.0,0.0,,,,6.0,main_w4_handler2,3008319,15134535,False,,288953.0,fasta,9287915,slurm,,132112168.0,corral-repl,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""bacteria""","""false""",1,,no,2,,,"[{'src': 'hda', 'id': 28503696}]",,no,"""true""",32.0,,,,36267785.0,1487960675.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken/kraken/1.2.1,1.2.1,,2017-02-24 18:24:42.229555,100820.0,4.0
,,2017-02-24 18:27:52.915181,slurm_multi,1487960904.0,0.0,,,,6.0,main_w4_handler2,3008249,15134637,False,,305977.0,fasta,9288011,slurm,,132112168.0,corral-repl,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""bacteria""","""false""",1,,no,2,,,"[{'src': 'hda', 'id': 28503768}]",,no,"""true""",32.0,,,,36255160.0,1487960895.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken/kraken/1.2.1,1.2.1,,2017-02-24 18:28:43.045092,100807.0,9.0
,,2017-02-24 18:28:28.368792,slurm_multi,1487960943.0,0.0,,,,6.0,main_w3_handler2,3008318,15134659,False,,397321.0,fasta,9288023,slurm,,132112168.0,corral-repl,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""bacteria""","""false""",1,,no,2,,,"[{'src': 'hda', 'id': 28503862}]",,no,"""true""",32.0,,,,36267798.0,1487960920.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken/kraken/1.2.1,1.2.1,,2017-02-24 18:29:13.359661,79227.0,23.0
,,2017-02-24 18:32:50.357970,slurm_multi,1487961279.0,0.0,,,,6.0,main_w4_handler2,3008261,15134786,False,,372797.0,fasta,9288166,slurm,,132111800.0,corral-repl,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""bacteria""","""false""",1,,no,2,,,"[{'src': 'hda', 'id': 28504048}]",,no,"""true""",32.0,,,,36179284.0,1487961261.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken/kraken/1.2.1,1.2.1,,2017-02-24 18:34:42.199732,100466.0,18.0
,,2017-02-24 18:23:48.908167,slurm_multi,1487960640.0,0.0,,,,6.0,main_w3_handler2,2985992,15134516,False,,341937.0,fasta,9287900,slurm,,132112168.0,corral-repl,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""bacteria""","""false""",1,,no,2,,,"[{'src': 'hda', 'id': 28503650}]",,no,"""true""",32.0,,,,36267880.0,1487960635.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken/kraken/1.2.1,1.2.1,,2017-02-24 18:24:03.262526,99644.0,5.0
