create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputA,inputA_filetype,inputB,inputB_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.detail,parameters.inputA,parameters.inputA.values,parameters.inputB,parameters.inputB.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-01-14 21:06:39.941887,slurm_normal,1452805778.0,0,1.0,main_w1_handler0,2559676,11507441,False,,88699,bed,514657,bed,5775464.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""False""",22905147,,22904367,,32.0,,27240485,1452805769.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.22.0,2.22.0,,2016-01-14 21:09:47.430266,50494.0,9.0
2016-01-14 21:05:11.749114,slurm_normal,1452805608.0,0,1.0,main_w1_handler2,2559676,11507417,False,,88918,bed,1948054,bed,5775431.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""False""",22902754,,22904371,,32.0,,27240485,1452805603.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.22.0,2.22.0,,2016-01-14 21:06:53.765221,50494.0,5.0
2016-01-14 21:06:37.841696,slurm_normal,1452805621.0,0,1.0,main_w1_handler2,2559676,11507438,False,,88699,bed,71255,bed,5775438.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""False""",22905147,,22904364,,32.0,,27240485,1452805615.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.22.0,2.22.0,,2016-01-14 21:07:07.748184,50494.0,6.0
2016-01-14 21:06:39.218385,slurm_normal,1452805654.0,0,1.0,main_w1_handler2,2559676,11507440,False,,88699,bed,3300870,bed,5775441.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""False""",22905147,,22904366,,32.0,,27240485,1452805628.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.22.0,2.22.0,,2016-01-14 21:07:39.046075,50494.0,26.0
2016-01-14 21:06:49.388521,slurm_normal,1452805703.0,0,1.0,main_w1_handler2,2559676,11507453,False,,88699,bed,313670,bed,5775454.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""False""",22905147,,22904379,,32.0,,27240485,1452805699.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.22.0,2.22.0,,2016-01-14 21:08:31.799864,50494.0,4.0
2016-01-14 21:05:14.307545,slurm_normal,1452805761.0,0,1.0,main_w1_handler0,2559676,11507422,False,,88918,bed,1544635,bed,5775463.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""False""",22902754,,22904376,,32.0,,27240485,1452805755.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.22.0,2.22.0,,2016-01-14 21:09:26.158464,50494.0,6.0
2016-01-14 21:06:45.622235,slurm_normal,1452805801.0,0,1.0,main_w1_handler0,2559676,11507447,False,,88699,bed,622141,bed,5775475.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""False""",22905147,,22904373,,32.0,,27240485,1452805798.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.22.0,2.22.0,,2016-01-14 21:10:09.730527,50494.0,3.0
2016-01-14 21:06:46.223851,slurm_normal,1452805818.0,0,1.0,main_w1_handler0,2559676,11507448,False,,88699,bed,2543737,bed,5775476.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""False""",22905147,,22904374,,32.0,,27240485,1452805814.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.22.0,2.22.0,,2016-01-14 21:10:25.579226,50494.0,4.0
2016-01-14 21:06:44.033977,slurm_normal,1452805795.0,0,1.0,main_w1_handler0,2559676,11507445,False,,88699,bed,1948054,bed,5775473.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""False""",22905147,,22904371,,32.0,,27240485,1452805789.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.22.0,2.22.0,,2016-01-14 21:10:00.409692,50494.0,6.0
2016-01-14 21:06:47.000141,slurm_normal,1452805829.0,0,1.0,main_w1_handler0,2559676,11507449,False,,88699,bed,1592375,bed,5775480.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""False""",22905147,,22904375,,32.0,,27240485,1452805825.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.22.0,2.22.0,,2016-01-14 21:10:38.406149,50494.0,4.0
2016-02-09 22:10:04.754573,slurm_normal,1455055835.0,0,1.0,main_w1_handler2,2594388,11767193,False,,520,bed,520,bed,6022841.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""",23262759,,23262759,,32.0,,28247629,1455055830.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.22.0,2.22.0,,2016-02-09 22:10:37.298368,,5.0
2016-01-20 17:59:04.489301,slurm_normal,1453312811.0,0,1.0,main_w1_handler2,2561345,11563965,False,,10778,bed,4824,bed,5829426.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""","""False""",22932765,,22932758,,32.0,,27485683,1453312762.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.22.0,2.22.0,,2016-01-20 18:00:14.310452,76583.0,49.0
2016-02-10 14:19:35.360740,slurm_normal,1455114000.0,0,1.0,main_w1_handler1,2408954,11778140,False,,2537,bed,40642,bed,6030183.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""",23260511,,23024418,,32.0,,27054484,1455113996.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.22.0,2.22.0,,2016-02-10 14:20:10.307310,65481.0,4.0
2016-02-15 16:20:39.311782,slurm_normal,1455553319.0,0,1.0,main_w2_handler1,2578638,11835612,False,,555248,bed,361847,bed,6079023.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""False""",23355314,,23354880,,32.0,,28375314,1455553284.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.22.0,2.22.0,,2016-02-15 16:22:04.250584,72658.0,35.0
