create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,genome,genome_filetype,handler,history_id,id,imported,info,inputA,inputA_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.addition.__current_case__,parameters.addition.addition_select,parameters.addition.b,parameters.addition.l,parameters.addition.r,parameters.chromInfo,parameters.dbkey,parameters.genome.values,parameters.header,parameters.inputA.values,parameters.inputA|__identifier__,parameters.pct,parameters.strand,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2018-01-12 17:53:32.287825,slurm_normal,1515779621.0,0,,1.0,1971,gg,main_w4_handler0,3320392,18019396,False,,2682936,bed,12096771,slurm,,132112168.0,corral-repl,,,0,b,1000,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33286118}]","""false""","[{'src': 'hda', 'id': 33286086}]",,"""false""","""false""",32.0,,43159142.0,1515779615.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2018-01-12 17:53:43.253871,115950.0,6.0
2018-01-14 09:36:00.424660,slurm_normal,1515922568.0,0,,1.0,1971,gg,main_w4_handler0,3320392,18029636,False,,63238,bed,12106834,slurm,,132112168.0,corral-repl,,,0,b,100000,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33286118}]","""false""","[{'src': 'hda', 'id': 33305370}]",,"""false""","""false""",32.0,,43184789.0,1515922563.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2018-01-14 09:36:09.953365,115950.0,5.0
2018-01-14 09:32:32.642127,slurm_normal,1515922361.0,0,,1.0,1971,gg,main_w3_handler1,3320392,18029619,False,,97377,bed,12106821,slurm,,132112168.0,corral-repl,,,0,b,100000,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33286118}]","""false""","[{'src': 'hda', 'id': 33305340}]",,"""false""","""false""",32.0,,43184789.0,1515922356.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2018-01-14 09:32:42.466218,115950.0,5.0
2018-01-14 09:26:57.804931,slurm_normal,1515922023.0,0,,1.0,1971,gg,main_w3_handler0,3320392,18029607,False,,97377,bed,12106813,slurm,,132112168.0,corral-repl,,,0,b,50000,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33286118}]","""false""","[{'src': 'hda', 'id': 33305340}]",,"""false""","""false""",32.0,,43184789.0,1515922019.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2018-01-14 09:27:04.891537,115950.0,4.0
2017-11-28 16:29:38.036936,slurm_normal,1511886590.0,0,,1.0,6264417,tabular,main_w3_handler1,3212086,17622056,False,,234550,bed,11682912,slurm,,132112168.0,corral-repl,,,0,b,6,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 30783002}]","""false""","[{'src': 'hda', 'id': 32591645}]",,"""false""","""false""",32.0,,42305689.0,1511886584.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2017-11-28 16:29:52.468164,102197.0,6.0
2017-11-29 20:57:19.268706,slurm_normal,1511989048.0,0,,1.0,584,bed,main_w3_handler0,2932103,17642304,False,,2251,bed,11702040,slurm,,132112168.0,corral-repl,,,0,b,20000,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 27681746}]","""false""","[{'src': 'hda', 'id': 32633349}]",,"""false""","""false""",32.0,,42326853.0,1511989043.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2017-11-29 20:57:30.821179,96983.0,5.0
2017-12-04 10:27:06.607592,slurm_normal,1512383252.0,0,,1.0,6264417,tabular,main_w4_handler1,3212086,17688451,False,,8981,bed,11752676,slurm,,132112168.0,corral-repl,,,0,b,150,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 30783002}]","""false""","[{'src': 'hda', 'id': 32714973}]",,"""false""","""false""",32.0,,42438786.0,1512383245.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2017-12-04 10:27:36.675553,102197.0,7.0
2017-12-04 10:26:31.206557,slurm_normal,1512383217.0,0,,1.0,6264417,tabular,main_w3_handler0,3212086,17688448,False,,8981,bed,11752670,slurm,,132112168.0,corral-repl,,,0,b,75,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 30783002}]","""false""","[{'src': 'hda', 'id': 32714973}]",,"""false""","""false""",32.0,,42438786.0,1512383209.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2017-12-04 10:27:00.133134,102197.0,8.0
2018-01-16 15:33:04.916392,slurm_normal,1516116792.0,0,,1.0,23417,bed,main_w4_handler1,3384295,18049644,False,,23417,bed,12126969,slurm,,132112168.0,corral-repl,,,0,b,30,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 33333245}]","""false""","[{'src': 'hda', 'id': 33333245}]",,"""false""","""false""",32.0,,42856790.0,1516116788.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2018-01-16 15:33:14.399588,100685.0,4.0
2018-01-16 15:34:56.151545,slurm_normal,1516116904.0,0,,1.0,48087,bed,main_w4_handler1,3384295,18049660,False,,48087,bed,12126990,slurm,,132112168.0,corral-repl,,,0,b,4,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 33333436}]","""false""","[{'src': 'hda', 'id': 33333436}]",,"""false""","""false""",32.0,,42856790.0,1516116899.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2018-01-16 15:35:06.319641,100685.0,5.0
2017-12-04 12:04:42.054395,slurm_normal,1512389109.0,0,,1.0,584,bed,main_w3_handler1,2932103,17689335,False,,3319008,bed,11753696,slurm,,132112168.0,corral-repl,,,0,b,150,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 27681746}]","""false""","[{'src': 'hda', 'id': 32713091}]",,"""false""","""false""",32.0,,42438608.0,1512389098.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2017-12-04 12:05:16.904754,96983.0,11.0
2017-12-04 13:57:59.579451,slurm_normal,1512395901.0,0,,1.0,6264417,tabular,main_w4_handler0,3212086,17690306,False,,8981,bed,11754763,slurm,,132112168.0,corral-repl,,,0,b,20,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 30783002}]","""false""","[{'src': 'hda', 'id': 32714973}]",,"""false""","""false""",32.0,,42438786.0,1512395896.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2017-12-04 13:58:25.698121,102197.0,5.0
2017-12-04 16:03:43.585795,slurm_normal,1512403435.0,0,,1.0,6264417,tabular,main_w4_handler1,3212086,17691533,False,,234550,bed,11755916,slurm,,132112168.0,corral-repl,,,0,b,100,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 30783002}]","""false""","[{'src': 'hda', 'id': 32620876}]",,"""false""","""false""",32.0,,42438786.0,1512403430.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2017-12-04 16:03:57.162368,102197.0,5.0
2017-12-04 19:34:44.929892,slurm_normal,1512416121.0,0,,1.0,948666,bed,main_w3_handler1,2932103,17694638,False,,32905,bed,11758609,slurm,,132112168.0,corral-repl,,,0,b,150,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 32618677}]","""false""","[{'src': 'hda', 'id': 32724463}]",,"""false""","""false""",32.0,,42438608.0,1512416117.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2017-12-04 19:35:24.020972,96983.0,4.0
2018-02-07 14:03:32.533157,slurm_normal,1518012240.0,0,7680.0,1.0,1971,gg,main_w4_handler0,2716612,18294844,False,,4937,bed,12375627,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 31169133}]","""false""","[{'src': 'hda', 'id': 33724979}]",,"""false""","""false""",32.0,,43749562.0,1518012237.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2018-02-07 14:04:02.880286,70907.0,3.0
2017-12-06 01:28:31.954376,slurm_normal,1512523732.0,0,,1.0,168736658,tabular,main_w4_handler0,3215281,17711936,False,,316984,bed,11776967,slurm,,132112168.0,corral-repl,,,0,b,500,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/dm3.len""","""dm3""","[{'src': 'hda', 'id': 31740998}]","""false""","[{'src': 'hda', 'id': 32754469}]",,"""false""","""false""",32.0,,42480267.0,1512523723.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2017-12-06 01:28:54.275969,107752.0,9.0
2017-12-06 01:28:31.428100,slurm_normal,1512523728.0,0,,1.0,168736658,tabular,main_w4_handler1,3215281,17711935,False,,511058,bed,11776966,slurm,,132112168.0,corral-repl,,,0,b,500,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/dm3.len""","""dm3""","[{'src': 'hda', 'id': 31740998}]","""false""","[{'src': 'hda', 'id': 32754452}]",,"""false""","""false""",32.0,,42480267.0,1512523720.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2017-12-06 01:28:49.931596,107752.0,8.0
2017-12-06 02:17:49.111951,slurm_normal,1512526690.0,0,,1.0,168736658,tabular,main_w3_handler1,3215281,17712293,False,,270415,bed,11777372,slurm,,132112168.0,corral-repl,,,0,b,500,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/dm3.len""","""dm3""","[{'src': 'hda', 'id': 31740998}]","""false""","[{'src': 'hda', 'id': 32754520}]",,"""false""","""false""",32.0,,42480267.0,1512526680.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2017-12-06 02:18:13.614951,107752.0,10.0
2017-12-06 02:17:48.846905,slurm_normal,1512526685.0,0,,1.0,168736658,tabular,main_w3_handler0,3215281,17712292,False,,186569,bed,11777371,slurm,,132112168.0,corral-repl,,,0,b,500,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/dm3.len""","""dm3""","[{'src': 'hda', 'id': 31740998}]","""false""","[{'src': 'hda', 'id': 32754489}]",,"""false""","""false""",32.0,,42480267.0,1512526676.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2017-12-06 02:18:08.458654,107752.0,9.0
2018-01-24 19:37:48.743906,slurm_normal,1516822683.0,0,,1.0,1971,gg,main_w3_handler1,3320392,18147539,False,,565410,bed,12228168,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33286118}]","""false""","[{'src': 'hda', 'id': 33485709}]",,"""false""","""false""",32.0,,43382509.0,1516822678.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2018-01-24 19:38:05.444635,115950.0,5.0
2017-12-08 09:48:40.206799,slurm_normal,1512726535.0,0,,1.0,1971,gg,main_w4_handler1,3351733,17744769,False,,286367,bed,11811273,slurm,,132112168.0,corral-repl,,,0,b,99,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32813564}]","""false""","[{'src': 'hda', 'id': 32807186}]",,"""false""","""false""",32.0,,42464784.0,1512726531.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2017-12-08 09:48:57.328579,112982.0,4.0
2017-12-10 15:07:23.874245,slurm_normal,1512918455.0,0,,1.0,1086552,bed,main_w4_handler1,2739523,17764497,False,,1086552,bed,11833125,slurm,,132112168.0,corral-repl,,,0,b,1000,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 32819757}]","""false""","[{'src': 'hda', 'id': 32819757}]",,"""false""","""true""",32.0,,42566373.0,1512918450.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2017-12-10 15:07:37.508993,36650.0,5.0
2017-12-11 16:11:50.125960,slurm_normal,1513008724.0,0,,1.0,627,bed,main_w3_handler0,2739523,17773895,False,,1086552,bed,11842834,slurm,,132112168.0,corral-repl,,,0,b,1000,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 32860768}]","""false""","[{'src': 'hda', 'id': 32819757}]",,"""false""","""false""",32.0,,40955948.0,1513008719.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2017-12-11 16:12:06.852279,36650.0,5.0
2017-12-14 18:40:19.369227,slurm_normal,1513276858.0,0,,1.0,1972,bed,main_w4_handler1,3355646,17810722,False,,358,bed,11879084,slurm,,132112168.0,corral-repl,,,0,b,100000,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32936201}]","""false""","[{'src': 'hda', 'id': 32936515}]",,"""false""","""false""",32.0,,42310950.0,1513276847.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2017-12-14 18:41:01.219118,63217.0,11.0
2018-01-19 16:17:44.220644,slurm_normal,1516378890.0,0,,1.0,91744704,tabular,main_w4_handler0,3386585,18085442,False,,3065839035,bed,12164777,slurm,,132112168.0,corral-repl,,,0,b,10,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 33394002}]","""false""","[{'src': 'hda', 'id': 33236899}]","""3-3xFLAG-TCF3-Cl-E33-1-Input-Low-MNase-ChIP-seq-Library_S3_combined.fastq""","""false""","""false""",32.0,,43287319.0,1516378775.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2018-01-19 16:21:31.816523,67872.0,115.0
2018-01-19 14:37:35.285420,slurm_normal,1516372731.0,0,,1.0,3137162640,tabular,main_w3_handler1,2737161,18084433,False,,686028,bed,12163648,slurm,,132112168.0,corral-repl,,,0,b,1000,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 25763135}]","""false""","[{'src': 'hda', 'id': 33391835}]",,"""false""","""false""",32.0,,42981858.0,1516372661.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2018-01-19 14:38:52.947715,72450.0,70.0
2018-01-19 16:17:44.588859,slurm_normal,1516378890.0,0,,1.0,91744704,tabular,main_w3_handler0,3386585,18085443,False,,2750091250,bed,12164776,slurm,,132112168.0,corral-repl,,,0,b,10,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 33394002}]","""false""","[{'src': 'hda', 'id': 33236900}]","""4-3xFLAG-TCF3-Cl-E33-FLAG-IP-Low-MNase-ChIP-seq-Library_S4_combined.fastq""","""false""","""false""",32.0,,43287319.0,1516378772.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2018-01-19 16:21:31.089221,67872.0,118.0
2018-01-19 17:37:50.529545,slurm_normal,1516383591.0,0,,1.0,1417,gg,main_w4_handler1,3386585,18086255,False,,2750091250,bed,12165537,slurm,,132112168.0,corral-repl,,,1,lr,,0,188,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 33394562}]","""false""","[{'src': 'hda', 'id': 33236900}]","""4-3xFLAG-TCF3-Cl-E33-FLAG-IP-Low-MNase-ChIP-seq-Library_S4_combined.fastq""","""false""","""false""",32.0,,43287319.0,1516383479.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2018-01-19 17:39:53.140521,67872.0,112.0
2018-01-19 17:37:49.762584,slurm_normal,1516383602.0,0,,1.0,1417,gg,main_w3_handler0,3386585,18086254,False,,3065839035,bed,12165533,slurm,,132112168.0,corral-repl,,,1,lr,,0,188,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 33394562}]","""false""","[{'src': 'hda', 'id': 33236899}]","""3-3xFLAG-TCF3-Cl-E33-1-Input-Low-MNase-ChIP-seq-Library_S3_combined.fastq""","""false""","""false""",32.0,,43287319.0,1516383476.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2018-01-19 17:40:03.171822,67872.0,126.0
2018-01-19 17:37:48.733119,slurm_normal,1516383590.0,0,,1.0,1417,gg,main_w3_handler1,3386585,18086252,False,,2758918807,bed,12165535,slurm,,132112168.0,corral-repl,,,1,lr,,0,188,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 33394562}]","""false""","[{'src': 'hda', 'id': 33236897}]","""1-3xFLAG-TCF3-Cl-E33-1-Input-High-MNase-ChIP-seq-Library_S1_combined.fastq""","""false""","""false""",32.0,,43287319.0,1516383479.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2018-01-19 17:39:51.530578,67872.0,111.0
2018-01-19 17:37:49.294608,slurm_normal,1516383626.0,0,,1.0,1417,gg,main_w3_handler1,3386585,18086253,False,,3575238937,bed,12165536,slurm,,132112168.0,corral-repl,,,1,lr,,0,188,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 33394562}]","""false""","[{'src': 'hda', 'id': 33236898}]","""2-3xFLAG-TCF3-Cl-E33-FLAG-IP-High-MNase-ChIP-seq-Library_S2_combined.fastq""","""false""","""false""",32.0,,43287319.0,1516383479.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2018-01-19 17:40:28.204667,67872.0,147.0
2018-01-21 12:43:37.747643,slurm_normal,1516538629.0,0,,1.0,1971,gg,main_w3_handler1,3320392,18100408,False,,7799,bed,12180583,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33286118}]","""false""","[{'src': 'hda', 'id': 33417119}]",,"""false""","""false""",32.0,,43331263.0,1516538622.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2018-01-21 12:43:50.071712,115950.0,7.0
2018-01-26 15:06:27.469719,slurm_normal,1516979224.0,0,,1.0,756721066,gff,main_w4_handler1,3385055,18166436,False,,1252,bed,12247992,slurm,,132112168.0,corral-repl,,,1,lr,,1000,0,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 33217906}]","""false""","[{'src': 'hda', 'id': 33516682}]",,"""true""","""false""",32.0,,43048469.0,1516979214.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2018-01-26 15:07:13.404404,97395.0,10.0
2018-01-26 21:12:48.304895,slurm_normal,1517001404.0,0,,1.0,1417,gg,main_w4_handler0,3386585,18171026,False,,4150922802,bed,12252000,slurm,,132112168.0,corral-repl,,,1,lr,,0,110,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 33394562}]","""false""","[{'src': 'hda', 'id': 33523689}]","""4-3xFLAG-TCF3-Cl-E33-FLAG-IP-Low-MNase-ChIP-seq-Library_S4_combined.fastq""","""false""","""false""",32.0,,43459982.0,1517001203.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2018-01-26 21:20:45.791331,67872.0,201.0
2018-01-26 15:12:10.678129,slurm_normal,1516979549.0,0,,1.0,756721066,gff,main_w3_handler0,3385055,18166534,False,,102318,bed,12248050,slurm,,132112168.0,corral-repl,,,1,lr,,1000,200,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 33217906}]","""false""","[{'src': 'hda', 'id': 33516926}]",,"""false""","""false""",32.0,,43048469.0,1516979540.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2018-01-26 15:12:32.646243,97395.0,9.0
2018-01-26 15:10:13.416595,slurm_normal,1516979431.0,0,,1.0,1246,bed,main_w3_handler0,3385055,18166485,False,,1246,bed,12248030,slurm,,132112168.0,corral-repl,,,1,lr,,1000,0,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 33516842}]","""false""","[{'src': 'hda', 'id': 33516842}]",,"""false""","""false""",32.0,,43048469.0,1516979426.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2018-01-26 15:10:37.809996,97395.0,5.0
2018-01-26 21:12:46.120567,slurm_normal,1517001454.0,0,,1.0,1417,gg,main_w4_handler1,3386585,18171024,False,,5392650685,bed,12252002,slurm,,132112168.0,corral-repl,,,1,lr,,0,110,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 33394562}]","""false""","[{'src': 'hda', 'id': 33523687}]","""2-3xFLAG-TCF3-Cl-E33-FLAG-IP-High-MNase-ChIP-seq-Library_S2_combined.fastq""","""false""","""false""",32.0,,43459982.0,1517001213.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2018-01-26 21:20:46.713088,67872.0,241.0
2018-01-26 21:12:45.286742,slurm_normal,1517001410.0,0,,1.0,1417,gg,main_w4_handler1,3386585,18171023,False,,4187507406,bed,12252001,slurm,,132112168.0,corral-repl,,,1,lr,,0,110,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 33394562}]","""false""","[{'src': 'hda', 'id': 33523686}]","""1-3xFLAG-TCF3-Cl-E33-1-Input-High-MNase-ChIP-seq-Library_S1_combined.fastq""","""false""","""false""",32.0,,43459982.0,1517001210.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2018-01-26 21:20:46.835505,67872.0,200.0
2018-01-26 21:12:47.216985,slurm_normal,1517001441.0,0,,1.0,1417,gg,main_w4_handler1,3386585,18171025,False,,4630003065,bed,12252005,slurm,,132112168.0,corral-repl,,,1,lr,,0,110,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 33394562}]","""false""","[{'src': 'hda', 'id': 33523688}]","""3-3xFLAG-TCF3-Cl-E33-1-Input-Low-MNase-ChIP-seq-Library_S3_combined.fastq""","""false""","""false""",32.0,,43459982.0,1517001235.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2018-01-26 21:20:46.430133,67872.0,206.0
2018-01-31 09:58:03.709312,slurm_normal,1517392759.0,0,,1.0,871010776,tabular,main_w4_handler1,3212693,18209461,False,,7759,bed,12290450,slurm,,132112168.0,corral-repl,,,0,b,5000,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/oreNil2.len""","""oreNil2""","[{'src': 'hda', 'id': 33585396}]","""false""","[{'src': 'hda', 'id': 33570479}]",,"""false""","""false""",32.0,,43544916.0,1517392753.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2018-01-31 09:59:20.531524,84648.0,6.0
2018-01-31 09:38:44.980833,slurm_normal,1517391539.0,0,,1.0,1699907,bed,main_w3_handler0,3212693,18209392,False,,7759,bed,12290370,slurm,,132112168.0,corral-repl,,,0,b,5000,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/oreNil2.len""","""oreNil2""","[{'src': 'hda', 'id': 33572301}]","""false""","[{'src': 'hda', 'id': 33570479}]",,"""false""","""true""",32.0,,43544916.0,1517391534.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2018-01-31 09:39:02.028102,84648.0,5.0
2018-01-31 09:48:08.441785,slurm_normal,1517392101.0,0,,1.0,131391,bed,main_w4_handler1,3212693,18209442,False,,7759,bed,12290419,slurm,,132112168.0,corral-repl,,,0,b,5000,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/oreNil2.len""","""oreNil2""","[{'src': 'hda', 'id': 33585359}]","""false""","[{'src': 'hda', 'id': 33570479}]",,"""false""","""true""",32.0,,43544916.0,1517392096.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2018-01-31 09:48:22.894544,84648.0,5.0
