create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-03-02 11:31:25.770893,slurm_normal,1456918308.0,0,,1.0,main_w1_handler1,2617939,11990782,False,,66612,vcf,6220840.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23592695,,32.0,,28741948,1456918304.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfflatten/vcfflatten2/0.0.3,0.0.3,,2016-03-02 11:31:51.181767,79612.0,4.0
2016-03-02 19:31:43.792447,slurm_normal,1456947190.0,0,,1.0,main_w1_handler0,2616791,11998865,False,,7260304,vcf,6226723.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23619617,,32.0,,28734687,1456947180.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfflatten/vcfflatten2/0.0.3,0.0.3,,2016-03-02 19:33:15.176890,17244.0,10.0
2016-09-18 12:49:49.776367,slurm_normal,1474204593.0,0,,1.0,main_w3_handler0,2818638,13874388,False,,701460427,vcf,8097717.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5424247c4ca56006c'}]",32.0,,32950954,1474203005.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfflatten/vcfflatten2/0.0.3,0.0.3,,2016-09-18 13:16:35.752930,42102.0,1588.0
2016-03-17 05:30:12.432532,slurm_normal,1458192640.0,0,,1.0,main_w1_handler1,2636659,12162622,False,,835854,vcf,6379767.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",23880674,,32.0,,29037156,1458192636.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfflatten/vcfflatten2/0.0.3,0.0.3,,2016-03-17 05:30:40.985808,29287.0,4.0
2016-03-17 05:30:12.592332,slurm_normal,1458192707.0,0,,1.0,main_w1_handler0,2636659,12162623,False,,65913147,vcf,6379776.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",23880678,,32.0,,29037156,1458192665.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfflatten/vcfflatten2/0.0.3,0.0.3,,2016-03-17 05:31:50.849263,29287.0,42.0
2016-03-17 05:30:12.890883,slurm_normal,1458192642.0,0,,1.0,main_w2_handler1,2636659,12162624,False,,1264147,vcf,6379768.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",23880679,,32.0,,29037156,1458192637.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfflatten/vcfflatten2/0.0.3,0.0.3,,2016-03-17 05:30:46.464577,29287.0,5.0
2016-03-05 00:07:40.544766,slurm_normal,1457136500.0,0,,1.0,main_w2_handler1,2601867,12026646,False,,25779855,vcf,6254304.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23676403,,32.0,,28039410,1457136475.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfflatten/vcfflatten2/0.0.3,0.0.3,,2016-03-05 00:08:23.930931,,25.0
2016-09-13 17:59:56.032351,slurm_normal,1473789656.0,0,,1.0,main_w4_handler0,2815839,13844025,False,,124087,vcf,8066663.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5290e409ffdc3a533'}]",32.0,,32721262,1473789622.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfflatten/vcfflatten2/0.0.3,0.0.3,,2016-09-13 18:01:01.057667,89365.0,34.0
2016-09-16 19:19:17.899225,slurm_normal,1474053579.0,0,,1.0,main_w4_handler1,2538446,13868425,False,,1484619,vcf,8091764.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cb884b087bb0a53f'}]",32.0,,32995288,1474053572.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfflatten/vcfflatten2/0.0.3,0.0.3,,2016-09-16 19:19:41.023886,27929.0,7.0
2016-05-17 06:29:36.813822,slurm_normal,1463466625.0,0,,1.0,main_w1_handler0,2670820,12914755,False,,3979300,vcf,7109448.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5741c1916f97ed025'}]",32.0,,28974359,1463466620.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfflatten/vcfflatten2/0.0.3,0.0.3,,2016-05-17 06:30:27.064300,60032.0,5.0
2016-05-17 11:53:10.358766,slurm_normal,1463486024.0,0,,1.0,main_w1_handler0,2698809,12917314,False,,5914642,vcf,7112109.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50de831d64ec502aa'}]",32.0,,30096555,1463486017.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfflatten/vcfflatten2/0.0.3,0.0.3,,2016-05-17 11:53:46.576101,82054.0,7.0
