create_time,destination_id,dist,dist_filetype,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,name,name_filetype,object_store_id,param_filename,parameters.chromInfo,parameters.cutoff,parameters.dbkey,parameters.hard,parameters.matrix.__current_case__,parameters.matrix.dist.values,parameters.matrix.format,parameters.matrix.name.values,parameters.method,parameters.precision,parameters.showabund,parameters.sorted,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-03-21 16:10:33.216941,slurm_normal,74366631,fasta,1490112651.0,0,1.0,main_w3_handler1,3036274,15356205,False,,9495376.roundup,slurm,,132112168.0,74366631,fasta,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""0.0""","""?""","""false""",0,"[{'src': 'hda', 'id': 28813195}]",column,"[{'src': 'hda', 'id': 28813195}]","""average""","""100""","""true""","""false""",32.0,,36694046,1490112639.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_hcluster/1.20.0,1.20.0,,2017-03-21 16:10:55.057156,,12.0
2017-03-31 15:15:36.217268,slurm_normal,239545622,fastq.gz,1490973505.0,0,1.0,main_w3_handler0,3054347,15449027,False,,9579600.roundup,slurm,,132112168.0,239545622,fastq.gz,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""0.1""","""?""","""false""",0,"[{'src': 'hda', 'id': 29007789}]",column,"[{'src': 'hda', 'id': 29007789}]","""weighted""","""100""","""true""","""false""",32.0,,37011993,1490973500.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_hcluster/1.20.0,1.20.0,,2017-03-31 15:18:31.477615,,5.0
2017-04-02 18:33:24.948078,slurm_normal,582103,fasta,1491158014.0,0,1.0,main_w3_handler1,3009978,15463003,False,,9593276.roundup,slurm,,132112168.0,582103,fasta,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""0.0""","""?""","""false""",0,"[{'src': 'hda', 'id': 29027393}]",column,"[{'src': 'hda', 'id': 29027393}]","""average""","""100""","""true""","""false""",32.0,,37054575,1491158010.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_hcluster/1.20.0,1.20.0,,2017-04-02 18:33:36.067003,99424.0,4.0
2017-04-19 21:02:51.389217,slurm_normal,1536550,wig,1492644429.0,0,1.0,main_w4_handler1,3079587,15629399,False,,9748254.roundup,slurm,,132112168.0,1536550,wig,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""0.0""","""hg38""","""false""",0,"[{'src': 'hda', 'id': 29284388}]",column,"[{'src': 'hda', 'id': 29284388}]","""nearest""","""100""","""true""","""false""",32.0,,37438657,1492644416.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_hcluster/1.20.0,1.20.0,,2017-04-20 01:11:31.251113,104366.0,13.0
2017-05-11 07:49:16.915689,slurm_normal,27991,fasta,1494488965.0,0,1.0,main_w4_handler0,3106691,15809924,False,,9914366.roundup,slurm,,132112168.0,27991,fasta,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""0.0""","""?""","""false""",0,"[{'src': 'hda', 'id': 29560106}]",column,"[{'src': 'hda', 'id': 29560106}]","""average""","""100""","""true""","""false""",32.0,,37869235,1494488962.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_hcluster/1.20.0,1.20.0,,2017-05-11 07:49:28.600411,105601.0,3.0
2017-05-11 07:50:15.901701,slurm_normal,188786,fasta,1494489026.0,0,1.0,main_w4_handler1,3106691,15809971,False,,9914370.roundup,slurm,,132112168.0,188786,fasta,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""0.0""","""?""","""false""",0,"[{'src': 'hda', 'id': 29559876}]",column,"[{'src': 'hda', 'id': 29559876}]","""average""","""100""","""true""","""false""",32.0,,37869235,1494489022.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_hcluster/1.20.0,1.20.0,,2017-05-11 07:50:30.167597,105601.0,4.0
2017-05-11 08:56:26.914152,slurm_normal,187022,fasta,1494493001.0,0,1.0,main_w4_handler0,3106691,15812576,False,,9915346.roundup,slurm,,132112168.0,187022,fasta,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""0.0""","""?""","""false""",0,"[{'src': 'hda', 'id': 29563076}]",column,"[{'src': 'hda', 'id': 29563076}]","""average""","""100""","""true""","""false""",32.0,,37869235,1494492995.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_hcluster/1.20.0,1.20.0,,2017-05-11 08:56:47.461540,105601.0,6.0
2017-05-29 10:02:52.240666,slurm_normal,3734839,tabular,1496052190.0,0,1.0,main_w3_handler0,2893221,15959583,False,,10056839.roundup,slurm,,132112168.0,3734839,tabular,corral-repl,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""0.0""","""hg_g1k_v37""","""false""",0,"[{'src': 'hda', 'id': 29782277}]",column,"[{'src': 'hda', 'id': 29782277}]","""average""","""100""","""true""","""false""",32.0,,38285438,1496052186.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_hcluster/1.20.0,1.20.0,,2017-05-29 10:03:13.047211,8768.0,4.0
