chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.analysis_type,parameters.chromInfo,parameters.dbkey,parameters.vcf_input,parameters.vcf_input.values,parameters.vcf_input|__identifier__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,vcf_input,vcf_input_filetype,runtime
,,2015-09-10 08:44:45.988674,slurm_normal,1441874709.0,0,,1.0,main_w1_handler2,2215219,10292419,False,,4577718.roundup,slurm,,132112168.0,corral-repl,,,"""count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21011985,,,32.0,,25001458,1441874705.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-09-10 08:45:12.829170,60032.0,3690204,vcf,4.0
,,2015-09-10 09:03:03.104933,slurm_normal,1441875800.0,0,,1.0,main_w2_handler1,2215219,10292535,False,,4577824.roundup,slurm,,132112168.0,corral-repl,,,"""count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21011831,,,32.0,,25001458,1441875796.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-09-10 09:03:22.660583,60032.0,4019089,vcf,4.0
,,2015-09-10 08:42:00.498421,slurm_normal,1441874546.0,0,,1.0,main_w1_handler0,2215219,10292408,False,,4577706.roundup,slurm,,132112168.0,corral-repl,,,"""allele_count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21012009,,,32.0,,25001458,1441874541.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-09-10 08:42:29.617251,60032.0,10672661,vcf,5.0
,,2015-09-10 08:40:09.920601,slurm_normal,1441874441.0,0,,1.0,main_w1_handler0,2215219,10292398,False,,4577699.roundup,slurm,,132112168.0,corral-repl,,,"""allele_count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21012001,,,32.0,,25001458,1441874434.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-09-10 08:40:42.661403,60032.0,23912651,vcf,7.0
,,2015-09-10 08:39:17.370277,slurm_normal,1441874382.0,0,,1.0,main_w1_handler0,2215219,10292394,False,,4577694.roundup,slurm,,132112168.0,corral-repl,,,"""ratio""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21012001,,,32.0,,25001458,1441874373.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-09-10 08:39:45.578958,60032.0,23912651,vcf,9.0
,,2015-09-10 09:11:18.322732,slurm_normal,1441876310.0,0,,1.0,main_w1_handler0,2215219,10292584,False,,4577878.roundup,slurm,,132112168.0,corral-repl,,,"""ratio""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20999701,,,32.0,,25001458,1441876303.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-09-10 09:11:54.555487,60032.0,22608185,vcf,7.0
,,2015-09-10 08:44:09.194024,slurm_normal,1441874674.0,0,,1.0,main_w2_handler0,2215219,10292412,False,,4577710.roundup,slurm,,132112168.0,corral-repl,,,"""count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21011975,,,32.0,,25001458,1441874669.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-09-10 08:44:36.143993,60032.0,4365181,vcf,5.0
,,2015-09-10 08:44:54.981620,slurm_normal,1441874721.0,0,,1.0,main_w1_handler2,2215219,10292420,False,,4577721.roundup,slurm,,132112168.0,corral-repl,,,"""ratio""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21011985,,,32.0,,25001458,1441874718.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-09-10 08:45:25.049874,60032.0,3690204,vcf,3.0
,,2015-09-10 08:41:52.820904,slurm_normal,1441874534.0,0,,1.0,main_w1_handler0,2215219,10292406,False,,4577704.roundup,slurm,,132112168.0,corral-repl,,,"""ratio""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21012009,,,32.0,,25001458,1441874530.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-09-10 08:42:16.423641,60032.0,10672661,vcf,4.0
,,2015-09-10 08:41:43.878566,slurm_normal,1441874526.0,0,,1.0,main_w2_handler1,2215219,10292405,False,,4577703.roundup,slurm,,132112168.0,corral-repl,,,"""count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21012009,,,32.0,,25001458,1441874521.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-09-10 08:42:08.375453,60032.0,10672661,vcf,5.0
,,2015-09-10 09:00:49.438035,slurm_normal,1441875674.0,0,,1.0,main_w1_handler0,2215219,10292524,False,,4577812.roundup,slurm,,132112168.0,corral-repl,,,"""allele_count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21011935,,,32.0,,25001458,1441875669.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-09-10 09:01:18.633994,60032.0,2764733,vcf,5.0
,,2015-09-10 09:52:02.123733,slurm_normal,1441878752.0,0,,1.0,main_w1_handler0,2215219,10292794,False,,4578067.roundup,slurm,,132112168.0,corral-repl,,,"""count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21067781,,,32.0,,25001458,1441878747.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-09-10 09:52:35.485669,60032.0,13238092,vcf,5.0
,,2015-09-10 08:38:47.088383,slurm_normal,1441874366.0,0,,1.0,main_w2_handler0,2215219,10292391,False,,4577692.roundup,slurm,,132112168.0,corral-repl,,,"""allele_count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21012009,,,32.0,,25001458,1441874352.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-09-10 08:39:28.083967,60032.0,10672661,vcf,14.0
,,2015-09-10 09:03:11.379787,slurm_normal,1441875814.0,0,,1.0,main_w2_handler1,2215219,10292536,False,,4577826.roundup,slurm,,132112168.0,corral-repl,,,"""ratio""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21011831,,,32.0,,25001458,1441875809.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-09-10 09:03:36.539423,60032.0,4019089,vcf,5.0
,,2015-09-10 09:11:04.620738,slurm_normal,1441876296.0,0,,1.0,main_w1_handler1,2215219,10292582,False,,4577876.roundup,slurm,,132112168.0,corral-repl,,,"""count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20999701,,,32.0,,25001458,1441876284.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-09-10 09:11:37.695224,60032.0,22608185,vcf,12.0
,,2015-09-10 08:37:40.326604,slurm_normal,1441874285.0,0,,1.0,main_w1_handler1,2215219,10292388,False,,4577684.roundup,slurm,,132112168.0,corral-repl,,,"""count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21012001,,,32.0,,25001458,1441874279.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-09-10 08:38:09.842942,60032.0,23912651,vcf,6.0
,,2015-09-10 09:07:52.324095,slurm_normal,1441876094.0,0,,1.0,main_w2_handler1,2215219,10292568,False,,4577861.roundup,slurm,,132112168.0,corral-repl,,,"""allele_count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21011741,,,32.0,,25001458,1441876090.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-09-10 09:08:15.612323,60032.0,2760839,vcf,4.0
,,2015-09-10 08:44:19.102890,slurm_normal,1441874679.0,0,,1.0,main_w1_handler0,2215219,10292414,False,,4577712.roundup,slurm,,132112168.0,corral-repl,,,"""ratio""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21011975,,,32.0,,25001458,1441874675.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-09-10 08:44:42.875805,60032.0,4365181,vcf,4.0
,,2015-09-10 09:00:36.046323,slurm_normal,1441875653.0,0,,1.0,main_w1_handler1,2215219,10292523,False,,4577808.roundup,slurm,,132112168.0,corral-repl,,,"""ratio""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21011935,,,32.0,,25001458,1441875649.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-09-10 09:00:55.883428,60032.0,2764733,vcf,4.0
,,2015-09-10 09:09:51.068876,slurm_normal,1441876217.0,0,,1.0,main_w1_handler1,2215219,10292574,False,,4577865.roundup,slurm,,132112168.0,corral-repl,,,"""count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21003629,,,32.0,,25001458,1441876205.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-09-10 09:10:21.117014,60032.0,22254289,vcf,12.0
,,2015-09-10 09:01:03.875882,slurm_normal,1441875690.0,0,,1.0,main_w1_handler1,2215219,10292525,False,,4577813.roundup,slurm,,132112168.0,corral-repl,,,"""count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21011948,,,32.0,,25001458,1441875686.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-09-10 09:01:32.069555,60032.0,1963457,vcf,4.0
,,2015-09-10 09:12:05.066449,slurm_normal,1441876373.0,0,,1.0,main_w1_handler1,2215219,10292591,False,,4577885.roundup,slurm,,132112168.0,corral-repl,,,"""ratio""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20995084,,,32.0,,25001458,1441876351.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-09-10 09:12:56.642977,60032.0,102641363,vcf,22.0
,,2015-09-10 09:01:25.867515,slurm_normal,1441875712.0,0,,1.0,main_w2_handler1,2215219,10292530,False,,4577818.roundup,slurm,,132112168.0,corral-repl,,,"""allele_count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21011948,,,32.0,,25001458,1441875707.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-09-10 09:01:53.110925,60032.0,1963457,vcf,5.0
,,2015-09-10 09:55:58.214395,slurm_normal,1441878982.0,0,,1.0,main_w1_handler0,2215219,10292817,False,,4578088.roundup,slurm,,132112168.0,corral-repl,,,"""count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21067909,,,32.0,,25001458,1441878975.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-09-10 09:56:28.225330,60032.0,23956279,vcf,7.0
,,2015-09-10 09:10:18.391705,slurm_normal,1441876245.0,0,,1.0,main_w2_handler1,2215219,10292578,False,,4577872.roundup,slurm,,132112168.0,corral-repl,,,"""allele_count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21003629,,,32.0,,25001458,1441876238.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-09-10 09:10:48.015925,60032.0,22254289,vcf,7.0
,,2015-09-10 09:54:05.745345,slurm_normal,1441878873.0,0,,1.0,main_w2_handler0,2215219,10292808,False,,4578080.roundup,slurm,,132112168.0,corral-repl,,,"""count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21067790,,,32.0,,25001458,1441878868.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-09-10 09:54:36.746998,60032.0,8847361,vcf,5.0
,,2015-09-10 09:00:25.624176,slurm_normal,1441875656.0,0,,1.0,main_w1_handler2,2215219,10292522,False,,4577809.roundup,slurm,,132112168.0,corral-repl,,,"""count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21011935,,,32.0,,25001458,1441875652.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-09-10 09:01:00.130565,60032.0,2764733,vcf,4.0
,,2015-09-10 09:51:49.122971,slurm_normal,1441878730.0,0,,1.0,main_w2_handler1,2215219,10292793,False,,4578064.roundup,slurm,,132112168.0,corral-repl,,,"""allele_count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21067766,,,32.0,,25001458,1441878724.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-09-10 09:52:13.484068,60032.0,14662923,vcf,6.0
,,2015-09-10 09:10:05.349143,slurm_normal,1441876234.0,0,,1.0,main_w1_handler2,2215219,10292576,False,,4577868.roundup,slurm,,132112168.0,corral-repl,,,"""ratio""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21003629,,,32.0,,25001458,1441876227.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-09-10 09:10:36.954368,60032.0,22254289,vcf,7.0
,,2015-09-10 09:03:47.642727,slurm_normal,1441875858.0,0,,1.0,main_w1_handler0,2215219,10292551,False,,4577836.roundup,slurm,,132112168.0,corral-repl,,,"""ratio""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21011878,,,32.0,,25001458,1441875854.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-09-10 09:04:21.019475,60032.0,3812623,vcf,4.0
,,2015-09-10 09:03:58.313425,slurm_normal,1441875865.0,0,,1.0,main_w1_handler1,2215219,10292553,False,,4577838.roundup,slurm,,132112168.0,corral-repl,,,"""allele_count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21011878,,,32.0,,25001458,1441875861.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-09-10 09:04:26.332469,60032.0,3812623,vcf,4.0
,,2015-09-10 09:06:45.929386,slurm_normal,1441876030.0,0,,1.0,main_w1_handler0,2215219,10292563,False,,4577856.roundup,slurm,,132112168.0,corral-repl,,,"""count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21011741,,,32.0,,25001458,1441876023.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-09-10 09:07:12.214298,60032.0,2760839,vcf,7.0
,,2015-09-10 09:10:52.550445,slurm_normal,1441876278.0,0,,1.0,main_w1_handler1,2215219,10292581,False,,4577875.roundup,slurm,,132112168.0,corral-repl,,,"""allele_count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21003581,,,32.0,,25001458,1441876272.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-09-10 09:11:23.614437,60032.0,11699961,vcf,6.0
,,2015-09-10 09:52:31.568514,slurm_normal,1441878775.0,0,,1.0,main_w2_handler0,2215219,10292799,False,,4578071.roundup,slurm,,132112168.0,corral-repl,,,"""allele_count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21067781,,,32.0,,25001458,1441878770.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-09-10 09:52:57.878074,60032.0,13238092,vcf,5.0
,,2015-09-10 12:55:12.214004,slurm_normal,1441889753.0,0,,1.0,main_w1_handler2,2215219,10293696,False,,4578935.roundup,slurm,,132112168.0,corral-repl,,,"""ratio""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21068919,,,32.0,,25001458,1441889741.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-09-10 12:55:58.838262,60032.0,28534476,vcf,12.0
,,2015-09-10 09:11:30.488546,slurm_normal,1441876325.0,0,,1.0,main_w1_handler0,2215219,10292586,False,,4577881.roundup,slurm,,132112168.0,corral-repl,,,"""allele_count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20999701,,,32.0,,25001458,1441876319.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-09-10 09:12:07.152268,60032.0,22608185,vcf,6.0
,,2015-09-10 09:12:17.687564,slurm_normal,1441876375.0,0,,1.0,main_w1_handler0,2215219,10292592,False,,4577886.roundup,slurm,,132112168.0,corral-repl,,,"""allele_count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20995084,,,32.0,,25001458,1441876358.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-09-10 09:12:59.042384,60032.0,102641363,vcf,17.0
,,2015-09-10 09:11:54.390800,slurm_normal,1441876356.0,0,,1.0,main_w1_handler2,2215219,10292590,False,,4577883.roundup,slurm,,132112168.0,corral-repl,,,"""count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20995084,,,32.0,,25001458,1441876339.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-09-10 09:12:38.846417,60032.0,102641363,vcf,17.0
,,2015-09-10 09:51:09.971105,slurm_normal,1441878697.0,0,,1.0,main_w1_handler1,2215219,10292788,False,,4578060.roundup,slurm,,132112168.0,corral-repl,,,"""count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21067766,,,32.0,,25001458,1441878691.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-09-10 09:51:40.971778,60032.0,14662923,vcf,6.0
,,2015-09-10 09:54:28.976001,slurm_normal,1441878896.0,0,,1.0,main_w1_handler0,2215219,10292811,False,,4578083.roundup,slurm,,132112168.0,corral-repl,,,"""allele_count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21067790,,,32.0,,25001458,1441878892.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-09-10 09:54:59.206180,60032.0,8847361,vcf,4.0
,,2015-09-10 09:57:35.784419,slurm_normal,1441879077.0,0,,1.0,main_w1_handler2,2215219,10292831,False,,4578104.roundup,slurm,,132112168.0,corral-repl,,,"""count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21067912,,,32.0,,25001458,1441879070.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-09-10 09:57:59.274091,60032.0,26233606,vcf,7.0
,,2015-09-10 09:51:34.998306,slurm_normal,1441878721.0,0,,1.0,main_w1_handler2,2215219,10292790,False,,4578062.roundup,slurm,,132112168.0,corral-repl,,,"""ratio""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21067766,,,32.0,,25001458,1441878715.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-09-10 09:52:04.642947,60032.0,14662923,vcf,6.0
,,2015-09-10 11:00:28.246833,slurm_normal,1441882861.0,0,,1.0,main_w1_handler1,2215219,10293141,False,,4578411.roundup,slurm,,132112168.0,corral-repl,,,"""count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21068227,,,32.0,,25001458,1441882857.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-09-10 11:01:07.351666,60032.0,2014112,vcf,4.0
,,2015-09-10 09:55:37.546337,slurm_normal,1441878966.0,0,,1.0,main_w1_handler1,2215219,10292814,False,,4578086.roundup,slurm,,132112168.0,corral-repl,,,"""ratio""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21067797,,,32.0,,25001458,1441878960.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-09-10 09:56:08.165717,60032.0,19017362,vcf,6.0
,,2015-09-10 09:55:47.664778,slurm_normal,1441878969.0,0,,1.0,main_w1_handler2,2215219,10292815,False,,4578087.roundup,slurm,,132112168.0,corral-repl,,,"""allele_count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21067797,,,32.0,,25001458,1441878963.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-09-10 09:56:12.723011,60032.0,19017362,vcf,6.0
,,2015-09-10 09:56:24.359054,slurm_normal,1441879012.0,0,,1.0,main_w1_handler0,2215219,10292824,False,,4578096.roundup,slurm,,132112168.0,corral-repl,,,"""allele_count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21067909,,,32.0,,25001458,1441879006.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-09-10 09:56:58.650144,60032.0,23956279,vcf,6.0
,,2015-09-10 11:00:36.025924,slurm_normal,1441882861.0,0,,1.0,main_w1_handler1,2215219,10293142,False,,4578412.roundup,slurm,,132112168.0,corral-repl,,,"""ratio""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21068227,,,32.0,,25001458,1441882857.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-09-10 11:01:08.113919,60032.0,2014112,vcf,4.0
,,2015-09-10 09:58:01.239405,slurm_normal,1441879108.0,0,,1.0,main_w1_handler1,2215219,10292837,False,,4578110.roundup,slurm,,132112168.0,corral-repl,,,"""allele_count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21067912,,,32.0,,25001458,1441879100.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-09-10 09:58:30.941559,60032.0,26233606,vcf,8.0
,,2015-09-10 09:57:47.897623,slurm_normal,1441879101.0,0,,1.0,main_w1_handler2,2215219,10292834,False,,4578108.roundup,slurm,,132112168.0,corral-repl,,,"""ratio""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21067912,,,32.0,,25001458,1441879093.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-09-10 09:58:24.300350,60032.0,26233606,vcf,8.0
,,2015-09-10 09:52:19.877813,slurm_normal,1441878760.0,0,,1.0,main_w1_handler2,2215219,10292797,False,,4578069.roundup,slurm,,132112168.0,corral-repl,,,"""ratio""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21067781,,,32.0,,25001458,1441878755.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-09-10 09:52:42.826337,60032.0,13238092,vcf,5.0
,,2015-09-10 09:54:16.681106,slurm_normal,1441878877.0,0,,1.0,main_w1_handler1,2215219,10292809,False,,4578081.roundup,slurm,,132112168.0,corral-repl,,,"""ratio""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21067790,,,32.0,,25001458,1441878871.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-09-10 09:54:40.361898,60032.0,8847361,vcf,6.0
,,2015-09-10 11:00:45.573288,slurm_normal,1441882874.0,0,,1.0,main_w1_handler0,2215219,10293144,False,,4578413.roundup,slurm,,132112168.0,corral-repl,,,"""allele_count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21068227,,,32.0,,25001458,1441882870.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-09-10 11:01:17.486087,60032.0,2014112,vcf,4.0
,,2015-09-10 09:55:25.933621,slurm_normal,1441878955.0,0,,1.0,main_w1_handler2,2215219,10292813,False,,4578085.roundup,slurm,,132112168.0,corral-repl,,,"""count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21067797,,,32.0,,25001458,1441878950.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-09-10 09:55:58.727002,60032.0,19017362,vcf,5.0
,,2015-09-10 09:59:28.315637,slurm_normal,1441879204.0,0,,1.0,main_w2_handler0,2215219,10292841,False,,4578114.roundup,slurm,,132112168.0,corral-repl,,,"""ratio""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21067921,,,32.0,,25001458,1441879181.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-09-10 10:00:06.187960,60032.0,24830691,vcf,23.0
,,2015-09-10 09:59:35.114723,slurm_normal,1441879204.0,0,,1.0,main_w1_handler1,2215219,10292844,False,,4578119.roundup,slurm,,132112168.0,corral-repl,,,"""allele_count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21067921,,,32.0,,25001458,1441879195.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-09-10 10:00:07.079526,60032.0,24830691,vcf,9.0
,,2015-09-10 12:55:03.537532,slurm_normal,1441889734.0,0,,1.0,main_w1_handler2,2215219,10293692,False,,4578930.roundup,slurm,,132112168.0,corral-repl,,,"""count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21068919,,,32.0,,25001458,1441889726.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-09-10 12:55:41.383084,60032.0,28534476,vcf,8.0
,,2015-09-10 12:55:20.607518,slurm_normal,1441889763.0,0,,1.0,main_w1_handler2,2215219,10293698,False,,4578937.roundup,slurm,,132112168.0,corral-repl,,,"""allele_count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21068919,,,32.0,,25001458,1441889756.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-09-10 12:56:06.897711,60032.0,28534476,vcf,7.0
,,2016-03-10 01:22:35.945972,slurm_normal,1457572979.0,0,,1.0,main_w2_handler1,2627396,12091306,False,,6315897.roundup,slurm,,132112168.0,corral-repl,,,"""count""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23771777,,,32.0,,28881863,1457572974.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2016-03-10 01:23:00.702040,78782.0,1695926,vcf,5.0
