chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,file,file_filetype,file_list,file_list_filetype,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.adv.alignments,parameters.adv.clip,parameters.adv.matepairDist,parameters.adv.maxID,parameters.adv.minID,parameters.adv.minlen,parameters.adv.readfilter,parameters.adv.region,parameters.adv.skip_technical,parameters.adv.split,parameters.adv.spotgroups,parameters.chromInfo,parameters.dbkey,parameters.file|__identifier__,parameters.input.__current_case__,parameters.input.accession,parameters.input.file.values,parameters.input.file_list.values,parameters.input.input_select,parameters.outputformat,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-03-20 04:35:17.337926,slurm_normal,1489986701.0,0,,,,,1.0,main_w3_handler0,3037841,15339679,False,,9479274.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,SRR1554538,,,accession_number,"""fastqsanger""",32.0,,36716584.0,1489984520.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.0,2.8.0,,2017-03-20 05:11:43.202101,83348.0,2181.0
,,2017-03-20 04:35:37.168186,slurm_normal,1489989065.0,0,,,,,1.0,main_w3_handler1,3037841,15339680,False,,9479343.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,SRR2071349,,,accession_number,"""fastqsanger""",32.0,,36716584.0,1489985895.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.0,2.8.0,,2017-03-20 05:51:06.635579,83348.0,3170.0
,,2017-03-20 04:40:02.024377,slurm_normal,1489992082.0,0,,,,,1.0,main_w3_handler0,3037841,15339692,False,,9479723.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,SRR2071379,,,accession_number,"""fastqsanger""",32.0,,36716584.0,1489990746.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.0,2.8.0,,2017-03-20 06:41:27.925954,83348.0,1336.0
,,2017-02-24 05:22:40.995497,slurm_normal,1487913886.0,0,264257807.0,sra,,,1.0,main_w3_handler1,3008589,15126583,False,,9280501.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,1,,"[{'src': 'hda', 'id': 28492217}]",,file,"""fastqsanger""",32.0,,36258740.0,1487913765.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.0,2.8.0,,2017-02-24 05:24:49.910049,95136.0,121.0
,,2017-02-24 05:22:41.796096,slurm_normal,1487913900.0,0,230755991.0,sra,,,1.0,main_w4_handler0,3008589,15126585,False,,9280502.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,1,,"[{'src': 'hda', 'id': 28492225}]",,file,"""fastqsanger""",32.0,,36258740.0,1487913765.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.0,2.8.0,,2017-02-24 05:25:01.497311,95136.0,135.0
,,2017-02-24 05:22:42.339005,slurm_normal,1487913991.0,0,243345480.0,sra,,,1.0,main_w4_handler0,3008589,15126586,False,,9280508.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,1,,"[{'src': 'hda', 'id': 28492226}]",,file,"""fastqsanger""",32.0,,36258740.0,1487913877.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.0,2.8.0,,2017-02-24 05:26:34.243736,95136.0,114.0
,,2017-02-24 05:22:40.573197,slurm_normal,1487914028.0,0,244845332.0,sra,,,1.0,main_w4_handler0,3008589,15126582,False,,9280500.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,1,,"[{'src': 'hda', 'id': 28492215}]",,file,"""fastqsanger""",32.0,,36258740.0,1487913769.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.0,2.8.0,,2017-02-24 05:27:10.576823,95136.0,259.0
,,2017-02-24 07:53:43.954957,slurm_normal,1487926674.0,0,1319919273.0,sra,,,1.0,main_w3_handler0,3008597,15127271,False,,9281320.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,1,,"[{'src': 'hda', 'id': 28493566}]",,file,"""fastqsanger""",32.0,,36258966.0,1487926420.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.0,2.8.0,,2017-02-24 08:57:56.573506,95136.0,254.0
,,2017-02-24 05:22:50.284063,slurm_normal,1487916095.0,0,153498561.0,sra,,,1.0,main_w3_handler1,3008589,15126608,False,,9280676.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,1,,"[{'src': 'hda', 'id': 28492338}]",,file,"""fastqsanger""",32.0,,36258740.0,1487915979.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.0,2.8.0,,2017-02-24 06:01:37.268739,95136.0,116.0
,,2017-02-24 05:22:51.177488,slurm_normal,1487916783.0,0,228130039.0,sra,,,1.0,main_w3_handler1,3008589,15126610,False,,9280699.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,1,,"[{'src': 'hda', 'id': 28492340}]",,file,"""fastqsanger""",32.0,,36258740.0,1487916652.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.0,2.8.0,,2017-02-24 06:13:05.460760,95136.0,131.0
,,2017-02-24 05:22:54.322444,slurm_normal,1487917597.0,0,132581018.0,sra,,,1.0,main_w3_handler1,3008589,15126620,False,,9280718.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,1,,"[{'src': 'hda', 'id': 28492376}]",,file,"""fastqsanger""",32.0,,36258740.0,1487916829.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.0,2.8.0,,2017-02-24 06:26:40.817231,95136.0,768.0
,,2017-02-24 05:22:53.867949,slurm_normal,1487916878.0,0,156091732.0,sra,,,1.0,main_w4_handler1,3008589,15126618,False,,9280679.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,1,,"[{'src': 'hda', 'id': 28492374}]",,file,"""fastqsanger""",32.0,,36258740.0,1487915982.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.0,2.8.0,,2017-02-24 06:14:40.623141,95136.0,896.0
,,2017-02-24 05:22:46.995915,slurm_normal,1487914230.0,0,198162474.0,sra,,,1.0,main_w4_handler0,3008589,15126599,False,,9280525.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,1,,"[{'src': 'hda', 'id': 28492325}]",,file,"""fastqsanger""",32.0,,36258740.0,1487914100.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.0,2.8.0,,2017-02-24 05:30:33.238646,95136.0,130.0
,,2017-02-24 05:22:48.173297,slurm_normal,1487914308.0,0,185274649.0,sra,,,1.0,main_w4_handler0,3008589,15126602,False,,9280533.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,1,,"[{'src': 'hda', 'id': 28492330}]",,file,"""fastqsanger""",32.0,,36258740.0,1487914169.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.0,2.8.0,,2017-02-24 05:31:51.645124,95136.0,139.0
,,2017-02-24 05:22:46.242826,slurm_normal,1487914316.0,0,169649443.0,sra,,,1.0,main_w3_handler0,3008589,15126597,False,,9280532.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,1,,"[{'src': 'hda', 'id': 28492317}]",,file,"""fastqsanger""",32.0,,36258740.0,1487914169.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.0,2.8.0,,2017-02-24 05:31:57.253090,95136.0,147.0
,,2017-02-24 05:22:50.706243,slurm_normal,1487914529.0,0,220312114.0,sra,,,1.0,main_w4_handler1,3008589,15126609,False,,9280563.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,1,,"[{'src': 'hda', 'id': 28492339}]",,file,"""fastqsanger""",32.0,,36258740.0,1487914385.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.0,2.8.0,,2017-02-24 05:35:32.069198,95136.0,144.0
,,2017-02-24 05:22:45.066155,slurm_normal,1487914346.0,0,185352261.0,sra,,,1.0,main_w4_handler1,3008589,15126594,False,,9280538.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,1,,"[{'src': 'hda', 'id': 28492281}]",,file,"""fastqsanger""",32.0,,36258740.0,1487914235.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.0,2.8.0,,2017-02-24 05:32:28.362079,95136.0,111.0
,,2017-02-24 05:22:43.112437,slurm_normal,1487914707.0,0,170012383.0,sra,,,1.0,main_w3_handler1,3008589,15126588,False,,9280583.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,1,,"[{'src': 'hda', 'id': 28492233}]",,file,"""fastqsanger""",32.0,,36258740.0,1487914539.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.0,2.8.0,,2017-02-24 05:38:28.911754,95136.0,168.0
,,2017-02-24 05:22:44.633771,slurm_normal,1487914451.0,0,211155772.0,sra,,,1.0,main_w4_handler1,3008589,15126593,False,,9280550.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,1,,"[{'src': 'hda', 'id': 28492280}]",,file,"""fastqsanger""",32.0,,36258740.0,1487914319.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.0,2.8.0,,2017-02-24 05:34:15.056734,95136.0,132.0
,,2017-02-24 05:22:46.588190,slurm_normal,1487914533.0,0,195302529.0,sra,,,1.0,main_w3_handler0,3008589,15126598,False,,9280555.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,1,,"[{'src': 'hda', 'id': 28492318}]",,file,"""fastqsanger""",32.0,,36258740.0,1487914353.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.0,2.8.0,,2017-02-24 05:35:34.192826,95136.0,180.0
,,2017-02-24 05:22:47.431710,slurm_normal,1487915331.0,0,187138473.0,sra,,,1.0,main_w3_handler1,3008589,15126600,False,,9280634.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,1,,"[{'src': 'hda', 'id': 28492326}]",,file,"""fastqsanger""",32.0,,36258740.0,1487915218.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.0,2.8.0,,2017-02-24 05:48:54.242737,95136.0,113.0
,,2017-02-24 05:22:52.062381,slurm_normal,1487915104.0,0,120938195.0,sra,,,1.0,main_w4_handler0,3008589,15126612,False,,9280562.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,1,,"[{'src': 'hda', 'id': 28492358}]",,file,"""fastqsanger""",32.0,,36258740.0,1487914385.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.0,2.8.0,,2017-02-24 05:45:06.098246,95136.0,719.0
,,2017-02-24 05:22:48.921402,slurm_normal,1487915643.0,0,173834629.0,sra,,,1.0,main_w3_handler1,3008589,15126604,False,,9280656.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,1,,"[{'src': 'hda', 'id': 28492332}]",,file,"""fastqsanger""",32.0,,36258740.0,1487915526.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.0,2.8.0,,2017-02-24 05:54:05.434407,95136.0,117.0
,,2017-02-24 05:22:53.580579,slurm_normal,1487915333.0,0,153022233.0,sra,,,1.0,main_w4_handler0,3008589,15126617,False,,9280584.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,1,,"[{'src': 'hda', 'id': 28492364}]",,file,"""fastqsanger""",32.0,,36258740.0,1487914537.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.0,2.8.0,,2017-02-24 05:48:57.126851,95136.0,796.0
,,2017-03-20 04:36:15.792676,slurm_normal,1489991909.0,0,,,,,1.0,main_w3_handler0,3037841,15339682,False,,9479721.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,SRR2071352,,,accession_number,"""fastqsanger""",32.0,,36716584.0,1489990743.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.0,2.8.0,,2017-03-20 06:38:33.067077,83348.0,1166.0
,,2017-03-20 07:13:07.603058,slurm_normal,1489995375.0,0,,,,,1.0,main_w4_handler1,3037841,15340406,False,,9479963.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,SRR1554535,,,accession_number,"""fastqsanger""",32.0,,36717550.0,1489993990.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.0,2.8.0,,2017-03-20 07:36:18.081462,83348.0,1385.0
,,2017-03-20 07:13:51.647432,slurm_normal,1489995413.0,0,,,,,1.0,main_w3_handler0,3037841,15340411,False,,9479967.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,SRR1554539,,,accession_number,"""fastqsanger""",32.0,,36717550.0,1489994036.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.0,2.8.0,,2017-03-20 07:36:55.484972,83348.0,1377.0
,,2017-02-24 05:22:54.761066,slurm_normal,1487915596.0,0,140193777.0,sra,,,1.0,main_w3_handler0,3008589,15126622,False,,9280604.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,1,,"[{'src': 'hda', 'id': 28492381}]",,file,"""fastqsanger""",32.0,,36258740.0,1487914711.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.0,2.8.0,,2017-02-24 05:53:16.909150,95136.0,885.0
,,2017-02-24 05:22:54.074670,slurm_normal,1487916014.0,0,130157292.0,sra,,,1.0,main_w4_handler0,3008589,15126619,False,,9280635.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,1,,"[{'src': 'hda', 'id': 28492375}]",,file,"""fastqsanger""",32.0,,36258740.0,1487915220.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.0,2.8.0,,2017-02-24 06:00:17.843872,95136.0,794.0
,,2017-02-24 05:22:53.171000,slurm_normal,1487916490.0,0,163954172.0,sra,,,1.0,main_w4_handler1,3008589,15126616,False,,9280670.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,1,,"[{'src': 'hda', 'id': 28492363}]",,file,"""fastqsanger""",32.0,,36258740.0,1487915709.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.0,2.8.0,,2017-02-24 06:08:14.087444,95136.0,781.0
,,2017-05-29 20:44:44.546984,slurm_normal,1496091204.0,0,,,,,1.0,main_w4_handler1,3106181,15963200,False,,10059887.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,SRR1964979,,,accession_number,"""fastqsanger""",32.0,,38292696.0,1496090699.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.0,2.8.0,,2017-05-29 20:53:28.193613,80700.0,505.0
,,2017-02-24 07:53:42.021880,slurm_normal,1487924288.0,0,1868852230.0,sra,,,1.0,main_w4_handler0,3008597,15127265,False,,9281146.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,1,,"[{'src': 'hda', 'id': 28493051}]",,file,"""fastqsanger""",32.0,,36258966.0,1487923926.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.0,2.8.0,,2017-02-24 08:18:11.119671,95136.0,362.0
,,2017-02-24 07:53:32.651131,slurm_normal,1487923346.0,0,1993987126.0,sra,,,1.0,main_w4_handler1,3008597,15127238,False,,9281079.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,1,,"[{'src': 'hda', 'id': 28492448}]",,file,"""fastqsanger""",32.0,,36258966.0,1487922818.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.0,2.8.0,,2017-02-24 08:02:29.503375,95136.0,528.0
,,2017-02-24 07:53:39.149325,slurm_normal,1487925735.0,0,3359540629.0,sra,,,1.0,main_w3_handler0,3008597,15127257,False,,9281226.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,1,,"[{'src': 'hda', 'id': 28493037}]",,file,"""fastqsanger""",32.0,,36258966.0,1487925254.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.0,2.8.0,,2017-02-24 08:42:19.117278,95136.0,481.0
,,2017-02-24 07:53:41.067889,slurm_normal,1487926010.0,0,2244384871.0,sra,,,1.0,main_w3_handler0,3008597,15127262,False,,9281279.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,1,,"[{'src': 'hda', 'id': 28493048}]",,file,"""fastqsanger""",32.0,,36258966.0,1487925786.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.0,2.8.0,,2017-02-24 08:46:51.433189,95136.0,224.0
,,2017-02-24 07:53:36.114998,slurm_normal,1487926674.0,0,1742803995.0,sra,,,1.0,main_w4_handler1,3008597,15127249,False,,9281319.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,1,,"[{'src': 'hda', 'id': 28493025}]",,file,"""fastqsanger""",32.0,,36258966.0,1487926420.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.0,2.8.0,,2017-02-24 08:57:55.583475,95136.0,254.0
,,2017-02-24 05:22:52.784938,slurm_normal,1487915123.0,0,120379926.0,sra,,,1.0,main_w3_handler1,3008589,15126615,False,,9280557.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,1,,"[{'src': 'hda', 'id': 28492360}]",,file,"""fastqsanger""",32.0,,36258740.0,1487914361.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.0,2.8.0,,2017-02-24 05:45:26.628244,95136.0,762.0
,,2017-02-24 05:22:55.659365,slurm_normal,1487915214.0,0,174761803.0,sra,,,1.0,main_w3_handler0,3008589,15126624,False,,9280628.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,1,,"[{'src': 'hda', 'id': 28492383}]",,file,"""fastqsanger""",32.0,,36258740.0,1487915107.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.0,2.8.0,,2017-02-24 05:46:55.869819,95136.0,107.0
