chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input_file,input_file_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input_file,parameters.input_file.values,parameters.mask_type,parameters.quality_score,parameters.score_comparison,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-03-21 08:52:48.198561,slurm_normal,1490086376.0,0,1.0,main_w3_handler1,3030975,15351077,False,,1095621,fastqsanger,9490511.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28853880}]","""N""","""37""","""lt""",32.0,,36302619.0,1490086372.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2017-03-21 08:52:58.057647,,4.0
,,2017-03-21 08:58:04.262569,slurm_normal,1490086693.0,0,1.0,main_w3_handler1,3030975,15351262,False,,2359165,fastqsanger,9490557.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28854649}]","""N""","""37""","""lt""",32.0,,36302619.0,1490086688.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2017-03-21 08:58:15.766608,,5.0
,,2017-03-21 09:08:05.410674,slurm_normal,1490087293.0,0,1.0,main_w4_handler0,3030975,15351313,False,,2359165,fastqsanger,9490703.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28854649}]","""N""","""38""","""lt""",32.0,,36302619.0,1490087289.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2017-03-21 09:08:15.040172,,4.0
,,2017-03-21 09:19:22.191919,slurm_normal,1490088092.0,0,1.0,main_w4_handler0,3030975,15351389,False,,2359165,fastqsanger,9490795.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28854649}]","""N""","""39""","""lt""",32.0,,36302619.0,1490088084.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2017-03-21 09:23:04.852210,,8.0
,,2017-03-21 10:40:31.210598,slurm_normal,1490092841.0,0,1.0,main_w3_handler1,3030975,15352070,False,,6705464,fastqsanger,9491538.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28855866}]","""N""","""38""","""lt""",32.0,,36302619.0,1490092834.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2017-03-21 10:40:43.124916,,7.0
,,2017-03-21 10:40:11.325773,slurm_normal,1490092821.0,0,1.0,main_w3_handler0,3030975,15352065,False,,6705464,fastqsanger,9491534.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28855866}]","""N""","""37""","""lt""",32.0,,36302619.0,1490092815.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2017-03-21 10:40:25.045272,,6.0
,,2017-03-21 10:53:31.772840,slurm_normal,1490093624.0,0,1.0,main_w3_handler1,3030975,15352219,False,,6705464,fastqsanger,9491689.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28855866}]","""N""","""39""","""lt""",32.0,,36302619.0,1490093617.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2017-03-21 10:53:46.796077,,7.0
,,2017-05-30 14:31:35.934690,slurm_normal,1496154720.0,0,1.0,main_w3_handler1,3083849,15968971,False,,2203378,fastqsanger,10065685.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce6.len""","""ce6""",,"[{'src': 'hda', 'id': 29328942}]","""N""","""30""","""le""",32.0,,37535463.0,1496154715.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2017-05-30 14:32:02.516746,17354.0,5.0
,,2017-05-30 14:33:47.351342,slurm_normal,1496154849.0,0,1.0,main_w4_handler1,3113503,15968989,False,,1071689,fastqsanger,10065711.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29817784}]","""N""","""30""","""le""",32.0,,38308558.0,1496154845.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2017-05-30 14:34:12.364630,105997.0,4.0
,,2016-11-15 18:09:02.766872,slurm_normal,1479233644.0,0,1.0,main_w3_handler1,2892525,14347175,False,,666113159,fastqsanger,8553239.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b538e156fce764df93'}]","""N""","""20""","""le""",32.0,,34238621.0,1479233346.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2016-11-15 18:14:07.090257,94328.0,298.0
,,2017-05-30 14:30:54.709925,slurm_normal,1496154671.0,0,1.0,main_w3_handler0,3083849,15968965,False,,2203378,fastqsanger,10065676.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce6.len""","""ce6""",,"[{'src': 'hda', 'id': 29328942}]","""N""","""0""","""le""",32.0,,37535463.0,1496154667.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2017-05-30 14:31:13.578713,17354.0,4.0
,,2017-05-30 14:41:06.467314,slurm_normal,1496155285.0,0,1.0,main_w4_handler1,3113593,15969102,False,,2203378,fastqsanger,10065829.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",,"[{'src': 'hda', 'id': 29817943}]","""N""","""30""","""le""",32.0,,38308131.0,1496155281.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2017-05-30 14:41:26.697567,106007.0,4.0
,,2016-11-20 04:47:48.823036,slurm_normal,1479617642.0,0,1.0,main_w3_handler1,2900590,14388412,False,,1011318804,fastqsanger,8594245.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b535982ad083df06cc'}]","""N""","""0""","""le""",32.0,,34328952.0,1479617271.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2016-11-20 04:54:03.509665,95287.0,371.0
,,2016-11-20 05:17:51.847222,slurm_normal,1479619389.0,0,1.0,main_w3_handler1,2900590,14388500,False,,870672474,fastqsanger,8594338.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56fe9f0aab95f893c'}]","""N""","""0""","""le""",32.0,,34328952.0,1479619074.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2016-11-20 05:23:10.848694,95287.0,315.0
,,2016-11-20 05:52:27.488017,slurm_normal,1479621473.0,0,1.0,main_w4_handler1,2900590,14388561,False,,870672474,fastqsanger,8594395.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56fe9f0aab95f893c'}]","""N""","""30""","""le""",32.0,,34328952.0,1479621156.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2016-11-20 05:57:56.062403,95287.0,317.0
,,2017-03-01 10:09:33.931186,slurm_normal,1488362984.0,0,1.0,main_w4_handler1,3011809,15176689,False,,6734507,fastqsanger,9327277.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28568110}]","""lowercase""","""30""","""le""",32.0,,36302619.0,1488362978.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2017-03-01 10:09:45.798367,,6.0
,,2017-07-10 11:38:33.431741,slurm_normal,1499686752.0,0,1.0,main_w3_handler0,3187501,16297188,False,,26781892,fastqsanger,10365817.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30367961}]","""N""","""38""","""lt""",32.0,,38383888.0,1499686739.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2017-07-10 11:39:13.109044,,13.0
,,2017-03-01 07:33:35.112828,slurm_normal,1488353685.0,0,1.0,main_w4_handler1,3011809,15175604,False,,118393317,fastqsanger,9326233.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28566642}]","""N""","""35""","""le""",32.0,,36302619.0,1488353617.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2017-03-01 07:34:46.789825,,68.0
,,2017-07-10 11:44:32.247875,slurm_normal,1499687103.0,0,1.0,main_w3_handler0,3187501,16297230,False,,26781892,fastqsanger,10365854.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30367961}]","""N""","""38""","""lt""",32.0,,38383888.0,1499687089.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2017-07-10 11:45:06.048750,,14.0
,,2017-03-01 08:15:50.477786,slurm_normal,1488356167.0,0,1.0,main_w3_handler1,3011809,15175801,False,,27676550,fastqsanger,9326425.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28566962}]","""N""","""35""","""le""",32.0,,36302619.0,1488356153.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2017-03-01 08:16:10.405132,,14.0
,,2016-11-29 07:45:50.698858,slurm_normal,1480406470.0,0,1.0,main_w3_handler1,2906495,14442058,False,,1120018939,fastqsanger,8639567.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27427283}]","""N""","""0""","""le""",32.0,,34500815.0,1480405963.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2016-11-29 08:01:12.972618,95676.0,507.0
,,2016-11-29 07:45:50.395825,slurm_normal,1480406440.0,0,1.0,main_w4_handler0,2906495,14442057,False,,1119899237,fastqsanger,8639568.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27427282}]","""N""","""0""","""le""",32.0,,34500815.0,1480405962.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2016-11-29 08:00:42.260065,95676.0,478.0
,,2016-11-29 07:45:51.679383,slurm_normal,1480406570.0,0,1.0,main_w4_handler0,2906495,14442060,False,,1053648783,fastqsanger,8639600.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27428197}]","""N""","""0""","""le""",32.0,,34500815.0,1480406147.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2016-11-29 08:02:55.467720,95676.0,423.0
,,2017-03-01 10:10:08.555564,slurm_normal,1488363018.0,0,1.0,main_w4_handler0,3011809,15176692,False,,6734507,fastqsanger,9327282.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28568171}]","""N""","""35""","""le""",32.0,,36302619.0,1488363011.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2017-03-01 10:10:20.577165,,7.0
,,2017-03-01 10:01:05.815325,slurm_normal,1488362476.0,0,1.0,main_w3_handler1,3011809,15176629,False,,6734507,fastqsanger,9327217.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28568104}]","""N""","""30""","""le""",32.0,,36302619.0,1488362469.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2017-03-01 10:01:19.327528,,7.0
,,2017-03-01 10:20:57.310195,slurm_normal,1488363670.0,0,1.0,main_w3_handler0,3011809,15176767,False,,16635545,fastqsanger,9327352.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28568292}]","""N""","""30""","""le""",32.0,,36302619.0,1488363660.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2017-03-01 10:21:13.299105,,10.0
,,2017-03-01 10:21:38.127801,slurm_normal,1488363713.0,0,1.0,main_w3_handler1,3011809,15176775,False,,16635545,fastqsanger,9327364.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28568292}]","""N""","""35""","""le""",32.0,,36302619.0,1488363702.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2017-03-01 10:21:54.732645,,11.0
,,2017-06-19 04:20:02.507969,slurm_normal,1497846055.0,0,1.0,main_w3_handler0,3162139,16128729,False,,213120,fastqsanger,10209214.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30074491}]","""N""","""38""","""lt""",32.0,,38383888.0,1497846052.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2017-06-19 04:20:56.290777,,3.0
,,2016-12-09 16:13:37.832235,slurm_normal,1481300396.0,0,1.0,main_w3_handler1,2854963,14531969,False,,1011318804,fastqsanger,8714761.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27550087}]","""N""","""0""","""le""",32.0,,33690906.0,1481300020.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2016-12-09 16:19:58.342224,92231.0,376.0
,,2016-12-12 16:17:04.645741,slurm_normal,1481559628.0,0,1.0,main_w3_handler1,2854963,14553191,False,,595652589,fastqsanger,8733490.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27597666}]","""N""","""0""","""le""",32.0,,33690906.0,1481559427.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2016-12-12 16:20:29.451383,92231.0,201.0
,,2016-12-13 04:27:44.200898,slurm_normal,1481603372.0,0,1.0,main_w3_handler1,2928209,14560674,False,,90452552,fastqsanger,8739993.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27610062}]","""N""","""0""","""le""",32.0,,34816384.0,1481603336.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2016-12-13 04:29:34.100840,,36.0
,,2017-01-21 20:25:26.122241,slurm_normal,1485030344.0,0,1.0,main_w3_handler1,2959078,14837051,False,,0,fastqsanger,8997406.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28029718}]","""N""","""0""","""le""",32.0,,35515556.0,1485030340.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2017-01-21 20:25:47.928674,98502.0,4.0
,,2017-01-21 20:25:27.551405,slurm_normal,1485030354.0,0,1.0,main_w4_handler1,2959078,14837055,False,,0,fastqsanger,8997409.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 28029722}]","""N""","""0""","""le""",32.0,,35515556.0,1485030351.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2017-01-21 20:25:55.313633,98502.0,3.0
,,2017-01-21 20:25:28.499574,slurm_normal,1485030357.0,0,1.0,main_w4_handler1,2959078,14837056,False,,0,fastqsanger,8997410.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 28029723}]","""N""","""0""","""le""",32.0,,35515556.0,1485030354.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2017-01-21 20:26:00.191283,98502.0,3.0
,,2016-12-16 16:08:27.780718,slurm_normal,1481904550.0,0,1.0,main_w4_handler1,2932232,14594172,False,,98525054,fastqsanger,8772611.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27662719}]","""N""","""30""","""le""",32.0,,34894166.0,1481904511.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2016-12-16 16:09:13.143077,96991.0,39.0
,,2016-12-15 23:45:24.765317,slurm_normal,1481845571.0,0,1.0,main_w4_handler1,2931647,14588914,False,,100448823,fastqsanger,8767722.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27654069}]","""N""","""30""","""le""",32.0,,34878894.0,1481845528.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2016-12-15 23:46:13.214301,,43.0
,,2017-01-21 20:25:25.444176,slurm_normal,1485031240.0,0,1.0,main_w4_handler1,2959078,14837050,False,,2534168237,fastqsanger,8997404.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28029717}]","""N""","""0""","""le""",32.0,,35515556.0,1485030340.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2017-01-21 20:40:41.554777,98502.0,900.0
