create_time,destination_id,end_epoch,exit_code,fasta,fasta_filetype,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.calc,parameters.chromInfo,parameters.countends,parameters.cutoff,parameters.dbkey,parameters.fasta.values,parameters.output,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-11-08 04:00:32.335574,slurm_normal,1510116494.0,0,16865895,fasta,,1.0,main_w3_handler1,3315882,17376608,False,,11437932,slurm,,132112168.0,corral-repl,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.2""","""?""","[{'src': 'hda', 'id': 32141700}]","""""",32.0,,40487806,1510113668.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_seqs/mothur_dist_seqs/1.36.1.0,1.36.1.0,,2017-11-08 04:48:40.985319,110860.0,2826.0
2017-11-17 05:37:36.218800,slurm_normal,1510897865.0,0,7323757,fasta,,1.0,main_w3_handler1,3318340,17488954,False,,11547144,slurm,,132112168.0,corral-repl,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.2""","""?""","[{'src': 'hda', 'id': 32356874}]","""""",32.0,,41242785,1510897064.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_seqs/mothur_dist_seqs/1.36.1.0,1.36.1.0,,2017-11-17 05:51:08.956418,113500.0,801.0
2017-11-18 13:06:07.189488,slurm_normal,1511010381.0,0,28312,fasta,,1.0,main_w3_handler0,3329759,17502187,False,,11562335,slurm,,132112168.0,corral-repl,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.2""","""?""","[{'src': 'hda', 'id': 32387243}]","""""",32.0,,42083511,1511010376.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_seqs/mothur_dist_seqs/1.36.1.0,1.36.1.0,,2017-11-18 13:06:26.957536,113498.0,5.0
2018-03-06 13:08:48.934731,slurm_normal,1520341746.0,0,28312,fasta,7680.0,1.0,main_w3_handler1,3443094,18623403,False,,12719748,slurm,,132112168.0,corral-repl,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.2""","""?""","[{'src': 'hda', 'id': 34237769}]","""""",32.0,,44368180,1520341739.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_seqs/mothur_dist_seqs/1.36.1.0,1.36.1.0,,2018-03-06 13:09:08.717464,122824.0,7.0
2018-01-12 12:38:47.342368,slurm_normal,1515760735.0,0,29518,fasta,,1.0,main_w4_handler0,3389937,18014742,False,,12092090,slurm,,132112168.0,corral-repl,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.2""","""?""","[{'src': 'hda', 'id': 33282925}]","""""",32.0,,43131654,1515760731.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_seqs/mothur_dist_seqs/1.36.1.0,1.36.1.0,,2018-01-12 12:38:57.871794,119708.0,4.0
2017-11-22 01:31:06.463023,slurm_normal,1511327394.0,0,68288765,fasta,,1.0,main_w3_handler1,3334181,17543385,False,,11602903,slurm,,132112168.0,corral-repl,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.2""","""?""","[{'src': 'hda', 'id': 32462682}]","""""",32.0,,42153845,1511314272.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_seqs/mothur_dist_seqs/1.36.1.0,1.36.1.0,,2017-11-22 05:09:55.786264,116275.0,13122.0
2018-01-12 16:24:39.636762,slurm_normal,1515774319.0,0,801828,fasta,,1.0,main_w4_handler0,3287353,18018375,False,,12095772,slurm,,132112168.0,corral-repl,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.2""","""?""","[{'src': 'hda', 'id': 33287236}]","""""",32.0,,43135597,1515774283.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_seqs/mothur_dist_seqs/1.36.1.0,1.36.1.0,,2018-01-12 16:25:22.596385,113659.0,36.0
2018-01-12 21:20:34.913584,slurm_normal,1515792043.0,0,170674,fasta,,1.0,main_w4_handler1,3390748,18022040,False,,12099507,slurm,,132112168.0,corral-repl,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.2""","""?""","[{'src': 'hda', 'id': 33294066}]","""""",32.0,,43135597,1515792037.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_seqs/mothur_dist_seqs/1.36.1.0,1.36.1.0,,2018-01-12 21:20:44.556730,113659.0,6.0
2018-01-12 17:09:04.557148,slurm_normal,1515776954.0,0,28312,fasta,,1.0,main_w4_handler0,3390534,18018955,False,,12096259,slurm,,132112168.0,corral-repl,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.2""","""?""","[{'src': 'hda', 'id': 33288710}]","""""",32.0,,43165624,1515776949.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_seqs/mothur_dist_seqs/1.36.1.0,1.36.1.0,,2018-01-12 17:09:16.588868,119655.0,5.0
2017-11-28 03:21:25.157518,slurm_normal,1511839296.0,0,28312,fasta,,1.0,main_w4_handler1,3307154,17613322,False,,11674072,slurm,,132112168.0,corral-repl,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.2""","""?""","[{'src': 'hda', 'id': 32234417}]","""""",32.0,,42295298,1511839291.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_seqs/mothur_dist_seqs/1.36.1.0,1.36.1.0,,2017-11-28 03:21:37.885210,114886.0,5.0
2017-11-30 12:45:39.880797,slurm_normal,1512046215.0,0,7214094,fasta,,1.0,main_w4_handler1,3346339,17649971,False,,11709054,slurm,,132112168.0,corral-repl,,"""onegap""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""0.03""","""?""","[{'src': 'hda', 'id': 32647060}]","""""",32.0,,42348910,1512045948.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_seqs/mothur_dist_seqs/1.36.1.0,1.36.1.0,,2017-11-30 12:50:16.529136,80831.0,267.0
2017-11-30 15:58:03.046469,slurm_normal,1512057561.0,0,309329,fasta,,1.0,main_w3_handler0,3318794,17651989,False,,11710717,slurm,,132112168.0,corral-repl,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.2""","""?""","[{'src': 'hda', 'id': 32650426}]","""""",32.0,,41894749,1512057554.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_seqs/mothur_dist_seqs/1.36.1.0,1.36.1.0,,2017-11-30 15:59:31.222703,60244.0,7.0
2017-12-01 00:44:31.920363,slurm_normal,1512089088.0,0,309329,fasta,,1.0,main_w3_handler0,3319159,17655131,False,,11715290,slurm,,132112168.0,corral-repl,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.2""","""?""","[{'src': 'hda', 'id': 32658952}]","""""",32.0,,42362407,1512089078.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_seqs/mothur_dist_seqs/1.36.1.0,1.36.1.0,,2017-12-01 00:44:49.549717,115851.0,10.0
2017-12-03 01:29:06.946479,slurm_normal,1512264559.0,0,28312,fasta,,1.0,main_w3_handler1,3350100,17678638,False,,11741313,slurm,,132112168.0,corral-repl,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.2""","""?""","[{'src': 'hda', 'id': 32697763}]","""""",32.0,,42410454,1512264555.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_seqs/mothur_dist_seqs/1.36.1.0,1.36.1.0,,2017-12-03 01:29:21.868416,117849.0,4.0
2017-12-04 13:57:29.174062,slurm_normal,1512395866.0,0,309329,fasta,,1.0,main_w3_handler0,3319110,17690302,False,,11754758,slurm,,132112168.0,corral-repl,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.2""","""?""","[{'src': 'hda', 'id': 32717457}]","""""",32.0,,41896477,1512395858.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_seqs/mothur_dist_seqs/1.36.1.0,1.36.1.0,,2017-12-04 13:57:48.735150,115849.0,8.0
2017-12-04 14:10:19.221524,slurm_normal,1512396640.0,0,309329,fasta,,1.0,main_w4_handler0,3319089,17690437,False,,11754891,slurm,,132112168.0,corral-repl,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.2""","""?""","[{'src': 'hda', 'id': 32717765}]","""""",32.0,,42399260,1512396633.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_seqs/mothur_dist_seqs/1.36.1.0,1.36.1.0,,2017-12-04 14:10:46.226695,115848.0,7.0
2017-12-04 18:34:25.302903,slurm_normal,1512412486.0,0,309329,fasta,,1.0,main_w4_handler0,3352709,17694079,False,,11757746,slurm,,132112168.0,corral-repl,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.2""","""?""","[{'src': 'hda', 'id': 32723543}]","""""",32.0,,42398764,1512412478.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_seqs/mothur_dist_seqs/1.36.1.0,1.36.1.0,,2017-12-04 18:34:47.778291,117102.0,8.0
2017-12-04 23:00:46.543306,slurm_normal,1512428544.0,0,309329,fasta,,1.0,main_w4_handler0,3352977,17696635,False,,11761005,slurm,,132112168.0,corral-repl,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.2""","""?""","[{'src': 'hda', 'id': 32727693}]","""""",32.0,,42457243,1512428475.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_seqs/mothur_dist_seqs/1.36.1.0,1.36.1.0,,2017-12-04 23:02:43.281270,115847.0,69.0
2017-12-05 14:05:23.456888,slurm_normal,1512482756.0,0,466916,fasta,,1.0,main_w3_handler0,3274927,17703495,False,,11767941,slurm,,132112168.0,corral-repl,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""""","""?""","[{'src': 'hda', 'id': 32738770}]","""""",32.0,,42421588,1512482748.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_seqs/mothur_dist_seqs/1.36.1.0,1.36.1.0,,2017-12-05 14:06:02.649664,112739.0,8.0
2017-12-05 13:40:35.507744,slurm_normal,1512481256.0,0,466916,fasta,,1.0,main_w4_handler0,3274927,17702446,False,,11767097,slurm,,132112168.0,corral-repl,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.03""","""?""","[{'src': 'hda', 'id': 32738770}]","""""",32.0,,42421588,1512481250.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_seqs/mothur_dist_seqs/1.36.1.0,1.36.1.0,,2017-12-05 13:40:58.856965,112739.0,6.0
2017-12-05 14:07:48.649503,slurm_normal,1512482889.0,0,466916,fasta,,1.0,main_w4_handler1,3274927,17703580,False,,11767992,slurm,,132112168.0,corral-repl,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""""","""?""","[{'src': 'hda', 'id': 32738770}]","""square""",32.0,,42421588,1512482881.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_seqs/mothur_dist_seqs/1.36.1.0,1.36.1.0,,2017-12-05 14:08:16.000376,112739.0,8.0
2017-12-05 14:39:06.405505,slurm_normal,1512484767.0,0,309329,fasta,,1.0,main_w4_handler1,3353880,17703951,False,,11768622,slurm,,132112168.0,corral-repl,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.2""","""?""","[{'src': 'hda', 'id': 32741290}]","""""",32.0,,42362412,1512484758.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_seqs/mothur_dist_seqs/1.36.1.0,1.36.1.0,,2017-12-05 14:39:30.405127,115853.0,9.0
2017-12-05 14:44:27.528186,slurm_normal,1512485089.0,0,309329,fasta,,1.0,main_w4_handler0,3353880,17704018,False,,11768733,slurm,,132112168.0,corral-repl,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.2""","""?""","[{'src': 'hda', 'id': 32741290}]","""""",32.0,,42362412,1512485082.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_seqs/mothur_dist_seqs/1.36.1.0,1.36.1.0,,2017-12-05 14:44:53.186216,115853.0,7.0
2017-12-05 14:56:36.981942,slurm_normal,1512485836.0,0,309329,fasta,,1.0,main_w4_handler1,3353880,17704236,False,,11768935,slurm,,132112168.0,corral-repl,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.2""","""?""","[{'src': 'hda', 'id': 32741563}]","""""",32.0,,42362412,1512485826.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_seqs/mothur_dist_seqs/1.36.1.0,1.36.1.0,,2017-12-05 14:57:25.804972,115853.0,10.0
2017-12-05 21:59:45.102504,slurm_normal,1512511211.0,0,309329,fasta,,1.0,main_w4_handler1,3319153,17710051,False,,11774826,slurm,,132112168.0,corral-repl,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.2""","""?""","[{'src': 'hda', 'id': 32755739}]","""""",32.0,,42481779,1512511203.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_seqs/mothur_dist_seqs/1.36.1.0,1.36.1.0,,2017-12-05 22:00:16.491450,115870.0,8.0
2017-12-06 08:01:58.952345,slurm_normal,1512547336.0,0,466916,fasta,,1.0,main_w3_handler1,3274927,17714533,False,,11779818,slurm,,132112168.0,corral-repl,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.03""","""?""","[{'src': 'hda', 'id': 32738770}]","""square""",32.0,,42421588,1512547329.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_seqs/mothur_dist_seqs/1.36.1.0,1.36.1.0,,2017-12-06 08:02:19.179214,112739.0,7.0
2017-12-06 09:07:30.731018,slurm_normal,1512551268.0,0,466916,fasta,,1.0,main_w4_handler0,3274927,17715101,False,,11780423,slurm,,132112168.0,corral-repl,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""""","""?""","[{'src': 'hda', 'id': 32738770}]","""square""",32.0,,42421588,1512551260.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_seqs/mothur_dist_seqs/1.36.1.0,1.36.1.0,,2017-12-06 09:07:50.713633,112739.0,8.0
2017-12-06 13:19:18.084276,slurm_normal,1512566389.0,0,309329,fasta,,1.0,main_w3_handler1,3319113,17718893,False,,11783872,slurm,,132112168.0,corral-repl,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.2""","""?""","[{'src': 'hda', 'id': 32769138}]","""""",32.0,,42494166,1512566379.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_seqs/mothur_dist_seqs/1.36.1.0,1.36.1.0,,2017-12-06 13:19:54.081210,115859.0,10.0
2017-12-06 16:27:01.367692,slurm_normal,1512577643.0,0,309329,fasta,,1.0,main_w3_handler0,3355722,17721770,False,,11787453,slurm,,132112168.0,corral-repl,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.2""","""?""","[{'src': 'hda', 'id': 32774274}]","""""",32.0,,42496355,1512577635.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_seqs/mothur_dist_seqs/1.36.1.0,1.36.1.0,,2017-12-06 16:27:29.617140,115852.0,8.0
2017-12-06 16:47:26.304961,slurm_normal,1512578861.0,0,309329,fasta,,1.0,main_w4_handler1,3319153,17721934,False,,11787675,slurm,,132112168.0,corral-repl,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.2""","""?""","[{'src': 'hda', 'id': 32774527}]","""""",32.0,,42481779,1512578852.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_seqs/mothur_dist_seqs/1.36.1.0,1.36.1.0,,2017-12-06 16:47:43.548039,115870.0,9.0
2017-12-06 22:28:31.182061,slurm_normal,1512599334.0,0,305543,fasta,,1.0,main_w4_handler1,3319558,17725331,False,,11791385,slurm,,132112168.0,corral-repl,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.2""","""?""","[{'src': 'hda', 'id': 32779707}]","""""",32.0,,41904029,1512599325.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_seqs/mothur_dist_seqs/1.36.1.0,1.36.1.0,,2017-12-06 22:28:59.031274,115896.0,9.0
2017-12-07 02:14:38.973874,slurm_normal,1512612896.0,0,309329,fasta,,1.0,main_w4_handler1,3319062,17727641,False,,11793812,slurm,,132112168.0,corral-repl,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.2""","""?""","[{'src': 'hda', 'id': 32783154}]","""""",32.0,,42504244,1512612888.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_seqs/mothur_dist_seqs/1.36.1.0,1.36.1.0,,2017-12-07 02:14:58.194808,115843.0,8.0
2017-12-07 02:52:12.395081,slurm_normal,1512615161.0,0,51625,fasta,,1.0,main_w3_handler0,3356250,17727967,False,,11794168,slurm,,132112168.0,corral-repl,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""""","""?""","[{'src': 'hda', 'id': 32782535}]","""""",32.0,,42504321,1512615151.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_seqs/mothur_dist_seqs/1.36.1.0,1.36.1.0,,2017-12-07 02:52:45.403559,,10.0
2018-01-17 14:34:42.802786,slurm_normal,1516199692.0,0,28312,fasta,,1.0,main_w3_handler1,3395242,18060710,False,,12138681,slurm,,132112168.0,corral-repl,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.2""","""?""","[{'src': 'hda', 'id': 33351587}]","""""",32.0,,43244112,1516199687.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_seqs/mothur_dist_seqs/1.36.1.0,1.36.1.0,,2018-01-17 14:34:54.045503,120071.0,5.0
2018-03-07 04:14:39.443569,slurm_normal,1520396089.0,0,2885,fasta,7680.0,1.0,main_w3_handler0,3454614,18634052,False,,12730515,slurm,,132112168.0,corral-repl,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.2""","""?""","[{'src': 'hda', 'id': 34256696}]","""""",32.0,,44392393,1520396086.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_seqs/mothur_dist_seqs/1.36.1.0,1.36.1.0,,2018-03-07 04:14:51.453021,,3.0
2017-12-07 18:24:28.432125,slurm_normal,1512671087.0,0,309329,fasta,,1.0,main_w3_handler1,3319106,17739103,False,,11805387,slurm,,132112168.0,corral-repl,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.2""","""?""","[{'src': 'hda', 'id': 32803617}]","""""",32.0,,42519248,1512671079.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_seqs/mothur_dist_seqs/1.36.1.0,1.36.1.0,,2017-12-07 18:24:49.139427,115856.0,8.0
2017-12-07 19:01:12.357220,slurm_normal,1512673289.0,0,309329,fasta,,1.0,main_w3_handler0,3357270,17739553,False,,11805796,slurm,,132112168.0,corral-repl,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.2""","""?""","[{'src': 'hda', 'id': 32804226}]","""""",32.0,,42517497,1512673281.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_seqs/mothur_dist_seqs/1.36.1.0,1.36.1.0,,2017-12-07 19:01:32.558483,115868.0,8.0
2017-12-09 03:58:00.835708,slurm_normal,1512791897.0,0,3806,fasta,,1.0,main_w4_handler1,3356250,17753530,False,,11820951,slurm,,132112168.0,corral-repl,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.1""","""?""","[{'src': 'hda', 'id': 32827622}]","""square""",32.0,,42504321,1512791893.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_seqs/mothur_dist_seqs/1.36.1.0,1.36.1.0,,2017-12-09 03:58:19.819151,,4.0
2017-12-11 16:21:55.673402,slurm_normal,1513009332.0,0,308954,fasta,,1.0,main_w3_handler0,3319111,17773966,False,,11842909,slurm,,132112168.0,corral-repl,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.2""","""?""","[{'src': 'hda', 'id': 32860903}]","""""",32.0,,42515270,1513009323.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_seqs/mothur_dist_seqs/1.36.1.0,1.36.1.0,,2017-12-11 16:22:14.669508,115858.0,9.0
