create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile1,inputFile1_filetype,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.add_mate_cigar,parameters.assume_sorted,parameters.chromInfo,parameters.dbkey,parameters.inputFile.values,parameters.validation_stringency,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-11-02 00:04:19.086908,slurm_normal,1509583116.0,0,,1.0,main_w4_handler0,3306494,17292374,False,,4796454283,4796454283,sam,sam,11354652,slurm,,132112168.0,corral-repl,,"""52976a10bf6111e786e5005056ba2773""","""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32013605}]","""LENIENT""",32.0,,,1509582472.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2017-11-02 00:38:41.736392,114535,644.0
2017-11-01 22:07:49.396514,slurm_normal,1509574170.0,0,,1.0,main_w3_handler1,3306494,17291252,False,,92,92,bam,bam,11353239,slurm,,132112168.0,corral-repl,,"""0e28aa98bf5111e7a4d3005056ba2773""","""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32011976}]","""LENIENT""",32.0,,,1509574164.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2017-11-01 22:09:33.385554,114535,6.0
2017-11-01 22:07:54.518348,slurm_normal,1509574208.0,0,,1.0,main_w4_handler1,3306494,17291255,False,,92,92,bam,bam,11353250,slurm,,132112168.0,corral-repl,,"""0e28aa98bf5111e7a4d3005056ba2773""","""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32011981}]","""LENIENT""",32.0,,,1509574199.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2017-11-01 22:10:15.776915,114535,9.0
2017-11-01 22:07:52.027917,slurm_normal,1509574159.0,0,,1.0,main_w4_handler1,3306494,17291254,False,,92,92,bam,bam,11353235,slurm,,132112168.0,corral-repl,,"""0e28aa98bf5111e7a4d3005056ba2773""","""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32011979}]","""LENIENT""",32.0,,,1509574152.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2017-11-01 22:09:24.949506,114535,7.0
2017-11-01 22:07:46.685018,slurm_normal,1509574128.0,0,,1.0,main_w3_handler0,3306494,17291251,False,,92,92,bam,bam,11353223,slurm,,132112168.0,corral-repl,,"""0e28aa98bf5111e7a4d3005056ba2773""","""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32011975}]","""LENIENT""",32.0,,,1509574120.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2017-11-01 22:08:51.184726,114535,8.0
2017-11-01 21:46:58.159529,slurm_normal,1509574298.0,0,,1.0,main_w4_handler0,1800749,17291049,False,,3064138184,3064138184,bam,bam,11353020,slurm,,132112168.0,corral-repl,,,"""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32009574}]","""LENIENT""",32.0,,41171291.0,1509572845.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2017-11-01 22:11:47.136396,43728,1453.0
2017-11-02 00:04:15.590022,slurm_normal,1509584434.0,0,,1.0,main_w3_handler1,3306494,17292371,False,,4942512076,4942512076,sam,sam,11354805,slurm,,132112168.0,corral-repl,,"""52976a10bf6111e786e5005056ba2773""","""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32013603}]","""LENIENT""",32.0,,,1509583904.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2017-11-02 01:00:37.590079,114535,530.0
2017-11-02 00:04:13.379248,slurm_normal,1509583179.0,0,,1.0,main_w4_handler0,3306494,17292370,False,,4907103259,4907103259,sam,sam,11354661,slurm,,132112168.0,corral-repl,,"""52976a10bf6111e786e5005056ba2773""","""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32013602}]","""LENIENT""",32.0,,,1509582640.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2017-11-02 00:39:44.248479,114535,539.0
2017-11-02 00:04:17.702803,slurm_normal,1509584666.0,0,,1.0,main_w3_handler0,3306494,17292373,False,,4820570238,4820570238,sam,sam,11354814,slurm,,132112168.0,corral-repl,,"""52976a10bf6111e786e5005056ba2773""","""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32013604}]","""LENIENT""",32.0,,,1509584116.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2017-11-02 01:04:31.290595,114535,550.0
2017-11-05 16:32:29.996122,slurm_normal,1509899574.0,0,,1.0,main_w3_handler0,3307535,17336542,False,,9397046,9397046,bam,bam,11398948,slurm,,132112168.0,corral-repl,,,"""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32078455}]","""LENIENT""",32.0,,41598048.0,1509899562.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2017-11-05 16:32:55.551165,114672,12.0
2017-11-05 16:32:40.911179,slurm_normal,1509899589.0,0,,1.0,main_w4_handler0,3307535,17336543,False,,11910396,11910396,bam,bam,11398953,slurm,,132112168.0,corral-repl,,,"""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32078453}]","""LENIENT""",32.0,,41598048.0,1509899579.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2017-11-05 16:33:14.656377,114672,10.0
2017-11-05 18:08:41.936569,slurm_normal,1509906166.0,0,,1.0,main_w3_handler0,3307952,17337283,False,,2024415746,2024415746,bam,bam,11399667,slurm,,132112168.0,corral-repl,,,"""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32079299}]","""LENIENT""",32.0,,41756336.0,1509905337.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2017-11-05 18:22:56.261885,43728,829.0
2017-11-05 16:32:14.271068,slurm_normal,1509899558.0,0,,1.0,main_w4_handler1,3307535,17336541,False,,8433232,8433232,bam,bam,11398944,slurm,,132112168.0,corral-repl,,,"""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32078456}]","""LENIENT""",32.0,,41598048.0,1509899542.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2017-11-05 16:32:40.111938,114672,16.0
2017-11-05 21:45:36.897370,slurm_normal,1509919212.0,0,,1.0,main_w3_handler0,3307952,17338357,False,,1984804920,1984804920,bam,bam,11400819,slurm,,132112168.0,corral-repl,,,"""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32080795}]","""SILENT""",32.0,,41756336.0,1509918347.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2017-11-05 22:00:17.087968,43728,865.0
2017-11-06 14:10:33.103684,slurm_normal,1509987108.0,0,,1.0,main_w3_handler0,2928783,17345579,False,,2336025061,2336025061,bam,bam,11410893,slurm,,132112168.0,corral-repl,,,"""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32092353}]","""LENIENT""",32.0,,41785147.0,1509985491.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2017-11-06 16:52:00.935640,73593,1617.0
2017-11-07 10:28:01.737630,slurm_normal,1510064799.0,0,,1.0,main_w4_handler0,3314728,17359056,False,,2336025062,2336025062,bam,bam,11424410,slurm,,132112168.0,corral-repl,,"""3880b50cc3a611e7bcc3005056ba2773""","""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32113781}]","""LENIENT""",32.0,,,1510063369.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2017-11-07 14:26:49.592855,73593,1430.0
2017-11-07 10:49:14.039917,slurm_normal,1510055101.0,0,,1.0,main_w4_handler1,3314436,17360251,False,,6490649275,6490649275,sam,sam,11421570,slurm,,132112168.0,corral-repl,,"""3b023316c3a911e7a24f005056ba2773""","""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32115690}]","""LENIENT""",32.0,,,1510054370.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2017-11-07 11:45:11.905109,114535,731.0
2017-11-07 10:49:08.830903,slurm_normal,1510055172.0,0,,1.0,main_w3_handler0,3314436,17360243,False,,6630995650,6630995650,sam,sam,11421589,slurm,,132112168.0,corral-repl,,"""3b023316c3a911e7a24f005056ba2773""","""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32115678}]","""LENIENT""",32.0,,,1510054454.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2017-11-07 11:46:18.799421,114535,718.0
2017-11-07 10:49:10.990916,slurm_normal,1510054974.0,0,,1.0,main_w3_handler1,3314436,17360246,False,,6560603253,6560603253,sam,sam,11421532,slurm,,132112168.0,corral-repl,,"""3b023316c3a911e7a24f005056ba2773""","""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32115681}]","""LENIENT""",32.0,,,1510054231.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2017-11-07 11:43:09.584078,114535,743.0
2017-11-07 10:49:16.959164,slurm_normal,1510057242.0,0,,1.0,main_w4_handler0,3314436,17360256,False,,6368619289,6368619289,sam,sam,11422167,slurm,,132112168.0,corral-repl,,"""3b023316c3a911e7a24f005056ba2773""","""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32115703}]","""LENIENT""",32.0,,,1510056549.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2017-11-07 12:20:55.487705,114535,693.0
2017-11-07 14:19:46.590222,slurm_normal,1510090205.0,0,,1.0,main_w3_handler1,3315012,17365993,False,,2149928491,2149928491,bam,bam,11431749,slurm,,132112168.0,corral-repl,,"""90acf284c3c611e7b3a8005056ba2773""","""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32125367}]","""LENIENT""",32.0,,,1510088861.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2017-11-07 21:30:16.645549,96979,1344.0
2017-11-07 10:33:52.170980,slurm_normal,1510064738.0,0,,1.0,main_w3_handler1,3314603,17359303,False,,2032323557,2032323557,bam,bam,11424473,slurm,,132112168.0,corral-repl,,"""13753412c3a711e7a686005056ba2773""","""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32114179}]","""LENIENT""",32.0,,,1510063530.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2017-11-07 14:28:07.418401,73593,1208.0
2017-11-07 10:51:42.919594,slurm_normal,1510067555.0,0,,1.0,main_w4_handler1,3314764,17360402,False,,2253510256,2253510256,bam,bam,11425261,slurm,,132112168.0,corral-repl,,"""888f1162c3a911e7a051005056ba2773""","""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32115953}]","""LENIENT""",32.0,,,1510066215.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2017-11-07 15:12:49.409254,73593,1340.0
2017-11-07 12:49:36.653414,slurm_normal,1510074980.0,0,,1.0,main_w3_handler0,3314753,17363421,False,,2245793885,2245793885,bam,bam,11427562,slurm,,132112168.0,corral-repl,,"""0df4bca2c3ba11e79463005056ba55fb""","""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32120821}]","""LENIENT""",32.0,,,1510073674.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2017-11-07 17:16:30.210342,73593,1306.0
2017-11-07 13:35:37.220570,slurm_normal,1510083362.0,0,,1.0,main_w3_handler1,3314975,17364396,False,,2556905085,2556905085,bam,bam,11429410,slurm,,132112168.0,corral-repl,,"""6f294f14c3c011e7a943005056ba55fb""","""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32122559}]","""LENIENT""",32.0,,,1510081652.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2017-11-07 19:37:16.582565,96965,1710.0
2017-11-07 13:21:12.120680,slurm_normal,1510082641.0,0,,1.0,main_w4_handler0,3314944,17364063,False,,2201201652,2201201652,bam,bam,11429297,slurm,,132112168.0,corral-repl,,"""6bd08014c3be11e79351005056ba2773""","""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32121985}]","""LENIENT""",32.0,,,1510081227.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2017-11-07 19:24:07.953947,95900,1414.0
2017-11-07 13:17:48.644947,slurm_normal,1510095127.0,0,,1.0,main_w3_handler1,3314937,17363972,False,,2096587992,2096587992,bam,bam,11433376,slurm,,132112168.0,corral-repl,,"""fcec2e28c3bd11e79a7e005056ba2773""","""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32121830}]","""LENIENT""",32.0,,,1510093825.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2017-11-07 22:52:15.803549,95900,1302.0
2017-11-07 14:05:20.192706,slurm_normal,1510093945.0,0,,1.0,main_w3_handler0,3315013,17365531,False,,2284212192,2284212192,bam,bam,11432963,slurm,,132112168.0,corral-repl,,"""8f62e9c6c3c411e7b9d0005056ba2773""","""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32124674}]","""LENIENT""",32.0,,,1510092477.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2017-11-07 22:32:35.536914,96979,1468.0
2017-11-07 13:44:21.260939,slurm_normal,1510094466.0,0,,1.0,main_w4_handler0,3314992,17364736,False,,2191888247,2191888247,bam,bam,11433118,slurm,,132112168.0,corral-repl,,"""a389704ec3c111e78188005056ba2773""","""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32123277}]","""LENIENT""",32.0,,,1510093019.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2017-11-07 22:41:19.345810,96965,1447.0
2017-11-07 16:40:35.983888,slurm_normal,1510095142.0,0,,1.0,main_w3_handler0,3314958,17369676,False,,2316555429,2316555429,bam,bam,11433310,slurm,,132112168.0,corral-repl,,"""bb5c4c66c3bf11e78a2a005056ba55fb""","""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32131250}]","""LENIENT""",32.0,,,1510093651.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2017-11-07 22:52:32.754236,96965,1491.0
2017-11-07 13:14:46.745608,slurm_normal,1510095502.0,0,,1.0,main_w3_handler1,3314936,17363901,False,,1933894303,1933894303,bam,bam,11433525,slurm,,132112168.0,corral-repl,,"""84ba66aec3bd11e79fd6005056ba2773""","""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32121708}]","""LENIENT""",32.0,,,1510094295.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2017-11-07 22:58:26.324491,95900,1207.0
2017-11-07 16:55:14.379237,slurm_normal,1510097442.0,0,,1.0,main_w4_handler1,3315014,17369954,False,,2305205327,2305205327,bam,bam,11433883,slurm,,132112168.0,corral-repl,,"""0375f73cc3c411e7a5aa005056ba55fb""","""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32131768}]","""LENIENT""",32.0,,,1510095958.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2017-11-07 23:30:57.387600,96979,1484.0
2017-11-07 16:56:49.249116,slurm_normal,1510097981.0,0,,1.0,main_w4_handler0,3315014,17369993,False,,2305205327,2305205327,bam,bam,11434015,slurm,,132112168.0,corral-repl,,"""c1353d04c3c511e7b3b8005056ba2773""","""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32131835}]","""LENIENT""",32.0,,,1510096552.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2017-11-07 23:39:49.799268,96979,1429.0
2017-11-07 17:01:36.486841,slurm_normal,1510104306.0,0,,1.0,main_w4_handler1,3315014,17370135,False,,2305178236,2305178236,bam,bam,11435778,slurm,,132112168.0,corral-repl,,"""64599024c3c711e7a686005056ba2773""","""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32132081}]","""LENIENT""",32.0,,,1510102982.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2017-11-08 01:25:15.625540,96979,1324.0
2017-11-07 16:38:54.484274,slurm_normal,1510103938.0,0,,1.0,main_w3_handler1,3314958,17369622,False,,2316555428,2316555428,bam,bam,11435692,slurm,,132112168.0,corral-repl,,"""6d70d44ac3bf11e7ad33005056ba2773""","""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32131139}]","""LENIENT""",32.0,,,1510102608.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2017-11-08 01:19:13.949094,96965,1330.0
2017-11-07 13:57:27.251935,slurm_normal,1510102115.0,0,,1.0,main_w4_handler1,3315017,17365254,False,,2426513403,2426513403,bam,bam,11435228,slurm,,132112168.0,corral-repl,,"""823c9e64c3c311e79b20005056ba2773""","""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32124239}]","""LENIENT""",32.0,,,1510100484.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2017-11-08 00:48:52.769643,96979,1631.0
