chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,genome,genome_filetype,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.bed12,parameters.chromInfo,parameters.dbkey,parameters.genome,parameters.genome.values,parameters.input,parameters.input.values,parameters.mapq,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-01-14 14:00:57.115076,slurm_normal,1452780125.0,0,1.0,1971,tabular,main_w2_handler1,2133820,11502042,False,,406640136,bed,5770153.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22855997,,22897175,,"""255""",32.0,,27234431,1452780082.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-01-14 14:02:09.509783,3102.0,43.0
,,2016-01-14 14:00:31.849378,slurm_normal,1452780106.0,0,1.0,1971,tabular,main_w1_handler1,2133820,11502037,False,,497887766,bed,5770146.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22855997,,22897171,,"""1""",32.0,,27234431,1452780052.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-01-14 14:01:51.685618,3102.0,54.0
,,2016-01-13 13:20:06.935196,slurm_normal,1452691315.0,0,1.0,1971,tabular,main_w1_handler0,2133820,11491110,False,,376811007,bed,5756528.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22855997,,22881887,,"""1""",32.0,,27234431,1452691259.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-01-13 13:21:59.683312,3102.0,56.0
,,2016-01-13 13:19:37.015595,slurm_normal,1452691309.0,0,1.0,1971,tabular,main_w1_handler1,2133820,11491104,False,,395208134,bed,5756523.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22855997,,22881885,,"""1""",32.0,,27234431,1452691245.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-01-13 13:21:54.393482,3102.0,64.0
,,2016-01-21 19:47:41.794703,slurm_normal,1453405773.0,0,1.0,141134,bed,main_w1_handler0,2573814,11574329,False,,15051,bed,5839383.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",22996506,,22996474,,"""255""",32.0,,27594199,1453405767.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-01-21 19:49:38.935633,,6.0
,,2016-01-20 16:54:15.154901,slurm_normal,1453308940.0,0,1.0,1534873,interval,main_w1_handler1,1783956,11563461,False,,1338042,bed,5828843.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",22980792,,22980797,,"""255""",32.0,,27586483,1453308911.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-01-20 16:55:50.125516,30866.0,29.0
,,2016-01-22 07:10:34.902582,slurm_normal,1453446654.0,0,1.0,4526644,bed,main_w1_handler2,2574293,11578254,False,,4526644,bed,5844028.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23002753,,23002753,,"""255""",32.0,,27647231,1453446643.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-01-22 07:10:56.766719,70217.0,11.0
,,2016-01-27 00:26:50.067227,slurm_normal,1453854448.0,0,1.0,14355,interval,main_w1_handler0,2579127,11611368,False,,25058,bed,5876086.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23052280,,23052441,,"""255""",32.0,,27790357,1453854444.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-01-27 00:27:31.858404,,4.0
,,2016-02-12 01:52:46.310980,slurm_normal,1455242045.0,0,1.0,585,bed,main_w1_handler1,2594365,11796955,False,,448191592,bed,6051667.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23305859,,23306072,,"""255""",32.0,,26626013,1455241992.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-02-12 01:54:08.894693,34556.0,53.0
,,2016-02-12 01:56:37.040217,slurm_normal,1455242283.0,0,1.0,585,bed,main_w1_handler2,2594365,11796964,False,,509674147,bed,6051676.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23305859,,23305864,,"""255""",32.0,,26626013,1455242223.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-02-12 01:58:06.022992,34556.0,60.0
,,2016-02-12 01:46:08.019233,slurm_normal,1455241681.0,0,1.0,585,bed,main_w2_handler0,2594365,11796936,False,,679062334,bed,6051647.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23305859,,23306084,,"""255""",32.0,,26626013,1455241602.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-02-12 01:48:04.841713,34556.0,79.0
,,2016-02-12 02:22:08.791200,slurm_normal,1455243849.0,0,1.0,585,bed,main_w1_handler1,2594365,11797194,False,,509353228,bed,6051913.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23305859,,23306493,,"""255""",32.0,,26626013,1455243769.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-02-12 02:24:14.137562,34556.0,80.0
,,2016-02-12 02:57:42.926586,slurm_normal,1455246393.0,0,1.0,585,bed,main_w1_handler0,2594365,11797504,False,,1082812394,bed,6052251.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23305859,,23306844,,"""255""",32.0,,26626013,1455246303.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-02-12 03:06:37.150390,34556.0,90.0
,,2016-02-12 02:57:41.324063,slurm_normal,1455246135.0,0,1.0,585,bed,main_w1_handler1,2594365,11797503,False,,1639947027,bed,6052227.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23305859,,23306843,,"""255""",32.0,,26626013,1455246003.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-02-12 03:02:18.736593,34556.0,132.0
,,2016-02-12 02:57:43.737203,slurm_normal,1455246071.0,0,1.0,585,bed,main_w1_handler2,2594365,11797505,False,,1230628488,bed,6052225.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23305859,,23306845,,"""255""",32.0,,26626013,1455245973.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-02-12 03:01:16.482354,34556.0,98.0
,,2016-02-11 05:20:19.339787,slurm_normal,1455168043.0,0,1.0,292524,bed,main_w1_handler2,2595981,11784592,False,,292524,bed,6039836.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/eschColi_APEC_O1.len""","""eschColi_APEC_O1""",23289964,,23289964,,"""255""",32.0,,28282423,1455168039.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-02-11 05:20:46.377895,77813.0,4.0
,,2016-02-12 07:46:19.549399,slurm_normal,1455263284.0,0,1.0,585,bed,main_w1_handler1,2597019,11798342,False,,976340999,bed,6053082.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23308004,,23308006,,"""255""",32.0,,26626013,1455263204.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-02-12 07:48:07.445534,34556.0,80.0
,,2016-02-12 07:46:17.914550,slurm_normal,1455263355.0,0,1.0,585,bed,main_w2_handler1,2597019,11798340,False,,973403553,bed,6053083.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23308004,,23308005,,"""255""",32.0,,26626013,1455263210.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-02-12 07:49:19.315161,34556.0,145.0
,,2016-02-12 07:46:20.682465,slurm_normal,1455263414.0,0,1.0,585,bed,main_w1_handler1,2597019,11798343,False,,1337274443,bed,6053093.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23308004,,23308007,,"""255""",32.0,,26626013,1455263293.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-02-12 07:50:17.906951,34556.0,121.0
,,2016-02-12 17:08:16.051183,slurm_normal,1455296948.0,0,1.0,8952338,bed,main_w2_handler0,2595869,11812171,False,,8952338,bed,6059144.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",23323709,,23323709,,"""255""",32.0,,28284359,1455296939.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-02-12 17:09:14.712612,78435.0,9.0
,,2016-02-12 21:38:08.582362,slurm_normal,1455313218.0,0,1.0,585,bed,main_w1_handler0,2597019,11814101,False,,1156013569,bed,6062755.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23308004,,23326315,,"""255""",32.0,,26626013,1455313120.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-02-12 21:40:21.690039,34556.0,98.0
,,2016-02-12 21:25:43.536240,slurm_normal,1455312559.0,0,1.0,585,bed,main_w1_handler1,2594365,11814051,False,,1465450706,bed,6062638.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23305859,,23326261,,"""255""",32.0,,26626013,1455312375.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-02-12 21:29:33.820967,34556.0,184.0
,,2016-02-12 21:25:45.857362,slurm_normal,1455312587.0,0,1.0,585,bed,main_w1_handler1,2594365,11814053,False,,1271217534,bed,6062641.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23305859,,23326263,,"""255""",32.0,,26626013,1455312400.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-02-12 21:29:54.894355,34556.0,187.0
,,2016-02-12 21:25:44.732941,slurm_normal,1455312946.0,0,1.0,585,bed,main_w2_handler1,2594365,11814052,False,,1996944633,bed,6062679.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23305859,,23326262,,"""255""",32.0,,26626013,1455312758.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-02-12 21:35:51.283950,34556.0,188.0
,,2016-02-12 21:38:09.465704,slurm_normal,1455313380.0,0,1.0,585,bed,main_w2_handler1,2597019,11814102,False,,1349811509,bed,6062769.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23308004,,23326316,,"""255""",32.0,,26626013,1455313238.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-02-12 21:43:06.522953,34556.0,142.0
,,2016-02-12 21:38:10.201988,slurm_normal,1455313445.0,0,1.0,585,bed,main_w1_handler2,2597019,11814103,False,,1458134722,bed,6062790.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23308004,,23326317,,"""255""",32.0,,26626013,1455313326.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-02-12 21:44:13.102090,34556.0,119.0
,,2016-02-12 23:05:21.267587,slurm_normal,1455318848.0,0,1.0,585,bed,main_w2_handler0,2594322,11814692,False,,2646871979,bed,6063576.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23327084,,23327086,,"""255""",32.0,,26626013,1455318516.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-02-12 23:14:10.963705,34556.0,332.0
,,2016-02-12 23:05:20.891821,slurm_normal,1455318672.0,0,1.0,585,bed,main_w1_handler1,2594322,11814691,False,,1112574323,bed,6063581.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23327084,,23327085,,"""255""",32.0,,26626013,1455318559.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-02-12 23:11:17.134366,34556.0,113.0
,,2016-03-14 08:43:01.920941,slurm_normal,1457945014.0,0,1.0,404634482,bed,main_w1_handler0,2316346,12125429,False,,55371,bed,6346014.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",23799144,,23795278,,"""255""",32.0,,28697037,1457944997.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-03-14 08:43:36.777367,64006.0,17.0
,,2016-05-01 02:32:50.291634,slurm_normal,1462071307.0,0,1.0,715,bed,main_w1_handler0,2690741,12705415,False,,15045262047,bed,6909818.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b523902bc43e70c8aa'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b591bda3a4495ff28e'}]","""255""",32.0,,29971542,1462070430.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-05-01 02:55:12.207776,71376.0,877.0
,,2016-05-01 02:34:32.617089,slurm_normal,1462072435.0,0,1.0,715,tabular,main_w2_handler0,2621670,12705423,False,,13729871895,bed,6910076.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b524181c600a8bfff4'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53d2a9c488c94d4a1'}]","""255""",32.0,,29971550,1462071630.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-05-01 03:13:59.633743,67670.0,805.0
,,2016-03-14 19:50:10.243027,slurm_normal,1457985046.0,0,1.0,46102,bed,main_w2_handler1,2632978,12130676,False,,46102,bed,6350121.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23833781,,23833781,,"""255""",32.0,,28979390,1457985038.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-03-14 19:50:48.697169,74376.0,8.0
