chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__current_case__,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1.values,parameters.input1|__identifier__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-03-01 08:19:40.103623,slurm_normal,1488356538.0,0,,1.0,main_w3_handler0,2563324,15175860,False,,1276848045,fastqsanger.gz,9326477.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28566924}]",,32.0,,36191588.0,1488356458.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-03-01 08:22:20.907959,10006.0,80.0
,,2017-03-01 08:19:27.819991,slurm_normal,1488356491.0,0,,1.0,main_w3_handler0,2563324,15175858,False,,1259624425,fastqsanger.gz,9326468.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28566923}]",,32.0,,36191588.0,1488356374.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-03-01 08:21:33.525786,10006.0,117.0
,,2017-03-01 08:17:48.447761,slurm_normal,1488356388.0,0,,1.0,main_w3_handler0,2563324,15175832,False,,1380260768,fastqsanger.gz,9326445.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28566915}]",,32.0,,36191588.0,1488356270.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-03-01 08:19:50.186317,10006.0,118.0
,,2017-03-01 08:22:01.405194,slurm_normal,1488356942.0,0,,1.0,main_w3_handler0,2563324,15175884,False,,1078749057,fastqsanger.gz,9326547.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28566934}]",,32.0,,36191588.0,1488356833.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-03-01 08:29:06.206529,10006.0,109.0
,,2017-03-01 08:17:21.526254,slurm_normal,1488356374.0,0,,1.0,main_w3_handler0,2563324,15175827,False,,1502149751,fastqsanger.gz,9326441.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28566914}]",,32.0,,36191588.0,1488356243.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-03-01 08:19:36.068142,10006.0,131.0
,,2017-03-01 08:19:07.569732,slurm_normal,1488356696.0,0,,1.0,main_w4_handler0,2563324,15175855,False,,1197161973,fastqsanger.gz,9326494.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28566921}]",,32.0,,36191588.0,1488356543.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-03-01 08:24:59.224734,10006.0,153.0
,,2017-03-01 08:18:41.515081,slurm_normal,1488356500.0,0,,1.0,main_w4_handler0,2563324,15175842,False,,1430390158,fastqsanger.gz,9326472.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28566919}]",,32.0,,36191588.0,1488356392.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-03-01 08:21:43.393413,10006.0,108.0
,,2017-03-01 08:21:01.683996,slurm_normal,1488356885.0,0,,1.0,main_w3_handler0,2563324,15175870,False,,911204027,fastqsanger.gz,9326544.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28566929}]",,32.0,,36191588.0,1488356804.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-03-01 08:28:06.887108,10006.0,81.0
,,2017-03-01 08:20:18.521525,slurm_normal,1488356830.0,0,,1.0,main_w3_handler0,2563324,15175864,False,,1277025567,fastqsanger.gz,9326526.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28566926}]",,32.0,,36191588.0,1488356702.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-03-01 08:27:11.191555,10006.0,128.0
,,2017-03-01 08:21:36.935978,slurm_normal,1488356846.0,0,,1.0,main_w4_handler0,2563324,15175875,False,,1471933470,fastqsanger.gz,9326518.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28566932}]",,32.0,,36191588.0,1488356658.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-03-01 08:27:28.314166,10006.0,188.0
,,2017-03-01 08:18:29.329836,slurm_normal,1488356455.0,0,,1.0,main_w4_handler0,2563324,15175841,False,,1183860675,fastqsanger.gz,9326470.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28566918}]",,32.0,,36191588.0,1488356379.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-03-01 08:20:57.692835,10006.0,76.0
,,2017-03-01 08:20:01.560645,slurm_normal,1488356598.0,0,,1.0,main_w4_handler0,2563324,15175863,False,,1022043517,fastqsanger.gz,9326488.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28566925}]",,32.0,,36191588.0,1488356506.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-03-01 08:23:21.183112,10006.0,92.0
,,2017-03-01 08:21:48.854472,slurm_normal,1488356653.0,0,,1.0,main_w3_handler1,2563324,15175881,False,,1336328794,fastqsanger.gz,9326501.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28566933}]",,32.0,,36191588.0,1488356552.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-03-01 08:24:16.663573,10006.0,101.0
,,2017-03-01 14:20:00.615604,slurm_normal,1488378081.0,0,,1.0,main_w3_handler0,2563324,15178714,False,,1160991710,fastqsanger.gz,9329215.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28571071}]",,32.0,,36193321.0,1488378004.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-03-01 14:21:24.972866,10006.0,77.0
,,2017-12-15 00:50:48.302203,slurm_normal,1513299083.0,0,,1.0,main_w3_handler0,3366237,17813529,False,,527252439,fastqsanger.gz,11882093,slurm,,132112168.0,corral-repl,,1,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32941294}]",,32.0,,41173557.0,1513299060.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-12-15 00:51:25.737885,113198.0,23.0
,,2017-12-15 00:50:47.873841,slurm_normal,1513299108.0,0,,1.0,main_w3_handler0,3366237,17813527,False,,557486998,fastqsanger.gz,11882092,slurm,,132112168.0,corral-repl,,1,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32939521}]",,32.0,,41173557.0,1513299058.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-12-15 00:51:50.455153,113198.0,50.0
,,2017-03-02 22:47:16.962814,slurm_normal,1488494863.0,0,,1.0,main_w4_handler1,3017328,15194322,False,,101213249,fastqsanger.gz,9344925.roundup,slurm,,132112168.0,corral-repl,,,"""2d180fa6ff9a11e6a6f2005056a51846""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","[{'src': 'hda', 'id': 28590971}]",,32.0,,,1488494853.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-03-02 22:47:44.091526,69518.0,10.0
,,2017-06-04 13:09:12.693342,slurm_normal,1496581866.0,0,,1.0,main_w4_handler1,3137967,16009073,False,,2690170505,fastqsanger.gz,10102306.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29871924}]",,32.0,,38406994.0,1496581761.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-06-04 13:11:09.056682,79279.0,105.0
,,2017-03-03 13:15:30.435574,slurm_normal,1488546960.0,0,,1.0,main_w3_handler1,3017952,15199450,False,,101213258,fastqsanger.gz,9349767.roundup,slurm,,132112168.0,corral-repl,,,"""77a835ae001311e7ade1005056a51846""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","[{'src': 'hda', 'id': 28601946}]",,32.0,,,1488546951.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-03-03 13:16:03.464800,69518.0,9.0
,,2017-03-03 13:27:14.818657,slurm_normal,1488547655.0,0,,1.0,main_w3_handler1,3017967,15199679,False,,101213238,fastqsanger.gz,9349874.roundup,slurm,,132112168.0,corral-repl,,,"""1a9cf9f6001511e7b525005056a51846""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","[{'src': 'hda', 'id': 28602517}]",,32.0,,,1488547647.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-03-03 13:27:37.238641,69518.0,8.0
,,2017-04-04 21:57:39.468849,slurm_normal,1491343076.0,0,,1.0,main_w3_handler0,3059612,15488712,False,,141596779,fastqsanger.gz,9616594.roundup,slurm,,132112168.0,corral-repl,,2,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29071458}]",,32.0,,37109617.0,1491343062.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-04-04 21:58:01.150106,79386.0,14.0
,,2017-03-03 20:44:39.377810,slurm_normal,1488573894.0,0,,1.0,main_w3_handler0,3018391,15203423,False,,50123454,fastqsanger.gz,9353685.roundup,slurm,,132112168.0,corral-repl,,0,,"""/galaxy-repl/localdata/chrom/hg19Patch10.len""","""hg19Patch10""","[{'src': 'hda', 'id': 28610128}]",,32.0,,36424724.0,1488573886.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-03-03 20:44:55.893008,101334.0,8.0
,,2017-03-07 15:50:02.645362,slurm_normal,1488902168.0,0,,1.0,main_w3_handler1,2995346,15232092,False,,886731673,fastqsanger.gz,9379886.roundup,slurm,,132112168.0,corral-repl,,0,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28482180}]",,32.0,,36032158.0,1488901818.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-03-07 15:56:11.713555,100151.0,350.0
,,2017-03-07 15:49:52.300805,slurm_normal,1488902270.0,0,,1.0,main_w3_handler0,2995345,15232076,False,,1432896858,fastqsanger.gz,9379878.roundup,slurm,,132112168.0,corral-repl,,0,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28482062}]",,32.0,,36485514.0,1488901797.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-03-07 15:57:54.488012,100150.0,473.0
,,2017-03-07 15:47:45.599966,slurm_normal,1488902541.0,0,,1.0,main_w3_handler0,2995337,15231981,False,,800211431,fastqsanger.gz,9379994.roundup,slurm,,132112168.0,corral-repl,,0,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28482135}]",,32.0,,36032096.0,1488902275.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-03-07 16:02:23.462134,100142.0,266.0
,,2017-03-07 15:49:56.251737,slurm_normal,1488902756.0,0,,1.0,main_w3_handler0,2995345,15232084,False,,632076966,fastqsanger.gz,9379881.roundup,slurm,,132112168.0,corral-repl,,0,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28482114}]",,32.0,,36485514.0,1488901808.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-03-07 16:05:59.104904,100150.0,948.0
,,2017-03-02 22:40:17.043151,slurm_normal,1488494432.0,0,,1.0,main_w3_handler1,3017322,15194222,False,,101213224,fastqsanger.gz,9344835.roundup,slurm,,132112168.0,corral-repl,,,"""3238262aff9911e6819b005056a51846""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","[{'src': 'hda', 'id': 28590881}]",,32.0,,,1488494421.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-03-02 22:40:36.722431,69518.0,11.0
,,2017-03-03 13:08:15.404538,slurm_normal,1488546537.0,0,,1.0,main_w4_handler1,3017939,15199292,False,,94607567,fastqsanger.gz,9349672.roundup,slurm,,132112168.0,corral-repl,,,"""73d2e326001211e7831f005056a51846""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","[{'src': 'hda', 'id': 28601656}]",,32.0,,,1488546511.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-03-03 13:09:02.982885,69518.0,26.0
,,2017-03-02 18:13:17.577406,slurm_normal,1488478409.0,0,,1.0,main_w4_handler0,3016964,15191290,False,,101213212,fastqsanger.gz,9342099.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","[{'src': 'hda', 'id': 28590852}]",,32.0,,36396284.0,1488478400.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-03-02 18:13:31.733884,69518.0,9.0
,,2017-03-02 22:38:22.503792,slurm_normal,1488494322.0,0,,1.0,main_w3_handler1,3017317,15194177,False,,101213213,fastqsanger.gz,9344802.roundup,slurm,,132112168.0,corral-repl,,,"""ee09fa6eff9811e6831f005056a51846""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","[{'src': 'hda', 'id': 28590868}]",,32.0,,,1488494306.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-03-02 22:38:45.472139,69518.0,16.0
,,2017-03-02 22:40:16.667895,slurm_normal,1488494430.0,0,,1.0,main_w4_handler1,3017322,15194221,False,,94607559,fastqsanger.gz,9344837.roundup,slurm,,132112168.0,corral-repl,,,"""3238262aff9911e6819b005056a51846""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","[{'src': 'hda', 'id': 28590871}]",,32.0,,,1488494421.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-03-02 22:40:33.980383,69518.0,9.0
,,2017-03-02 22:47:16.454571,slurm_normal,1488494850.0,0,,1.0,main_w3_handler0,3017328,15194321,False,,94607563,fastqsanger.gz,9344922.roundup,slurm,,132112168.0,corral-repl,,,"""2d180fa6ff9a11e6a6f2005056a51846""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","[{'src': 'hda', 'id': 28590936}]",,32.0,,,1488494840.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-03-02 22:47:33.372105,69518.0,10.0
,,2017-03-02 22:48:47.792316,slurm_normal,1488494945.0,0,,1.0,main_w4_handler1,3017333,15194349,False,,94607583,fastqsanger.gz,9344936.roundup,slurm,,132112168.0,corral-repl,,,"""630bed76ff9a11e681c9005056a51846""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","[{'src': 'hda', 'id': 28590985}]",,32.0,,,1488494934.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-03-02 22:49:06.829359,69518.0,11.0
