chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.aligned_reads_only,parameters.assume_sorted,parameters.chromInfo,parameters.dbkey,parameters.inputFile,parameters.pf_reads_only,parameters.reference_source.__current_case__,parameters.reference_source.ref_file,parameters.reference_source.reference_source_selector,parameters.validation_stringency,processor_count,ref_file,ref_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-07-08 15:24:42.585428,slurm_normal_16gb,1436369122.0,0,1.0,main_w2_handler1,2368798,9814064,False,,1101697,bam,4114142.roundup,slurm,,132112168.0,corral-repl,,"""False""","""True""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20261773,"""False""",0,Araly1,cached,"""LENIENT""",32.0,,,,23530465,1436369114.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MeanQualityByCycle/1.126.0,1.126.0,,2015-07-08 15:25:30.762976,60534.0,8.0
,,2016-01-28 19:21:12.848255,slurm_normal_16gb,1454010700.0,0,1.0,main_w1_handler1,2579722,11625494,False,,23137102712,bam,5889527.roundup,slurm,,132112168.0,corral-repl,,"""False""","""True""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",23060216,"""False""",0,mm10,cached,"""SILENT""",32.0,,,,27765306,1454009865.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MeanQualityByCycle/1.126.0,1.126.0,,2016-01-28 19:51:44.641466,77468.0,835.0
,,2016-01-28 19:22:44.914294,slurm_normal_16gb,1454011329.0,0,1.0,main_w1_handler2,2579722,11625502,False,,1786290862,bam,5889698.roundup,slurm,,132112168.0,corral-repl,,"""False""","""True""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",23060222,"""False""",0,mm10,cached,"""SILENT""",32.0,,,,27765306,1454011229.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MeanQualityByCycle/1.126.0,1.126.0,,2016-01-28 20:02:13.916397,77468.0,100.0
,,2016-01-28 19:24:22.313805,slurm_normal_16gb,1454011780.0,0,1.0,main_w1_handler1,2579722,11625514,False,,1288888773,bam,5889733.roundup,slurm,,132112168.0,corral-repl,,"""False""","""True""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",23060230,"""False""",0,mm10,cached,"""SILENT""",32.0,,,,27765306,1454011678.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MeanQualityByCycle/1.126.0,1.126.0,,2016-01-28 20:09:45.626043,77468.0,102.0
,,2016-01-28 19:20:44.214600,slurm_normal_16gb,1454009257.0,0,1.0,main_w2_handler1,2579722,11625491,False,,3397486706,bam,5889471.roundup,slurm,,132112168.0,corral-repl,,"""False""","""True""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",23060212,"""False""",0,mm10,cached,"""SILENT""",32.0,,,,27765306,1454009102.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MeanQualityByCycle/1.126.0,1.126.0,,2016-01-28 19:27:46.328001,77468.0,155.0
,,2016-01-28 19:23:09.892078,slurm_normal_16gb,1454011368.0,0,1.0,main_w1_handler1,2579722,11625504,False,,821911211,bam,5889699.roundup,slurm,,132112168.0,corral-repl,,"""False""","""True""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",23060223,"""False""",0,mm10,cached,"""SILENT""",32.0,,,,27765306,1454011235.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MeanQualityByCycle/1.126.0,1.126.0,,2016-01-28 20:02:55.182004,77468.0,133.0
,,2015-08-07 17:05:49.849247,slurm_normal_16gb,1438967504.0,0,1.0,main_w2_handler0,1272682,10079153,False,,595892842,bam,4356584.roundup,slurm,,132112168.0,corral-repl,,"""False""","""True""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20597258,"""False""",1,20650342,history,"""LENIENT""",32.0,101957874.0,fasta,,24071783,1438967197.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MeanQualityByCycle/1.126.0,1.126.0,,2015-08-07 17:11:49.071707,30250.0,307.0
,,2015-07-25 20:46:02.010863,slurm_normal_16gb,1437857226.0,0,1.0,main_w2_handler0,2389849,9984565,False,,412750612,bam,4267438.roundup,slurm,,132112168.0,corral-repl,,"""False""","""True""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20545652,"""False""",0,hg_g1k_v37,cached,"""LENIENT""",32.0,,,,24318346,1437857182.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MeanQualityByCycle/1.126.0,1.126.0,,2015-07-25 20:47:09.820622,,44.0
,,2015-07-25 21:09:40.780022,slurm_normal_16gb,1437858631.0,0,1.0,main_w1_handler1,2389849,9984856,False,,207652217,bam,4267702.roundup,slurm,,132112168.0,corral-repl,,"""False""","""True""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20546418,"""False""",0,hg_g1k_v37,cached,"""LENIENT""",32.0,,,,24318346,1437858602.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MeanQualityByCycle/1.126.0,1.126.0,,2015-07-25 21:10:35.389998,,29.0
,,2015-08-09 23:23:23.215358,slurm_normal_16gb,1439162648.0,0,1.0,main_w1_handler2,2403840,10088108,False,,79822690,sam,4364159.roundup,slurm,,132112168.0,corral-repl,,"""False""","""True""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20727626,"""False""",0,Araly1,cached,"""LENIENT""",32.0,,,,24282913,1439162637.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MeanQualityByCycle/1.126.0,1.126.0,,2015-08-09 23:24:09.732701,37910.0,11.0
,,2016-01-28 19:23:23.994010,slurm_normal_16gb,1454009848.0,0,1.0,main_w2_handler1,2579722,11625505,False,,8027407263,bam,5889499.roundup,slurm,,132112168.0,corral-repl,,"""False""","""True""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",23071685,"""False""",0,mm10,cached,"""SILENT""",32.0,,,,27765306,1454009452.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MeanQualityByCycle/1.126.0,1.126.0,,2016-01-28 19:37:34.181283,77468.0,396.0
,,2016-01-28 19:24:10.992800,slurm_normal_16gb,1454009555.0,0,1.0,main_w2_handler0,2579722,11625513,False,,1460593223,bam,5889500.roundup,slurm,,132112168.0,corral-repl,,"""False""","""True""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",23060229,"""False""",0,mm10,cached,"""SILENT""",32.0,,,,27765306,1454009452.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MeanQualityByCycle/1.126.0,1.126.0,,2016-01-28 19:32:41.142068,77468.0,103.0
,,2016-01-28 19:21:02.017729,slurm_normal_16gb,1454009087.0,0,1.0,main_w1_handler1,2579722,11625492,False,,2989562694,bam,5889465.roundup,slurm,,132112168.0,corral-repl,,"""False""","""True""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",23060214,"""False""",0,mm10,cached,"""SILENT""",32.0,,,,27765306,1454008964.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MeanQualityByCycle/1.126.0,1.126.0,,2016-01-28 19:24:54.378444,77468.0,123.0
,,2016-01-28 19:21:25.167294,slurm_normal_16gb,1454009429.0,0,1.0,main_w1_handler0,2579722,11625497,False,,1663920452,bam,5889489.roundup,slurm,,132112168.0,corral-repl,,"""False""","""True""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",23060218,"""False""",0,mm10,cached,"""SILENT""",32.0,,,,27765306,1454009273.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MeanQualityByCycle/1.126.0,1.126.0,,2016-01-28 19:30:36.671930,77468.0,156.0
,,2016-01-28 19:24:48.127016,slurm_normal_16gb,1454010181.0,0,1.0,main_w2_handler0,2579722,11625516,False,,8396931010,bam,5889528.roundup,slurm,,132112168.0,corral-repl,,"""False""","""True""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",23071091,"""False""",0,mm10,cached,"""SILENT""",32.0,,,,27765306,1454009869.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MeanQualityByCycle/1.126.0,1.126.0,,2016-01-28 19:43:09.152986,77468.0,312.0
,,2016-01-28 19:21:38.652023,slurm_normal_16gb,1454010856.0,0,1.0,main_w1_handler2,2579722,11625498,False,,970459024,bam,5889656.roundup,slurm,,132112168.0,corral-repl,,"""False""","""True""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",23060219,"""False""",0,mm10,cached,"""SILENT""",32.0,,,,27765306,1454010714.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MeanQualityByCycle/1.126.0,1.126.0,,2016-01-28 19:54:23.192238,77468.0,142.0
,,2016-01-28 19:22:03.088581,slurm_normal_16gb,1454011101.0,0,1.0,main_w1_handler1,2579722,11625500,False,,8027407263,bam,5889655.roundup,slurm,,132112168.0,corral-repl,,"""False""","""True""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",23071685,"""False""",0,mm10,cached,"""SILENT""",32.0,,,,27765306,1454010711.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MeanQualityByCycle/1.126.0,1.126.0,,2016-01-28 19:58:26.320528,77468.0,390.0
,,2016-01-28 19:21:49.674840,slurm_normal_16gb,1454011217.0,0,1.0,main_w1_handler2,2579722,11625499,False,,1316310273,bam,5889688.roundup,slurm,,132112168.0,corral-repl,,"""False""","""True""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",23060221,"""False""",0,mm10,cached,"""SILENT""",32.0,,,,27765306,1454011113.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MeanQualityByCycle/1.126.0,1.126.0,,2016-01-28 20:00:20.379980,77468.0,104.0
,,2016-01-28 19:23:47.607182,slurm_normal_16gb,1454011518.0,0,1.0,main_w1_handler1,2579722,11625509,False,,1383410869,bam,5889716.roundup,slurm,,132112168.0,corral-repl,,"""False""","""True""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",23060227,"""False""",0,mm10,cached,"""SILENT""",32.0,,,,27765306,1454011386.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MeanQualityByCycle/1.126.0,1.126.0,,2016-01-28 20:05:22.652891,77468.0,132.0
,,2016-01-28 19:23:58.844205,slurm_normal_16gb,1454011673.0,0,1.0,main_w1_handler1,2579722,11625511,False,,987934741,bam,5889730.roundup,slurm,,132112168.0,corral-repl,,"""False""","""True""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",23060228,"""False""",0,mm10,cached,"""SILENT""",32.0,,,,27765306,1454011531.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MeanQualityByCycle/1.126.0,1.126.0,,2016-01-28 20:07:55.656326,77468.0,142.0
,,2016-01-28 19:24:33.221685,slurm_normal_16gb,1454011877.0,0,1.0,main_w1_handler1,2579722,11625515,False,,1584585313,bam,5889740.roundup,slurm,,132112168.0,corral-repl,,"""False""","""True""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",23060231,"""False""",0,mm10,cached,"""SILENT""",32.0,,,,27765306,1454011792.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MeanQualityByCycle/1.126.0,1.126.0,,2016-01-28 20:11:22.287864,77468.0,85.0
,,2015-10-26 18:25:43.034508,slurm_normal_16gb,1445884267.0,0,1.0,main_w1_handler1,2303189,10739042,False,,3610579128,sam,4998768.roundup,slurm,,132112168.0,corral-repl,,"""False""","""True""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20123576,"""False""",0,hg19,cached,"""LENIENT""",32.0,,,,24985587,1445883959.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MeanQualityByCycle/1.126.0,1.126.0,,2015-10-26 18:31:12.999042,50992.0,308.0
38.0,len,2015-10-12 08:30:07.143313,slurm_normal_16gb,1444647532.0,0,1.0,main_w2_handler0,2467792,10546260,False,,618973365,bam,4820647.roundup,slurm,,132112168.0,corral-repl,,"""True""","""True""","""/galaxy-repl/main/files/012/717/dataset_12717678.dat""","""?""",21479376,"""True""",1,21479025,history,"""LENIENT""",32.0,4708053.0,fasta,,25591150,1444647472.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MeanQualityByCycle/1.126.0,1.126.0,,2015-10-12 10:58:55.623390,42165.0,60.0
,,2016-02-02 03:40:28.778018,slurm_normal_16gb,1454384546.0,0,1.0,main_w2_handler0,2444309,11666626,False,,937018482,bam,5926318.roundup,slurm,,132112168.0,corral-repl,,"""False""","""False""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21171739,"""False""",1,21171751,history,"""LENIENT""",32.0,494371808.0,fasta,,27523804,1454384454.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MeanQualityByCycle/1.126.0,1.126.0,,2016-02-02 03:42:32.921321,57539.0,92.0
,,2016-02-02 03:37:52.591250,slurm_normal_16gb,1454384350.0,0,1.0,main_w2_handler0,2444309,11666538,False,,937018482,bam,5926273.roundup,slurm,,132112168.0,corral-repl,,"""True""","""True""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21171739,"""True""",1,21171751,history,"""LENIENT""",32.0,494371808.0,fasta,,27523804,1454384290.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MeanQualityByCycle/1.126.0,1.126.0,,2016-02-02 03:39:16.625670,57539.0,60.0
,,2016-02-02 03:41:08.287152,slurm_normal_16gb,1454384681.0,0,1.0,main_w2_handler0,2444309,11666649,False,,824890364,bam,5926354.roundup,slurm,,132112168.0,corral-repl,,"""False""","""True""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21171750,"""False""",0,Araly1,cached,"""STRICT""",32.0,,,,27523804,1454384560.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MeanQualityByCycle/1.126.0,1.126.0,,2016-02-02 03:44:44.600178,57539.0,121.0
,,2016-02-02 03:40:56.942390,slurm_normal_16gb,1454384799.0,0,1.0,main_w1_handler2,2444309,11666639,False,,824890364,bam,5926390.roundup,slurm,,132112168.0,corral-repl,,"""False""","""True""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21171750,"""False""",0,Araly1,cached,"""SILENT""",32.0,,,,27523804,1454384706.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MeanQualityByCycle/1.126.0,1.126.0,,2016-02-02 03:46:50.955269,57539.0,93.0
,,2016-02-02 06:39:02.557392,slurm_normal_16gb,1454395217.0,0,1.0,main_w1_handler0,2444309,11668864,False,,795103663,bam,5928573.roundup,slurm,,132112168.0,corral-repl,,"""False""","""False""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21171740,"""False""",0,Araly1,cached,"""SILENT""",32.0,,,,27523804,1454395173.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MeanQualityByCycle/1.126.0,1.126.0,,2016-02-02 06:40:26.402430,57539.0,44.0
,,2016-02-02 06:39:35.241160,slurm_normal_16gb,1454395337.0,0,1.0,main_w2_handler1,2444309,11668877,False,,872063214,bam,5928592.roundup,slurm,,132112168.0,corral-repl,,"""False""","""False""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21171743,"""False""",0,Araly1,cached,"""SILENT""",32.0,,,,27523804,1454395244.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MeanQualityByCycle/1.126.0,1.126.0,,2016-02-02 06:42:21.836880,57539.0,93.0
,,2016-02-02 06:39:19.148783,slurm_normal_16gb,1454395407.0,0,1.0,main_w1_handler2,2444309,11668871,False,,508775443,bam,5928612.roundup,slurm,,132112168.0,corral-repl,,"""False""","""False""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21171742,"""False""",0,Araly1,cached,"""SILENT""",32.0,,,,27523804,1454395353.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MeanQualityByCycle/1.126.0,1.126.0,,2016-02-02 06:43:36.975688,57539.0,54.0
,,2016-01-08 10:30:43.265956,slurm_normal_16gb,1452250192.0,0,1.0,main_w1_handler2,2518879,11414341,False,,14597193274,bam,5681373.roundup,slurm,,132112168.0,corral-repl,,"""False""","""True""","""/galaxy-repl/localdata/chrom/canFam3.len""","""canFam3""",22666692,"""False""",1,22666678,history,"""LENIENT""",32.0,62092042.0,fasta,,27289205,1452249447.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MeanQualityByCycle/1.126.0,1.126.0,,2016-01-08 10:49:58.141193,74177.0,745.0
,,2016-01-27 13:56:13.500766,slurm_normal_16gb,1453903032.0,0,1.0,main_w1_handler2,2579722,11614690,False,,987934741,bam,5879275.roundup,slurm,,132112168.0,corral-repl,,"""False""","""True""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",23056539,"""False""",0,Araly1,cached,"""SILENT""",32.0,,,,27822628,1453902985.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MeanQualityByCycle/1.126.0,1.126.0,,2016-01-27 13:57:15.268018,77468.0,47.0
,,2015-03-05 08:27:33.033185,slurm_normal_single_16gb,1425544073.0,0,1.0,main_w2_handler1,2154447,8869849,False,,131086658,bam,3022802.roundup,slurm,,132112168.0,corral-repl,,"""False""","""True""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18733352,"""False""",0,Araly1,cached,"""LENIENT""",32.0,,,,21596629,1425544061.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MeanQualityByCycle/1.126.0,1.126.0,,2015-03-05 08:27:56.150801,57402.0,12.0
,,2015-03-05 11:01:06.955529,slurm_normal_single_16gb,1425553476.0,0,1.0,main_w2_handler1,2154447,8870590,False,,131086658,bam,3024245.roundup,slurm,,132112168.0,corral-repl,,"""False""","""True""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18733352,"""False""",0,Homo_sapiens_nuHg19_mtrCRS,cached,"""LENIENT""",32.0,,,,21596629,1425553273.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MeanQualityByCycle/1.126.0,1.126.0,,2015-03-05 11:04:39.955064,57402.0,203.0
