create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__workflow_invocation_uuid__,parameters.aligner,parameters.chromInfo,parameters.dbkey,parameters.input.values,parameters.phone,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-12-15 21:11:43.135819,slurm_multi,1513376526.0,0,,6.0,main_w4_handler2,3367443,17822300,False,,5649814482,tabular,11891031,slurm,,132112168.0,corral-repl,,0,no,"""88bdf896e1dc11e783e0005056ba2773""","""kalign""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32955954}]","""false""",32.0,,,1513373546.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/align_families/2.0.9,2.0.9,,2017-12-15 22:22:11.618353,73233,2980.0
2017-12-15 10:26:02.978596,slurm_multi,1513362767.0,0,,6.0,main_w4_handler2,3366841,17816061,False,,14456969346,tabular,11885027,slurm,,132112168.0,corral-repl,,0,no,"""4e013998e18211e78c50005056ba55fb""","""kalign""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32946015}]","""true""",32.0,,,1513335833.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/align_families/2.0.9,2.0.9,,2017-12-15 18:32:51.954752,84316,26934.0
2017-12-15 21:04:46.447644,slurm_multi,1513379596.0,0,,6.0,main_w4_handler2,3367437,17822167,False,,8540106912,tabular,11890999,slurm,,132112168.0,corral-repl,,0,no,"""8f60df16e1db11e7bb4c005056ba55fb""","""kalign""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32955748}]","""false""",32.0,,,1513373271.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/align_families/2.0.9,2.0.9,,2017-12-15 23:13:21.709731,73233,6325.0
2017-12-15 21:09:31.368412,slurm_multi,1513417719.0,0,,6.0,main_w3_handler2,3367442,17822241,False,,7103601714,tabular,11896176,slurm,,132112168.0,corral-repl,,0,no,"""3b79e496e1dc11e7aa8e005056ba2773""","""kalign""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32955864}]","""false""",32.0,,,1513413224.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/align_families/2.0.9,2.0.9,,2017-12-16 09:48:41.602481,73233,4495.0
2017-12-15 20:36:24.195300,slurm_multi,1513416067.0,0,,6.0,main_w3_handler2,3367419,17821848,False,,7224213030,tabular,11895592,slurm,,132112168.0,corral-repl,,0,no,"""9993aa1ce1d711e78c50005056ba55fb""","""kalign""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32955295}]","""false""",32.0,,,1513409468.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/align_families/2.0.9,2.0.9,,2017-12-16 09:21:10.535468,73233,6599.0
2017-12-17 14:25:08.197561,slurm_multi,1513521885.0,0,,6.0,main_w4_handler2,3368364,17830138,False,,977371806,tabular,11903529,slurm,,132112168.0,corral-repl,,0,no,"""0ddd3fc8e33611e7b048005056ba55fb""","""kalign""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32971924}]","""false""",32.0,,,1513521233.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/align_families/2.0.9,2.0.9,,2017-12-17 14:44:47.645365,73233,652.0
2017-12-17 14:28:02.393393,slurm_multi,1513522531.0,0,,6.0,main_w4_handler2,3368365,17830182,False,,1385626094,tabular,11903577,slurm,,132112168.0,corral-repl,,0,no,"""75c58cb2e33611e7871d005056ba55fb""","""kalign""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32971990}]","""false""",32.0,,,1513521729.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/align_families/2.0.9,2.0.9,,2017-12-17 14:55:35.916906,73233,802.0
2017-12-17 14:21:34.002306,slurm_multi,1513521721.0,0,,6.0,main_w3_handler2,3368361,17830076,False,,1178027156,tabular,11903490,slurm,,132112168.0,corral-repl,,0,no,"""91ea5ff4e33511e7871d005056ba55fb""","""kalign""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32971849}]","""false""",32.0,,,1513520864.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/align_families/2.0.9,2.0.9,,2017-12-17 14:42:04.667483,73233,857.0
2017-12-17 16:42:06.249844,slurm_multi,1513532247.0,0,,6.0,main_w3_handler2,3368424,17830724,False,,923781612,tabular,11904252,slurm,,132111800.0,corral-repl,,0,no,"""333108f0e34911e78c15005056ba2773""","""kalign""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32972828}]","""false""",32.0,,,1513529231.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/align_families/2.0.9,2.0.9,,2017-12-17 17:37:29.560417,73233,3016.0
2017-12-17 16:56:29.274541,slurm_multi,1513537157.0,0,,6.0,main_w4_handler2,3368440,17830848,False,,5737025986,tabular,11904378,slurm,,132112168.0,corral-repl,,0,no,"""34638e8ae34b11e79225005056ba2773""","""kalign""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32973110}]","""false""",32.0,,,1513530880.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/align_families/2.0.9,2.0.9,,2017-12-17 18:59:19.519417,73233,6277.0
2017-12-17 16:57:24.766902,slurm_multi,1513538575.0,0,,6.0,main_w3_handler2,3368439,17830891,False,,5803599360,tabular,11904580,slurm,,132112168.0,corral-repl,,0,no,"""55dd8110e34b11e7bb62005056ba2773""","""kalign""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32973162}]","""false""",32.0,,,1513534303.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/align_families/2.0.9,2.0.9,,2017-12-17 19:22:58.284520,73233,4272.0
2017-12-17 16:59:25.017251,slurm_multi,1513541923.0,0,,6.0,main_w4_handler2,3368437,17830980,False,,3863649206,tabular,11905033,slurm,,132112168.0,corral-repl,,0,no,"""9d7313a0e34b11e79266005056ba2773""","""kalign""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32973269}]","""false""",32.0,,,1513539432.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/align_families/2.0.9,2.0.9,,2017-12-17 20:18:45.252311,73233,2491.0
2017-12-17 16:58:28.141477,slurm_multi,1513543538.0,0,,6.0,main_w3_handler2,3368438,17830936,False,,5530740994,tabular,11904832,slurm,,132112168.0,corral-repl,,0,no,"""7adc22d2e34b11e79225005056ba2773""","""kalign""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32973217}]","""false""",32.0,,,1513537165.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/align_families/2.0.9,2.0.9,,2017-12-17 20:45:39.602900,73233,6373.0
2017-12-17 17:01:06.393213,slurm_multi,1513547395.0,0,,6.0,main_w4_handler2,3368434,17831066,False,,6050825246,tabular,11905532,slurm,,132112168.0,corral-repl,,0,no,"""d9cc835ee34b11e78c7c005056ba2773""","""kalign""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32973371}]","""false""",32.0,,,1513544636.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/align_families/2.0.9,2.0.9,,2017-12-17 21:49:58.518900,73233,2759.0
2017-12-17 17:00:13.111222,slurm_multi,1513559410.0,0,,6.0,main_w3_handler2,3368435,17831023,False,,6285214588,tabular,11905377,slurm,,132112168.0,corral-repl,,0,no,"""b8c09830e34b11e7bb62005056ba2773""","""kalign""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32973320}]","""false""",32.0,,,1513543222.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/align_families/2.0.9,2.0.9,,2017-12-18 01:10:12.172969,73233,16188.0
