chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,in_file,in_file_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.in_file,parameters.in_file.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-08-09 22:08:52.942890,slurm_normal,1502316544.0,0,,1.0,main_w3_handler0,3217919,16544751,False,270899,tabular,,10615349.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30818858}]",32.0,,39538499.0,1502316540.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2017-08-09 22:09:11.583355,98370.0,4.0
,,2017-08-10 22:20:34.166122,slurm_normal,1502420140.0,0,,1.0,main_w4_handler0,3218000,16554768,False,366655,tabular,,10626150.roundup,slurm,,132112168.0,corral-repl,,"""08b15cc27e1a11e7a800005056ba55fb""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 30833897}]",32.0,,,1502420136.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2017-08-11 02:55:42.125616,98370.0,4.0
,,2017-08-10 22:20:31.461865,slurm_normal,1502420685.0,0,,1.0,main_w4_handler0,3218000,16554767,False,308094,tabular,,10626228.roundup,slurm,,132112168.0,corral-repl,,"""08b15cc27e1a11e7a800005056ba55fb""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 30833896}]",32.0,,,1502420681.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2017-08-11 03:04:48.126012,98370.0,4.0
,,2017-10-19 22:29:01.693359,slurm_normal,1508452153.0,0,,1.0,main_w4_handler1,3292915,17150042,False,13699008,tabular,,11207918,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31767334}]",32.0,,41404550.0,1508452146.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2017-10-19 22:29:16.099242,72217.0,7.0
,,2017-12-20 23:15:35.912348,slurm_normal,1513811961.0,0,,1.0,main_w3_handler1,3367233,17865457,False,6105032,tabular,,11937233,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33027720}]",32.0,,42683423.0,1513811753.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2017-12-20 23:25:41.145357,,208.0
,,2017-10-19 19:09:15.551874,slurm_normal,1508440183.0,0,,1.0,main_w4_handler0,3292915,17148622,False,24314087,tabular,,11206423,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31764869}]",32.0,,39715319.0,1508440177.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2017-10-19 19:09:52.250236,72217.0,6.0
,,2017-10-19 18:43:21.282373,slurm_normal,1508438636.0,0,,1.0,main_w4_handler0,3292915,17148462,False,20013770,tabular,,11206267,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31764656}]",32.0,,39715319.0,1508438625.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2017-10-19 18:44:08.296740,72217.0,11.0
,,2017-10-19 19:09:27.880539,slurm_normal,1508440188.0,0,,1.0,main_w3_handler1,3292915,17148623,False,20013770,tabular,,11206422,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31764656}]",32.0,,39715319.0,1508440172.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2017-10-19 19:09:49.984558,72217.0,16.0
,,2017-10-19 21:27:00.361839,slurm_normal,1508448440.0,0,,1.0,main_w4_handler1,3292915,17149645,False,2386322,tabular,,11207434,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31766632}]",32.0,,41404550.0,1508448433.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2017-10-19 21:27:27.245780,72217.0,7.0
,,2017-10-23 16:30:12.126938,slurm_normal,1508776218.0,0,,1.0,main_w4_handler0,3292915,17180380,False,2386322,tabular,,11240896,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31823663}]",32.0,,39812225.0,1508776214.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2017-10-23 16:30:19.733427,72217.0,4.0
,,2017-10-23 16:40:16.074651,slurm_normal,1508776823.0,0,,1.0,main_w4_handler0,3292915,17180468,False,24314087,tabular,,11240982,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31823815}]",32.0,,39812225.0,1508776818.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2017-10-23 16:40:25.593942,72217.0,5.0
,,2017-10-23 22:51:43.458080,slurm_normal,1508799115.0,0,,1.0,main_w3_handler0,3292915,17184234,False,938764,tabular,,11244870,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31831231}]",32.0,,41473781.0,1508799111.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2017-10-23 22:51:59.497946,72217.0,4.0
,,2017-10-24 10:56:08.347082,slurm_normal,1508842599.0,0,,1.0,main_w4_handler1,3292915,17190495,False,4887,tabular,,11251375,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31842760}]",32.0,,39715319.0,1508842594.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2017-10-24 10:56:47.405513,72217.0,5.0
,,2018-01-04 22:22:03.882932,slurm_normal,1515104546.0,0,,1.0,main_w3_handler1,3382295,17949382,False,473848081,tabular,,12025760,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33179334}]",32.0,,42944333.0,1515104526.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2018-01-04 22:22:27.758976,117711.0,20.0
,,2018-01-26 14:10:01.202456,slurm_normal,1516975817.0,0,,1.0,main_w3_handler1,3357776,18165757,False,42045,bed,,12247342,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/ce10.len""","""ce10""",,"[{'src': 'hda', 'id': 33515116}]",32.0,,42665351.0,1516975813.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2018-01-26 14:10:19.857470,80875.0,4.0
,,2018-03-08 15:57:34.720068,slurm_normal,1520524672.0,0,7680.0,1.0,main_w3_handler0,3454313,18659360,False,1560986,tabular,,12755360,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 34249902}]",32.0,,44232074.0,1520524668.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2018-03-08 15:57:54.946338,122679.0,4.0
,,2018-02-26 06:44:07.641665,slurm_normal,1519627524.0,0,7680.0,1.0,main_w4_handler1,3442496,18519725,False,0,tabular,,12615809,slurm,,132112168.0,corral-repl,,"""6c26df281ac011e89af4005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 34067741}]",32.0,,,1519627521.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2018-02-26 06:45:25.674310,72145.0,3.0
,,2018-02-26 06:58:55.148125,slurm_normal,1519628401.0,0,7680.0,1.0,main_w3_handler1,3442511,18519782,False,70014,tabular,,12615893,slurm,,132112168.0,corral-repl,,"""7dfdcfde1ac211e8939b005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 34067823}]",32.0,,,1519628398.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2018-02-26 07:00:02.665173,72145.0,3.0
,,2018-02-26 06:47:43.725287,slurm_normal,1519627746.0,0,7680.0,1.0,main_w4_handler1,3442501,18519743,False,70014,tabular,,12615844,slurm,,132112168.0,corral-repl,,"""ee96301c1ac011e8bba2005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 34067758}]",32.0,,,1519627743.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2018-02-26 06:49:08.010572,72145.0,3.0
,,2018-02-26 07:17:38.502572,slurm_normal,1519629546.0,0,7680.0,1.0,main_w3_handler1,3442525,18519842,False,70014,tabular,,12616021,slurm,,132112168.0,corral-repl,,"""1938ffc61ac511e895e6005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 34067921}]",32.0,,,1519629543.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2018-02-26 07:19:07.833907,72145.0,3.0
,,2018-02-26 20:50:02.513951,slurm_normal,1519679532.0,0,7680.0,1.0,main_w3_handler0,3443634,18527707,False,70014,tabular,,12623824,slurm,,132112168.0,corral-repl,,"""8f81e6901b3611e8b067005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 34082528}]",32.0,,,1519679466.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2018-02-26 21:12:15.010725,72145.0,66.0
,,2018-02-26 20:50:21.140954,slurm_normal,1519680156.0,0,7680.0,1.0,main_w4_handler0,3443634,18527721,False,1011025,tabular,,12624081,slurm,,132112168.0,corral-repl,,"""8f81e6901b3611e8b067005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 34082541}]",32.0,,,1519680130.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2018-02-26 21:22:37.683487,72145.0,26.0
,,2018-02-26 21:22:34.552457,slurm_normal,1519680308.0,0,7680.0,1.0,main_w3_handler0,3443667,18528101,False,69991,tabular,,12624139,slurm,,132112168.0,corral-repl,,"""23be94941b3b11e8bf7e005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 34083278}]",32.0,,,1519680305.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2018-02-26 21:25:12.518372,72145.0,3.0
,,2018-02-26 21:49:14.802577,slurm_normal,1519682357.0,0,7680.0,1.0,main_w4_handler0,3443695,18528389,False,1007312,tabular,,12624653,slurm,,132112168.0,corral-repl,,"""d3ad11c01b3e11e8b666005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 34083754}]",32.0,,,1519682352.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2018-02-26 21:59:18.714385,72145.0,5.0
,,2018-02-26 21:49:03.652515,slurm_normal,1519682172.0,0,7680.0,1.0,main_w4_handler0,3443695,18528375,False,69991,tabular,,12624610,slurm,,132112168.0,corral-repl,,"""d3ad11c01b3e11e8b666005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 34083741}]",32.0,,,1519682168.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2018-02-26 21:56:13.912003,72145.0,4.0
,,2018-02-26 23:13:07.998071,slurm_normal,1519686960.0,0,7680.0,1.0,main_w3_handler1,3443773,18529050,False,1007312,tabular,,12625402,slurm,,132112168.0,corral-repl,,"""8dc65cb41b4a11e8a826005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 34084754}]",32.0,,,1519686955.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2018-02-26 23:16:02.207269,72145.0,5.0
,,2018-02-26 23:12:57.911911,slurm_normal,1519686859.0,0,7680.0,1.0,main_w4_handler0,3443773,18529038,False,69991,tabular,,12625379,slurm,,132112168.0,corral-repl,,"""8dc65cb41b4a11e8a826005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 34084743}]",32.0,,,1519686856.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2018-02-26 23:14:20.326285,72145.0,3.0
,,2018-02-28 05:15:47.071195,slurm_normal,1519795040.0,0,7680.0,1.0,main_w4_handler0,3445694,18543974,False,69991,tabular,,12640528,slurm,,132112168.0,corral-repl,,"""69af3bfa1c4611e8a62c005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 34109689}]",32.0,,,1519795037.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2018-02-28 05:17:22.664731,72145.0,3.0
,,2018-02-28 05:15:56.907829,slurm_normal,1519795140.0,0,7680.0,1.0,main_w3_handler0,3445694,18543986,False,1007312,tabular,,12640547,slurm,,132112168.0,corral-repl,,"""69af3bfa1c4611e8a62c005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 34109700}]",32.0,,,1519795135.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2018-02-28 05:19:03.422848,72145.0,5.0
,,2016-01-28 15:15:15.329499,slurm_normal,1453994131.0,0,,1.0,main_w1_handler2,2581282,11623704,False,1594,tabular,,5887766.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23069432,,32.0,,27269243.0,1453994127.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2016-01-28 15:15:33.213700,4131.0,4.0
,,2016-01-28 15:22:27.928537,slurm_normal,1453994564.0,0,,1.0,main_w1_handler1,2581282,11623744,False,1595,tabular,,5887818.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23069429,,32.0,,27269243.0,1453994561.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2016-01-28 15:22:46.302328,4131.0,3.0
,,2016-01-28 15:35:42.677054,slurm_normal,1453995359.0,0,,1.0,main_w1_handler1,2581282,11623869,False,1715,tabular,,5887910.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23069642,,32.0,,27269243.0,1453995355.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2016-01-28 15:36:07.999457,4131.0,4.0
,,2016-04-27 07:41:00.116728,slurm_normal,1461742882.0,0,,1.0,main_w2_handler0,2682180,12638958,False,24558922,tabular,,6843323.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e19febb5672b70b1'}]",32.0,,29272078.0,1461742876.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2016-04-27 07:41:25.071217,72145.0,6.0
,,2016-04-27 08:14:01.066267,slurm_normal,1461744886.0,0,,1.0,main_w2_handler0,2683297,12639191,False,4979653,csv,,6843733.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56a26e097e7197ce8'}]",32.0,,29539513.0,1461744861.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2016-04-27 08:14:50.836856,76422.0,25.0
,,2016-02-08 12:25:01.417068,slurm_normal,1454934330.0,0,,1.0,main_w2_handler0,2547029,11746141,False,73069,tabular,,6001619.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23235112,,32.0,,28199009.0,1454934325.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2016-02-08 12:25:35.937046,75745.0,5.0
,,2016-02-08 12:49:18.216433,slurm_normal,1454935786.0,0,,1.0,main_w1_handler1,2547029,11746366,False,163644,tabular,,6002128.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23235450,,32.0,,28199009.0,1454935782.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2016-02-08 12:49:47.452556,75745.0,4.0
,,2016-02-08 12:49:17.022046,slurm_normal,1454935781.0,0,,1.0,main_w2_handler0,2547029,11746364,False,77225,tabular,,6002125.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23235448,,32.0,,28199009.0,1454935775.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2016-02-08 12:49:48.487808,75745.0,6.0
,,2016-02-08 12:49:17.621691,slurm_normal,1454935782.0,0,,1.0,main_w2_handler0,2547029,11746365,False,198431,tabular,,6002126.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23235449,,32.0,,28199009.0,1454935776.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2016-02-08 12:49:48.528387,75745.0,6.0
,,2016-02-08 12:42:22.092300,slurm_normal,1454935367.0,0,,1.0,main_w2_handler0,2547029,11746324,False,205059,tabular,,6001978.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23235392,,32.0,,28199009.0,1454935363.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2016-02-08 12:42:56.056213,75745.0,4.0
,,2016-02-08 10:30:39.150999,slurm_normal,1454927469.0,0,,1.0,main_w1_handler0,2547029,11745018,False,185870,tabular,,5999440.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23233352,,32.0,,28199009.0,1454927466.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2016-02-08 10:31:16.935058,75745.0,3.0
,,2016-02-08 10:32:40.857227,slurm_normal,1454927596.0,0,,1.0,main_w2_handler1,2547029,11745040,False,186153,tabular,,5999472.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23233656,,32.0,,28199009.0,1454927592.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2016-02-08 10:33:22.752662,75745.0,4.0
,,2016-02-08 10:44:25.022848,slurm_normal,1454928298.0,0,,1.0,main_w1_handler0,2547029,11745083,False,186153,tabular,,5999666.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23233656,,32.0,,28199009.0,1454928293.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2016-02-08 10:45:00.753349,75745.0,5.0
