chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-06-15 17:49:36.147411,slurm_normal,1434390604.0,0.0,,1.0,main_w2_handler0,2343378,9655982,False,,31129,vcf,3966662.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/011/556/dataset_11556639.dat""","""C2complete""",20010814,,32.0,,23645182,1434390600.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2015-06-15 17:50:07.964167,46602.0,4.0
,,2016-06-09 05:28:23.135939,slurm_normal,1465450146.0,0.0,,1.0,main_w1_handler0,2723986,13116382,False,,126970,vcf,7301194.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/micMur1.len""","""micMur1""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55a5ce39e33b950a1'}]",32.0,,30743603,1465450143.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2016-06-09 05:29:07.800726,85101.0,3.0
,,2015-09-15 06:57:47.960421,slurm_normal,1442300291.0,0.0,,1.0,main_w2_handler0,2424917,10321064,False,,142043,vcf,4605153.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",21113123,,32.0,,25181667,1442300286.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2015-09-15 06:58:14.179451,63604.0,5.0
,,2015-04-01 16:50:07.033616,rodeo_normal,1427907052.0,0.0,,1.0,main_w1_handler0,2257013,9116188,False,,2542,vcf,3402062.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19106806,,32.0,,22123036,1427907048.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2015-04-01 16:50:56.300879,50992.0,4.0
287.0,len,2017-02-08 08:07:40.251698,slurm_normal,1486541268.0,0.0,,1.0,main_w3_handler1,2986549,14980048,False,,280721,vcf,9137466.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/018/757/dataset_18757916.dat""","""?""",,"[{'src': 'hda', 'id': 28259559}]",32.0,,35562411,1486541262.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2017-02-08 08:07:52.668896,81920.0,6.0
,,2015-07-20 14:11:32.516862,slurm_normal,1437401676.0,0.0,,1.0,main_w1_handler0,1871712,9916453,False,,1734917,vcf,4204312.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",20423092,,32.0,,24223182,1437401533.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2015-07-20 14:14:42.311957,47785.0,143.0
,,2016-08-17 15:54:27.391189,slurm_normal,1471449344.0,0.0,,1.0,main_w4_handler0,2794350,13677402,False,,13194,vcf,7895032.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57aeeab1f37b331cf'}]",32.0,,31312138,1471449330.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2016-08-17 15:55:46.787714,87062.0,14.0
,,2016-02-08 21:50:04.725128,slurm_normal,1454968343.0,0.0,,1.0,main_w1_handler0,2419718,11753488,False,,1172435898,vcf,6009550.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",23244223,,32.0,,28045571,1454968222.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2016-02-08 21:52:29.277086,62983.0,121.0
,,2017-07-02 17:43:55.005581,slurm_normal,1499017471.0,0.0,,1.0,main_w3_handler0,3179068,16243194,False,,0,vcf,10318306.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 30265591}]",32.0,,37895113,1499017467.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2017-07-02 17:44:40.014332,50395.0,4.0
,,2015-06-02 08:54:02.406060,slurm_normal,1433235275.0,0.0,,1.0,main_w1_handler1,2323217,9580252,False,,130661,vcf,3892997.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/011/463/dataset_11463438.dat""","""s22""",19886093,,32.0,,23396784,1433235273.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2015-06-02 08:54:39.834002,64235.0,2.0
,,2015-02-10 15:14:06.192194,rodeo_normal,1423581276.0,0.0,,1.0,main_w1_handler0,2156561,8694083,False,,11474231,vcf,2701426.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/010/312/dataset_10312706.dat""","""cg_v1""",18461230,,32.0,,20878108,1423581272.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2015-02-10 15:14:40.404549,57678.0,4.0
,,2017-01-13 09:27:51.902056,slurm_normal,1484299678.0,0.0,,1.0,main_w4_handler1,2935277,14756942,False,,11139175,vcf,8921461.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",,"[{'src': 'hda', 'id': 27695028}]",32.0,,35361679,1484299674.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2017-01-13 09:28:00.809543,97187.0,4.0
,,2015-11-24 15:29:07.270341,slurm_normal,1448378967.0,0.0,,1.0,main_w2_handler1,2464695,10996204,False,,19516,vcf,5255602.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",22144367,,32.0,,26414643,1448378960.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2015-11-24 15:29:32.337216,70777.0,7.0
2971.0,len,2014-10-14 12:25:42.220517,rodeo_normal,1413289552.0,0.0,,1.0,main_w2_handler1,2039969,7979077,False,,33080,vcf,19960.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/main/files/009/425/dataset_9425909.dat""","""?""",16951915,,2.0,,16471199,1413289549.0,ok,0.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2014-10-14 12:25:56.066850,49154.0,3.0
,,2018-01-04 07:58:01.824842,slurm_normal,1515052689.0,0.0,,1.0,main_w3_handler0,3375896,17941568,False,,103978,vcf,12017684,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 33165894}]",32.0,,42901142,1515052685.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2018-01-04 07:58:11.338329,119122.0,4.0
,,2017-04-28 07:39:56.791973,slurm_normal,1493365206.0,0.0,,1.0,main_w4_handler0,3070201,15698582,False,,52651,vcf,9811541.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 29244486}]",32.0,,37623229,1493365201.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2017-04-28 07:40:08.255349,103907.0,5.0
,,2016-05-15 16:25:14.799256,slurm_normal,1463329548.0,0.0,,1.0,main_w2_handler1,2670820,12902922,False,,11387901,vcf,7098117.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54f2b38ba18ffd4cb'}]",32.0,,28974359,1463329543.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2016-05-15 16:25:50.949663,60032.0,5.0
,,2017-05-10 20:42:49.882477,slurm_normal,1494449454.0,0.0,,1.0,main_w3_handler1,3102589,15805677,False,,654910793,vcf,9910274.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/baciSubt.len""","""baciSubt""",,"[{'src': 'hda', 'id': 29546634}]",32.0,,37834762,1494449404.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2017-05-10 20:50:58.953786,105484.0,50.0
,,2016-02-19 11:18:32.969619,slurm_normal,1455880762.0,0.0,,1.0,main_w1_handler1,2604576,11876460,False,,8877,vcf,6116717.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23418531,,32.0,,28492985,1455880757.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2016-02-19 11:19:31.128224,78694.0,5.0
,,2015-08-10 05:38:58.323780,slurm_normal,1439185170.0,0.0,,1.0,main_w2_handler1,2400270,10089766,False,,42964,vcf,4365645.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20691253,,32.0,,24498527,1439185165.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2015-08-10 05:39:33.269650,66675.0,5.0
,,2018-02-08 14:31:30.353167,slurm_normal,1518100304.0,0.0,7680.0,1.0,main_w4_handler0,3422040,18316180,False,,73322,vcf,12399463,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 33753512}]",32.0,,43517237,1518100302.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2018-02-08 14:31:45.777101,60534.0,2.0
,,2018-02-04 23:55:49.969918,slurm_normal,1517818578.0,0.0,,1.0,main_w4_handler0,3396003,18253374,False,,112295511695,vcf,12335149,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 33658161}]",32.0,,43592681,1517788554.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2018-02-05 08:16:20.293849,121054.0,30024.0
,,2015-04-22 13:20:18.189190,slurm_normal,1429708853.0,0.0,,1.0,main_w1_handler0,2181429,9299451,False,,3940045,vcf,3616178.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19417079,,32.0,,20653819,1429708838.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2015-04-22 13:21:02.878055,50784.0,15.0
,,2017-04-04 02:43:24.553539,slurm_normal,1491273811.0,0.0,,1.0,main_w3_handler0,3056381,15478145,False,,9254,vcf,9606996.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 29034248}]",32.0,,36160054,1491273807.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2017-04-04 02:43:32.096137,100469.0,4.0
15.0,len,2015-04-20 18:13:15.603354,slurm_normal,1429553652.0,0.0,,1.0,main_w2_handler0,2212220,9280781,False,,409687092,vcf,3583841.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/010/550/dataset_10550118.dat""","""?""",19284798,,32.0,,22599811,1429553616.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2015-04-20 18:14:14.017620,59876.0,36.0
,,2015-06-02 10:02:07.948098,slurm_normal,1433239355.0,0.0,,1.0,main_w2_handler1,2326305,9580647,False,,85959,vcf,3893367.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/011/464/dataset_11464055.dat""","""s22""",19885949,,32.0,,23373431,1433239352.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2015-06-02 10:02:41.511158,64301.0,3.0
,,2015-04-20 16:06:46.679025,slurm_normal,1429546031.0,0.0,,1.0,main_w1_handler1,2273208,9279774,False,,22822,vcf,3581911.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",19386394,,32.0,,22591180,1429546025.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2015-04-20 16:07:15.183307,62120.0,6.0
36.0,len,2016-10-26 10:06:16.869373,slurm_normal,1477476695.0,0.0,,1.0,main_w4_handler1,2866339,14178732,False,,7076,vcf,8391140.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/017/600/dataset_17600104.dat""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b311dfb7b14b28e6'}]",32.0,,33911484,1477476384.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2016-10-26 10:11:42.064264,92882.0,311.0
,,2018-03-09 14:45:02.568882,slurm_normal,1520606719.0,0.0,7680.0,1.0,main_w4_handler0,3386378,18672997,False,,2409974,vcf,12769224,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/dm3.len""","""dm3""",,"[{'src': 'hda', 'id': 34172463}]",32.0,,43086861,1520606713.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2018-03-09 14:45:21.891095,,6.0
,,2015-10-25 22:02:40.535776,slurm_normal,1445810578.0,0.0,,1.0,main_w1_handler1,2484584,10727711,False,,1018368,vcf,4989349.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21737129,,32.0,,25775945,1445810574.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2015-10-25 22:03:01.128294,71697.0,4.0
,,2015-09-14 17:00:13.810382,slurm_normal,1442250050.0,0.0,,1.0,main_w1_handler2,2433665,10317018,False,,139356115,vcf,4601464.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",21095452,,32.0,,24941355,1442250031.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2015-09-14 17:00:55.029878,68400.0,19.0
12.0,len,2018-02-07 22:44:22.279912,slurm_normal,1518043472.0,0.0,7680.0,1.0,main_w3_handler1,3413354,18304090,False,,1216919,vcf,12387735,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/023/472/dataset_23472583.dat""","""?""",,"[{'src': 'hda', 'id': 33737818}]",32.0,,43701116,1518043469.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2018-02-07 22:44:35.050706,120461.0,3.0
,,2018-01-29 14:36:49.497385,slurm_normal,1517236624.0,0.0,,1.0,main_w3_handler1,3406206,18189146,False,,9764,vcf,12270551,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33552512}]",32.0,,43453816,1517236620.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2018-01-29 14:37:06.029316,108472.0,4.0
14.0,len,2015-06-03 18:09:21.665674,slurm_normal,1433355036.0,0.0,,1.0,main_w1_handler0,2326820,9592528,False,,80384,vcf,3904027.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/011/478/dataset_11478173.dat""","""?""",19904141,,32.0,,23428876,1433354995.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2015-06-03 18:10:41.982137,64339.0,41.0
,,2017-05-07 07:30:10.710465,slurm_normal,1494142218.0,0.0,,1.0,main_w4_handler0,3089239,15770935,False,,26715,vcf,9878028.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 29502616}]",32.0,,37649684,1494142214.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2017-05-07 07:30:19.744996,101094.0,4.0
,,2016-06-23 17:34:35.709835,slurm_normal,1466703345.0,0.0,,1.0,main_w1_handler1,2678796,13248519,False,,1877996,vcf,7435543.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19Patch2.len""","""hg19Patch2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54f83e7b4fb9def47'}]",32.0,,30723605,1466703310.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2016-06-23 17:35:47.634048,83091.0,35.0
,,2015-08-07 21:12:05.971300,slurm_normal,1438981976.0,0.0,,1.0,main_w1_handler0,2400764,10081008,False,,640547,vcf,4358285.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20713895,,32.0,,24444095,1438981969.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2015-08-07 21:12:59.576584,67353.0,7.0
,,2015-07-22 00:01:21.784514,slurm_normal,1437523310.0,0.0,,1.0,main_w1_handler2,2384701,9935604,False,,2011619,vcf,4221397.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",20468368,,32.0,,24252028,1437523305.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2015-07-22 00:01:52.918269,66662.0,5.0
,,2017-05-29 14:36:17.154304,slurm_normal,1496068664.0,0.0,,1.0,main_w3_handler0,3085704,15961188,False,,1015720136,vcf,10058168.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29806794}]",32.0,,37781545,1496068587.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2017-05-29 14:37:47.781889,104664.0,77.0
,,2015-03-16 05:27:54.269644,rodeo_normal,1426483687.0,0.0,,1.0,main_w2_handler1,2218637,8955009,False,,15002479,vcf,3178470.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18676865,,32.0,,21823185,1426483682.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2015-03-16 05:28:10.358587,59675.0,5.0
,,2017-12-15 23:35:58.749698,slurm_normal,1513380972.0,0.0,,1.0,main_w3_handler1,3367396,17822997,False,,156471,vcf,11891582,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/eschColi_K12.len""","""eschColi_K12""",,"[{'src': 'hda', 'id': 32957570}]",32.0,,42687555,1513380968.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2017-12-15 23:36:13.423790,105862.0,4.0
,,2014-09-25 01:50:06.157545,roundup_single,1411609914.0,0.0,,1.0,main_w1_handler1,1944122,7856474,False,,1415382820,vcf,1839487,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17014545,,32.0,,17142448,1411609822.0,ok,1023992.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2014-09-25 01:51:55.517410,48512.0,92.0
2971.0,len,2014-10-14 12:28:25.783212,rodeo_normal,1413289718.0,0.0,,1.0,main_w1_handler1,2039969,7979117,False,,34933,vcf,19998.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/main/files/009/425/dataset_9425909.dat""","""?""",16525691,,2.0,,16471199,1413289716.0,ok,0.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2014-10-14 12:28:44.322233,49154.0,2.0
,,2017-11-02 10:47:32.632505,slurm_normal,1509619721.0,0.0,,1.0,main_w3_handler1,1934814,17297873,False,,95637850,vcf,11359952,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32021671}]",32.0,,41692173,1509619704.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2017-11-02 10:50:15.196965,49863.0,17.0
,,2016-06-09 21:53:30.197164,slurm_normal,1465509281.0,0.0,,1.0,main_w1_handler0,2727809,13127354,False,,1523579,vcf,7311799.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f674f74c549f08f3'}]",32.0,,30742719,1465509278.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2016-06-09 21:54:44.610746,84291.0,3.0
,,2017-02-15 09:08:35.455367,slurm_normal,1487149772.0,0.0,,1.0,main_w4_handler1,2995383,15043480,False,,153728,vcf,9199144.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28359501}]",32.0,,35885274,1487149768.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2017-02-15 09:09:34.120126,70073.0,4.0
,,2015-09-27 22:17:39.687758,slurm_normal,1443392306.0,0.0,,1.0,main_w1_handler1,2447481,10445535,False,,1018371,vcf,4723251.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21299996,,32.0,,25122181,1443392273.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2015-09-27 22:18:28.493385,68114.0,33.0
,,2017-11-19 19:53:35.459715,slurm_normal,1511121222.0,0.0,,1.0,main_w3_handler1,3331184,17509421,False,,2514544,vcf,11569914,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32401298}]",32.0,,42039345,1511121219.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2017-11-19 19:53:44.773388,70073.0,3.0
,,2015-09-03 08:02:18.649961,slurm_normal,1441267361.0,0.0,,1.0,main_w1_handler2,2427060,10249563,False,,65537,vcf,4537426.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20994029,,32.0,,24995919,1441267357.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2015-09-03 08:02:43.943486,68461.0,4.0
,,2018-01-10 05:53:55.916581,slurm_normal,1515564385.0,0.0,,1.0,main_w4_handler1,3385404,17988872,False,,3319641551,vcf,12065522,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 33236717}]",32.0,,43070949,1515563654.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2018-01-10 06:06:27.745191,119517.0,731.0
,,2015-07-21 06:56:22.303557,slurm_normal,1437461815.0,0.0,,1.0,main_w1_handler2,2371266,9924043,False,,40013965,vcf,4211637.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20432516,,32.0,,24133717,1437461797.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2015-07-21 06:57:02.668696,66125.0,18.0
,,2015-06-30 16:45:05.724753,slurm_normal,1435682966.0,0.0,,1.0,main_w2_handler0,2304283,9769340,False,,56646,vcf,4071738.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/011/700/dataset_11700058.dat""","""C2 Linda""",20193979,,32.0,,23169187,1435682962.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2015-06-30 16:49:31.666037,46602.0,4.0
,,2015-02-25 11:29:19.824202,rodeo_normal,1424863773.0,0.0,,1.0,main_w2_handler1,2196257,8811321,False,,68345789,vcf,2911846.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18641967,,32.0,,21192882,1424863767.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2015-02-25 11:29:35.165794,59354.0,6.0
,,2015-04-15 09:24:58.223384,slurm_normal,1429089915.0,0.0,,1.0,main_w2_handler1,2269994,9235159,False,,25684,vcf,3516417.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19294088,,32.0,,22488876,1429089911.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2015-04-15 09:25:21.153979,62323.0,4.0
,,2014-10-29 13:00:59.561794,rodeo_normal,1414587673.0,0.0,,1.0,main_w2_handler0,2100338,8062478,False,,10361968,vcf,92546.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17366305,,2.0,,18003411,1414587670.0,ok,0.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2014-10-29 13:01:21.877418,53146.0,3.0
,,2016-06-03 07:59:58.494657,slurm_normal,1464940831.0,0.0,,1.0,main_w2_handler0,2723986,13057535,False,,126970,vcf,7243770.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/016/077/dataset_16077489.dat""","""M1""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55a5ce39e33b950a1'}]",32.0,,30597941,1464940826.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2016-06-03 08:00:36.069249,85101.0,5.0
,,2015-08-10 18:28:40.651460,slurm_normal,1439231359.0,0.0,,1.0,main_w1_handler2,2404630,10093876,False,,721627,vcf,4369298.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20737409,,32.0,,24629745,1439231355.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2015-08-10 18:29:20.700523,67573.0,4.0
,,2015-02-11 23:51:44.477663,rodeo_normal,1423698731.0,0.0,,1.0,main_w2_handler1,2200148,8708698,False,,500058,vcf,2728649.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18483014,,32.0,,20932179,1423698728.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2015-02-11 23:52:13.517740,59064.0,3.0
,,2016-06-09 21:53:29.223055,slurm_normal,1465509241.0,0.0,,1.0,main_w2_handler0,2727809,13127352,False,,753,vcf,7311786.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59c68f2fb128431be'}]",32.0,,30742719,1465509237.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2016-06-09 21:54:05.125100,84291.0,4.0
,,2016-12-06 00:01:56.724025,slurm_normal,1480982531.0,0.0,,1.0,main_w3_handler1,2853685,14496428,False,,47188716,vcf,8682754.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 26827007}]",32.0,,34607356,1480982522.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2016-12-06 00:02:12.487135,90348.0,9.0
,,2015-09-30 06:15:39.610487,slurm_normal,1443593764.0,0.0,,1.0,main_w2_handler1,2405177,10467541,False,,22624,vcf,4743912.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",21305508,,32.0,,25437353,1443593760.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2015-09-30 06:16:07.542728,64300.0,4.0
