chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input.values,parameters.input|__identifier__,parameters.option,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-06-21 10:14:06.173180,slurm_normal,1466504061.0,0,1.0,main_w1_handler1,2745547,13222845,False,,630,bed,7407265.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5bdc9a0505dd0a9ac'}]",,"""""",32.0,,30986059.0,1466504058.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.24.0,2.24.0,,2016-06-21 10:14:25.215416,,3.0
,,2016-06-21 10:14:10.610156,slurm_normal,1466504149.0,0,1.0,main_w1_handler0,2745547,13222854,False,,515,bed,7407297.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5b00038f5d354015f'}]",,"""""",32.0,,30986059.0,1466504146.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.24.0,2.24.0,,2016-06-21 10:15:54.723862,,3.0
,,2016-06-21 10:14:15.485453,slurm_normal,1466504116.0,0,1.0,main_w2_handler0,2745547,13222861,False,,270,bed,7407282.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5a94ecd5be86e5380'}]",,"""""",32.0,,30986059.0,1466504112.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.24.0,2.24.0,,2016-06-21 10:15:19.587137,,4.0
,,2016-06-21 10:14:12.029620,slurm_normal,1466504101.0,0,1.0,main_w2_handler0,2745547,13222857,False,,1654,bed,7407277.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b539c1141e974dda15'}]",,"""""",32.0,,30986059.0,1466504097.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.24.0,2.24.0,,2016-06-21 10:15:03.369675,,4.0
,,2016-06-21 10:20:26.770119,slurm_normal,1466504461.0,0,1.0,main_w2_handler0,2745547,13222933,False,,812,bed,7407348.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c5367fbec2248f52'}]",,"""""",32.0,,30986059.0,1466504458.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.24.0,2.24.0,,2016-06-21 10:21:03.615952,,3.0
,,2016-06-21 10:20:31.072736,slurm_normal,1466504550.0,0,1.0,main_w2_handler0,2745547,13222943,False,,310,bed,7407365.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5169fd15d33cbff5a'}]",,"""""",32.0,,30986059.0,1466504546.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.24.0,2.24.0,,2016-06-21 10:22:33.389298,,4.0
,,2016-06-21 10:14:13.815416,slurm_normal,1466504173.0,0,1.0,main_w1_handler0,2745547,13222859,False,,1233,bed,7407302.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b58b932c3b19fc3e98'}]",,"""""",32.0,,30986059.0,1466504170.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.24.0,2.24.0,,2016-06-21 10:16:16.032158,,3.0
,,2016-06-21 10:20:28.059231,slurm_normal,1466504506.0,0,1.0,main_w2_handler1,2745547,13222937,False,,1670,bed,7407355.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b520825a909adefa07'}]",,"""""",32.0,,30986059.0,1466504503.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.24.0,2.24.0,,2016-06-21 10:21:48.833516,,3.0
,,2016-06-21 10:14:11.123857,slurm_normal,1466504103.0,0,1.0,main_w1_handler1,2745547,13222855,False,,150,bed,7407279.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5efe8f43d59781589'}]",,"""""",32.0,,30986059.0,1466504100.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.24.0,2.24.0,,2016-06-21 10:15:08.501165,,3.0
,,2016-06-21 10:20:25.308814,slurm_normal,1466504470.0,0,1.0,main_w1_handler1,2745547,13222928,False,,1318,bed,7407350.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b582d306fa83e41120'}]",,"""""",32.0,,30986059.0,1466504467.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.24.0,2.24.0,,2016-06-21 10:21:12.658170,,3.0
