chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.algorithms,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-05-05 16:04:22.600121,slurm_normal,1430842253.0,0.0,1.0,main_w1_handler0,2289346,9400996,False,,3861243730,bam,3731784.roundup,slurm,,132112168.0,corral-repl,,"""58f7653af34011e4bef3005056a51846""","""md5""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",19566210,,32.0,,22849378,1430841909.0,ok,1023996.0,secure_hash_message_digest,0.0.1,,2015-05-05 16:11:01.121046,44985.0,344.0
,,2015-05-05 16:05:08.097403,slurm_normal,1430842080.0,0.0,1.0,main_w1_handler1,2289346,9401003,False,,3850911259,bam,3731797.roundup,slurm,,132112168.0,corral-repl,,"""58f7653af34011e4bef3005056a51846""","""md5""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",19566214,,32.0,,22849378,1430841929.0,ok,1023996.0,secure_hash_message_digest,0.0.1,,2015-05-05 16:08:16.407926,44985.0,151.0
,,2015-05-05 16:04:37.069737,slurm_normal,1430842282.0,0.0,1.0,main_w1_handler1,2289346,9400998,False,,5026981858,bam,3731786.roundup,slurm,,132112168.0,corral-repl,,"""58f7653af34011e4bef3005056a51846""","""md5""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",19566211,,32.0,,22849378,1430841909.0,ok,1023996.0,secure_hash_message_digest,0.0.1,,2015-05-05 16:11:30.651457,44985.0,373.0
,,2015-05-05 21:11:31.657995,slurm_normal,1430860408.0,0.0,1.0,main_w2_handler0,2289346,9403794,False,,3987911787,bam,3734574.roundup,slurm,,132112168.0,corral-repl,,"""39f48a20f36b11e49206005056a51846""","""md5""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",19566219,,32.0,,22849378,1430860317.0,ok,1023996.0,secure_hash_message_digest,0.0.1,,2015-05-05 21:13:33.698927,44985.0,91.0
,,2015-05-05 13:19:16.922603,slurm_normal,1430832727.0,0.0,1.0,main_w1_handler0,2289346,9399236,False,,13379309258,fastqsanger,3730246.roundup,slurm,,132112168.0,corral-repl,,"""1439927cf32911e4b2b6005056a51846""","""md5""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",19533735,,32.0,,22849378,1430831971.0,ok,1023996.0,secure_hash_message_digest,0.0.1,,2015-05-05 13:32:12.822939,44985.0,756.0
,,2015-05-05 13:17:36.196676,slurm_normal,1430832535.0,0.0,1.0,main_w2_handler0,2289346,9399219,False,,9639978779,fastqsanger,3730231.roundup,slurm,,132112168.0,corral-repl,,"""1439927cf32911e4b2b6005056a51846""","""md5""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",19528763,,32.0,,22849378,1430831881.0,ok,1023996.0,secure_hash_message_digest,0.0.1,,2015-05-05 13:29:01.020399,44985.0,654.0
,,2015-05-05 13:19:08.956831,slurm_normal,1430832239.0,0.0,1.0,main_w2_handler1,2289346,9399233,False,,13379309258,fastqsanger,3730245.roundup,slurm,,132112168.0,corral-repl,,"""1439927cf32911e4b2b6005056a51846""","""md5""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",19533734,,32.0,,22849378,1430831969.0,ok,1023996.0,secure_hash_message_digest,0.0.1,,2015-05-05 13:24:04.654083,44985.0,270.0
,,2015-05-05 13:19:31.797270,slurm_normal,1430832547.0,0.0,1.0,main_w1_handler0,2289346,9399242,False,,14100887738,fastqsanger,3730300.roundup,slurm,,132112168.0,corral-repl,,"""1439927cf32911e4b2b6005056a51846""","""md5""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",19534295,,32.0,,22849378,1430832253.0,ok,1023996.0,secure_hash_message_digest,0.0.1,,2015-05-05 13:29:11.854633,44985.0,294.0
,,2015-05-05 13:18:59.046908,slurm_normal,1430832376.0,0.0,1.0,main_w2_handler0,2289346,9399230,False,,9639978779,fastqsanger,3730241.roundup,slurm,,132112168.0,corral-repl,,"""1439927cf32911e4b2b6005056a51846""","""md5""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",19528764,,32.0,,22849378,1430831965.0,ok,1023996.0,secure_hash_message_digest,0.0.1,,2015-05-05 13:26:23.189844,44985.0,411.0
,,2015-05-05 21:13:57.240130,slurm_normal,1430860488.0,0.0,1.0,main_w2_handler0,2289346,9403822,False,,3980681704,bam,3734593.roundup,slurm,,132112168.0,corral-repl,,"""39f48a20f36b11e49206005056a51846""","""md5""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",19566223,,32.0,,22849378,1430860452.0,ok,1023996.0,secure_hash_message_digest,0.0.1,,2015-05-05 21:14:54.325223,44985.0,36.0
,,2015-05-05 21:12:37.661043,slurm_normal,1430860515.0,0.0,1.0,main_w2_handler1,2289346,9403806,False,,5281620805,bam,3734584.roundup,slurm,,132112168.0,corral-repl,,"""39f48a20f36b11e49206005056a51846""","""md5""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",19566220,,32.0,,22849378,1430860376.0,ok,1023996.0,secure_hash_message_digest,0.0.1,,2015-05-05 21:15:24.115115,44985.0,139.0
,,2015-05-06 02:27:42.826535,slurm_normal,1430879303.0,0.0,1.0,main_w1_handler1,2289346,9405437,False,,900585164,bam,3736220.roundup,slurm,,132112168.0,corral-repl,,,"[""md5""]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",19590685,,32.0,,22887020,1430879278.0,ok,1023996.0,secure_hash_message_digest,0.0.1,,2015-05-06 02:28:27.115919,44985.0,25.0
37.0,len,2015-04-12 05:12:57.244768,slurm_normal,1428815593.0,0.0,1.0,main_w1_handler0,2235042,9205798,False,,473244996,fastq,3487804.roundup,slurm,,132112168.0,corral-repl,,,"[""sha1""]","""/galaxy-repl/main/files/010/960/dataset_10960185.dat""","""18883""",19204387,,32.0,,22340654,1428815585.0,ok,1023996.0,secure_hash_message_digest,0.0.1,,2015-04-12 05:13:16.077450,60795.0,8.0
37.0,len,2015-04-12 05:12:56.460688,slurm_normal,1428815598.0,0.0,1.0,main_w2_handler0,2235042,9205797,False,,493308396,fastq,3487805.roundup,slurm,,132112168.0,corral-repl,,,"[""sha1""]","""/galaxy-repl/main/files/010/960/dataset_10960185.dat""","""18883""",19204386,,32.0,,22340654,1428815589.0,ok,1023996.0,secure_hash_message_digest,0.0.1,,2015-04-12 05:13:19.743937,60795.0,9.0
,,2015-05-07 13:34:27.663947,slurm_normal,1431005699.0,0.0,1.0,main_w2_handler0,405098,9421854,False,,909375,bed,3751222.roundup,slurm,,132112168.0,corral-repl,,,"[""md5""]","""/galaxy-repl/localdata/chrom/?.len""","""?""",19608594,,32.0,,22860750,1431005696.0,ok,1023996.0,secure_hash_message_digest,0.0.1,,2015-05-07 13:35:02.217870,5994.0,3.0
,,2015-05-07 13:39:15.787886,slurm_normal,1431006049.0,0.0,1.0,main_w1_handler0,2237975,9421878,False,,4639495285,fastqsanger,3751249.roundup,slurm,,132112168.0,corral-repl,,"""72f3915af4be11e48499005056a51846""","""md5""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",18866382,,32.0,,22849378,1431005976.0,ok,1023996.0,secure_hash_message_digest,0.0.1,,2015-05-07 13:40:52.976020,44985.0,73.0
,,2015-05-07 13:39:17.651847,slurm_normal,1431006176.0,0.0,1.0,main_w2_handler0,2237975,9421881,False,,5524856842,fastqsanger,3751248.roundup,slurm,,132112168.0,corral-repl,,"""72f3915af4be11e48499005056a51846""","""md5""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",18894797,,32.0,,22849378,1431005971.0,ok,1023996.0,secure_hash_message_digest,0.0.1,,2015-05-07 13:43:00.093621,44985.0,205.0
,,2015-05-07 13:39:14.667250,slurm_normal,1431006060.0,0.0,1.0,main_w2_handler1,2237975,9421877,False,,4639495285,fastqsanger,3751251.roundup,slurm,,132112168.0,corral-repl,,"""72f3915af4be11e48499005056a51846""","""md5""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",18866381,,32.0,,22849378,1431005982.0,ok,1023996.0,secure_hash_message_digest,0.0.1,,2015-05-07 13:41:04.097934,44985.0,78.0
,,2015-05-07 13:39:19.316781,slurm_normal,1431006385.0,0.0,1.0,main_w2_handler1,2237975,9421883,False,,4765479569,fastqsanger,3751268.roundup,slurm,,132112168.0,corral-repl,,"""72f3915af4be11e48499005056a51846""","""md5""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",18904148,,32.0,,22849378,1431006084.0,ok,1023996.0,secure_hash_message_digest,0.0.1,,2015-05-07 13:46:31.219173,44985.0,301.0
,,2015-05-07 13:39:18.594657,slurm_normal,1431006139.0,0.0,1.0,main_w2_handler0,2237975,9421882,False,,4765479569,fastqsanger,3751266.roundup,slurm,,132112168.0,corral-repl,,"""72f3915af4be11e48499005056a51846""","""md5""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",18904147,,32.0,,22849378,1431006061.0,ok,1023996.0,secure_hash_message_digest,0.0.1,,2015-05-07 13:42:33.991856,44985.0,78.0
,,2015-05-07 13:39:16.746673,slurm_normal,1431006291.0,0.0,1.0,main_w2_handler0,2237975,9421879,False,,5524856842,fastqsanger,3751247.roundup,slurm,,132112168.0,corral-repl,,"""72f3915af4be11e48499005056a51846""","""md5""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",18894796,,32.0,,22849378,1431005969.0,ok,1023996.0,secure_hash_message_digest,0.0.1,,2015-05-07 13:44:55.475706,44985.0,322.0
,,2015-05-07 17:59:46.715444,slurm_normal,1431021627.0,0.0,1.0,main_w2_handler1,2289346,9424734,False,,900585164,bam,3753319.roundup,slurm,,132112168.0,corral-repl,,,"[""md5""]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",19590685,,32.0,,22849378,1431021606.0,ok,1023996.0,secure_hash_message_digest,0.0.1,,2015-05-07 18:00:30.998831,44985.0,21.0
,,2015-05-07 18:03:43.524261,slurm_normal,1431021859.0,0.0,1.0,main_w2_handler1,2289346,9424767,False,,920608694,bam,3753348.roundup,slurm,,132112168.0,corral-repl,,,"[""md5""]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",19594379,,32.0,,22849378,1431021852.0,ok,1023996.0,secure_hash_message_digest,0.0.1,,2015-05-07 18:04:22.442058,44985.0,7.0
,,2015-05-03 15:57:46.036233,slurm_normal,1430668846.0,0.0,1.0,main_w2_handler0,2289346,9383033,False,Job output deleted by user before job completed.,13897508879,fastqsanger,3717494.roundup,slurm,,132112168.0,corral-repl,,"""2296bbd8f1ad11e4830e005056a52a46""","""md5""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",19533728,,32.0,,21145580,1430668769.0,ok,1023996.0,secure_hash_message_digest,0.0.1,,2015-05-03 16:00:59.679929,44985.0,77.0
,,2015-05-03 16:00:30.602844,slurm_normal,1430669019.0,0.0,1.0,main_w1_handler1,2289346,9383054,False,,10257912252,fastqsanger,3717501.roundup,slurm,,132112168.0,corral-repl,,"""859cff6cf1ad11e4884b005056a52a46""","""md5""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",19528758,,32.0,,21145580,1430668872.0,ok,1023996.0,secure_hash_message_digest,0.0.1,,2015-05-03 16:03:43.859495,44985.0,147.0
,,2015-05-03 16:00:34.805466,slurm_normal,1430669088.0,0.0,1.0,main_w2_handler0,2289346,9383059,False,,15167302626,fastqsanger,3717500.roundup,slurm,,132112168.0,corral-repl,,"""859cff6cf1ad11e4884b005056a52a46""","""md5""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",19534290,,32.0,,21145580,1430668856.0,ok,1023996.0,secure_hash_message_digest,0.0.1,,2015-05-03 16:04:49.959379,44985.0,232.0
,,2015-05-03 16:00:31.411583,slurm_normal,1430668910.0,0.0,1.0,main_w1_handler0,2289346,9383055,False,,10257912252,fastqsanger,3717498.roundup,slurm,,132112168.0,corral-repl,,"""859cff6cf1ad11e4884b005056a52a46""","""md5""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",19528759,,32.0,,21145580,1430668844.0,ok,1023996.0,secure_hash_message_digest,0.0.1,,2015-05-03 16:01:52.559886,44985.0,66.0
,,2015-05-03 16:00:33.573997,slurm_normal,1430669106.0,0.0,1.0,main_w1_handler1,2289346,9383058,False,,15167302626,fastqsanger,3717505.roundup,slurm,,132112168.0,corral-repl,,"""859cff6cf1ad11e4884b005056a52a46""","""md5""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",19534289,,32.0,,21145580,1430669002.0,ok,1023996.0,secure_hash_message_digest,0.0.1,,2015-05-03 16:05:08.087125,44985.0,104.0
,,2015-05-03 16:00:32.095305,slurm_normal,1430669061.0,0.0,1.0,main_w1_handler1,2289346,9383056,False,,13897508879,fastqsanger,3717502.roundup,slurm,,132112168.0,corral-repl,,"""859cff6cf1ad11e4884b005056a52a46""","""md5""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",19533728,,32.0,,21145580,1430668924.0,ok,1023996.0,secure_hash_message_digest,0.0.1,,2015-05-03 16:04:23.217675,44985.0,137.0
,,2015-05-03 16:00:32.623632,slurm_normal,1430668987.0,0.0,1.0,main_w2_handler1,2289346,9383057,False,,13897508879,fastqsanger,3717499.roundup,slurm,,132112168.0,corral-repl,,"""859cff6cf1ad11e4884b005056a52a46""","""md5""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",19533729,,32.0,,21145580,1430668847.0,ok,1023996.0,secure_hash_message_digest,0.0.1,,2015-05-03 16:03:16.037615,44985.0,140.0
,,2015-05-15 09:17:19.632997,slurm_normal,1431681520.0,0.0,1.0,main_w2_handler1,2294934,9477429,False,,11634329658,fastqsanger,3801427.roundup,slurm,,132112168.0,corral-repl,,,"[""md5""]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",19716327,,32.0,,22887020,1431681462.0,ok,1023996.0,secure_hash_message_digest,0.0.1,,2015-05-15 09:18:43.666156,44985.0,58.0
,,2015-05-15 10:22:47.206484,slurm_normal,1431685500.0,0.0,1.0,main_w1_handler0,2294934,9477784,False,,11634329658,fastqsanger,3801772.roundup,slurm,,132112168.0,corral-repl,,,"[""md5""]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",19718907,,32.0,,22887020,1431685413.0,ok,1023996.0,secure_hash_message_digest,0.0.1,,2015-05-15 10:25:03.009214,44985.0,87.0
,,2015-04-30 18:05:14.654649,slurm_normal,1430417184.0,0.0,1.0,main_w1_handler0,2231187,9370261,False,,390,txt,3706221.roundup,slurm,,132112168.0,corral-repl,,,"[""md5""]","""/galaxy-repl/localdata/chrom/?.len""","""?""",19318721,,32.0,,21145580,1430417178.0,ok,1023996.0,secure_hash_message_digest,0.0.1,,2015-04-30 18:06:33.038161,44985.0,6.0
,,2015-04-30 18:30:46.469139,slurm_normal,1430418721.0,0.0,1.0,main_w1_handler1,2231187,9370481,False,,1144247416,bam,3706372.roundup,slurm,,132112168.0,corral-repl,,,"[""md5""]","""/galaxy-repl/localdata/chrom/?.len""","""?""",19318727,,32.0,,21145580,1430418674.0,ok,1023996.0,secure_hash_message_digest,0.0.1,,2015-04-30 18:32:04.180346,44985.0,47.0
,,2015-04-30 18:31:08.497360,slurm_normal,1430418749.0,0.0,1.0,main_w1_handler0,2231187,9370484,False,,1122437905,bam,3706376.roundup,slurm,,132112168.0,corral-repl,,,"[""md5""]","""/galaxy-repl/localdata/chrom/?.len""","""?""",19318741,,32.0,,21145580,1430418706.0,ok,1023996.0,secure_hash_message_digest,0.0.1,,2015-04-30 18:32:36.869106,44985.0,43.0
,,2015-04-30 18:42:32.744126,slurm_normal,1430420068.0,0.0,1.0,main_w1_handler0,2231903,9370572,False,,1132419581,bam,3706443.roundup,slurm,,132112168.0,corral-repl,,,"[""md5""]","""/galaxy-repl/localdata/chrom/?.len""","""?""",19318548,,32.0,,21145580,1430420018.0,ok,1023996.0,secure_hash_message_digest,0.0.1,,2015-04-30 18:54:32.434130,44985.0,50.0
,,2015-04-30 18:17:58.542538,slurm_normal,1430418044.0,0.0,1.0,main_w2_handler0,2231187,9370351,False,,1164046970,bam,3706283.roundup,slurm,,132112168.0,corral-repl,,,"[""md5""]","""/galaxy-repl/localdata/chrom/?.len""","""?""",19318719,,32.0,,21145580,1430417895.0,ok,1023996.0,secure_hash_message_digest,0.0.1,,2015-04-30 18:20:49.425332,44985.0,149.0
,,2015-04-30 18:42:18.500380,slurm_normal,1430420066.0,0.0,1.0,main_w1_handler0,2231903,9370571,False,,1092456379,bam,3706442.roundup,slurm,,132112168.0,corral-repl,,,"[""md5""]","""/galaxy-repl/localdata/chrom/?.len""","""?""",19318484,,32.0,,21145580,1430419995.0,ok,1023996.0,secure_hash_message_digest,0.0.1,,2015-04-30 18:54:31.458885,44985.0,71.0
,,2015-04-30 18:42:07.121208,slurm_normal,1430420018.0,0.0,1.0,main_w2_handler0,2231903,9370570,False,,1101702267,bam,3706440.roundup,slurm,,132112168.0,corral-repl,,,"[""md5""]","""/galaxy-repl/localdata/chrom/?.len""","""?""",19318443,,32.0,,21145580,1430419993.0,ok,1023996.0,secure_hash_message_digest,0.0.1,,2015-04-30 18:53:41.811460,44985.0,25.0
,,2015-05-01 15:35:32.387447,slurm_normal,1430494711.0,0.0,1.0,main_w1_handler0,2237975,9375474,False,,1425396107,fastqsanger,3711270.roundup,slurm,,132112168.0,corral-repl,,"""b03715cef01711e48058005056a52a46""","""md5""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",18865994,,32.0,,21145580,1430494660.0,ok,1023996.0,secure_hash_message_digest,0.0.1,,2015-05-01 15:38:35.241102,44985.0,51.0
,,2015-05-01 15:35:28.131089,slurm_normal,1430494913.0,0.0,1.0,main_w1_handler0,2237975,9375471,False,,1601870207,fastqsanger,3711265.roundup,slurm,,132112168.0,corral-repl,,"""b03715cef01711e48058005056a52a46""","""md5""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",18865974,,32.0,,21145580,1430494549.0,ok,1023996.0,secure_hash_message_digest,0.0.1,,2015-05-01 15:41:58.546235,44985.0,364.0
,,2015-05-01 15:35:31.321624,slurm_normal,1430494579.0,0.0,1.0,main_w2_handler1,2237975,9375473,False,,1251607232,fastqsanger,3711269.roundup,slurm,,132112168.0,corral-repl,,"""b03715cef01711e48058005056a52a46""","""md5""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",18865213,,32.0,,21145580,1430494549.0,ok,1023996.0,secure_hash_message_digest,0.0.1,,2015-05-01 15:36:20.842328,44985.0,30.0
,,2015-05-01 15:35:33.671198,slurm_normal,1430494794.0,0.0,1.0,main_w2_handler1,2237975,9375475,False,,1425396107,fastqsanger,3711284.roundup,slurm,,132112168.0,corral-repl,,"""b03715cef01711e48058005056a52a46""","""md5""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",18865995,,32.0,,21145580,1430494721.0,ok,1023996.0,secure_hash_message_digest,0.0.1,,2015-05-01 15:39:58.823799,44985.0,73.0
,,2015-05-01 15:35:29.051791,slurm_normal,1430494904.0,0.0,1.0,main_w1_handler0,2237975,9375472,False,,1251607232,fastqsanger,3711266.roundup,slurm,,132112168.0,corral-repl,,"""b03715cef01711e48058005056a52a46""","""md5""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",18865212,,32.0,,21145580,1430494549.0,ok,1023996.0,secure_hash_message_digest,0.0.1,,2015-05-01 15:41:51.521113,44985.0,355.0
,,2015-05-01 15:35:27.011501,slurm_normal,1430494908.0,0.0,1.0,main_w1_handler1,2237975,9375470,False,,1601870207,fastqsanger,3711264.roundup,slurm,,132112168.0,corral-repl,,"""b03715cef01711e48058005056a52a46""","""md5""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",18865973,,32.0,,21145580,1430494545.0,ok,1023996.0,secure_hash_message_digest,0.0.1,,2015-05-01 15:41:52.456371,44985.0,363.0
,,2015-05-01 18:59:21.273858,slurm_normal,1430506918.0,0.0,1.0,main_w1_handler1,2289346,9376430,False,,3603080291,bam,3712173.roundup,slurm,,132112168.0,corral-repl,,"""2b39e866f03411e48eab005056a51846""","""md5""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",19528765,,32.0,,21145580,1430506774.0,ok,1023996.0,secure_hash_message_digest,0.0.1,,2015-05-01 19:02:02.916704,44985.0,144.0
,,2015-05-01 18:59:23.238605,slurm_normal,1430507288.0,0.0,1.0,main_w2_handler1,2289346,9376432,False,,4892152794,bam,3712181.roundup,slurm,,132112168.0,corral-repl,,"""2b39e866f03411e48eab005056a51846""","""md5""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",19533736,,32.0,,21145580,1430506924.0,ok,1023996.0,secure_hash_message_digest,0.0.1,,2015-05-01 19:08:18.327818,44985.0,364.0
,,2015-05-01 18:59:25.959196,slurm_normal,1430506978.0,0.0,1.0,main_w1_handler0,2289346,9376434,False,,386,txt,3712185.roundup,slurm,,132112168.0,corral-repl,,"""2b39e866f03411e48eab005056a51846""","""md5""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",19534297,,32.0,,21145580,1430506970.0,ok,1023996.0,secure_hash_message_digest,0.0.1,,2015-05-01 19:03:03.411881,44985.0,8.0
,,2015-05-01 18:59:22.267161,slurm_normal,1430507011.0,0.0,1.0,main_w1_handler0,2289346,9376431,False,,4965098308,bam,3712182.roundup,slurm,,132112168.0,corral-repl,,"""2b39e866f03411e48eab005056a51846""","""md5""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",19533733,,32.0,,21145580,1430506929.0,ok,1023996.0,secure_hash_message_digest,0.0.1,,2015-05-01 19:03:34.696069,44985.0,82.0
,,2015-05-01 18:59:24.818633,slurm_normal,1430507135.0,0.0,1.0,main_w1_handler1,2289346,9376433,False,,5405948643,bam,3712184.roundup,slurm,,132112168.0,corral-repl,,"""2b39e866f03411e48eab005056a51846""","""md5""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",19534293,,32.0,,21145580,1430506970.0,ok,1023996.0,secure_hash_message_digest,0.0.1,,2015-05-01 19:05:38.122002,44985.0,165.0
,,2015-05-01 18:59:19.986630,slurm_normal,1430507174.0,0.0,1.0,main_w1_handler0,2289346,9376429,False,,3688324849,bam,3712172.roundup,slurm,,132112168.0,corral-repl,,"""2b39e866f03411e48eab005056a51846""","""md5""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",19528762,,32.0,,21145580,1430506793.0,ok,1023996.0,secure_hash_message_digest,0.0.1,,2015-05-01 19:06:17.661742,44985.0,381.0
