chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,fasta,fasta_filetype,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.fasta_source.__current_case__,parameters.fasta_source.fasta.values,parameters.fasta_source.fasta_id,parameters.fasta_source.fasta_source_selector,parameters.input.values,parameters.name,parameters.split,parameters.strand,parameters.tab,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-04-07 19:51:14.668891,slurm_normal,1491594710.0,0,120975619.0,fasta,,1.0,main_w4_handler0,3022890,15526083,False,,16616,bed,9652616.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,"[{'src': 'hda', 'id': 29125159}]",,history,"[{'src': 'hda', 'id': 29126452}]","""false""","""false""","""false""","""false""",32.0,,36968011.0,1491594701.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.26.0.0,2.26.0.0,,2017-04-07 19:51:56.656642,97329.0,9.0
,,2017-06-20 11:58:48.296691,slurm_normal,1497959947.0,0,37761815.0,fasta,,1.0,main_w3_handler1,3149421,16141958,False,,19077266,gff3,10221243.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,"[{'src': 'hda', 'id': 30094258}]",,history,"[{'src': 'hda', 'id': 30094260}]","""false""","""false""","""false""","""false""",32.0,,38803236.0,1497959940.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.26.0.0,2.26.0.0,,2017-06-20 11:59:10.739287,96461.0,7.0
,,2017-06-02 02:00:25.143490,slurm_normal,1496368856.0,0,767218420.0,fasta,,1.0,main_w3_handler0,3057600,15994615,False,,6769143,bed,10089147.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/019/283/dataset_19283847.dat""","""Sko_v3""",0,"[{'src': 'hda', 'id': 29202063}]",,history,"[{'src': 'hda', 'id': 29570197}]","""true""","""false""","""false""","""false""",32.0,,36695187.0,1496368840.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.26.0.0,2.26.0.0,,2017-06-02 02:01:00.152666,22860.0,16.0
,,2017-05-07 06:32:38.126527,slurm_normal,1494138767.0,0,3058329829.0,fasta,,1.0,main_w3_handler0,2861252,15770368,False,,444,bed,9877631.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,"[{'src': 'hda', 'id': 26905062}]",,history,"[{'src': 'hda', 'id': 29502765}]","""true""","""false""","""false""","""true""",32.0,,36180298.0,1494138762.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.26.0.0,2.26.0.0,,2017-05-07 06:32:50.605997,77853.0,5.0
,,2017-05-07 06:34:17.777907,slurm_normal,1494138866.0,0,3058329829.0,fasta,,1.0,main_w4_handler1,2861252,15770390,False,,444,bed,9877652.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,"[{'src': 'hda', 'id': 26905062}]",,history,"[{'src': 'hda', 'id': 29502765}]","""true""","""false""","""false""","""false""",32.0,,36180298.0,1494138862.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.26.0.0,2.26.0.0,,2017-05-07 06:34:30.129022,77853.0,4.0
,,2017-06-02 17:54:12.655407,slurm_normal,1496426080.0,0,,,,1.0,main_w4_handler1,3115775,16001564,False,,1773769,bed,10095716.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",1,,hg38,preloaded,"[{'src': 'hda', 'id': 29709161}]","""false""","""false""","""false""","""false""",32.0,,38400023.0,1496426062.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.26.0.0,2.26.0.0,,2017-06-02 17:54:46.003945,69045.0,18.0
,,2017-06-02 18:58:05.794482,slurm_normal,1496429958.0,0,,,,1.0,main_w4_handler0,3115775,16001860,False,,51091,bed,10096015.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",1,,hg38,preloaded,"[{'src': 'hda', 'id': 29869415}]","""false""","""false""","""false""","""false""",32.0,,38400023.0,1496429897.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.26.0.0,2.26.0.0,,2017-06-02 18:59:22.392094,69045.0,61.0
,,2017-04-07 18:40:38.477303,slurm_normal,1491590476.0,0,120975619.0,fasta,,1.0,main_w4_handler1,3022890,15525104,False,,9008,bed,9651626.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,"[{'src': 'hda', 'id': 29125159}]",,history,"[{'src': 'hda', 'id': 29125199}]","""true""","""false""","""false""","""false""",32.0,,36968011.0,1491590470.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.26.0.0,2.26.0.0,,2017-04-07 18:41:22.264751,97329.0,6.0
,,2017-06-02 23:22:07.777488,slurm_normal,1496445744.0,0,18850563.0,fasta,,1.0,main_w3_handler0,2797907,16003115,False,,104692,bed,10097182.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",0,"[{'src': 'hda', 'id': 26250318}]",,history,"[{'src': 'hda', 'id': 29871889}]","""true""","""false""","""false""","""false""",32.0,,38342127.0,1496445739.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.26.0.0,2.26.0.0,,2017-06-02 23:22:29.253726,29771.0,5.0
,,2017-06-02 23:18:45.608809,slurm_normal,1496445539.0,0,23794978.0,fasta,,1.0,main_w4_handler1,2797907,16003094,False,,104692,bed,10097159.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",0,"[{'src': 'hda', 'id': 26250316}]",,history,"[{'src': 'hda', 'id': 29871863}]","""true""","""false""","""false""","""false""",32.0,,38342127.0,1496445534.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.26.0.0,2.26.0.0,,2017-06-02 23:18:59.936098,29771.0,5.0
,,2017-06-02 23:18:45.366568,slurm_normal,1496445543.0,0,19979700.0,fasta,,1.0,main_w3_handler0,2797907,16003093,False,,104692,bed,10097160.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",0,"[{'src': 'hda', 'id': 26250312}]",,history,"[{'src': 'hda', 'id': 29871863}]","""true""","""false""","""false""","""false""",32.0,,38342127.0,1496445539.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.26.0.0,2.26.0.0,,2017-06-02 23:19:05.169812,29771.0,4.0
,,2017-06-02 23:18:46.115300,slurm_normal,1496445543.0,0,27360873.0,fasta,,1.0,main_w3_handler0,2797907,16003096,False,,104692,bed,10097162.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",0,"[{'src': 'hda', 'id': 26250319}]",,history,"[{'src': 'hda', 'id': 29871863}]","""true""","""false""","""false""","""false""",32.0,,38342127.0,1496445539.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.26.0.0,2.26.0.0,,2017-06-02 23:19:05.893567,29771.0,4.0
,,2017-06-02 23:18:45.851048,slurm_normal,1496445548.0,0,18850563.0,fasta,,1.0,main_w4_handler0,2797907,16003095,False,,104692,bed,10097163.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",0,"[{'src': 'hda', 'id': 26250318}]",,history,"[{'src': 'hda', 'id': 29871863}]","""true""","""false""","""false""","""false""",32.0,,38342127.0,1496445544.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.26.0.0,2.26.0.0,,2017-06-02 23:19:13.263768,29771.0,4.0
,,2017-06-02 23:22:06.910755,slurm_normal,1496445743.0,0,30862359.0,fasta,,1.0,main_w3_handler0,2797907,16003111,False,,104692,bed,10097181.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",0,"[{'src': 'hda', 'id': 26250311}]",,history,"[{'src': 'hda', 'id': 29871889}]","""true""","""false""","""false""","""false""",32.0,,38342127.0,1496445739.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.26.0.0,2.26.0.0,,2017-06-02 23:22:28.670457,29771.0,4.0
,,2017-06-02 23:22:07.532271,slurm_normal,1496445749.0,0,23794978.0,fasta,,1.0,main_w3_handler1,2797907,16003114,False,,104692,bed,10097183.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",0,"[{'src': 'hda', 'id': 26250316}]",,history,"[{'src': 'hda', 'id': 29871889}]","""true""","""false""","""false""","""false""",32.0,,38342127.0,1496445745.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.26.0.0,2.26.0.0,,2017-06-02 23:22:33.560789,29771.0,4.0
,,2017-06-02 23:22:08.055838,slurm_normal,1496445756.0,0,27360873.0,fasta,,1.0,main_w3_handler1,2797907,16003116,False,,104692,bed,10097184.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",0,"[{'src': 'hda', 'id': 26250319}]",,history,"[{'src': 'hda', 'id': 29871889}]","""true""","""false""","""false""","""false""",32.0,,38342127.0,1496445752.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.26.0.0,2.26.0.0,,2017-06-02 23:22:37.999486,29771.0,4.0
,,2017-06-02 23:18:45.075455,slurm_normal,1496445544.0,0,30862359.0,fasta,,1.0,main_w4_handler0,2797907,16003092,False,,104692,bed,10097161.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",0,"[{'src': 'hda', 'id': 26250311}]",,history,"[{'src': 'hda', 'id': 29871863}]","""true""","""false""","""false""","""false""",32.0,,38342127.0,1496445539.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.26.0.0,2.26.0.0,,2017-06-02 23:19:06.216913,29771.0,5.0
,,2017-06-02 23:22:07.258385,slurm_normal,1496445743.0,0,19979700.0,fasta,,1.0,main_w3_handler1,2797907,16003112,False,,104692,bed,10097179.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",0,"[{'src': 'hda', 'id': 26250312}]",,history,"[{'src': 'hda', 'id': 29871889}]","""true""","""false""","""false""","""false""",32.0,,38342127.0,1496445739.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.26.0.0,2.26.0.0,,2017-06-02 23:22:28.185794,29771.0,4.0
,,2017-12-04 10:27:52.896132,slurm_normal,1512383288.0,0,6264419.0,fasta,,1.0,main_w4_handler1,3212086,17688453,False,,8981,bed,11752682,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,"[{'src': 'hda', 'id': 30750876}]",,history,"[{'src': 'hda', 'id': 32715030}]","""false""","""false""","""false""","""false""",32.0,,42438786.0,1512383284.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.26.0.0,2.26.0.0,,2017-12-04 10:28:13.993413,102197.0,4.0
,,2017-04-07 22:30:19.741673,slurm_normal,1491604229.0,0,119146733.0,fasta,,1.0,main_w4_handler1,3022890,15527575,False,,920431,bed,9654316.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,"[{'src': 'hda', 'id': 29127007}]",,history,"[{'src': 'hda', 'id': 29128845}]","""false""","""false""","""false""","""false""",32.0,,36968011.0,1491604223.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.26.0.0,2.26.0.0,,2017-04-07 22:30:31.771488,97329.0,6.0
,,2017-04-10 14:31:15.636770,slurm_normal,1491834685.0,0,409419622.0,fasta,,1.0,main_w4_handler0,3060156,15541283,False,,5961,bed,9666517.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,"[{'src': 'hda', 'id': 29150503}]",,history,"[{'src': 'hda', 'id': 29150517}]","""false""","""false""","""false""","""false""",32.0,,37121861.0,1491834679.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.26.0.0,2.26.0.0,,2017-04-10 14:31:29.251764,103626.0,6.0
,,2017-04-10 20:12:35.361337,slurm_normal,1491855326.0,0,3199905909.0,fasta,,1.0,main_w3_handler1,3059580,15545996,False,,27839395,gtf,9670588.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,"[{'src': 'hda', 'id': 29128969}]",,history,"[{'src': 'hda', 'id': 29104667}]","""false""","""false""","""false""","""false""",32.0,,37155368.0,1491855293.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.26.0.0,2.26.0.0,,2017-04-10 20:17:21.178293,98016.0,33.0
,,2017-04-10 20:12:34.538639,slurm_normal,1491855229.0,0,3199905909.0,fasta,,1.0,main_w4_handler0,3059580,15545994,False,,27567346,gtf,9670551.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,"[{'src': 'hda', 'id': 29128969}]",,history,"[{'src': 'hda', 'id': 29104656}]","""false""","""false""","""false""","""false""",32.0,,37155368.0,1491855167.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.26.0.0,2.26.0.0,,2017-04-10 20:13:50.999822,98016.0,62.0
,,2017-04-10 20:12:34.980248,slurm_normal,1491855306.0,0,3199905909.0,fasta,,1.0,main_w3_handler0,3059580,15545995,False,,26709922,gtf,9670579.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,"[{'src': 'hda', 'id': 29128969}]",,history,"[{'src': 'hda', 'id': 29104660}]","""false""","""false""","""false""","""false""",32.0,,37155368.0,1491855274.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.26.0.0,2.26.0.0,,2017-04-10 20:18:24.944743,98016.0,32.0
,,2017-04-10 20:50:25.503914,slurm_normal,1491857472.0,0,3199905909.0,fasta,,1.0,main_w4_handler1,3059580,15546336,False,,39207494,gtf,9670936.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,"[{'src': 'hda', 'id': 29128969}]",,history,"[{'src': 'hda', 'id': 29157451}]","""false""","""false""","""false""","""false""",32.0,,37155368.0,1491857435.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.26.0.0,2.26.0.0,,2017-04-10 20:51:16.312596,98016.0,37.0
,,2017-04-11 14:36:13.258936,slurm_normal,1491921550.0,0,,,,1.0,main_w4_handler1,3068922,15555575,False,,13501,bed,9678473.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,hg38,preloaded,"[{'src': 'hda', 'id': 29171234}]","""false""","""false""","""false""","""false""",32.0,,37270004.0,1491921539.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.26.0.0,2.26.0.0,,2017-04-11 14:42:18.495330,,11.0
,,2017-04-11 14:17:29.806749,slurm_normal,1491920410.0,0,,,,1.0,main_w3_handler1,3068922,15555449,False,,12775,bed,9678307.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,hg38,preloaded,"[{'src': 'hda', 'id': 29170664}]","""false""","""false""","""false""","""false""",32.0,,37270004.0,1491920278.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.26.0.0,2.26.0.0,,2017-04-11 14:20:14.955240,,132.0
,,2017-04-12 18:16:09.076861,slurm_normal,1492021317.0,0,,,,1.0,main_w4_handler1,2893531,15567742,False,,2089298,bed,9691131.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,hg38,preloaded,"[{'src': 'hda', 'id': 29190816}]","""true""","""true""","""true""","""true""",32.0,,36819140.0,1492021021.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.26.0.0,2.26.0.0,,2017-04-12 18:22:04.930119,94801.0,296.0
,,2017-04-12 14:12:29.493707,slurm_normal,1492006516.0,0,,,,1.0,main_w4_handler1,3068922,15565785,False,,7730761,bed,9689392.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,hg38,preloaded,"[{'src': 'hda', 'id': 29187961}]","""false""","""false""","""false""","""false""",32.0,,37270004.0,1492006503.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.26.0.0,2.26.0.0,,2017-04-12 14:15:19.484926,,13.0
,,2017-04-12 14:12:11.578886,slurm_normal,1492006493.0,0,,,,1.0,main_w4_handler1,3068922,15565780,False,,6695175,bed,9689351.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,hg38,preloaded,"[{'src': 'hda', 'id': 29187843}]","""false""","""false""","""false""","""false""",32.0,,37270004.0,1492006342.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.26.0.0,2.26.0.0,,2017-04-12 14:14:59.047686,,151.0
,,2017-04-12 17:56:55.029370,slurm_normal,1492020039.0,0,,,,1.0,main_w4_handler0,2893531,15567542,False,,2089298,bed,9690981.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,hg38,preloaded,"[{'src': 'hda', 'id': 29190816}]","""true""","""true""","""true""","""false""",32.0,,36819140.0,1492019847.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.26.0.0,2.26.0.0,,2017-04-12 18:00:42.269055,94801.0,192.0
,,2017-04-13 14:38:44.649006,slurm_normal,1492094416.0,0,,,,1.0,main_w4_handler1,3068922,15576722,False,,1451,bed,9699532.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,hg38,preloaded,"[{'src': 'hda', 'id': 29204074}]","""false""","""false""","""false""","""false""",32.0,,37270004.0,1492094385.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.26.0.0,2.26.0.0,,2017-04-13 14:42:15.007376,,31.0
