create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputA,inputA_filetype,inputB,inputB_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.addition.__current_case__,parameters.addition.addition_select,parameters.addition.l,parameters.addition.r,parameters.addition.w,parameters.bed,parameters.chromInfo,parameters.dbkey,parameters.header,parameters.inputA,parameters.inputA.values,parameters.inputB,parameters.inputB.values,parameters.nooverlaps,parameters.number,parameters.original,parameters.strandB,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-06-17 16:17:42.005296,slurm_normal,1466180281.0,0,1.0,main_w2_handler1,2736972,13194047,False,,52807,bed,792,bed,7378754.roundup,slurm,,132112168.0,corral-repl,,0,window,,,100,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5119144bc5b85a00b'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50daeb9c649373ef4'}]","""false""","""false""","""false""","""""",32.0,,30826570,1466180275.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2016-06-17 16:18:05.271375,64016.0,6.0
2016-06-17 16:18:22.278783,slurm_normal,1466180322.0,0,1.0,main_w2_handler0,2736972,13194053,False,,52807,bed,792,bed,7378759.roundup,slurm,,132112168.0,corral-repl,,0,window,,,1000,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5119144bc5b85a00b'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50daeb9c649373ef4'}]","""false""","""false""","""false""","""""",32.0,,30826570,1466180318.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2016-06-17 16:18:44.381641,64016.0,4.0
2015-12-28 03:51:24.315199,slurm_normal,1451274736.0,0,1.0,main_w1_handler1,2541866,11340278,False,,163350,bed,6501735,bed,5615982.roundup,slurm,,132112168.0,corral-repl,,0,window,,,1000,"""False""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""False""",22673377,,22673368,,"""False""","""True""","""False""","""""",32.0,,27035273,1451274724.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2015-12-28 03:52:18.614090,72736.0,12.0
2015-12-28 05:02:58.145575,slurm_normal,1451279093.0,0,1.0,main_w2_handler1,2541866,11340414,False,,6501735,bed,100758,bed,5616105.roundup,slurm,,132112168.0,corral-repl,,0,window,,,1000,"""False""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""False""",22673368,,22673492,,"""False""","""False""","""True""","""""",32.0,,27035273,1451279033.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2015-12-28 05:04:56.402528,72736.0,60.0
2015-12-28 04:51:31.668275,slurm_normal,1451278529.0,0,1.0,main_w2_handler1,2541866,11340373,False,,163350,bed,1800278,bed,5616086.roundup,slurm,,132112168.0,corral-repl,,0,window,,,5000,"""False""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""False""",22673377,,22673487,,"""True""","""False""","""False""","""""",32.0,,27035273,1451278491.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2015-12-28 04:55:35.619095,72736.0,38.0
2016-02-04 02:41:19.603433,slurm_normal,1454553704.0,0,1.0,main_w1_handler1,2408954,11707173,False,,189842,bed,42057,bed,5964276.roundup,slurm,,132112168.0,corral-repl,,0,window,,,200,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""",23176977,,23047938,,"""False""","""False""","""True""","""""",32.0,,27054484,1454553700.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2016-02-04 02:41:47.939400,65481.0,4.0
2016-02-04 02:34:21.810810,slurm_normal,1454553291.0,0,1.0,main_w2_handler0,2408954,11707154,False,,189842,bed,150156,bed,5964246.roundup,slurm,,132112168.0,corral-repl,,0,window,,,1000,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""",23176977,,21086767,,"""False""","""False""","""True""","""""",32.0,,27054484,1454553284.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2016-02-04 02:34:55.029600,65481.0,7.0
2015-12-29 20:06:22.509184,slurm_normal,1451419621.0,0,1.0,main_w1_handler0,1796989,11345956,False,,379312,bed,104482,bed,5619636.roundup,slurm,,132112168.0,corral-repl,,0,window,,,10000,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""",22682891,,22683342,,"""False""","""True""","""False""","""""",32.0,,27054435,1451419615.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2015-12-29 20:07:03.289124,44882.0,6.0
2015-12-29 20:29:30.703948,slurm_normal,1451421012.0,0,1.0,main_w2_handler0,1796989,11346097,False,,104482,bed,379312,bed,5619763.roundup,slurm,,132112168.0,corral-repl,,0,window,,,1000,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""",22683342,,22682891,,"""False""","""True""","""False""","""""",32.0,,27054435,1451421007.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2015-12-29 20:30:15.246349,44882.0,5.0
2015-12-29 20:52:39.218685,slurm_normal,1451422407.0,0,1.0,main_w1_handler1,1796989,11346199,False,,104482,bed,379312,bed,5619854.roundup,slurm,,132112168.0,corral-repl,,0,window,,,10000,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""",22683342,,22682891,,"""False""","""True""","""False""","""""",32.0,,27054435,1451422402.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2015-12-29 20:53:28.416183,44882.0,5.0
2016-02-03 17:05:58.603904,slurm_normal,1454519203.0,0,1.0,main_w1_handler2,2408954,11702951,False,,375609,bed,42057,bed,5957919.roundup,slurm,,132112168.0,corral-repl,,0,window,,,200,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""",23170116,,23047938,,"""False""","""False""","""True""","""""",32.0,,27054484,1454519198.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2016-02-03 17:06:54.852762,65481.0,5.0
2015-12-27 00:47:55.398684,slurm_normal,1451177328.0,0,1.0,main_w2_handler0,2444917,11331780,False,,1673136,bed,1274596,bed,5608758.roundup,slurm,,132112168.0,corral-repl,,0,window,,,1000,"""False""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""False""",22661515,,22648836,,"""False""","""False""","""False""","""""",32.0,,26991496,1451177313.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2015-12-27 00:48:53.376312,64017.0,15.0
2015-12-27 00:45:50.053091,slurm_normal,1451177197.0,0,1.0,main_w2_handler1,2444917,11331762,False,,1673136,bed,48491,bed,5608750.roundup,slurm,,132112168.0,corral-repl,,0,window,,,2000,"""False""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""False""",22661515,,22661537,,"""False""","""False""","""False""","""""",32.0,,26991496,1451177191.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2015-12-27 00:46:40.146933,64017.0,6.0
2015-12-27 02:28:22.304328,slurm_normal,1451183342.0,0,1.0,main_w2_handler0,2444917,11332151,False,,1673136,bed,182287,bed,5609115.roundup,slurm,,132112168.0,corral-repl,,0,window,,,1000,"""False""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""False""",22661515,,22647797,,"""False""","""False""","""False""","""""",32.0,,26991496,1451183337.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2015-12-27 02:29:06.631584,64017.0,5.0
2015-12-27 02:30:29.270400,slurm_normal,1451183458.0,0,1.0,main_w1_handler0,2444917,11332156,False,,1673136,bed,72057,bed,5609120.roundup,slurm,,132112168.0,corral-repl,,0,window,,,1000,"""False""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""False""",22661515,,22648750,,"""False""","""False""","""False""","""""",32.0,,26991496,1451183454.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2015-12-27 02:30:59.785399,64017.0,4.0
2016-02-03 17:56:18.141725,slurm_normal,1454522202.0,0,1.0,main_w1_handler0,2408954,11703678,False,,375609,bed,150156,bed,5959377.roundup,slurm,,132112168.0,corral-repl,,0,window,,,1000,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""",23170116,,21086767,,"""False""","""False""","""True""","""""",32.0,,27054484,1454522199.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2016-02-03 17:56:48.926961,65481.0,3.0
2016-02-05 13:19:07.667530,slurm_normal,1454678385.0,0,1.0,main_w2_handler1,2561345,11719003,False,,1045088,bed,5498182,bed,5976567.roundup,slurm,,132112168.0,corral-repl,,0,window,,,200,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""",23198418,,23198417,,"""False""","""True""","""False""","""""",32.0,,28111888,1454678377.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2016-02-05 13:19:50.378437,76583.0,8.0
2016-02-05 13:20:07.150638,slurm_normal,1454678437.0,0,1.0,main_w1_handler0,2561345,11719008,False,,1045088,bed,5498182,bed,5976572.roundup,slurm,,132112168.0,corral-repl,,0,window,,,10000,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""",23198418,,23198417,,"""False""","""True""","""False""","""""",32.0,,28111888,1454678427.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2016-02-05 13:20:40.140981,76583.0,10.0
2016-02-05 13:12:23.853124,slurm_normal,1454677998.0,0,1.0,main_w1_handler1,2561345,11718961,False,,5498182,bed,1045088,bed,5976514.roundup,slurm,,132112168.0,corral-repl,,0,window,,,200,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""",23198417,,23198418,,"""False""","""True""","""False""","""""",32.0,,28111888,1454677990.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2016-02-05 13:13:20.987427,76583.0,8.0
2016-02-03 18:50:39.071977,slurm_normal,1454525506.0,0,1.0,main_w1_handler0,2408954,11704099,False,,375609,bed,140115,bed,5960115.roundup,slurm,,132112168.0,corral-repl,,0,window,,,200,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""",23170116,,22987102,,"""False""","""False""","""True""","""""",32.0,,27054484,1454525456.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2016-02-03 18:51:49.407200,65481.0,50.0
2016-02-04 16:26:08.948104,slurm_normal,1454603226.0,0,1.0,main_w1_handler0,2408954,11711410,False,,3665,bed,150156,bed,5969268.roundup,slurm,,132112168.0,corral-repl,,0,window,,,10000,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""",23177110,,21086767,,"""False""","""False""","""True""","""""",32.0,,27054484,1454603197.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2016-02-04 16:27:10.217782,65481.0,29.0
2016-02-04 16:24:32.755466,slurm_normal,1454603095.0,0,1.0,main_w1_handler1,2408954,11711382,False,,3665,bed,150156,bed,5969255.roundup,slurm,,132112168.0,corral-repl,,0,window,,,2000,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""",23177110,,21086767,,"""False""","""False""","""True""","""""",32.0,,27054484,1454603090.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2016-02-04 16:24:58.053740,65481.0,5.0
2016-02-04 16:50:23.073061,slurm_normal,1454604661.0,0,1.0,main_w2_handler0,2408954,11711600,False,,189842,bed,560261,bed,5969445.roundup,slurm,,132112168.0,corral-repl,,0,window,,,2000,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""",23176977,,23048290,,"""False""","""False""","""True""","""""",32.0,,27054484,1454604655.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2016-02-04 16:51:08.625086,65481.0,6.0
2016-02-04 16:52:02.359758,slurm_normal,1454604739.0,0,1.0,main_w1_handler1,2408954,11711606,False,,189842,bed,42057,bed,5969452.roundup,slurm,,132112168.0,corral-repl,,0,window,,,2000,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""",23176977,,23047938,,"""False""","""False""","""True""","""""",32.0,,27054484,1454604735.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2016-02-04 16:52:21.246728,65481.0,4.0
2016-02-04 16:59:52.600153,slurm_normal,1454605217.0,0,1.0,main_w1_handler1,2408954,11711682,False,,189842,bed,42057,bed,5969523.roundup,slurm,,132112168.0,corral-repl,,0,window,,,5000,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""",23176977,,23047938,,"""False""","""False""","""True""","""""",32.0,,27054484,1454605213.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2016-02-04 17:00:24.541039,65481.0,4.0
2016-02-04 17:02:29.572662,slurm_normal,1454605373.0,0,1.0,main_w1_handler1,2408954,11711701,False,,6182,bed,150156,bed,5969542.roundup,slurm,,132112168.0,corral-repl,,0,window,,,2000,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""",23187470,,21086767,,"""False""","""False""","""True""","""""",32.0,,27054484,1454605366.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2016-02-04 17:02:57.911785,65481.0,7.0
