chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input_vcfs_0|input_vcf,input_vcfs_0|input_vcf_filetype,input_vcfs_10|input_vcf,input_vcfs_10|input_vcf_filetype,input_vcfs_11|input_vcf,input_vcfs_11|input_vcf_filetype,input_vcfs_12|input_vcf,input_vcfs_12|input_vcf_filetype,input_vcfs_13|input_vcf,input_vcfs_13|input_vcf_filetype,input_vcfs_14|input_vcf,input_vcfs_14|input_vcf_filetype,input_vcfs_15|input_vcf,input_vcfs_15|input_vcf_filetype,input_vcfs_16|input_vcf,input_vcfs_16|input_vcf_filetype,input_vcfs_17|input_vcf,input_vcfs_17|input_vcf_filetype,input_vcfs_18|input_vcf,input_vcfs_18|input_vcf_filetype,input_vcfs_19|input_vcf,input_vcfs_19|input_vcf_filetype,input_vcfs_1|input_vcf,input_vcfs_1|input_vcf_filetype,input_vcfs_20|input_vcf,input_vcfs_20|input_vcf_filetype,input_vcfs_21|input_vcf,input_vcfs_21|input_vcf_filetype,input_vcfs_22|input_vcf,input_vcfs_22|input_vcf_filetype,input_vcfs_23|input_vcf,input_vcfs_23|input_vcf_filetype,input_vcfs_24|input_vcf,input_vcfs_24|input_vcf_filetype,input_vcfs_25|input_vcf,input_vcfs_25|input_vcf_filetype,input_vcfs_26|input_vcf,input_vcfs_26|input_vcf_filetype,input_vcfs_27|input_vcf,input_vcfs_27|input_vcf_filetype,input_vcfs_28|input_vcf,input_vcfs_28|input_vcf_filetype,input_vcfs_29|input_vcf,input_vcfs_29|input_vcf_filetype,input_vcfs_2|input_vcf,input_vcfs_2|input_vcf_filetype,input_vcfs_30|input_vcf,input_vcfs_30|input_vcf_filetype,input_vcfs_31|input_vcf,input_vcfs_31|input_vcf_filetype,input_vcfs_32|input_vcf,input_vcfs_32|input_vcf_filetype,input_vcfs_33|input_vcf,input_vcfs_33|input_vcf_filetype,input_vcfs_34|input_vcf,input_vcfs_34|input_vcf_filetype,input_vcfs_35|input_vcf,input_vcfs_35|input_vcf_filetype,input_vcfs_36|input_vcf,input_vcfs_36|input_vcf_filetype,input_vcfs_37|input_vcf,input_vcfs_37|input_vcf_filetype,input_vcfs_38|input_vcf,input_vcfs_38|input_vcf_filetype,input_vcfs_39|input_vcf,input_vcfs_39|input_vcf_filetype,input_vcfs_3|input_vcf,input_vcfs_3|input_vcf_filetype,input_vcfs_40|input_vcf,input_vcfs_40|input_vcf_filetype,input_vcfs_41|input_vcf,input_vcfs_41|input_vcf_filetype,input_vcfs_42|input_vcf,input_vcfs_42|input_vcf_filetype,input_vcfs_43|input_vcf,input_vcfs_43|input_vcf_filetype,input_vcfs_44|input_vcf,input_vcfs_44|input_vcf_filetype,input_vcfs_45|input_vcf,input_vcfs_45|input_vcf_filetype,input_vcfs_46|input_vcf,input_vcfs_46|input_vcf_filetype,input_vcfs_47|input_vcf,input_vcfs_47|input_vcf_filetype,input_vcfs_48|input_vcf,input_vcfs_48|input_vcf_filetype,input_vcfs_49|input_vcf,input_vcfs_49|input_vcf_filetype,input_vcfs_4|input_vcf,input_vcfs_4|input_vcf_filetype,input_vcfs_50|input_vcf,input_vcfs_50|input_vcf_filetype,input_vcfs_51|input_vcf,input_vcfs_51|input_vcf_filetype,input_vcfs_52|input_vcf,input_vcfs_52|input_vcf_filetype,input_vcfs_53|input_vcf,input_vcfs_53|input_vcf_filetype,input_vcfs_54|input_vcf,input_vcfs_54|input_vcf_filetype,input_vcfs_55|input_vcf,input_vcfs_55|input_vcf_filetype,input_vcfs_56|input_vcf,input_vcfs_56|input_vcf_filetype,input_vcfs_57|input_vcf,input_vcfs_57|input_vcf_filetype,input_vcfs_58|input_vcf,input_vcfs_58|input_vcf_filetype,input_vcfs_59|input_vcf,input_vcfs_59|input_vcf_filetype,input_vcfs_5|input_vcf,input_vcfs_5|input_vcf_filetype,input_vcfs_60|input_vcf,input_vcfs_60|input_vcf_filetype,input_vcfs_61|input_vcf,input_vcfs_61|input_vcf_filetype,input_vcfs_62|input_vcf,input_vcfs_62|input_vcf_filetype,input_vcfs_63|input_vcf,input_vcfs_63|input_vcf_filetype,input_vcfs_64|input_vcf,input_vcfs_64|input_vcf_filetype,input_vcfs_65|input_vcf,input_vcfs_65|input_vcf_filetype,input_vcfs_66|input_vcf,input_vcfs_66|input_vcf_filetype,input_vcfs_67|input_vcf,input_vcfs_67|input_vcf_filetype,input_vcfs_68|input_vcf,input_vcfs_68|input_vcf_filetype,input_vcfs_69|input_vcf,input_vcfs_69|input_vcf_filetype,input_vcfs_6|input_vcf,input_vcfs_6|input_vcf_filetype,input_vcfs_70|input_vcf,input_vcfs_70|input_vcf_filetype,input_vcfs_71|input_vcf,input_vcfs_71|input_vcf_filetype,input_vcfs_72|input_vcf,input_vcfs_72|input_vcf_filetype,input_vcfs_73|input_vcf,input_vcfs_73|input_vcf_filetype,input_vcfs_74|input_vcf,input_vcfs_74|input_vcf_filetype,input_vcfs_75|input_vcf,input_vcfs_75|input_vcf_filetype,input_vcfs_76|input_vcf,input_vcfs_76|input_vcf_filetype,input_vcfs_77|input_vcf,input_vcfs_77|input_vcf_filetype,input_vcfs_78|input_vcf,input_vcfs_78|input_vcf_filetype,input_vcfs_79|input_vcf,input_vcfs_79|input_vcf_filetype,input_vcfs_7|input_vcf,input_vcfs_7|input_vcf_filetype,input_vcfs_80|input_vcf,input_vcfs_80|input_vcf_filetype,input_vcfs_81|input_vcf,input_vcfs_81|input_vcf_filetype,input_vcfs_82|input_vcf,input_vcfs_82|input_vcf_filetype,input_vcfs_83|input_vcf,input_vcfs_83|input_vcf_filetype,input_vcfs_84|input_vcf,input_vcfs_84|input_vcf_filetype,input_vcfs_85|input_vcf,input_vcfs_85|input_vcf_filetype,input_vcfs_86|input_vcf,input_vcfs_86|input_vcf_filetype,input_vcfs_87|input_vcf,input_vcfs_87|input_vcf_filetype,input_vcfs_88|input_vcf,input_vcfs_88|input_vcf_filetype,input_vcfs_89|input_vcf,input_vcfs_89|input_vcf_filetype,input_vcfs_8|input_vcf,input_vcfs_8|input_vcf_filetype,input_vcfs_90|input_vcf,input_vcfs_90|input_vcf_filetype,input_vcfs_91|input_vcf,input_vcfs_91|input_vcf_filetype,input_vcfs_92|input_vcf,input_vcfs_92|input_vcf_filetype,input_vcfs_93|input_vcf,input_vcfs_93|input_vcf_filetype,input_vcfs_94|input_vcf,input_vcfs_94|input_vcf_filetype,input_vcfs_9|input_vcf,input_vcfs_9|input_vcf_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input_vcfs,parameters.input_vcfs_0|input_vcf|__identifier__,parameters.input_vcfs_1|input_vcf|__identifier__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-05-06 19:57:21.080827,slurm_normal,1430942613.0,0,1.0,main_w2_handler0,2296071,9414701,False,,28972,vcf,,,,,,,,,,,,,,,,,,,,,29051,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3744612.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{""__index__"": 0, ""input_vcf"": 19613109}, {""__index__"": 1, ""input_vcf"": 19613596}]",,,32.0,,22915668.0,1430942608.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcombine/vcfcombine/0.0.3,0.0.3,,2015-05-06 20:03:57.506899,63216.0,5.0
,,2015-05-06 19:57:48.524146,slurm_normal,1430942657.0,0,1.0,main_w2_handler0,2296071,9414716,False,,25591,vcf,,,,,,,,,,,,,,,,,,,,,29051,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3744622.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{""__index__"": 0, ""input_vcf"": 19613133}, {""__index__"": 1, ""input_vcf"": 19613596}]",,,32.0,,22915668.0,1430942651.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcombine/vcfcombine/0.0.3,0.0.3,,2015-05-06 20:04:32.810579,63216.0,6.0
,,2015-05-06 20:01:11.720052,slurm_normal,1430943058.0,0,1.0,main_w2_handler0,2296071,9414780,False,,30641,vcf,,,,,,,,,,,,,,,,,,,,,29051,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3744729.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{""__index__"": 0, ""input_vcf"": 19613203}, {""__index__"": 1, ""input_vcf"": 19613596}]",,,32.0,,22915668.0,1430943055.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcombine/vcfcombine/0.0.3,0.0.3,,2015-05-06 20:11:05.743638,63216.0,3.0
,,2015-05-06 19:58:13.315435,slurm_normal,1430942769.0,0,1.0,main_w2_handler0,2296071,9414723,False,,29309,vcf,,,,,,,,,,,,,,,,,,,,,29051,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3744661.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{""__index__"": 0, ""input_vcf"": 19613142}, {""__index__"": 1, ""input_vcf"": 19613596}]",,,32.0,,22915668.0,1430942766.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcombine/vcfcombine/0.0.3,0.0.3,,2015-05-06 20:06:19.758611,63216.0,3.0
,,2015-05-06 19:58:50.250560,slurm_normal,1430942957.0,0,1.0,main_w2_handler0,2296071,9414745,False,,23199,vcf,,,,,,,,,,,,,,,,,,,,,29051,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3744706.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{""__index__"": 0, ""input_vcf"": 19613165}, {""__index__"": 1, ""input_vcf"": 19613596}]",,,32.0,,22915668.0,1430942953.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcombine/vcfcombine/0.0.3,0.0.3,,2015-05-06 20:09:27.797134,63216.0,4.0
,,2015-05-06 20:01:29.734016,slurm_normal,1430943145.0,0,1.0,main_w2_handler0,2296071,9414788,False,,28817,vcf,,,,,,,,,,,,,,,,,,,,,29051,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3744750.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{""__index__"": 0, ""input_vcf"": 19613211}, {""__index__"": 1, ""input_vcf"": 19613596}]",,,32.0,,22915668.0,1430943142.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcombine/vcfcombine/0.0.3,0.0.3,,2015-05-06 20:12:32.740493,63216.0,3.0
,,2015-05-06 20:01:28.408760,slurm_normal,1430943105.0,0,1.0,main_w2_handler0,2296071,9414787,False,,29217,vcf,,,,,,,,,,,,,,,,,,,,,29051,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3744736.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{""__index__"": 0, ""input_vcf"": 19613210}, {""__index__"": 1, ""input_vcf"": 19613596}]",,,32.0,,22915668.0,1430943101.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcombine/vcfcombine/0.0.3,0.0.3,,2015-05-06 20:11:50.218757,63216.0,4.0
,,2015-05-06 19:55:53.319950,slurm_normal,1430942644.0,0,1.0,main_w2_handler1,2296071,9414664,False,,28562,vcf,,,,,,,,,,,,,,,,,,,,,29051,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3744620.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{""__index__"": 0, ""input_vcf"": 19613077}, {""__index__"": 1, ""input_vcf"": 19613596}]",,,32.0,,22915668.0,1430942640.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcombine/vcfcombine/0.0.3,0.0.3,,2015-05-06 20:04:11.675235,63216.0,4.0
,,2015-05-06 19:56:15.391846,slurm_normal,1430942702.0,0,1.0,main_w2_handler1,2296071,9414677,False,,25654,vcf,,,,,,,,,,,,,,,,,,,,,29051,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3744635.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{""__index__"": 0, ""input_vcf"": 19613089}, {""__index__"": 1, ""input_vcf"": 19613596}]",,,32.0,,22915668.0,1430942697.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcombine/vcfcombine/0.0.3,0.0.3,,2015-05-06 20:05:10.810913,63216.0,5.0
,,2015-05-06 19:56:33.801333,slurm_normal,1430942990.0,0,1.0,main_w2_handler1,2296071,9414682,False,,31040,vcf,,,,,,,,,,,,,,,,,,,,,29051,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3744716.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{""__index__"": 0, ""input_vcf"": 19613097}, {""__index__"": 1, ""input_vcf"": 19613596}]",,,32.0,,22915668.0,1430942985.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcombine/vcfcombine/0.0.3,0.0.3,,2015-05-06 20:09:55.695802,63216.0,5.0
,,2015-05-06 20:05:29.478296,slurm_normal,1430942827.0,0,1.0,main_w2_handler1,2296071,9414905,False,,31270,vcf,,,,,,,,,,,,,,,,,,,,,29051,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3744675.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{""__index__"": 0, ""input_vcf"": 19613532}, {""__index__"": 1, ""input_vcf"": 19613596}]",,,32.0,,22915668.0,1430942823.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcombine/vcfcombine/0.0.3,0.0.3,,2015-05-06 20:07:20.374322,63216.0,4.0
,,2015-05-06 20:04:26.519782,slurm_normal,1430942786.0,0,1.0,main_w2_handler0,2296071,9414874,False,,25023,vcf,,,,,,,,,,,,,,,,,,,,,29051,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3744664.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{""__index__"": 0, ""input_vcf"": 19613507}, {""__index__"": 1, ""input_vcf"": 19613596}]",,,32.0,,22915668.0,1430942783.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcombine/vcfcombine/0.0.3,0.0.3,,2015-05-06 20:06:56.127874,63216.0,3.0
,,2015-05-06 20:02:07.404300,slurm_normal,1430943300.0,0,1.0,main_w2_handler0,2296071,9414811,False,,34147,vcf,,,,,,,,,,,,,,,,,,,,,29051,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3744786.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{""__index__"": 0, ""input_vcf"": 19613234}, {""__index__"": 1, ""input_vcf"": 19613596}]",,,32.0,,22915668.0,1430943297.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcombine/vcfcombine/0.0.3,0.0.3,,2015-05-06 20:15:39.641361,63216.0,3.0
,,2015-05-06 19:58:38.380536,slurm_normal,1430942868.0,0,1.0,main_w2_handler0,2296071,9414737,False,,27745,vcf,,,,,,,,,,,,,,,,,,,,,29051,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3744681.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{""__index__"": 0, ""input_vcf"": 19613155}, {""__index__"": 1, ""input_vcf"": 19613596}]",,,32.0,,22915668.0,1430942856.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcombine/vcfcombine/0.0.3,0.0.3,,2015-05-06 20:07:58.065857,63216.0,12.0
,,2015-05-06 20:07:40.696644,slurm_normal,1430944105.0,0,1.0,main_w2_handler0,2296071,9414961,False,,28434,vcf,,,,,,,,,,,,,,,,,,,,,29051,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3744975.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{""__index__"": 0, ""input_vcf"": 19613593}, {""__index__"": 1, ""input_vcf"": 19613596}]",,,32.0,,22915668.0,1430944102.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcombine/vcfcombine/0.0.3,0.0.3,,2015-05-06 20:28:28.642282,63216.0,3.0
,,2015-05-06 20:05:00.466570,slurm_normal,1430942729.0,0,1.0,main_w1_handler0,2296071,9414888,False,,33618,vcf,,,,,,,,,,,,,,,,,,,,,29051,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3744643.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{""__index__"": 0, ""input_vcf"": 19613518}, {""__index__"": 1, ""input_vcf"": 19613596}]",,,32.0,,22915668.0,1430942725.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcombine/vcfcombine/0.0.3,0.0.3,,2015-05-06 20:05:34.806492,63216.0,4.0
,,2015-05-06 20:04:56.997659,slurm_normal,1430943598.0,0,1.0,main_w1_handler0,2296071,9414887,False,,31040,vcf,,,,,,,,,,,,,,,,,,,,,29051,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3744837.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{""__index__"": 0, ""input_vcf"": 19613517}, {""__index__"": 1, ""input_vcf"": 19613596}]",,,32.0,,22915668.0,1430943591.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcombine/vcfcombine/0.0.3,0.0.3,,2015-05-06 20:20:53.700127,63216.0,7.0
,,2015-05-06 20:05:16.280469,slurm_normal,1430943598.0,0,1.0,main_w1_handler1,2296071,9414893,False,,28817,vcf,,,,,,,,,,,,,,,,,,,,,29051,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3744833.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{""__index__"": 0, ""input_vcf"": 19613523}, {""__index__"": 1, ""input_vcf"": 19613596}]",,,32.0,,22915668.0,1430943583.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcombine/vcfcombine/0.0.3,0.0.3,,2015-05-06 20:20:54.272783,63216.0,15.0
,,2015-05-06 20:06:49.905336,slurm_normal,1430943873.0,0,1.0,main_w1_handler0,2296071,9414938,False,,26210,vcf,,,,,,,,,,,,,,,,,,,,,29051,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3744908.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{""__index__"": 0, ""input_vcf"": 19613574}, {""__index__"": 1, ""input_vcf"": 19613596}]",,,32.0,,22915668.0,1430943870.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcombine/vcfcombine/0.0.3,0.0.3,,2015-05-06 20:24:37.973218,63216.0,3.0
,,2015-05-06 20:05:51.729000,slurm_normal,1430943771.0,0,1.0,main_w1_handler1,2296071,9414917,False,,30625,vcf,,,,,,,,,,,,,,,,,,,,,29051,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3744866.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{""__index__"": 0, ""input_vcf"": 19613555}, {""__index__"": 1, ""input_vcf"": 19613596}]",,,32.0,,22915668.0,1430943768.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcombine/vcfcombine/0.0.3,0.0.3,,2015-05-06 20:23:06.191605,63216.0,3.0
,,2015-05-06 20:07:01.877518,slurm_normal,1430944056.0,0,1.0,main_w2_handler0,2296071,9414945,False,,31297,vcf,,,,,,,,,,,,,,,,,,,,,29051,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3744959.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{""__index__"": 0, ""input_vcf"": 19613578}, {""__index__"": 1, ""input_vcf"": 19613596}]",,,32.0,,22915668.0,1430944054.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcombine/vcfcombine/0.0.3,0.0.3,,2015-05-06 20:27:40.474815,63216.0,2.0
,,2015-05-06 20:06:19.800334,slurm_normal,1430944343.0,0,1.0,main_w2_handler1,2296071,9414930,False,,22889,vcf,,,,,,,,,,,,,,,,,,,,,29051,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3745023.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{""__index__"": 0, ""input_vcf"": 19613566}, {""__index__"": 1, ""input_vcf"": 19613596}]",,,32.0,,22915668.0,1430944340.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcombine/vcfcombine/0.0.3,0.0.3,,2015-05-06 20:32:43.737852,63216.0,3.0
